gene,logFC,neg_log10_p,pi_score,adj_pval,direction
RDH13,-0.8338,1.0024,0.145937,0.997165,NS
PPP3R1,0.5827,1.4243,0.147929,0.997165,NS
STAT5B,0.7848,1.0404,0.152584,0.997165,NS
VAPA,0.7404,1.0996,0.153398,0.997165,NS
ACTN4,-1.2047,0.6748,0.153847,0.997165,NS
STT3B,0.6835,1.1856,0.154769,0.997165,NS
MT-ATP6,0.9942,0.8122,0.155775,0.997165,NS
CAV2,1.0406,0.7719,0.15734,0.997165,NS
ARL1,-0.9415,0.8527,0.157457,0.997165,NS
TIMM9,0.7847,1.0223,0.157699,0.997165,NS
RAB6A,0.6526,1.2279,0.15801,0.997165,NS
ACTA1,-0.8497,0.9285,0.162574,0.997165,NS
ALDOC,0.6692,1.1748,0.163618,0.997165,NS
API5,-1.0178,0.7686,0.165097,0.997165,NS
TMLHE,0.6531,1.1908,0.166846,0.997165,NS
SDHD,0.7545,1.0115,0.172522,0.997165,NS
BOLA2,-0.6857,1.1127,0.172608,0.997165,NS
DES,-1.0132,0.7475,0.174835,0.997165,NS
SMIM4,0.8034,0.9409,0.175423,0.997165,NS
JUP,0.8095,0.9324,0.1759,0.997165,NS
MYH8,-1.148,0.6567,0.176235,0.997165,NS
TKFC,0.6967,1.0739,0.178557,0.997165,NS
DUSP28,0.7423,1.0048,0.179539,0.997165,NS
MYO18A,-0.7448,0.9973,0.180788,0.997165,NS
TOMM7,-1.15,0.6426,0.182407,0.997165,NS
BPGM,0.8425,0.873,0.183865,0.997165,NS
VDAC2,0.5066,1.4483,0.18461,0.997165,NS
ADSS2,0.7924,0.925,0.184938,0.997165,NS
MAP1LC3B2,-0.5822,1.2539,0.186183,0.997165,NS
XRCC6,0.6252,1.1665,0.186512,0.997165,NS
MIF,0.8389,0.8692,0.186552,0.997165,NS
MRPL44,1.2212,0.5969,0.186665,0.997165,NS
COPB1,-0.7339,0.9883,0.188223,0.997165,NS
RPL15,-0.7815,0.9274,0.188448,0.997165,NS
ATP5F1E,0.7886,0.9121,0.190887,0.997165,NS
MB,-0.5285,1.3445,0.194748,0.997165,NS
SLK,-0.8982,0.7898,0.195247,0.997165,NS
MYH3,-0.981,0.7213,0.196058,0.997165,NS
FAM114A2,0.6611,1.0657,0.197475,0.997165,NS
TMEM109,0.7063,0.9974,0.197491,0.997165,NS
DIAPH1,-1.2706,0.5525,0.1986,0.997165,NS
PCYT2,-0.784,0.8924,0.199685,0.997165,NS
TIPRL,-0.8476,0.822,0.201031,0.997165,NS
PVALB,-1.3021,0.535,0.201089,0.997165,NS
BCKDK,-1.0923,0.6343,0.202826,0.997165,NS
MYOZ3,-1.042,0.6636,0.203454,0.997165,NS
GAPDHS,0.9298,0.7403,0.204988,0.997165,NS
TRMT10C,-0.6708,1.0243,0.205543,0.997165,NS
PTPN1,-0.9661,0.7097,0.206211,0.997165,NS
GLOD4,-0.4852,1.3845,0.212937,0.997165,NS
GORASP2,-0.7609,0.882,0.213233,0.997165,NS
RAB11B,-0.5386,1.2426,0.214157,0.997165,NS
ALDH16A1,-1.2289,0.5415,0.216019,0.997165,NS
MRPS16,-0.938,0.7089,0.216308,0.997165,NS
CPNE1,-0.6921,0.9582,0.217148,0.997165,NS
MCTS1,-0.5679,1.1638,0.218301,0.997165,NS
TNNI1,-0.8882,0.737,0.221515,0.997165,NS
TRMT112,-0.8073,0.8108,0.22153,0.997165,NS
HBS1L,0.5031,1.2861,0.225422,0.997165,NS
B2M,-0.852,0.7591,0.225556,0.997165,NS
MRPL9,-1.0477,0.6172,0.225646,0.997165,NS
VBP1,-0.6119,1.055,0.22618,0.997165,NS
NDUFA11,0.7146,0.8933,0.229965,0.997165,NS
EIF3B,0.5773,1.1039,0.230537,0.997165,NS
TCP1,0.5101,1.247,0.231162,0.997165,NS
RTN2,0.6581,0.9629,0.232419,0.997165,NS
RTN4,-0.5533,1.1402,0.23398,0.997165,NS
TMX4,-0.5242,1.2011,0.234589,0.997165,NS
MRPL41,-1.0714,0.5841,0.236713,0.997165,NS
ECHDC3,0.7478,0.8324,0.238524,0.997165,NS
CSRP3,-0.5995,1.0306,0.241073,0.997165,NS
HTRA2,0.7457,0.8258,0.242191,0.997165,NS
COL6A2,-0.9871,0.6217,0.243415,0.997165,NS
CAPZB,-0.5828,1.0353,0.24927,0.997165,NS
NEDD8,0.5511,1.0946,0.249328,0.997165,NS
SLC25A4,0.4642,1.284,0.253481,0.997165,NS
TOMM40,0.709,0.8242,0.260395,0.997165,NS
MRPL49,-0.7461,0.7802,0.261757,0.997165,NS
TMCO1,0.8669,0.6691,0.263034,0.997165,NS
MOB2,0.6828,0.8401,0.266947,0.997165,NS
PGLS,0.5391,1.06,0.268297,0.997165,NS
PMPCB,0.7623,0.7493,0.268399,0.997165,NS
CACNG1,0.6025,0.947,0.268768,0.997165,NS
RAB5C,0.6776,0.8403,0.269502,0.997165,NS
UFD1,0.5324,1.0642,0.271247,0.997165,NS
PRXL2A,0.6179,0.9146,0.272176,0.997165,NS
COPZ1,-0.7032,0.8013,0.273249,0.997165,NS
ACAA1,0.6079,0.9251,0.273953,0.997165,NS
NDUFS4,0.5915,0.9385,0.278562,0.997165,NS
USP15,0.5646,0.9673,0.28434,0.997165,NS
TSN,0.5792,0.9422,0.284611,0.997165,NS
PEA15,-1.0438,0.5228,0.284644,0.997165,NS
SYNM,-0.7233,0.7531,0.285322,0.997165,NS
DYNC1LI2,0.5673,0.9586,0.285895,0.997165,NS
EIF3D,-0.6179,0.8793,0.286192,0.997165,NS
CAB39L,-1.1628,0.466,0.287182,0.997165,NS
PSMB2,0.4213,1.2828,0.288073,0.997165,NS
SELENOW,-0.8473,0.6378,0.288152,0.997165,NS
MRPS27,0.8966,0.6014,0.288943,0.997165,NS
ZBTB9,0.6505,0.8244,0.29091,0.997165,NS
RPS8,0.6305,0.8485,0.291752,0.997165,NS
RPL35,-1.2245,0.4356,0.292813,0.997165,NS
PKIA,0.5993,0.8882,0.293549,0.997165,NS
ATG3,1.0215,0.5196,0.294576,0.997165,NS
TOM1,-0.4636,1.1376,0.296879,0.997165,NS
MYO1C,-0.533,0.9818,0.299737,0.997165,NS
ACTN2,-1.1134,0.4666,0.302291,0.997165,NS
RPA2,-0.5865,0.8854,0.302539,0.997165,NS
EIF4E,-0.4523,1.1443,0.303657,0.997165,NS
ENSA,-0.71,0.7267,0.304841,0.997165,NS
MAPRE2,-0.5337,0.9659,0.305148,0.997165,NS
DNAJB4,-0.6665,0.7712,0.306218,0.997165,NS
NAA50,0.578,0.8845,0.308126,0.997165,NS
PLGRKT,0.6278,0.8143,0.308167,0.997165,NS
TTN,-0.8812,0.5788,0.308991,0.997165,NS
CLTB,0.7052,0.7191,0.311097,0.997165,NS
MRC2,0.9175,0.5502,0.31276,0.997165,NS
ACAD8,0.5476,0.9217,0.312792,0.997165,NS
TSFM,-0.4908,1.0217,0.315176,0.997165,NS
UFL1,0.6182,0.8092,0.316046,0.997165,NS
PPIL1,0.5299,0.9425,0.316655,0.997165,NS
PIP4K2B,0.5455,0.9133,0.317568,0.997165,NS
FABP3,-0.468,1.0636,0.317832,0.997165,NS
FSCN1,-0.7717,0.6427,0.319192,0.997165,NS
TUBB2A,-0.613,0.8051,0.32095,0.997165,NS
THTPA,-0.4956,0.9958,0.320986,0.997165,NS
CACNB3,0.4295,1.1468,0.321679,0.997165,NS
PPP1R12B,-0.9723,0.505,0.322859,0.997165,NS
NUDT16,0.5082,0.9592,0.325485,0.997165,NS
SLC25A13,0.4815,0.9998,0.330052,0.997165,NS
BPNT1,-0.5391,0.8836,0.333912,0.997165,NS
S100A13,-0.7627,0.6214,0.335787,0.997165,NS
RPS20,-0.5428,0.8717,0.336357,0.997165,NS
ARHGDIB,-1.0235,0.4614,0.337074,0.997165,NS
AKR7A2,0.569,0.8255,0.33909,0.997165,NS
ADIRF,0.888,0.527,0.340461,0.997165,NS
GBE1,-0.5489,0.852,0.340691,0.997165,NS
SHMT1,0.5394,0.8658,0.341169,0.997165,NS
NEB,-0.8726,0.5349,0.34136,0.997165,NS
LAMTOR2,-0.5978,0.7796,0.341974,0.997165,NS
SAR1A,0.5992,0.7732,0.344088,0.997165,NS
MOGS,0.7992,0.575,0.347115,0.997165,NS
PSME2,-0.6321,0.7246,0.348294,0.997165,NS
PDIA4,-0.7113,0.6423,0.349272,0.997165,NS
TSPO,-0.6786,0.6679,0.352142,0.997165,NS
MAP3K20,0.3983,1.1376,0.352249,0.997165,NS
RPL38,0.592,0.7644,0.352755,0.997165,NS
PAIP1,-0.5721,0.7902,0.353169,0.997165,NS
OGN,-0.6622,0.6809,0.354046,0.997165,NS
SDR39U1,-0.7326,0.6131,0.355501,0.997165,NS
MT-ND1,0.6137,0.7309,0.355973,0.997165,NS
RPL14,-0.6062,0.73740000000000006,0.357259,0.997165,NS
PFKFB2,-0.7255,0.6152,0.357812,0.997165,NS
SEC31A,-0.4812,0.92490000000000006,0.358862,0.997165,NS
ATP5MG,0.5303,0.8367,0.360037,0.997165,NS
NDUFB9,0.515,0.847,0.366257,0.997165,NS
RPS7,-0.7198,0.6059,0.366308,0.997165,NS
PRKRA,-0.7383,0.59,0.366777,0.997165,NS
SIRT3,-0.7789,0.558,0.367583,0.997165,NS
MAPRE1,-0.4731,0.9188,0.3676,0.997165,NS
EIF4EBP1,-0.9061,0.4777,0.36916,0.997165,NS
ATPAF1,0.4759,0.9035,0.371583,0.997165,NS
VIM,-0.6769,0.6318,0.373567,0.997165,NS
CHMP2A,-0.4691,0.9081,0.374937,0.997165,NS
HSPB8,0.4825,0.8757,0.377974,0.997165,NS
NDUFS7,0.6176,0.6817,0.379278,0.997165,NS
COL1A2,-1.2613,0.3308,0.382592,0.997165,NS
SGCG,0.5602,0.7447,0.382637,0.997165,NS
ASPH,0.6786,0.6144,0.382881,0.997165,NS
RPS27A,0.5945,0.7001,0.383488,0.997165,NS
UBE2R2,-0.559,0.7444,0.3836,0.997165,NS
LANCL1,-0.4753,0.875,0.383817,0.997165,NS
CNDP2,-0.5079,0.8164,0.384926,0.997165,NS
BTD,0.7593,0.5445,0.385965,0.997165,NS
PUDP,-0.592,0.6928,0.388907,0.997165,NS
RAB1B,0.455,0.8962,0.391012,0.997165,NS
MYOM3,-0.679,0.6002,0.391284,0.997165,NS
PFKL,0.5463,0.7458,0.391343,0.997165,NS
SEC23A,-0.5831,0.6976,0.391939,0.997165,NS
IPO7,0.5413,0.746,0.394578,0.997165,NS
S100A1,-0.7156,0.5593,0.397889,0.997165,NS
APPL1,-0.5033,0.7939,0.398508,0.997165,NS
MT-CO2,0.512,0.7756,0.40081,0.997165,NS
COL6A3,-0.6599,0.6008,0.401324,0.997165,NS
CD63,-0.7234,0.5451,0.403347,0.997165,NS
TXN2,-0.5264,0.7487,0.403533,0.997165,NS
ILVBL,0.8608,0.4577,0.403663,0.997165,NS
ANXA2,-0.5297,0.7373,0.406876,0.997165,NS
TACC2,0.5289,0.7382,0.406989,0.997165,NS
ARL6IP5,-0.4483,0.869,0.407769,0.997165,NS
NIPSNAP3A,0.5367,0.7257,0.407864,0.997165,NS
SOD3,0.683,0.5686,0.408933,0.997165,NS
ARPC3,-0.6534,0.5916,0.410637,0.997165,NS
DNM1L,-0.4411,0.8746,0.411363,0.997165,NS
RPS28,0.6209,0.614,0.415651,0.997165,NS
TIMM13,0.6302,0.6046,0.415937,0.997165,NS
LAMTOR3,-0.411,0.9186,0.419283,0.997165,NS
THY1,-1.0138,0.3708,0.420852,0.997165,NS
RPL23,0.5245,0.7165,0.420904,0.997165,NS
TGM2,-0.5015,0.7454,0.422837,0.997165,NS
EIF3G,0.5251,0.7087,0.424442,0.997165,NS
CFL2,-0.3206,1.143,0.430132,0.997165,NS
GNAS,-0.4426,0.8258,0.431017,0.997165,NS
USO1,0.3895,0.9341,0.432686,0.997165,NS
HSD17B4,-0.5055,0.7151,0.435002,0.997165,NS
STK38L,-0.5169,0.6989,0.435229,0.997165,NS
BDH2,-0.4753,0.7546,0.437844,0.997165,NS
RDH11,0.5335,0.6706,0.438759,0.997165,NS
SH3BGRL3,-0.6967,0.5132,0.438996,0.997165,NS
ADK,0.4725,0.7478,0.443268,0.997165,NS
FDXR,0.6182,0.5715,0.443293,0.997165,NS
CAMK2A,0.5153,0.685,0.443647,0.997165,NS
HMGCL,0.4583,0.77,0.443742,0.997165,NS
MTPN,0.4533,0.7742,0.445723,0.997165,NS
RBP4,0.7353,0.4763,0.446462,0.997165,NS
NCL,-0.4244,0.8232,0.447369,0.997165,NS
F13A1,0.6763,0.5155,0.448096,0.997165,NS
RPS15,0.9522,0.3661,0.448153,0.997165,NS
TBCB,-0.4525,0.7657,0.450315,0.997165,NS
COX19,0.4934,0.702,0.450462,0.997165,NS
GSN,-0.4962,0.691,0.454086,0.997165,NS
XPO1,-0.516,0.6621,0.455317,0.997165,NS
DAD1,0.5098,0.6663,0.457443,0.997165,NS
STK38,0.5086,0.6649,0.458988,0.997165,NS
RAB24,0.5653,0.5968,0.459894,0.997165,NS
DBI,0.5455,0.6182,0.459957,0.997165,NS
RAB21,-0.6104,0.5525,0.459997,0.997165,NS
TNNT3,-0.6222,0.5381,0.462598,0.997165,NS
HLA-C,-0.6895,0.4829,0.464553,0.997165,NS
DNAJB1,-0.6716,0.4953,0.464868,0.997165,NS
CACNA1S,0.3827,0.867,0.465827,0.997165,NS
HRC,-0.41,0.8089,0.465922,0.997165,NS
ARIH2,-0.613,0.5335,0.470925,0.997165,NS
NUDT19,-0.7234,0.452,0.471007,0.997165,NS
DCAF6,0.3956,0.8201,0.473818,0.997165,NS
RAB12,0.4761,0.679,0.475058,0.997165,NS
GSK3A,-0.6049,0.5339,0.475418,0.997165,NS
FAH,-0.4013,0.8026,0.476341,0.997165,NS
SPCS1,-0.5513,0.5837,0.476623,0.997165,NS
AKAP12,-0.7205,0.4458,0.477321,0.997165,NS
LMOD3,-0.5031,0.6369,0.478116,0.997165,NS
EPRS1,-0.3046,1.0509,0.478535,0.997165,NS
FBN1,-0.5872,0.5417,0.480716,0.997165,NS
YBX1,0.4072,0.7788,0.481813,0.997165,NS
EIF3M,-0.534,0.5934,0.482056,0.997165,NS
ASPN,-0.7413,0.4256,0.483633,0.997165,NS
TTR,0.5308,0.5888,0.48689,0.997165,NS
RPIA,-0.4849,0.6431,0.487704,0.997165,NS
NUTF2,-0.3515,0.8855,0.4884,0.997165,NS
UBE2B,0.6519,0.4762,0.48927,0.997165,NS
AKR1B1,-0.4529,0.6851,0.489435,0.997165,NS
ERGIC1,-0.4483,0.6904,0.49031,0.997165,NS
LAMC1,-0.5912,0.5215,0.491667,0.997165,NS
SNRPB,-0.5111,0.6025,0.492125,0.997165,NS
MYOZ1,-0.8628,0.3564,0.492567,0.997165,NS
ABCB7,0.5282,0.5774,0.495483,0.997165,NS
UBE2L3,-0.6438,0.4733,0.495793,0.997165,NS
MME,0.6525,0.4658,0.496713,0.997165,NS
ADH1B,0.556,0.5459,0.497169,0.997165,NS
EIF3C,0.3497,0.866,0.497951,0.997165,NS
OXCT1,0.5903,0.5108,0.499371,0.997165,NS
FIS1,-0.502,0.6,0.499858,0.997165,NS
LRG1,0.7777,0.3862,0.500785,0.997165,NS
VARS1,-0.445,0.6728,0.501838,0.997165,NS
CAV1,-0.5111,0.5847,0.502544,0.997165,NS
DARS2,0.532,0.5605,0.503256,0.997165,NS
SSBP1,-0.3728,0.798,0.504094,0.997165,NS
SMYD2,-0.6811,0.4366,0.504215,0.997165,NS
GABARAPL2,0.5442,0.5437,0.505989,0.997165,NS
MFAP4,0.6198,0.4768,0.50639,0.997165,NS
PSMD10,-0.4283,0.6889,0.506927,0.997165,NS
RTN3,-0.5101,0.5761,0.508347,0.997165,NS
RPS4X,0.3938,0.7425,0.510039,0.997165,NS
ANP32E,-0.8537,0.34,0.512586,0.997165,NS
COX5B,0.4586,0.6328,0.512624,0.997165,NS
SLC1A4,0.6275,0.4621,0.512909,0.997165,NS
VPS13C,-0.42,0.6889,0.513678,0.997165,NS
CYC1,-0.3919,0.7381,0.513703,0.997165,NS
SETD7,-0.3845,0.7503,0.514686,0.997165,NS
OPLAH,0.4374,0.6573,0.515863,0.997165,NS
MAP2K4,-0.4799,0.5979,0.516496,0.997165,NS
JCHAIN,0.9346,0.3069,0.516653,0.997165,NS
APIP,0.6509,0.4384,0.518334,0.997165,NS
MYLK,0.6229,0.4575,0.518812,0.997165,NS
PRUNE1,-0.4673,0.6071,0.520372,0.997165,NS
FARSB,0.5121,0.5527,0.521183,0.997165,NS
LSS,0.5675,0.4951,0.523653,0.997165,NS
FTL,-0.6845,0.4103,0.523813,0.997165,NS
ATP1A1,0.3377,0.8315,0.523831,0.997165,NS
NPEPL1,-0.4153,0.6745,0.524626,0.997165,NS
DMD,-0.3294,0.8488,0.525311,0.997165,NS
CLU,0.5584,0.5001,0.525744,0.997165,NS
HSPB6,-0.4171,0.6669,0.526998,0.997165,NS
UBA2,0.4294,0.6441,0.528958,0.997165,NS
PTCD3,-0.6506,0.4231,0.530531,0.997165,NS
FKBP4,0.3968,0.6933,0.530797,0.997165,NS
SYNPO2,-0.5967,0.4599,0.531609,0.997165,NS
ECPAS,-0.3279,0.8367,0.531611,0.997165,NS
DDX17,-0.4818,0.568,0.532546,0.997165,NS
RTCA,-0.4389,0.6224,0.533158,0.997165,NS
FAM136A,0.4849,0.562,0.533948,0.997165,NS
OXSR1,0.398,0.6803,0.536082,0.997165,NS
HSPH1,0.5933,0.454,0.537812,0.997165,NS
BCAM,0.4913,0.5471,0.538486,0.997165,NS
KRT10,0.6688,0.4019,0.53854,0.997165,NS
ANXA4,-0.4134,0.6498,0.538731,0.997165,NS
NXN,-0.4864,0.5497,0.540265,0.997165,NS
PDLIM3,-0.3882,0.6837,0.542751,0.997165,NS
EHD1,-0.3341,0.7934,0.543213,0.997165,NS
TMOD1,-0.5857,0.4508,0.544454,0.997165,NS
ADHFE1,0.5507,0.4772,0.546022,0.997165,NS
CRYM,-0.5984,0.4387,0.546375,0.997165,NS
PLAA,-0.3752,0.6928,0.549589,0.997165,NS
HNRNPDL,0.4335,0.5996,0.549669,0.997165,NS
CA3,-0.4237,0.6126,0.550125,0.997165,NS
EHD4,0.5238,0.4954,0.550175,0.997165,NS
GNB2,-0.3495,0.7421,0.55033,0.997165,NS
NT5C,-0.5647,0.4585,0.550926,0.997165,NS
VPS4B,0.3365,0.7681,0.551488,0.997165,NS
NT5C2,0.5024,0.5121,0.552983,0.997165,NS
TNNT1,-0.6132,0.4177,0.554472,0.997165,NS
PLEC,-0.434,0.5897,0.554731,0.997165,NS
CHP1,-0.4119,0.6187,0.556055,0.997165,NS
ACAD9,0.4623,0.5511,0.556227,0.997165,NS
DSTN,0.4351,0.5842,0.556947,0.997165,NS
NDUFA5,-0.3997,0.6351,0.557369,0.997165,NS
CPNE3,0.3104,0.8172,0.557621,0.997165,NS
UBE2V2,-0.3199,0.7918,0.55812,0.997165,NS
TOLLIP,-0.3652,0.6888,0.560362,0.997165,NS
NDUFB8,0.4811,0.5225,0.560591,0.997165,NS
UQCC3,-0.7014,0.3581,0.560855,0.997165,NS
CAMK2B,0.3046,0.8228,0.561528,0.997165,NS
ARHGAP19,0.5774,0.4322,0.562948,0.997165,NS
PSMD7,0.4257,0.5845,0.563837,0.997165,NS
HADHA,-0.2599,0.9519,0.565765,0.997165,NS
SMYD1,-0.3515,0.7018,0.566624,0.997165,NS
HCCS,0.4132,0.5963,0.567019,0.997165,NS
NAP1L4,0.4373,0.5622,0.567783,0.997165,NS
GARNL3,0.5191,0.4733,0.567976,0.997165,NS
BCAP29,0.4852,0.5058,0.568294,0.997165,NS
ARF4,-0.3626,0.6758,0.568747,0.997165,NS
RAC1,-0.3398,0.7164,0.570909,0.997165,NS
GLRX5,-0.3366,0.7215,0.571666,0.997165,NS
NQO2,0.7625,0.3179,0.572281,0.997165,NS
EIF5B,0.4834,0.5014,0.572327,0.997165,NS
TNNC2,-0.4631,0.52,0.574358,0.997165,NS
TXNRD1,0.3011,0.7986,0.574844,0.997165,NS
ENDOD1,0.3793,0.6324,0.575629,0.997165,NS
NIF3L1,0.4389,0.5465,0.575659,0.997165,NS
MLEC,0.3903,0.6141,0.575835,0.997165,NS
PDIA3,-0.3758,0.6358,0.576837,0.997165,NS
MCU,0.4029,0.5898,0.578574,0.997165,NS
PRKCSH,-0.3277,0.7202,0.580722,0.997165,NS
SPR,-0.4692,0.5003,0.582475,0.997165,NS
SRSF2,0.4446,0.5275,0.582702,0.997165,NS
EHD2,-0.3569,0.6571,0.582729,0.997165,NS
H2BC4,-0.5573,0.4187,0.584313,0.997165,NS
RNF126,0.3625,0.6385,0.586874,0.997165,NS
KRAS,-0.4053,0.5709,0.586925,0.997165,NS
BIN3,-0.5336,0.433,0.587417,0.997165,NS
MPC2,0.3717,0.621,0.587747,0.997165,NS
CAPZA2,-0.406,0.5676,0.588193,0.997165,NS
MMAB,0.4484,0.5117,0.589609,0.997165,NS
EZR,-0.6872,0.3332,0.590205,0.997165,NS
PHPT1,-0.4027,0.5673,0.590939,0.997165,NS
ANP32A,-0.3944,0.5744,0.593548,0.997165,NS
KRT1,0.6441,0.3511,0.594102,0.997165,NS
IFITM1,-0.7931,0.285,0.594267,0.997165,NS
NDUFV3,-0.4769,0.4732,0.594729,0.997165,NS
FYCO1,-0.3955,0.5696,0.595261,0.997165,NS
TFG,-0.3547,0.6352,0.595265,0.997165,NS
CUL4A,-0.4686,0.48,0.595806,0.997165,NS
MAPK1,-0.3799,0.5898,0.596996,0.997165,NS
RBMX,-0.6776,0.3305,0.597117,0.997165,NS
