gene,logFC,neg_log10_p,pi_score,adj_pval,direction
MCTS1,-0.2752,0.5937,0.686495,0.999762,NS
GLOD4,-0.2344,0.6943,0.687434,0.999762,NS
FITM1,-0.3873,0.4161,0.68999,0.999762,NS
UFM1,0.2807,0.5692,0.692215,0.999762,NS
IFITM1,-0.5457,0.2925,0.692472,0.999762,NS
UQCRB,-0.2224,0.7161,0.693011,0.999762,NS
IDH3A,0.2095,0.7564,0.694212,0.999762,NS
PLCL2,-0.4296,0.3684,0.694615,0.999762,NS
FTH1,0.3606,0.4388,0.694694,0.999762,NS
GNB2,-0.2465,0.6419,0.694697,0.999762,NS
ARPC2,-0.3333,0.4743,0.694887,0.999762,NS
YKT6,0.2818,0.5607,0.694971,0.999762,NS
NAP1L1,0.2843,0.5553,0.695263,0.999762,NS
DNAJB1,-0.3946,0.3977,0.696734,0.999762,NS
ERI3,0.2636,0.5941,0.697271,0.999762,NS
MAPRE1,-0.2623,0.591,0.699762,0.999762,NS
RPS11,0.3746,0.4121,0.700846,0.999762,NS
MXRA7,0.3602,0.4232,0.703951,0.999762,NS
HLA-B,0.348,0.437,0.704576,0.999762,NS
YWHAH,-0.2444,0.62,0.705416,0.999762,NS
JPH2,-0.3854,0.3916,0.706448,0.999762,NS
MTAP,0.302,0.4994,0.706618,0.999762,NS
PNP,0.4218,0.3568,0.707096,0.999762,NS
NPEPPS,0.1785,0.8426,0.707287,0.999762,NS
NIPSNAP2,-0.2371,0.6343,0.70732,0.999762,NS
FARSA,-0.3602,0.4168,0.707739,0.999762,NS
VIM,-0.3742,0.4009,0.707925,0.999762,NS
CPT1A,0.3305,0.4534,0.708225,0.999762,NS
RPL9,0.3078,0.4865,0.708346,0.999762,NS
PBXIP1,-0.2451,0.6099,0.708846,0.999762,NS
HSPE1,-0.2069,0.722,0.709008,0.999762,NS
RAC1,-0.2392,0.6234,0.709401,0.999762,NS
ABHD11,0.3358,0.4423,0.710336,0.999762,NS
MAOA,-0.2959,0.5001,0.711254,0.999762,NS
EIF3E,-0.247,0.599,0.711258,0.999762,NS
PPP1R12B,-0.4884,0.2998,0.713797,0.999762,NS
S100A10,0.323,0.4509,0.71507,0.999762,NS
CAV2,0.3796,0.3814,0.716541,0.999762,NS
TUBB2A,-0.3158,0.458,0.716749,0.999762,NS
TOM1,-0.2346,0.6152,0.71721,0.999762,NS
CARS1,0.2746,0.5246,0.717688,0.999762,NS
RTRAF,0.3335,0.4318,0.717797,0.999762,NS
PIN4,-0.2868,0.5013,0.718148,0.999762,NS
TMEM126A,-0.4044,0.3552,0.71842,0.999762,NS
PTGES3,0.2854,0.5031,0.718525,0.999762,NS
NUDT19,0.3616,0.3966,0.718722,0.999762,NS
GSTZ1,-0.3263,0.4372,0.72001,0.999762,NS
PABPC1,-0.2422,0.5889,0.720058,0.999762,NS
HSD17B8,-0.3034,0.4698,0.720263,0.999762,NS
MTFP1,-0.3962,0.3587,0.720869,0.999762,NS
SPG7,-0.3232,0.4389,0.721343,0.999762,NS
TCAP,-0.3395,0.4167,0.721987,0.999762,NS
MPDU1,0.323,0.4345,0.723813,0.999762,NS
RPL17,0.3441,0.4066,0.724572,0.999762,NS
MRPS18B,0.3558,0.3912,0.725815,0.999762,NS
TCP1,0.2341,0.5941,0.725946,0.999762,NS
DPP3,-0.2306,0.6024,0.726187,0.999762,NS
MRPL46,0.3,0.4629,0.726303,0.999762,NS
UBE2V2,-0.2125,0.6519,0.726924,0.999762,NS
CAPZB,-0.2694,0.5099,0.728855,0.999762,NS
MDH1,-0.1966,0.6978,0.729207,0.999762,NS
UFL1,0.2962,0.4616,0.729947,0.999762,NS
ANXA3,-0.312,0.4358,0.731218,0.999762,NS
LZIC,0.2881,0.4716,0.731392,0.999762,NS
HSPB3,0.2314,0.5857,0.731937,0.999762,NS
LAMP1,-0.4809,0.2818,0.731945,0.999762,NS
MYL4,0.3979,0.3401,0.732289,0.999762,NS
XPO1,-0.3035,0.4426,0.733929,0.999762,NS
VARS1,-0.2664,0.5036,0.734226,0.999762,NS
RPS26,-0.307,0.4359,0.734811,0.999762,NS
SLC25A11,0.2505,0.5341,0.734896,0.999762,NS
LAMC1,-0.3393,0.3933,0.735456,0.999762,NS
ILF3,-0.2871,0.4643,0.735663,0.999762,NS
MPST,0.2246,0.5917,0.736396,0.999762,NS
NDUFB3,-0.2421,0.5488,0.736404,0.999762,NS
COMT,-0.2336,0.566,0.737508,0.999762,NS
DCXR,-0.2396,0.5512,0.737781,0.999762,NS
AKR1C3,0.3667,0.3595,0.738187,0.999762,NS
GFM1,-0.296,0.4406,0.740629,0.999762,NS
BCL2L13,0.2089,0.6243,0.74065,0.999762,NS
TBCA,-0.2325,0.5573,0.742029,0.999762,NS
RPS10,-0.3961,0.3269,0.742205,0.999762,NS
TARDBP,0.3527,0.366,0.742881,0.999762,NS
DDAH1,0.2451,0.524,0.744002,0.999762,NS
ATPAF1,0.2414,0.5288,0.74531,0.999762,NS
TNNI1,-0.3784,0.3361,0.746189,0.999762,NS
UBE2I,0.2638,0.4807,0.746741,0.999762,NS
TSN,0.2705,0.4673,0.747466,0.999762,NS
BDH2,-0.2501,0.5024,0.748759,0.999762,NS
SARS2,-0.3351,0.3744,0.749064,0.999762,NS
NONO,-0.465,0.2685,0.750116,0.999762,NS
PDLIM3,-0.2441,0.5114,0.750184,0.999762,NS
NAPA,-0.1918,0.6504,0.750268,0.999762,NS
EIF5,-0.2515,0.49370000000000003,0.751323,0.999762,NS
DCTN2,0.1993,0.6225,0.751485,0.999762,NS
TKFC,0.2772,0.4471,0.751776,0.999762,NS
PRDX1,0.195,0.6349,0.751985,0.999762,NS
MME,0.3447,0.3583,0.752523,0.999762,NS
TRMT112,-0.30620000000000003,0.3975,0.755582,0.999762,NS
ACAT1,-0.1991,0.61,0.756079,0.999762,NS
SEC31A,-0.2427,0.4983,0.756978,0.999762,NS
TNNI2,-0.3547,0.3408,0.75704,0.999762,NS
AOC3,0.3633,0.3319,0.757554,0.999762,NS
DENR,-0.2835,0.4252,0.757623,0.999762,NS
LNPK,0.2623,0.4594,0.75768,0.999762,NS
LDHB,-0.2597,0.4634,0.757956,0.999762,NS
RBBP7,-0.331,0.3634,0.758058,0.999762,NS
SLC25A5,0.2952,0.4061,0.758736,0.999762,NS
DMD,-0.1982,0.6049,0.75875,0.999762,NS
NDUFV1,-0.2271,0.5254,0.759798,0.999762,NS
MIEN1,0.3049,0.389,0.761019,0.999762,NS
MTPN,0.2481,0.4775,0.761206,0.999762,NS
MAP2K3,0.2051,0.5769,0.7615,0.999762,NS
ARPP19,-0.2806,0.4211,0.761783,0.999762,NS
NDUFS6,-0.2772,0.4248,0.762502,0.999762,NS
VAMP3,0.2669,0.4408,0.762719,0.999762,NS
DCUN1D1,-0.3405,0.3452,0.762856,0.999762,NS
EIF3D,-0.2753,0.4266,0.763073,0.999762,NS
JAGN1,0.2501,0.469,0.763318,0.999762,NS
RPL27A,-0.376,0.3116,0.763548,0.999762,NS
DIABLO,-0.2314,0.5053,0.763999,0.999762,NS
PSMB1,0.1832,0.6366,0.764491,0.999762,NS
ACACB,-0.2704,0.431,0.764652,0.999762,NS
SPEG,-0.2899,0.4013,0.764993,0.999762,NS
PPP1R7,0.1875,0.6176,0.765893,0.999762,NS
PSMD6,0.2465,0.4691,0.76629,0.999762,NS
EIF4H,0.1958,0.5901,0.76638,0.999762,NS
MRPL37,0.2907,0.3959,0.767204,0.999762,NS
RMDN1,-0.2701,0.4255,0.767466,0.999762,NS
LAMP2,-0.2851,0.4027,0.767679,0.999762,NS
BCS1L,-0.485,0.2366,0.767837,0.999762,NS
PPP2R2A,-0.1776,0.6434,0.768649,0.999762,NS
ATP5F1D,-0.2847,0.4001,0.769294,0.999762,NS
MAN2C1,-0.2443,0.4641,0.770236,0.999762,NS
NHLRC2,-0.2601,0.4315,0.772269,0.999762,NS
RPS3,0.2072,0.541,0.772562,0.999762,NS
PSMD9,-0.2357,0.4754,0.77262,0.999762,NS
MRPL41,-0.3671,0.3044,0.773105,0.999762,NS
DES,-0.3819,0.2925,0.773186,0.999762,NS
MYL12B,0.2503,0.4454,0.773574,0.999762,NS
PDXK,0.2383,0.4669,0.77403,0.999762,NS
COPS7A,-0.1603,0.6932,0.774285,0.999762,NS
DNPH1,-0.3018,0.366,0.77542,0.999762,NS
MYOZ1,-0.4724,0.2332,0.775908,0.999762,NS
UBE2V1,-0.2023,0.5443,0.776025,0.999762,NS
VPS29,-0.3422,0.3218,0.776059,0.999762,NS
BAG3,0.2585,0.4254,0.776358,0.999762,NS
OSBPL11,0.2686,0.4083,0.776868,0.999762,NS
UBAC1,-0.1959,0.5581,0.777412,0.999762,NS
IMPA1,0.2225,0.4889,0.77842,0.999762,NS
SLC16A1,-0.2769,0.3919,0.778931,0.999762,NS
DUSP3,0.1718,0.6292,0.77969,0.999762,NS
MRPL55,0.297,0.3638,0.779748,0.999762,NS
TNNT3,-0.3287,0.3283,0.779999,0.999762,NS
HTRA2,0.2873,0.3751,0.780257,0.999762,NS
GCLC,0.3352,0.3205,0.780832,0.999762,NS
IMPDH2,0.2011,0.5333,0.781201,0.999762,NS
ACTA1,-0.3124,0.3428,0.781462,0.999762,NS
TPM4,-0.3285,0.3257,0.781693,0.999762,NS
RAD23A,0.2247,0.4755,0.781897,0.999762,NS
ACTB,-0.2915,0.3657,0.782333,0.999762,NS
UBE2R2,0.2514,0.4228,0.782888,0.999762,NS
MYH11,0.3633,0.2925,0.782931,0.999762,NS
APMAP,-0.284,0.3741,0.782967,0.999762,NS
CYB5R1,-0.1972,0.5379,0.783332,0.999762,NS
PHB2,-0.1661,0.6376,0.783547,0.999762,NS
RPLP1,-0.2929,0.3607,0.784049,0.999762,NS
OTUB1,-0.1949,0.5403,0.784671,0.999762,NS
PTBP1,0.3594,0.2924,0.785075,0.999762,NS
SPTB,0.3179,0.3282,0.786431,0.999762,NS
RPS5,-0.3537,0.2943,0.786877,0.999762,NS
WARS1,0.2006,0.5181,0.787127,0.999762,NS
GPD2,0.1933,0.5379,0.787141,0.999762,NS
PRDX3,0.1877,0.5504,0.788269,0.999762,NS
ZBTB9,0.2781,0.3712,0.788463,0.999762,NS
FKBP3,-0.1821,0.5661,0.788668,0.999762,NS
VAT1,0.3095,0.3329,0.788795,0.999762,NS
PBDC1,0.2412,0.4259,0.789372,0.999762,NS
SERBP1,0.2883,0.3562,0.789428,0.999762,NS
ANK1,0.3451,0.2966,0.790003,0.999762,NS
PHKA2,0.2795,0.364,0.791168,0.999762,NS
PEBP1,0.1699,0.5925,0.793083,0.999762,NS
BLVRB,0.225,0.4474,0.793125,0.999762,NS
RPL23A,0.2539,0.3952,0.793695,0.999762,NS
MOB2,0.2562,0.3912,0.793899,0.999762,NS
NIF3L1,0.2592,0.3847,0.794841,0.999762,NS
CUL2,-0.187,0.5301,0.795956,0.999762,NS
ERO1A,0.3043,0.3253,0.796188,0.999762,NS
SRSF3,-0.2756,0.359,0.796236,0.999762,NS
ATP5ME,0.1755,0.5633,0.796373,0.999762,NS
ALDH9A1,-0.1695,0.5805,0.797216,0.999762,NS
DTD1,-0.2498,0.3935,0.797427,0.999762,NS
MICOS13,0.2671,0.3663,0.79826,0.999762,NS
PARVA,-0.2758,0.3547,0.798314,0.999762,NS
HLA-DRB5,0.3451,0.2824,0.799021,0.999762,NS
RAB2A,0.1848,0.5261,0.799451,0.999762,NS
CAT,0.2964,0.3272,0.799862,0.999762,NS
SGCA,-0.21560000000000001,0.4483,0.800462,0.999762,NS
MTM1,0.3246,0.2974,0.800685,0.999762,NS
PLPBP,-0.1978,0.4873,0.800912,0.999762,NS
CARM1,0.2602,0.3699,0.801248,0.999762,NS
OPTN,-0.3217,0.2986,0.801544,0.999762,NS
HNRNPK,0.1987,0.4834,0.801596,0.999762,NS
LDHA,0.2201,0.4351,0.802118,0.999762,NS
HNRNPA1,0.2613,0.3647,0.802993,0.999762,NS
RIC8A,-0.4226,0.2254,0.803091,0.999762,NS
SFPQ,-0.3524,0.2695,0.803548,0.999762,NS
FBP2,0.2154,0.4402,0.803882,0.999762,NS
CSRP3,-0.2337,0.4042,0.804488,0.999762,NS
ATP6V1G1,0.2179,0.4336,0.80449,0.999762,NS
TMED2,-0.3127,0.3007,0.805304,0.999762,NS
EHD4,0.2579,0.3636,0.805813,0.999762,NS
ADPRHL1,-0.2363,0.3964,0.805974,0.999762,NS
CLIC5,0.2209,0.4223,0.806694,0.999762,NS
FBLN1,0.2866,0.3247,0.80712,0.999762,NS
DHRS7,-0.2018,0.4595,0.807746,0.999762,NS
PCCB,-0.1932,0.4798,0.807812,0.999762,NS
DEPTOR,-0.2136,0.4335,0.807955,0.999762,NS
PNPT1,0.2416,0.3827,0.808203,0.999762,NS
EIF3I,-0.2115,0.4373,0.808226,0.999762,NS
ARPC4,0.2476,0.3732,0.808339,0.999762,NS
NUBPL,-0.2571,0.359,0.808559,0.999762,NS
MMAB,0.2567,0.3588,0.80889200000000006,0.999762,NS
ERAP1,-0.2636,0.3477,0.809733,0.999762,NS
TIMM13,0.2926,0.3121,0.81035,0.999762,NS
NPM1,0.2254,0.4048,0.810493,0.999762,NS
STRAP,-0.1859,0.4899,0.810801,0.999762,NS
FLOT1,0.2744,0.3316,0.810992,0.999762,NS
PDIA4,-0.3044,0.2981,0.811431,0.999762,NS
FDPS,-0.172,0.5267,0.811692,0.999762,NS
TUFM,-0.163,0.5553,0.811845,0.999762,NS
ARL6IP5,-0.2088,0.43120000000000003,0.812743,0.999762,NS
SRI,-0.2703,0.3304,0.814116,0.999762,NS
CRADD,-0.3217,0.2776,0.814131,0.999762,NS
SEC24C,-0.2391,0.3718,0.814861,0.999762,NS
NDUFC2,-0.2373,0.3746,0.814909,0.999762,NS
MGST3,-0.2584,0.3439,0.814939,0.999762,NS
NDUFA9,-0.2063,0.4281,0.815971,0.999762,NS
TMEM14C,-0.3467,0.2534,0.816826,0.999762,NS
MYL3,-0.3226,0.2718,0.817165,0.999762,NS
QDPR,0.1644,0.5308,0.817944,0.999762,NS
PSME3,-0.209,0.417,0.818173,0.999762,NS
ASPA,0.2934,0.2951,0.819234,0.999762,NS
AKR7A2,0.2375,0.3618,0.82049,0.999762,NS
RRAGC,-0.2385,0.3592,0.820986,0.999762,NS
CMPK1,0.3004,0.284,0.82162,0.999762,NS
ASPN,-0.3549,0.2401,0.821825,0.999762,NS
GDI2,-0.1496,0.5697,0.821856,0.999762,NS
YBX3,-0.1813,0.4695,0.821977,0.999762,NS
RPLP0,0.2238,0.3796,0.822321,0.999762,NS
TNNC2,-0.2522,0.3335,0.823918,0.999762,NS
DNM2,0.1916,0.439,0.82394,0.999762,NS
SLC25A4,0.1755,0.4707,0.826767,0.999762,NS
HNRNPDL,-0.2294,0.359,0.827281,0.999762,NS
ALDH7A1,0.2206,0.3707,0.828396,0.999762,NS
CHCHD3,-0.1937,0.422,0.828427,0.999762,NS
STIP1,0.1519,0.5375,0.828648,0.999762,NS
TTN,-0.3398,0.2395,0.829119,0.999762,NS
SH3BGR,-0.1934,0.4203,0.829278,0.999762,NS
MTX2,-0.2988,0.272,0.829291,0.999762,NS
PMPCB,-0.2638,0.3071,0.829837,0.999762,NS
CAMK2B,0.163,0.4958,0.830198,0.999762,NS
TECR,0.2527,0.3192,0.830501,0.999762,NS
MRPS17,0.2429,0.3317,0.830665,0.999762,NS
NDUFA11,0.253,0.3168,0.831459,0.999762,NS
TXNDC17,-0.1717,0.4654,0.831891,0.999762,NS
COX5A,-0.1897,0.4169,0.833507,0.999762,NS
PIP4K2B,0.2018,0.391,0.833821,0.999762,NS
PGD,0.1987,0.3971,0.833857,0.999762,NS
RNF126,0.198,0.3974,0.834338,0.999762,NS
RAB5B,-0.2738,0.2872,0.834345,0.999762,NS
PSMB6,-0.2229,0.3519,0.834775,0.999762,NS
NPEPL1,0.2054,0.3796,0.835651,0.999762,NS
WDR77,0.2473,0.3126,0.836926,0.999762,NS
ADD1,0.3221,0.2392,0.837408,0.999762,NS
NGLY1,-0.2916,0.2643,0.837419,0.999762,NS
EIF5B,0.2125,0.3621,0.837645,0.999762,NS
CLIC1,0.2398,0.3164,0.839736,0.999762,NS
PHYKPL,0.2219,0.3405,0.84032,0.999762,NS
H2BC4,-0.2934,0.2572,0.840483,0.999762,NS
UROD,-0.2687,0.2795,0.841225,0.999762,NS
HPCAL1,0.2083,0.3578,0.842314,0.999762,NS
UBAP2L,0.3085,0.2415,0.842329,0.999762,NS
RNF114,-0.2524,0.2952,0.842342,0.999762,NS
NIPSNAP3B,-0.2195,0.3393,0.84239,0.999762,NS
TKT,0.327,0.2268,0.842994,0.999762,NS
NEXN,-0.2809,0.263,0.843575,0.999762,NS
CCS,0.2878,0.2552,0.844434,0.999762,NS
SAR1B,-0.2508,0.2927,0.844489,0.999762,NS
APOOL,0.1749,0.4171,0.845395,0.999762,NS
CUL4A,-0.2483,0.2936,0.845484,0.999762,NS
PSMC3,-0.1614,0.4508,0.845756,0.999762,NS
FH,0.1271,0.5716,0.845942,0.999762,NS
PADI2,-0.1919,0.3776,0.846374,0.999762,NS
GLRX3,-0.2058,0.351,0.846776,0.999762,NS
ACO2,-0.1491,0.4832,0.847146,0.999762,NS
GPS1,0.1674,0.4298,0.847353,0.999762,NS
NME1,0.2376,0.3027,0.847384,0.999762,NS
IDH2,-0.1426,0.5044,0.847384,0.999762,NS
TIMM44,-0.2432,0.2944,0.848012,0.999762,NS
FTL,-0.3219,0.2212,0.848762,0.999762,NS
MYH13,-0.288,0.246,0.849472,0.999762,NS
SYPL2,-0.1877,0.3774,0.849487,0.999762,NS
STAT3,-0.2069,0.3419,0.849657,0.999762,NS
LAMA2,0.2461,0.2873,0.849733,0.999762,NS
CTSG,-0.6682,0.1058,0.849822,0.999762,NS
PRDX6,0.1503,0.4702,0.849835,0.999762,NS
SPTBN1,0.2328,0.3029,0.85015,0.999762,NS
AK3,-0.1861,0.3782,0.850363,0.999762,NS
HINT1,-0.1857,0.3768,0.851177,0.999762,NS
GSK3B,-0.2141,0.3264,0.851394,0.999762,NS
GPHN,0.2668,0.2594,0.852695,0.999762,NS
ALDH2,-0.2403,0.2872,0.853071,0.999762,NS
MAPRE3,-0.1871,0.3686,0.853199,0.999762,NS
ACAA1,-0.2111,0.3263,0.853369,0.999762,NS
PSME2,-0.2408,0.2859,0.853421,0.999762,NS
ENO3,-0.1603,0.4283,0.853739,0.999762,NS
CAPZA1,0.2957,0.2315,0.854179,0.999762,NS
ARPC5L,0.2045,0.334,0.854446,0.999762,NS
PNPO,-0.1814,0.3754,0.854853,0.999762,NS
GNA11,0.2192,0.3106,0.854944,0.999762,NS
ENSA,-0.249,0.2732,0.854998,0.999762,NS
EPRS1,-0.1379,0.4932,0.855036,0.999762,NS
SGCB,-0.1707,0.3982,0.855132,0.999762,NS
MYL2,-0.2887,0.2353,0.855205,0.999762,NS
ERP44,0.1782,0.3808,0.855367,0.999762,NS
GPC1,0.2682,0.2526,0.855545,0.999762,NS
VPS13C,0.1817,0.3711,0.856207,0.999762,NS
PCYOX1,0.1446,0.466,0.856265,0.999762,NS
CLASP2,0.2427,0.2769,0.85667,0.999762,NS
HSPB8,0.1888,0.3556,0.856732,0.999762,NS
PHPT1,-0.2058,0.324,0.857659,0.999762,NS
SLC2A1,0.3087,0.2159,0.857741,0.999762,NS
SFXN1,-0.2061,0.3231,0.857871,0.999762,NS
ARIH2,-0.2609,0.2538,0.858601,0.999762,NS
MYL6,-0.2331,0.2817,0.859674,0.999762,NS
SHOC2,0.2291,0.2862,0.85987,0.999762,NS
TNNC1,-0.2551,0.2568,0.859996,0.999762,NS
PAIP1,-0.2066,0.3168,0.860136,0.999762,NS
SNRPG,0.229,0.2855,0.860245,0.999762,NS
PPP2R1A,-0.1792,0.3622,0.861173,0.999762,NS
MOGS,0.2833,0.2276,0.862045,0.999762,NS
PSMD3,0.1332,0.4812,0.862798,0.999762,NS
TNS1,-0.2173,0.2947,0.862901,0.999762,NS
RTN2,0.211,0.3024,0.863385,0.999762,NS
DCAF6,0.1685,0.3784,0.863472,0.999762,NS
SOD1,0.1804,0.3506,0.864466,0.999762,NS
GSR,0.1534,0.4123,0.864499,0.999762,NS
ACSF2,-0.196,0.3224,0.864584,0.999762,NS
PARVB,-0.2499,0.2527,0.864687,0.999762,NS
VPS26A,0.1788,0.3526,0.864867,0.999762,NS
PEA15,-0.3394,0.1851,0.865344,0.999762,NS
TIMM9,0.2196,0.2857,0.865481,0.999762,NS
NDUFA10,-0.1792,0.3493,0.865791,0.999762,NS
SRPRB,0.1788,0.3493,0.866099,0.999762,NS
EIF4A1,0.1451,0.4299,0.866193,0.999762,NS
IPO7,0.2034,0.3046,0.867055,0.999762,NS
METAP2,0.2066,0.2997,0.86716,0.999762,NS
CRKL,0.1966,0.3138,0.867581,0.999762,NS
MT-CO2,0.1965,0.3133,0.867807,0.999762,NS
GARNL3,0.2436,0.2527,0.867846,0.999762,NS
COX7A2,-0.1864,0.3302,0.867866,0.999762,NS
PFN2,0.1813,0.3388,0.868121,0.999762,NS
TUBA4A,0.1926,0.3183,0.868388,0.999762,NS
MCEE,-0.1937,0.3155,0.86874,0.999762,NS
CAPN2,0.1845,0.3307,0.868908,0.999762,NS
PDP1,0.2139,0.284,0.869444,0.999762,NS
PCBP2,-0.1385,0.4352,0.870415,0.999762,NS
GART,0.1937,0.3111,0.870418,0.999762,NS
CAB39,0.1579,0.3815,0.87045,0.999762,NS
MTX1,-0.185,0.3256,0.870495,0.999762,NS
TOMM22,-0.2143,0.2811,0.870507,0.999762,NS
CCT2,-0.1651,0.3636,0.870863,0.999762,NS
PLIN3,-0.154,0.3897,0.870929,0.999762,NS
PPP3CB,-0.1604,0.3734,0.87115,0.999762,NS
ATP5F1A,0.1242,0.4777,0.872354,0.999762,NS
COQ7,-0.1469,0.4035,0.872382,0.999762,NS
MYBPC1,-0.2278,0.26,0.872513,0.999762,NS
RPSA,0.2016,0.2926,0.872983,0.999762,NS
ABHD16A,0.2031,0.2905,0.87301,0.999762,NS
ACY1,-0.1605,0.3674,0.873038,0.999762,NS
EEF1G,-0.1424,0.4119,0.87364,0.999762,NS
ACAA2,-0.1312,0.4449,0.874235,0.999762,NS
TMEM11,-0.1787,0.3264,0.874352,0.999762,NS
CLIP2,-0.1784,0.3261,0.87463,0.999762,NS
NDUFB1,-0.1807,0.3211,0.874951,0.999762,NS
TRMT10C,-0.1978,0.2931,0.875026,0.999762,NS
UBQLN1,0.1796,0.3217,0.875462,0.999762,NS
EIF4A2,0.1417,0.4061,0.875938,0.999762,NS
AARS1,0.1707,0.3369,0.875993,0.999762,NS
ACTN4,-0.3233,0.1778,0.876003,0.999762,NS
C19orf12,0.232,0.2467,0.876566,0.999762,NS
FABP4,0.1553,0.3671,0.876993,0.999762,NS
MT-ND4,0.2023,0.2816,0.877073,0.999762,NS
RPS14,-0.2235,0.2539,0.877486,0.999762,NS
UBE2G1,0.2281,0.2488,0.877506,0.999762,NS
HNRNPR,-0.1611,0.3507,0.877982,0.999762,NS
PSMD12,0.1325,0.4224,0.879065,0.999762,NS
RPL18A,-0.2351,0.2379,0.879158,0.999762,NS
AIFM1,-0.1183,0.471,0.879573,0.999762,NS
TMX4,-0.163,0.3412,0.879786,0.999762,NS
AUH,-0.1638,0.3363,0.88086,0.999762,NS
NEB,-0.2925,0.1883,0.880893,0.999762,NS
NT5C1A,0.1825,0.3009,0.881226,0.999762,NS
DCN,-0.1863,0.294,0.881537,0.999762,NS
ETF1,-0.1627,0.3353,0.881932,0.999762,NS
SIRT3,-0.2653,0.2057,0.881944,0.999762,NS
FUNDC2,-0.1906,0.285,0.88246,0.999762,NS
ARPC3,-0.2397,0.2265,0.882521,0.999762,NS
NDUFA4,0.1795,0.3021,0.882637,0.999762,NS
SBDS,-0.1549,0.3496,0.882745,0.999762,NS
LACTB,0.2024,0.2662,0.883306,0.999762,NS
FERMT2,-0.1915,0.2806,0.883633,0.999762,NS
NUDT3,0.1752,0.3059,0.883924,0.999762,NS
ABCF2,0.207,0.2582,0.884241,0.999762,NS
RPL13,-0.2073,0.2565,0.884807,0.999762,NS
AP1G1,-0.2055,0.2584,0.88494,0.999762,NS
DDX17,-0.2008,0.2637,0.885228,0.999762,NS
PSMC6,0.1309,0.404,0.885319,0.999762,NS
SNX5,-0.1582,0.3343,0.885386,0.999762,NS
EYA3,0.2085,0.2533,0.885494,0.999762,NS
GARS1,-0.1826,0.2887,0.885683,0.999762,NS
DDX3X,-0.19,0.2763,0.88615,0.999762,NS
TPPP3,0.3118,0.1678,0.886507,0.999762,NS
AARSD1,0.1929,0.2695,0.887165,0.999762,NS
LXN,0.3082,0.1685,0.88729,0.999762,NS
GNAI2,0.1746,0.2965,0.887623,0.999762,NS
PAK1,-0.1948,0.2655,0.887693,0.999762,NS
ECHS1,-0.13,0.3977,0.887779,0.999762,NS
YWHAG,-0.1564,0.329,0.888294,0.999762,NS
ERGIC1,-0.1742,0.2948,0.888454,0.999762,NS
RPL23,0.1882,0.2716,0.888986,0.999762,NS
HINT3,0.1543,0.3308,0.889107,0.999762,NS
PSMC4,-0.1321,0.3849,0.889541,0.999762,NS
RUVBL2,-0.1886,0.2694,0.889559,0.999762,NS
RNPEP,0.1454,0.3494,0.889629,0.999762,NS
EEF1A1,-0.1643,0.3086,0.889783,0.999762,NS
EEF1A2,-0.1984,0.2554,0.889875,0.999762,NS
LTA4H,0.1306,0.3875,0.890006,0.999762,NS
RPL7A,0.2048,0.2464,0.890317,0.999762,NS
MTRES1,-0.1671,0.3006,0.890792,0.999762,NS
DDX19B,0.3085,0.1627,0.890878,0.999762,NS
TMEM143,-0.2021,0.2479,0.891052,0.999762,NS
RAP1B,-0.1676,0.2989,0.891067,0.999762,NS
LAMTOR2,-0.1722,0.2905,0.891244,0.999762,NS
ARCN1,-0.1596,0.3128,0.89143,0.999762,NS
HSPA4,-0.1357,0.3668,0.891724,0.999762,NS
PRPSAP1,-0.2805,0.1766,0.89219,0.999762,NS
COPZ1,-0.2073,0.2389,0.89222,0.999762,NS
CARNS1,0.1707,0.2889,0.892683,0.999762,NS
VDAC3,-0.1393,0.3537,0.892725,0.999762,NS
LRPPRC,-0.116,0.4244,0.892833,0.999762,NS
HIBCH,0.1794,0.274,0.892952,0.999762,NS
ATP5PO,-0.1195,0.4107,0.893141,0.999762,NS
BSG,-0.1244,0.3945,0.893181,0.999762,NS
AAMDC,0.1857,0.2631,0.893626,0.999762,NS
RPS4X,0.1563,0.3123,0.893722,0.999762,NS
DDI2,0.295,0.164,0.894592,0.999762,NS
IDE,-0.1285,0.375,0.894999,0.999762,NS
IQGAP1,-0.1958,0.2447,0.895518,0.999762,NS
POFUT1,0.239,0.2001,0.895739,0.999762,NS
AP2A1,0.16,0.2989,0.895759,0.999762,NS
PDIA3,-0.1621,0.2936,0.896188,0.999762,NS
XIRP1,-0.1916,0.2484,0.89622,0.999762,NS
OSTC,0.1852,0.2567,0.896277,0.999762,NS
ATP1B1,-0.1488,0.3189,0.89652,0.999762,NS
RPS6,0.165,0.2867,0.896829,0.999762,NS
NXN,-0.196,0.2408,0.897024,0.999762,NS
LRPAP1,0.2093,0.2238,0.897752,0.999762,NS
ECI2,0.1491,0.3122,0.898376,0.999762,NS
ATP2A2,0.1359,0.3416,0.898652,0.999762,NS
PYGB,0.1443,0.3209,0.898864,0.999762,NS
FERMT3,-0.3874,0.1191,0.899208,0.999762,NS
DPYSL2,-0.1581,0.2913,0.899365,0.999762,NS
PPA2,-0.1592,0.2886,0.899617,0.999762,NS
PPP2R5D,-0.2431,0.1884,0.899909,0.999762,NS
ACTN2,-0.3228,0.1418,0.89996,0.999762,NS
QARS1,-0.132,0.3467,0.900007,0.999762,NS
