gene,logFC,neg_log10_p,pi_score,adj_pval,direction
DCAF8,-1.3086,0.4994,0.222053,0.848663,NS
MYBPH,-0.7395,0.8834,0.222159,0.777955,NS
HLA-C,-0.854,0.7647,0.222288,0.79618,NS
NT5C,-0.7,0.9328,0.222347,0.751852,NS
NCL,-0.4566,1.4248,0.223592,0.714749,NS
PPID,-0.5364,1.2032,0.226273,0.714749,NS
GART,-0.5263,1.2212,0.227628,0.714749,NS
COX5B,0.5329,1.2057,0.227741,0.714749,NS
COX19,0.5307,1.2036,0.229769,0.714749,NS
RPS6,0.4845,1.3148,0.230668,0.714749,NS
CACNG6,-1.0791,0.5893,0.231234,0.833735,NS
MRPL22,-0.5832,1.0902,0.231309,0.714749,NS
SH3BGR,-0.4442,1.4314,0.23131,0.714749,NS
CFL2,-0.3333,1.9077,0.231322,0.611135,NS
COQ3,0.5001,1.2711,0.231337,0.714749,NS
CHORDC1,-0.9334,0.6795,0.232142,0.812458,NS
GRSF1,-0.526,1.2043,0.232536,0.714749,NS
PDLIM5,-0.5227,1.2107,0.232917,0.714749,NS
NDUFB9,0.4999,1.2627,0.233758,0.714749,NS
ESD,-0.403,1.563,0.234499,0.714749,NS
MT-ND3,0.6836,0.9207,0.23475,0.751918,NS
MRPL41,-0.9762,0.6392,0.237727,0.82464,NS
ACTN2,-1.0096,0.617,0.238292,0.82464,NS
NDUFB8,0.5886,1.0561,0.238998,0.714749,NS
CPNE1,-0.5717,1.0712,0.244127,0.714749,NS
AP2A1,0.4681,1.3019,0.24579,0.714749,NS
SMYD2,-0.832,0.7315,0.246239,0.804197,NS
CSNK2A1,0.4717,1.289,0.246602,0.714749,NS
TPD52L2,0.456,1.319,0.250309,0.714749,NS
HOOK3,-1.2948,0.4639,0.250817,0.850841,NS
FBXO7,-1.058,0.5652,0.252366,0.836392,NS
MFN2,0.5293,1.1286,0.252727,0.714749,NS
DPP3,-0.4093,1.4581,0.253028,0.714749,NS
ARL6IP5,-0.445,1.3398,0.253361,0.714749,NS
RPS4X,0.44,1.3505,0.254548,0.714749,NS
YBX1,0.4394,1.35,0.255117,0.714749,NS
RPS9,0.6069,0.9754,0.255888,0.729495,NS
RTN3,-0.5433,1.0877,0.256435,0.714749,NS
TTN,-0.7851,0.7527,0.256477,0.79618,NS
ARF5,-0.6048,0.9746,0.257371,0.729495,NS
SESN1,0.4728,1.2463,0.257498,0.714749,NS
PBDC1,-0.5423,1.0836,0.258426,0.714749,NS
VPS26A,0.4431,1.3194,0.260274,0.714749,NS
VAPA,0.5388,1.0847,0.260376,0.714749,NS
ARCN1,0.4439,1.3165,0.260385,0.714749,NS
KCTD12,0.6273,0.9302,0.260937,0.751852,NS
SLIRP,0.4463,1.3033,0.262027,0.714749,NS
EIF3C,0.3844,1.5119,0.262271,0.714749,NS
PABPC4,0.4083,1.4163,0.264074,0.714749,NS
KRT8,0.9066,0.6371,0.2645,0.82464,NS
PRUNE1,-0.5425,1.0644,0.264579,0.714749,NS
ATP6V1H,-0.5745,1.0035,0.265129,0.727511,NS
LYZ,-1.2033,0.4788,0.265361,0.850841,NS
CLASP2,0.6051,0.9486,0.266656,0.738208,NS
MAPRE2,-0.4644,1.2326,0.267646,0.714749,NS
ACAD8,0.4806,1.1898,0.268002,0.714749,NS
FKBP4,0.4476,1.2675,0.270784,0.714749,NS
RBMX,-0.8634,0.6547,0.272111,0.82464,NS
MUSTN1,-0.6179,0.9145,0.272222,0.754453,NS
DES,-0.7491,0.7542,0.272284,0.79618,NS
TFAM,0.5367,1.0494,0.273419,0.714749,NS
ACSF2,0.485,1.1576,0.27451,0.714749,NS
NAP1L1,0.4709,1.1916,0.274684,0.714749,NS
FARSA,-0.6089,0.9203,0.275223,0.751918,NS
COX6B1,0.5027,1.1139,0.275451,0.714749,NS
HSPBP1,0.4789,1.167,0.276182,0.714749,NS
HIBADH,0.3501,1.5911,0.277277,0.714749,NS
ACACA,0.6216,0.8954,0.277577,0.768507,NS
ANP32E,-0.9826,0.5661,0.277831,0.836392,NS
DNAJA4,0.4741,1.1717,0.27831,0.714749,NS
XPO7,0.7007,0.7926,0.278417,0.79618,NS
PSMA2,-0.4666,1.1846,0.280095,0.714749,NS
MYOM3,-0.6449,0.8544,0.281162,0.785509,NS
FXN,0.4719,1.1601,0.283478,0.714749,NS
MYO18A,-0.5534,0.9889,0.283639,0.729495,NS
NEB,-0.7806,0.6977,0.285341,0.812458,NS
IDH3A,0.3356,1.6004,0.290307,0.714749,NS
CNDP2,-0.4713,1.1383,0.29072,0.714749,NS
CTPS1,-0.9572,0.5604,0.290769,0.836392,NS
PPBP,-0.8963,0.5964,0.292024,0.831456,NS
UBE2L3,-0.6842,0.7782,0.293467,0.79618,NS
UQCR10,0.5617,0.944,0.294915,0.741458,NS
ANXA7,-0.2947,1.7913,0.296559,0.677422,NS
CKB,0.3691,1.4273,0.297315,0.714749,NS
ARPP19,-0.502,1.0471,0.298087,0.714749,NS
THTPA,-0.4368,1.1994,0.299285,0.714749,NS
TPM1,-0.6136,0.8349,0.307399,0.79618,NS
ADSL,-0.4039,1.2646,0.308451,0.714749,NS
CMBL,-0.375,1.3619,0.30855,0.714749,NS
GARS1,-0.4674,1.0907,0.309148,0.714749,NS
ARPC5L,0.4692,1.0804,0.311211,0.714749,NS
GCDH,0.4214,1.2025,0.311359,0.714749,NS
MYOZ3,-0.7502,0.6739,0.312196,0.81336,NS
NDUFS7,0.5569,0.9066,0.312668,0.760927,NS
SMIM4,0.5735,0.8726,0.315932,0.77901,NS
OGN,-0.5722,0.871,0.31741,0.77901,NS
NPLOC4,-0.3725,1.3322,0.318992,0.714749,NS
BPNT1,-0.4841,1.0233,0.31963,0.721944,NS
MRPL12,0.4487,1.0975,0.321767,0.714749,NS
DHRS7C,-0.4543,1.0794,0.323298,0.714749,NS
SLC25A6,0.3783,1.2926,0.32434,0.714749,NS
JCHAIN,0.9173,0.533,0.324388,0.84045,NS
PPTC7,0.4979,0.979,0.325484,0.729495,NS
SIRT3,-0.7046,0.6894,0.326751,0.812458,NS
GAPDHS,0.6656,0.7256,0.328863,0.804197,NS
ART3,-0.4666,1.0273,0.331688,0.721944,NS
ADK,0.4543,1.0545,0.331815,0.714749,NS
MTRES1,0.439,1.0901,0.332239,0.714749,NS
NNT,0.3405,1.3974,0.334334,0.714749,NS
FARSB,0.5386,0.8822,0.334856,0.777955,NS
CA14,0.8715,0.5437,0.335892,0.836392,NS
SAMM50,0.4013,1.1676,0.34,0.714749,NS
UBQLN1,0.4174,1.1176,0.341626,0.714749,NS
UBA2,0.4458,1.0336,0.346161,0.718423,NS
COA3,0.5132,0.8971,0.346391,0.767967,NS
ALPK3,-0.662,0.6889,0.349915,0.812458,NS
TMCO1,0.6603,0.6901,0.350204,0.812458,NS
ASS1,-0.6021,0.7517,0.352696,0.79618,NS
SYNPO2,-0.6177,0.7276,0.35528,0.804197,NS
ATP1A1,0.3413,1.3135,0.356228,0.714749,NS
RTN2,0.4737,0.9354,0.360496,0.750276,NS
BANF1,-0.4216,1.0478,0.361613,0.714749,NS
CIRBP,-0.4198,1.0512,0.361966,0.714749,NS
UQCC3,-0.7857,0.5598,0.363219,0.836392,NS
ATP5F1A,0.2757,1.5944,0.363394,0.714749,NS
BCAT2,0.4458,0.9838,0.364301,0.729495,NS
NDUFA6,0.5642,0.7741,0.365797,0.79618,NS
VPS4B,0.3486,1.2529,0.365824,0.714749,NS
ERI3,-0.3911,1.1093,0.368213,0.714749,NS
CAV1,-0.4954,0.8739,0.369042,0.77901,NS
SLC25A13,0.3833,1.1224,0.371298,0.714749,NS
GHITM,0.6562,0.6539,0.3723,0.82464,NS
PSMD9,-0.4002,1.072,0.372392,0.714749,NS
CMPK1,-0.5861,0.7307,0.373014,0.804197,NS
OSTC,0.5037,0.8501,0.373071,0.786577,NS
XPNPEP1,-0.4287,0.994,0.374881,0.729495,NS
UBE2G1,-0.5257,0.8085,0.375821,0.79618,NS
ARHGDIB,-0.869,0.4889,0.375945,0.850841,NS
RDH14,-0.5346,0.792,0.377212,0.79618,NS
SFPQ,-0.647,0.6532,0.377916,0.82464,NS
UQCRC2,0.3198,1.3203,0.378224,0.714749,NS
RAB21,-0.573,0.7364,0.378514,0.804197,NS
UBE2D3,0.4054,1.0324,0.381477,0.718423,NS
NAMPT,0.4363,0.9586,0.381742,0.73097,NS
SNRPG,0.5272,0.7918,0.382405,0.79618,NS
VTA1,0.3295,1.2668,0.382458,0.714749,NS
MLEC,0.4112,1.0139,0.382858,0.727511,NS
LAMTOR3,-0.3639,1.1437,0.383569,0.714749,NS
FABP3,-0.362,1.1457,0.384832,0.714749,NS
MT-CO2,0.4349,0.9513,0.385723,0.738208,NS
PRKACA,-0.3473,1.1855,0.387495,0.714749,NS
ZYX,0.422,0.9632,0.392193,0.729495,NS
PDLIM3,-0.3866,1.0474,0.393642,0.714749,NS
OPTN,-0.5915,0.6822,0.394904,0.812458,NS
DNAJB1,-0.6526,0.616,0.396276,0.82464,NS
CACNA2D1,-0.3112,1.2906,0.396646,0.714749,NS
BCKDHA,0.4798,0.8368,0.396715,0.79618,NS
TPP2,0.3849,1.0424,0.396956,0.714749,NS
ATP5F1E,0.515,0.7736,0.399584,0.79618,NS
NXN,-0.4823,0.8207,0.401938,0.79618,NS
RABGGTA,0.4006,0.9847,0.40324,0.729495,NS
SERPINF1,0.5142,0.7666,0.403471,0.79618,NS
ATPAF1,0.3819,1.024,0.406387,0.721944,NS
RAB6A,0.4053,0.9645,0.406531,0.729495,NS
PAK1,-0.4778,0.8181,0.406557,0.79618,NS
GDI2,-0.2703,1.4411,0.407842,0.714749,NS
EIF3L,0.3977,0.9769,0.408762,0.729495,NS
FHL1,-0.3013,1.2817,0.410943,0.714749,NS
DCTN3,-0.5205,0.7381,0.412867,0.804197,NS
AKR7A2,0.4366,0.8778,0.413734,0.77901,NS
SETD7,-0.3609,1.06,0.414441,0.714749,NS
LCMT1,0.3951,0.9651,0.415643,0.729495,NS
CHP1,-0.4007,0.9304,0.423781,0.751852,NS
SLC25A11,0.3745,0.9888,0.426297,0.729495,NS
NDUFB4,0.4737,0.7752,0.429306,0.79618,NS
CRAT,0.3046,1.1966,0.432046,0.714749,NS
RPS12,0.3443,1.0555,0.433104,0.714749,NS
TPPP,-0.5487,0.661,0.433806,0.82464,NS
MCTS1,-0.3694,0.9773,0.435495,0.729495,NS
CSNK2B,-0.5676,0.6348,0.436207,0.82464,NS
YWHAZ,-0.5166,0.6974,0.436255,0.812458,NS
HBG2,-0.7646,0.47,0.437174,0.850841,NS
PPIL3,-0.5007,0.7176,0.437247,0.804219,NS
ALDOC,0.4042,0.8882,0.437533,0.776599,NS
GCN1,-0.8392,0.4255,0.43943,0.857035,NS
DAD1,0.4419,0.8064,0.440188,0.79618,NS
BLVRB,-0.3683,0.9627,0.441999,0.729495,NS
PFDN4,-0.3509,1.008,0.44285,0.727511,NS
RAB11B,-0.3492,1.0124,0.443037,0.727511,NS
GOT2,0.3016,1.1718,0.443199,0.714749,NS
RPL4,0.5235,0.6739,0.443813,0.81336,NS
MAPRE1,-0.3661,0.963,0.444107,0.729495,NS
TIMM9,0.4598,0.7614,0.446633,0.79618,NS
IAH1,-0.4232,0.8271,0.446656,0.79618,NS
NFU1,0.4268,0.8201,0.446673,0.79618,NS
CFL1,-0.3126,1.1186,0.44705,0.714749,NS
MRC2,0.5978,0.5821,0.448789,0.836392,NS
ALDH4A1,0.2878,1.2079,0.449101,0.714749,NS
IBA57,0.5392,0.642,0.4506,0.82464,NS
CD59,-0.4522,0.7645,0.45114,0.79618,NS
PCBD2,-0.2927,1.1805,0.451337,0.714749,NS
CS,0.2609,1.3235,0.45152,0.714749,NS
ARHGAP1,-0.479,0.7192,0.452386,0.804197,NS
XRCC5,-0.4292,0.8005,0.453379,0.79618,NS
DNAJC19,0.4698,0.7302,0.453898,0.804197,NS
GOSR2,-0.6739,0.5072,0.455224,0.844213,NS
PTGES3,0.3958,0.862,0.455857,0.77901,NS
XPO1,-0.4336,0.7779,0.459925,0.79618,NS
ARIH2,-0.517,0.652,0.460213,0.82464,NS
VPS13C,-0.3862,0.8708,0.460969,0.77901,NS
FBLN5,0.5501,0.6086,0.462595,0.82464,NS
HSD17B10,0.2838,1.1739,0.464305,0.714749,NS
KYAT3,0.6497,0.5128,0.464377,0.844213,NS
SHMT1,0.3913,0.8508,0.464597,0.786577,NS
LANCL1,-0.3612,0.9181,0.465999,0.751918,NS
RPA3,-0.4851,0.6835,0.466036,0.812458,NS
PCYT2,-0.4835,0.6852,0.466302,0.812458,NS
ADSS2,0.4742,0.6952,0.46808,0.812458,NS
NDUFS8,0.3474,0.9429,0.470434,0.741458,NS
PTCD3,-0.5861,0.557,0.471563,0.836392,NS
RPS15,-0.7735,0.4206,0.472837,0.858783,NS
TMEM38A,-0.4928,0.6575,0.474259,0.82464,NS
RASA4,-0.5012,0.6427,0.476327,0.82464,NS
MRPL47,-0.4408,0.7306,0.476352,0.804197,NS
COPS3,0.3996,0.8008,0.478605,0.79618,NS
CD36,-0.4495,0.71,0.479595,0.809818,NS
YWHAG,-0.3266,0.9753,0.480262,0.729495,NS
ATG3,0.6917,0.4603,0.480365,0.850841,NS
B2M,-0.5338,0.5965,0.480397,0.831456,NS
HK1,0.2578,1.234,0.480727,0.714749,NS
RTCA,-0.3906,0.8103,0.482441,0.79618,NS
EPDR1,0.3923,0.8002,0.485372,0.79618,NS
METAP2,-0.4092,0.7656,0.486099,0.79618,NS
TMOD1,-0.5402,0.5797,0.486248,0.836392,NS
PCBP1,0.3004,1.0416,0.486578,0.714749,NS
SAR1B,-0.4576,0.6814,0.487719,0.812458,NS
LRG1,0.7047,0.4418,0.488236,0.850841,NS
PAFAH1B3,0.5095,0.61,0.488882,0.82464,NS
NDUFB5,0.4301,0.7216,0.489399,0.804197,NS
MYL4,-0.5542,0.5587,0.490178,0.836392,NS
CUL5,-0.2931,1.0489,0.49274,0.714749,NS
TUBA8,0.3312,0.9281,0.492748,0.751918,NS
IDH3B,0.2898,1.0599,0.493032,0.714749,NS
PDCD6,0.3464,0.8859,0.493294,0.777955,NS
ENSA,-0.4941,0.6172,0.495538,0.82464,NS
PRKRA,-0.5655,0.538,0.496306,0.836392,NS
CAPZB,-0.3661,0.8296,0.496946,0.79618,NS
EIF4E,-0.3028,1.0015,0.497397,0.727511,NS
PRXL2A,0.3981,0.7612,0.497669,0.79618,NS
COPZ1,-0.4664,0.6484,0.498391,0.82464,NS
TIMM8A,0.3994,0.7563,0.498829,0.79618,NS
TCP1,0.313,0.9625,0.499718,0.729495,NS
TGM2,-0.3825,0.7855,0.500644,0.79618,NS
DYNC1LI2,0.37,0.8065,0.50299,0.79618,NS
TOMM70,-0.3896,0.7657,0.503098,0.79618,NS
KPNA6,0.3522,0.8469,0.503146,0.787799,NS
C6orf136,0.5068,0.5833,0.50626,0.836392,NS
GLOD4,-0.2884,1.0184,0.508509,0.724279,NS
TIMM50,0.4081,0.7187,0.50904,0.804197,NS
H6PD,0.3871,0.7567,0.509442,0.79618,NS
MT-CO1,-0.5,0.5856,0.509582,0.836392,NS
VDAC3,0.2919,1.0014,0.510145,0.727511,NS
CKM,0.2441,1.1931,0.511374,0.714749,NS
CUL4A,-0.438,0.662,0.51291,0.82464,NS
MRPS16,-0.5783,0.5008,0.513369,0.848663,NS
SAR1A,0.4112,0.7041,0.513389,0.811284,NS
DLAT,0.2626,1.1022,0.513504,0.714749,NS
APOD,-0.5067,0.5702,0.514156,0.836392,NS
TSPO,-0.469,0.615,0.514691,0.82464,NS
NUDT2,-0.4669,0.6126,0.517593,0.82464,NS
MTCH2,0.3284,0.8701,0.517952,0.77901,NS
DGLUCY,-0.4681,0.6098,0.518269,0.82464,NS
SGCG,0.4032,0.7071,0.518657,0.811284,NS
EIF3K,0.2928,0.9734,0.518754,0.729495,NS
BCAM,0.4385,0.6491,0.519279,0.82464,NS
FIS1,-0.4099,0.6926,0.520152,0.812458,NS
NDUFS4,0.3732,0.7584,0.521171,0.79618,NS
ALDH7A1,0.3639,0.776,0.521901,0.79618,NS
XRCC6,0.3559,0.7845,0.525815,0.79618,NS
TNPO1,-0.4567,0.6112,0.525848,0.82464,NS
NAA50,0.3892,0.7167,0.526045,0.804219,NS
APOBEC2,0.3444,0.8069,0.527356,0.79618,NS
FLNB,-0.302,0.9194,0.527708,0.751918,NS
MB,-0.299,0.9227,0.529857,0.751918,NS
CRKL,0.3649,0.7558,0.529906,0.79618,NS
TMEM167A,-0.4562,0.6039,0.530303,0.824851,NS
EIF2S2,0.4169,0.6607,0.530392,0.82464,NS
NGLY1,-0.5109,0.5364,0.532031,0.836392,NS
CISD2,0.448,0.6092,0.533445,0.82464,NS
USP47,0.3162,0.8606,0.534455,0.77901,NS
CHMP2A,-0.3339,0.8062,0.538005,0.79618,NS
OSTF1,-0.8057,0.3335,0.538629,0.878297,NS
AK2,0.2428,1.1064,0.538742,0.714749,NS
CACNG1,0.3671,0.7304,0.53941,0.804197,NS
RAB8A,-0.5183,0.5122,0.542674,0.844213,NS
AKR1B1,-0.3547,0.7482,0.54274,0.798373,NS
HHATL,-0.4083,0.6484,0.54357,0.82464,NS
AZGP1,-0.429,0.6103,0.547194,0.82464,NS
PPP2CA,-0.2471,1.0555,0.548508,0.714749,NS
