gene,logFC,neg_log10_p,pi_score,adj_pval,direction
PRKAA1,-0.2649,0.8017,0.613257,0.792594,NS
RAB9A,-0.2942,0.7205,0.613779,0.819063,NS
TRIM54,0.3482,0.6086,0.613896,0.869196,NS
VKORC1L1,0.3534,0.5984,0.614499,0.876513,NS
DPYSL3,-0.3449,0.6106,0.615747,0.869196,NS
COL6A3,-0.4028,0.5196,0.617568,0.919237,NS
LANCL2,0.2754,0.7592,0.617952,0.803932,NS
CARNS1,-0.3019,0.6903,0.618875,0.830995,NS
MARCKS,-0.5185,0.4001,0.620256,0.95274,NS
ATP5MG,0.3043,0.6812,0.620462,0.831083,NS
EIF5,-0.2892,0.7158,0.620811,0.819063,NS
S100A16,0.4644,0.4445,0.621667,0.941384,NS
RTCA,-0.3114,0.6574,0.624081,0.836865,NS
KRT8,-0.5927,0.3446,0.624825,0.965495,NS
MAPK12,-0.2935,0.6944,0.625499,0.830995,NS
ATP5PD,-0.215,0.9414,0.627542,0.736639,NS
CLPP,0.3644,0.555,0.627712,0.908332,NS
RPS5,-0.4393,0.46,0.627914,0.941384,NS
MYH7,0.4527,0.4453,0.62868,0.941384,NS
NUDC,-0.2719,0.7386,0.629702,0.81144,NS
DRG1,0.5537,0.3626,0.629857,0.961081,NS
UBE2G1,-0.3897,0.5113,0.632006,0.922144,NS
OPLAH,-0.2995,0.664,0.632596,0.836865,NS
RPL7A,0.3474,0.5718,0.632932,0.898338,NS
RNF7,-0.2776,0.7155,0.632939,0.819063,NS
NAP1L4,0.3203,0.6197,0.633203,0.862111,NS
PRKG1,-0.3747,0.5295,0.633253,0.918908,NS
NDUFA5,-0.2871,0.6871,0.634956,0.830995,NS
SYNCRIP,0.2438,0.8069,0.635711,0.792594,NS
CACNA2D1,-0.2243,0.8773,0.635727,0.77091,NS
PBXIP1,-0.2542,0.7733,0.635904,0.803932,NS
BCAP31,-0.3871,0.5077,0.636015,0.925045,NS
TXNDC17,-0.2323,0.8424,0.637183,0.777856,NS
PRKCQ,-0.3018,0.6481,0.637443,0.84135,NS
TST,0.3216,0.6054,0.638722,0.870236,NS
MYL6B,0.4132,0.4706,0.639092,0.938776,NS
PGAM2,-0.2116,0.9142,0.640501,0.760741,NS
DYNLT1,-0.3632,0.5307,0.641564,0.918908,NS
EIF3M,0.3238,0.5954,0.641574,0.879094,NS
RPL6,-0.344,0.5598,0.641829,0.907224,NS
PTGES3,0.2988,0.6422,0.642882,0.846581,NS
LONP1,-0.2409,0.7965,0.642898,0.795472,NS
TMEM109,0.3261,0.588,0.643081,0.888577,NS
LPCAT3,0.3612,0.5284,0.644344,0.918908,NS
C11orf68,0.2245,0.8494,0.644637,0.774507,NS
CA3,-0.291,0.6539,0.645223,0.838961,NS
SYNGR2,0.2733,0.6957,0.645459,0.830995,NS
RPS24,-0.3512,0.5398,0.646325,0.916241,NS
OTUB1,-0.2304,0.8173,0.648231,0.792301,NS
DEPTOR,-0.2678,0.7025,0.648453,0.82991,NS
ARF1,0.2568,0.7305,0.649212,0.815156,NS
QKI,0.2755,0.6801,0.649555,0.831083,NS
HSPB6,-0.2829,0.6606,0.650244,0.836865,NS
RPSA,0.3082,0.6013,0.652634,0.87394,NS
PSMB1,0.2055,0.9017,0.652723,0.765135,NS
PLAA,-0.2589,0.7125,0.653938,0.819217,NS
ECPAS,-0.2218,0.8287,0.654905,0.780684,NS
GNB2,-0.2424,0.7571,0.655331,0.803932,NS
PPIL1,0.2793,0.6536,0.656814,0.838961,NS
PRUNE1,-0.2871,0.6358,0.656886,0.850111,NS
CACNG6,-0.4928,0.3685,0.658235,0.961081,NS
ATP5PO,-0.1927,0.9417,0.658389,0.736639,NS
OGDH,-0.173,1.0467,0.658989,0.714894,NS
DYNC1LI2,0.2904,0.6226,0.65944,0.862111,NS
NONO,0.4006,0.4492,0.660745,0.941384,NS
ATP5F1B,-0.1725,1.033,0.663431,0.714894,NS
RPS7,-0.3924,0.4538,0.663636,0.941384,NS
USP9X,-0.3584,0.4962,0.663973,0.92939,NS
SMYD2,0.344,0.5135,0.665842,0.921558,NS
RO60,-0.5095,0.3433,0.66844,0.965495,NS
CYB5R3,0.2296,0.7594,0.669363,0.803932,NS
CTPS1,-0.5027,0.3461,0.66993,0.965495,NS
COPS3,-0.3144,0.5517,0.670739,0.908332,NS
RPS3,0.2303,0.7516,0.671327,0.803932,NS
PDXK,0.2662,0.6489,0.671836,0.84135,NS
LAMTOR3,0.2352,0.733,0.672373,0.813117,NS
PAICS,0.2151,0.8014,0.672432,0.792594,NS
PDK4,0.4392,0.3891,0.674754,0.957897,NS
MYL1,0.3786,0.4507,0.675067,0.941384,NS
PM20D2,-0.3698,0.4569,0.677756,0.941384,NS
ACACA,0.3564,0.4725,0.678601,0.938018,NS
PRDX4,-0.243,0.6865,0.680998,0.830995,NS
DDX17,0.3084,0.5398,0.681652,0.916241,NS
ACTB,0.3268,0.5053,0.683726,0.925159,NS
CISD1,-0.2009,0.8179,0.684983,0.792301,NS
SDR39U1,-0.3811,0.4306,0.685297,0.944791,NS
CALM1,0.2347,0.6908,0.688438,0.830995,NS
MPI,-0.1888,0.855,0.689587,0.774507,NS
MYBPC2,0.4154,0.3886,0.6896,0.957897,NS
DCTN1,-0.2195,0.7349,0.689783,0.813117,NS
MAT2A,0.2387,0.6751,0.689988,0.831083,NS
THOP1,0.3284,0.488,0.691393,0.931341,NS
NT5C,-0.3746,0.4275,0.691627,0.944791,NS
ESYT1,0.3022,0.5296,0.691743,0.918908,NS
FHL1,-0.1977,0.8051,0.69309,0.792594,NS
FGGY,0.4166,0.3809,0.693894,0.958888,NS
MXRA7,0.4672,0.3395,0.694025,0.966036,NS
UBE2K,0.2891,0.5467,0.694966,0.911524,NS
PDAP1,0.3032,0.5209,0.695141,0.919237,NS
SPR,-0.3174,0.4954,0.69623,0.92939,NS
TSFM,-0.2404,0.6526,0.696754,0.838961,NS
HIKESHI,-0.3096,0.5031,0.698578,0.925159,NS
UBE2R2,0.2935,0.5298,0.699035,0.918908,NS
TOMM70,-0.2821,0.549,0.70008,0.909623,NS
PLGRKT,0.3007,0.5137,0.700676,0.921558,NS
HNRNPK,0.2246,0.6841,0.701976,0.830995,NS
COX6C,-0.2808,0.5465,0.702366,0.911524,NS
FTH1,-0.329,0.4653,0.70294,0.941384,NS
DNM1L,-0.2387,0.6402,0.703324,0.846581,NS
TPM1,0.3481,0.4386,0.703589,0.941384,NS
RDH11,0.2876,0.5268,0.705472,0.918908,NS
TARS1,-0.2895,0.5185,0.707804,0.919237,NS
HNRNPU,0.3175,0.4717,0.708369,0.938018,NS
FAM162A,0.2121,0.7036,0.70924,0.82991,NS
RAB21,-0.3343,0.4404,0.712437,0.941384,NS
PTPN11,0.2695,0.5432,0.713872,0.913757,NS
ANP32E,0.488,0.2993,0.714401,0.976168,NS
LTA4H,0.1904,0.7666,0.714495,0.803932,NS
IL18,0.3906,0.371,0.716289,0.961081,NS
SPCS1,-0.2876,0.503,0.71672,0.925159,NS
ACTR1A,-0.1924,0.7509,0.717022,0.803932,NS
TMLHE,0.2556,0.563,0.717966,0.904157,NS
PSMC5,-0.1661,0.8576,0.720416,0.774018,NS
RNF123,0.2081,0.6826,0.721027,0.831083,NS
EHD4,0.3445,0.4084,0.723305,0.950735,NS
PTPN1,-0.4115,0.3392,0.725117,0.966036,NS
MTARC2,0.3267,0.4226,0.727679,0.944791,NS
NIPSNAP3B,-0.266,0.5176,0.728308,0.919237,NS
ISOC2,-0.2351,0.5845,0.728736,0.888577,NS
CYSTM1,0.3524,0.389,0.72933,0.957897,NS
PSMD14,0.1953,0.6988,0.730325,0.82991,NS
UBE3C,0.2464,0.5524,0.730925,0.908332,NS
MYPN,-0.2867,0.4747,0.730969,0.93794,NS
CNIH4,0.2691,0.5043,0.731666,0.925159,NS
NLRX1,-0.2368,0.5726,0.731842,0.898338,NS
AKT1,-0.3199,0.4233,0.732103,0.944791,NS
SERBP1,0.3014,0.449,0.73226,0.941384,NS
MYH14,-0.2037,0.6641,0.732318,0.836865,NS
MYL3,0.363,0.3727,0.732322,0.961081,NS
PCCB,-0.2098,0.6427,0.733066,0.846581,NS
SFPQ,0.3806,0.353,0.733918,0.96272,NS
KRT1,-0.411,0.3263,0.734298,0.969137,NS
ALDH5A1,-0.2027,0.6611,0.734464,0.836865,NS
PYGL,-0.4134,0.3233,0.735074,0.970609,NS
EHD1,-0.1999,0.6644,0.736557,0.836865,NS
FBLN2,0.4332,0.3064,0.736653,0.976168,NS
ATG3,0.4225,0.3118,0.738381,0.974757,NS
CAMK2G,-0.2597,0.506,0.738937,0.925159,NS
S100A13,-0.3493,0.3739,0.740253,0.961081,NS
SYNJ2BP,-0.1877,0.6952,0.740518,0.830995,NS
LRRC20,-0.2362,0.5521,0.740643,0.908332,NS
MRPL46,0.2456,0.5301,0.740952,0.918908,NS
TRAP1,-0.1818,0.7158,0.741049,0.819063,NS
ACAD9,0.2688,0.4832,0.741526,0.931975,NS
DNAJA3,0.3258,0.3979,0.741881,0.95622,NS
PLPBP,-0.2076,0.6233,0.742346,0.862111,NS
MPDU1,-0.2829,0.4551,0.743476,0.941384,NS
PLIN2,0.3213,0.4003,0.743671,0.95274,NS
DARS1,0.2333,0.5509,0.743807,0.908391,NS
DHTKD1,-0.3422,0.3754,0.743936,0.961081,NS
METAP2,0.2638,0.4846,0.744973,0.931975,NS
CFL2,-0.1661,0.7684,0.745405,0.803932,NS
PSMD10,-0.238,0.5351,0.745806,0.918908,NS
DYNC1H1,-0.1773,0.7143,0.74701,0.819152,NS
JPH1,0.2706,0.4672,0.747476,0.941384,NS
PALMD,0.2574,0.4902,0.747828,0.931341,NS
GPX1,0.2048,0.6148,0.748279,0.864907,NS
LNPEP,0.4153,0.3031,0.748381,0.976168,NS
PPA1,0.1866,0.6739,0.748549,0.831083,NS
PRELP,-0.3647,0.3446,0.748768,0.965495,NS
RBKS,-0.4399,0.2847,0.749492,0.976168,NS
DHRS7B,0.2488,0.5028,0.749715,0.925159,NS
QARS1,-0.1887,0.6615,0.750159,0.836865,NS
LIMS1,-0.224,0.5554,0.750926,0.908332,NS
SGTA,-0.217,0.5683,0.752846,0.900868,NS
MMUT,-0.195,0.6308,0.753371,0.856551,NS
ATP6V1A,0.236,0.5205,0.753662,0.919237,NS
SLC25A46,-0.2172,0.5635,0.754399,0.904157,NS
ANK2,-0.1961,0.6242,0.754403,0.862111,NS
YWHAH,-0.2062,0.5927,0.754735,0.881493,NS
KLHL41,0.231,0.5272,0.755436,0.918908,NS
IDH2,-0.1648,0.73740000000000006,0.755864,0.81182,NS
ZBTB9,0.2807,0.429,0.757834,0.944791,NS
DYSF,-0.162,0.7411,0.758468,0.80879,NS
PSME3,-0.2264,0.5295,0.758746,0.918908,NS
TOLLIP,-0.2106,0.5684,0.759056,0.900868,NS
PSMD6,0.2259,0.528,0.75984,0.918908,NS
EIF1,0.219,0.5443,0.760003,0.913757,NS
KRAS,-0.2335,0.5098,0.760257,0.922144,NS
SUMO2,-0.2414,0.4892,0.761885,0.931341,NS
YWHAG,-0.2076,0.5656,0.763067,0.904157,NS
LCMT1,-0.2266,0.5109,0.766011,0.922144,NS
MAVS,-0.218,0.5309,0.766101,0.918908,NS
AKR7A2,0.2505,0.4615,0.766245,0.941384,NS
NT5C1A,-0.2347,0.4925,0.766318,0.93121,NS
TMX4,-0.2071,0.5543,0.767706,0.908332,NS
SEC22B,0.2286,0.5009,0.768214,0.927778,NS
PIN4,-0.2398,0.4744,0.769545,0.93794,NS
PTBP1,0.3123,0.364,0.769683,0.961081,NS
LAP3,-0.2295,0.4934,0.770525,0.93121,NS
PABPC4,0.1961,0.5757,0.771087,0.895321,NS
RAB2B,-0.3067,0.3667,0.771857,0.961081,NS
LUM,-0.2463,0.4556,0.772281,0.941384,NS
EIF2S1,-0.1791,0.6262,0.772409,0.862111,NS
HSDL1,-0.2474,0.4531,0.772525,0.941384,NS
WDR1,0.1842,0.6077,0.772765,0.869376,NS
RMDN1,-0.2469,0.4522,0.77329,0.941384,NS
EEF1A1,-0.2152,0.5186,0.77335,0.919237,NS
SDHA,-0.1502,0.7412,0.773924,0.80879,NS
LDHA,-0.2174,0.5118,0.773966,0.922144,NS
MYO6,-0.2217,0.4998,0.774767,0.928707,NS
COQ5,-0.2249,0.4927,0.774817,0.93121,NS
DYNC1I2,-0.1931,0.573,0.775095,0.898338,NS
CRYZ,-0.2433,0.4542,0.775316,0.941384,NS
WARS1,0.1901,0.5784,0.77637,0.894586,NS
ALDH16A1,-0.4587,0.2395,0.776486,0.976372,NS
RPL18,0.2349,0.4648,0.777708,0.941384,NS
SCP2,0.2635,0.4142,0.777733,0.946462,NS
MRPL40,-0.3567,0.3058,0.777849,0.976168,NS
GSK3A,0.3825,0.2838,0.778854,0.976168,NS
GRSF1,0.2182,0.4971,0.778982,0.92939,NS
SDHD,0.2636,0.4109,0.779307,0.950086,NS
MFAP4,-0.3173,0.3393,0.78045,0.966036,NS
ALDH3A2,-0.2361,0.4556,0.780659,0.941384,NS
TPP2,0.2058,0.5207,0.781381,0.919237,NS
MYH6,0.35,0.306,0.781419,0.976168,NS
ADH5,-0.1833,0.584,0.781517,0.888577,NS
CD9,0.4231,0.2528,0.781727,0.976372,NS
NIPSNAP2,-0.1894,0.564,0.781912,0.904157,NS
MLYCD,-0.1928,0.5537,0.7821,0.908332,NS
RDX,-0.15310000000000001,0.6923,0.783441,0.830995,NS
CAVIN4,-0.2192,0.4829,0.783692,0.931975,NS
CYC1,-0.2045,0.5172,0.783892,0.919237,NS
TRAPPC3,0.2485,0.4244,0.784379,0.944791,NS
TFG,-0.2531,0.4158,0.784797,0.945421,NS
TTC38,0.2441,0.4282,0.786112,0.944791,NS
MYH2,0.3331,0.313,0.786559,0.974757,NS
GLRX5,0.1868,0.5576,0.786743,0.908332,NS
ACTN3,0.4878,0.2134,0.78685,0.98041,NS
CHCHD10,-0.2884,0.3605,0.787112,0.961141,NS
SYNPO2L,-0.3474,0.299,0.787226,0.976168,NS
UFD1,0.2045,0.5064,0.787831,0.925159,NS
PDLIM5,0.2323,0.4455,0.787929,0.941384,NS
ENSA,-0.2832,0.3648,0.788276,0.961081,NS
PPP5C,-0.1671,0.6165,0.788866,0.864286,NS
ETHE1,0.1983,0.5164,0.789918,0.919237,NS
USP15,0.2143,0.4773,0.790148,0.93794,NS
PDHB,-0.1506,0.6764,0.790959,0.831083,NS
NEK7,0.2413,0.4211,0.791398,0.944791,NS
ATP5F1C,-0.1612,0.6275,0.792166,0.861347,NS
STBD1,-0.2032,0.4979,0.792221,0.92939,NS
CDC37,0.2504,0.403,0.792711,0.95274,NS
PARP1,0.2849,0.3531,0.793234,0.96272,NS
MYLK,0.3175,0.3165,0.7934,0.973981,NS
SOD1,0.2046,0.4909,0.793498,0.931341,NS
IDH3B,-0.1712,0.5853,0.793906,0.888577,NS
EML2,-0.2059,0.4854,0.794417,0.931975,NS
FSCN1,-0.2761,0.3617,0.794581,0.961081,NS
MAPKAPK2,-0.2028,0.4892,0.795813,0.931341,NS
HSD17B8,-0.2396,0.4133,0.79615,0.947318,NS
TOMM22,0.2639,0.3745,0.796479,0.961081,NS
SUCLA2,-0.1514,0.6516,0.796769,0.838961,NS
DNAJC19,-0.2523,0.3909,0.796853,0.957897,NS
ECHS1,-0.159,0.62,0.796941,0.862111,NS
NAGK,0.2433,0.405,0.79703,0.951816,NS
LAMC1,-0.2882,0.3412,0.797371,0.966036,NS
DCTN4,-0.2936,0.3345,0.797575,0.969137,NS
ARL6IP5,-0.2003,0.4878,0.798552,0.931341,NS
NDUFA10,-0.2014,0.4834,0.799145,0.931975,NS
NIPSNAP3A,0.242,0.401,0.799734,0.95274,NS
MTRES1,-0.2217,0.437,0.800023,0.941384,NS
PHKB,-0.2146,0.4515,0.800039,0.941384,NS
FXR1,0.233,0.4146,0.800547,0.946462,NS
ASS1,-0.3045,0.3165,0.800973,0.973981,NS
CCT8,0.162,0.5947,0.80109,0.879094,NS
CNDP2,-0.2181,0.4412,0.801234,0.941384,NS
PFKL,0.2344,0.4083,0.802244,0.950735,NS
NSF,0.2015,0.4742,0.802538,0.93794,NS
XPO7,-0.2722,0.3498,0.803122,0.962837,NS
HNRNPH1,0.1909,0.4965,0.803922,0.92939,NS
TMOD4,0.2935,0.3227,0.804022,0.970609,NS
MCU,0.2223,0.4258,0.804199,0.944791,NS
GPHN,0.29,0.326,0.804387,0.969137,NS
FBP1,-0.3203,0.294,0.805026,0.976168,NS
FARSB,0.2552,0.36870000000000003,0.805206,0.961081,NS
MYBPC1,0.2595,0.3613,0.805814,0.961081,NS
PFKFB1,0.2014,0.4609,0.807525,0.941384,NS
GNPDA1,0.152,0.6095,0.807834,0.869196,NS
PPP1R12B,0.4045,0.2276,0.808965,0.976372,NS
YWHAZ,0.2726,0.3364,0.809634,0.966747,NS
FERMT2,-0.2248,0.4067,0.810152,0.951816,NS
PPP1R7,0.1566,0.5826,0.810511,0.888577,NS
MYL6,0.2502,0.3646,0.810525,0.961081,NS
ACO1,-0.1933,0.4716,0.810679,0.938018,NS
ARL1,-0.4022,0.2259,0.811217,0.976372,NS
GARS1,-0.215,0.4206,0.812011,0.944791,NS
TMEM38A,0.2753,0.3279,0.812339,0.969137,NS
FYCO1,-0.2127,0.4242,0.812435,0.944791,NS
ARF6,0.2642,0.3399,0.813157,0.966036,NS
YKT6,0.2136,0.4188,0.813858,0.944791,NS
RAB1A,0.2466,0.3623,0.814049,0.961081,NS
S100A1,-0.2982,0.2992,0.814304,0.976168,NS
PDLIM7,0.3169,0.281,0.814605,0.976168,NS
PDIA4,-0.2768,0.3201,0.815452,0.973393,NS
OSBPL11,-0.2304,0.3839,0.815749,0.958415,NS
GCN1,-0.4188,0.2111,0.815862,0.981028,NS
CHCHD3,-0.1851,0.4749,0.816814,0.93794,NS
PDLIM1,-0.2399,0.366,0.816947,0.961081,NS
AK3,-0.1896,0.4617,0.817461,0.941384,NS
DAG1,-0.2148,0.4064,0.817889,0.951816,NS
PPP1CB,-0.1815,0.4806,0.818035,0.933953,NS
CHCHD2,-0.2384,0.3651,0.818359,0.961081,NS
DNAJB4,0.2659,0.3259,0.819103,0.969137,NS
MAPK9,-0.2833,0.3057,0.819205,0.976168,NS
EIF6,0.1994,0.4337,0.819465,0.942095,NS
ABHD11,-0.2437,0.354,0.819846,0.96272,NS
ADPRHL1,-0.2109,0.4083,0.820146,0.950735,NS
USP14,0.1469,0.5847,0.82058,0.888577,NS
MRPL13,0.2336,0.366,0.82133,0.961081,NS
MYH3,-0.3002,0.2828,0.822432,0.976168,NS
MTM1,0.2709,0.313,0.822613,0.974757,NS
ACSF2,-0.2067,0.4096,0.822852,0.950735,NS
TMEM126A,-0.31,0.2732,0.822861,0.976168,NS
SHMT1,0.2158,0.3921,0.822991,0.957897,NS
IST1,-0.243,0.3429,0.825423,0.965495,NS
NDUFC2,-0.2136,0.39,0.825451,0.957897,NS
CALR,0.1874,0.444,0.825672,0.941384,NS
ALDH7A1,-0.2053,0.4026,0.826733,0.95274,NS
RPS4X,0.1826,0.4521,0.826884,0.941384,NS
PPTC7,-0.2142,0.383,0.827867,0.958415,NS
ACO2,-0.1458,0.5621,0.828057,0.904157,NS
MT-CO2,0.2067,0.3963,0.828119,0.957427,NS
ILVBL,0.3339,0.243,0.829569,0.976372,NS
PPP3R1,0.1758,0.4612,0.829716,0.941384,NS
FNTA,-0.2042,0.3951,0.830435,0.957605,NS
NEDD8,0.1893,0.4259,0.830574,0.944791,NS
ACOT2,-0.1481,0.5432,0.830917,0.913757,NS
EIF4A2,-0.1517,0.5303,0.830926,0.918908,NS
KRT2,-0.3024,0.2649,0.83155,0.976372,NS
UBA3,-0.1711,0.4651,0.832546,0.941384,NS
ARPC3,0.258,0.3068,0.833393,0.976168,NS
HSPD1,-0.1436,0.5413,0.836089,0.916077,NS
APEH,0.1332,0.5821,0.83646,0.888577,NS
PDCD5,0.1853,0.4185,0.836477,0.944791,NS
ARPC2,0.2292,0.3368,0.83713,0.966747,NS
MPC2,0.1853,0.4162,0.837297,0.945421,NS
ESD,-0.1609,0.4785,0.837545,0.937183,NS
ADPRH,-0.2543,0.3027,0.837571,0.976168,NS
COL1A2,-0.5095,0.1499,0.838706,0.981492,NS
PHYKPL,-0.2051,0.3691,0.84004,0.961081,NS
PSMD13,-0.1725,0.4388,0.840048,0.941384,NS
SYNPO,-0.2372,0.3191,0.840066,0.973393,NS
RTN4IP1,0.2546,0.2939,0.841755,0.976168,NS
NUDT16,-0.1745,0.4268,0.842421,0.944791,NS
SEC24C,-0.1942,0.3809,0.843376,0.958888,NS
RPLP2,0.1902,0.3856,0.844625,0.958415,NS
TXNDC12,0.1952,0.3715,0.846226,0.961081,NS
SBDS,-0.163,0.4439,0.846557,0.941384,NS
CAMK2D,-0.1504,0.4751,0.84825,0.93794,NS
CDNF,0.2217,0.3216,0.848581,0.972024,NS
SQOR,0.1822,0.3914,0.848583,0.957897,NS
CANX,0.1375,0.518,0.84871,0.919237,NS
UROD,0.2472,0.2864,0.849582,0.976168,NS
TUFM,-0.1354,0.5207,0.85014,0.919237,NS
MAOA,-0.1981,0.3551,0.850459,0.96272,NS
PFN2,0.1781,0.3936,0.850943,0.957897,NS
BIN3,-0.253,0.2743,0.852303,0.976168,NS
HSPBP1,-0.1815,0.38,0.853154,0.959688,NS
MTX2,-0.2673,0.2565,0.853951,0.976372,NS
MYBPH,0.2652,0.2571,0.854734,0.976372,NS
ANXA6,-0.121,0.5625,0.854949,0.904157,NS
PPA2,-0.1752,0.3857,0.855929,0.958415,NS
CLYBL,0.3026,0.223,0.856105,0.976372,NS
RIC8A,0.2853,0.2343,0.857382,0.976372,NS
EIF1AX,0.2013,0.3317,0.857502,0.969137,NS
ARL8B,-0.1523,0.4377,0.857713,0.941384,NS
ISCA2,-0.189,0.3518,0.858058,0.962837,NS
RPS9,0.2257,0.2945,0.858069,0.976168,NS
LYPLA1,-0.1491,0.4457,0.85812,0.941384,NS
SGCG,0.208,0.3186,0.858469,0.973393,NS
LARS1,0.1528,0.4319,0.858997,0.944684,NS
PDLIM3,-0.171,0.3852,0.859253,0.958415,NS
GNA11,0.2038,0.3227,0.859516,0.970609,NS
AP2A1,0.1664,0.3919,0.860606,0.957897,NS
AGMAT,-0.2112,0.3071,0.861277,0.976168,NS
CHCHD7,-0.1854,0.3491,0.861519,0.962837,NS
MAP2K6,-0.1598,0.405,0.861599,0.951816,NS
EIF4G2,0.2269,0.285,0.861673,0.976168,NS
TNNC1,0.235,0.2744,0.862049,0.976168,NS
GLUD1,-0.1416,0.4553,0.862077,0.941384,NS
TWF2,0.1739,0.3682,0.862933,0.961081,NS
MEMO1,0.2321,0.2753,0.863165,0.976168,NS
SHMT2,-0.2127,0.3002,0.863308,0.976168,NS
TBC1D17,-0.2246,0.2808,0.864869,0.976168,NS
RTCB,-0.1415,0.4454,0.864967,0.941384,NS
NDUFA6,0.2313,0.2721,0.865108,0.976168,NS
HPCAL1,0.1742,0.3612,0.865118,0.961081,NS
VBP1,-0.1792,0.3501,0.865458,0.962837,NS
UQCR11,-0.2496,0.2499,0.866197,0.976372,NS
EIF4EBP1,-0.2465,0.2522,0.866671,0.976372,NS
EIF4H,0.1383,0.4466,0.867469,0.941384,NS
ETFDH,-0.1464,0.4215,0.867546,0.944791,NS
GSR,0.1402,0.4378,0.868238,0.941384,NS
COL15A1,-0.2395,0.2555,0.868588,0.976372,NS
BCKDHB,0.2745,0.2223,0.868904,0.976372,NS
ENO1,0.1196,0.5098,0.868977,0.922144,NS
ABCF3,0.2738,0.2227,0.869013,0.976372,NS
PSMB3,0.1791,0.3401,0.869167,0.966036,NS
GOSR2,-0.3237,0.1878,0.869351,0.981492,NS
RPL15,0.209,0.2908,0.869386,0.976168,NS
RPLP1,0.2118,0.286,0.869814,0.976168,NS
TNPO3,0.2608,0.2318,0.87005,0.976372,NS
PDK2,-0.1855,0.3257,0.870121,0.969137,NS
HINT2,-0.1671,0.361,0.870311,0.961081,NS
MAT2B,-0.1811,0.3313,0.870942,0.969137,NS
GNG12,-0.2023,0.2966,0.870976,0.976168,NS
PRKAR1A,-0.1341,0.4427,0.872258,0.941384,NS
PHKA1,-0.1628,0.3645,0.872271,0.961081,NS
TXLNB,-0.156,0.3785,0.872899,0.960676,NS
GRHPR,-0.119,0.4958,0.872941,0.92939,NS
GMPPB,0.1995,0.2947,0.873389,0.976168,NS
NT5C3A,-0.137,0.4284,0.873586,0.944791,NS
IBA57,-0.3082,0.1902,0.873742,0.981492,NS
PPM1A,-0.1621,0.3615,0.87376,0.961081,NS
ACAT1,-0.1345,0.4356,0.873823,0.941384,NS
CLIP2,-0.166,0.3526,0.873882,0.96272,NS
CRIP1,-0.2492,0.2341,0.874283,0.976372,NS
DDX3X,-0.1846,0.3156,0.874443,0.973981,NS
THAP4,-0.1978,0.294,0.874676,0.976168,NS
PSMD8,-0.1414,0.4111,0.874714,0.950086,NS
SETD7,-0.1547,0.3752,0.87492,0.961081,NS
NME2,-0.1448,0.4006,0.874966,0.95274,NS
CCT6A,0.1501,0.3854,0.875279,0.958415,NS
MUSTN1,0.219,0.2641,0.875286,0.976372,NS
GAMT,-0.1431,0.4036,0.875474,0.95274,NS
DCAF6,0.1556,0.3706,0.87564,0.961081,NS
PUDP,-0.2056,0.2803,0.875756,0.976168,NS
PTGR1,-0.1812,0.3158,0.876537,0.973981,NS
ASPH,0.2206,0.259,0.876745,0.976372,NS
ACADSB,-0.1622,0.3513,0.877031,0.962837,NS
CAMK2B,-0.1291,0.4374,0.878064,0.941384,NS
PCYT2,-0.2805,0.1996,0.879015,0.981492,NS
AGL,-0.1271,0.438,0.879688,0.941384,NS
NDUFV3,-0.204,0.2727,0.87977,0.976168,NS
PGAM1,0.1236,0.4502,0.879784,0.941384,NS
PSMD7,-0.1749,0.317,0.880155,0.973981,NS
BTF3L4,-0.16,0.3456,0.880478,0.965495,NS
AAMDC,-0.1819,0.3032,0.880725,0.976168,NS
TBCA,0.1481,0.3706,0.881308,0.961081,NS
ARPC5L,-0.1685,0.3253,0.881414,0.969137,NS
UBE2M,0.1256,0.4346,0.881858,0.941384,NS
APOO,0.1708,0.3186,0.88219,0.973393,NS
GRB2,-0.1259,0.4313,0.882451,0.944684,NS
DTD1,-0.1806,0.2989,0.88311,0.976168,NS
FHOD1,-0.1288,0.4188,0.883225,0.944791,NS
GBE1,-0.1733,0.311,0.883288,0.974757,NS
RNH1,0.1184,0.455,0.883321,0.941384,NS
PRDX6,0.1236,0.4357,0.883422,0.941384,NS
FHL3,-0.1849,0.2901,0.883797,0.976168,NS
RDH14,-0.2038,0.2625,0.88411,0.976372,NS
OLA1,-0.1265,0.4223,0.884276,0.944791,NS
AHCYL2,0.164,0.3252,0.884426,0.969137,NS
SRP14,-0.1931,0.2753,0.884816,0.976168,NS
PGK1,-0.1124,0.4716,0.885106,0.938018,NS
MSN,0.146,0.3625,0.885227,0.961081,NS
SLC44A2,0.1928,0.2744,0.88533,0.976168,NS
CLTC,0.1389,0.3787,0.885935,0.960676,NS
SUGT1,-0.2848,0.1843,0.886168,0.981492,NS
C12orf73,-0.2053,0.2549,0.886458,0.976372,NS
SRL,0.1475,0.3543,0.886581,0.96272,NS
ARF5,-0.1887,0.2769,0.886642,0.976168,NS
RNPEP,-0.1363,0.3831,0.886697,0.958415,NS
DDX19B,0.2765,0.1883,0.887001,0.981492,NS
COA6,-0.1589,0.3273,0.887179,0.969137,NS
TIMM9,0.1867,0.277,0.887769,0.976168,NS
SEC23A,-0.1883,0.2741,0.88796,0.976168,NS
SMS,-0.1884,0.2725,0.8885,0.976168,NS
UBL5,-0.2116,0.2426,0.888546,0.976372,NS
