pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
GOBP_ACETYL_COA_METABOLIC_PROCESS,0.9727802601179796,0.8603670296885523,21,PDHB;DLAT;PDHX;PDHA1;ACACA;PPCS;PDK2,GO:BP,0.6661108022975727,0.2830723170519159,0.019259184912913545,Training_LR
GOBP_ACTIN_FILAMENT_BASED_MOVEMENT,0.9569787678384964,0.962180453294316,41,ANK2;PARVA;MYO1C;PLN;EPDR1,GO:BP,0.5200647831563794,0.26902021072429294,0.02263172559806073,Training_LR
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,0.6325145006536502,1.2770265870255435,37,CLASP2;PARVA;PLS3;EZR;SYNPO;RAC1;LIMS1;FSCN1;PAK2;RHOA;ILK,GO:BP,0.13166485310119697,0.36633147335579996,0.05158244164878452,Training_LR
GOBP_ACTIN_FILAMENT_DEPOLYMERIZATION,0.4726383483456399,-1.4500204539944819,18,TWF2;ADD1;SPTB;RDX;TMOD4;MTPN;SPTBN1;WDR1;CFL1,GO:BP,0.0644045818024638,-0.48102560359529034,0.08238971523565568,Training_LR
GOBP_ACTIN_FILAMENT_ORGANIZATION,0.6101095168167584,1.2354761882507088,89,CLASP2;PARVA;MYO1C;ARPC5L;COBL;ARF6;ACTR2;PLS3;CORO6;EZR;SYNPO;RAC1;LIMS1;TAGLN2;LMOD3;FSCN1;PAK2;ARPC4;CAPZB;CAPZA2;RHOA;ILK;MYO6,GO:BP,0.11390456644433043,0.2972132144349924,0.05403146826676769,Training_LR
GOBP_ACTIN_FILAMENT_POLYMERIZATION,0.9727802601179796,0.875519421739723,27,ARPC5L;COBL;ARF6;RAC1;LMOD3;ARPC4;CAPZB;CAPZA2,GO:BP,0.6503586536693029,0.27056016984418124,0.01950843915938704,Training_LR
GOBP_ACTIN_MEDIATED_CELL_CONTRACTION,0.9578979055713169,-0.9549309083668103,36,ATP2A1;MYLK2;SNTA1;SCN1B;ATP2A2;MYH3,GO:BP,0.5221160257835075,-0.265210602947629,0.026040893178506275,Training_LR
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,0.9727802601179796,0.8283717067779962,31,ARPC5L;COBL;ARF6;RAC1;LMOD3;ARPC4;CAPZB;CAPZA2,GO:BP,0.7384983437615017,0.24732294564377658,0.01762369845079906,Training_LR
GOBP_ACTION_POTENTIAL,0.9727802601179796,-0.8314755861789019,26,CACNB3;SNTA1;SCN1B;ATP2A2,GO:BP,0.7242284963887065,-0.2514292120245292,0.020517577197727486,Training_LR
GOBP_ACTIVATION_OF_INNATE_IMMUNE_RESPONSE,0.9727802601179796,-0.8452165345902841,42,NPLOC4;UFD1;BANF1;IPO5;XRCC6;NAGK;MAP2K6;CSNK1A1,GO:BP,0.7419864559819414,-0.22724546673877116,0.020619946284723318,Training_LR
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,0.9991204925241864,0.6207944611081937,66,CLASP2;MYPN;EPB41L2;CSRP3;SYNPO;RAC1;MYH14;LMOD3;PAK2,GO:BP,0.9903559530071891,0.15768445095712022,0.01266572034098332,Training_LR
GOBP_ACYL_COA_BIOSYNTHETIC_PROCESS,0.7813691740759455,1.1093883205726258,30,PDHB;OGDH;DLAT;HSD17B12;PCCA;PDHX;PDHA1;ACACA;ACSL1;PPCS;MMUT;PDK2,GO:BP,0.3009780402288245,0.3340176128087703,0.032686317971351034,Training_LR
GOBP_ACYL_COA_METABOLIC_PROCESS,0.3934511946855245,1.4313456112916048,45,OXSM;PDHB;OGDH;SUCLA2;DLAT;SUCLG1;HSD17B12;PCCA;HSD17B4;PDHX;PDHA1;ACACA;ACSL1;PPCS;ACSF2;MMUT;PDK2,GO:BP,0.04203935599284436,0.3922053045749187,0.09310012870111214,Training_LR
GOBP_ADAPTIVE_IMMUNE_RESPONSE_BASED_ON_SOMATIC_RECOMBINATION_OF_IMMUNE_RECEPTORS_BUILT_FROM_IMMUNOGLOBULIN_SUPERFAMILY_DOMAINS,0.8648505335719494,-1.0393935453438912,30,PSMB2;TFRC;USP5;PSMB3;HLA-B;PSMA5;PSMA2;PSMA4;PSMB1;PSMA1;HMGB1;PPP3CB;HPRT1;YWHAG,GO:BP,0.3958106044075933,-0.3025370565474655,0.0306525980581054,Training_LR
GOBP_ADAPTIVE_THERMOGENESIS,0.9687734011778942,0.9249426626937582,24,DECR1;DYNC1H1;HNRNPU;CKB;ACSL1;ACOT13;FABP5;FH,GO:BP,0.5708976026760825,0.29508406827088046,0.021668243132077245,Training_LR
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY,0.9727802601179796,0.7843233762339757,18,PLN;RAP1A;GNA11,GO:BP,0.7676279069767442,0.26800309649274773,0.017215883690484626,Training_LR
GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS,0.29512835064689386,-1.6179909635869905,28,SNCA;LPCAT3;QDPR;DHCR24;IMPA2;ISYNA1;PARK7;IMPA1;LSS;PCBD1;PGP;PCBD2,GO:BP,0.01668496158068057,-0.47932681127740995,0.16540638314681422,Training_LR
GOBP_ALCOHOL_METABOLIC_PROCESS,0.666121617923155,-1.170045906938342,66,SNCA;RDH14;CAT;OSBPL1A;LPCAT3;QDPR;AKR1C2;GPD2;DHCR24;IMPA2;GALK1;NUDT3;ACSS2;ADH1B;ISYNA1;PARK7,GO:BP,0.18376366596882995,-0.2855931077372811,0.04927662719906588,Training_LR
GOBP_ALDEHYDE_METABOLIC_PROCESS,0.962046667749902,0.9447148887201895,28,IDH2;ALDH1B1;RDH13;ADH5;RPIA;ALDH7A1;RDH11;TKFC,GO:BP,0.5388287130530567,0.2890794231398494,0.022386357686788916,Training_LR
GOBP_ALPHA_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.9727802601179796,0.8084824798796435,15,GLUL;GLUD1,GO:BP,0.7298774740810556,0.2911434011641062,0.018151764938202856,Training_LR
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS,0.9727802601179796,-0.9052896711763204,60,MPST;MCCC1;KYAT3;ATP2B4;ENOPH1;QDPR;RIDA;BCKDK;KYAT1;PARK7;ADSS2;ALDH6A1;GCLM;GCLC,GO:BP,0.6553724762125783,-0.22538887645626057,0.02300071071814152,Training_LR
GOBP_ALPHA_BETA_T_CELL_ACTIVATION,0.9858509975071371,0.7283349371920995,24,HLA-DRA;CD81;STOML2;HLA-A;RHOA,GO:BP,0.862850771232113,0.23236038837752193,0.015498478989371761,Training_LR
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION,0.7282181962043727,-1.1622441059801696,19,PSMB2;PNP;PSMB3;PSMA5;PSMA2;PSMA4;PSMB1;PSMA1;HMGB1,GO:BP,0.25303030303030305,-0.3799992800825213,0.03966238617124075,Training_LR
GOBP_AMEBOIDAL_TYPE_CELL_MIGRATION,0.34286950876433675,1.54649963923317,29,LAMTOR2;CLASP2;APPL1;ARF6;RAC1;CD63;ILK;KRT2;PTPN11;CALR;TNS1;IQGAP1,GO:BP,0.025485881921525486,0.4688440973450706,0.12173636722330919,Training_LR
GOBP_AMIDE_BIOSYNTHETIC_PROCESS,0.962046667749902,0.9588620624895339,48,CARNS1;PDHB;OGDH;DLAT;HSD17B12;PCCA;ASS1;PDHX;PDHA1;ACACA;ACSL1;PPCS;MMUT;PDK2,GO:BP,0.5308554152587587,0.25919762155858106,0.022119366144504844,Training_LR
GOBP_AMIDE_TRANSPORT,0.8990438421013636,-1.0041111341263051,36,RAB1A;CPT1A;MCU;TARDBP;AQP1;MPC2;CA2;PARK7;OXCT1;PFKL;ALDOA;CAMK2G;PPP3CB;VAPA;PSAP;PFKM;PSMD9,GO:BP,0.43987552789508777,-0.2788693055956388,0.029049387356143833,Training_LR
GOBP_AMINO_ACID_ACTIVATION,0.5589022876922985,1.3669408801578968,26,EPRS1;IARS1;SARS2;TARS1;VARS1;LARS1;IARS2;AIMP2,GO:BP,0.09295048775998528,0.42620031848955253,0.06258977274427842,Training_LR
GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS,0.9195881534486186,0.9983276038631114,18,GLUL;GLUD1;CARNS1,GO:BP,0.4617674418604651,0.3411282861849617,0.025112305187343344,Training_LR
GOBP_AMINO_ACID_CATABOLIC_PROCESS,0.9569787678384964,0.9584404069115342,44,GLUL;GLUD1;CARNS1;ETFA;HIBCH;HMGCL;ALDH7A1;ETFB;ECHS1;AUH;BCAT2;GOT2;HSD17B10;HIBADH;DDAH1;ALDH4A1;FAH;MCCC2;ACADSB;ALDH5A1,GO:BP,0.518967052537845,0.2633970340550908,0.022500252099255554,Training_LR
GOBP_AMINO_ACID_METABOLIC_PROCESS,0.6765097673231393,1.1452864955764805,97,GLUL;EPRS1;GLUD1;CARNS1;IARS1;ETFA;SARS2;TARS1;PCCB;VARS1;PCCA;HIBCH;ASS1;HMGCL;LARS1;ALDH7A1;IARS2;ETFB;ECHS1;AIMP2;AUH;ASPA;BCAT2;MMUT;GOT2;ACY1;NIT2;HSD17B10,GO:BP,0.20497630331753555,0.2716028526767733,0.03887547499934054,Training_LR
GOBP_AMP_METABOLIC_PROCESS,0.4787472337214825,-1.4496799291137061,16,GART;AK1;ADSS2;NT5C1A;AMPD3;AMPD1;ADSL;HPRT1,GO:BP,0.06852248394004283,-0.49708923607653166,0.07941237368878319,Training_LR
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,0.9991204925241864,0.6368333474666589,16,HLA-DRA;HLA-A;PDIA3;CALR,GO:BP,0.927231807951988,0.2248168161490496,0.014591263090150821,Training_LR
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES,0.9765536409116177,-0.7773808886196478,32,ATP2A1;GGCT;CAMK2A;NOL3;GPX1;GCLM;GCLC;SLC25A5;GSK3B;SOD2,GO:BP,0.8367659947414549,-0.22266966203717492,0.018356157816104873,Training_LR
GOBP_ATP_BIOSYNTHETIC_PROCESS,0.9727802601179796,0.9270942341584933,70,ATP5PO;ATP5F1B;SDHA;NDUFA3;NDUFS5;STOML2;ATP5F1A;NDUFA5;NDUFB11;NDUFB7;ATP5PD;NDUFB10;ATP5F1C;NDUFA7;NDUFB5;NDUFV1;NDUFB3,GO:BP,0.6077030324154757,0.23301899617529068,0.01971935574973028,Training_LR
GOBP_ATP_METABOLIC_PROCESS,0.9727802601179796,0.8489312523764698,121,PFKFB2;ATP5PO;ATP5F1B;OGDH;SDHA;NDUFA3;NDUFS5;STOML2;HK1;ATP5F1A;ATP1B1;NDUFA5;NDUFB11;NDUFB7;ATP5PD;NDUFB10;ATP5F1C;PGAM2;MTCH2;FBP1;PRKAG1;NDUFA7;NDUFB5;DNM1L;NDUFV1;NDUFB3;AK2;LDHA;PGK1;PFKFB1;TSPO;DMAC2L;NDUFB4;PARP1;PRKAA2;ENO2;STAT3;NDUFA13,GO:BP,0.7980543441798055,0.19489695624787312,0.015144823308697269,Training_LR
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT,0.6757570043086681,1.1612503024181609,72,UQCRH;SDHA;NDUFA3;CYCS;NDUFS5;COX5A;GHITM;NDUFA5;NDUFB7;UQCRC2;UQCRC1;NDUFB10;COX6B1;COX7A2;CHCHD2;MTCH2;NDUFA7;NDUFB5;CYC1;COQ9;UQCRFS1;NDUFV1;NDUFB3,GO:BP,0.20229206459454765,0.290325635501814,0.039739442847676915,Training_LR
GOBP_AUTOPHAGOSOME_MATURATION,0.666121617923155,-1.263092631682595,16,TSG101;CHMP6;ATP2A2;MAP1LC3B2;CALM1;VCP;GABARAPL2,GO:BP,0.17130620985010706,-0.43310922553839815,0.04894089784321108,Training_LR
GOBP_AUTOPHAGOSOME_ORGANIZATION,0.29512835064689386,-1.6479799299076305,20,RAB1A;PIP4K2B;RAB1B;MFN2;IRGQ;MTM1;ATP2A2,GO:BP,0.016886772028577614,-0.5320594521240443,0.16324176812787977,Training_LR
GOBP_AUTOPHAGY_OF_MITOCHONDRION,0.6325145006536502,-1.2744369577492345,33,STUB1;MFN2;TIGAR;HTRA2;OPTN;PARK7;SKP1;MAP1LC3B2;FUNDC2;SLC25A5;NIPSNAP3A;VCP;BCL2L13;GABARAPL2;ATG3,GO:BP,0.12855567805953694,-0.36222238382019545,0.05800894985654796,Training_LR
GOBP_AXO_DENDRITIC_TRANSPORT,0.666121617923155,1.2651324421506807,16,HSPB1;DYNC1H1;DCTN1;HNRNPU;KIF5B;SPG7,GO:BP,0.17104276069017255,0.4466208448138444,0.045555768059072556,Training_LR
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_HOST,0.9727802601179796,-0.8429631041561625,35,TSG101;CAV2;CHMP6;TFRC;PPID,GO:BP,0.737017310252996,-0.23613105338291795,0.020462098382933478,Training_LR
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,0.9980586687548212,-0.74043828559415,39,TSG101;CAV2;CHMP6;TFRC;PPID,GO:BP,0.8974416517055656,-0.20210670709464654,0.01767515070595531,Training_LR
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,0.666121617923155,1.2828523175702076,15,AKT2;ATP5F1B;HSPB1;CSNK2B;ATP5F1A,GO:BP,0.15966069745523093,0.4619691783355,0.047441195780349006,Training_LR
