"group","pathway","database","padj","pval","overlap","size","odds_ratio"
"red","REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS","Reactome",1.43312806327446e-17,2.32399145395859e-18,20,27,42.641056422569
"red","GOBP_MUSCLE_CELL_DIFFERENTIATION","GO:BP",5.89145184326475e-17,3.20885176648407e-19,42,129,8.44081052257376
"red","GOMF_PROTEIN_HETERODIMERIZATION_ACTIVITY","GO:MF",2.37244871877529e-15,6.08320184301356e-17,28,63,12.5981981981982
"red","GOBP_MUSCLE_CONTRACTION","GO:BP",2.7585332969077e-15,2.70444440873304e-17,43,150,7.01596573208723
"red","REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS","Reactome",3.38297557879411e-14,6.03449697838949e-15,14,16,99.736
"red","GOBP_ACTIN_MYOSIN_FILAMENT_SLIDING","GO:BP",6.70515254698882e-14,8.03449651599967e-16,14,15,199.584
"red","GOBP_NEGATIVE_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION","GO:BP",6.70515254698882e-14,8.03449651599967e-16,14,15,199.584
"red","REACTOME_RMTS_METHYLATE_HISTONE_ARGININES","Reactome",6.87423265537044e-14,1.24479348083735e-14,16,22,38.5257452574526
"red","REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS","Reactome",1.22796296209627e-13,2.25679679520396e-14,24,55,11.7946704067321
"red","GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION","GO:BP",1.49272444793062e-13,1.9512737881446e-15,27,65,11.0702537593985
"red","GOCC_MYOFILAMENT","GO:CC",2.67026491293735e-13,6.03449697838949e-15,14,16,99.736
"red","REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES","Reactome",7.27280851652521e-13,1.35628050713578e-13,14,18,49.812
"red","REACTOME_DNA_REPAIR","Reactome",2.08394270839796e-12,4.11156264089327e-13,23,56,10.5146290491118
"red","GOBP_PROTEIN_LOCALIZATION_TO_CHROMATIN","GO:BP",2.10508801431822e-12,3.21037387804522e-14,14,17,66.4533333333333
"red","REACTOME_CELL_CELL_COMMUNICATION","Reactome",3.03035003342175e-12,6.06070006684351e-13,31,104,6.72374429223744
"red","REACTOME_DENGUE_VIRUS_HOST_INTERACTIONS","Reactome",6.40273572098862e-12,1.31515652647334e-12,24,64,9.09391304347826
"red","REACTOME_DNA_REPLICATION","Reactome",6.40273572098862e-12,1.31515652647334e-12,24,64,9.09391304347826
"red","GOBP_MUSCLE_ORGAN_DEVELOPMENT","GO:BP",9.18419440365006e-12,1.50068536007354e-13,29,87,7.84090909090909
"red","GOCC_MYOSIN_II_COMPLEX","GO:CC",1.42735209564829e-11,4.8384816801637e-13,14,19,39.8272
"red","REACTOME_TCF_DEPENDENT_SIGNALING_IN_RESPONSE_TO_WNT","Reactome",1.55013590018658e-11,3.22595849498289e-12,25,72,8.10003732736095
"red","GOCC_MYOSIN_COMPLEX","GO:CC",2.80053276551213e-11,1.1075553309935e-12,15,23,26.8397177419355
"red","GOCC_MYOSIN_FILAMENT","GO:CC",3.53401018863616e-11,1.59729274062651e-12,13,17,45.8869047619048
"red","GOCC_CHROMOSOME_TELOMERIC_REGION","GO:CC",6.14808935348902e-11,3.4734968098808e-12,17,32,16.424043715847
"red","GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","GO:BP",8.17621405497654e-11,1.51411371388454e-12,14,20,33.1706666666667
"red","REACTOME_REGULATION_OF_PD_L1_CD274_EXPRESSION","Reactome",2.13086210496561e-10,4.7224511515454e-11,25,80,6.88995215311005
"red","GOBP_MEGAKARYOCYTE_DIFFERENTIATION","GO:BP",2.1747798721853e-10,4.26427425918687e-12,14,21,28.416
"red","REACTOME_RHO_GTPASE_EFFECTORS","Reactome",2.54830661109577e-10,5.71647158705267e-11,26,87,6.49528507181198
"red","REACTOME_SUMOYLATION","Reactome",2.6209703774405e-10,5.95031112716222e-11,14,24,19.8576
"red","GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY","GO:BP",4.41103515398029e-10,9.1295934559505e-12,30,107,6.09793875848922
"red","GOBP_MUSCLE_TISSUE_DEVELOPMENT","GO:BP",7.83894395942246e-10,1.70783092797875e-11,26,83,6.96724111162863
"red","GOCC_CHROMOSOME_CENTROMERIC_REGION","GO:CC",2.0695984841998e-09,1.28619114837276e-10,18,43,10.460826446281
"red","GOMF_MICROFILAMENT_MOTOR_ACTIVITY","GO:MF",1.92673686760897e-08,6.17543867823388e-10,11,16,30.559375
"red","GOMF_ACTIN_FILAMENT_BINDING","GO:MF",2.51103452127141e-08,9.65782508181312e-10,22,71,6.65410779696494
"red","GOBP_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION","GO:BP",7.4978507797174e-08,1.71519462281117e-09,14,29,13.2010666666667
"red","GOMF_CYTOSKELETAL_MOTOR_ACTIVITY","GO:MF",9.94099753033748e-08,4.46070402002323e-09,12,22,16.7527559055118
"red","REACTOME_M_PHASE","Reactome",1.83796459952049e-07,4.42104998263036e-08,26,115,4.37943720791489
"red","GOBP_TELOMERE_ORGANIZATION","GO:BP",1.8613871842305e-07,4.46084074652188e-09,17,46,8.42792538157151
"red","GOBP_MULTICELLULAR_ORGANISMAL_MOVEMENT","GO:BP",2.0624364990478e-07,5.16732456188448e-09,14,31,11.6348235294118
"red","GOBP_MUSCLE_ORGAN_MORPHOGENESIS","GO:BP",2.3116131710175e-07,6.2952428404616e-09,10,15,27.5658914728682
"red","GOBP_STRIATED_MUSCLE_ADAPTATION","GO:BP",2.3116131710175e-07,6.2952428404616e-09,10,15,27.5658914728682
"red","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",5.66854321298001e-07,1.37883483558973e-07,15,44,7.31646273637375
"red","REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX","Reactome",6.11351874644284e-07,1.50359515115216e-07,10,19,15.2799310938846
"red","REACTOME_CELL_CYCLE_CHECKPOINTS","Reactome",8.43683818496736e-07,2.09780841355945e-07,21,85,4.78005826271186
"red","GOCC_ACTIN_FILAMENT","GO:CC",1.22741427394255e-06,9.01490709675317e-08,13,32,9.57894736842105
"red","GOBP_ACTIN_FILAMENT_BASED_MOVEMENT","GO:BP",2.12591433592465e-06,6.71585138799727e-08,15,42,7.8673835125448
"red","GOBP_CARDIAC_CELL_DEVELOPMENT","GO:BP",8.35941908377052e-06,2.82289751194865e-07,10,20,13.7441860465116
"red","GOBP_HEART_MORPHOGENESIS","GO:BP",1.66284498048103e-05,5.79640951801667e-07,11,26,10.1291666666667
"red","GOCC_A_BAND","GO:CC",1.79444790320619e-05,1.41933732456986e-06,11,28,8.92738970588235
"red","GOBP_NEUROMUSCULAR_PROCESS","GO:BP",1.873051576504e-05,6.73319194168104e-07,13,37,7.56183862433862
"red","GOCC_ACTOMYOSIN","GO:CC",2.21866654162007e-05,1.88022588272888e-06,13,40,6.71017048794827
"red","GOMF_MACROMOLECULAR_CONFORMATION_ISOMERASE_ACTIVITY","GO:MF",3.25905819673005e-05,1.88022588272888e-06,13,40,6.71017048794827
"red","GOBP_REGULATION_OF_HEMOPOIESIS","GO:BP",3.31465792194148e-05,1.22765108220055e-06,15,51,5.87029569892473
"red","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","GO:MF",5.54391328973784e-05,3.55379057034477e-06,9,20,11.1524475524476
"red","GOBP_CARDIAC_CHAMBER_DEVELOPMENT","GO:BP",0.000119606396190387,4.82073710135548e-06,8,16,13.5496183206107
"red","REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS","Reactome",0.000146182986681868,3.6743291247064e-05,8,20,9.01272264631043
"red","GOBP_MUSCLE_ADAPTATION","GO:BP",0.000194928324107554,8.28126867123595e-06,10,27,8.05289557683539
"red","GOBP_MYELOID_CELL_DIFFERENTIATION","GO:BP",0.000212292241324623,9.25020659366549e-06,15,59,4.78097507331378
"red","GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS","GO:BP",0.000301300690146127,1.3456784636156e-05,16,68,4.33020637898687
"red","GOBP_CARDIAC_MUSCLE_CONTRACTION","GO:BP",0.000494865339469721,2.31799668814793e-05,13,49,5.00683421516755
"red","GOBP_ACTIN_FILAMENT_ORGANIZATION","GO:BP",0.00101391041379934,4.85970132975717e-05,18,91,3.48465979848296
"red","GOMF_MYOSIN_BINDING","GO:MF",0.00304710940009922,0.000214860278212124,7,19,7.82638888888889
"red","GOMF_CALMODULIN_BINDING","GO:MF",0.00449650537438372,0.000345885028798748,11,47,4.17035590277778
"red","GOCC_BRUSH_BORDER","GO:CC",0.00803304115378723,0.000816919439368193,7,23,5.85653409090909
"red","GOCC_INTERMEDIATE_FILAMENT_CYTOSKELETON","GO:CC",0.010748542066387,0.0011537983009116,6,18,6.6578947368421
"red","GOBP_MYOTUBE_CELL_DEVELOPMENT","GO:BP",0.0109763388059641,0.000561969415991627,6,16,7.9984962406015
"red","REACTOME_SMOOTH_MUSCLE_CONTRACTION","Reactome",0.0110706262837068,0.00281253748829308,6,21,5.31729323308271
"red","REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS","Reactome",0.011913878637651,0.00305896883939688,5,15,6.61567164179105
"red","GOCC_SARCOLEMMA","GO:CC",0.0121157988795715,0.00136901682255045,12,63,3.20889300602131
"red","GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION","GO:BP",0.0136638681187415,0.00071445062058779,8,29,5.12395492548164
"red","GOBP_HUMORAL_IMMUNE_RESPONSE","GO:BP",0.014711662487375,0.000817314582631943,6,17,7.26725905673274
"red","REACTOME_FORMATION_OF_THE_DYSTROPHIN_GLYCOPROTEIN_COMPLEX_DGC","Reactome",0.0159976120990112,0.00419396857730835,5,16,6.01085481682497
"red","GOMF_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON","GO:MF",0.0391527665422899,0.00326273054519083,8,36,3.82769901853871
"red","GOCC_ADHERENS_JUNCTION","GO:CC",0.0431571826959765,0.00536416960062984,7,31,3.88667929292929
"red","GOBP_DEFENSE_RESPONSE_TO_BACTERIUM","GO:BP",0.0461055252545186,0.00281253748829308,6,21,5.31729323308271
"red","GOBP_REGULATION_OF_PROTEIN_DEPOLYMERIZATION","GO:BP",0.0461055252545186,0.00281253748829308,6,21,5.31729323308271
"red","GOCC_CORTICAL_CYTOSKELETON","GO:CC",0.049835953610775,0.00647585837880127,8,40,3.34160305343511
"tan","GOMF_EXTRACELLULAR_MATRIX_STRUCTURAL_CONSTITUENT","GO:MF",1.95211170699657e-05,1.25135365833113e-07,7,20,27.1413721413721
"tan","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","Hallmark",2.42122566953167e-05,7.33704748342931e-07,8,36,14.6825396825397
"tan","GOMF_INTEGRIN_BINDING","GO:MF",0.000597671224844213,7.66245160056684e-06,6,23,17.2848297213622
"tan","GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION","GO:BP",0.000842660733414575,1.27176550998329e-06,7,27,17.5756756756757
"tan","GOBP_CELL_SUBSTRATE_ADHESION","GO:BP",0.000842660733414575,1.83586216430191e-06,9,54,10.4742857142857
"tan","REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION","Reactome",0.0151742828263363,4.10115752063144e-05,7,44,9.41344046749452
"tan","GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION","GO:BP",0.0352132480644234,0.00013874619150963,6,37,9.40747028862479
"tan","GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION","GO:BP",0.0352132480644234,0.000153434632088991,5,24,12.5438596491228
"turquoise","KEGG_MEDICUS_REFERENCE_26S_PROTEASOME_MEDIATED_PROTEIN_DEGRADATION","KEGG",0.0310066952949766,0.00516778254916277,11,33,2.99814814814815
"turquoise","REACTOME_MAPK6_MAPK4_SIGNALING","Reactome",0.0415669465910918,0.000360534126439947,15,41,3.50274725274725
"turquoise","REACTOME_MAPK_FAMILY_SIGNALING_CASCADES","Reactome",0.0415669465910918,0.00045120833201616,24,83,2.5039899755985
"turquoise","REACTOME_AMPK_INDUCED_ERAD_AND_LYSOSOME_MEDIATED_DEGRADATION_OF_PD_L1_CD274","Reactome",0.0415669465910918,0.00138975771971421,13,37,3.26819029850746
"turquoise","REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES","Reactome",0.0415669465910918,0.00150713188669513,12,33,3.441317047265
"turquoise","REACTOME_METABOLISM_OF_NUCLEOTIDES","Reactome",0.0415669465910918,0.00150713188669513,12,33,3.441317047265
"turquoise","REACTOME_FORMATION_OF_PARAXIAL_MESODERM","Reactome",0.0415669465910918,0.00219541713981838,11,30,3.47797270955166
"turquoise","REACTOME_GASTRULATION","Reactome",0.0415669465910918,0.00219541713981838,11,30,3.47797270955166
"turquoise","REACTOME_SIGNALING_BY_NOTCH4","Reactome",0.0415669465910918,0.00269362221967097,12,35,3.13819298529174
"turquoise","REACTOME_APOPTOSIS","Reactome",0.0415669465910918,0.00331051145080769,18,64,2.37311952388825
"turquoise","REACTOME_REGULATION_OF_MRNA_STABILITY_BY_PROTEINS_THAT_BIND_AU_RICH_ELEMENTS","Reactome",0.0415669465910918,0.00342757165026504,14,45,2.72320889211067
"turquoise","REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS","Reactome",0.0415669465910918,0.00394756566167356,11,32,3.14285714285714
"turquoise","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3","Reactome",0.0415669465910918,0.00394756566167356,11,32,3.14285714285714
"turquoise","REACTOME_CIRCADIAN_CLOCK","Reactome",0.0415669465910918,0.00396214459666827,13,41,2.7943763326226
"turquoise","REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA","Reactome",0.0415669465910918,0.00454694797271574,12,37,2.8835687732342
"turquoise","REACTOME_MITOTIC_G2_G2_M_PHASES","Reactome",0.0415669465910918,0.00476409356599559,18,66,2.27138783269962
"turquoise","REACTOME_INTERLEUKIN_1_SIGNALING","Reactome",0.0415669465910918,0.00500147285839032,13,42,2.69634585692229
"turquoise","REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS","Reactome",0.0415669465910918,0.00516778254916277,11,33,2.99814814814815
"turquoise","REACTOME_HEDGEHOG_ON_STATE","Reactome",0.0415669465910918,0.00516778254916277,11,33,2.99814814814815
"turquoise","REACTOME_ABC_FAMILY_PROTEINS_MEDIATED_TRANSPORT","Reactome",0.0446787886850181,0.00579616718075911,12,38,2.77094652559337
"turquoise","REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2","Reactome",0.0446787886850181,0.00579616718075911,12,38,2.77094652559337
"turquoise","REACTOME_REGULATION_OF_RAS_BY_GAPS","Reactome",0.0474474448721358,0.00666828954959746,11,34,2.86602254428341
"yellow","GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT","GO:BP",5.24385040322129e-38,5.71225534119966e-41,47,71,40.6872549019608
"yellow","GOCC_RESPIRATORY_CHAIN_COMPLEX","GO:CC",5.56009451825829e-37,3.14129633799903e-39,49,83,30.4904323175053
"yellow","REACTOME_RESPIRATORY_ELECTRON_TRANSPORT","Reactome",7.76559727586351e-36,2.09881007455771e-38,53,103,23.346835443038
"yellow","GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:MF",2.54880936904555e-34,1.63385215964458e-36,38,50,59.8971631205674
"yellow","KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I","KEGG",8.23959647752915e-32,1.37326607958819e-32,32,39,81.5085714285714
"yellow","GOCC_NADH_DEHYDROGENASE_COMPLEX","GO:CC",1.21534048043555e-30,1.37326607958819e-32,32,39,81.5085714285714
"yellow","GOMF_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:MF",3.79689001602147e-30,4.86780771284804e-32,43,79,23.539950062422
"yellow","GOMF_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:MF",6.67172714323917e-29,1.71069926749722e-30,38,63,28.5404255319149
"yellow","GOBP_PROTON_TRANSMEMBRANE_TRANSPORT","GO:BP",3.61441827804142e-28,1.57490992507251e-30,43,84,20.6103041929296
"yellow","GOMF_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","GO:MF",1.43823434356942e-27,4.60972546015841e-29,41,80,20.2285150746689
"yellow","REACTOME_COMPLEX_I_BIOGENESIS","Reactome",4.19973197624685e-27,3.4051880888488e-29,33,48,39.4444444444444
"yellow","KEGG_MEDICUS_REFERENCE_MITOCHONDRIAL_COMPLEX_UCP1_IN_THERMOGENESIS","KEGG",1.4784048569216e-24,4.92801618973868e-25,30,47,30.6747404844291
"yellow","GOBP_CELLULAR_RESPIRATION","GO:BP",9.31784837667779e-23,6.09009697822078e-25,54,177,9.3827392120075
"yellow","GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS","GO:BP",1.90942183758923e-22,1.45598615066717e-24,33,60,21.7654320987654
"yellow","HALLMARK_OXIDATIVE_PHOSPHORYLATION","Hallmark",3.04901779720002e-22,9.23944787030309e-24,49,151,9.76990314197968
"yellow","GOCC_OXIDOREDUCTASE_COMPLEX","GO:CC",3.59179857357569e-20,6.08779419250117e-22,34,74,15.1785714285714
"yellow","GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS","GO:BP",8.22375859260727e-17,9.85417696281917e-19,35,95,10.4037800687285
"yellow","GOBP_MITOCHONDRION_ORGANIZATION","GO:BP",2.78228398751353e-15,3.94005357708887e-17,41,145,7.30409974640744
"yellow","GOBP_ATP_METABOLIC_PROCESS","GO:BP",6.7346924686896e-13,1.17380260892193e-14,35,123,6.97867853795689
"yellow","GOCC_CYTOCHROME_COMPLEX","GO:CC",2.77461476755665e-12,6.27031585888508e-14,15,21,38.1196581196581
"yellow","GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY","GO:BP",5.75569680289559e-10,1.19126622282153e-11,19,45,11.4077603812117
"yellow","GOBP_NADH_DEHYDROGENASE_COMPLEX_ASSEMBLY","GO:BP",1.32380025892219e-09,2.88409642466707e-11,14,24,21.1186440677966
"yellow","REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION","Reactome",5.09286781412781e-06,5.50580304230033e-08,20,76,5.52933673469388
"yellow","GOCC_OUTER_MEMBRANE","GO:CC",1.12646213685685e-05,3.18209643179902e-07,18,69,5.38390092879257
"yellow","REACTOME_COMPLEX_IV_ASSEMBLY","Reactome",1.26770869805488e-05,1.71311986223632e-07,10,20,14.5901639344262
"yellow","GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX","GO:CC",1.36151210681624e-05,5.09632260783666e-07,18,71,5.17477656405164
"yellow","GOCC_INNER_MITOCHONDRIAL_MEMBRANE_PROTEIN_COMPLEX","GO:CC",1.36151210681624e-05,5.38451115690039e-07,11,27,10.0795454545455
"yellow","REACTOME_CYTOPROTECTION_BY_HMOX1","Reactome",0.000106033040441355,1.71945470985982e-06,8,15,16.4331797235023
"yellow","GOCC_ORGANELLE_ENVELOPE_LUMEN","GO:CC",0.000117170331251819,5.29583418087316e-06,12,39,6.52962962962963
"yellow","GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_NAD_P_H","GO:MF",0.000402840147765299,2.06584691161692e-05,9,25,8.11280487804878
"yellow","GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","GO:BP",0.000445305369804822,1.01867241458619e-05,13,48,5.47779111644658
"yellow","REACTOME_COMPLEX_III_ASSEMBLY","Reactome",0.000842613443743209,1.59413354221688e-05,8,19,10.4340175953079
"yellow","GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION","GO:BP",0.00124234206880161,2.97729036096246e-05,9,26,7.6312769010043
"yellow","GOBP_PROTEIN_LOCALIZATION_TO_MITOCHONDRION","GO:BP",0.00318742190210832,7.98591544101212e-05,9,29,6.47560975609756
"yellow","REACTOME_MITOCHONDRIAL_TRANSLATION","Reactome",0.0087778965297702,0.000189792357400437,10,39,4.97738835500283
"yellow","REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT","Reactome",0.0151056267257807,0.000367434163600071,10,42,4.5030737704918
"yellow","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MITOCHONDRIAL_MEMBRANE","GO:BP",0.023632504869685,0.000617843264566929,6,17,7.7012987012987
"yellow","REACTOME_PROTEIN_LOCALIZATION","Reactome",0.0248251274190557,0.000670949389704209,13,70,3.32139171458057
"yellow","GOBP_MITOCHONDRIAL_TRANSPORT","GO:BP",0.0301216202265062,0.000820305561724024,8,31,4.95652173913043
"yellow","GOMF_METAL_CLUSTER_BINDING","GO:MF",0.0372677501530479,0.00215006250882968,7,28,4.71733333333333
