uniprot_id,module_color,module_num,gene
O15212,black,7,PFDN6
O15273,green,5,TCAP
O15305,grey,0,PMM2
O15371,blue,2,EIF3D
O15382,turquoise,1,BCAT2
O15400,yellow,4,STX7
O15498,brown,3,YKT6
O43169,yellow,4,CYB5B
O43181,magenta,9,NDUFS4
O43237,brown,3,DYNC1LI2
O43242,black,7,PSMD3
O43374,yellow,4,RASA4
O43390,green,5,HNRNPR
O43396,yellow,4,TXNL1
O43399,turquoise,1,TPD52L2
O43414,blue,2,ERI3
O43464,magenta,9,HTRA2
O43488,turquoise,1,AKR7A2
O43491,brown,3,EPB41L2
O43583,grey,0,DENR
O43598,blue,2,DNPH1
O43615,blue,2,TIMM44
O43617,turquoise,1,TRAPPC3
O43633,grey,0,CHMP2A
O43674,red,6,NDUFB5
O43676,magenta,9,NDUFB3
O43678,red,6,NDUFA2
O43707,green,5,ACTN4
O43708,grey,0,GSTZ1
O43741,greenyellow,11,PRKAB2
O43747,grey,0,AP1G1
O43760,black,7,SYNGR2
O43765,yellow,4,SGTA
O43768,green,5,ENSA
O43772,magenta,9,SLC25A20
O43776,turquoise,1,NARS1
O43813,blue,2,LANCL1
O43826,black,7,SLC37A4
O43837,pink,8,IDH3B
O43852,turquoise,1,CALU
O43865,grey,0,AHCYL1
O43920,magenta,9,NDUFS5
O60220,pink,8,TIMM8A
O60237,blue,2,PPP1R12B
O60256,blue,2,PRPSAP2
O60313,blue,2,OPA1
O60493,yellow,4,SNX3
O60506,blue,2,SYNCRIP
O60610,blue,2,DIAPH1
O60662,turquoise,1,KLHL41
O60664,turquoise,1,PLIN3
O60684,greenyellow,11,KPNA6
O60749,brown,3,SNX2
O60763,turquoise,1,USO1
O60784,blue,2,TOM1
O60825,turquoise,1,PFKFB2
O60826,magenta,9,CCDC22
O60841,green,5,EIF5B
O60884,blue,2,DNAJA2
O60888,black,7,CUTA
O60936,greenyellow,11,NOL3
O75027,blue,2,ABCB7
O75083,turquoise,1,WDR1
O75112,red,6,LDB3
O75122,pink,8,CLASP2
O75128,yellow,4,COBL
O75131,turquoise,1,CPNE3
O75153,red,6,CLUH
O75155,turquoise,1,CAND2
O75208,blue,2,COQ9
O75223,yellow,4,GGCT
O75251,greenyellow,11,NDUFS7
O75298,turquoise,1,RTN2
O75306,magenta,9,NDUFS2
O75323,pink,8,NIPSNAP2
O75340,brown,3,PDCD6
O75347,yellow,4,TBCA
O75348,turquoise,1,ATP6V1G1
O75351,turquoise,1,VPS4B
O75352,yellow,4,MPDU1
O75368,brown,3,SH3BGRL
O75369,black,7,FLNB
O75380,blue,2,NDUFS6
O75390,pink,8,CS
O75396,turquoise,1,SEC22B
O75431,blue,2,MTX2
O75436,turquoise,1,VPS26A
O75438,magenta,9,NDUFB1
O75439,blue,2,PMPCB
O75489,magenta,9,NDUFS3
O75521,pink,8,ECI2
O75531,green,5,BANF1
O75534,red,6,CSDE1
O75569,green,5,PRKRA
O75608,yellow,4,LYPLA1
O75663,blue,2,TIPRL
O75688,yellow,4,PPM1B
O75746,magenta,9,SLC25A12
O75821,greenyellow,11,EIF3G
O75822,yellow,4,EIF3J
O75832,yellow,4,PSMD10
O75874,grey,0,IDH1
O75891,red,6,ALDH1L1
O75915,blue,2,ARL6IP5
O75923,purple,10,DYSF
O75935,blue,2,DCTN3
O75947,pink,8,ATP5PD
O75955,grey,0,FLOT1
O75964,turquoise,1,ATP5MG
O76003,black,7,GLRX3
O94760,turquoise,1,DDAH1
O94811,blue,2,TPPP
O94826,blue,2,TOMM70
O94874,red,6,UFL1
O94903,blue,2,PLPBP
O94905,green,5,ERLIN2
O94919,turquoise,1,ENDOD1
O94979,grey,0,SEC31A
O95139,magenta,9,NDUFB6
O95140,turquoise,1,MFN2
O95167,red,6,NDUFA3
O95168,greenyellow,11,NDUFB4
O95169,red,6,NDUFB8
O95182,red,6,NDUFA7
O95197,yellow,4,RTN3
O95202,grey,0,LETM1
O95210,pink,8,STBD1
O95278,yellow,4,EPM2A
O95292,magenta,9,VAPB
O95298,magenta,9,NDUFC2
O95299,magenta,9,NDUFA10
O95336,brown,3,PGLS
O95359,red,6,TACC2
O95372,grey,0,LYPLA2
O95373,turquoise,1,IPO7
O95376,blue,2,ARIH2
O95433,blue,2,AHSA1
O95479,pink,8,H6PD
O95563,grey,0,MPC2
O95571,turquoise,1,ETHE1
O95573,yellow,4,ACSL3
O95747,turquoise,1,OXSR1
O95782,brown,3,AP2A1
O95810,grey,0,CAVIN2
O95817,greenyellow,11,BAG3
O95822,green,5,MLYCD
O95831,pink,8,AIFM1
O95834,green,5,EML2
O95861,yellow,4,BPNT1
O95865,brown,3,DDAH2
O95870,green,5,ABHD16A
O95881,turquoise,1,TXNDC12
O95989,yellow,4,NUDT3
O96000,red,6,NDUFB10
O96007,black,7,MOCS2
O96008,red,6,TOMM40
P00156,red,6,MT-CYB
P00167,yellow,4,CYB5A
P00325,brown,3,ADH1B
P00338,purple,10,LDHA
P00352,turquoise,1,ALDH1A1
P00367,pink,8,GLUD1
P00387,turquoise,1,CYB5R3
P00390,grey,0,GSR
P00395,blue,2,MT-CO1
P00403,red,6,MT-CO2
P00441,turquoise,1,SOD1
P00450,purple,10,CP
P00488,brown,3,F13A1
P00491,purple,10,PNP
P00492,purple,10,HPRT1
P00505,pink,8,GOT2
P00558,black,7,PGK1
P00568,purple,10,AK1
P00846,turquoise,1,MT-ATP6
P00918,purple,10,CA2
P00966,grey,0,ASS1
P01034,black,7,CST3
P01116,yellow,4,KRAS
P01591,purple,10,JCHAIN
P01889,brown,3,HLA-B
P01903,brown,3,HLA-DRA
P02144,black,7,MB
P02511,grey,0,CRYAB
P02545,green,5,LMNA
P02585,green,5,TNNC2
P02649,purple,10,APOE
P02750,blue,2,LRG1
P02751,blue,2,FN1
P02753,purple,10,RBP4
P02766,purple,10,TTR
P02775,purple,10,PPBP
P02786,grey,0,TFRC
P02788,grey,0,LTF
P02792,turquoise,1,FTL
P02794,turquoise,1,FTH1
P03886,red,6,MT-ND1
P03891,greenyellow,11,MT-ND2
P03897,turquoise,1,MT-ND3
P03905,red,6,MT-ND4
P03915,magenta,9,MT-ND5
P03928,pink,8,MT-ATP8
P03952,purple,10,KLKB1
P04040,purple,10,CAT
P04075,turquoise,1,ALDOA
P04080,yellow,4,CSTB
P04083,brown,3,ANXA1
P04179,grey,0,SOD2
P04216,brown,3,THY1
P04264,grey,0,KRT1
P04406,blue,2,GAPDH
P04439,brown,3,HLA-A
P04632,yellow,4,CAPNS1
P04792,turquoise,1,HSPB1
P04843,blue,2,RPN1
P04844,blue,2,RPN2
P04899,brown,3,GNAI2
P04921,purple,10,GYPC
P05023,turquoise,1,ATP1A1
P05026,pink,8,ATP1B1
P05090,purple,10,APOD
P05091,grey,0,ALDH2
P05109,purple,10,S100A8
P05141,greenyellow,11,SLC25A5
P05155,purple,10,SERPING1
P05164,yellow,4,MPO
P05165,pink,8,PCCA
P05166,grey,0,PCCB
P05198,yellow,4,EIF2S1
P05386,blue,2,RPLP1
P05387,red,6,RPLP2
P05388,red,6,RPLP0
P05413,yellow,4,FABP3
P05452,blue,2,CLEC3B
P05455,blue,2,SSB
P05556,brown,3,ITGB1
P05787,turquoise,1,KRT8
P05976,green,5,MYL1
P06132,black,7,UROD
P06396,brown,3,GSN
P06576,pink,8,ATP5F1B
P06702,purple,10,S100A9
P06703,brown,3,S100A6
P06730,grey,0,EIF4E
P06732,grey,0,CKM
P06733,black,7,ENO1
P06737,greenyellow,11,PYGL
P06744,black,7,GPI
P06748,blue,2,NPM1
P06753,green,5,TPM3
P07099,turquoise,1,EPHX1
P07108,turquoise,1,DBI
P07195,grey,0,LDHB
P07203,turquoise,1,GPX1
P07237,brown,3,P4HB
P07305,green,5,H1-0
P07339,blue,2,CTSD
P07355,brown,3,ANXA2
P07384,brown,3,CAPN1
P07437,brown,3,TUBB
P07451,yellow,4,CA3
P07585,brown,3,DCN
P07602,yellow,4,PSAP
P07737,turquoise,1,PFN1
P07738,purple,10,BPGM
P07741,blue,2,APRT
P07814,grey,0,EPRS1
P07858,brown,3,CTSB
P07900,turquoise,1,HSP90AA1
P07910,brown,3,HNRNPC
P07919,red,6,UQCRH
P07951,green,5,TPM2
P07954,pink,8,FH
P08123,green,5,COL1A2
P08133,brown,3,ANXA6
P08237,black,7,PFKM
P08238,grey,0,HSP90AB1
P08246,yellow,4,ELANE
P08294,grey,0,SOD3
P08311,yellow,4,CTSG
P08473,grey,0,MME
P08559,greenyellow,11,PDHA1
P08572,green,5,COL4A2
P08574,blue,2,CYC1
P08590,green,5,MYL3
P08670,brown,3,VIM
P08697,purple,10,SERPINF2
P08708,blue,2,RPS17
P08758,brown,3,ANXA5
P08865,greenyellow,11,RPSA
P08962,green,5,CD63
P09104,black,7,ENO2
P09110,pink,8,ACAA1
P09211,brown,3,GSTP1
P09382,yellow,4,LGALS1
P09417,turquoise,1,QDPR
P09429,yellow,4,HMGB1
P09467,yellow,4,FBP1
P09488,grey,0,GSTM1
P09493,green,5,TPM1
P09497,grey,0,CLTB
P09525,brown,3,ANXA4
P09622,pink,8,DLD
P09651,greenyellow,11,HNRNPA1
P09669,magenta,9,COX6C
P09874,red,6,PARP1
P09936,brown,3,UCHL1
P09960,turquoise,1,LTA4H
P09972,turquoise,1,ALDOC
P0CW19,green,5,LIMS3
P0DMV8,yellow,4,HSPA1A
P0DP23,turquoise,1,CALM1
P10155,blue,2,RO60
P10253,grey,0,GAA
P10301,yellow,4,RRAS
P10321,brown,3,HLA-C
P10515,red,6,DLAT
P10599,turquoise,1,TXN
P10606,red,6,COX5B
P10636,yellow,4,MAPT
P10644,black,7,PRKAR1A
P10768,black,7,ESD
P10809,pink,8,HSPD1
P10909,purple,10,CLU
P10916,green,5,MYL2
P11021,brown,3,HSPA5
P11047,green,5,LAMC1
P11055,green,5,MYH3
P11142,turquoise,1,HSPA8
P11166,purple,10,SLC2A1
P11171,purple,10,EPB41
P11177,pink,8,PDHB
P11182,blue,2,DBT
P11216,greenyellow,11,PYGB
P11217,magenta,9,PYGM
P11233,green,5,RALA
P11277,purple,10,SPTB
P11279,black,7,LAMP1
P11310,pink,8,ACADM
P11532,green,5,DMD
P11586,blue,2,MTHFD1
P11766,brown,3,ADH5
P11940,blue,2,PABPC1
P12081,turquoise,1,HARS1
P12109,green,5,COL6A1
P12110,green,5,COL6A2
P12111,green,5,COL6A3
P12235,greenyellow,11,SLC25A4
P12236,red,6,SLC25A6
P12268,turquoise,1,IMPDH2
P12277,turquoise,1,CKB
P12429,grey,0,ANXA3
P12694,grey,0,BCKDHA
P12814,green,5,ACTN1
P12829,green,5,MYL4
P12882,green,5,MYH1
P12883,green,5,MYH7
P12955,black,7,PEPD
P12956,turquoise,1,XRCC6
P13010,blue,2,XRCC5
P13073,red,6,COX4I1
P13164,brown,3,IFITM1
P13473,blue,2,LAMP2
P13489,brown,3,RNH1
P13533,green,5,MYH6
P13535,green,5,MYH8
P13639,black,7,EEF2
P13645,grey,0,KRT10
P13667,brown,3,PDIA4
P13693,turquoise,1,TPT1
P13716,purple,10,ALAD
P13796,brown,3,LCP1
P13797,brown,3,PLS3
P13798,black,7,APEH
P13804,pink,8,ETFA
P13805,green,5,TNNT1
P13807,pink,8,GYS1
P13861,black,7,PRKAR2A
P13929,black,7,ENO3
P13987,yellow,4,CD59
P14174,turquoise,1,MIF
P14314,brown,3,PRKCSH
P14324,black,7,FDPS
P14406,magenta,9,COX7A2
P14543,green,5,NID1
P14550,brown,3,AKR1A1
P14618,blue,2,PKM
P14621,turquoise,1,ACYP2
P14625,brown,3,HSP90B1
P14649,green,5,MYL6B
P14678,turquoise,1,SNRPB
P14735,grey,0,IDE
P14854,red,6,COX6B1
P14866,red,6,HNRNPL
P14868,turquoise,1,DARS1
P14923,grey,0,JUP
P14927,red,6,UQCRB
P15088,brown,3,CPA3
P15090,brown,3,FABP4
P15104,grey,0,GLUL
P15121,yellow,4,AKR1B1
P15170,grey,0,GSPT1
P15259,grey,0,PGAM2
P15311,black,7,EZR
P15374,yellow,4,UCHL3
P15531,turquoise,1,NME1
P15880,blue,2,RPS2
P15927,turquoise,1,RPA2
P15954,magenta,9,COX7C
P16083,grey,0,NQO2
P16118,red,6,PFKFB1
P16152,brown,3,CBR1
P16157,purple,10,ANK1
P16219,magenta,9,ACADS
P16298,grey,0,PPP3CB
P16615,grey,0,ATP2A2
P16671,blue,2,CD36
P16930,yellow,4,FAH
P16989,yellow,4,YBX3
P17152,red,6,TMEM11
P17174,pink,8,GOT1
P17540,pink,8,CKMT2
P17568,magenta,9,NDUFB7
P17612,blue,2,PRKACA
P17655,brown,3,CAPN2
P17661,green,5,DES
P17812,blue,2,CTPS1
P17858,turquoise,1,PFKL
P17931,brown,3,LGALS3
P17980,blue,2,PSMC3
P17987,turquoise,1,TCP1
P18031,yellow,4,PTPN1
P18085,yellow,4,ARF4
P18124,red,6,RPL7
P18206,yellow,4,VCL
P18621,green,5,RPL17
P18669,grey,0,PGAM1
P18859,magenta,9,ATP5PF
P19237,green,5,TNNI1
P19338,grey,0,NCL
P19367,magenta,9,HK1
P19404,magenta,9,NDUFV2
P19623,turquoise,1,SRM
P19971,blue,2,TYMP
P20042,turquoise,1,EIF2S2
P20073,black,7,ANXA7
P20231,brown,3,TPSB2
P20340,turquoise,1,RAB6A
P20472,purple,10,PVALB
P20618,turquoise,1,PSMB1
P20674,red,6,COX5A
P20774,blue,2,OGN
P20807,green,5,CAPN3
P20810,black,7,CAST
P20929,green,5,NEB
P20962,brown,3,PTMS
P21266,grey,0,GSTM3
P21281,turquoise,1,ATP6V1B2
P21291,brown,3,CSRP1
P21333,blue,2,FLNA
P21397,magenta,9,MAOA
P21399,blue,2,ACO1
P21695,black,7,GPD1
P21796,red,6,VDAC1
P21817,green,5,RYR1
P21912,grey,0,SDHB
P21926,brown,3,CD9
P21953,blue,2,BCKDHB
P21964,grey,0,COMT
P21980,blue,2,TGM2
P22033,turquoise,1,MMUT
P22059,grey,0,OSBP
P22061,yellow,4,PCMT1
P22102,black,7,GART
P22234,purple,10,PAICS
P22307,turquoise,1,SCP2
P22314,brown,3,UBA1
P22352,brown,3,GPX3
P22392,yellow,4,NME2
P22570,blue,2,FDXR
P22626,greenyellow,11,HNRNPA2B1
P22695,red,6,UQCRC2
P22830,pink,8,FECH
P23109,red,6,AMPD1
P23142,brown,3,FBLN1
P23246,grey,0,SFPQ
P23284,brown,3,PPIB
P23297,black,7,S100A1
P23327,grey,0,HRC
P23368,grey,0,ME2
P23381,grey,0,WARS1
P23396,red,6,RPS3
P23434,turquoise,1,GCSH
P23526,yellow,4,AHCY
P23528,black,7,CFL1
P23634,brown,3,ATP2B4
P23786,blue,2,CPT2
P24043,magenta,9,LAMA2
P24298,grey,0,GPT
P24310,magenta,9,COX7A1
P24534,blue,2,EEF1B2
P24539,turquoise,1,ATP5PB
P24666,turquoise,1,ACP1
P24752,pink,8,ACAT1
P25311,blue,2,AZGP1
P25325,grey,0,MPST
P25398,red,6,RPS12
P25685,green,5,DNAJB1
P25705,turquoise,1,ATP5F1A
P25786,yellow,4,PSMA1
P25787,blue,2,PSMA2
P25788,black,7,PSMA3
P25789,black,7,PSMA4
P26038,brown,3,MSN
P26196,green,5,DDX6
P26373,red,6,RPL13
P26440,grey,0,IVD
P26447,brown,3,S100A4
P26583,turquoise,1,HMGB2
P26599,blue,2,PTBP1
P26639,brown,3,TARS1
P26640,yellow,4,VARS1
P26641,yellow,4,EEF1G
P26678,pink,8,PLN
P26885,turquoise,1,FKBP2
P27105,purple,10,STOM
P27338,red,6,MAOB
P27348,brown,3,YWHAQ
P27635,green,5,RPL10
P27695,brown,3,APEX1
P27797,turquoise,1,CALR
P27816,grey,0,MAP4
P27824,brown,3,CANX
P28066,purple,10,PSMA5
P28070,purple,10,PSMB4
P28072,yellow,4,PSMB6
P28074,yellow,4,PSMB5
P28161,grey,0,GSTM2
P28289,green,5,TMOD1
P28331,magenta,9,NDUFS1
P28482,blue,2,MAPK1
P28838,brown,3,LAP3
P29144,greenyellow,11,TPP2
P29218,turquoise,1,IMPA1
P29401,brown,3,TKT
P29692,black,7,EEF1D
P29966,brown,3,MARCKS
P29972,purple,10,AQP1
P29992,brown,3,GNA11
P30038,turquoise,1,ALDH4A1
P30040,greenyellow,11,ERP29
P30041,turquoise,1,PRDX6
P30043,purple,10,BLVRB
P30044,pink,8,PRDX5
P30046,turquoise,1,DDT
P30048,pink,8,PRDX3
P30049,grey,0,ATP5F1D
P30050,magenta,9,RPL12
P30084,blue,2,ECHS1
P30085,blue,2,CMPK1
P30086,turquoise,1,PEBP1
P30101,brown,3,PDIA3
P30153,blue,2,PPP2R1A
P30405,pink,8,PPIF
P30419,blue,2,NMT1
P30520,turquoise,1,ADSS2
P30533,greenyellow,11,LRPAP1
P30536,blue,2,TSPO
P30566,blue,2,ADSL
P30622,turquoise,1,CLIP1
P30626,black,7,SRI
P30740,turquoise,1,SERPINB1
P30837,grey,0,ALDH1B1
P31040,blue,2,SDHA
P31150,grey,0,GDI1
P31153,turquoise,1,MAT2A
P31415,turquoise,1,CASQ1
P31749,grey,0,AKT1
P31751,grey,0,AKT2
P31930,red,6,UQCRC1
P31937,turquoise,1,HIBADH
P31939,blue,2,ATIC
P31942,blue,2,HNRNPH3
P31943,magenta,9,HNRNPH1
P31946,black,7,YWHAB
P31948,green,5,STIP1
P31949,brown,3,S100A11
P32119,purple,10,PRDX2
P32969,red,6,RPL9
P33121,red,6,ACSL1
P33176,grey,0,KIF5B
P34896,turquoise,1,SHMT1
P34897,blue,2,SHMT2
P34913,grey,0,EPHX2
P34932,grey,0,HSPA4
P34949,black,7,MPI
P35052,grey,0,GPC1
P35080,turquoise,1,PFN2
P35237,purple,10,SERPINB6
P35241,blue,2,RDX
P35244,grey,0,RPA3
P35268,magenta,9,RPL22
P35270,blue,2,SPR
P35542,grey,0,SAA4
P35555,green,5,FBN1
P35573,magenta,9,AGL
P35579,brown,3,MYH9
P35606,brown,3,COPB2
P35609,green,5,ACTN2
P35611,purple,10,ADD1
P35613,pink,8,BSG
P35637,grey,0,FUS
P35749,brown,3,MYH11
P35754,black,7,GLRX
P35813,yellow,4,PPM1A
P35908,turquoise,1,KRT2
P35914,red,6,HMGCL
P35998,blue,2,PSMC2
P36405,turquoise,1,ARL3
P36507,red,6,MAP2K2
P36542,grey,0,ATP5F1C
P36543,blue,2,ATP6V1E1
P36578,red,6,RPL4
P36776,turquoise,1,LONP1
P36871,yellow,4,PGM1
P36873,grey,0,PPP1CC
P36955,brown,3,SERPINF1
P36957,greenyellow,11,DLST
P36959,grey,0,GMPR
P36969,turquoise,1,GPX4
P37108,grey,0,SRP14
P37235,brown,3,HPCAL1
P37802,brown,3,TAGLN2
P37837,turquoise,1,TALDO1
P37840,purple,10,SNCA
P38117,pink,8,ETFB
P38159,blue,2,RBMX
P38606,purple,10,ATP6V1A
P38646,grey,0,HSPA9
P39019,magenta,9,RPS19
P39059,green,5,COL15A1
P39060,yellow,4,COL18A1
P39656,greenyellow,11,DDOST
P39687,brown,3,ANP32A
P40123,grey,0,CAP2
P40227,blue,2,CCT6A
P40261,brown,3,NNMT
P40429,magenta,9,RPL13A
P40616,black,7,ARL1
P40763,grey,0,STAT3
P40925,black,7,MDH1
P40926,pink,8,MDH2
P40939,blue,2,HADHA
P41091,turquoise,1,EIF2S3
P41236,grey,0,PPP1R2
P41250,blue,2,GARS1
P41252,red,6,IARS1
P41567,turquoise,1,EIF1
P42025,purple,10,ACTR1B
P42126,pink,8,ECI1
P42330,grey,0,AKR1C3
P42677,red,6,RPS27
P42704,blue,2,LRPPRC
P42765,blue,2,ACAA2
P42766,magenta,9,RPL35
P43007,pink,8,SLC1A4
P43034,yellow,4,PAFAH1B1
P43155,red,6,CRAT
P43251,purple,10,BTD
P43304,turquoise,1,GPD2
P43487,grey,0,RANBP1
P43490,pink,8,NAMPT
P43686,blue,2,PSMC4
P43897,pink,8,TSFM
P45378,green,5,TNNT3
P45381,turquoise,1,ASPA
P45877,grey,0,PPIC
P45880,red,6,VDAC2
P45954,pink,8,ACADSB
P45974,black,7,USP5
P45984,blue,2,MAPK9
P45985,blue,2,MAP2K4
P46019,greenyellow,11,PHKA2
P46020,grey,0,PHKA1
P46109,turquoise,1,CRKL
P46199,pink,8,MTIF2
P46459,turquoise,1,NSF
P46734,grey,0,MAP2K3
P46776,magenta,9,RPL27A
P46777,red,6,RPL5
P46781,greenyellow,11,RPS9
P46782,blue,2,RPS5
P46783,blue,2,RPS10
P46926,turquoise,1,GNPDA1
P46939,greenyellow,11,UTRN
P46940,brown,3,IQGAP1
P46976,grey,0,GYG1
P46977,grey,0,STT3A
P47755,green,5,CAPZA2
P47756,green,5,CAPZB
P47813,grey,0,EIF1AX
P47897,grey,0,QARS1
P47985,red,6,UQCRFS1
P48047,pink,8,ATP5PO
P48059,turquoise,1,LIMS1
P48147,black,7,PREP
P48163,turquoise,1,ME1
P48444,grey,0,ARCN1
P48449,turquoise,1,LSS
P48506,purple,10,GCLC
P48507,black,7,GCLM
P48556,grey,0,PSMD8
P48637,purple,10,GSS
P48643,black,7,CCT5
P48729,green,5,CSNK1A1
P48735,pink,8,IDH2
P48788,green,5,TNNI2
P49023,blue,2,PXN
P49137,grey,0,MAPKAPK2
P49189,black,7,ALDH9A1
P49247,black,7,RPIA
P49257,yellow,4,LMAN1
P49354,blue,2,FNTA
P49368,turquoise,1,CCT3
P49411,pink,8,TUFM
P49419,turquoise,1,ALDH7A1
P49441,blue,2,INPP1
P49458,turquoise,1,SRP9
P49588,yellow,4,AARS1
P49589,brown,3,CARS1
P49591,blue,2,SARS1
P49720,turquoise,1,PSMB3
P49721,turquoise,1,PSMB2
P49748,turquoise,1,ACADVL
P49753,pink,8,ACOT2
P49755,brown,3,TMED10
P49773,yellow,4,HINT1
P49821,magenta,9,NDUFV1
P49840,yellow,4,GSK3A
P49841,black,7,GSK3B
P49902,grey,0,NT5C2
P50213,turquoise,1,IDH3A
P50238,brown,3,CRIP1
P50395,black,7,GDI2
P50416,turquoise,1,CPT1A
P50461,yellow,4,CSRP3
P50502,yellow,4,ST13
P50570,grey,0,DNM2
P50579,green,5,METAP2
P50583,blue,2,NUDT2
P50895,greenyellow,11,BCAM
P50914,green,5,RPL14
P50990,grey,0,CCT8
P50991,grey,0,CCT4
P50993,turquoise,1,ATP1A2
P50995,blue,2,ANXA11
P51114,green,5,FXR1
P51148,turquoise,1,RAB5C
P51149,brown,3,RAB7A
P51151,yellow,4,RAB9A
P51452,turquoise,1,DUSP3
P51553,pink,8,IDH3G
P51570,blue,2,GALK1
P51572,yellow,4,BCAP31
P51636,brown,3,CAV2
P51648,blue,2,ALDH3A2
P51649,pink,8,ALDH5A1
P51659,red,6,HSD17B4
P51665,grey,0,PSMD7
P51668,yellow,4,UBE2D1
P51692,grey,0,STAT5B
P51812,yellow,4,RPS6KA3
P51858,brown,3,HDGF
P51884,brown,3,LUM
P51888,brown,3,PRELP
P51970,magenta,9,NDUFA8
P51991,green,5,HNRNPA3
P52179,green,5,MYOM1
P52209,purple,10,PGD
P52294,yellow,4,KPNA1
P52564,purple,10,MAP2K6
P52565,brown,3,ARHGDIA
P52566,brown,3,ARHGDIB
P52758,black,7,RIDA
P52788,blue,2,SMS
P52815,pink,8,MRPL12
P52888,turquoise,1,THOP1
P52895,grey,0,AKR1C2
P52907,turquoise,1,CAPZA1
P52943,brown,3,CRIP2
P53004,yellow,4,BLVRA
P53041,black,7,PPP5C
P53384,grey,0,NUBP1
P53597,pink,8,SUCLG1
P53618,blue,2,COPB1
P53621,turquoise,1,COPA
P53701,red,6,HCCS
P53778,yellow,4,MAPK12
P53814,turquoise,1,SMTN
P53985,turquoise,1,SLC16A1
P53990,blue,2,IST1
P53992,turquoise,1,SEC24C
P53999,grey,0,SUB1
P54136,turquoise,1,RARS1
P54284,grey,0,CACNB3
P54289,black,7,CACNA2D1
P54296,green,5,MYOM2
P54577,yellow,4,YARS1
P54578,grey,0,USP14
P54619,blue,2,PRKAG1
P54646,yellow,4,PRKAA2
P54652,turquoise,1,HSPA2
P54725,yellow,4,RAD23A
P54727,yellow,4,RAD23B
P54819,blue,2,AK2
P54920,black,7,NAPA
P54922,yellow,4,ADPRH
P55010,blue,2,EIF5
P55036,black,7,PSMD4
P55042,brown,3,RRAD
P55060,blue,2,CSE1L
P55072,black,7,VCP
P55083,brown,3,MFAP4
P55084,grey,0,HADHB
P55209,grey,0,NAP1L1
P55263,greenyellow,11,ADK
P55290,turquoise,1,CDH13
P55786,yellow,4,NPEPPS
P55809,turquoise,1,OXCT1
P55822,grey,0,SH3BGR
P55884,red,6,EIF3B
P56134,greenyellow,11,ATP5MF
P56181,magenta,9,NDUFV3
P56211,yellow,4,ARPP19
P56381,magenta,9,ATP5F1E
P56385,pink,8,ATP5ME
P56537,yellow,4,EIF6
P56556,turquoise,1,NDUFA6
P57105,grey,0,SYNJ2BP
P58546,turquoise,1,MTPN
P59666,brown,3,DEFA3
P59998,brown,3,ARPC4
P60033,brown,3,CD81
P60174,black,7,TPI1
P60228,grey,0,EIF3E
P60520,red,6,GABARAPL2
P60602,magenta,9,ROMO1
P60660,green,5,MYL6
P60709,green,5,ACTB
P60842,yellow,4,EIF4A1
P60866,yellow,4,RPS20
P60891,turquoise,1,PRPS1
P60900,purple,10,PSMA6
P60903,brown,3,S100A10
P60953,blue,2,CDC42
P60981,brown,3,DSTN
P60983,grey,0,GMFB
P61006,blue,2,RAB8A
P61019,turquoise,1,RAB2A
P61020,blue,2,RAB5B
P61026,blue,2,RAB10
P61077,turquoise,1,UBE2D3
P61081,turquoise,1,UBE2M
P61086,turquoise,1,UBE2K
