gene,logFC,neg_log10_p,pi_score,adj_pval,direction
HSPB3,0.4027,1.2486,0.314215,0.990301,NS
ALPK3,0.7986,0.6287,0.314698,0.990301,NS
PGD,0.4448,1.1282,0.314919,0.990301,NS
PRKACA,0.396,1.2631,0.316107,0.990301,NS
HSD17B4,0.5369,0.9306,0.316474,0.990301,NS
DCUN1D1,0.7341,0.674,0.320037,0.990301,NS
UBE2O,0.7234,0.6833,0.320406,0.990301,NS
STXBP3,0.45,1.0941,0.321848,0.990301,NS
UFL1,-0.5896,0.8316,0.323365,0.990301,NS
COX5B,-0.5129,0.9498,0.325745,0.990301,NS
IGKV3-20,-0.7245,0.6676,0.328338,0.990301,NS
HPCAL1,0.4796,1.0003,0.331352,0.990301,NS
NHLRC2,0.4899,0.9733,0.333583,0.990301,NS
REEP5,0.4793,0.9947,0.333585,0.990301,NS
MAP2K1,0.4942,0.9634,0.334137,0.990301,NS
MDP1,0.5255,0.9033,0.335217,0.990301,NS
PGPEP1,0.5335,0.8887,0.335676,0.990301,NS
NDUFA11,-0.5613,0.8432,0.336297,0.990301,NS
IVD,-0.4803,0.9798,0.338387,0.990301,NS
NDUFB10,-0.5043,0.929,0.340026,0.990301,NS
MOB2,-0.5998,0.7788,0.341079,0.990301,NS
MYO1C,0.4429,1.0535,0.341531,0.990301,NS
IST1,0.5675,0.8217,0.341708,0.990301,NS
RAB11B,0.4233,1.0974,0.343114,0.990301,NS
NDUFA2,-0.413,1.1167,0.345773,0.990301,NS
MCEE,-0.544,0.8443,0.347285,0.990301,NS
HNRNPUL2,0.7076,0.6463,0.348859,0.990301,NS
EPS15L1,0.5932,0.77,0.349298,0.990301,NS
ANXA4,0.4563,1.0003,0.349558,0.990301,NS
NUBP2,0.6695,0.6817,0.349581,0.990301,NS
XPNPEP1,0.4765,0.9577,0.349661,0.990301,NS
TIPRL,0.6303,0.7238,0.349754,0.990301,NS
TOLLIP,0.4067,1.1085,0.354119,0.990301,NS
TPD52L1,0.5988,0.7492,0.355917,0.990301,NS
ATP2B4,0.5738,0.7754,0.35895,0.990301,NS
GPX1,-0.3844,1.1574,0.359013,0.990301,NS
ARL1,0.6646,0.669,0.359243,0.990301,NS
PREP,0.2974,1.4791,0.363113,0.990301,NS
RPL5,-0.6482,0.6778,0.363643,0.990301,NS
RPL27A,-0.712,0.6167,0.363854,0.990301,NS
CHMP6,0.5876,0.7454,0.364787,0.990301,NS
FN1,0.8194,0.532,0.366505,0.990301,NS
ETFRF1,0.6681,0.6466,0.369836,0.990301,NS
GLOD4,0.3567,1.2094,0.370364,0.990301,NS
PFKFB2,0.6453,0.6669,0.371196,0.990301,NS
GCDH,-0.4187,1.0278,0.371254,0.990301,NS
VAPA,-0.5032,0.8528,0.372275,0.990301,NS
ACO1,0.4067,1.0393,0.377809,0.990301,NS
FTH1,0.5514,0.766,0.378131,0.990301,NS
LGALS1,0.4168,1.0122,0.378497,0.990301,NS
ATP5MF,0.4683,0.8997,0.379033,0.990301,NS
ADPRH,-0.6254,0.6732,0.379317,0.990301,NS
ABCF1,-0.5258,0.8005,0.379419,0.990301,NS
RTN3,0.5223,0.8041,0.380248,0.990301,NS
APOD,-0.6862,0.61,0.381397,0.990301,NS
OPLAH,-0.4579,0.9142,0.381428,0.990301,NS
HHATL,-0.4987,0.8326,0.38435,0.990301,NS
ERI3,0.4078,1.0093,0.387632,0.990301,NS
SRSF2,-0.5046,0.8102,0.390072,0.990301,NS
CPNE3,-0.3341,1.2214,0.390779,0.990301,NS
STOML2,-0.3896,1.0429,0.392307,0.990301,NS
HSPB8,-0.4191,0.9683,0.392784,0.990301,NS
LONP1,-0.3705,1.088,0.395276,0.990301,NS
APOO,-0.4574,0.8784,0.396475,0.990301,NS
PBDC1,0.4895,0.8151,0.398986,0.990301,NS
CARNS1,0.4441,0.8986,0.399,0.990301,NS
COL6A2,0.835,0.4776,0.399168,0.990301,NS
MAPKAPK2,0.4287,0.9232,0.402017,0.990301,NS
SMIM4,-0.515,0.7685,0.402023,0.990301,NS
PSME2,0.5276,0.7451,0.404515,0.990301,NS
ELOC,-0.4049,0.9698,0.40487,0.990301,NS
UQCR10,-0.5345,0.7294,0.407527,0.990301,NS
ANXA7,0.2806,1.3888,0.407718,0.990301,NS
FUBP1,0.5996,0.649,0.408157,0.990301,NS
HSPA2,0.433,0.8969,0.40892,0.990301,NS
ALDH1A1,-0.4414,0.8743,0.411217,0.990301,NS
CAND1,0.4428,0.8652,0.413879,0.990301,NS
NDUFB11,-0.4389,0.8707,0.414808,0.990301,NS
RAB24,-0.6467,0.5895,0.415695,0.990301,NS
APOL1,0.886,0.4256,0.419663,0.990301,NS
EIF3C,-0.3338,1.127,0.420589,0.990301,NS
ADHFE1,-0.5721,0.6531,0.42297,0.990301,NS
C1QB,0.7591,0.4915,0.42353,0.990301,NS
MRPL55,0.5253,0.7091,0.424144,0.990301,NS
CD59,-0.4946,0.7528,0.424262,0.990301,NS
UBE2L3,0.6293,0.5909,0.424794,0.990301,NS
UBE2R2,0.5694,0.6461,0.428629,0.990301,NS
TMX3,0.4329,0.8484,0.429269,0.990301,NS
SGCD,-0.3168,1.1591,0.429374,0.990301,NS
PGRMC1,-0.4762,0.7702,0.429762,0.990301,NS
SLC25A13,-0.3903,0.9354,0.431401,0.990301,NS
CD81,0.521,0.6998,0.43194,0.990301,NS
EIF4EBP1,0.8295,0.4346,0.436012,0.990301,NS
DDT,0.5139,0.6987,0.437439,0.990301,NS
THY1,1.0972,0.3258,0.439097,0.990301,NS
PLN,-0.5591,0.637,0.440406,0.990301,NS
CAPNS1,0.3646,0.9679,0.443721,0.990301,NS
MAN2C1,-0.4565,0.7722,0.444077,0.990301,NS
TRMT10C,0.477,0.7375,0.444854,0.990301,NS
RUVBL2,-0.4707,0.7468,0.44509,0.990301,NS
MYBPC1,-0.5037,0.6959,0.44618,0.990301,NS
CPPED1,0.4199,0.8346,0.446239,0.990301,NS
MRPL9,0.7108,0.4922,0.446849,0.990301,NS
ANKRD2,0.4285,0.816,0.447063,0.990301,NS
MT-ND3,-0.5721,0.6081,0.448852,0.990301,NS
RPL30,-0.493,0.7041,0.449639,0.990301,NS
DENR,-0.463,0.7454,0.451767,0.990301,NS
MYH1,-0.6829,0.5048,0.452161,0.990301,NS
TIMM13,-0.5353,0.6419,0.453347,0.990301,NS
CSRP3,0.4188,0.8177,0.454554,0.990301,NS
RAD23A,0.3647,0.938,0.454891,0.990301,NS
MRPS17,0.4759,0.7173,0.455604,0.990301,NS
EIF3L,-0.3883,0.8783,0.455957,0.990301,NS
EIF3I,-0.3718,0.9173,0.455999,0.990301,NS
CAV2,-0.6774,0.5032,0.456148,0.990301,NS
SEC22B,0.4128,0.8243,0.456814,0.990301,NS
CFB,0.5042,0.6665,0.461291,0.990301,NS
ITGA7,-0.4039,0.8268,0.463504,0.990301,NS
NIT1,-0.3795,0.86,0.471689,0.990301,NS
SLC25A4,-0.3302,0.9872,0.472117,0.990301,NS
TBCB,0.4061,0.7997,0.473437,0.990301,NS
CALR,-0.3738,0.8651,0.47489,0.990301,NS
ALDH5A1,-0.3302,0.9793,0.474952,0.990301,NS
HSPH1,-0.6478,0.4946,0.478174,0.990301,NS
RUVBL1,-0.3886,0.8217,0.479422,0.990301,NS
ACAD8,-0.4055,0.7865,0.479808,0.990301,NS
COA3,-0.4737,0.6715,0.480717,0.990301,NS
ADK,-0.4279,0.7415,0.481676,0.990301,NS
FABP5,-0.4111,0.7675,0.483599,0.990301,NS
NXN,0.4701,0.6699,0.484288,0.990301,NS
EIF1AX,-0.4456,0.7057,0.48478,0.990301,NS
COL15A1,0.5208,0.6014,0.486123,0.990301,NS
MTAP,0.4088,0.7613,0.488417,0.990301,NS
EIF3D,0.4476,0.6876,0.49227,0.990301,NS
PDLIM5,0.4115,0.7468,0.492791,0.990301,NS
PRKRA,0.5922,0.5177,0.493663,0.990301,NS
PSMD1,0.3088,0.9855,0.496195,0.990301,NS
MYOM3,0.5337,0.5689,0.497028,0.990301,NS
ACYP2,-0.3503,0.8664,0.497204,0.990301,NS
NDUFS8,-0.3652,0.8266,0.499021,0.990301,NS
MCTS1,0.3688,0.818,0.49927,0.990301,NS
UBA3,0.3394,0.8769,0.503949,0.990301,NS
TMX1,0.3881,0.7615,0.506366,0.990301,NS
ADH5,0.3067,0.9531,0.510164,0.990301,NS
DNAJC19,-0.4717,0.619,0.510549,0.990301,NS
FXN,-0.387,0.7504,0.512422,0.990301,NS
BCKDHA,-0.4782,0.607,0.512582,0.990301,NS
UQCRC2,-0.2938,0.9843,0.513798,0.990301,NS
EPB41L2,0.6064,0.4764,0.514217,0.990301,NS
YKT6,0.416,0.6936,0.514599,0.990301,NS
FKBP4,-0.3726,0.7717,0.515782,0.990301,NS
ANXA2,0.4118,0.696,0.516855,0.990301,NS
LETM1,-0.3665,0.7755,0.519726,0.990301,NS
PRKAG1,0.3346,0.8384,0.524198,0.990301,NS
RDH11,-0.4244,0.6608,0.524252,0.990301,NS
MT-ATP6,-0.5674,0.4939,0.52448,0.990301,NS
NLRX1,-0.3643,0.7651,0.526396,0.990301,NS
JAGN1,0.3859,0.7221,0.526428,0.990301,NS
RPL15,0.463,0.6018,0.526493,0.990301,NS
UBE2B,-0.5973,0.4649,0.527656,0.990301,NS
CLUH,-0.3565,0.7781,0.527928,0.990301,NS
ESYT1,0.445,0.6215,0.528986,0.990301,NS
SETD7,0.3412,0.8077,0.53012,0.990301,NS
AK1,0.257,1.0675,0.531651,0.990301,NS
MYH2,-0.538,0.5065,0.53397,0.990301,NS
PSMD7,0.3899,0.6878,0.53929,0.990301,NS
LAMTOR2,0.4429,0.6054,0.539374,0.990301,NS
MAPRE1,0.3472,0.7702,0.540285,0.990301,NS
SCP2,0.4807,0.5547,0.541222,0.990301,NS
GSN,0.3938,0.6766,0.541417,0.990301,NS
SYNCRIP,0.3112,0.8545,0.542137,0.990301,NS
PPIL1,-0.3569,0.74,0.54432,0.990301,NS
RAB10,0.4297,0.6103,0.546715,0.990301,NS
MT-CO2,-0.3885,0.673,0.547696,0.990301,NS
STRAP,-0.3015,0.8653,0.548367,0.990301,NS
PDCD5,-0.3481,0.7473,0.549426,0.990301,NS
CES2,-0.4093,0.6352,0.549587,0.990301,NS
C8G,0.5591,0.4642,0.550128,0.990301,NS
NDUFV1,-0.33,0.7855,0.550569,0.990301,NS
COQ5,-0.361,0.7129,0.552894,0.990301,NS
JCHAIN,-0.7127,0.3596,0.554213,0.990301,NS
CASQ1,0.2632,0.9667,0.556658,0.990301,NS
AKR7A2,-0.3966,0.6408,0.557062,0.990301,NS
ARL6IP5,0.3321,0.7642,0.557458,0.990301,NS
PPP1R12B,0.685,0.3699,0.557947,0.990301,NS
HSPBP1,-0.3822,0.6596,0.559657,0.990301,NS
GSTM4,-0.8616,0.292,0.56028,0.990301,NS
LRG1,-0.6833,0.3678,0.560687,0.990301,NS
S100A4,0.5036,0.4974,0.561738,0.990301,NS
SLC25A6,-0.3081,0.8127,0.561829,0.990301,NS
UBE2G1,0.4641,0.5379,0.562771,0.990301,NS
HUWE1,0.4015,0.6197,0.563892,0.990301,NS
CST3,-0.469,0.5286,0.565049,0.990301,NS
FKBP3,-0.2695,0.9133,0.567383,0.990301,NS
LYRM7,-0.4303,0.5719,0.567392,0.990301,NS
TKFC,-0.4026,0.6081,0.569104,0.990301,NS
RASA4,0.4566,0.5348,0.569941,0.990301,NS
MYH8,0.6364,0.3829,0.570582,0.990301,NS
DEPTOR,-0.3329,0.7294,0.57171400000000006,0.990301,NS
AHCYL1,0.3198,0.7583,0.572134,0.990301,NS
COX19,-0.3775,0.641,0.572845,0.990301,NS
PRUNE1,0.3916,0.6157,0.573998,0.990301,NS
NDUFA3,-0.4106,0.5864,0.574439,0.990301,NS
HSDL1,0.3583,0.6666,0.576978,0.990301,NS
PHB2,-0.2483,0.9602,0.57758,0.990301,NS
NDUFS3,-0.3243,0.7345,0.577849,0.990301,NS
AQP1,-0.4172,0.5693,0.578762,0.990301,NS
ARL8A,0.3709,0.6401,0.578844,0.990301,NS
UBL5,-0.417,0.5665,0.580463,0.990301,NS
PRPS1,0.343,0.6874,0.581033,0.990301,NS
PSME1,0.3221,0.727,0.583251,0.990301,NS
SEPTIN6,-0.7155,0.3269,0.583612,0.990301,NS
MTX1,-0.4158,0.5622,0.583757,0.990301,NS
RPL4,-0.4693,0.4958,0.585183,0.990301,NS
EIF3G,0.3829,0.6062,0.585963,0.990301,NS
GLUL,0.3474,0.6659,0.587035,0.990301,NS
ENSA,0.448,0.5132,0.58902,0.990301,NS
RPS13,-0.5849,0.3913,0.590404,0.990301,NS
FBP1,-0.5162,0.4407,0.592246,0.990301,NS
XRCC6,0.3422,0.6644,0.59245,0.990301,NS
TSN,-0.3621,0.6272,0.592822,0.990301,NS
SHMT1,-0.3532,0.6418,0.593316,0.990301,NS
IPO7,-0.3876,0.584,0.593782,0.990301,NS
ARPC3,0.4727,0.4778,0.594511,0.990301,NS
CRIP2,-0.4796,0.4698,0.595277,0.990301,NS
MTHFD1,0.2442,0.9207,0.595877,0.990301,NS
MYBPH,0.5006,0.4488,0.596106,0.990301,NS
MYBPC2,-0.5261,0.4266,0.596464,0.990301,NS
NDUFB7,-0.3653,0.614,0.596668,0.990301,NS
FBLN1,0.4363,0.5074,0.600639,0.990301,NS
TPP2,-0.3198,0.6908,0.601304,0.990301,NS
DLST,-0.2355,0.9329,0.602924,0.990301,NS
RTRAF,0.3946,0.5559,0.603447,0.990301,NS
POLDIP2,0.5005,0.4382,0.603514,0.990301,NS
HTRA2,-0.4321,0.5056,0.604686,0.990301,NS
AKR1B1,0.3531,0.6185,0.604755,0.990301,NS
TCP1,-0.2937,0.7412,0.605764,0.990301,NS
VDAC1,-0.2606,0.8334,0.606433,0.990301,NS
C6orf136,0.4887,0.4442,0.606631,0.990301,NS
HNRNPK,0.2776,0.7817,0.60667,0.990301,NS
RTN4,0.3153,0.6876,0.606977,0.990301,NS
MRPL40,0.6193,0.3493,0.607676,0.990301,NS
EPM2A,-0.4007,0.5383,0.608531,0.990301,NS
PRKAR1A,0.2504,0.8598,0.609165,0.990301,NS
SPRYD4,0.3092,0.694,0.610117,0.990301,NS
RBKS,0.5437,0.3942,0.610532,0.990301,NS
PGAM1,0.2451,0.8708,0.611791,0.990301,NS
PEA15,0.65,0.3282,0.611881,0.990301,NS
RPL24,-0.4226,0.5034,0.612675,0.990301,NS
GABARAPL2,-0.4244,0.4986,0.614339,0.990301,NS
NDUFC2,-0.3595,0.5875,0.61486,0.990301,NS
LAMA2,0.4151,0.5087,0.614931,0.990301,NS
ALDH1B1,-0.3979,0.5297,0.615514,0.990301,NS
ATP1A1,-0.269,0.7821,0.61599,0.990301,NS
COQ10B,0.5575,0.3752,0.617784,0.990301,NS
CHCHD7,-0.3334,0.6217,0.620511,0.990301,NS
MAPT,0.3094,0.6657,0.622324,0.990301,NS
STK38,-0.3877,0.53,0.623033,0.990301,NS
RPS8,-0.3766,0.5444,0.623716,0.990301,NS
IMPA2,-0.3428,0.5973,0.624053,0.990301,NS
TOM1,0.2812,0.7277,0.624263,0.990301,NS
RPS4X,-0.3033,0.6739,0.624579,0.990301,NS
HSD17B12,0.3285,0.6209,0.625264,0.990301,NS
CDV3,-0.3951,0.5145,0.62618,0.990301,NS
RRAD,0.5373,0.3758,0.628187,0.990301,NS
GAMT,0.2739,0.7305,0.630892,0.990301,NS
RAP1A,0.4151,0.4815,0.6312,0.990301,NS
GPX4,-0.2895,0.6893,0.631635,0.990301,NS
PSMB5,-0.2271,0.8781,0.631815,0.990301,NS
ACADSB,-0.3149,0.6327,0.632077,0.990301,NS
CSRP1,-0.4863,0.4056,0.634979,0.990301,NS
VPS4B,-0.2712,0.7273,0.635017,0.990301,NS
PAFAH1B1,0.2444,0.805,0.635705,0.990301,NS
MTRES1,-0.3456,0.5682,0.636235,0.990301,NS
TPD52L2,-0.309,0.6291,0.63916,0.990301,NS
C1QBP,0.2422,0.7992,0.640404,0.990301,NS
ABHD10,0.3139,0.616,0.640691,0.990301,NS
ACTB,0.3803,0.5078,0.641028,0.990301,NS
RBMX,0.5814,0.3311,0.641911,0.990301,NS
LACTB2,-0.3624,0.5308,0.642141,0.990301,NS
UBA1,0.2407,0.7962,0.643185,0.990301,NS
STBD1,-0.3037,0.6309,0.643298,0.990301,NS
PDHX,-0.2685,0.7126,0.643692,0.990301,NS
BLVRA,0.2476,0.7728,0.643709,0.990301,NS
GPAT3,-0.3664,0.5198,0.64498200000000006,0.990301,NS
NNT,-0.2472,0.7681,0.645845,0.990301,NS
OPA3,-0.4534,0.4135,0.64937,0.990301,NS
TOMM7,0.5717,0.327,0.650194,0.990301,NS
PNPO,-0.2845,0.655,0.651068,0.990301,NS
DYNC1LI2,-0.3093,0.5968,0.653708,0.990301,NS
CA3,0.325,0.5678,0.653856,0.990301,NS
YWHAZ,0.4124,0.4474,0.653898,0.990301,NS
PABPC4,-0.2744,0.6648,0.657041,0.990301,NS
UQCRB,-0.2493,0.7309,0.657269,0.990301,NS
NDUFAF4,-0.3843,0.4726,0.658224,0.990301,NS
RRAGC,-0.3749,0.4843,0.658346,0.990301,NS
ZBTB9,-0.3643,0.4969,0.659184,0.990301,NS
