gene,logFC,neg_log10_p,pi_score,adj_pval,direction
HNRNPDL,-0.6688,1.6242,0.081987,0.999317,NS
NDUFAF5,0.8129,1.3306,0.082863,0.999317,NS
GRSF1,0.6664,1.6194,0.083338,0.999317,NS
LAMTOR3,0.5374,1.9638,0.08802,0.999317,NS
CHMP2A,0.6026,1.7245,0.091369,0.999317,NS
ISCU,-0.8546,1.2054,0.093292,0.999317,NS
CAB39L,1.3119,0.7801,0.094757,0.999317,NS
NPEPL1,0.6163,1.6564,0.095314,0.999317,NS
API5,0.8678,1.1338,0.103772,0.999317,NS
HINT1,0.5541,1.721,0.111258,0.999317,NS
SH3BGRL,0.9864,0.9667,0.111269,0.999317,NS
MT-ND1,-0.7217,1.3192,0.111676,0.999317,NS
GAPDHS,-0.9031,1.0418,0.114603,0.999317,NS
IDI1,-0.5636,1.6242,0.121496,0.999317,NS
SDHD,-0.699,1.3057,0.122282,0.999317,NS
NUDT19,1.0793,0.8343,0.12576,0.999317,NS
SH3BGRL3,0.9093,0.9898,0.125888,0.999317,NS
MYH13,0.8584,1.0379,0.128567,0.999317,NS
NDUFS7,-0.7208,1.2118,0.133827,0.999317,NS
ATP5F1E,-0.7351,1.1848,0.134592,0.999317,NS
NDRG2,0.4572,1.9047,0.134641,0.999317,NS
VBP1,0.6002,1.4495,0.1349,0.999317,NS
AMPD1,-0.6752,1.2884,0.134927,0.999317,NS
CUL4B,0.7751,1.0969,0.141179,0.999317,NS
SLC16A1,-0.6743,1.2607,0.141214,0.999317,NS
SMTNL1,0.5899,1.4387,0.141688,0.999317,NS
FAM98B,0.7217,1.1749,0.141941,0.999317,NS
VPS13C,0.5942,1.4101,0.14524,0.999317,NS
STAT5B,-0.7395,1.128,0.146516,0.999317,NS
GFM1,-0.6387,1.2946,0.148997,0.999317,NS
SEPTIN9,-0.8248,0.9822,0.154855,0.999317,NS
VDAC2,-0.4532,1.7868,0.154953,0.999317,NS
LTF,1.7563,0.4609,0.155087,0.999317,NS
TOLLIP,0.4958,1.5768,0.165294,0.999317,NS
VDAC3,-0.4488,1.7319,0.166967,0.999317,NS
STOML2,-0.4891,1.5862,0.167578,0.999317,NS
AKR1C1,0.7179,1.0689,0.170856,0.999317,NS
STK38L,0.6273,1.2194,0.171826,0.999317,NS
COX6C,-0.5931,1.2704,0.176428,0.999317,NS
HIGD1A,0.7807,0.9611,0.177668,0.999317,NS
SNRPG,-0.7377,1.017,0.177695,0.999317,NS
TIMM21,-0.5981,1.2471,0.179506,0.999317,NS
ARMT1,0.5189,1.4326,0.18055,0.999317,NS
AMPD3,-0.6125,1.1969,0.18488,0.999317,NS
RAB24,-0.7303,1.0022,0.18539,0.999317,NS
CD81,0.6687,1.0912,0.186368,0.999317,NS
TMEM143,-0.6407,1.1329,0.187986,0.999317,NS
OPLAH,-0.5582,1.2971,0.188793,0.999317,NS
WARS1,0.4415,1.6141,0.193794,0.999317,NS
NDUFB9,-0.5402,1.3035,0.197651,0.999317,NS
PPP1R1A,0.6814,1.0262,0.199886,0.999317,NS
MYO1C,0.51,1.369,0.200355,0.999317,NS
FDXR,-0.7348,0.9469,0.201468,0.999317,NS
PTPN11,0.6109,1.116,0.20811,0.999317,NS
HSPA4,-0.4061,1.6759,0.20868,0.999317,NS
RPL32,0.918,0.7389,0.20975,0.999317,NS
NDUFA3,-0.6077,1.1157,0.209876,0.999317,NS
THY1,1.2378,0.5442,0.212042,0.999317,NS
FAH,0.4681,1.4389,0.21206,0.999317,NS
MAP2K2,0.537,1.2532,0.212309,0.999317,NS
MRPS18B,0.7852,0.8544,0.213376,0.999317,NS
CMPK1,0.7137,0.9394,0.213592,0.999317,NS
S100A13,0.759,0.8751,0.216661,0.999317,NS
IVD,-0.5359,1.2311,0.218892,0.999317,NS
CPNE1,0.5757,1.134,0.222396,0.999317,NS
RPA2,0.5585,1.1587,0.225361,0.999317,NS
TPD52L1,0.681,0.9478,0.226241,0.999317,NS
DDI2,0.933,0.6911,0.226579,0.999317,NS
MYOM3,0.71,0.9046,0.227885,0.999317,NS
STX7,-0.506,1.247,0.233919,0.999317,NS
USP15,-0.5185,1.2067,0.236745,0.999317,NS
OTUB1,0.4042,1.53,0.240748,0.999317,NS
COMT,-0.4402,1.3894,0.244564,0.999317,NS
CNDP2,0.5116,1.1827,0.248266,0.999317,NS
ETFRF1,0.732,0.8197,0.251155,0.999317,NS
DRG1,0.9627,0.6208,0.252547,0.999317,NS
MTCH2,-0.459,1.2993,0.253249,0.999317,NS
OSBPL11,0.645,0.9218,0.254375,0.999317,NS
UCHL1,0.6759,0.8668,0.259504,0.999317,NS
PPBP,1.0191,0.5749,0.259516,0.999317,NS
BCKDK,0.8764,0.6666,0.260465,0.999317,NS
GORASP2,0.682,0.8407,0.26707,0.999317,NS
PDPR,-0.5568,1.0282,0.267595,0.999317,NS
HBS1L,-0.4118,1.389,0.267951,0.999317,NS
HEBP1,0.8747,0.6537,0.268045,0.999317,NS
MCEE,-0.561,1.0186,0.268251,0.999317,NS
CCDC124,-1.3015,0.4374,0.269558,0.999317,NS
CAMK2G,0.5215,1.091,0.269808,0.999317,NS
MAPK9,-0.6682,0.8502,0.270342,0.999317,NS
MAPRE2,0.4769,1.1819,0.273094,0.999317,NS
DIAPH1,0.9706,0.5792,0.274064,0.999317,NS
EPB41L2,0.6821,0.8194,0.276086,0.999317,NS
CHORDC1,1.0212,0.5473,0.276131,0.999317,NS
PDLIM5,0.5124,1.0854,0.277892,0.999317,NS
NDUFV2,-0.4191,1.3215,0.279367,0.999317,NS
DCUN1D1,0.7557,0.7264,0.282487,0.999317,NS
LDHA,0.4624,1.1788,0.28504,0.999317,NS
NUBP1,-0.6219,0.8759,0.285254,0.999317,NS
ATP5MC2,0.8332,0.6533,0.285541,0.999317,NS
ZYX,-0.4885,1.1089,0.28724,0.999317,NS
FLOT2,0.544,0.9927,0.288358,0.999317,NS
TOMM40,-0.6027,0.8933,0.289463,0.999317,NS
ACTN4,0.8741,0.6154,0.28979,0.999317,NS
ACAD8,-0.4831,1.1061,0.292171,0.999317,NS
MRC2,-0.9133,0.5839,0.292902,0.999317,NS
USO1,-0.3919,1.3578,0.293657,0.999317,NS
MYH3,0.755,0.6975,0.297411,0.999317,NS
COX5A,-0.4276,1.2274,0.298629,0.999317,NS
SGCA,-0.4413,1.1782,0.302068,0.999317,NS
EZR,0.8222,0.628,0.304573,0.999317,NS
RPL15,0.5935,0.8627,0.307624,0.999317,NS
B2M,0.6569,0.7745,0.309915,0.999317,NS
NDUFAB1,0.4545,1.1185,0.310204,0.999317,NS
SCCPDH,0.3892,1.3055,0.310354,0.999317,NS
DDX19B,0.7971,0.6375,0.310383,0.999317,NS
COL1A2,1.2543,0.405,0.310499,0.999317,NS
ANXA4,0.4651,1.092,0.310544,0.999317,NS
CNIH4,0.4983,1.0179,0.311057,0.999317,NS
PUDP,0.5583,0.9078,0.311275,0.999317,NS
HSD17B4,0.5109,0.9731,0.318292,0.999317,NS
ACSF2,-0.4732,1.0311,0.325162,0.999317,NS
XRCC5,0.5111,0.9464,0.328336,0.999317,NS
TMEM11,-0.4405,1.0951,0.329295,0.999317,NS
NT5C2,-0.5888,0.8098,0.333595,0.999317,NS
RTN4IP1,-0.647,0.7365,0.333806,0.999317,NS
CHMP6,0.6093,0.7755,0.336927,0.999317,NS
UBE2O,0.709,0.6645,0.337979,0.999317,NS
MYOZ3,0.7636,0.6152,0.339047,0.999317,NS
ISYNA1,0.6849,0.6851,0.339414,0.999317,NS
TIMM9,-0.5576,0.8411,0.339606,0.999317,NS
HLA-DRA,0.8369,0.5603,0.339675,0.999317,NS
ACTB,0.5494,0.8469,0.342518,0.999317,NS
CAND1,0.4566,1.0079,0.346591,0.999317,NS
RAB11B,0.4022,1.1417,0.347344,0.999317,NS
TMOD1,0.6674,0.6878,0.347494,0.999317,NS
FXN,-0.4529,1.0096,0.34895,0.999317,NS
NUBP2,0.6504,0.7019,0.349483,0.999317,NS
SRSF2,-0.5209,0.8731,0.350914,0.999317,NS
EPM2A,-0.5413,0.8358,0.352821,0.999317,NS
FTH1,0.5643,0.8003,0.353494,0.999317,NS
MYBPH,0.6527,0.6875,0.355871,0.999317,NS
LANCL1,0.4226,1.0608,0.356213,0.999317,NS
MYL4,0.6676,0.6662,0.359117,0.999317,NS
YBX1,-0.4033,1.099,0.360402,0.999317,NS
ERO1A,0.5934,0.7377,0.364953,0.999317,NS
SHMT1,-0.4491,0.955,0.37249,0.999317,NS
ALDH5A1,-0.3559,1.2038,0.372884,0.999317,NS
CACNG6,-0.7706,0.556,0.372885,0.999317,NS
ALPK3,0.6751,0.6325,0.374083,0.999317,NS
COL6A2,0.7705,0.5536,0.374526,0.999317,NS
MTX1,-0.4901,0.8697,0.374806,0.999317,NS
NHLRC2,0.4488,0.9455,0.376388,0.999317,NS
HNRNPH3,-0.5377,0.788,0.376998,0.999317,NS
MDP1,0.4798,0.8796,0.378382,0.999317,NS
PPM1B,0.5455,0.7731,0.378663,0.999317,NS
NDUFS5,-0.4335,0.9632,0.382386,0.999317,NS
TRMT10C,0.4673,0.8872,0.384953,0.999317,NS
ADK,-0.4496,0.9205,0.385632,0.999317,NS
JAGN1,0.4268,0.9475,0.394078,0.999317,NS
MAPKAPK2,0.3977,1.0142,0.395013,0.999317,NS
REEP5,0.4264,0.9396,0.397535,0.999317,NS
PFKFB2,0.5933,0.673,0.398736,0.999317,NS
NT5C,0.5874,0.6766,0.40045,0.999317,NS
HMGCL,-0.428,0.928,0.400715,0.999317,NS
SEC22B,0.4254,0.931,0.401747,0.999317,NS
NDUFA7,-0.5145,0.767,0.403087,0.999317,NS
ADPRH,-0.5746,0.6831,0.405022,0.999317,NS
SLC25A11,-0.396,0.9894,0.405674,0.999317,NS
PGPEP1,0.4685,0.8346,0.4064,0.999317,NS
NMT1,-0.5535,0.702,0.408764,0.999317,NS
KYAT3,-0.6739,0.576,0.409063,0.999317,NS
SLC25A13,-0.3797,1.0223,0.409064,0.999317,NS
RUVBL1,-0.3957,0.9753,0.411219,0.999317,NS
ANXA5,0.3715,1.0378,0.41161,0.999317,NS
ECPAS,0.3251,1.1853,0.41177,0.999317,NS
HCCS,-0.4362,0.8789,0.413648,0.999317,NS
COQ10B,0.6614,0.5724,0.41818,0.999317,NS
CLTB,-0.545,0.689,0.421187,0.999317,NS
PLGRKT,-0.4761,0.788,0.421547,0.999317,NS
ADIRF,-0.7201,0.5187,0.423176,0.999317,NS
S100A16,0.6865,0.5441,0.423182,0.999317,NS
LONP1,-0.3431,1.0869,0.423714,0.999317,NS
UQCR10,-0.5003,0.7425,0.425146,0.999317,NS
COPA,-0.7269,0.509,0.426567,0.999317,NS
APOO,-0.4225,0.8718,0.428231,0.999317,NS
ACTA1,0.5332,0.6901,0.428595,0.999317,NS
TMX4,0.3613,1.0115,0.431031,0.999317,NS
COPZ1,0.511,0.7126,0.432348,0.999317,NS
MICU2,-0.5266,0.6911,0.432563,0.999317,NS
HNRNPUL2,0.6602,0.5476,0.435005,0.999317,NS
ACAD10,-0.4068,0.8861,0.436099,0.999317,NS
CHCHD7,-0.4121,0.8745,0.436147,0.999317,NS
RTN2,-0.449,0.8023,0.436288,0.999317,NS
CLEC3B,0.5792,0.6193,0.437774,0.999317,NS
SGCD,-0.3043,1.1747,0.43902,0.999317,NS
SLC1A4,-0.5991,0.5966,0.439139,0.999317,NS
ADHFE1,-0.5431,0.6562,0.440179,0.999317,NS
HPCAL1,0.4009,0.881,0.443421,0.999317,NS
RPL37A,-0.5999,0.5862,0.444982,0.999317,NS
ANXA2,0.4363,0.8,0.447671,0.999317,NS
DES,0.6267,0.5491,0.452754,0.999317,NS
COX5B,-0.4246,0.8059,0.454774,0.999317,NS
STXBP3,0.3688,0.926,0.455538,0.999317,NS
TBCB,0.3917,0.8715,0.455611,0.999317,NS
SYNPO2,0.5656,0.5984,0.458696,0.999317,NS
PBDC1,0.451,0.7496,0.459077,0.999317,NS
ETF1,-0.3528,0.9583,0.459112,0.999317,NS
UBA3,0.3413,0.9891,0.4597,0.999317,NS
ANXA7,0.2541,1.3252,0.46049,0.999317,NS
ELOB,-0.3294,1.0223,0.460533,0.999317,NS
NDUFB8,-0.4708,0.7137,0.461301,0.999317,NS
NDUFA12,-0.3846,0.8707,0.462523,0.999317,NS
MYH4,0.7557,0.4405,0.464589,0.999317,NS
ESYT2,0.4591,0.7252,0.4646,0.999317,NS
SERPINF2,0.6265,0.5284,0.466615,0.999317,NS
LUM,0.4196,0.7864,0.467792,0.999317,NS
USP47,-0.3529,0.9325,0.468744,0.999317,NS
GPX1,-0.3314,0.9903,0.469659,0.999317,NS
HOOK3,-1.0338,0.3171,0.470147,0.999317,NS
APOL1,0.8329,0.3931,0.470506,0.999317,NS
CAV2,-0.6621,0.4944,0.470602,0.999317,NS
XRCC6,0.381,0.8574,0.471292,0.999317,NS
NDUFA11,-0.4656,0.7,0.472122,0.999317,NS
CD9,-0.8152,0.3993,0.47261,0.999317,NS
EIF4EBP1,0.7802,0.4158,0.47377,0.999317,NS
RDH11,-0.4677,0.6924,0.47443,0.999317,NS
ERI3,0.3582,0.9038,0.474549,0.999317,NS
COX6B1,-0.4136,0.781,0.47532,0.999317,NS
ACTN2,0.784,0.4112,0.475977,0.999317,NS
FBLN1,0.4915,0.6532,0.477466,0.999317,NS
ATP5MF,0.4072,0.7879,0.477725,0.999317,NS
GSTM4,-0.9615,0.3318,0.479705,0.999317,NS
XPNPEP1,0.3926,0.8119,0.480021,0.999317,NS
TSNAX,0.5006,0.6333,0.481966,0.999317,NS
SYNCRIP,0.3261,0.9706,0.482511,0.999317,NS
MIF,-0.5094,0.6193,0.483619,0.999317,NS
PEA15,0.7209,0.4326,0.487654,0.999317,NS
NDUFA2,-0.3394,0.9182,0.487945,0.999317,NS
MAP3K20,-0.2934,1.0544,0.49045,0.999317,NS
CARNS1,0.3836,0.8059,0.490738,0.999317,NS
ACO1,0.3498,0.8836,0.490842,0.999317,NS
ACADSB,-0.3621,0.8508,0.49197,0.999317,NS
COL15A1,0.5097,0.6024,0.493141,0.999317,NS
MRPL55,0.4656,0.6577,0.494044,0.999317,NS
EIF1AX,-0.4191,0.7264,0.496078,0.999317,NS
JCHAIN,-0.7586,0.4007,0.496593,0.999317,NS
YKT6,0.4005,0.756,0.497993,0.999317,NS
MRPL22,0.4185,0.7178,0.500668,0.999317,NS
PPIL1,-0.37,0.8115,0.500927,0.999317,NS
CPNE3,-0.2869,1.0461,0.50101,0.999317,NS
TKFC,-0.4164,0.7201,0.501383,0.999317,NS
PRKRA,0.5772,0.519,0.50173,0.999317,NS
ELOC,-0.3477,0.8607,0.502036,0.999317,NS
GNA11,0.4446,0.6695,0.503868,0.999317,NS
FAM136A,-0.4675,0.6358,0.504442,0.999317,NS
TMX3,0.4014,0.7397,0.504748,0.999317,NS
MPC1,-0.7727,0.3829,0.505945,0.999317,NS
RUVBL2,-0.4342,0.6802,0.506599,0.999317,NS
NSF,-0.3528,0.8368,0.506778,0.999317,NS
METAP2,0.4114,0.7124,0.509267,0.999317,NS
HSPB3,0.3178,0.9092,0.514074,0.999317,NS
COL4A2,0.6305,0.4552,0.516363,0.999317,NS
MTARC2,-0.5332,0.5376,0.516835,0.999317,NS
CES2,-0.4101,0.6877,0.522357,0.999317,NS
TIMMDC1,-0.6156,0.4559,0.523988,0.999317,NS
NDUFS8,-0.3364,0.8331,0.524538,0.999317,NS
DENR,-0.4034,0.6809,0.53127,0.999317,NS
FBN1,0.4908,0.5557,0.5337,0.999317,NS
RABGGTA,-0.3549,0.7661,0.534675,0.999317,NS
GSN,0.3886,0.6992,0.534897,0.999317,NS
CSRP3,0.3664,0.7361,0.537356,0.999317,NS
SETD7,0.3219,0.8329,0.539397,0.999317,NS
RAB21,0.4786,0.56,0.539485,0.999317,NS
NDUFS3,-0.3224,0.8313,0.539491,0.999317,NS
SLC25A4,-0.2881,0.9301,0.539516,0.999317,NS
GCDH,-0.348,0.7667,0.540976,0.999317,NS
AKR1B1,0.3669,0.7258,0.541649,0.999317,NS
ATIC,0.3119,0.8536,0.541715,0.999317,NS
TRMT112,0.5075,0.5225,0.543078,0.999317,NS
PXN,-0.5384,0.487,0.546799,0.999317,NS
TYMP,0.6547,0.4001,0.547131,0.999317,NS
LETM1,-0.3419,0.763,0.548447,0.999317,NS
FITM2,0.4332,0.6015,0.548801,0.999317,NS
HSPA2,0.354,0.7345,0.549514,0.999317,NS
LRG1,-0.6777,0.3812,0.551636,0.999317,NS
ENSA,0.4641,0.5536,0.553468,0.999317,NS
HNRNPA3,-0.4764,0.5387,0.553849,0.999317,NS
NDUFS6,-0.3881,0.66,0.554486,0.999317,NS
TPD52L2,-0.3296,0.773,0.5562,0.999317,NS
MRPL41,0.6865,0.371,0.556263,0.999317,NS
EIF3G,0.3858,0.6571,0.557798,0.999317,NS
MTAP,0.3672,0.6891,0.558384,0.999317,NS
NDUFB10,-0.3764,0.6722,0.558462,0.999317,NS
RPS26,-0.4101,0.6154,0.559295,0.999317,NS
HTRA2,-0.4598,0.5485,0.559513,0.999317,NS
NUTF2,0.2767,0.9025,0.562739,0.999317,NS
EIF3M,0.443,0.559,0.565437,0.999317,NS
FKBP4,-0.3339,0.7402,0.565999,0.999317,NS
NEB,0.5727,0.4293,0.567725,0.999317,NS
TNNI1,0.5055,0.4854,0.568348,0.999317,NS
ACAA2,-0.2419,1.0116,0.569224,0.999317,NS
ILF3,-0.5589,0.4375,0.569509,0.999317,NS
NDUFAF4,-0.4137,0.5904,0.569826,0.999317,NS
LYRM7,-0.4059,0.6016,0.569913,0.999317,NS
MTRES1,-0.3634,0.6701,0.570838,0.999317,NS
ACTR1B,0.3495,0.6951,0.571581,0.999317,NS
LAMTOR2,0.4251,0.5711,0.571821,0.999317,NS
VAPA,-0.3857,0.6291,0.571938,0.999317,NS
PGD,0.3212,0.7548,0.572178,0.999317,NS
UQCRH,0.343,0.7061,0.572558,0.999317,NS
HSPBP1,-0.3541,0.6789,0.574934,0.999317,NS
ESYT1,0.3982,0.6035,0.57503,0.999317,NS
SAMM50,-0.3144,0.7634,0.57539,0.999317,NS
PRPSAP2,-0.4772,0.4983,0.578367,0.999317,NS
MT-ND3,-0.4678,0.5082,0.578414,0.999317,NS
HLA-C,0.4563,0.5208,0.578601,0.999317,NS
MAVS,-0.3309,0.7151,0.579902,0.999317,NS
CDV3,-0.4054,0.581,0.581399,0.999317,NS
GSTZ1,-0.4158,0.5661,0.581601,0.999317,NS
TIPRL,0.4557,0.5136,0.583365,0.999317,NS
PIP4K2B,-0.3577,0.6538,0.583623,0.999317,NS
CLUH,-0.3194,0.7317,0.583807,0.999317,NS
HSPB6,0.3346,0.6971,0.584468,0.999317,NS
PHB2,-0.2334,0.9985,0.584702,0.999317,NS
IST1,0.3998,0.5822,0.585121,0.999317,NS
RBKS,0.5458,0.4221,0.588323,0.999317,NS
NIT1,-0.3143,0.731,0.589146,0.999317,NS
HADHB,-0.2111,1.0796,0.591688,0.999317,NS
SYPL2,-0.3085,0.7384,0.59187,0.999317,NS
PRKACA,0.281,0.8098,0.592224,0.999317,NS
NID1,0.5676,0.4008,0.592237,0.999317,NS
APOD,-0.4971,0.4575,0.592366,0.999317,NS
SMYD2,0.5825,0.3894,0.593146,0.999317,NS
MRPL40,0.6181,0.3664,0.593685,0.999317,NS
TTN,0.5361,0.4203,0.595258,0.999317,NS
HNRNPK,0.2842,0.7903,0.596203,0.999317,NS
DLST,-0.2245,0.9934,0.598347,0.999317,NS
CFL2,0.225,0.9887,0.599151,0.999317,NS
IMPA2,-0.3511,0.6306,0.60058,0.999317,NS
DYNLL1,0.3823,0.5789,0.600704,0.999317,NS
MOB2,-0.4188,0.5268,0.601639,0.999317,NS
MOGS,-0.5164,0.4271,0.601815,0.999317,NS
PREP,0.2193,1.0003,0.603431,0.999317,NS
ALDH9A1,-0.239,0.9155,0.604211,0.999317,NS
PRUNE1,0.3709,0.5898,0.604274,0.999317,NS
SSB,-0.5323,0.4101,0.604972,0.999317,NS
EPS15L1,0.4187,0.5206,0.605371,0.999317,NS
HHATL,-0.3793,0.5738,0.605831,0.999317,NS
DHRS11,-0.417,0.5212,0.606223,0.999317,NS
ARL1,0.4778,0.4548,0.606347,0.999317,NS
EIF3L,-0.3114,0.6963,0.607026,0.999317,NS
RASA4,0.4347,0.497,0.608115,0.999317,NS
SIRT3,0.5025,0.4295,0.608419,0.999317,NS
COX19,-0.3484,0.6167,0.609764,0.999317,NS
TCP1,-0.2802,0.7619,0.611694,0.999317,NS
LGALS3,0.4052,0.5245,0.61298,0.999317,NS
FN3K,0.3121,0.6741,0.615983,0.999317,NS
PSMC5,0.2123,0.991,0.61607,0.999317,NS
STBD1,-0.3003,0.6927,0.619447,0.999317,NS
PRPS1,0.3157,0.6579,0.619871,0.999317,NS
COA3,-0.379,0.5472,0.620324,0.999317,NS
COMTD1,-0.5325,0.3888,0.620805,0.999317,NS
MRPS17,0.3751,0.5511,0.621247,0.999317,NS
PLEC,0.3417,0.6009,0.623276,0.999317,NS
NDUFB11,-0.3263,0.6291,0.623301,0.999317,NS
ACADVL,-0.2117,0.9691,0.623563,0.999317,NS
CASQ1,0.2402,0.8528,0.624,0.999317,NS
ANKRD2,0.33,0.6198,0.624446,0.999317,NS
UBA2,-0.3264,0.6259,0.624759,0.999317,NS
ABCF1,-0.3771,0.5411,0.62513,0.999317,NS
HUWE1,0.3539,0.5752,0.625822,0.999317,NS
NDUFC2,-0.3396,0.5944,0.628227,0.999317,NS
ISOC1,0.3396,0.5906,0.630083,0.999317,NS
SPRYD4,0.2863,0.6984,0.631038,0.999317,NS
ZBTB9,-0.3702,0.5398,0.631239,0.999317,NS
PAIP1,0.3602,0.5542,0.631516,0.999317,NS
AKR1C3,0.4466,0.446,0.632121,0.999317,NS
ITGA7,-0.3139,0.6293,0.634572,0.999317,NS
CA3,0.3254,0.6035,0.63627,0.999317,NS
MCTS1,0.2958,0.6637,0.636272,0.999317,NS
SMIM4,-0.3864,0.507,0.636953,0.999317,NS
PSME2,0.3806,0.5144,0.637069,0.999317,NS
PABPC4,-0.2699,0.7246,0.637423,0.999317,NS
BPGM,-0.4136,0.4691,0.639741,0.999317,NS
SNRPB,0.3821,0.5074,0.639918,0.999317,NS
TXNDC12,0.3351,0.5773,0.640535,0.999317,NS
ACYP2,-0.2806,0.6892,0.640589,0.999317,NS
CAPZB,0.3126,0.6187,0.640594,0.999317,NS
IPO7,-0.3489,0.5542,0.640686,0.999317,NS
GLOD4,0.2503,0.7714,0.641069,0.999317,NS
MAP2K1,0.3312,0.5829,0.641085,0.999317,NS
DDT,0.3841,0.5026,0.641162,0.999317,NS
POLDIP2,0.4486,0.4303,0.641165,0.999317,NS
EIF3C,-0.2467,0.7802,0.641968,0.999317,NS
VPS4B,-0.2558,0.7458,0.644463,0.999317,NS
INPP1,-0.5145,0.3706,0.644698,0.999317,NS
ATP1A1,-0.2474,0.7667,0.646108,0.999317,NS
PSMD7,0.3239,0.5849,0.646441,0.999317,NS
S100A4,0.4334,0.4364,0.646914,0.999317,NS
SCP2,0.3892,0.4834,0.648421,0.999317,NS
AKR7A2,-0.334,0.5632,0.648485,0.999317,NS
MEMO1,0.4805,0.391,0.648842,0.999317,NS
ATP2A1,-0.248,0.7566,0.649121,0.999317,NS
ARPC3,0.4142,0.4529,0.649229,0.999317,NS
RPL23,-0.3392,0.5483,0.651669,0.999317,NS
CALR,-0.2861,0.6491,0.652093,0.999317,NS
STRAP,-0.2513,0.7373,0.652723,0.999317,NS
VAT1,0.4062,0.4556,0.653026,0.999317,NS
GABARAPL2,-0.3777,0.4896,0.653238,0.999317,NS
GNG12,0.3683,0.5012,0.653729,0.999317,NS
ABHD10,0.2944,0.6234,0.655349,0.999317,NS
NDUFV1,-0.2732,0.6684,0.65667,0.999317,NS
MUSTN1,0.3949,0.4618,0.657132,0.999317,NS
LAP3,0.304,0.5998,0.657136,0.999317,NS
TSN,-0.3146,0.5755,0.659124,0.999317,NS
RPL27A,-0.4665,0.388,0.659178,0.999317,NS
LMOD3,0.3415,0.5281,0.660162,0.999317,NS
SLC44A2,-0.359,0.5017,0.660492,0.999317,NS
CARS1,0.3098,0.58,0.66121,0.999317,NS
RRAD,0.4929,0.3644,0.661226,0.999317,NS
HSD17B12,0.2958,0.6049,0.662278,0.999317,NS
CST3,-0.3797,0.4706,0.662687,0.999317,NS
HSPB8,-0.29,0.6152,0.663108,0.999317,NS
PGRMC1,-0.3416,0.5216,0.663446,0.999317,NS
MT-CO2,-0.3151,0.5651,0.663646,0.999317,NS
MYH9,0.2995,0.5944,0.66369,0.999317,NS
CHMP1B,-0.3981,0.4468,0.663929,0.999317,NS
MRPL37,0.3597,0.4943,0.664004,0.999317,NS
PNPO,-0.2675,0.6643,0.664191,0.999317,NS
TOMM7,0.55,0.3215,0.665538,0.999317,NS
GAMT,0.2487,0.7088,0.6664,0.999317,NS
L2HGDH,-0.2967,0.5916,0.667511,0.999317,NS
