uniprot_id,protein,gene,description,logFC_Training_HR,P.Value_Training_HR,adj.P.Val_Training_HR,pi_score_Training_HR,sig_pi_Training_HR,logFC_Training_LR,P.Value_Training_LR,adj.P.Val_Training_LR,pi_score_Training_LR,sig_pi_Training_LR,logFC_Acute_HR,P.Value_Acute_HR,adj.P.Val_Acute_HR,pi_score_Acute_HR,sig_pi_Acute_HR,logFC_Acute_LR,P.Value_Acute_LR,adj.P.Val_Acute_LR,pi_score_Acute_LR,sig_pi_Acute_LR,logFC_Baseline_HRvLR,P.Value_Baseline_HRvLR,adj.P.Val_Baseline_HRvLR,pi_score_Baseline_HRvLR,sig_pi_Baseline_HRvLR,logFC_Trained_HRvLR,P.Value_Trained_HRvLR,adj.P.Val_Trained_HRvLR,pi_score_Trained_HRvLR,sig_pi_Trained_HRvLR,logFC_Acute_HRvLR,P.Value_Acute_HRvLR,adj.P.Val_Acute_HRvLR,pi_score_Acute_HRvLR,sig_pi_Acute_HRvLR,logFC_Training_Interaction,P.Value_Training_Interaction,adj.P.Val_Training_Interaction,pi_score_Training_Interaction,sig_pi_Training_Interaction,logFC_Acute_Interaction,P.Value_Acute_Interaction,adj.P.Val_Acute_Interaction,pi_score_Acute_Interaction,sig_pi_Acute_Interaction
L0R6Q1,S35U4_HUMAN,SLC35A4,SLC35A4 upstream open reading frame protein,0.3605624116319923,0.16150390740406945,0.9661776354581993,0.5182037663944234,0,0.27617762423458103,0.23479094448078408,0.9099333235951717,0.6701874151976794,0,-0.0912676508977448,0.7060000242004141,0.9579786614655289,0.9687255661787978,0,0.050839309610790195,0.8198684370235018,0.9482200699800922,0.9899535400822824,0,-0.08435465177276669,0.7617864992801364,0.9989309415778154,0.9773094243866829,0,3.013562464460051e-5,0.9999068156795563,0.9999068156795563,0.9999999971917014,0,-0.1420768248838904,0.5852239031399595,0.9552365564375793,0.9267057474691553,0,0.08438478739741129,0.8060280738270835,0.9999952807468124,0.9819680983177391,0,-0.142106960508535,0.6661418549975777,0.9864899052140624,0.9439035145268688,0
O00151,PDLI1_HUMAN,PDLIM1,PDZ and LIM domain protein 1,-0.06887112731477885,0.8268164007772127,0.9835682595695436,0.9869879953643929,0,-0.08578376393938925,0.7601055009267595,0.978914614475055,0.9767443611194332,0,0.3407949951103788,0.24723201151432975,0.8329784100210285,0.6211165765812137,0,-0.057712598577012386,0.8316221709037495,0.9499364362527838,0.9894155344691953,0,-0.12756261860173268,0.7101928239422362,0.9989309415778154,0.9572848130463157,0,-0.11064998197712228,0.7255366699274445,0.9887981810061182,0.9651214355685306,0,0.2878576117102689,0.3599274147440449,0.935243532199756,0.7451660992323773,0,0.0169126366246104,0.9680135669491973,0.9999952807468124,0.9994503352343085,0,0.3985075936873912,0.32043384739490366,0.9745503221380509,0.6353791990892032,0
O00159,MYO1C_HUMAN,MYO1C,Unconventional myosin-Ic,-0.09662627850964611,0.652976666924971,0.9688462797366996,0.9596530545885611,0,0.3202331291686491,0.1099375834603454,0.8339252605382745,0.4931093562287262,0,-0.4366864104747066,0.0399637141161865,0.6861292623838889,0.24511307401378685,0,-0.38743898025446555,0.045985244604540634,0.35176901679772615,0.30328174887581394,0,0.4164911701208389,0.086249476681667,0.9989309415778154,0.3603727686473992,0,-3.682375574562968e-4,0.9986412143190024,0.9999068156795563,0.9999994993039586,0,-0.049615667777697325,0.8263979949195086,0.9778875177397107,0.9905839558344202,0,-0.4168594076782952,0.15762445153551446,0.9999952807468124,0.46293694820058595,0,-0.04924743022024103,0.8609797075297462,0.9864899052140624,0.9926555341247513,0
O00168,PLM_HUMAN,FXYD1,Phospholemman,-0.1543280712361419,0.5319513312729347,0.9669378116758717,0.9071818215313413,0,0.2954853954448957,0.1998036264464347,0.9099333235951717,0.6213531568500883,0,0.6526257757340002,0.00773289804842811,0.5214974710661424,0.04186756905310465,1,-0.5232257178916626,0.02012609573990717,0.2522903485331589,0.12956370679848012,0,-0.319931236793753,0.24561509403343956,0.9989309415778154,0.63815113323004935,0,-0.7697447034747906,0.0034757259631788503,0.5117759081072929,0.012800673462036784,-1,0.40610679015087214,0.11516281957535718,0.803117912637981,0.41571198638438417,0,-0.44981346668103583,0.18492031640823742,0.9999952807468124,0.4680365984143141,0,1.1758514936256645,6.20255561919931e-4,0.3012891392026065,1.6925418990514643e-4,1
O00186,STXB3_HUMAN,STXBP3,Syntaxin-binding protein 3,-0.09703780748218449,0.6231354565205558,0.9674151037256452,0.9551393391240043,0,0.11073357299257225,0.5379989338653486,0.9482530561853172,0.9336593788590655,0,-0.10301074128122778,0.5821609074624946,0.9275941206235667,0.9457947724309074,0,0.08632389727263501,0.6148952247518333,0.8968580682128021,0.9588893378322713,0,0.24575310940448958,0.2616831850436449,0.9989309415778154,0.719310825962786,0,0.03798172892973284,0.8483345082517393,0.9935024897306725,0.9937722290483397,0,-0.15135290962412995,0.4517902121003635,0.9552365564375793,0.8866938236868066,0,-0.20777138047475674,0.43736954799170413,0.9999952807468124,0.8421289661322613,0,-0.1893346385538628,0.4566400022265886,0.9864899052140624,0.862076005835686,0
O00217,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",0.314856398219554,0.09800489256416073,0.9661776354581993,0.4812690151807206,0,0.08392554430274402,0.6104732358975009,0.9573442270773561,0.959427041995302,0,-0.0557427049779875,0.7484510236409236,0.9650797522643323,0.9839783133510482,0,-0.19978465504759058,0.2120669607249765,0.6495682579713399,0.733566758481879,0,-0.3650949954432079,0.08047320322463693,0.9989309415778154,0.3985279289102698,0,-0.13416414152639788,0.4654133287822232,0.9569547744606316,0.902476454416696,0,0.009877808543205191,0.9578965958533826,0.9914703658820319,0.9995751919327248,0,0.23093085391681,0.3566280364892629,0.9999952807468124,0.7881207083249842,0,0.14404195006960308,0.5412596042127118,0.9864899052140624,0.915375374866578,0
O00231,PSD11_HUMAN,PSMD11,26S proteasome non-ATPase regulatory subunit 11,0.0312890563462922,0.8072178220934801,0.9810606271035425,0.9933214826130985,0,-0.1018430752752657,0.380932751909958,0.9362289124488092,0.9063841519160893,0,-0.09789427558916586,0.42041123463262486,0.8777097651644572,0.9186707089953027,0,0.010521700744050122,0.9248749932841472,0.9745516704969417,0.9991786274784146,0,-0.05197831633095262,0.7119814163450231,0.9989309415778154,0.982497760778664,0,0.08115381529060528,0.5293119560263704,0.9692923373654573,0.9496818776776178,0,-0.0272621610426107,0.834436561963348,0.9799638406567546,0.9950777423742538,0,0.1331321316215579,0.44229922481162476,0.9999952807468124,0.8970846790680577,0,-0.10841597633321598,0.5112303304163113,0.9864899052140624,0.9298424850858825,0
O00232,PSD12_HUMAN,PSMD12,26S proteasome non-ATPase regulatory subunit 12,-0.1415433982317893,0.3252312857379134,0.9669378116758717,0.8530098432901733,0,-0.16327393382210786,0.21249813085422903,0.9099333235951717,0.7765592969824665,0,0.020950517400173396,0.8771787825378944,0.9857758054742176,0.9972583162593854,0,-0.025533475237079273,0.8389776917753305,0.9527373787957144,0.9955270914699356,0,0.04250888248711959,0.7861662011612958,0.9989309415778154,0.9898250318917678,0,0.06423941807743816,0.657788740350929,0.9816096510910385,0.9734507374437928,0,0.11072341071469083,0.44984920748003077,0.9552365564375793,0.9153483235886983,0,0.021730535590318567,0.9104450348743939,0.9999952807468124,0.9979632800635219,0,0.04648399263725267,0.8014773308701625,0.9864899052140624,0.9897658865399553,0
O00233,PSMD9_HUMAN,PSMD9,26S proteasome non-ATPase regulatory subunit 9,-0.3636389301759948,0.12052239751177868,0.9661776354581993,0.46327670620784983,0,-0.03767004019561426,0.8568198654235897,0.983102152357086,0.9941958495997002,0,0.46000200088234067,0.03892357415448124,0.6861292623838889,0.22464410520138636,0,0.36692896246326967,0.07205086433964139,0.426813504304644,0.38092084152212424,0,0.07316160756132817,0.7736680379817746,0.9989309415778154,0.9814009621994352,0,-0.25280728241905237,0.2776978739967003,0.9275007598482132,0.7233210261360312,0,-0.15973424399998137,0.49563880389790205,0.9552365564375793,0.8939381251380808,0,-0.32596888998038054,0.2981049811757759,0.9999952807468124,0.6740012815659127,0,0.093073038419071,0.752933450237304,0.9864899052140624,0.9739336282472333,0
O00264,PGRC1_HUMAN,PGRMC1,Membrane-associated progesterone receptor component 1,0.10708380296658149,0.6601420490718162,0.9688462797366996,0.9565024494996965,0,0.04024265065000776,0.8535695767243188,0.983102152357086,0.9936487079889815,0,-0.1129965469874783,0.6220918378460523,0.9514545280643802,0.9477772299207714,0,-0.01342760777460228,0.9487770358903977,0.9793073360939253,0.9992942060445664,0,-0.09223989880128514,0.7302191067678727,0.9989309415778154,0.9714152929883068,0,-0.02539874648471141,0.9164377902012749,0.9935024897306725,0.9977861318858251,0,-0.12496768569758743,0.6117552599767158,0.9552365564375793,0.9404357076664837,0,0.06684115231657373,0.8379007097401662,0.9999952807468124,0.9882483595139143,0,-0.09956893921287602,0.7482050390309083,0.9864899052140624,0.9715303397285098,0
O00299,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1,0.2022843290475116,0.4691508658547282,0.9669378116758717,0.8580481792388592,0,0.16137475807652635,0.5278247484648342,0.9482530561853172,0.9020214194553536,0,0.06396791126269363,0.8046092590487887,0.9703904601583597,0.9861897203730727,0,0.708942889945213,0.004239361776233567,0.10697506404184182,0.020791773964039802,1,0.1585307454694771,0.6099098895001096,0.9989309415778154,0.9246087678555237,0,0.19944031644046234,0.4754706517913202,0.9584860117273755,0.8621949040263127,0,-0.44553466224205707,0.10717787231715108,0.7828819771136261,0.3697244888810864,0,0.04090957097098524,0.9137560737559758,0.9999952807468124,0.9963170980656308,0,-0.6449749786825194,0.07076061546410348,0.7993481153880991,0.1811942296014778,0
O00303,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F,0.1824480217283515,0.2949476146205722,0.9669378116758717,0.8003058727880727,0,0.12753654837324646,0.41827061663401144,0.9362289124488092,0.8947917636238197,0,0.014227491380577106,0.9297341758999583,0.9952868716234584,0.9989639708835162,0,-0.056906831113920475,0.705042710572473,0.9163354964275007,0.9803077158734909,0,0.05536438324437398,0.7728129775301646,0.9989309415778154,0.9858329019506372,0,0.11027585659947903,0.5240659152260652,0.9682426317325382,0.9312258891247628,0,0.1814101790939766,0.3009669323106181,0.9271672525851049,0.8042628319822144,0,0.054911473355105045,0.814280404753604,0.9999952807468124,0.9887818091271353,0,0.07113432249449758,0.7470780528200298,0.9864899052140624,0.9794718855358929,0
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",0.2742911847066871,0.060880576729180624,0.9661776354581993,0.46408041248483417,0,0.16310210522362567,0.2094519221969375,0.9099333235951717,0.7749388399265807,0,-0.18521065133549897,0.17296937192816442,0.827018695443858,0.7225431377807188,0,0.049986412752119236,0.684493874721727,0.9081428554425471,0.9812297681460502,0,-0.09887599129018554,0.5327029366539902,0.9989309415778154,0.9396279835205323,0,0.01231308819287591,0.9310852540752182,0.994838893826012,0.9991211773063007,0,-0.2228839758947423,0.12759769589563966,0.8114008742376083,0.6319848905946006,0,0.11118907948306145,0.564767042718402,0.9999952807468124,0.9384487948091993,0,-0.2351970640876182,0.200896446520349,0.9348691250838409,0.6855847059736279,0
O00410,IPO5_HUMAN,IPO5,Importin-5,-0.09179702055625683,0.5591502383349118,0.9669378116758717,0.9480339057427916,0,-0.12966429024159964,0.36133152235334454,0.9362289124488092,0.8763471445744503,0,-0.047160617144665906,0.7513091806934148,0.9650797522643323,0.9866055019846988,0,0.03238751747111124,0.8123051554877943,0.9482200699800922,0.9932899224949316,0,-0.03462063164329976,0.8400332279082644,0.9989309415778154,0.993983318231474,0,0.0032466380420430596,0.983606040298436,0.9999068156795563,0.9999463350727436,0,-0.07630149657373408,0.6329971826926077,0.9552365564375793,0.9657098438884706,0,0.03786726968534282,0.857703636301005,0.9999952807468124,0.9942043607966757,0,-0.07954813461577714,0.6936543872642205,0.9864899052140624,0.9713220167649601,0
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,-0.36361124764005837,0.10453185149720169,0.9661776354581993,0.43993425117926677,0,-0.05946648400315979,0.766300631112741,0.978914614475055,0.9842957861936165,0,-0.11407973991114773,0.5898216962202245,0.9295267185205899,0.9415510718042858,0,-0.22185184610283315,0.2548880935454491,0.6922760815788768,0.7384099693279305,0,0.18229209336167784,0.451494566886843,0.9989309415778154,0.8650593139965176,0,-0.12185267027522073,0.5861140587473643,0.9773351654358631,0.936975001459152,0,-0.014080564083535307,0.9506314810114685,0.9914703658820319,0.9992873720002537,0,-0.3041447636368986,0.3099244960857851,0.9999952807468124,0.700274233920337,0,0.10777210619168542,0.706944516114569,0.9864899052140624,0.96331415034112855,0
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,-0.16831891543389332,0.3780349884055706,0.9669378116758717,0.8489666769389423,0,0.17400272101756187,0.30861406186684914,0.9173328932843738,0.8149987531813327,0,-0.1732834548081179,0.34387055700876545,0.8519369029432583,0.8311222760084823,0,-0.23421499543363566,0.15644164180456763,0.5856765125747108,0.6475976183118852,0,0.0513813465941908,0.8048923586842183,0.9989309415778154,0.9889098016581338,0,-0.2909402898572644,0.13027108170112653,0.8539577834790023,0.5526798437902396,0,-0.23000874923174663,0.242576818520322,0.8933963857613099,0.7219547131337535,0,-0.3423216364514552,0.18379369082352917,0.9999952807468124,0.5599695953643864,0,0.060931540625517755,0.8034025363367925,0.9864899052140624,0.98675067765240565,0
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,-0.1601440150631106,0.5318916579458872,0.9669378116758717,0.9038413853455628,0,0.22473443614111943,0.3168558330885326,0.9173328932843738,0.7723718500888784,0,0.002859805493752532,0.9905939964261528,0.9979965358293363,0.9999729737179481,0,-0.4834702637291386,0.029644384109574148,0.2959949821597577,0.18248602217753307,0,-0.21588262224133103,0.4375005139967235,0.9989309415778154,0.8365530977321106,0,-0.6007610734455611,0.020885513845585083,0.7378282436722149,0.09786522018941297,0,-0.11443100422266994,0.659508291223019,0.9552365564375793,0.9534835236873851,0,-0.38487845120423003,0.2602130567262629,0.9999952807468124,0.5956247881815789,0,0.4863300692228911,0.1395032876161485,0.9300372383816485,0.3836946049702908,0
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,0.038362957132385134,0.8604652152491865,0.9835682595695436,0.9942513219491924,0,-0.002049365524342761,0.9917347188769465,0.9984060216319856,0.9999829911732714,0,-0.09326275944405538,0.6505468389464619,0.9518181113634416,0.96069569434003,0,-0.012180045232419445,0.9488804678127422,0.9793073360939253,0.9993610874472372,0,0.10845974443530793,0.652118684164667,0.9989309415778154,0.9546889925111106,0,0.14887206709203582,0.4980600403562584,0.964199629072669,0.9014335147670354,0,0.06778935288039989,0.759704585358806,0.96619212305835,0.9815422191582502,0,0.040412322656727895,0.8908779078519828,0.9999952807468124,0.995341326861041,0,-0.08108271421163593,0.7722090162244553,0.9864899052140624,0.9792582485080573,0
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,1.6328473894233753e-4,0.9991927872372324,0.9998786471475886,0.9999998681412573,0,-0.15296720104976913,0.2919717699144749,0.9173328932843738,0.828351548089176,0,0.2286772939618551,0.13303561139665113,0.8207873951098841,0.630480054738511,0,0.18312836401456778,0.19014493377272262,0.6261296476980424,0.7378702003015586,0,-0.18091168565835503,0.3072035334461103,0.9989309415778154,0.8077359472280662,0,-0.027781199869643558,0.8634817351646381,0.9935024897306725,0.9959305080094257,0,0.017767730077643762,0.9115979340211015,0.9880763079768137,0.9983568370426082,0,0.15313048578871147,0.48054204001353196,0.9999952807468124,0.8938473826586089,0,0.04554892994728732,0.8236158250995165,0.9864899052140624,0.9912001280500052,0
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,-0.20966240002054448,0.11369966402037776,0.9661776354581993,0.6339108770895352,0,-0.056466381193491344,0.6330726442840532,0.9609844905030589,0.974515610457129,0,0.07797969469571342,0.528400398117092,0.9243472279250049,0.9514736159302404,0,-0.1481572739266106,0.1974647320798966,0.631730475337414,0.7863604288301367,0,0.11459798737520188,0.4255469319560993,0.9989309415778154,0.9067302946620325,0,-0.038598031451851256,0.7692714742177763,0.9887981810061182,0.989926380535808,0,0.18753893717047276,0.16255418329246252,0.8513282429575597,0.7112649890122146,0,-0.15319601882705314,0.3864735879904707,0.9999952807468124,0.8644669617566247,0,0.22613696862232402,0.18250702926705586,0.9348691250838409,0.6806878632948906,0
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,-0.1278083134125012,0.5179388960016038,0.9669378116758717,0.9193532599814939,0,0.11938935037598952,0.4960946314822984,0.9482530561853172,0.9197157985085539,0,0.016518394210031317,0.9294962401550786,0.9952868716234584,0.998793027602838,0,-0.23483019729875565,0.16828252366473057,0.6031924522933338,0.658037417830875,0,-0.09195278671647955,0.6691922492354323,0.9989309415778154,0.9637378576452186,0,-0.3391504505049703,0.08913126140517663,0.8092618734124215,0.4404556845481013,0,-0.08780185899618331,0.6606042229546989,0.9552365564375793,0.964251926925528,0,-0.24719766378849073,0.35080562222619516,0.9999952807468124,0.7718652920675649,0,0.25134859150878697,0.3204335153369654,0.9745503221380509,0.7512213563866823,0
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,0.09027426866329336,0.7278392333871486,0.9762459655124508,0.9717294214380697,0,0.06205403258724118,0.7874170223700305,0.9810730219557061,0.9852786886964615,0,0.2799704329882502,0.2466665728910821,0.8329784100210285,0.6757854818897414,0,-0.07155207446374234,0.7460881760170769,0.9322503704187656,0.9792596768808779,0,-0.20048883592837896,0.4808767429436376,0.9989309415778154,0.8634780883454005,0,-0.1722685998523268,0.5033822909175056,0.965640175245569,0.8884773776199837,0,0.17925390759966575,0.4857861612146013,0.9552365564375793,0.8786057999859681,0,0.028220236076052174,0.9351038225965567,0.9999952807468124,0.9981082781897463,0,0.35152250745199254,0.28408772754377043,0.9689689433265152,0.6425046021641758,0
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,-0.0959787982157998,0.5467245135295644,0.9669378116758717,0.9436943182346954,0,-0.05683544134575769,0.6929277164666563,0.9702677091464685,0.9793669145077852,0,0.04380447008973576,0.7704478062490736,0.9683056961809835,0.9886415229876448,0,-0.07856230803809794,0.5722778320695676,0.8849296462093781,0.957099392212955,0,0.04578026317461692,0.7928446011093486,0.9989309415778154,0.989429383077816,0,0.006636906304574808,0.9669460933351921,0.9995882999062803,0.9997769416598149,0,0.1290036844324085,0.42657965440636936,0.9515374698910672,0.8959188095487114,0,-0.03914335687004211,0.8551115661306343,0.9999952807468124,0.9938918822265573,0,0.1223667781278337,0.5503092299153901,0.9864899052140624,0.929520322710429,0
