gene,logFC,neg_log10_p,pi_score,adj_pval,direction
HNRNPDL,-0.6764,1.6645,0.074834,0.996149,NS
NDUFAF5,0.8226,1.3616,0.07585,0.996149,NS
GRSF1,0.6746,1.6566,0.076285,0.996149,NS
COL18A1,0.7314,1.5137,0.078143,0.996149,NS
S100A6,1.1307,0.9688,0.080265,0.996149,NS
ECHDC3,-0.835,1.2899,0.083755,0.996149,NS
UBE2R2,0.7466,1.4041,0.089466,0.996149,NS
CAB39L,1.322,0.7855,0.091531,0.996149,NS
CHMP2A,0.6023,1.7197,0.092096,0.996149,NS
NPEPL1,0.6197,1.6548,0.094292,0.996149,NS
SH3BGRL,1.0092,0.9994,0.098026,0.996149,NS
ISCU,-0.8446,1.1889,0.09905,0.996149,NS
LAMTOR3,0.5261,1.898,0.100337,0.996149,NS
API5,0.8667,1.1353,0.103754,0.996149,NS
HINT1,0.5584,1.7345,0.107507,0.996149,NS
MT-ND1,-0.7174,1.3089,0.11507,0.996149,NS
SH3BGRL3,0.9226,1.015,0.115766,0.996149,NS
GAPDHS,-0.898,1.0375,0.11704,0.996149,NS
IDI1,-0.5609,1.6377,0.120643,0.996149,NS
NUDT19,1.0825,0.8407,0.122995,0.996149,NS
MYH13,0.8605,1.0475,0.125515,0.996149,NS
SDHD,-0.6959,1.2933,0.125897,0.996149,NS
NDRG2,0.4612,1.8913,0.134183,0.996149,NS
NDUFS7,-0.7189,1.2086,0.135262,0.996149,NS
VBP1,0.5981,1.448,0.136128,0.996149,NS
ATP5F1E,-0.731,1.1805,0.137122,0.996149,NS
AMPD1,-0.6714,1.2835,0.137481,0.996149,NS
SEPTIN9,-0.8439,1.0196,0.137909,0.996149,NS
SMTNL1,0.5919,1.4454,0.139467,0.996149,NS
VPS13C,0.596,1.4299,0.140521,0.996149,NS
STAT5B,-0.7397,1.1228,0.147716,0.996149,NS
CUL4B,0.7721,1.0735,0.14829,0.996149,NS
SLC16A1,-0.666,1.2306,0.151488,0.996149,NS
VDAC2,-0.4434,1.8078,0.15794,0.996149,NS
TOLLIP,0.498,1.5829,0.162839,0.996149,NS
STK38L,0.6337,1.2404,0.163652,0.996149,NS
ARMT1,0.5227,1.4972,0.164939,0.996149,NS
GFM1,-0.6282,1.24,0.16638,0.996149,NS
STOML2,-0.4934,1.5777,0.166557,0.996149,NS
AKR1C1,0.7229,1.0741,0.167322,0.996149,NS
VDAC3,-0.4397,1.7308,0.17335,0.996149,NS
RAB24,-0.7459,1.0113,0.176054,0.996149,NS
FAM98B,0.6766,1.1086,0.177776,0.996149,NS
COX6C,-0.589,1.2718,0.17822,0.996149,NS
AMPD3,-0.6119,1.1982,0.184854,0.996149,NS
TMEM143,-0.6414,1.1395,0.185813,0.996149,NS
SNRPG,-0.729,1.001,0.186322,0.996149,NS
HIGD1A,0.7741,0.9426,0.186366,0.996149,NS
OPLAH,-0.5538,1.3102,0.188081,0.996149,NS
CD81,0.6641,1.0747,0.193327,0.996149,NS
PPP1R1A,0.6849,1.0354,0.195358,0.996149,NS
NDUFB9,-0.5397,1.3062,0.197235,0.996149,NS
TIMM21,-0.5818,1.207,0.1985,0.996149,NS
WARS1,0.4428,1.5803,0.199607,0.996149,NS
MYO1C,0.5151,1.3541,0.200681,0.996149,NS
CPNE1,0.5845,1.175,0.205707,0.996149,NS
NDUFA3,-0.6108,1.1201,0.206978,0.996149,NS
FAH,0.4712,1.445,0.208461,0.996149,NS
PTPN11,0.6122,1.1095,0.209289,0.996149,NS
MAP2K2,0.5348,1.2672,0.210023,0.996149,NS
IVD,-0.5425,1.2481,0.210322,0.996149,NS
FDXR,-0.7253,0.9323,0.210784,0.996149,NS
S100A13,0.7622,0.8841,0.211907,0.996149,NS
CMPK1,0.715,0.9388,0.213181,0.996149,NS
RPL32,0.9079,0.733,0.216004,0.996149,NS
MRPS18B,0.7849,0.8477,0.21608,0.996149,NS
HSPA4,-0.4029,1.6497,0.216474,0.996149,NS
THY1,1.2275,0.5385,0.218287,0.996149,NS
TPD52L1,0.6872,0.9594,0.21912,0.996149,NS
RPA2,0.5599,1.1704,0.221179,0.996149,NS
DDI2,0.9422,0.6929,0.222391,0.996149,NS
MYOM3,0.7135,0.9121,0.223491,0.996149,NS
OSBPL11,0.6567,0.9525,0.236878,0.996149,NS
OTUB1,0.4067,1.5239,0.240039,0.996149,NS
HEBP1,0.9074,0.6814,0.240845,0.996149,NS
CNDP2,0.5158,1.1941,0.242152,0.996149,NS
DRG1,0.9662,0.6271,0.247822,0.996149,NS
BCKDK,0.8815,0.6834,0.249776,0.996149,NS
MTCH2,-0.4567,1.3169,0.250331,0.996149,NS
STX7,-0.497,1.2023,0.252609,0.996149,NS
COMT,-0.4362,1.3623,0.254553,0.996149,NS
USP15,-0.5045,1.1705,0.256711,0.996149,NS
UCHL1,0.6774,0.8689,0.257881,0.996149,NS
PDLIM5,0.5224,1.1221,0.259324,0.996149,NS
ETFRF1,0.7235,0.8095,0.259597,0.996149,NS
CAMK2G,0.5258,1.1107,0.260586,0.996149,NS
EPB41L2,0.6933,0.8376,0.262597,0.996149,NS
DIAPH1,0.9778,0.5924,0.26348,0.996149,NS
MCEE,-0.5633,1.0242,0.264849,0.996149,NS
MAPRE2,0.4776,1.1921,0.269554,0.996149,NS
FLOT2,0.5531,1.021,0.272432,0.996149,NS
CCDC124,-1.2951,0.436,0.272479,0.996149,NS
GORASP2,0.6794,0.8191,0.277652,0.996149,NS
CHORDC1,1.0143,0.5453,0.279834,0.996149,NS
ATP5MC2,0.8399,0.6576,0.280371,0.996149,NS
DCUN1D1,0.7644,0.7218,0.280729,0.996149,NS
PDPR,-0.5471,1.0019,0.283059,0.996149,NS
MAPK9,-0.6567,0.8312,0.284545,0.996149,NS
LDHA,0.458,1.1907,0.284872,0.996149,NS
NDUFV2,-0.4132,1.3184,0.285248,0.996149,NS
NT5C2,-0.621,0.877,0.285386,0.996149,NS
ACTN4,0.8757,0.6155,0.289061,0.996149,NS
USO1,-0.3884,1.3851,0.289758,0.996149,NS
MRC2,-0.9166,0.5865,0.290046,0.996149,NS
NUBP1,-0.6176,0.8688,0.290702,0.996149,NS
HBS1L,-0.4022,1.332,0.291262,0.996149,NS
COL1A2,1.2802,0.4159,0.293512,0.996149,NS
ACAD8,-0.4787,1.1057,0.29556,0.996149,NS
ZYX,-0.4834,1.0913,0.296754,0.996149,NS
MYH3,0.7542,0.6982,0.297431,0.996149,NS
SCCPDH,0.393,1.3328,0.299391,0.996149,NS
EZR,0.8294,0.6297,0.300441,0.996149,NS
SGCA,-0.4372,1.1863,0.302946,0.996149,NS
NDUFAB1,0.4572,1.1325,0.30354,0.996149,NS
DDX19B,0.8022,0.6451,0.303731,0.996149,NS
PUDP,0.5625,0.9184,0.30436,0.996149,NS
ANXA4,0.4692,1.0998000000000001,0.304757,0.996149,NS
UBE2O,0.7328,0.7028,0.305475,0.996149,NS
HLA-DRA,0.8704,0.5916,0.305543,0.996149,NS
COX5A,-0.417,1.2286,0.307406,0.996149,NS
TOMM40,-0.5882,0.866,0.309486,0.996149,NS
HSD17B4,0.5151,0.9862,0.310489,0.996149,NS
XRCC5,0.5152,0.9552,0.321987,0.996149,NS
CNIH4,0.4915,0.999,0.322877,0.996149,NS
ACSF2,-0.4708,1.0406,0.323623,0.996149,NS
RPL15,0.5809,0.8363,0.326755,0.996149,NS
RTN4IP1,-0.6481,0.7426,0.330148,0.996149,NS
MYOZ3,0.7687,0.6213,0.332957,0.996149,NS
TMOD1,0.6787,0.7013,0.334187,0.996149,NS
TMEM11,-0.4362,1.0804,0.337832,0.996149,NS
CAND1,0.4627,1.0172,0.338299,0.996149,NS
ISYNA1,0.6854,0.6858,0.338816,0.996149,NS
MTX1,-0.5118,0.9132,0.340879,0.996149,NS
ACTB,0.5479,0.8479,0.343076,0.996149,NS
NUBP2,0.6517,0.7106,0.344261,0.996149,NS
FTH1,0.5681,0.8087,0.3472,0.996149,NS
FXN,-0.4508,1.017,0.348009,0.996149,NS
LANCL1,0.4232,1.0816,0.348592,0.996149,NS
MYBPH,0.6566,0.6916,0.351467,0.996149,NS
EPM2A,-0.539,0.841,0.352119,0.996149,NS
SRSF2,-0.5204,0.8703,0.352414,0.996149,NS
RAB11B,0.4042,1.1155,0.354131,0.996149,NS
ERO1A,0.5976,0.7473,0.357594,0.996149,NS
TIMM9,-0.5452,0.8159,0.359061,0.996149,NS
ALPK3,0.685,0.6492,0.359133,0.996149,NS
MYL4,0.6656,0.6658,0.360456,0.996149,NS
RPL37A,-0.6604,0.6671,0.36263,0.996149,NS
MDP1,0.4923,0.8932,0.363295,0.996149,NS
COL6A2,0.7791,0.5595,0.366547,0.996149,NS
SHMT1,-0.4498,0.9684,0.366819,0.996149,NS
YBX1,-0.4029,1.0806,0.367015,0.996149,NS
JAGN1,0.4365,0.9891,0.370041,0.996149,NS
CHMP6,0.5754,0.7465,0.371944,0.996149,NS
NHLRC2,0.4471,0.9499,0.376126,0.996149,NS
ALDH5A1,-0.3542,1.1976,0.37655,0.996149,NS
ADK,-0.4546,0.9279,0.378617,0.996149,NS
NDUFS5,-0.4327,0.9727,0.379457,0.996149,NS
PPM1B,0.5389,0.7761,0.381752,0.996149,NS
CACNG6,-0.7595,0.548,0.38352,0.996149,NS
MICU2,-0.5497,0.7531,0.385453,0.996149,NS
PGPEP1,0.4785,0.864,0.386004,0.996149,NS
HNRNPH3,-0.5291,0.7735,0.389751,0.996149,NS
REEP5,0.428,0.9527,0.391094,0.996149,NS
MAPKAPK2,0.3986,1.0159,0.393613,0.996149,NS
NT5C,0.5916,0.6834,0.394201,0.996149,NS
KYAT3,-0.6874,0.5812,0.39853,0.996149,NS
NMT1,-0.5628,0.7087,0.399169,0.996149,NS
TRMT10C,0.459,0.8679,0.39962,0.996149,NS
SEC22B,0.428,0.9265,0.401252,0.996149,NS
ADPRH,-0.5735,0.6911,0.401495,0.996149,NS
ECPAS,0.3291,1.198,0.403399,0.996149,NS
PFKFB2,0.5896,0.6672,0.404238,0.996149,NS
CLTB,-0.5522,0.7111,0.404905,0.996149,NS
NDUFA7,-0.5118,0.7624,0.407149,0.996149,NS
ANXA5,0.3755,1.0375,0.407773,0.996149,NS
SLC25A11,-0.392,0.9902,0.409132,0.996149,NS
SLC25A13,-0.3761,1.016,0.414858,0.996149,NS
TMX4,0.3709,1.0276,0.415814,0.996149,NS
S100A16,0.69,0.5504,0.417076,0.996149,NS
RUVBL1,-0.3931,0.9539,0.421726,0.996149,NS
HCCS,-0.4313,0.8658,0.423284,0.996149,NS
HPCAL1,0.4067,0.9109,0.426112,0.996149,NS
PLGRKT,-0.4698,0.7817,0.429314,0.996149,NS
COPA,-0.721,0.5041,0.433046,0.996149,NS
APOO,-0.4182,0.8684,0.433356,0.996149,NS
LONP1,-0.3394,1.0671,0.434398,0.996149,NS
HMGCL,-0.4102,0.8784,0.436199,0.996149,NS
UQCR10,-0.49,0.7326,0.437532,0.996149,NS
COQ10B,0.6444,0.557,0.437584,0.996149,NS
COPZ1,0.5086,0.7035,0.438716,0.996149,NS
ACTA1,0.5246,0.6754,0.442268,0.996149,NS
SGCD,-0.3011,1.1765,0.44231,0.996149,NS
ADHFE1,-0.539,0.6573,0.442331,0.996149,NS
TBCB,0.3996,0.8839,0.443436,0.996149,NS
ACAD10,-0.4054,0.87,0.443877,0.996149,NS
CHCHD7,-0.4074,0.8654,0.444051,0.996149,NS
ADIRF,-0.7047,0.4971,0.446365,0.996149,NS
HNRNPUL2,0.652,0.5354,0.447591,0.996149,NS
SYNPO2,0.5691,0.6073,0.451186,0.996149,NS
DES,0.627,0.5512,0.451265,0.996149,NS
RTN2,-0.4379,0.7871,0.452234,0.996149,NS
SLC1A4,-0.584,0.5884,0.453281,0.996149,NS
ERI3,0.3644,0.93,0.458247,0.996149,NS
ESYT2,0.4615,0.7312,0.459742,0.996149,NS
ATP5MF,0.4148,0.811,0.460896,0.996149,NS
FBLN1,0.5014,0.6707,0.461039,0.996149,NS
HOOK3,-1.0421,0.3224,0.461366,0.996149,NS
COX5B,-0.4147,0.806,0.463223,0.996149,NS
ELOB,-0.3248,1.028,0.463529,0.996149,NS
ANXA7,0.2562,1.3026,0.463719,0.996149,NS
MYH4,0.7555,0.4417,0.463728,0.996149,NS
NDUFA12,-0.3811,0.8696,0.466199,0.996149,NS
LUM,0.4217,0.7815,0.468203,0.996149,NS
USP47,-0.3527,0.934,0.468345,0.996149,NS
NDUFB8,-0.4663,0.7051,0.469095,0.996149,NS
GSTM4,-0.9704,0.3373,0.47057,0.996149,NS
PBDC1,0.4462,0.7313,0.471724,0.996149,NS
ACTN2,0.788,0.4141,0.47173,0.996149,NS
NDUFA11,-0.4651,0.7007,0.472186,0.996149,NS
TSNAX,0.5073,0.6422,0.472289,0.996149,NS
YKT6,0.4112,0.7914,0.472722,0.996149,NS
COL15A1,0.5231,0.6212,0.473221,0.996149,NS
CAV2,-0.6592,0.4924,0.473575,0.996149,NS
XPNPEP1,0.3917,0.8241,0.475509,0.996149,NS
GPX1,-0.3284,0.9802,0.47649,0.996149,NS
COX6B1,-0.4095,0.7791,0.479662,0.996149,NS
UBA3,0.3332,0.9574,0.479693,0.996149,NS
STXBP3,0.3572,0.8885,0.481552,0.996149,NS
SYNCRIP,0.3293,0.9607,0.482658,0.996149,NS
CARNS1,0.3877,0.8108,0.484898,0.996149,NS
RDH11,-0.463,0.6784,0.485144,0.996149,NS
ACO1,0.3531,0.888,0.485782,0.996149,NS
EIF1AX,-0.4236,0.73740000000000006,0.487127,0.996149,NS
MRPL55,0.47,0.6626,0.488143,0.996149,NS
ETF1,-0.3435,0.9046,0.488953,0.996149,NS
NDUFA2,-0.3374,0.9141,0.491588,0.996149,NS
PEA15,0.7164,0.4283,0.493311,0.996149,NS
MTARC2,-0.5481,0.5586,0.49415,0.996149,NS
ACADSB,-0.3606,0.8466,0.495079,0.996149,NS
MAP3K20,-0.2893,1.0537,0.495619,0.996149,NS
GNA11,0.4502,0.6772,0.495633,0.996149,NS
XRCC6,0.3699,0.8216,0.496688,0.996149,NS
CPNE3,-0.2859,1.0466,0.502041,0.996149,NS
CD9,-0.7821,0.3791,0.505203,0.996149,NS
TMX3,0.3988,0.7414,0.506231,0.996149,NS
RABGGTA,-0.3668,0.7998,0.508841,0.996149,NS
ELOC,-0.3437,0.852,0.50958,0.996149,NS
TKFC,-0.4118,0.7096,0.510247,0.996149,NS
NSF,-0.3497,0.8315,0.511961,0.996149,NS
MPC1,-0.7632,0.3785,0.51426,0.996149,NS
COL4A2,0.6296,0.4557,0.51656,0.996149,NS
FITM2,0.4507,0.6346,0.517598,0.996149,NS
NDUFS8,-0.3359,0.844,0.52058,0.996149,NS
HSPB3,0.3149,0.8955,0.522453,0.996149,NS
FAM136A,-0.4551,0.6148,0.525004,0.996149,NS
GCDH,-0.3525,0.7905,0.526474,0.996149,NS
METAP2,0.3995,0.6966,0.526865,0.996149,NS
AKR1B1,0.3766,0.7384,0.527125,0.996149,NS
PPIL1,-0.3606,0.77,0.527684,0.996149,NS
TRMT112,0.5149,0.5364,0.529439,0.996149,NS
SETD7,0.3255,0.8435,0.531417,0.996149,NS
CSRP3,0.3691,0.7425,0.532016,0.996149,NS
RUVBL2,-0.4213,0.6498,0.532349,0.996149,NS
RAB21,0.4829,0.5656,0.533167,0.996149,NS
DENR,-0.4017,0.6753,0.535495,0.996149,NS
LAMTOR2,0.4455,0.6084,0.535731,0.996149,NS
ATIC,0.3135,0.8645,0.535813,0.996149,NS
TIMMDC1,-0.6042,0.4453,0.538241,0.996149,NS
HTRA2,-0.4709,0.5699,0.539041,0.996149,NS
PIP4K2B,-0.378,0.709,0.539496,0.996149,NS
TYMP,0.6595,0.4049,0.540732,0.996149,NS
HSPA2,0.3578,0.746,0.540814,0.996149,NS
ILF3,-0.5774,0.462,0.541042,0.996149,NS
EIF4EBP1,0.7148,0.3721,0.542036,0.996149,NS
SLC25A4,-0.2878,0.9231,0.542422,0.996149,NS
TPD52L2,-0.3343,0.7928,0.543177,0.996149,NS
CES2,-0.3983,0.6636,0.544126,0.996149,NS
ENSA,0.4688,0.5607,0.545927,0.996149,NS
MRPL41,0.6894,0.3806,0.546538,0.996149,NS
NDUFS3,-0.3182,0.8229,0.547235,0.996149,NS
UQCRH,0.3522,0.7411,0.548249,0.996149,NS
MTAP,0.3725,0.6994,0.548855,0.996149,NS
PRKRA,0.5379,0.4811,0.551073,0.996149,NS
MTRES1,-0.3732,0.6909,0.552238,0.996149,NS
TNNI1,0.5154,0.4997,0.552671,0.996149,NS
EIF3G,0.3832,0.6652,0.556043,0.996149,NS
PXN,-0.5288,0.4794,0.55783,0.996149,NS
NUTF2,0.2803,0.9038,0.558001,0.996149,NS
NDUFS6,-0.3852,0.6571,0.558286,0.996149,NS
NDUFB10,-0.3724,0.6718,0.562131,0.996149,NS
ACTR1B,0.3546,0.7053,0.562214,0.996149,NS
HNRNPA3,-0.4735,0.5278,0.562447,0.996149,NS
PRPSAP2,-0.4868,0.5092,0.56515,0.996149,NS
ESYT1,0.4033,0.614,0.565473,0.996149,NS
NEB,0.5749,0.4305,0.565594,0.996149,NS
NIT1,-0.3226,0.7658,0.566204,0.996149,NS
PGD,0.3215,0.7534,0.572482,0.996149,NS
MOGS,-0.5389,0.4489,0.572962,0.996149,NS
RBKS,0.5598,0.432,0.573002,0.996149,NS
LETM1,-0.3323,0.7276,0.573121,0.996149,NS
VAPA,-0.3851,0.6239,0.575084,0.996149,NS
RPS26,-0.4014,0.5976,0.575587,0.996149,NS
SAMM50,-0.3139,0.7633,0.576004,0.996149,NS
CFL2,0.2333,1.0242,0.576808,0.996149,NS
ACAA2,-0.2376,0.9993,0.578875,0.996149,NS
GSTZ1,-0.4156,0.5699,0.579606,0.996149,NS
HSPB6,0.3373,0.6973,0.581887,0.996149,NS
MT-ND3,-0.463,0.5031,0.584923,0.996149,NS
SIRT3,0.5174,0.4492,0.58559,0.996149,NS
MRPL22,0.3842,0.6042,0.585946,0.996149,NS
EIF3L,-0.3181,0.7297,0.585953,0.996149,NS
RASA4,0.4495,0.5151,0.586755,0.996149,NS
PRUNE1,0.3809,0.6071,0.587174,0.996149,NS
PREP,0.2235,1.029,0.588883,0.996149,NS
TTN,0.5397,0.4254,0.589397,0.996149,NS
EPS15L1,0.4277,0.5365,0.589633,0.996149,NS
NDUFAF4,-0.4005,0.5721,0.590005,0.996149,NS
MRPL40,0.6184,0.3704,0.590076,0.996149,NS
HSPBP1,-0.3465,0.6608,0.590262,0.996149,NS
PHB2,-0.2289,0.9974,0.591106,0.996149,NS
PRKACA,0.2828,0.807,0.591269,0.996149,NS
ARL1,0.4868,0.4685,0.591421,0.996149,NS
FKBP4,-0.3222,0.7071,0.591836,0.996149,NS
COX19,-0.3564,0.6384,0.592143,0.996149,NS
EIF3M,0.428,0.5286,0.593968,0.996149,NS
PSMC5,0.2176,1.0376,0.594564,0.996149,NS
TIPRL,0.4501,0.4995,0.595915,0.996149,NS
DYNLL1,0.3834,0.5851,0.596586,0.996149,NS
HNRNPK,0.2846,0.7857,0.597581,0.996149,NS
NID1,0.5607,0.3974,0.598624,0.996149,NS
SMYD2,0.5758,0.3851,0.60011,0.996149,NS
IST1,0.3906,0.5604,0.604077,0.996149,NS
LYRM7,-0.3881,0.5627,0.604792,0.996149,NS
ALDH9A1,-0.2369,0.9216,0.604855,0.996149,NS
IMPA2,-0.3477,0.6277,0.604936,0.996149,NS
MRPS17,0.3827,0.5678,0.606316,0.996149,NS
HHATL,-0.3774,0.574,0.607276,0.996149,NS
SYPL2,-0.3035,0.7119,0.608038,0.996149,NS
CLUH,-0.3076,0.7001,0.609074,0.996149,NS
COMTD1,-0.5441,0.3956,0.609176,0.996149,NS
SSB,-0.5285,0.4071,0.609332,0.996149,NS
DHRS11,-0.4151,0.5178,0.609647,0.996149,NS
FN3K,0.3141,0.6838,0.609868,0.996149,NS
DLST,-0.2179,0.9847,0.610203,0.996149,NS
MOB2,-0.4127,0.5176,0.611459,0.996149,NS
PRPS1,0.3195,0.6679,0.611829,0.996149,NS
ANKRD2,0.3365,0.6318,0.612933,0.996149,NS
COA3,-0.3825,0.5558,0.612961,0.996149,NS
TXNDC12,0.3472,0.6099,0.614095,0.996149,NS
ISOC1,0.3461,0.6115,0.61431500000000006,0.996149,NS
PLEC,0.3449,0.6118,0.615165,0.996149,NS
TCP1,-0.2789,0.7549,0.615862,0.996149,NS
CDV3,-0.388,0.5426,0.615863,0.996149,NS
HADHB,-0.2023,1.04,0.616052,0.996149,NS
ABCF1,-0.3805,0.5434,0.621201,0.996149,NS
STBD1,-0.2976,0.6919,0.622435,0.996149,NS
SCP2,0.4032,0.5084,0.623753,0.996149,NS
EIF3C,-0.2501,0.8173,0.624587,0.996149,NS
SMIM4,-0.393,0.5174,0.626146,0.996149,NS
AKR1C3,0.4501,0.4497,0.627442,0.996149,NS
MAVS,-0.31,0.6524,0.627708,0.996149,NS
NDUFB11,-0.3223,0.627,0.627914,0.996149,NS
SPRYD4,0.2882,0.6983,0.629161,0.996149,NS
NDUFC2,-0.3378,0.5942,0.629942,0.996149,NS
MCTS1,0.3,0.6679,0.630416,0.996149,NS
ATP2A1,-0.2513,0.7962,0.630811,0.996149,NS
CAPZB,0.3159,0.6314,0.631731,0.996149,NS
HLA-C,0.4277,0.4657,0.632175,0.996149,NS
PSME2,0.3842,0.5179,0.632409,0.996149,NS
DDT,0.3883,0.5123,0.632497,0.996149,NS
ARPC3,0.4269,0.4641,0.633691,0.996149,NS
HUWE1,0.3481,0.5676,0.634515,0.996149,NS
MAP2K1,0.3351,0.5865,0.636039,0.996149,NS
GLOD4,0.2536,0.7745,0.636172,0.996149,NS
ABHD10,0.3007,0.6511,0.637143,0.996149,NS
PSMD7,0.3272,0.5965,0.637989,0.996149,NS
UBA2,-0.3196,0.6066,0.639963,0.996149,NS
PABPC4,-0.2666,0.7262,0.640262,0.996149,NS
ZBTB9,-0.3653,0.5288,0.64099,0.996149,NS
IPO7,-0.3473,0.5537,0.642239,0.996149,NS
MRPL37,0.3729,0.5154,0.642395,0.996149,NS
CASQ1,0.2331,0.8231,0.642842,0.996149,NS
ACADVL,-0.2038,0.9359,0.644516,0.996149,NS
PAIP1,0.3518,0.5411,0.64511,0.996149,NS
CA3,0.3147,0.6048,0.645192,0.996149,NS
SNRPB,0.3768,0.5044,0.645564,0.996149,NS
BPGM,-0.4094,0.4613,0.647324,0.996149,NS
INPP1,-0.5125,0.3666,0.648808,0.996149,NS
ITGA7,-0.3083,0.6047,0.650991,0.996149,NS
VPS4B,-0.2539,0.7326,0.651565,0.996149,NS
MUSTN1,0.3957,0.4677,0.653045,0.996149,NS
AKR7A2,-0.3315,0.5577,0.65335,0.996149,NS
COQ8A,0.2248,0.8219,0.653457,0.996149,NS
ATP1A1,-0.2452,0.7525,0.653803,0.996149,NS
SLC44A2,-0.3642,0.506,0.654207,0.996149,NS
HSPB8,-0.2923,0.6293,0.65471,0.996149,NS
LAP3,0.3053,0.6016,0.655165,0.996149,NS
RPL27A,-0.4672,0.3915,0.656253,0.996149,NS
ACYP2,-0.2744,0.6636,0.65758,0.996149,NS
RPL23,-0.3346,0.5428,0.658226,0.996149,NS
NDUFV1,-0.2712,0.6675,0.659144,0.996149,NS
POLDIP2,0.4377,0.4132,0.659393,0.996149,NS
ARPC4,0.3312,0.5448,0.660046,0.996149,NS
TOMM7,0.5522,0.326,0.660625,0.996149,NS
SEPTIN6,-0.5994,0.2994,0.661502,0.996149,NS
STRAP,-0.2482,0.723,0.661544,0.996149,NS
CALR,-0.2818,0.6366,0.66159,0.996149,NS
MYH14,0.248,0.7213,0.662432,0.996149,NS
GAMT,0.2514,0.7112,0.662476,0.996149,NS
GABARAPL2,-0.3708,0.481,0.663216,0.996149,NS
VAT1,0.3999,0.445,0.66381,0.996149,NS
TSN,-0.3128,0.5668,0.66481,0.996149,NS
GNG12,0.3599,0.4923,0.664974,0.996149,NS
MYH9,0.3001,0.5889,0.665688,0.996149,NS
CHMP1B,-0.3948,0.4476,0.665721,0.996149,NS
MT-CO2,-0.3114,0.5664,0.666222,0.996149,NS
PGRMC1,-0.3392,0.5196,0.666385,0.996149,NS
CDNF,0.3684,0.4779,0.66671,0.996149,NS
MRPL44,-0.6204,0.283,0.667412,0.996149,NS
HSD17B12,0.2955,0.5936,0.66772,0.996149,NS
UBE2G1,0.3766,0.4649,0.668199,0.996149,NS
CAVIN1,0.27,0.6482,0.668361,0.996149,NS
RRAD,0.4868,0.3591,0.668649,0.996149,NS
TNNT1,0.4495,0.3888,0.668703,0.996149,NS
OBSCN,0.3262,0.5349,0.669146,0.996149,NS
LMOD3,0.335,0.5192,0.669989,0.996149,NS
ACTN1,0.6066,0.2865,0.670239,0.996149,NS
RAP1A,0.388,0.4439,0.672575,0.996149,NS
ALDH1A1,-0.3108,0.5539,0.672747,0.996149,NS
UGGT1,0.3025,0.5654,0.674449,0.996149,NS
MYO18A,0.3492,0.4888,0.675002,0.996149,NS
TXNRD1,-0.2262,0.7519,0.676005,0.996149,NS
AK1,0.2076,0.8187,0.676109,0.996149,NS
PSMD1,0.2374,0.7156,0.676237,0.996149,NS
PNPO,-0.2633,0.6452,0.676268,0.996149,NS
CARS1,0.302,0.5614,0.676763,0.996149,NS
