gene,logFC,neg_log10_p,pi_score,adj_pval,direction
FARSA,0.8909,1.3958,0.057083,0.328424,NS
ALDH2,0.8157,1.5233,0.057213,0.294245,NS
MYH9,0.6405,1.922,0.058746,0.222209,NS
HNRNPA2B1,0.8126,1.5131,0.058934,0.296148,NS
LCP1,1.0896,1.1264,0.059253,0.412189,NS
BDH1,-0.7415,1.6511,0.05965,0.274271,NS
ADD1,1.1431,1.0615,0.061178,0.447291,NS
LMOD3,-0.779,1.5518,0.061811,0.292492,NS
H2BC4,0.9846,1.2237,0.062393,0.385124,NS
CTSG,2.0366,0.5891,0.063119,0.630505,NS
ADSS1,-0.557,2.1445,0.06391,0.175232,NS
GAPDHS,-1.0213,1.1674,0.06422,0.399465,NS
UBA3,-0.5983,1.9922,0.064289,0.213172,NS
SUCLG2,-0.6703,1.7626,0.065847,0.254784,NS
HINT2,-0.6332,1.8606,0.066357,0.235625,NS
TFAM,-0.7608,1.5482,0.066383,0.292492,NS
CLIC5,-0.6478,1.8175,0.066476,0.244921,NS
UBE3A,-0.7197,1.6335,0.066735,0.279476,NS
GMPPB,-0.8095,1.4485,0.067219,0.315307,NS
PGAM2,-0.4767,2.4591,0.06725,0.137726,NS
ACAD8,-0.6712,1.73,0.068999,0.257755,NS
CFH,0.8618,1.3456,0.069249,0.344549,NS
RPL18,0.6873,1.6739,0.070715,0.271696,NS
MYBPH,0.9717,1.1833,0.070824,0.39945,NS
RBMX,1.0972,1.0431,0.071704,0.45226,NS
SIRT5,-0.5883,1.9403,0.072206,0.222209,NS
PSMD7,-0.7084,1.6065,0.072764,0.284027,NS
SFPQ,0.8657,1.3009,0.074777,0.360133,NS
GCDH,-0.5486,2.0413,0.075897,0.204095,NS
FHOD1,-0.4961,2.2553,0.07604,0.162278,NS
EEF1A2,0.753,1.4789,0.076992,0.306188,NS
DNAJB1,0.8655,1.2866,0.076997,0.360133,NS
RPL30,0.775,1.4238,0.078821,0.322972,NS
TIMM13,-0.8435,1.2942,0.080968,0.360133,NS
SERPING1,0.8423,1.2824,0.083148,0.360133,NS
PA2G4,0.5271,2.0455,0.08351,0.204095,NS
IGHM,0.9837,1.0839,0.085846,0.432596,NS
APOO,-0.6645,1.6032,0.086038,0.284027,NS
TXNRD2,-0.8642,1.2262,0.087164,0.384581,NS
CD63,0.9597,1.1037,0.087242,0.421096,NS
ANKRD2,0.6546,1.5978,0.089966,0.284027,NS
HNRNPL,0.8404,1.2365,0.091383,0.3819,NS
SMIM20,-0.5935,1.7356,0.093321,0.257755,NS
KRT1,-1.0732,0.9478,0.096132,0.487334,NS
HSPA5,0.4716,2.1556,0.096248,0.173608,NS
ADSS2,-0.7878,1.2896,0.09639,0.360133,NS
SUCLA2,-0.4302,2.3191,0.100512,0.159553,NS
C3,0.8091,1.218,0.103399,0.386252,NS
AGL,-0.4623,2.1296,0.103603,0.177205,NS
STIM1,-0.6354,1.5464,0.104106,0.292492,NS
RPS6KA3,-0.4305,2.2646,0.105926,0.162278,NS
IDH1,-0.6146,1.5846,0.106186,0.2869,NS
MYLK,-0.9237,1.0543,0.106209,0.45226,NS
GOT2,-0.4733,2.0546,0.106531,0.202831,NS
FGGY,0.8302,1.1709,0.106635,0.399465,NS
HINT3,-0.5065,1.9168,0.10696,0.222209,NS
RPL27,0.7643,1.2683,0.107314,0.361324,NS
SLC25A6,-0.5221,1.8551,0.107504,0.236437,NS
ETFDH,-0.479,2.0172,0.108085,0.210682,NS
LMAN2,-0.6918,1.3845,0.110218,0.332724,NS
EIF3M,0.6647,1.4368,0.11091,0.317461,NS
RBBP4,0.66,1.4407,0.111969,0.317237,NS
SEC22B,0.5948,1.5954,0.112475,0.284027,NS
IGHA1,0.8803,1.0715,0.113945,0.438903,NS
CACNB1,-0.5476,1.7223,0.114006,0.257755,NS
PPM1A,0.5397,1.737,0.115494,0.257755,NS
MYL12B,0.576,1.6171,0.117098,0.28368,NS
DUSP3,-0.4092,2.2566,0.1193,0.162278,NS
JUP,-0.7215,1.2769,0.11987,0.36076,NS
HBG2,1.1282,0.8146,0.120505,0.536049,NS
GSTM4,-1.5587,0.5874,0.121438,0.631331,NS
IGKC,0.7839,1.1654,0.122012,0.399465,NS
RPL13A,0.8039,1.1309,0.123284,0.412189,NS
SNTA1,-0.5349,1.6939,0.124147,0.266184,NS
TF,0.7128,1.2687,0.124646,0.361324,NS
ACTB,0.7079,1.2768,0.124786,0.36076,NS
LASP1,0.6593,1.3677,0.125403,0.338386,NS
PLIN2,-0.7923,1.137,0.125657,0.409365,NS
IGLC2,0.7844,1.1476,0.125815,0.408302,NS
PEA15,1.0853,0.8268,0.12667,0.535318,NS
ACTR2,0.5889,1.5211,0.127127,0.294245,NS
MCCC2,-0.6403,1.3977,0.127355,0.328424,NS
CP,0.8771,1.0199,0.127466,0.460357,NS
CLIP2,0.5657,1.5804,0.127629,0.28797,NS
ATP5F1E,-0.7632,1.1713,0.127667,0.399465,NS
XRCC6,-0.5985,1.4878,0.128714,0.304157,NS
CSNK1A1,0.8733,1.0175,0.12925,0.460357,NS
MYL2,0.875,1.0152,0.129332,0.461222,NS
GSTK1,-0.5018,1.7694,0.129457,0.254784,NS
CLEC3B,0.799,1.1051,0.130922,0.421096,NS
NT5C3A,-0.4686,1.8813,0.131334,0.23022,NS
BZW2,-0.524,1.6671,0.133785,0.271696,NS
TUBB,0.5278,1.6445,0.135535,0.274271,NS
APEX1,0.6092,1.4196,0.13652,0.322972,NS
PDIA3,0.5529,1.5627,0.136764,0.291407,NS
SLC37A4,-0.6222,1.3781,0.138847,0.334815,NS
SRSF3,0.6486,1.3178,0.139714,0.359954,NS
C12orf73,-0.7188,1.183,0.141149,0.39945,NS
RPS13,-0.8897,0.9489,0.143127,0.487334,NS
ALDOC,-0.615,1.3677,0.144183,0.338386,NS
IDH3G,-0.4563,1.8359,0.145325,0.240585,NS
TIMM50,-0.6507,1.2854,0.145728,0.360133,NS
ME1,-0.5393,1.5495,0.146001,0.292492,NS
PTGR1,-0.5934,1.4055,0.146552,0.325464,NS
PPP3CB,-0.4783,1.7258,0.149471,0.257755,NS
SSB,0.9122,0.8984,0.151493,0.501135,NS
ASPA,-0.7829,1.0453,0.151935,0.45226,NS
TMEM43,0.6426,1.2704,0.152603,0.361324,NS
ANP32A,0.5746,1.4176,0.153265,0.322972,NS
H6PD,-0.6222,1.3076,0.153618,0.360133,NS
VIM,0.7514,1.0775,0.155011,0.434088,NS
RAB11B,0.5018,1.6118,0.155311,0.28368,NS
FTH1,0.7029,1.1473,0.156165,0.408302,NS
ERI3,-0.5229,1.5415,0.156287,0.294205,NS
SKP1,0.4737,1.6982,0.156883,0.266184,NS
VCP,0.4135,1.9425,0.15734,0.222209,NS
CANX,0.4022,1.9931,0.157902,0.213172,NS
PPIB,0.5464,1.4574,0.15985,0.31367,NS
PACSIN3,0.4687,1.6927,0.160896,0.266184,NS
DHCR24,0.9911,0.8005,0.160926,0.54178,NS
FXYD1,0.8274,0.9544,0.162304,0.48405,NS
RPL14,0.6417,1.2297,0.162521,0.384581,NS
COPS3,-0.5785,1.3583,0.163744,0.33997,NS
MYL6,0.6532,1.2003,0.164408,0.391566,NS
HBA1,0.778,1.0056,0.165089,0.464729,NS
BSG,-0.404,1.9217,0.167329,0.222209,NS
STOM,0.8248,0.9411,0.167405,0.490451,NS
RCSD1,-0.501,1.5314,0.170923,0.294245,NS
SLMAP,0.5337,1.4361,0.17123,0.317461,NS
CAMK2D,0.4343,1.7606,0.171938,0.254784,NS
APIP,-0.9517,0.8023,0.172381,0.54178,NS
USP5,0.4622,1.6498,0.172752,0.274271,NS
NDUFS4,-0.5695,1.3357,0.173523,0.351057,NS
HIGD1A,-0.8408,0.9044,0.173625,0.498242,NS
AHCYL2,-0.5356,1.4182,0.17393,0.322972,NS
ENO2,-0.7414,1.0215,0.174821,0.460357,NS
RIC8A,1.0659,0.7067,0.176513,0.579018,NS
KPNB1,0.6573,1.1379,0.178675,0.409365,NS
LZIC,-0.6098,1.2128,0.182147,0.389513,NS
EIF3E,0.4826,1.5261,0.183432,0.294245,NS
IDI1,-0.5216,1.4117,0.183505,0.323778,NS
SUB1,0.4696,1.5671,0.183671,0.290095,NS
LACTB,-0.6225,1.176,0.185302,0.399465,NS
MYL3,0.787,0.9242,0.187342,0.495099,NS
SNRPB,0.5978,1.2094,0.189266,0.389519,NS
FHL3,-0.6172,1.1621,0.191761,0.400322,NS
NAXE,-0.3929,1.8119,0.194159,0.245549,NS
AAMDC,-0.5923,1.1937,0.196314,0.39625,NS
ITIH4,0.7653,0.9206,0.197466,0.495933,NS
SEC24C,0.5922,1.1889,0.197641,0.396676,NS
PPIA,0.5042,1.3918,0.198697,0.33005,NS
GPD1L,-0.4581,1.5256,0.200064,0.294245,NS
AUH,-0.4692,1.4861,0.200816,0.304157,NS
COQ5,-0.5315,1.3111,0.200984,0.360133,NS
NDUFAF4,-0.6676,1.0392,0.202401,0.453953,NS
HPRT1,0.6361,1.0879,0.203239,0.431077,NS
CPT1B,-0.4921,1.4062,0.203274,0.325464,NS
PRXL2A,-0.5915,1.1671,0.204012,0.399465,NS
ABCE1,0.5294,1.2939,0.206524,0.360133,NS
NQO2,-0.9656,0.7064,0.207927,0.579018,NS
MT-ND3,-0.7381,0.9168,0.210547,0.49606,NS
METTL7A,-0.5187,1.3025,0.211059,0.360133,NS
TUBA1B,0.465,1.4495,0.2118,0.315307,NS
MTX1,-0.533,1.259,0.213312,0.367538,NS
NDUFA11,-0.6324,1.0609,0.213364,0.447291,NS
TACO1,-0.49,1.3629,0.214899,0.339411,NS
USP15,-0.5241,1.2709,0.215744,0.361324,NS
PSME3,0.5094,1.3047,0.216487,0.360133,NS
ATP5PO,-0.36,1.8391,0.217698,0.240585,NS
RNF123,-0.4331,1.5219,0.219224,0.294245,NS
EEF1A1,0.4938,1.3313,0.2201,0.353162,NS
AP1B1,0.9148,0.7185,0.220112,0.575321,NS
PURA,0.6504,1.0044,0.222167,0.464729,NS
RBKS,0.889,0.7344,0.222354,0.563597,NS
TKT,0.832,0.7785,0.225048,0.546725,NS
ACY1,-0.4417,1.4649,0.225408,0.311587,NS
NUDT16,-0.4873,1.3244,0.226264,0.35589,NS
ARL6IP5,0.4746,1.3513,0.228394,0.342864,NS
PDHA1,-0.4096,1.5582,0.229992,0.292492,NS
MICOS13,-0.6062,1.0514,0.230459,0.45226,NS
API5,0.8035,0.7899,0.231928,0.543625,NS
NIPSNAP3B,-0.5445,1.1649,0.232079,0.399465,NS
PSME2,0.6271,1.0083,0.233216,0.463944,NS
HCCS,-0.5594,1.1267,0.234281,0.412189,NS
CHMP4B,-0.5275,1.1922,0.235038,0.396288,NS
ANXA3,0.6101,1.0288,0.235673,0.458776,NS
DIABLO,-0.4712,1.3259,0.237257,0.35589,NS
PRDX5,0.3599,1.736,0.237261,0.257755,NS
HNRNPH1,0.4566,1.3661,0.237839,0.338386,NS
EZR,0.9079,0.6859,0.238378,0.586226,NS
IGHV3-7,0.6648,0.9358,0.2387,0.493491,NS
ARPP19,0.5515,1.1085,0.244728,0.421096,NS
MAPT,0.4736,1.2899,0.244942,0.360133,NS
IDH3B,-0.3992,1.5258,0.245988,0.294245,NS
ANK3,-0.521,1.1683,0.246214,0.399465,NS
GSN,0.5411,1.1222,0.247059,0.413556,NS
CKMT2,-0.4397,1.3802,0.247241,0.334633,NS
HBS1L,-0.4233,1.4318,0.247664,0.319098,NS
DLAT,-0.3746,1.6154,0.24823,0.28368,NS
LRG1,0.8582,0.7038,0.248892,0.579018,NS
MRPL37,-0.5945,1.0125,0.250058,0.462986,NS
ALDH3A2,0.5384,1.1174,0.250239,0.416094,NS
PXN,0.7632,0.7883,0.250248,0.543625,NS
SRP14,-0.6191,0.9712,0.250481,0.476427,NS
PGRMC1,-0.5851,1.0257,0.251103,0.459671,NS
MMUT,-0.4015,1.4888,0.252463,0.304157,NS
HNRNPC,0.8008,0.7436,0.253837,0.555719,NS
NIF3L1,-0.5811,1.0186,0.255888,0.460357,NS
TIMM10,-0.565,1.0457,0.256542,0.45226,NS
ACTR3,0.4833,1.2189,0.25761,0.386252,NS
RPA3,-0.5683,1.0362,0.257706,0.454703,NS
CPT1A,-0.5893,0.9983,0.258057,0.467794,NS
VPS4A,-0.479,1.2279,0.258121,0.384581,NS
MRPL40,-0.8584,0.683,0.259208,0.587687,NS
ETF1,0.4308,1.3586,0.259825,0.33997,NS
COX6B1,-0.534,1.0935,0.260653,0.426711,NS
CA2,0.5136,1.1303,0.262721,0.412189,NS
EML1,-0.4871,1.1906,0.263038,0.396431,NS
IGHG2,0.6384,0.9003,0.266216,0.501135,NS
ACTN4,0.886,0.648,0.26657,0.606865,NS
PYGM,-0.3364,1.7061,0.266783,0.263878,NS
RPLP0,0.5009,1.1409,0.268205,0.409365,NS
ARF5,0.6134,0.9302,0.26878,0.494995,NS
KRT2,-0.7726,0.7382,0.26894,0.560817,NS
TPP2,-0.4418,1.2897,0.269281,0.360133,NS
AIFM1,-0.3215,1.7684,0.27000999999999997,0.254784,NS
MRPL47,-0.5566,1.0191,0.270866,0.460357,NS
MT-ATP8,-0.6647,0.8446,0.274521,0.530773,NS
IDH3A,-0.3504,1.5992,0.275186,0.284027,NS
PMPCB,-0.6616,0.8394,0.278356,0.530773,NS
GGCT,-0.441,1.2578,0.278812,0.367538,NS
MDH2,-0.3248,1.7058,0.279182,0.263878,NS
PCYOX1,-0.3517,1.5737,0.279592,0.290095,NS
CACYBP,0.4589,1.2026,0.280604,0.390814,NS
COX20,-0.5743,0.9565,0.282294,0.48405,NS
CFB,0.6042,0.9092,0.282305,0.49606,NS
PKM,-0.3432,1.5915,0.28434,0.284027,NS
PPIF,-0.379,1.4404,0.284485,0.317237,NS
TPD52L1,0.6258,0.8719,0.284696,0.513801,NS
AKR1C3,0.6829,0.7966,0.285751,0.54178,NS
AGT,0.771,0.7003,0.288417,0.579018,NS
TPPP,0.6866,0.7826,0.290202,0.545465,NS
PANK4,-0.4182,1.2839,0.290422,0.360133,NS
AP1G1,0.5768,0.9233,0.293403,0.495099,NS
ACADM,-0.3914,1.3568,0.294449,0.33997,NS
NTPCR,-0.478,1.1028,0.297106,0.421096,NS
NDUFB9,-0.4757,1.1056,0.297899,0.421096,NS
ENDOG,-0.5706,0.9182,0.299258,0.49606,NS
MTRES1,-0.4628,1.1262,0.301176,0.412189,NS
SET,0.5055,1.0264,0.302793,0.459671,NS
ATP5ME,-0.3522,1.4597,0.306158,0.31367,NS
UBL5,-0.5797,0.8864,0.306313,0.507619,NS
ALDH1B1,0.564,0.9048,0.30884,0.498242,NS
ARIH2,0.6466,0.7887,0.309062,0.543625,NS
LAMTOR1,0.5232,0.9742,0.309255,0.475291,NS
RUVBL1,0.4345,1.1707,0.309932,0.399465,NS
COL4A2,-0.8156,0.6236,0.30999,0.61576,NS
SRM,0.6773,0.748,0.311456,0.555028,NS
HLA-A,0.5407,0.9343,0.312501,0.493693,NS
MAP4,0.3826,1.3065,0.316317,0.360133,NS
AIMP2,-0.4474,1.117,0.316398,0.416094,NS
PDHX,-0.3891,1.2804,0.317589,0.360475,NS
DYNC1LI1,0.4477,1.1083,0.319036,0.421096,NS
APOOL,-0.3966,1.24,0.322262,0.381473,NS
CAT,0.6052,0.8056,0.325444,0.54178,NS
NUBPL,-0.5426,0.8982,0.325568,0.501135,NS
LMCD1,-0.4017,1.2062,0.327664,0.390179,NS
HSD17B4,-0.4948,0.9772,0.328503,0.474279,NS
MYH11,-0.6646,0.7237,0.330421,0.571441,NS
RWDD1,0.5856,0.821,0.33053,0.535318,NS
NOL3,-0.3917,1.2258,0.331042,0.384581,NS
PMPCA,-0.556,0.8613,0.331988,0.521526,NS
MYH7,0.6887,0.6926,0.333394,0.581993,NS
ACOT13,-0.4067,1.1672,0.335178,0.399465,NS
NFU1,-0.5302,0.888,0.338191,0.507601,NS
TLN1,0.4247,1.1018,0.340455,0.421096,NS
RPL4,0.5901,0.7928,0.340569,0.542873,NS
SESN1,-0.4734,0.987,0.340946,0.471596,NS
DCUN1D1,0.6458,0.7208,0.342393,0.573407,NS
CA3,0.4657,0.9896,0.346065,0.469958,NS
ATP5MG,-0.4718,0.9751,0.346703,0.475291,NS
NDUFB4,-0.5443,0.8449,0.34686,0.530773,NS
PRKAB2,-0.4608,0.9968,0.347277,0.46781,NS
TMEM11,-0.4248,1.0796,0.34783,0.433232,NS
RPL22,0.468,0.9784,0.348436,0.474279,NS
PFKL,-0.5017,0.9105,0.349286,0.49606,NS
CLU,0.6007,0.7602,0.349434,0.555028,NS
PNP,0.679,0.6675,0.352136,0.597547,NS
MRPS36,-0.5067,0.8902,0.353937,0.506106,NS
RAP1B,0.4328,1.0395,0.354899,0.453953,NS
SGTA,-0.4066,1.1055,0.3552,0.421096,NS
MGLL,-0.475,0.9461,0.355284,0.487334,NS
AFG3L2,-0.3475,1.2907,0.355995,0.360133,NS
TUBA4A,0.4583,0.9778,0.356318,0.474279,NS
QDPR,-0.3226,1.3863,0.357092,0.332724,NS
LGALS3BP,0.6605,0.676,0.357705,0.591593,NS
ARL3,-0.6338,0.6974,0.361363,0.579018,NS
MPP1,0.6459,0.6835,0.361852,0.587687,NS
MIEN1,-0.5231,0.8364,0.365211,0.531089,NS
STAT5B,-0.4731,0.9161,0.368655,0.49606,NS
AK2,-0.3054,1.4167,0.369218,0.322972,NS
RPS5,0.6705,0.6445,0.369699,0.606865,NS
YWHAZ,0.5788,0.7455,0.370256,0.555028,NS
PPP1CC,0.532,0.809,0.371214,0.540345,NS
SAMM50,-0.3965,1.0852,0.371288,0.432484,NS
MAOA,-0.4673,0.9189,0.372082,0.49606,NS
UBE2L3,0.6511,0.6558,0.374141,0.602618,NS
DDX39B,0.462,0.9236,0.374388,0.495099,NS
GOSR2,0.9147,0.4662,0.374618,0.690718,NS
TTR,0.5297,0.8035,0.375305,0.54178,NS
FBXO7,1.0092,0.4216,0.375413,0.72099,NS
ARL8A,-0.4456,0.9546,0.37549,0.48405,NS
LETM1,-0.4217,1.0031,0.377598,0.464729,NS
GLRX3,-0.4314,0.9783,0.378393,0.474279,NS
EPB41L2,0.6993,0.6035,0.378435,0.625878,NS
PSMD4,-0.3306,1.2713,0.379926,0.361324,NS
ANXA2,0.4715,0.8913,0.379978,0.505834,NS
AKR1A1,0.4044,1.0317,0.382678,0.458205,NS
HSP90AB1,0.3091,1.3473,0.38326,0.344549,NS
DDX17,0.4974,0.8347,0.384426,0.531379,NS
HSPB7,-0.403,1.0295,0.384682,0.458776,NS
HRC,0.3947,1.0496,0.385209,0.45226,NS
PRKRA,0.5794,0.7145,0.38551,0.576101,NS
MYO6,-0.4377,0.9431,0.386538,0.489301,NS
XIRP1,0.5024,0.8206,0.387009,0.535318,NS
NDUFC2,-0.4645,0.8862,0.387578,0.507619,NS
RAB9A,-0.4303,0.9539,0.388654,0.48405,NS
NDUFA6,-0.5721,0.7172,0.388783,0.575321,NS
STUB1,0.413,0.9921,0.389298,0.468642,NS
DHRS11,-0.6514,0.628,0.389846,0.613677,NS
MSN,0.3755,1.0796,0.393178,0.433232,NS
NPLOC4,0.3561,1.1382,0.393247,0.409365,NS
RPS25,0.4239,0.9556,0.393438,0.48405,NS
PKIA,-0.4631,0.8741,0.393767,0.512231,NS
DDX3X,0.4591,0.8798,0.394528,0.508738,NS
PGD,0.3943,1.0096,0.399913,0.463693,NS
PSMD9,0.4088,0.971,0.400882,0.476427,NS
CYB5R1,0.3418,1.15,0.404483,0.408295,NS
LAMP1,0.8425,0.4665,0.404576,0.690718,NS
PDK2,-0.4794,0.8153,0.406588,0.536049,NS
PCBD1,-0.3344,1.1613,0.408906,0.400322,NS
PRELP,-0.6217,0.6235,0.409592,0.61576,NS
NDUFAF3,-0.4035,0.9589,0.41026,0.48405,NS
NDUFB10,-0.4539,0.8511,0.410858,0.530773,NS
OXSM,-0.4712,0.8135,0.413705,0.536049,NS
APEH,-0.2714,1.4118,0.413892,0.323778,NS
