group_id,sample_id,ME
purple,S05_T1,-0.10114442784811378
red,S05_T1,0.02431492261485168
tan,S05_T1,0.04264299700740474
turquoise,S05_T1,-0.11979187425027725
yellow,S05_T1,-0.030285852942505912
black,S06_T1,0.1465270429530934
blue,S06_T1,0.11264641949202281
brown,S06_T1,-0.03961626547520092
green,S06_T1,-0.06331252457911687
greenyellow,S06_T1,0.10869508570848294
magenta,S06_T1,-0.008713442290003478
pink,S06_T1,-0.11508077232795785
purple,S06_T1,-0.050488025304638286
red,S06_T1,0.01012189565730743
tan,S06_T1,0.1744040778245675
turquoise,S06_T1,-0.06547420992903047
yellow,S06_T1,-0.10804283706983232
black,S12_T1,0.03920936583687531
blue,S12_T1,0.06507061538932025
brown,S12_T1,0.02050723983290986
green,S12_T1,-0.12255030610951433
greenyellow,S12_T1,0.009541552621041756
magenta,S12_T1,0.197538444117935
pink,S12_T1,-0.18375240217262284
purple,S12_T1,-0.09156578211685368
red,S12_T1,-0.04098659581566942
tan,S12_T1,0.13141652306081653
turquoise,S12_T1,0.07607867021013202
yellow,S12_T1,-0.17383418855809327
black,S14_T1,-0.21475423276805414
blue,S14_T1,0.031504348301780394
brown,S14_T1,0.31985880321472476
green,S14_T1,-0.04511410683504927
greenyellow,S14_T1,-0.31314572120532447
magenta,S14_T1,-0.09713609338805279
pink,S14_T1,-0.041921107750886234
purple,S14_T1,0.02840604926060035
red,S14_T1,0.12152727612803428
tan,S14_T1,-0.1485184996106431
turquoise,S14_T1,-0.11598584974381099
yellow,S14_T1,0.41509317523915223
black,S17_T1,-0.3216737543775416
blue,S17_T1,-0.22819218134242375
brown,S17_T1,0.2529436067227857
green,S17_T1,-0.1722014561175167
greenyellow,S17_T1,-0.0050025000581894975
magenta,S17_T1,-0.062237163785204754
pink,S17_T1,-0.08545232775517045
purple,S17_T1,-0.11222386237332196
red,S17_T1,-0.38594945840802225
tan,S17_T1,0.15568546940836514
turquoise,S17_T1,0.22196242641424174
yellow,S17_T1,0.20685168751545163
black,S21_T1,0.023498214087398096
blue,S21_T1,-0.11978221445810207
brown,S21_T1,-0.056253948850159774
green,S21_T1,-0.05013814648680982
greenyellow,S21_T1,-0.10019087630904427
magenta,S21_T1,0.056044813347580096
pink,S21_T1,-0.07845321554851906
purple,S21_T1,0.2646535543442613
red,S21_T1,0.0502745188534671
tan,S21_T1,-0.18652002192388356
turquoise,S21_T1,0.13544221239881307
yellow,S21_T1,-0.053320881530130836
black,S30_T1,-0.2621459463448628
blue,S30_T1,0.04493173890369026
brown,S30_T1,0.10541392419568343
green,S30_T1,-0.11520421047595188
greenyellow,S30_T1,-0.18940419896148025
magenta,S30_T1,-0.273895703441883
pink,S30_T1,-0.018217649735683093
purple,S30_T1,-0.1530357076871601
red,S30_T1,-0.06421893824220679
tan,S30_T1,0.10984709335075639
turquoise,S30_T1,0.15886867030329285
yellow,S30_T1,-0.10010318313466361
black,S03_T2,0.13016904471484184
blue,S03_T2,0.20829387648923722
brown,S03_T2,-0.0022521632710951226
green,S03_T2,-0.06827513572415668
greenyellow,S03_T2,0.006018724504582952
magenta,S03_T2,-0.07248273845701626
pink,S03_T2,-0.04894534088356886
purple,S03_T2,-0.09833983310119719
red,S03_T2,0.04811501974048273
tan,S03_T2,0.10184304616725509
turquoise,S03_T2,-0.09389150356737917
yellow,S03_T2,-0.18686366184690856
black,S10_T2,0.025794895295484427
blue,S10_T2,0.09261313063332835
brown,S10_T2,0.12880060023774398
green,S10_T2,-0.04348377627515899
greenyellow,S10_T2,0.030217486723835785
magenta,S10_T2,-0.04775344305536939
pink,S10_T2,-0.14282006070244507
purple,S10_T2,-0.035065468983436224
red,S10_T2,-0.06052663918620861
tan,S10_T2,0.19150082428258972
turquoise,S10_T2,-0.06512979479809071
yellow,S10_T2,0.07236509021003554
black,S16_T2,0.09326881099088251
blue,S16_T2,0.09252129593308854
brown,S16_T2,0.0686703275064674
green,S16_T2,-0.04991835067753947
greenyellow,S16_T2,0.03733061191373081
magenta,S16_T2,-0.08673990892653807
pink,S16_T2,-0.00420119544635873
purple,S16_T2,-0.15639101220034118
red,S16_T2,0.07215012629314582
tan,S16_T2,-0.050497633333389504
turquoise,S16_T2,-0.11924362426872034
yellow,S16_T2,-0.001544625674650729
black,S22_T2,-0.04471192393741913
blue,S22_T2,0.055531359898163365
brown,S22_T2,0.08754616229733125
green,S22_T2,-0.0120538234418944
greenyellow,S22_T2,-0.09665214461475456
magenta,S22_T2,-0.19895817758018253
pink,S22_T2,0.08487182391823528
purple,S22_T2,-0.06939244498619963
red,S22_T2,0.075554681581367
tan,S22_T2,-0.13959242066511532
turquoise,S22_T2,-0.08963032026892664
yellow,S22_T2,0.15593986105410276
black,S24_T2,0.008946373267375175
blue,S24_T2,-0.0026049983084052595
brown,S24_T2,0.07866030407135544
green,S24_T2,-0.15441751202393994
greenyellow,S24_T2,-0.10793293105642947
magenta,S24_T2,-0.04483580292840824
pink,S24_T2,-0.19103442163213974
purple,S24_T2,0.14272363688100906
red,S24_T2,-0.02797090005456874
tan,S24_T2,0.026042189212489544
turquoise,S24_T2,0.16609363943423658
yellow,S24_T2,-0.12081101818251458
black,S27_T2,0.07559167848416778
blue,S27_T2,0.02877941529056998
brown,S27_T2,-0.03292824743981071
green,S27_T2,0.027665089427165293
greenyellow,S27_T2,-0.10517040051267182
magenta,S27_T2,0.174464275241521
pink,S27_T2,0.21971271336736686
purple,S27_T2,-0.057036819614596085
red,S27_T2,0.060553135626038306
tan,S27_T2,-0.029514435791384297
turquoise,S27_T2,-0.0851737677406013
yellow,S27_T2,-0.08687719729261968
black,S29_T2,0.12038824076923242
blue,S29_T2,0.1328908190031198
brown,S29_T2,-0.0920949347255051
green,S29_T2,0.023515869498011106
greenyellow,S29_T2,0.03550018940985767
magenta,S29_T2,-0.12247615336469765
pink,S29_T2,0.26170967145024127
purple,S29_T2,-0.03644577690366044
red,S29_T2,0.08114817045698654
tan,S29_T2,-0.060974547324181755
turquoise,S29_T2,-0.09362327964588346
yellow,S29_T2,-0.11470387343328521
black,S04_T2,0.07113467473092176
blue,S04_T2,0.16790112128148799
brown,S04_T2,0.14400468829867213
green,S04_T2,-0.08018551494567097
greenyellow,S04_T2,0.16067290410381285
magenta,S04_T2,0.41221758593128854
pink,S04_T2,-0.09674583934389207
purple,S04_T2,-0.19135678537011275
red,S04_T2,-0.025812960628827993
tan,S04_T2,0.21819451022084638
turquoise,S04_T2,-0.29415265142253116
yellow,S04_T2,0.19564895124383572
black,S05_T2,0.013799982401960348
blue,S05_T2,0.03466246333765407
brown,S05_T2,0.06976276790737505
green,S05_T2,-0.1585993145666696
greenyellow,S05_T2,0.06732187507417392
magenta,S05_T2,0.006045799814302703
pink,S05_T2,-0.1689097562235958
purple,S05_T2,-0.13551272216675897
red,S05_T2,-0.0665143570052319
tan,S05_T2,0.09447651958340647
turquoise,S05_T2,0.05940081310903712
yellow,S05_T2,-0.02147097669116914
black,S06_T2,-0.10699921175486496
blue,S06_T2,0.06262227634783075
brown,S06_T2,0.15708840045474382
green,S06_T2,-0.11613498612274277
greenyellow,S06_T2,-0.26622484453617695
magenta,S06_T2,-0.15123185793995067
pink,S06_T2,-0.11570776966493344
purple,S06_T2,-0.03979822314828351
red,S06_T2,0.03618181007714516
tan,S06_T2,0.006152143657717615
turquoise,S06_T2,0.09979658078972427
yellow,S06_T2,-0.03149443074021076
black,S12_T2,0.04342319104312242
blue,S12_T2,0.12466404299670661
brown,S12_T2,-0.027530092854375215
green,S12_T2,-0.12092118748433545
greenyellow,S12_T2,0.03163043436477003
magenta,S12_T2,0.05025502720218258
pink,S12_T2,-0.14788649199745393
purple,S12_T2,-0.14811096050535766
red,S12_T2,-0.041234860457104096
tan,S12_T2,0.2115749910036075
turquoise,S12_T2,0.09327612220558751
yellow,S12_T2,-0.28099662206662146
black,S14_T2,0.0023330890928652563
blue,S14_T2,-0.19559332897663023
brown,S14_T2,-0.22244203034612586
green,S14_T2,0.3210145118981114
greenyellow,S14_T2,-0.18367208450411945
magenta,S14_T2,-0.19706006813417956
pink,S14_T2,0.5078862520913875
purple,S14_T2,0.0760454022746474
red,S14_T2,0.2129386483502895
tan,S14_T2,-0.2881067816853147
turquoise,S14_T2,0.134898984934593
yellow,S14_T2,-0.00683262858766123
black,S17_T2,-0.31737793765003064
blue,S17_T2,-0.15098898921802092
brown,S17_T2,0.19714511676527902
green,S17_T2,-0.2176045808458472
greenyellow,S17_T2,-0.052290126355379773
magenta,S17_T2,-0.02994973655950815
pink,S17_T2,-0.1246788042892145
purple,S17_T2,-0.12879697434260562
red,S17_T2,-0.3886352038916504
tan,S17_T2,0.11575005664702072
turquoise,S17_T2,0.22120862621016388
yellow,S17_T2,0.018909279327345638
black,S21_T2,0.11067810225917908
blue,S21_T2,0.10147344582540561
brown,S21_T2,0.07940973715840696
green,S21_T2,-0.02804967944927325
greenyellow,S21_T2,0.03457073886906943
magenta,S21_T2,-0.0883845085980933
pink,S21_T2,0.0805188844437458
purple,S21_T2,-0.11704578209924685
red,S21_T2,0.027393992930509325
tan,S21_T2,0.024221321300529657
turquoise,S21_T2,-0.12923445355695934
yellow,S21_T2,0.11458583079581759
black,S30_T2,0.04848317584386508
blue,S30_T2,0.1937055478024776
brown,S30_T2,0.1570976071424749
green,S30_T2,-0.06960831755151121
greenyellow,S30_T2,-0.06666460008914336
magenta,S30_T2,-0.11119298986186477
pink,S30_T2,-0.012281518977966562
purple,S30_T2,-0.10210363343050519
red,S30_T2,0.06933257525020806
tan,S30_T2,0.05286987003009084
turquoise,S30_T2,-0.11360372679762702
yellow,S30_T2,0.004780928182693357
black,S03_T3,0.13490204079011547
blue,S03_T3,-0.013182917039542783
brown,S03_T3,-0.2339946887630389
green,S03_T3,0.20986608241103022
greenyellow,S03_T3,0.19826893571208468
magenta,S03_T3,0.06626672058117782
pink,S03_T3,0.24832566476450113
purple,S03_T3,-0.06484536686250814
red,S03_T3,0.09362963794417607
tan,S03_T3,-0.053524844499670474
turquoise,S03_T3,-0.11238928753664094
yellow,S03_T3,-0.060312770612584256
black,S10_T3,0.11801908247598121
blue,S10_T3,-0.2072613178541678
brown,S10_T3,-0.47326671274151233
green,S10_T3,0.4215754753249352
greenyellow,S10_T3,0.39741990258511173
magenta,S10_T3,0.061970326759877785
pink,S10_T3,0.19254595624805193
purple,S10_T3,0.13662895618044518
red,S10_T3,0.18212008861714232
tan,S10_T3,-0.12539058889343532
turquoise,S10_T3,-0.08740175236826102
yellow,S10_T3,0.09506167544833462
black,S16_T3,0.08532416934317157
blue,S16_T3,0.0760499121025429
brown,S16_T3,-0.011121156167089032
green,S16_T3,-0.0882082945843832
greenyellow,S16_T3,0.0715675849987593
magenta,S16_T3,0.029957966637395216
pink,S16_T3,-0.029765585577499025
purple,S16_T3,-0.023466269112536072
red,S16_T3,0.008691726609845041
tan,S16_T3,0.0433608565907036
turquoise,S16_T3,-0.0920527033045646
yellow,S16_T3,-0.06520146431200734
black,S22_T3,0.05815440490773794
blue,S22_T3,-0.13927902793808591
brown,S22_T3,-0.1362257133443996
green,S22_T3,0.3386338673974595
greenyellow,S22_T3,0.014550272038085973
magenta,S22_T3,-0.07430453864735764
pink,S22_T3,-0.0908484216180449
purple,S22_T3,0.2459179343760067
red,S22_T3,0.11953477716498086
tan,S22_T3,-0.1813643066470892
turquoise,S22_T3,0.0815721612241128
yellow,S22_T3,0.04670638718088013
black,S24_T3,-0.35984277767746276
blue,S24_T3,-0.5382877737353335
brown,S24_T3,-0.4003614960718325
green,S24_T3,0.16447313645195227
greenyellow,S24_T3,0.1636416817989877
magenta,S24_T3,-0.07476819771977801
pink,S24_T3,0.2701131804611723
purple,S24_T3,-0.003835436415157781
red,S24_T3,-0.33017555937076504
tan,S24_T3,-0.3760692223002073
turquoise,S24_T3,0.4086603038978785
yellow,S24_T3,0.3646512023603894
black,S27_T3,0.14869715992829652
blue,S27_T3,0.08561546152757815
brown,S27_T3,-0.049898201566313555
green,S27_T3,-0.04824144729959283
greenyellow,S27_T3,0.19566276389505116
magenta,S27_T3,0.06306189402229985
pink,S27_T3,-0.06201071998561426
purple,S27_T3,-0.09067605614253514
red,S27_T3,0.007496466731152297
tan,S27_T3,0.1778305659840175
turquoise,S27_T3,-0.10555943583295885
yellow,S27_T3,-0.050728625471235106
black,S29_T3,0.06420066074259181
blue,S29_T3,0.08937890938871454
brown,S29_T3,0.17902165942709658
green,S29_T3,-0.10344160676083582
greenyellow,S29_T3,-0.07796342802019621
magenta,S29_T3,-0.07072581132815707
pink,S29_T3,-0.10511759072720915
purple,S29_T3,-0.03860969627940732
red,S29_T3,0.008877727146575743
tan,S29_T3,0.04917596218896751
turquoise,S29_T3,-0.03039315910859478
yellow,S29_T3,0.008607342360819087
black,S04_T3,0.09947730243761871
blue,S04_T3,-0.0040986468225675775
brown,S04_T3,-0.13080376966348775
green,S04_T3,-0.06831734971147405
greenyellow,S04_T3,0.04674230952063277
magenta,S04_T3,0.10152329963865124
pink,S04_T3,-0.21823969941437663
purple,S04_T3,0.14651208511002306
red,S04_T3,-0.016092246442802553
tan,S04_T3,0.07836170218367756
turquoise,S04_T3,0.09289837933693253
yellow,S04_T3,-0.15579596282274627
black,S05_T3,0.1425427887629279
blue,S05_T3,0.12071994614098049
brown,S05_T3,-0.024711917959011884
green,S05_T3,-0.02162376485271225
greenyellow,S05_T3,0.17425458807653163
magenta,S05_T3,0.0709329313176158
pink,S05_T3,-0.06200623489505917
purple,S05_T3,6.214604617038439e-4
red,S05_T3,0.036303676496285284
tan,S05_T3,0.07071792423048498
turquoise,S05_T3,-0.13122128305617767
yellow,S05_T3,-0.1202977274871841
black,S06_T3,-0.033595983812759446
blue,S06_T3,0.056072536013472736
brown,S06_T3,0.05362892639179446
green,S06_T3,-0.047217739787481665
greenyellow,S06_T3,-0.18981257553517428
magenta,S06_T3,0.12111588691881826
pink,S06_T3,-0.10560337560879501
purple,S06_T3,-0.02591957418230375
red,S06_T3,0.0035842540293029744
tan,S06_T3,0.042393719787916985
turquoise,S06_T3,0.07942950879329541
yellow,S06_T3,-0.1596646086915941
black,S12_T3,0.14025991830879214
blue,S12_T3,0.14979119708859287
brown,S12_T3,-0.04519294418170714
green,S12_T3,0.019644519225539926
greenyellow,S12_T3,0.14152574765642956
magenta,S12_T3,0.1757576576855333
pink,S12_T3,0.008545948775552746
purple,S12_T3,0.17624782279839019
red,S12_T3,0.04077813973479161
tan,S12_T3,0.19645952331435998
turquoise,S12_T3,-0.16670205345691064
yellow,S12_T3,-0.1713390051634306
black,S14_T3,0.07883243313182296
blue,S14_T3,-0.10280924340280125
brown,S14_T3,-0.18189255534121326
green,S14_T3,0.3937916251967923
greenyellow,S14_T3,0.21078643704291986
magenta,S14_T3,0.03783310204080615
pink,S14_T3,0.12696296809109078
purple,S14_T3,0.3958058617177252
red,S14_T3,0.15390465661639896
tan,S14_T3,-0.12902224854357405
turquoise,S14_T3,-0.12845183639133184
yellow,S14_T3,0.06277008860442623
black,S17_T3,0.04595331060025292
blue,S17_T3,0.0947439638005629
brown,S17_T3,0.05601247625475263
green,S17_T3,0.2275038984933296
greenyellow,S17_T3,-0.008918174474035928
magenta,S17_T3,-0.12427432507584596
pink,S17_T3,0.006619649119181012
purple,S17_T3,0.13748892113008118
red,S17_T3,0.10669577850620134
tan,S17_T3,-0.04219195818192762
turquoise,S17_T3,-0.1658284987188243
yellow,S17_T3,0.012499337656879682
black,S21_T3,0.10177548686436756
blue,S21_T3,0.01783617878999996
brown,S21_T3,-0.0488458735647678
green,S21_T3,0.08726835265516251
greenyellow,S21_T3,-0.038523248079513434
magenta,S21_T3,-0.007882777174664098
pink,S21_T3,-0.010478300356613554
purple,S21_T3,0.057856452377828584
red,S21_T3,0.03386705336567418
tan,S21_T3,-0.05577616221062342
turquoise,S21_T3,-0.02764189112081463
yellow,S21_T3,-0.11509713987622983
black,S30_T3,-0.14407086653889856
blue,S30_T3,-0.036236982009358626
brown,S30_T3,-7.380417134001212e-4
green,S30_T3,0.1977062220972248
greenyellow,S30_T3,-0.325565182209643
magenta,S30_T3,-0.18860111471439417
pink,S30_T3,0.025868199633694307
purple,S30_T3,0.47972400743114674
red,S30_T3,0.14279566380850386
tan,S30_T3,-0.0888741667011848
turquoise,S30_T3,0.057073320683458384
yellow,S30_T3,-0.01992417385324339
