"uniprot_id","gene","protein","description","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"L0R6Q1","SLC35A4","S35U4_HUMAN","SLC35A4 upstream open reading frame protein",NA,NA,16.4233483799955,NA,NA,NA,16.1104830588439,16.3207577323516,16.4397439589784,NA,16.6017461289745,15.4642170336616,15.439980538737,NA,15.9576542436151,17.6142307809503,NA,16.3125170933487,15.5004190238682,16.0119214483116,16.8733202736984,16.4031006581772,16.122234077249,15.9537592425509,16.1672256850157,16.9428375325723,16.1116122306592,NA,16.5840288491473,17.2045032452505,16.7818882638406,NA,16.09952605262,NA,NA,16.9548451685404,NA,15.7556849677623,17.1147218618913,16.8154569950923,17.1190965827362,15.2829073828528,16.6262659992313,NA,16.7582301507787,-0.25652360979824,0.615705827276714,0.999488369925937,0,0
"O00151","PDLIM1","PDLI1_HUMAN","PDZ and LIM domain protein 1",23.5504638355755,21.5644003831652,21.7835247171059,21.5330554240076,22.833689731276,23.2052564902579,22.7200963298265,22.807149063475,22.8002782611906,22.0397859574124,22.0550502222151,22.3907257249374,23.297940607569,23.0040209297065,22.1754285920097,22.9640853179422,21.5141970629762,21.2271657567367,21.9039402066557,22.5216658707088,22.6688636875752,23.1212990084731,23.2895171695913,22.2035889242758,21.7411801463365,22.5031185334797,22.9150977514866,23.2962729435105,22.958398058035,22.2979639943815,23.3917516263566,23.3543355332392,21.5802735646012,22.1109513322534,24.5690917735394,23.6398839222481,21.8004763170146,21.9544841861582,22.0979014054797,21.5298838836731,22.757502972601,22.8854669221382,23.0603955279684,23.1036155696495,21.9318324004828,-0.24686172820984,0.58185133094507,0.999488369925937,0,0
"O00159","MYO1C","MYO1C_HUMAN","Unconventional myosin-Ic",20.9867392937511,20.341173174141,19.759313730897,20.7144898042403,20.2793567417422,20.0019172160746,20.8470505087999,20.5418327192033,19.8093969794787,19.6077352989801,19.6370363617537,19.4577297293773,19.4663068842517,20.2658699830491,20.4531474309714,20.2204292433244,NA,19.7303258611677,19.7921386319961,20.5045337479644,20.8675591279615,20.7587702807553,20.1588439729462,19.932644391373,20.5888261121605,20.1771450655607,21.0632138470215,20.5873635931626,20.0623389217153,20.1991517432238,20.3195310845786,20.3318898926037,19.6472348170748,19.3032729059071,21.0156153730675,19.5731984466198,19.4324099727286,20.2548146060216,19.5562668955516,20.3854840220517,19.7388118487035,19.8069333755145,19.465272985245,19.5286106040091,20.6404989951267,-0.523913147153152,0.114879163118715,0.999488369925937,0,0
"O00168","FXYD1","PLM_HUMAN","Phospholemman",NA,NA,NA,15.1583567246122,NA,NA,16.2949075680736,15.9248687670935,16.7218837535329,16.6060688916463,NA,NA,18.0689623092622,NA,17.1526810201818,NA,NA,15.6624404047622,15.5708090088642,NA,NA,NA,18.0059805840649,17.6132913952773,16.5319719088272,NA,16.8843794589954,17.0248323358609,NA,16.4612185800055,16.5330720518088,NA,16.540625268612,NA,16.2245498651989,NA,18.0530556963691,16.2932331711305,NA,16.7389677314607,NA,NA,NA,NA,NA,-0.230081811873397,0.749946741289798,0.999488369925937,0,0
"O00186","STXBP3","STXB3_HUMAN","Syntaxin-binding protein 3",NA,19.4887504343673,19.2585479384605,18.7822061011195,19.2449868085155,18.9528562413272,18.7185910656096,18.909146257933,19.2131596101187,19.3561717406472,18.9414873303859,19.1561330940437,17.6736053476978,18.6498685365017,17.8850770662587,18.7447312038962,NA,19.4419278588545,19.3676188579463,18.8068512045353,18.804107806109,19.0413286054207,18.7476862906043,19.0311090571045,18.9581516755269,19.0468914172226,18.7883756418766,18.9808510602985,18.910035771951,19.0492622498088,19.4474805139218,18.6353022298277,18.8470701302589,19.2696545539901,17.88812694774,18.6449503273382,18.6821649188468,18.9965423025192,19.5621109131933,19.3451012111229,19.082931631888,18.8825737919477,19.2906207199112,18.7159360513507,18.1947992195834,-0.268619933565741,0.370440229193156,0.999488369925937,0,0
"O00217","NDUFS8","NDUS8_HUMAN","NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",22.6275532140801,22.5191728570701,22.0747286084231,21.6222074994699,21.5942458080081,21.675955658525,22.2383294431072,22.4530016800854,22.2908375979732,22.7542502859579,22.7153529033237,21.9252582796885,22.5047968059312,21.9269554059604,22.54268348486,22.7698590101124,22.748216836226,22.0902338189431,21.960392400495,22.4779283008521,22.4709454347358,22.3566504415244,22.7418269009432,22.6281860603099,22.4664481738324,23.0322854920855,21.1751536346327,22.4679278046969,22.3827756029953,22.5273639347821,22.4068785624959,21.4143901293711,22.4110193189043,22.1964703696222,21.1140029470615,22.8863598529383,22.2622148106801,22.7583393178363,22.2748699590615,22.285542169162,22.8958859016106,21.8890291082543,22.0861002708102,22.1006967425609,22.0537160858875,0.324430375969534,0.266649556403204,0.999488369925937,0,0
"O00231","PSMD11","PSD11_HUMAN","26S proteasome non-ATPase regulatory subunit 11",20.2772225510725,20.5093915115912,20.8114614090357,20.4949353081104,20.0794767762217,20.478485573415,20.3918181777787,20.3413170783472,20.5706139113521,20.5460884159832,20.6924831677883,20.5378668698738,19.9633855680318,20.6300208014547,20.0754096600047,20.5327882127828,20.0766201531881,20.6687226703429,20.6658346918296,20.6447132741631,20.2878006708463,20.1809707536315,20.3071147983743,20.271223861745,20.5457456071539,20.3201301784736,20.6698607121779,20.3901061305521,20.3037046700618,20.2155070986301,20.4158047809075,20.4279222183645,20.7159002686118,20.6417895457348,20.4029129740512,19.866148703755,20.1066368321442,20.5442324975006,20.3192869893841,20.665577890072,20.2629568063055,20.4388773930979,20.3680526889919,20.1762845577796,20.2126890097325,0.0546502021670605,0.748906972869961,0.999488369925937,0,0
"O00232","PSMD12","PSD12_HUMAN","26S proteasome non-ATPase regulatory subunit 12",20.8364339974524,20.4960978040996,19.9809969374693,20.4650840339488,20.0610528108633,19.9912686772257,20.0725046862606,20.0269948757241,20.2536311160402,20.0660765881785,20.3915251108787,20.4929703130193,19.9930381835307,19.9883925155392,20.0353779450726,20.0194039333441,20.060223353703,20.2889689396941,20.1250400008612,20.2739040309109,20.1381468358816,19.7357636104902,19.8032357252041,19.9410809820068,20.1183642601434,19.8172882396693,19.6491453553264,20.1025149038677,20.1615506018973,20.0463272183054,20.052839244019,20.1941649266472,20.4286943469636,20.2523491019805,20.4679581236301,19.5726822340793,20.0202207189678,19.8714228966674,19.8800237318146,20.5119487336659,19.9035445580496,20.351636107037,19.8011603738521,19.5988629364136,20.0602042866524,0.0262638693140325,0.891201477429071,0.999488369925937,0,0
"O00233","PSMD9","PSMD9_HUMAN","26S proteasome non-ATPase regulatory subunit 9",17.7737443473554,17.9965229615793,18.972220437721,18.235582840351,17.084346180916,18.1738233240642,17.9499458327235,17.6100753776367,17.9502217739937,18.1118759132955,17.2676640064247,18.6469106923758,18.1398690563006,18.4606313339444,17.4874490650162,17.1759193445013,17.2845339739737,17.8130666228545,17.565663606688,18.2365530753335,17.8407546066453,17.2810488533014,17.8295411348171,17.8786710881336,17.852680728791,17.2114616289141,17.9264973763978,17.9884692144349,18.1646402238615,17.8325733318573,17.8719307121789,18.1942755630595,17.9424979780739,18.7075850357118,17.9103169937989,17.8089268179927,18.3555987988621,18.1252417757387,18.3971508379358,18.1136164010097,18.267892707433,18.9876902146347,18.1211370418652,17.2901866396841,19.2103597103688,-0.303567537605659,0.33449856055046,0.999488369925937,0,0
"O00264","PGRMC1","PGRC1_HUMAN","Membrane-associated progesterone receptor component 1",18.810262890332,20.5354473869919,20.7642730612724,19.8367670670384,20.6927336647971,20.9800803166063,21.1286626648916,20.5439209995923,20.8923900990643,20.8043557229532,20.6483362519331,21.3674833663096,20.862206653581,20.4951114127698,20.394091545002,19.8631187400085,21.2707716396037,20.691317997299,20.8307238218952,21.0577274770616,20.8913140136718,20.6401011689724,20.3312222100207,20.8952268250184,20.3778968147406,20.7447122370576,21.3434604899544,21.0838166757571,21.0557639804325,20.6752841776579,20.9134435162586,21.0976543873943,20.1915688262078,NA,18.1396184023549,20.7037739683042,21.1008387384947,20.4429493867722,21.5920745976372,20.5594258346192,20.6781610043251,20.7895922298085,19.8787845210203,20.9638734208197,21.2165734452332,0.299987830534032,0.47814986471797,0.999488369925937,0,0
"O00299","CLIC1","CLIC1_HUMAN","Chloride intracellular channel protein 1",NA,20.6683891784428,20.9238150076213,21.2748445847701,20.0580739172218,20.1265583036664,20.5830294236195,20.7599784863918,19.9044323770198,19.856526902295,20.2773390584011,20.2017515713658,NA,20.986667323129,20.3380067467063,20.4487332197867,NA,20.6678657537791,20.789831839039,20.6111566155023,20.8939561193021,20.9640115459849,20.2667697977397,20.1003542555295,20.8727146618065,19.5559770940784,22.3273755224245,19.5719666153462,20.6006053772341,20.7425550359691,21.4173626345932,21.5235943521596,20.3997792242196,22.0651054296267,20.8021803648283,20.1105507471804,19.9530463292639,21.0807968366147,20.4981085560615,20.9320132258223,20.9163389158035,22.5258085210849,21.7798890464506,20.8648187091824,22.0752451373187,-0.0286614243952066,0.948481046939804,0.999488369925937,0,0
"O00303","EIF3F","EIF3F_HUMAN","Eukaryotic translation initiation factor 3 subunit F",19.0797855160486,19.9851114415324,19.1062040861305,19.4345529472033,20.082922385365,19.6134706217446,19.7736998995683,19.7195277225781,19.9745231763676,19.9446546876668,19.4775870822594,19.4819929316938,18.846737976158,19.4673667551223,19.0721695272891,19.9352955801544,19.9643308119245,20.0326707049584,19.8778091536848,19.7015705776381,19.6985136274778,19.6912395313113,20.0603889391404,20.1130646318164,19.6307747421214,19.75726027396,19.3124363479765,NA,19.5392708864045,19.6685005308535,20.0537451956153,20.2568117632036,20.0533681007579,19.9791820163759,20.4450867137196,19.6572018252632,19.035197498997,19.7804849179387,19.3769191636213,19.4343559134258,20.0111804081656,19.8977216194116,19.9007840727579,19.8118886654189,19.1899864862332,0.0722124568668008,0.769080337085801,0.999488369925937,0,0
"O00330","PDHX","ODPX_HUMAN","Pyruvate dehydrogenase protein X component, mitochondrial",23.0369365109178,23.5512045816364,23.4946874584251,22.0008310247349,23.4376662327591,23.142821894326,23.4642641695946,23.3746920842643,23.1822507233549,23.3574440811647,23.8959874482274,23.0652150923069,22.9150794213908,23.617005015511,23.67527261882,23.5006979446696,23.8701410308608,23.5836222268035,23.5716077947605,23.5929910195158,23.4532998717604,23.6366742263215,23.4091692949963,23.3593853238842,23.4111637658755,24.0484940715319,23.1266955512823,23.6138317801876,23.6537067456603,23.8416308528642,23.164674608524,23.2397161971622,23.6386807480422,23.4702677810367,22.4105181536138,23.5378298321774,23.5404644022286,23.5077842751143,23.7882735921902,23.6194603835473,24.0320071214642,23.0207763418522,23.4506195546945,23.6715181034703,23.7827653339575,0.269233158850035,0.268822533402064,0.999488369925937,0,0
"O00410","IPO5","IPO5_HUMAN","Importin-5",22.7842579738721,21.9178418979262,22.1231770688561,22.5036099045865,22.4236371198516,22.3446490799839,21.8841076269468,21.9971563146288,21.8659266132389,22.1704144883202,22.3612947251308,22.155509549218,22.3089024789422,22.7341052674963,22.6127746474843,22.0424246246654,21.879799878775,21.9212462576949,21.9716040668109,22.8185049397446,22.1196122580364,22.2381286050223,21.4592129036279,22.2931740401439,22.2716112881427,22.5034931349021,22.2848845174877,21.699599713696,22.0206499155902,21.7835946722285,21.8855940356573,22.1528077327704,21.9184134219384,22.4048516389567,22.8784619264021,21.888162485198,22.3294463734051,22.3356849754246,21.9951757891587,22.4644604122121,21.8878897461993,21.7683496044479,21.8554058727024,22.3041986768906,22.6074043740755,0.0785155449566801,0.733796171510476,0.999488369925937,0,0
"O00423","EML1","EMAL1_HUMAN","Echinoderm microtubule-associated protein-like 1",18.3625360557404,19.1543598198941,19.1594890397736,18.5121251427151,19.4784112753545,19.8663286164056,19.2842380411358,19.0900646025704,19.3197966284052,18.7585313108928,18.9353244358075,20.0514889552857,19.2379133790538,19.1216830148223,18.9545425897985,18.3829237545776,18.6294054937362,19.1735263969349,19.1068502955286,18.7041910188702,19.2042654626958,18.9884091117862,18.948815052511,18.8754304811384,19.0965089027055,19.2311679586536,18.6503928358236,17.9060692324486,19.5571480418542,19.0388793878136,18.1632664742269,17.4181398385385,19.2312858941115,18.3545845008668,17.8020101536309,19.3153509166387,19.6032692534457,18.7023508835517,19.3231008210984,18.7547826324573,18.7770995414152,18.3694701617663,18.4727010941834,19.4694575822729,18.32877760234,0.0159618575534708,0.962406783766131,0.999488369925937,0,0
"O00429","DNM1L","DNM1L_HUMAN","Dynamin-1-like protein",22.0326203263391,20.8258653114469,20.3934111915322,21.357529014787,21.1560284377401,20.8812745281155,20.7607882974036,20.6556956541986,20.6541108872793,20.9054640957955,21.2440599436661,20.6464270512054,20.8655818833087,21.10121725855,21.2372071317953,20.9087982479115,20.3602988396549,20.549660511455,20.6599856332022,21.4182528573965,20.7278609457818,20.9028461696685,20.1315650928673,21.2078914502644,21.1924759480239,21.4536561556644,21.337769430309,21.4338312637214,20.7540098053051,20.9467711649015,20.5414616146817,20.4145478495412,20.3492877933643,20.8850067832399,21.5348029629127,20.4394460570238,21.05304483608,21.2179596540401,20.3344383793697,21.4132732469256,20.648869539921,19.998463233679,20.6570234872617,20.9478286289232,21.3955688246424,-0.430235405963391,0.139879499144239,0.999488369925937,0,0
"O00442","RTCA","RTCA_HUMAN","RNA 3'-terminal phosphate cyclase",22.3194579173288,20.7547299786452,20.9910796913148,22.2511789337575,21.1369286261837,20.9209373047293,20.6304383824257,21.2904955274103,20.8950909179493,21.5312889498411,21.4782708659108,20.2059148644192,21.6174085680177,21.6368133583001,21.6090413321986,21.3549324019967,20.4050562874651,20.8590694047915,20.7743781776092,21.2312124953689,20.6736544214608,21.1731586475843,20.0838106767651,22.1711603673835,22.423407623282,21.8028477720606,21.130644838016,21.1902811107679,20.8480384638994,20.9139117882732,20.6802959029527,20.0421795497676,20.9214820682996,21.3149289620383,21.2307189614515,21.1031081371662,21.4425413532355,21.5233054221039,20.7851368456809,21.7563865708732,20.8509085287581,20.3423775626198,20.727847708473,20.957644798561,21.198787920351,-0.434798019177272,0.241990491612991,0.999488369925937,0,0
"O00483","NDUFA4","NDUA4_HUMAN","Cytochrome c oxidase subunit NDUFA4",27.1367272169649,26.7363034849749,26.5125983220991,26.8793147667226,26.7202506960893,25.8485840465696,26.7125620822561,26.61126591176,25.8286791947633,26.7115594190373,27.0016955989971,25.7711925645483,26.9508555724634,26.0865876376488,27.3614595833149,27.3760289802085,25.5374928684899,26.2736182762983,26.6903736826447,26.5371447031866,26.7377754008272,26.9338405742181,26.5871102123147,26.0061176792655,26.5867883383964,26.927769128329,26.2968233386164,25.070478341009,26.6730464409012,27.1114469304274,26.9378604750964,25.5000590203375,26.6668725546563,26.1112920769315,26.630745399637,26.737345119104,26.5942777304974,26.6255401874026,26.8265644216632,26.2408887657429,27.1023102366635,26.0972978823486,26.3977450079805,26.2813880013753,26.3302165514644,0.057606738727241,0.865081798460466,0.999488369925937,0,0
"O00487","PSMD14","PSDE_HUMAN","26S proteasome non-ATPase regulatory subunit 14",20.9710765961416,21.1040424013838,20.8887495552977,20.7646342575316,20.7454278741809,21.1323364651313,20.8452657437346,20.8711953011666,21.2449709883666,21.4764079978157,21.0855493150316,21.737448356806,20.8169274040147,20.8952872604124,20.771218380735,20.5404656339632,21.5591153116408,21.3449787217353,21.2547696244263,21.1548646751751,19.9617134572138,20.9664091198592,21.3264885301995,20.9944285596664,21.094659786541,21.1666736044946,21.3222402270195,20.4160139317097,20.6446354206922,20.7084947455932,21.2531295757584,21.3268482388645,21.1653974614923,21.2907780806572,21.2725131867527,20.6894582544461,21.3408097373072,20.9323636808688,21.1350162156951,21.1547058815755,21.1013932167363,21.4950276554695,20.9916086983302,21.2999856690096,21.1949547794407,0.19485454474383,0.384457601235067,0.999488369925937,0,0
"O00499","BIN1","BIN1_HUMAN","Myc box-dependent-interacting protein 1",26.1673664521016,26.4430184949548,26.6085653897455,26.838172300698,26.2826676767701,26.7624807605724,26.4765984654488,26.2341464709919,26.7695845096043,26.3173613581394,26.0720804820884,26.3461288711753,26.0554034735397,26.4562710814586,26.3399701475841,25.8856157484287,26.3467494533243,26.5664798123903,26.6737228338314,26.2576878254359,26.2062638068105,25.9767655577976,25.7702541248256,26.6660602302045,26.2415176755902,25.8998885763185,26.4293310551266,26.2175226024862,26.455128397991,26.2577126569961,25.9343111441912,26.9683633872393,26.3612931659554,26.6435042440629,27.1745878610953,26.2507256179393,26.2303946572369,26.1714899348697,26.6446569988119,26.0718694087402,25.8487033260535,26.2222524674998,25.75325238465,26.2926957131278,26.0188942529369,-0.143840071572647,0.47801308837189,0.999488369925937,0,0
