"uniprot_id","gene","protein","description","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC","P.Value","adj.P.Val","sig.PVal","sig.FDR"
"P00352","ALDH1A1","AL1A1_HUMAN","Retinal dehydrogenase 1",22.1745888582786,23.0148592942446,23.2635749694723,22.7936279500294,23.2073118689551,22.363917610395,23.549121653985,22.850722771827,23.7287692337154,23.7667155570934,22.9445694813303,23.2997150349613,22.2119587618365,22.8496911853298,24.3500087929944,22.1312410945682,22.98982112022,22.798498874119,23.0601583202196,23.9035586963471,22.6828811016013,23.2251516699684,22.6239681726728,23.1577761252058,23.784348148236,23.0765898475789,23.243553928097,22.4835226718603,22.5128897163424,24.2689822375882,22.4952580215635,22.7149321245699,22.9288239545801,23.0285933528248,22.8206646828328,22.0516481276322,23.7620599341978,22.5174096671921,23.4823394725127,23.7919572725677,23.4655638806225,23.3519006555339,22.2693695242915,22.2565912850058,24.4882011227224,-0.357477353181732,0.214482645582945,0.830184367400107,0,0
"P00367","GLUD1","DHE3_HUMAN","Glutamate dehydrogenase 1, mitochondrial",20.9046247750252,20.6035016109681,20.9009471244483,21.4390176706924,21.0437320047376,20.7859673675284,20.90600410932,20.6572208563711,20.359800296014,20.6745240562602,21.0768839949025,21.0991013143381,21.0112116728294,19.8988602904031,21.6104350014879,21.1298818189803,20.9079659860904,21.1318545535721,21.4779741020211,21.0033233962098,21.141008224144,21.4939758295618,21.0666417581353,20.7322399202754,21.1278122438354,21.1424567068576,21.4077447488904,21.2623334421952,20.6706004194401,21.6050385994695,21.3198419703003,20.9802152717338,21.0454439004958,21.227909166694,20.5551890240248,20.6301881617703,21.0426180547038,20.7648666062924,21.0009434326368,21.0109711477179,21.4429025308713,20.8360824870049,20.959890092664,20.4240399712323,21.5468919449911,-0.0278640364993308,0.871497913252587,0.986024964973042,0,0
"P00387","CYB5R3","NB5R3_HUMAN","NADH-cytochrome b5 reductase 3",23.1682941147632,24.2928002744373,23.9791364629516,24.3864414938969,24.3024453536433,24.2544157754722,24.3375174080801,24.4997214701989,24.2875373797068,23.9722509505029,23.9115727274355,24.1839734819306,23.585261709385,24.1537138415311,23.2781899267619,24.460491818562,23.8060851256963,24.1690123506847,24.7697086998999,24.0068761012911,24.3809841599033,24.2504975474583,23.9813078998385,23.9453731534663,23.8705040229808,23.68381377532,24.7409242961343,23.3532152613602,24.347089559402,24.0642169558988,24.8197636635169,24.4355568512492,23.9560267055873,24.7535321702998,24.1020412958272,24.3988621450595,24.1532321327925,24.0882973883012,24.1563018337619,23.9981372477048,24.0087474329933,24.4943759576921,24.4458444437521,24.4958232833647,24.1706530804179,0.148365947949458,0.442428839794775,0.897612058456616,0,0
"P00390","GSR","GSHR_HUMAN","Glutathione reductase, mitochondrial",21.0355980091264,21.2480697821318,21.4775796767483,21.3063728960775,21.576082760528,21.9591884546262,21.0071803722237,21.1682996734413,21.6990470045236,20.9583409936839,21.234958427423,22.0723185833196,21.179188377558,20.8960489813166,21.1521701522508,21.2145112210402,21.4917841043902,21.5983490052502,21.6572977171617,21.6384261544533,21.1048440465353,21.5495058833311,21.2669211207129,21.3843641130095,21.1384875228037,20.9926306326074,21.9626555126427,21.0256645674843,21.0889377370587,21.5044267616719,21.3867178608351,21.7830338379393,21.4216937771544,21.9411820465119,21.5159395489376,21.4615918572894,21.7410047936199,21.0875072914939,21.678782852662,20.9864535712902,21.4975580302517,21.9835787266107,21.5129400869933,20.7159353648247,22.1165111143269,0.149865015564185,0.401062030888215,0.887890308750666,0,0
"P00395","MT-CO1","COX1_HUMAN","Cytochrome c oxidase subunit 1",21.7430913811728,21.420178846502,NA,21.1085404841531,20.1993191556297,19.7748151741285,20.5119498039409,21.1480435734242,19.8593000359253,22.7538840984306,21.7307550138197,19.7802940010671,20.7001082657497,20.5703795004245,21.1614782856705,22.0590949561476,19.0038279676834,19.8882728489255,20.3487594198557,20.9618114637903,19.7824285276372,20.1205398729748,18.7385549824033,20.8547760939069,20.6223470320325,21.2762706889656,19.7172683134932,NA,20.5073299411077,21.2416530328538,21.248985394036,18.621807074873,20.2047413883996,NA,20.365762114502,20.9767654971046,21.5614555206407,21.346881879195,19.469717645652,20.831750029584,21.0539734416813,20.4682603969844,19.6827003932528,20.7151471196256,20.1837166644899,0.0280515175108995,0.951868193480653,0.99728421539333,0,0
"P00403","MT-CO2","COX2_HUMAN","Cytochrome c oxidase subunit 2",26.6170639981891,27.2595646229114,26.4161295422905,25.468085562807,26.3018540369198,25.9888810817677,26.7866094782326,27.1082984431558,26.8752067403222,27.313797618093,27.1148207786925,25.8243401069682,26.5226160294612,25.9215156789746,27.14347457604,27.3309454901568,27.2429284069103,26.5288396865589,26.4166192468788,26.765394210125,26.4854080961784,27.0806208676389,26.8408823884584,26.4907325620493,26.6218936889963,27.5471491233542,26.3397827022857,25.6254836672828,26.646242375227,27.0889432252668,27.1910527278695,26.9821881101095,26.8866539658358,26.5243716240433,24.8407615953456,27.2558820470609,26.9391066271672,26.9916464546027,27.0429344498468,26.6895360237882,27.5569574912762,26.552706397783,26.4411742331898,26.8222130929921,26.8309657828912,-0.1960167759987,0.484400535767124,0.903936905156366,0,0
"P00441","SOD1","SODC_HUMAN","Superoxide dismutase [Cu-Zn]",25.5386284281719,26.8797630695777,27.5159726197794,25.9403600391354,27.1972929376662,27.2330688153583,27.3942217558131,26.8528030121976,27.370598084995,26.4234098250505,26.3343582320589,26.8293834897666,26.0774092695749,26.8848328661682,25.8549940260512,26.8450487896396,25.759758062169,27.070492753743,27.047223371648,26.712409282296,26.9890654845408,26.8574557096196,26.5689789906578,26.5117487632614,26.63300733532,26.5247199040748,26.5685512092524,26.518816516753,26.7239709999077,26.6740544274942,26.708345573371,26.8197244652992,26.925460531998,26.5429620632646,26.535824774503,26.9299358487863,26.8083619513935,26.3234157502113,26.7149129546327,26.4659867295541,26.6792826660337,27.4252885328873,27.1775882613996,26.9827986932347,26.6654327935704,-0.0357857474838497,0.879587772989938,0.986024964973042,0,0
"P00492","HPRT1","HPRT_HUMAN","Hypoxanthine-guanine phosphoribosyltransferase",18.2307700430572,18.8682918536355,20.0494000876741,19.6607623788252,18.7212502902418,19.2071330344659,18.4083490374013,19.0427708069533,18.1541202036912,18.1567528139159,18.0450261681015,19.3282823044231,18.591485073885,20.1174386176636,19.3432127937562,18.4278943101396,NA,18.7450183142172,19.4110558038611,19.3402026011824,19.2763245164389,18.9754658986301,17.3908937424504,18.2714315890805,19.0441154328922,18.3587956172509,19.8043942630455,18.7691715699018,18.7742555627777,18.9033215111084,19.8258702234052,20.0008871458066,19.0643603494468,20.0100071940749,20.5408699343847,18.6545779204979,18.4820591249104,19.636610930634,18.6169531753356,18.8774577951573,19.5895281130084,20.6621847092442,19.6093279733606,18.9041964616584,20.3356700915089,-0.0336708222391024,0.922516867062716,0.997234957771145,0,0
"P00505","GOT2","AATM_HUMAN","Aspartate aminotransferase, mitochondrial",26.6249627909005,26.7571755789969,26.8631448158997,26.4223833296997,26.9587219647721,26.9235109782245,26.6272146249155,26.2851380155428,26.5240408297042,26.9482816517489,27.1771369156208,27.1391748236434,26.967645644859,26.6640634217534,27.5727935870354,27.2241469033322,27.3301545415599,26.9900202159965,26.9858836014192,27.1855489338343,26.7285098509142,26.8981646262691,26.599926917157,26.8797587516295,27.2787474634405,26.9850019865656,26.7353182718959,27.0973346788625,26.9767959357338,27.6740034483416,26.6795356194221,26.4297031411059,26.9522988804685,26.8841528818537,26.0631061932802,26.7728098294327,27.2334039255626,26.7216245429518,26.8436550575771,26.9945610426549,27.1755103952299,26.7049617086565,27.2909331381181,26.8006972560642,27.7109838684536,-0.317203892001992,0.0681649485465841,0.727286591162078,-1,0
"P00558","PGK1","PGK1_HUMAN","Phosphoglycerate kinase 1",29.0752599893648,28.9439376986616,29.5083658332092,30.0703484079822,29.1887024036524,29.2617964223812,29.0125429700431,29.2002687422833,29.1798791681533,29.523007670555,29.4072894730369,29.3783409952554,29.3436211293518,29.1616290072417,29.357486670298,29.0477890124207,29.2228420602475,29.6835017381626,29.6320942441988,29.3965639079671,28.9798580255902,29.1183543115429,29.212107015832,29.5627498523318,29.6324778099777,29.3107693812799,29.2454636191145,29.6262724850008,29.1592579603964,29.380261912679,29.078444590724,28.9710209388033,29.4148361883315,29.7415964147421,29.2422379699318,29.008059700222,29.3515185807926,29.3541585567306,29.3488645206718,29.6115778193405,29.2225774369387,29.0646825299413,29.1589735227864,29.0883393426504,29.4898328641263,-0.0417103323641115,0.756043656318912,0.963017834577842,0,0
"P00568","AK1","KAD1_HUMAN","Adenylate kinase isoenzyme 1",28.7182449116961,28.6025683782852,29.1021724671073,29.0225262197407,28.6368818759767,29.0179147641365,28.6461329584357,28.6923841447158,28.5919232550781,28.3551786470581,28.721584666507,29.175027171345,28.3062095638591,28.5656006281155,28.3968326165433,28.5177077796744,28.6037273568481,29.3223417229585,28.8943960154798,28.9176938210123,28.421290543402,28.3336768428634,28.1486864091087,28.5806266398552,28.5451034020694,28.6401388754779,28.8310261209661,28.0685567088676,28.4269401225626,28.3152306865998,28.5334397637868,28.8294887978041,29.1226573431685,28.7215811998964,29.2601390843264,28.4733691485189,28.7756650341515,28.7836939725207,28.3323187356988,28.4635149843117,28.3643432019014,28.5149637910878,28.0901071237089,28.4032163751569,28.3756517632469,0.396171763374202,0.00899366113180972,0.648581620348782,1,0
"P00846","MT-ATP6","ATP6_HUMAN","ATP synthase subunit a",22.8911858939544,25.7539045516186,25.2291499896769,22.9768720784437,26.1294026323399,26.0980312425691,26.148633447952,25.5389298086889,25.4441984431858,26.4265931541424,25.8200972005575,24.9615855516189,23.9584529778922,25.4092561074909,25.682901767778,26.3474358162656,25.8232574487009,25.8428090509139,25.5056644207885,25.6690484754146,25.6531356864348,26.1861004324699,24.8801695501351,25.2946279410413,26.0774225016443,25.9918167192292,26.2009873343273,21.6277753012856,25.8214309408854,26.1101001154138,25.8610657602031,25.9138180279576,25.5788786450352,25.5486438146169,22.7197936723396,26.0043798901749,26.1930302361578,25.3399377413654,26.0549078050606,26.0072924955111,25.5882781477079,25.585927586791,25.7294283401108,26.1984736521377,26.0276217132201,-0.384146955647683,0.471230758087443,0.903936905156366,0,0
"P00966","ASS1","ASSY_HUMAN","Argininosuccinate synthase",18.5069610743039,NA,NA,NA,17.387656576574,18.2286606059166,NA,17.0488876921592,17.8219289953033,18.0528732466173,NA,NA,NA,18.1357978055109,NA,18.3022375918873,NA,15.7866533592966,16.9490741532465,NA,18.2471751012604,16.9608394994268,18.7778395277168,NA,18.4918047741976,17.8213799613546,18.7008005772446,NA,17.3665294251624,NA,17.4841752489061,NA,16.6040427245838,NA,17.9618916207924,18.1786954180505,NA,17.8843585453357,NA,18.198156009491,NA,NA,17.7423564270769,NA,NA,-0.394626517811059,0.431563086118745,0.896148065181593,0,0
"P01116","KRAS","RASK_HUMAN","GTPase KRas",17.319641134799,17.6039927908218,NA,NA,18.0369131988473,17.7893276077184,NA,17.8211656176407,17.1611920099891,NA,17.1944037820455,18.613624873143,17.3095266044497,17.7745758341767,17.4012066797726,17.4011412847827,17.3864097621993,17.4676091109814,18.2279612667136,17.4866271343073,17.0597319612552,16.7311922708106,17.8875067958377,17.6585927384012,17.793074370908,16.3598313629266,17.8483421220932,18.2991776846252,18.2173360207777,NA,17.5543563286595,NA,17.1370555821638,NA,17.9672920021803,NA,NA,17.7580426822973,17.3845114749585,16.9783802210567,17.4605997031136,17.2746240735821,17.3048090716178,17.5657172597978,18.3056351812544,0.0429761943972728,0.895577366787425,0.989765931618216,0,0
"P01889","HLA-B","HLAB_HUMAN","HLA class I histocompatibility antigen, B alpha chain",NA,14.9824254768871,NA,16.2671237222313,NA,14.7637539732339,14.4563925346195,14.9030446618048,14.2954101072154,NA,NA,14.9892211543536,15.2604559732757,NA,15.7042339471608,NA,NA,14.792094455385,15.4920277878577,14.7804743792161,NA,15.3996980385796,14.7645553095697,13.861544158657,14.8709492172164,NA,15.7419483696272,14.753803494224,NA,14.320708752642,NA,NA,14.8031925747281,15.0141600723553,16.1264746222336,NA,NA,NA,NA,NA,NA,16.3928024428235,15.6237603139676,NA,NA,-0.648475657470806,0.231444497331061,0.849249717759312,0,0
"P01903","HLA-DRA","DRA_HUMAN","HLA class II histocompatibility antigen, DR alpha chain",NA,NA,NA,NA,NA,17.3804558854613,NA,NA,NA,NA,NA,16.973038960984,NA,NA,16.3933524959277,NA,NA,NA,16.927290447293,NA,16.792872079409,16.6909341383991,NA,NA,17.3370423156517,16.9148381262678,19.3392180027431,17.7489547210609,16.9122748011523,NA,NA,16.8220722142163,NA,17.2885420146642,16.9408672981124,NA,NA,NA,NA,NA,NA,17.6925717021491,17.5334253087358,NA,18.3143964350249,-0.719723561359292,0.166792052056139,0.816746357865045,0,0
"P02144","MB","MYG_HUMAN","Myoglobin",33.0793222509114,32.4654824718505,32.4259771509252,33.2093215571606,32.7045141393258,32.8792115391853,33.2825434729183,32.6911431744253,32.6050728077375,32.3853801049243,32.9292892907768,33.0519269796147,32.8379688895317,32.4707983715091,32.3451091062502,32.9428970933573,31.9000213204945,32.3441590980181,32.8908231702652,32.8754415292878,32.2534401103108,32.9279698583739,32.926522847688,32.7167481542958,33.0691381471363,32.6048814218946,32.9048890250684,33.3532234135694,32.701285942257,32.9968574236989,32.789176853424,33.042278380596,32.1236736589831,32.6107245475472,34.0029826007837,32.6077674037127,32.6450236683441,32.5387010632719,32.4360687643481,32.4386236980212,32.453405458036,32.483898649671,32.9107744565738,32.6464347880631,32.8324104085297,0.250367383185782,0.192397778227249,0.816746357865045,0,0
"P02511","CRYAB","CRYAB_HUMAN","Alpha-crystallin B chain",28.3549363998426,28.0440418222042,27.6943595743149,28.9528653071438,28.4087784450708,28.4768914986424,28.3461016155929,28.1197792834061,28.4482581553044,27.9938897659746,28.0074567815666,28.8130269475806,28.47914721094,28.0468428271909,28.274615298246,28.2480643406386,28.3481486045395,27.6117445769786,28.3321937972406,28.4505324802706,27.7275232610564,28.356686444942,28.3391629167052,28.338535394528,28.2493813484319,28.1972707948926,28.908612289034,27.3225804617639,28.1847229487354,28.0880530842837,28.3786797676276,28.6790127576251,27.9008158866664,28.5533402972071,29.4778580666197,27.9732185704734,28.4003726113806,27.7426844233829,28.2093186433052,27.8976152210131,28.1104340289943,28.4126452348031,28.240682497364,28.1420573357662,28.2968122075687,0.349424033036559,0.0751046775456161,0.737355818611908,1,0
"P02545","LMNA","LMNA_HUMAN","Prelamin-A/C",21.7499347122848,21.900518376313,20.9668211907222,20.9297980966009,20.8325789080931,19.1951168297451,22.15604499963,20.7864819287064,20.5146469056197,21.0927875623033,21.5644541338373,22.0719165403597,20.1351631169157,21.2501856777197,19.87346095477,21.3757775350813,20.9394636682729,20.7169307437095,20.4052959437996,20.8009216553971,21.4295602772604,19.996286986791,22.8371260250732,20.7221542222596,19.8244921863562,20.8635479077025,19.7162531794486,21.1926715683628,19.9542465826772,21.3877333265335,21.8930816621621,21.7982764801616,21.1238649431244,19.6568561592478,21.0240800315295,20.9795961647431,21.6449501676572,21.207518437872,21.3342144613083,21.9787855801548,21.7299982831902,19.9928583728476,19.5606015714144,21.3528517293742,20.2052339980659,0.268519253548842,0.539606786899982,0.92767072846281,0,0
"P02585","TNNC2","TNNC2_HUMAN","Troponin C, skeletal muscle",27.9516059609703,27.959853200756,26.9273009093526,26.75307754402,25.7799277901401,26.0814741803476,28.2682426863725,26.9065181974692,27.3243618841526,26.9485106751749,27.7099843633169,26.4316485950402,26.5196804337327,27.2551348741585,25.7448499686333,25.9592855662614,26.7752990097486,26.5801217603333,25.6621954427216,26.4030682561959,27.6879950597777,25.6691439515179,27.7101417015595,26.6826419757204,26.3121039418542,27.0499206433181,26.4414402439134,26.5186782236535,26.4468917161164,26.2480848891774,26.7021878446616,27.0848049972243,27.2194617554885,26.066929515916,26.6002558079463,26.7247669630734,25.9080685699118,27.5757417596188,27.1379995671884,27.3168810966675,27.7840745541936,26.6684235948636,25.7258287298779,26.654106690381,25.7689002974418,-0.181355714094952,0.59695527361415,0.940853420370128,0,0
"P02786","TFRC","TFR1_HUMAN","Transferrin receptor protein 1",NA,NA,15.0835547416235,16.5111190211502,16.0057921123324,NA,14.6493087000977,16.1073737917438,14.9191507701458,NA,NA,15.3415925690769,15.5344207596639,NA,NA,17.0292272604365,NA,15.0765562582536,16.7642048957559,15.5439050812942,NA,15.8313696381336,16.013958893263,14.1177737637259,14.476556656472,NA,NA,14.6819154356891,15.3010119827364,NA,16.1391453650022,NA,NA,16.721635255085,NA,15.0427556885906,16.1452192839891,15.4400541237318,15.9570098952505,15.1333859226926,NA,15.5824412622492,16.9374552466072,16.5575666952093,NA,-0.0221119594395525,0.959888069831569,0.998927942945695,0,0
"P02792","FTL","FRIL_HUMAN","Ferritin light chain",20.1840771611051,23.9408158629624,22.2283205997606,19.6069335359375,21.9312833087469,22.5071728882563,21.963682665541,19.6543578073194,21.9060881815615,21.489687324985,22.9443061906104,21.4450490872384,20.0298363630614,21.1088954345304,22.4122901692973,20.1468549387914,21.9174541930114,23.0835385964103,20.8346111198555,21.8387619969742,21.6414740347444,21.2585651110623,18.8908488532215,22.6862889856474,20.9562987608908,22.910743246122,24.4124501810247,21.475691864637,21.1917737120752,22.2950899396983,22.9917993268072,25.7666733695464,22.1286514367865,22.0092787097883,23.6362520907562,21.4590621646056,21.7516285200087,20.4882160094161,22.6494213077701,21.0100991036185,23.1133261371373,23.2763832001977,20.306957063217,21.3512658596863,21.4215191260162,1.12450697500525,0.0727210940578842,0.731579026723433,1,0
"P02794","FTH1","FRIH_HUMAN","Ferritin heavy chain",23.4764859314421,25.556646674472,25.3842982178683,23.5893138590121,25.2747047298965,24.919864040381,25.0024096092763,23.1306281176679,24.8875424755533,24.6210208094736,24.7785485235552,24.4493809388402,22.4465706055144,24.120914155981,24.7671431996379,24.2194049957586,24.9090591921594,25.4922767356774,24.1993320306664,23.7727563203342,25.0872729356422,24.8435107746539,23.0504763888634,24.9711368126955,24.225750219147,24.7291663077816,24.7792375209279,23.2730747531463,24.1879271892847,25.1082070461737,24.7879852642294,26.7353433386511,25.0246404161202,24.3853838512394,26.1313194148534,24.9688238038433,23.5573776288064,22.8166241868282,24.5909517773452,23.947632327148,24.9549808093758,24.7895380473141,22.6698391020264,24.0362546141102,23.9175044532839,1.12682679001322,0.00636713453180898,0.648581620348782,1,0
"P03886","MT-ND1","NU1M_HUMAN","NADH-ubiquinone oxidoreductase chain 1",22.3357401179382,21.9768050859898,19.5107324344089,20.6888449876784,20.6380868667785,21.3181003985504,21.5598761409114,21.9776490366007,21.6836935492726,22.1235781603351,22.0581126634228,21.8458139295246,21.917655521643,21.1693306160001,22.2231325055651,21.6710526302018,22.038072447276,21.4699100613834,21.240802284981,21.5811416590391,20.7496073878466,21.2459185167291,22.409861889609,21.8216036251235,21.7331710424043,22.4065832866523,20.9965957839494,19.7697900892345,21.660439745379,21.5493150728287,21.2542997040107,21.7454410219563,21.5272661040871,21.4786171645691,18.8168481588529,21.5204241358261,21.6280710506763,21.6756788766942,21.656764119338,21.7221054829208,22.3282804610552,21.4548499218185,21.5592140227877,21.498493852237,21.6680346479338,-0.545725005188544,0.132024835292891,0.796646151436804,0,0
"P03891","MT-ND2","NU2M_HUMAN","NADH-ubiquinone oxidoreductase chain 2",23.5837449789775,23.5663087459783,22.8499369412716,22.38724063798,22.4740482998534,22.3044033219672,23.0688816791007,23.2959673801417,22.5665752963378,23.6994196427483,23.1829697500234,21.9778099614273,22.8141576863397,22.8218061325646,22.9846641333746,23.7033025310595,20.5210687837282,22.8637853841506,23.0409506602043,23.0613668780187,23.4858915928651,22.8686618972455,21.7827835794834,22.530026156588,22.9620215338768,23.3950447162314,22.5726833281406,21.4711468070901,23.0166915206994,23.0623800076101,23.2131104202534,21.9753331141332,23.1849740430025,22.164471736102,21.365058306628,23.7244208720978,23.1839408920959,23.6556247927289,22.6861772554415,23.2253560715931,23.1960111025438,22.9359871205947,22.6497528072782,22.9984087929311,22.9290993852504,-0.342749361777948,0.332654150326636,0.884701444543836,0,0
"P03897","MT-ND3","NU3M_HUMAN","NADH-ubiquinone oxidoreductase chain 3",19.6189880975646,20.7501772729973,20.3060050535324,18.4454307030182,19.4194934870836,19.9109382671651,20.4006004431976,20.7127671425394,19.8221739708951,21.3247603056739,20.6245785294445,20.3221802546527,18.8100184963404,20.0775887505852,20.8368218088041,20.5421481036419,21.456736604015,19.9295552788695,20.1744085531562,20.5455140598568,20.62724114615,20.4125157512674,20.8238261384557,20.1319846774673,20.2426848967237,21.2733551579131,19.4482679616616,16.3920358073217,20.7175138882687,20.4453222108207,20.1366839520552,19.9569632158895,20.5209987249243,19.6413092860351,17.5894900845771,21.1116146404597,20.630828166432,20.7373582115644,21.0516050492854,20.3799042853028,21.197650179329,20.0040044046838,20.1416892399466,20.3085807190243,20.2896418687142,-0.557743052920149,0.228281163917744,0.849249717759312,0,0
"P03905","MT-ND4","NU4M_HUMAN","NADH-ubiquinone oxidoreductase chain 4",21.766261982038,22.7107256238331,21.1609324698167,21.2190287731506,21.7345916921671,21.3055177734755,22.0516956400836,22.1964386345867,21.5436005056522,23.1145628907668,22.3014466834241,20.6512427971938,20.7364001607493,21.1020991829194,21.7957720825864,22.754207230369,21.7259810200178,21.782153518869,21.114187734309,21.7752034716622,22.0304033882865,21.8226462896313,21.348887477501,21.5173764601796,21.5570940589987,22.3542154423614,21.5143997579779,NA,21.8322358618836,21.7676812775925,22.2712370747029,21.6364762402521,22.1738097256251,20.4571331975813,21.2462862259802,22.8642747583144,22.0381194967984,22.3419422709289,21.9252789422145,21.9802830941325,22.2240306079942,21.2094278228697,21.0633938981168,22.255979758744,21.6850974900127,-0.013985890253128,0.963499819306741,0.999987963176906,0,0
"P03915","MT-ND5","NU5M_HUMAN","NADH-ubiquinone oxidoreductase chain 5",21.9109295155514,22.2492322722065,20.1603411387525,21.2024000614671,20.9834266520178,21.1058133435119,21.9044439405575,21.893256256555,21.364261335047,22.486886869218,21.897804966607,20.0021646818194,22.1329438430914,21.0862751549037,21.2942490887994,22.3805634049389,21.4873952104202,21.5330660214309,21.2769497927658,21.8005931324738,21.1024913809381,21.2951693591756,21.6188011149566,21.4253614049276,21.2696529754934,22.1090339468104,20.165104197731,22.1973155018222,22.0498054088274,21.6575013647642,21.625968654572,21.0552226585813,21.7156045175917,20.289674900503,20.1558490497664,22.1473338904389,22.1667858683674,21.8577251007462,21.3850889044756,21.7323285534499,21.8675354474284,19.8959443971398,21.3472330386126,21.7846153700971,21.2705414409261,-0.0701786597948377,0.834075068075794,0.9793584429746,0,0
"P03928","MT-ATP8","ATP8_HUMAN","ATP synthase protein 8",20.2363459930329,NA,NA,18.6116002018905,19.6222225914732,20.019666645135,20.4294197704923,18.9150453982389,20.2596170476775,20.0120595853631,20.3834908161763,20.7531335796696,20.9380646493241,18.5349219722742,20.3223004591192,20.1195202550453,NA,NA,19.9398662154609,20.5708147460078,19.5359671186316,19.5080405927792,20.5359933460801,19.079374441066,19.7798676558998,19.6325764100283,19.09860754269,20.5245552277411,20.1368822415352,20.4004729492625,19.4521321378734,NA,NA,NA,18.9568100685845,19.8909109124693,20.838913224494,19.4167083908882,19.7372539303636,20.4074865030958,20.3083225972903,19.2808542743275,19.9721530146533,20.155138288737,19.6220718259666,-0.0963705647382831,0.813692611179978,0.975488467268073,0,0
"P04075","ALDOA","ALDOA_HUMAN","Fructose-bisphosphate aldolase A",31.3190938197181,31.5442781782062,31.5288543308653,30.7271448743042,31.4705560347161,31.6171159318709,31.4506593507666,31.3086835696098,31.5834840701934,31.3595043467647,31.5082615145368,31.6551326676926,31.6093358901768,31.5284386917451,31.5670440401624,31.2852119555574,31.3382533870638,31.6997685858398,31.0619504711558,31.5616074885593,31.6679977595332,31.6129030748814,31.2396776591027,31.7494142290547,31.4651743374414,31.2610287614083,31.5821903262221,31.016173498406,31.8074255867827,31.2960755524371,31.1639687122142,31.2664895978968,31.3182032490669,31.163602943231,31.0881169410561,31.5958786284,31.5054393046193,31.4469283861705,31.5614059523904,31.5009670300246,31.3989143083582,31.4076688317679,31.730292615904,31.6608519634984,31.21736834171,-0.188604643522979,0.143045649091247,0.799746004510827,0,0
"P04080","CSTB","CYTB_HUMAN","Cystatin-B",23.8144026103378,24.2431348374897,23.7683572389076,24.954217528092,24.1836341176214,25.2170484624621,24.7066672068484,24.3338551612743,23.5631091556178,24.1172621998276,24.0333600485597,25.1277493457686,24.5780309852833,24.5664827254127,24.3522375439037,23.5131876480466,24.4442783168345,24.4338111602888,24.6673290283284,23.9117612678395,24.1871409615321,23.8825993180568,24.7683062852398,23.5645988983583,24.1129086308652,23.8478094327663,24.2596940099008,24.1623745264696,24.3346938588858,24.44672213338,23.8756472496982,24.648633326526,24.1947074208612,24.6822211930284,24.7005159316461,24.2333406297134,24.1212578993016,24.2392222415569,23.4981811850953,23.891623302419,23.7969044698831,24.3625619788997,24.0443220725367,24.2045531737862,24.5434778019617,0.286567763336429,0.16699573908563,0.816746357865045,0,0
"P04179","SOD2","SODM_HUMAN","Superoxide dismutase [Mn], mitochondrial",25.2728783162411,24.6559746579544,25.0274245525342,25.6153648014139,25.9202200741075,25.7147162540527,25.0655461788365,25.0846593010865,24.8694776356295,25.1030773674796,24.8830206195889,25.319840293861,25.6136942384352,24.4038176363096,25.4615483708997,25.4053747381786,25.5646808349401,24.9860692529112,25.9704703017869,24.9499991789092,25.4554210648776,25.6051604491093,24.7316308576833,25.0362082183384,25.6674718101662,25.0666537775857,25.0983677047522,23.5223785347853,24.6167716494645,25.8484732795915,25.3214778365721,25.3736363532953,25.4947479740655,25.7646555855771,25.3438763763062,25.3773034893957,24.9797320480045,25.0760942542283,24.7339148430555,24.957398543314,25.0584196944057,25.1017157386021,25.4937990128697,24.6333081364889,25.6238799236449,0.287648758296221,0.223795824734824,0.841574276756864,0,0
"P04216","THY1","THY1_HUMAN","Thy-1 membrane glycoprotein",NA,19.2336227057318,NA,NA,NA,NA,19.5352392693959,19.0115927551605,NA,NA,18.0128062390289,17.1698747046016,NA,NA,NA,18.8126828004309,NA,19.3013317123739,NA,18.9762673900905,18.8381747042289,19.6127535165002,16.8579973534101,NA,18.5019014597595,17.6749903690549,22.7027061978575,NA,19.6411582535116,17.9172418042022,20.2262773145902,18.7228199166245,18.0211902160211,NA,NA,18.2193973919411,NA,16.9932180051982,NA,18.6562481968216,NA,17.5198827057433,NA,19.3271050438346,19.2299547904825,0.519843646043878,0.540299289725856,0.92767072846281,0,0
