"null_max_t","observed_max_t","p_perm"
2.60499015922691,4.25249421207168,0.096
2.62534431420484,4.25249421207168,0.096
2.70884787591985,4.25249421207168,0.096
3.32330862253211,4.25249421207168,0.096
5.07438721964348,4.25249421207168,0.096
4.28741694050465,4.25249421207168,0.096
3.68639148501784,4.25249421207168,0.096
4.64744735573672,4.25249421207168,0.096
2.79112769687194,4.25249421207168,0.096
3.25038634042458,4.25249421207168,0.096
4.32454412381488,4.25249421207168,0.096
3.81264759932578,4.25249421207168,0.096
4.6753833008627,4.25249421207168,0.096
3.87863640292136,4.25249421207168,0.096
3.21312131768959,4.25249421207168,0.096
2.51391564329594,4.25249421207168,0.096
3.30058917992492,4.25249421207168,0.096
2.80649047256985,4.25249421207168,0.096
4.2716342811308,4.25249421207168,0.096
2.9730496788202,4.25249421207168,0.096
2.78251350825431,4.25249421207168,0.096
2.84383057466929,4.25249421207168,0.096
2.7999113792804,4.25249421207168,0.096
2.55222337564092,4.25249421207168,0.096
3.70113707035983,4.25249421207168,0.096
2.82793704882831,4.25249421207168,0.096
3.76741873206254,4.25249421207168,0.096
3.2178768940772,4.25249421207168,0.096
4.43015677821854,4.25249421207168,0.096
2.88978441426367,4.25249421207168,0.096
3.26290947312121,4.25249421207168,0.096
2.42097309502979,4.25249421207168,0.096
4.73645986179617,4.25249421207168,0.096
2.75391770476999,4.25249421207168,0.096
3.23338659125187,4.25249421207168,0.096
3.22686981305713,4.25249421207168,0.096
2.8237679243772,4.25249421207168,0.096
4.13276314827741,4.25249421207168,0.096
3.09539624591102,4.25249421207168,0.096
4.09714845253669,4.25249421207168,0.096
2.96225173533861,4.25249421207168,0.096
2.6441914658412,4.25249421207168,0.096
3.22702354936752,4.25249421207168,0.096
2.52082090978718,4.25249421207168,0.096
3.13664703144565,4.25249421207168,0.096
2.7018690078943,4.25249421207168,0.096
3.38385442052919,4.25249421207168,0.096
2.33731882924178,4.25249421207168,0.096
3.45572047899901,4.25249421207168,0.096
4.11767901036354,4.25249421207168,0.096
3.15650402382736,4.25249421207168,0.096
3.34841994902558,4.25249421207168,0.096
2.20524472923722,4.25249421207168,0.096
3.7933438834031,4.25249421207168,0.096
2.92908718774724,4.25249421207168,0.096
3.76595878957948,4.25249421207168,0.096
3.27482745640132,4.25249421207168,0.096
4.42952305450296,4.25249421207168,0.096
3.03552996489989,4.25249421207168,0.096
2.55140714057769,4.25249421207168,0.096
3.46273653759436,4.25249421207168,0.096
4.42318392084706,4.25249421207168,0.096
3.42388479291949,4.25249421207168,0.096
3.7945429547437,4.25249421207168,0.096
2.70026216228109,4.25249421207168,0.096
3.72956961891827,4.25249421207168,0.096
5.76748643912335,4.25249421207168,0.096
3.1974498261964,4.25249421207168,0.096
3.03260577599698,4.25249421207168,0.096
3.93637715327725,4.25249421207168,0.096
4.51424821693105,4.25249421207168,0.096
3.64956306581352,4.25249421207168,0.096
2.7787979983255,4.25249421207168,0.096
3.30387586104915,4.25249421207168,0.096
2.73697622470022,4.25249421207168,0.096
3.48017816218915,4.25249421207168,0.096
3.31060930427669,4.25249421207168,0.096
3.61587255424389,4.25249421207168,0.096
3.00008133823178,4.25249421207168,0.096
2.44713753221856,4.25249421207168,0.096
2.75403627292953,4.25249421207168,0.096
3.27166731865843,4.25249421207168,0.096
2.41367305713421,4.25249421207168,0.096
2.70592878898594,4.25249421207168,0.096
2.99548657479658,4.25249421207168,0.096
3.11539409586096,4.25249421207168,0.096
3.28456826005826,4.25249421207168,0.096
2.86510110787644,4.25249421207168,0.096
3.88047961558554,4.25249421207168,0.096
2.24594379224467,4.25249421207168,0.096
4.70058845547608,4.25249421207168,0.096
2.91334975056872,4.25249421207168,0.096
2.65201590201994,4.25249421207168,0.096
3.92448970317198,4.25249421207168,0.096
3.86380390267372,4.25249421207168,0.096
2.71631626356279,4.25249421207168,0.096
3.23345324027946,4.25249421207168,0.096
2.97096279142924,4.25249421207168,0.096
3.5086710662952,4.25249421207168,0.096
2.92613200435937,4.25249421207168,0.096
3.0937392505019,4.25249421207168,0.096
3.10943127534198,4.25249421207168,0.096
2.51557072032324,4.25249421207168,0.096
3.93958523340329,4.25249421207168,0.096
3.75590114892509,4.25249421207168,0.096
3.50822914634082,4.25249421207168,0.096
2.80413619390932,4.25249421207168,0.096
3.48125531855594,4.25249421207168,0.096
3.44157723320745,4.25249421207168,0.096
4.63201662840186,4.25249421207168,0.096
2.96828623581381,4.25249421207168,0.096
3.04846778389912,4.25249421207168,0.096
2.62770740404146,4.25249421207168,0.096
4.09772071914501,4.25249421207168,0.096
3.77055087102366,4.25249421207168,0.096
3.10292350716587,4.25249421207168,0.096
4.38360526131809,4.25249421207168,0.096
4.94772392689971,4.25249421207168,0.096
2.45414697383801,4.25249421207168,0.096
2.70936542155669,4.25249421207168,0.096
2.86326549898466,4.25249421207168,0.096
4.1346834988535,4.25249421207168,0.096
3.37144842001773,4.25249421207168,0.096
3.77274547753872,4.25249421207168,0.096
4.84526181650739,4.25249421207168,0.096
3.93250371239492,4.25249421207168,0.096
3.83646448152963,4.25249421207168,0.096
2.36952136899926,4.25249421207168,0.096
2.69199029058183,4.25249421207168,0.096
3.64204350312408,4.25249421207168,0.096
4.47103054167524,4.25249421207168,0.096
3.40329456673794,4.25249421207168,0.096
3.36153008713737,4.25249421207168,0.096
2.98843290659026,4.25249421207168,0.096
3.21677744662188,4.25249421207168,0.096
4.28609038768072,4.25249421207168,0.096
4.0629327269262,4.25249421207168,0.096
3.21890316544209,4.25249421207168,0.096
2.31993859125246,4.25249421207168,0.096
3.99022310378095,4.25249421207168,0.096
3.30340326306928,4.25249421207168,0.096
2.86000371743361,4.25249421207168,0.096
2.61385938798655,4.25249421207168,0.096
2.75382943751265,4.25249421207168,0.096
3.93645682760516,4.25249421207168,0.096
2.81541943001844,4.25249421207168,0.096
3.5195839626651,4.25249421207168,0.096
3.17702339141304,4.25249421207168,0.096
3.91967378678847,4.25249421207168,0.096
3.89048422452802,4.25249421207168,0.096
2.70626433502167,4.25249421207168,0.096
3.54370572858726,4.25249421207168,0.096
2.99486970551869,4.25249421207168,0.096
3.45447464670453,4.25249421207168,0.096
4.33661521194354,4.25249421207168,0.096
3.09843183999228,4.25249421207168,0.096
3.51256138007492,4.25249421207168,0.096
3.79759629605851,4.25249421207168,0.096
3.32652328007911,4.25249421207168,0.096
3.6001211476195,4.25249421207168,0.096
2.88860646642068,4.25249421207168,0.096
3.46667021686022,4.25249421207168,0.096
3.50475321432665,4.25249421207168,0.096
4.08003873676817,4.25249421207168,0.096
2.33506550329179,4.25249421207168,0.096
3.48691033685719,4.25249421207168,0.096
3.60930986758914,4.25249421207168,0.096
2.97518591254999,4.25249421207168,0.096
3.36206636371519,4.25249421207168,0.096
3.99942720836046,4.25249421207168,0.096
2.88522064178269,4.25249421207168,0.096
3.391370013621,4.25249421207168,0.096
3.60503164427981,4.25249421207168,0.096
4.39765568051383,4.25249421207168,0.096
2.88080336927986,4.25249421207168,0.096
3.85103478239279,4.25249421207168,0.096
2.7659505516334,4.25249421207168,0.096
3.38106421518817,4.25249421207168,0.096
3.36244640423152,4.25249421207168,0.096
3.70355671731674,4.25249421207168,0.096
2.73093050799573,4.25249421207168,0.096
3.06971797210817,4.25249421207168,0.096
3.00404984377672,4.25249421207168,0.096
3.0532335574822,4.25249421207168,0.096
4.71823487773318,4.25249421207168,0.096
2.76197639051726,4.25249421207168,0.096
2.50577059425426,4.25249421207168,0.096
2.24928608517724,4.25249421207168,0.096
2.92953914557419,4.25249421207168,0.096
4.22678451549387,4.25249421207168,0.096
3.8852920247884,4.25249421207168,0.096
3.28820526550164,4.25249421207168,0.096
3.87108605513906,4.25249421207168,0.096
2.64496632830405,4.25249421207168,0.096
2.96992815630828,4.25249421207168,0.096
2.77540441575735,4.25249421207168,0.096
2.36317868063817,4.25249421207168,0.096
3.55256461409976,4.25249421207168,0.096
3.37655352487058,4.25249421207168,0.096
2.75848418244718,4.25249421207168,0.096
3.74009712998026,4.25249421207168,0.096
3.08335535353817,4.25249421207168,0.096
2.95451905122927,4.25249421207168,0.096
2.63536839157632,4.25249421207168,0.096
3.59049246159729,4.25249421207168,0.096
2.39203252509963,4.25249421207168,0.096
2.98676641186926,4.25249421207168,0.096
3.06120264814524,4.25249421207168,0.096
2.68910667364165,4.25249421207168,0.096
2.91722490670671,4.25249421207168,0.096
3.58678860372981,4.25249421207168,0.096
2.63340991291139,4.25249421207168,0.096
3.50394383114637,4.25249421207168,0.096
3.0418395269432,4.25249421207168,0.096
4.18857937750639,4.25249421207168,0.096
5.36025454051138,4.25249421207168,0.096
4.89507054080816,4.25249421207168,0.096
3.34831051006299,4.25249421207168,0.096
3.35818613122928,4.25249421207168,0.096
4.32760522053822,4.25249421207168,0.096
2.89255070174859,4.25249421207168,0.096
3.94959393698149,4.25249421207168,0.096
2.72110969239118,4.25249421207168,0.096
3.62975769715606,4.25249421207168,0.096
3.07563550095775,4.25249421207168,0.096
3.23916412210189,4.25249421207168,0.096
3.5655638929926,4.25249421207168,0.096
2.8503069790749,4.25249421207168,0.096
3.63002688779466,4.25249421207168,0.096
2.37073420844266,4.25249421207168,0.096
2.62929758734812,4.25249421207168,0.096
2.92487500754392,4.25249421207168,0.096
2.94440026554574,4.25249421207168,0.096
2.42979439789423,4.25249421207168,0.096
3.77312025308338,4.25249421207168,0.096
3.40357376497458,4.25249421207168,0.096
5.46345657214481,4.25249421207168,0.096
2.59894833719002,4.25249421207168,0.096
4.80001961454046,4.25249421207168,0.096
2.36959847033107,4.25249421207168,0.096
3.37769645740102,4.25249421207168,0.096
2.99555705895807,4.25249421207168,0.096
2.70932231456091,4.25249421207168,0.096
3.61960297315621,4.25249421207168,0.096
3.32010815375814,4.25249421207168,0.096
3.06652483619324,4.25249421207168,0.096
3.03638334495609,4.25249421207168,0.096
2.67792051991383,4.25249421207168,0.096
3.41182165448067,4.25249421207168,0.096
3.40737159990136,4.25249421207168,0.096
3.53339207537257,4.25249421207168,0.096
3.18318764380737,4.25249421207168,0.096
2.73019768652825,4.25249421207168,0.096
2.99919942515694,4.25249421207168,0.096
4.07895960847602,4.25249421207168,0.096
2.53372723214177,4.25249421207168,0.096
3.1414356613512,4.25249421207168,0.096
4.07023901661199,4.25249421207168,0.096
3.65546562648481,4.25249421207168,0.096
3.09421859795108,4.25249421207168,0.096
3.82749209236442,4.25249421207168,0.096
4.11057987552904,4.25249421207168,0.096
2.6783156440418,4.25249421207168,0.096
3.36704277811962,4.25249421207168,0.096
3.07435699239209,4.25249421207168,0.096
3.57404450239689,4.25249421207168,0.096
2.36103881803924,4.25249421207168,0.096
3.19181360310283,4.25249421207168,0.096
3.74011508791363,4.25249421207168,0.096
3.07836340532966,4.25249421207168,0.096
2.5944286369929,4.25249421207168,0.096
2.99329205486883,4.25249421207168,0.096
3.35128843216917,4.25249421207168,0.096
4.39834979621214,4.25249421207168,0.096
2.69932771352645,4.25249421207168,0.096
4.04824211972524,4.25249421207168,0.096
3.31014508566925,4.25249421207168,0.096
3.24988609427286,4.25249421207168,0.096
3.02282319864132,4.25249421207168,0.096
3.78810471290385,4.25249421207168,0.096
5.22346509889915,4.25249421207168,0.096
3.13741684087464,4.25249421207168,0.096
2.94412214920924,4.25249421207168,0.096
3.56031436638987,4.25249421207168,0.096
3.57727582160354,4.25249421207168,0.096
3.35995161249489,4.25249421207168,0.096
4.67568684250034,4.25249421207168,0.096
2.79357690468237,4.25249421207168,0.096
3.10892211782837,4.25249421207168,0.096
3.06402361990572,4.25249421207168,0.096
5.108688254991,4.25249421207168,0.096
4.33302185863904,4.25249421207168,0.096
3.11251398026136,4.25249421207168,0.096
2.86869042777493,4.25249421207168,0.096
3.85291268745094,4.25249421207168,0.096
2.96607907334002,4.25249421207168,0.096
2.6185672915011,4.25249421207168,0.096
2.62913831731728,4.25249421207168,0.096
4.28379332748306,4.25249421207168,0.096
3.3725149560925,4.25249421207168,0.096
3.22493379835866,4.25249421207168,0.096
2.86962098634884,4.25249421207168,0.096
4.75866476009182,4.25249421207168,0.096
3.16275884917168,4.25249421207168,0.096
3.33080622182452,4.25249421207168,0.096
3.69966158337329,4.25249421207168,0.096
4.38993594938972,4.25249421207168,0.096
3.4686780776935,4.25249421207168,0.096
3.37142982104245,4.25249421207168,0.096
4.66721289359315,4.25249421207168,0.096
3.79304611026364,4.25249421207168,0.096
2.79586830006099,4.25249421207168,0.096
3.11640796277252,4.25249421207168,0.096
4.33992422224042,4.25249421207168,0.096
3.10788388541147,4.25249421207168,0.096
3.31837282184494,4.25249421207168,0.096
2.71109893971327,4.25249421207168,0.096
3.78211759175826,4.25249421207168,0.096
3.45076033686008,4.25249421207168,0.096
2.58216965142021,4.25249421207168,0.096
3.59990489080135,4.25249421207168,0.096
3.28334391571687,4.25249421207168,0.096
2.62344834851007,4.25249421207168,0.096
3.9886756403039,4.25249421207168,0.096
4.27136592910015,4.25249421207168,0.096
3.31014727204497,4.25249421207168,0.096
3.25575777015766,4.25249421207168,0.096
2.22603574028097,4.25249421207168,0.096
3.01969679147516,4.25249421207168,0.096
2.56855097109807,4.25249421207168,0.096
3.1817227724833,4.25249421207168,0.096
4.17296950095052,4.25249421207168,0.096
2.80281337319131,4.25249421207168,0.096
3.57267273908169,4.25249421207168,0.096
3.13047423677502,4.25249421207168,0.096
3.80257431528881,4.25249421207168,0.096
3.93771223022728,4.25249421207168,0.096
2.50775338540527,4.25249421207168,0.096
3.07976143701446,4.25249421207168,0.096
3.58649323807563,4.25249421207168,0.096
3.9760416642952,4.25249421207168,0.096
3.16633076033767,4.25249421207168,0.096
3.05469718516187,4.25249421207168,0.096
2.92959796117363,4.25249421207168,0.096
3.28888400878325,4.25249421207168,0.096
2.55369834543344,4.25249421207168,0.096
3.22794327591472,4.25249421207168,0.096
2.99346684639581,4.25249421207168,0.096
2.88697662162551,4.25249421207168,0.096
2.8769169397859,4.25249421207168,0.096
2.49551405795494,4.25249421207168,0.096
2.45283522370558,4.25249421207168,0.096
2.89396693428729,4.25249421207168,0.096
3.06524933804563,4.25249421207168,0.096
3.20574565155202,4.25249421207168,0.096
3.46318436544323,4.25249421207168,0.096
2.45577646519974,4.25249421207168,0.096
4.45314064510424,4.25249421207168,0.096
2.61231782267857,4.25249421207168,0.096
3.67079869145766,4.25249421207168,0.096
3.50223404146601,4.25249421207168,0.096
2.55363903162073,4.25249421207168,0.096
3.05398655191452,4.25249421207168,0.096
2.88877998632725,4.25249421207168,0.096
3.2902874892224,4.25249421207168,0.096
3.59987631635602,4.25249421207168,0.096
2.99461518375186,4.25249421207168,0.096
2.66172859418914,4.25249421207168,0.096
3.51411215813747,4.25249421207168,0.096
2.92763693938193,4.25249421207168,0.096
2.47654408399686,4.25249421207168,0.096
2.49292331855977,4.25249421207168,0.096
4.17359570411082,4.25249421207168,0.096
4.28887219642265,4.25249421207168,0.096
3.15069736921262,4.25249421207168,0.096
3.24109747645068,4.25249421207168,0.096
3.8498522516163,4.25249421207168,0.096
4.09429146217207,4.25249421207168,0.096
4.05274601596595,4.25249421207168,0.096
3.59201328644657,4.25249421207168,0.096
4.66439424368722,4.25249421207168,0.096
2.8940949574912,4.25249421207168,0.096
2.7600323334345,4.25249421207168,0.096
3.25859134204202,4.25249421207168,0.096
2.57026273401116,4.25249421207168,0.096
3.25730888140265,4.25249421207168,0.096
2.64609661987999,4.25249421207168,0.096
2.98416278266735,4.25249421207168,0.096
4.31994573205729,4.25249421207168,0.096
3.09988570197041,4.25249421207168,0.096
3.63913179247758,4.25249421207168,0.096
3.57074671204826,4.25249421207168,0.096
2.5834136677543,4.25249421207168,0.096
2.87883202045015,4.25249421207168,0.096
3.15806363127951,4.25249421207168,0.096
3.00852696009379,4.25249421207168,0.096
3.86984691134377,4.25249421207168,0.096
3.32397786753091,4.25249421207168,0.096
3.16728077500142,4.25249421207168,0.096
3.16312008967163,4.25249421207168,0.096
3.22196745943504,4.25249421207168,0.096
3.21134880327355,4.25249421207168,0.096
5.99189096649172,4.25249421207168,0.096
5.40619317787501,4.25249421207168,0.096
2.50127253982292,4.25249421207168,0.096
3.34067656697914,4.25249421207168,0.096
3.19064214869512,4.25249421207168,0.096
2.82025734172978,4.25249421207168,0.096
3.59813700243444,4.25249421207168,0.096
3.49075265976087,4.25249421207168,0.096
2.83683663836094,4.25249421207168,0.096
4.5610214165843,4.25249421207168,0.096
3.11548376845031,4.25249421207168,0.096
3.52774333508298,4.25249421207168,0.096
3.48085300860245,4.25249421207168,0.096
3.19965409105456,4.25249421207168,0.096
3.41159281126242,4.25249421207168,0.096
2.56050631513813,4.25249421207168,0.096
3.0640649912819,4.25249421207168,0.096
3.19910535486973,4.25249421207168,0.096
4.71187263621362,4.25249421207168,0.096
2.89935344856264,4.25249421207168,0.096
3.5481984998775,4.25249421207168,0.096
3.38453933944215,4.25249421207168,0.096
3.18620079825271,4.25249421207168,0.096
3.07695482983867,4.25249421207168,0.096
3.56678706601418,4.25249421207168,0.096
3.69315233216473,4.25249421207168,0.096
3.33952738046845,4.25249421207168,0.096
3.2996644981289,4.25249421207168,0.096
3.36445160581826,4.25249421207168,0.096
4.03478792422299,4.25249421207168,0.096
3.37426957838026,4.25249421207168,0.096
2.82459434573102,4.25249421207168,0.096
3.32545556213907,4.25249421207168,0.096
2.81883805175636,4.25249421207168,0.096
4.10463894246067,4.25249421207168,0.096
3.16042385651731,4.25249421207168,0.096
3.04791185392729,4.25249421207168,0.096
3.5694991299421,4.25249421207168,0.096
5.90785498874782,4.25249421207168,0.096
3.27314014627632,4.25249421207168,0.096
2.62165893058276,4.25249421207168,0.096
5.37871755953649,4.25249421207168,0.096
3.61308667615722,4.25249421207168,0.096
3.37919740148705,4.25249421207168,0.096
2.82753575748753,4.25249421207168,0.096
3.48685431978888,4.25249421207168,0.096
2.15218789381044,4.25249421207168,0.096
3.36253465873309,4.25249421207168,0.096
3.26768645026776,4.25249421207168,0.096
3.61953364233441,4.25249421207168,0.096
2.99675444881738,4.25249421207168,0.096
3.04346369499034,4.25249421207168,0.096
3.72097925140073,4.25249421207168,0.096
2.75547212873129,4.25249421207168,0.096
3.01752970448119,4.25249421207168,0.096
4.38275795333594,4.25249421207168,0.096
2.6674347824374,4.25249421207168,0.096
3.12329836316579,4.25249421207168,0.096
3.54938621501655,4.25249421207168,0.096
2.5792878244632,4.25249421207168,0.096
5.01284098017251,4.25249421207168,0.096
2.79193104657815,4.25249421207168,0.096
2.63059625804949,4.25249421207168,0.096
3.37916017258777,4.25249421207168,0.096
2.93064810676437,4.25249421207168,0.096
3.58384889605349,4.25249421207168,0.096
2.38850326435681,4.25249421207168,0.096
3.47336808845937,4.25249421207168,0.096
3.5026672826557,4.25249421207168,0.096
3.89926229427846,4.25249421207168,0.096
3.73917279463646,4.25249421207168,0.096
2.89284870667518,4.25249421207168,0.096
2.83372707790468,4.25249421207168,0.096
4.16834328259896,4.25249421207168,0.096
3.30966055706237,4.25249421207168,0.096
3.70611728755949,4.25249421207168,0.096
3.07173818768407,4.25249421207168,0.096
3.26445456204915,4.25249421207168,0.096
2.68046045031559,4.25249421207168,0.096
3.51465601557212,4.25249421207168,0.096
2.86771149459334,4.25249421207168,0.096
2.77917394823154,4.25249421207168,0.096
4.37614082762439,4.25249421207168,0.096
2.81746259614388,4.25249421207168,0.096
3.89777882663847,4.25249421207168,0.096
3.93228032230188,4.25249421207168,0.096
2.23310135275762,4.25249421207168,0.096
3.69022896843846,4.25249421207168,0.096
3.87590303706857,4.25249421207168,0.096
3.38686074934042,4.25249421207168,0.096
2.83560825035411,4.25249421207168,0.096
3.97364985238296,4.25249421207168,0.096
2.59399130726173,4.25249421207168,0.096
2.6495129173284,4.25249421207168,0.096
2.66514739093577,4.25249421207168,0.096
3.65111837180922,4.25249421207168,0.096
3.80332409844853,4.25249421207168,0.096
3.56811694317858,4.25249421207168,0.096
3.60751282627533,4.25249421207168,0.096
3.03684743590312,4.25249421207168,0.096
3.28145645888665,4.25249421207168,0.096
2.78895466000828,4.25249421207168,0.096
2.53542385730949,4.25249421207168,0.096
2.63749271004648,4.25249421207168,0.096
4.2144005270247,4.25249421207168,0.096
3.62918177472456,4.25249421207168,0.096
3.78838456568422,4.25249421207168,0.096
2.69003681679573,4.25249421207168,0.096
3.56240257448227,4.25249421207168,0.096
3.69834746476544,4.25249421207168,0.096
3.2902333724092,4.25249421207168,0.096
4.06459490456053,4.25249421207168,0.096
5.1068590220037,4.25249421207168,0.096
3.20419035745911,4.25249421207168,0.096
3.40467271604052,4.25249421207168,0.096
4.14211642947066,4.25249421207168,0.096
2.90131253887924,4.25249421207168,0.096
2.51354126633635,4.25249421207168,0.096
3.02647783014518,4.25249421207168,0.096
3.31839844555288,4.25249421207168,0.096
2.96127276090297,4.25249421207168,0.096
4.09439426939534,4.25249421207168,0.096
2.3303555826266,4.25249421207168,0.096
4.11537397537277,4.25249421207168,0.096
2.8949068931139,4.25249421207168,0.096
2.98829343375452,4.25249421207168,0.096
2.65850064401966,4.25249421207168,0.096
3.15301167185007,4.25249421207168,0.096
2.74222877551536,4.25249421207168,0.096
3.49014502490756,4.25249421207168,0.096
3.07898464490305,4.25249421207168,0.096
3.9579162113542,4.25249421207168,0.096
2.81290323997052,4.25249421207168,0.096
4.1614292084693,4.25249421207168,0.096
3.09846862198039,4.25249421207168,0.096
3.95783726839259,4.25249421207168,0.096
3.65185461732921,4.25249421207168,0.096
3.61947958262803,4.25249421207168,0.096
4.31785441747611,4.25249421207168,0.096
3.45030800590379,4.25249421207168,0.096
2.185597137431,4.25249421207168,0.096
2.99494806407739,4.25249421207168,0.096
