"uniprot_id","protein","gene","description","gene_symbol","S03_T1","S10_T1","S16_T1","S22_T1","S24_T1","S27_T1","S28_T1","S04_T1","S05_T1","S06_T1","S12_T1","S14_T1","S17_T1","S21_T1","S30_T1","S03_T2","S10_T2","S16_T2","S22_T2","S24_T2","S27_T2","S29_T2","S04_T2","S05_T2","S06_T2","S12_T2","S14_T2","S17_T2","S21_T2","S30_T2","S03_T3","S10_T3","S16_T3","S22_T3","S24_T3","S27_T3","S29_T3","S04_T3","S05_T3","S06_T3","S12_T3","S14_T3","S17_T3","S21_T3","S30_T3","logFC_Training_HR","CI.L_Training_HR","CI.R_Training_HR","average_intensity_Training_HR","t_Training_HR","B_Training_HR","P.Value_Training_HR","adj.P.Val_Training_HR","sig.PVal_Training_HR","sig.FDR_Training_HR","pi_score_Training_HR","sig_pi_Training_HR","logFC_Training_LR","CI.L_Training_LR","CI.R_Training_LR","average_intensity_Training_LR","t_Training_LR","B_Training_LR","P.Value_Training_LR","adj.P.Val_Training_LR","sig.PVal_Training_LR","sig.FDR_Training_LR","pi_score_Training_LR","sig_pi_Training_LR","logFC_Acute_HR","CI.L_Acute_HR","CI.R_Acute_HR","average_intensity_Acute_HR","t_Acute_HR","B_Acute_HR","P.Value_Acute_HR","adj.P.Val_Acute_HR","sig.PVal_Acute_HR","sig.FDR_Acute_HR","pi_score_Acute_HR","sig_pi_Acute_HR","logFC_Acute_LR","CI.L_Acute_LR","CI.R_Acute_LR","average_intensity_Acute_LR","t_Acute_LR","B_Acute_LR","P.Value_Acute_LR","adj.P.Val_Acute_LR","sig.PVal_Acute_LR","sig.FDR_Acute_LR","pi_score_Acute_LR","sig_pi_Acute_LR","logFC_Baseline_HRvLR","CI.L_Baseline_HRvLR","CI.R_Baseline_HRvLR","average_intensity_Baseline_HRvLR","t_Baseline_HRvLR","B_Baseline_HRvLR","P.Value_Baseline_HRvLR","adj.P.Val_Baseline_HRvLR","sig.PVal_Baseline_HRvLR","sig.FDR_Baseline_HRvLR","pi_score_Baseline_HRvLR","sig_pi_Baseline_HRvLR","logFC_Trained_HRvLR","CI.L_Trained_HRvLR","CI.R_Trained_HRvLR","average_intensity_Trained_HRvLR","t_Trained_HRvLR","B_Trained_HRvLR","P.Value_Trained_HRvLR","adj.P.Val_Trained_HRvLR","sig.PVal_Trained_HRvLR","sig.FDR_Trained_HRvLR","pi_score_Trained_HRvLR","sig_pi_Trained_HRvLR","logFC_Acute_HRvLR","CI.L_Acute_HRvLR","CI.R_Acute_HRvLR","average_intensity_Acute_HRvLR","t_Acute_HRvLR","B_Acute_HRvLR","P.Value_Acute_HRvLR","adj.P.Val_Acute_HRvLR","sig.PVal_Acute_HRvLR","sig.FDR_Acute_HRvLR","pi_score_Acute_HRvLR","sig_pi_Acute_HRvLR","logFC_Training_Interaction","CI.L_Training_Interaction","CI.R_Training_Interaction","average_intensity_Training_Interaction","t_Training_Interaction","B_Training_Interaction","P.Value_Training_Interaction","adj.P.Val_Training_Interaction","sig.PVal_Training_Interaction","sig.FDR_Training_Interaction","pi_score_Training_Interaction","sig_pi_Training_Interaction","logFC_Acute_Interaction","CI.L_Acute_Interaction","CI.R_Acute_Interaction","average_intensity_Acute_Interaction","t_Acute_Interaction","B_Acute_Interaction","P.Value_Acute_Interaction","adj.P.Val_Acute_Interaction","sig.PVal_Acute_Interaction","sig.FDR_Acute_Interaction","pi_score_Acute_Interaction","sig_pi_Acute_Interaction"
"O75155","CAND2_HUMAN","CAND2","Cullin-associated NEDD8-dissociated protein 2","=""CAND2""",21.130652399304,23.2828729743586,23.4800085732307,22.4549686670415,23.4205586136542,22.9641940682055,22.8311169093368,23.1328855509087,23.4721479493544,23.2092490197956,22.9083567471811,23.1330725656565,21.7339299595604,22.6845632288647,22.8140434273643,22.6103841410926,22.8669136222038,23.5046929389006,22.8402336368954,23.1038953154966,23.0057719348604,23.3117929802039,23.1012680055715,23.3136544035894,22.9434366472293,23.000212710174,22.9754840047324,22.1495751836517,22.6196347582131,23.2327556809456,22.4614493015465,23.7864008432291,23.2478119907249,22.5592897106201,22.6883041399171,23.0568862860679,23.1985500119159,22.8711017565799,23.6062604256885,23.1845114782847,22.8146224375768,23.2094941757196,22.8583134285117,22.4151196019454,23.0639654817711,0.229738590686914,-0.226408804267401,0.685885985641228,22.9389868375039,1.01566685123074,-5.09740549695051,0.315461370777388,0.846265628172382,0,0,0.767164685458664,0,0.0309716181776558,-0.390267531813619,0.45221076816893,22.9389868375039,0.148271504258604,-5.21468995813017,0.882820700991264,0.999124715295518,0,0,0.996147350064016,0,-0.034998897947407,-0.485322491422615,0.415324695527801,22.9389868375039,-0.156730021427223,-5.59301154381834,0.876190209366908,0.96012431820813,0,0,0.995384805833685,0,0.0859209239963263,-0.335318225994948,0.507160073987601,22.9389868375039,0.411332226012504,-5.49695009044142,0.68286915819747,0.988493835914496,0,0,0.967756561968182,0,-0.080266789771013,-0.56398617008531,0.403452590543284,22.9389868375039,-0.334630044288186,-4.67278197160771,0.739528802376952,0.996539969772052,0,0,0.97607108168708,0,0.118500182738245,-0.365611596958774,0.602611962435265,22.9389868375039,0.493623576770772,-4.7693796208794,0.624080606530996,0.998358778940204,0,0,0.945662100317007,0,-0.00241963920548827,-0.486531418902508,0.481692140491531,22.9389868375039,-0.0100792330569329,-4.88631493460291,0.992004627172445,0.999659947529315,0,0,0.999980576517447,0,0.198766972509258,-0.422129852582463,0.819663797600979,22.9389868375039,0.645575898780479,-4.62776004225146,0.521979623203787,0.999083237378713,0,0,0.87877734221429,0,-0.120919821943733,-0.737550797751627,0.495711153864161,22.9389868375039,-0.395452828792124,-4.6419431576592,0.694461229335555,0.973725488644113,0,0,0.956868162988269,0
"O75208","COQ9_HUMAN","COQ9","Ubiquinone biosynthesis protein COQ9, mitochondrial","=""COQ9""",24.9660192420365,24.4859400769466,24.8058740135984,25.1257729102583,25.0528490292425,24.7475368590808,24.626596346801,24.5478329987849,24.7088237774712,24.3305688008227,24.881927162465,24.1952978685371,25.2491253196817,25.0081062980034,24.9948413073476,24.7097171209409,24.8161527888719,24.8623339707145,24.7861965835445,24.5244810554392,24.9012226912771,24.7688692068367,24.6225711219056,24.8253507227763,25.0197799283099,24.7930091854447,24.6412332746481,25.4105388648257,24.5612815497481,24.8183780748525,24.3293697285407,24.2060213745194,24.7703860205381,24.6844022031265,24.9646009275333,24.6160296997329,24.4421424591197,24.8256565893015,24.1114132859983,24.9569742338835,24.4077496194325,24.3722987309649,24.8685708431093,24.2514610962996,24.9660505946767,-0.0658509648572192,-0.360343560032927,0.228641630318488,24.7235856790665,-0.450931203133272,-5.45117407284486,0.654301877663001,0.90902266807564,0,0,0.972453434557023,0,0.0969523986746914,-0.175003139913803,0.368907937263186,24.7235856790665,0.718924319677849,-5.03511263918712,0.476071169932933,0.999124715295518,0,0,0.930571003450671,0,-0.193717286359195,-0.484449986311689,0.097015413593298,24.7235856790665,-1.34368361082515,-4.82152907020944,0.186089097208873,0.656999559950804,0,0,0.72199189137048,0,-0.241495966105592,-0.513451504694087,0.0304595724829023,24.7235856790665,-1.79074809402038,-4.22040567340159,0.0803655866089991,0.781861722088129,-1,0,0.543974886940068,0,0.0878111290782826,-0.224482171774196,0.400104429930761,24.7235856790665,0.567034414686173,-4.65585945472252,0.573635171410765,0.996539969772052,0,0,0.952369622946722,0,-0.074992234453628,-0.387538871648354,0.237554402741098,24.7235856790665,-0.483864754127105,-4.77108941002533,0.630933701672725,0.998358778940204,0,0,0.966051619038447,0,-0.027213554707231,-0.339760191901957,0.285333082487495,24.7235856790665,-0.175587246509919,-4.87937835327714,0.861441373650095,0.986566174506658,0,0,0.99594937122749,0,-0.162803363531911,-0.563659576633668,0.238052849569846,24.7235856790665,-0.819025226722471,-4.61466901579309,0.417282199578524,0.999083237378713,0,0,0.867370613843092,0,0.047778679746397,-0.350323465174507,0.445880824667301,24.7235856790665,0.242026071845622,-4.64714433484372,0.809908991495348,0.986851547189035,0,0,0.989977224966432,0
"O75223","GGCT_HUMAN","GGCT","Gamma-glutamylcyclotransferase","=""GGCT""",20.7101518365918,20.0208084593199,21.4442734816116,20.683826098399,20.9643589715092,21.6182145428356,21.1045408965294,20.5309803053659,20.9440946550449,21.3688289773765,20.0830174513527,21.7928681499638,21.626954651786,21.0610174841809,21.282769630448,21.0848078164586,20.928800459757,20.7882838421404,20.8220052781487,21.017949396679,20.955639629552,20.7742689987231,20.9621185154186,20.8083941737813,21.0912807817235,20.5900804935203,20.7064737440742,20.8410728139853,20.2370619398555,20.9349193594062,20.6663483306819,19.3500223603516,20.8619037478366,20.5699510967157,20.9280018282301,20.674670514797,21.4249471368182,20.2214610659279,20.9343356791772,21.2160888594059,20.7133420425988,20.5154759972294,21.089049460033,20.7185934394464,20.8095899622225,-0.0353724116253709,-0.465848545015581,0.395103721764839,20.8549698746003,-0.165705955324388,-5.52730349962221,0.869163957824106,0.962481656819104,0,0,0.995052237433165,0,-0.314891185469222,-0.712423655295085,0.082641284356642,20.8549698746003,-1.59738801540259,-4.32345714201788,0.117493032076182,0.999124715295518,0,0,0.509512697331722,0,-0.27084434371827,-0.695824430062965,0.154135742626425,20.8549698746003,-1.28520887123022,-4.88673780474473,0.205589467069763,0.672643983744087,0,0,0.651523625964179,0,0.0058168355345174,-0.391715634291346,0.403349305360381,20.8549698746003,0.0295077912598928,-5.57067095858246,0.976595952236789,0.999135949755424,0,0,0.999862253605938,0,-0.136478093802101,-0.592974504363564,0.320018316759362,20.8549698746003,-0.602903917528849,-4.65248859104189,0.549735137284816,0.996539969772052,0,0,0.92158764638671,0,0.14304068004175,-0.313826046279241,0.599907406362741,20.8549698746003,0.631382530662605,-4.74168784561476,0.531128147795102,0.998358778940204,0,0,0.913465866229642,0,-0.133620499211037,-0.590487225532029,0.323246227109954,20.8549698746003,-0.589801788663485,-4.80826089289622,0.558406037053632,0.932062544929972,0,0,0.925097157857372,0,0.279518773843851,-0.306434949571605,0.865472497259307,20.8549698746003,0.961989183752975,-4.60169181610241,0.341426479179522,0.999083237378713,0,0,0.740538778653844,0,-0.276661179252788,-0.858589128706494,0.305266770200919,20.8549698746003,-0.958741512121549,-4.602131766807,0.343041686498038,0.889798294544056,0,0,0.743786900056018,0
"O75251","NDUS7_HUMAN","NDUFS7","NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial","=""NDUFS7""",21.9175491572854,23.231642020583,23.0726624697456,20.6571518703771,21.9553601241792,22.5509794381209,23.3086757528079,23.4474569577295,23.6139464240972,23.3988578352035,23.3708468410284,22.3458427361292,22.1743734651562,22.9730738145677,23.5304299742055,23.3645947570809,22.8060020398847,23.1009304626631,22.4536238807533,22.3646119191748,23.646527879492,22.7710089159166,23.9542073691503,23.874742973,23.0575393240818,23.5675224030526,22.2550319793274,21.4678921129382,23.2477192615364,22.9689859361607,23.0502457191777,22.3382123482158,23.315641825474,22.648800735967,20.2404965895536,23.9712275590702,22.8506841559594,23.2345944889632,22.9706073155104,23.4156443312248,23.3676792635609,22.8526780675958,22.2080187915898,22.0743092792152,22.8117693721025,0.56966668222395,-0.143046259227975,1.28237962367588,22.8400088875247,1.61186512888752,-4.44881211355588,0.114298128797244,0.738344123067118,0,0,0.290667363248538,0,-0.0576483361087163,-0.715818473581624,0.600521801364191,22.8400088875247,-0.176632708332069,-5.21132194285486,0.860625095399906,0.999124715295518,0,0,0.991384525876105,0,-0.298855845935371,-1.00246931925809,0.40475762738735,22.8400088875247,-0.856544899336853,-5.28156965509356,0.396438407547546,0.801346088324511,0,0,0.758424695315674,0,-0.182292556185619,-0.840462693658526,0.475877581287289,22.8400088875247,-0.55853872082482,-5.43467694321587,0.5793697333115,0.988365601286605,0,0,0.905291843561525,0,-0.721741857755095,-1.47753497680959,0.0340512612994015,22.8400088875247,-1.9257569959933,-4.40181596779397,0.0607544320076136,0.996539969772052,-1,0,0.132451627984392,0,-0.0944268394224288,-0.850833067575822,0.661979388730964,22.8400088875247,-0.251746175926303,-4.80179970363834,0.802434967228354,0.998358778940204,0,0,0.979430724987404,0,-0.210990129172181,-0.967396357325574,0.545416098981212,22.8400088875247,-0.562509118193327,-4.81527944443264,0.576686263731234,0.936927292074202,0,0,0.890349700175967,0,0.627315018332666,-0.342812636553103,1.59744267321844,22.8400088875247,1.30400520466278,-4.56305566388461,0.199160094182551,0.999083237378713,0,0,0.363395121240978,0,-0.116563289749752,-1.08002571750829,0.846899138008783,22.8400088875247,-0.243977365632116,-4.64709379656569,0.808407129457768,0.986851547189035,0,0,0.975513007503982,0
"O75298","RTN2_HUMAN","RTN2","Reticulon-2","=""RTN2""",23.340869147184,25.5761062861374,25.2467851618968,24.3515294131715,25.623378592909,25.8187853486444,25.5924153374919,25.7472976548583,26.1248848887275,25.8291013214553,25.4709955428097,25.3951468490488,24.2170406299412,26.1107973163026,25.2807930420104,25.7475508564208,25.1588184914089,25.9589914403689,25.7884942246294,25.3727846042238,25.0975409627995,25.5413860640414,25.2440979905141,25.5886860800394,25.6238387814084,25.4835892652916,25.7943354196418,23.7771383927574,25.6841906979421,25.4132736741698,25.5911669820627,25.6897547017566,25.3941388273241,25.8199408129086,23.8807838779883,25.7106344704765,25.4627268580458,25.6483228021404,25.9218301789523,25.669413067027,25.5392297684043,25.9476440738329,25.7183970455936,25.8288701746837,25.5617681782909,0.457022643365434,-0.132294861536022,1.04634014826689,25.430783673283,1.56390691973106,-4.51073240462105,0.125160045518582,0.76332277885523,0,0,0.386831110190946,0,-0.19586336792365,-0.740081328139187,0.348354592291887,25.430783673283,-0.725776450866527,-5.03154719677398,0.471902435888577,0.999124715295518,0,0,0.863216229869053,0,-0.159488587618586,-0.741282059291589,0.422304884054416,25.430783673283,-0.552819422802677,-5.46888487484452,0.58324586172997,0.856431581549592,0,0,0.917605510402978,0,0.403290623395073,-0.140927336820464,0.947508583610609,25.430783673283,1.49440316695423,-4.61880120934118,0.14236323075748,0.829645329187112,0,0,0.455589058239763,0,-0.441431484246063,-1.06637048736774,0.183507518875614,25.430783673283,-1.42445324736294,-4.52338001357586,0.161522975218831,0.996539969772052,0,0,0.447187540070672,0,0.211454527043021,-0.413991434635714,0.836900488721755,25.430783673283,0.681788575230556,-4.72991025278834,0.499023704710786,0.998358778940204,0,0,0.863309174134602,0,-0.351324683970638,-0.976770645649373,0.274121277708096,25.430783673283,-1.13276910680155,-4.60309781642447,0.263579684228457,0.867771143498616,0,0,0.625967907336309,0,0.652886011289084,-0.149278753459678,1.45505077603785,25.430783673283,1.6413315086327,-4.51534622472564,0.108013943455015,0.999083237378713,0,0,0.233868912463662,0,-0.562779211013659,-1.35943273162502,0.233874309597707,25.430783673283,-1.42459393587963,-4.54647184298159,0.161482508681752,0.802628729571247,0,0,0.358384721507116,0
"O75306","NDUS2_HUMAN","NDUFS2","NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial","=""NDUFS2""",24.2247802715338,23.6966869366623,23.3629360813823,23.1039328845017,23.0113394118873,22.9904971956086,23.3999606825049,23.6747166077484,23.2596953291025,23.9916810701797,23.6754307552912,22.6055672799062,23.5353254695352,23.3891639659566,24.1938725145397,23.9199681651935,23.3520854234158,23.138072922059,23.1653973382429,23.4931327218867,23.3449886876334,23.229554006974,23.8307039185799,23.4918399585319,23.2686130269402,24.0047714109093,22.819801769662,23.1557377052099,23.5009319914826,23.4668328398576,23.5283123534894,23.2842500800581,23.4424865146394,22.9690142782979,23.2838785016924,24.0799873240938,23.2503541466947,23.8535418539781,23.3879087826841,23.5500830735694,23.8542294564541,23.276326100699,23.3912225613751,22.9803475124921,23.3897622705345,-0.0138165542693258,-0.380586300198019,0.352953191659367,23.4404382923038,-0.0759676632092317,-5.53671560606571,0.93979670196868,0.976344351489684,0,0,0.999142474520331,0,-0.0982775463857557,-0.436978978700177,0.240423885928665,23.4404382923038,-0.585140012774616,-5.09812105936898,0.561507687134603,0.999124715295518,0,0,0.944859630080128,0,0.0278691333657797,-0.334217928385697,0.389956195117256,23.4404382923038,0.155214747220172,-5.59322108130182,0.877377360915798,0.960863939917126,0,0,0.996360850930007,0,0.0180236238266289,-0.320677808487792,0.35672505614105,23.4404382923038,0.107311831277944,-5.56599895832813,0.915040059605293,0.997227656463065,0,0,0.998401008446284,0,-0.149038547468827,-0.537977816181363,0.239900721243709,23.4404382923038,-0.772750581883541,-4.63382969963389,0.443891311882192,0.996539969772052,0,0,0.885993679005392,0,-0.0645775553523968,-0.453832336602099,0.324677225897305,23.4404382923038,-0.334557037166453,-4.79304691138021,0.739583496596563,0.998358778940204,0,0,0.980707540206086,0,-0.0547320458132461,-0.443986827062948,0.334522735436456,23.4404382923038,-0.283550391237574,-4.86820507197413,0.778113898028031,0.971343784587729,0,0,0.986362539139389,0,0.0844609921164299,-0.414777134212518,0.583699118445378,23.4404382923038,0.341170096822628,-4.64342747206985,0.734634802280316,0.999083237378713,0,0,0.974290046826566,0,0.00984550953915075,-0.485962619215974,0.505653638294275,23.4404382923038,0.0400448876325968,-4.65018438711156,0.968242443253932,0.999155727563499,0,0,0.999682308657368,0
"O75323","NIPS2_HUMAN","NIPSNAP2","Protein NipSnap homolog 2","=""NIPSNAP2""",25.4146457005206,24.1266499613202,24.4036033015218,24.5093941768564,24.625849374618,24.5957342606094,24.1259816209337,24.1645658429603,24.2731728793919,24.4294528145273,24.5647411750032,25.0587242581219,25.4578434251542,24.4764742437347,24.5601725881953,24.5213534691336,24.9640528725589,24.5095221956266,24.5200231889553,24.5662874586977,24.16876480746,24.7346083568778,24.9222564253366,24.3514249687238,24.6000174901563,24.1400439008685,24.4621440681547,25.8909344294268,25.1685787740955,24.8106896251984,24.2976897855482,24.1510116656932,24.448917318894,24.7040946102618,24.7156318228617,24.2584258841016,24.6339221587119,24.2499125526144,24.4935179856353,24.5062817293297,24.5561382921942,24.6204806766152,24.9579523149305,24.6873203474378,24.7802652427376,0.00618684929843738,-0.364462641338768,0.376836339935642,24.6039837787179,0.0336611271713207,-5.53872916658207,0.973302936203529,0.988097986265255,0,0,0.999832598472524,0,0.170117806858972,-0.172166459384295,0.512402073102238,24.6039837787179,1.00227145934477,-4.86068831655976,0.321811944884137,0.999124715295518,0,0,0.824582966636811,0,-0.110702729033928,-0.476620001366961,0.255214543299105,24.6039837787179,-0.610095669129352,-5.43960062444357,0.545005051016105,0.844702767756673,0,0,0.935015518621352,0,-0.186777567558245,-0.529061833801512,0.155506698685021,24.6039837787179,-1.10042463317587,-5.04787930329814,0.277261225180816,0.926086975812193,0,0,0.786944652067066,0,-0.071692545758868,-0.464746071676286,0.32136098015855,24.6039837787179,-0.3678280378794,-4.67089124716038,0.714803460353052,0.996539969772052,0,0,0.976216782419286,0,-0.235623503319403,-0.628995879312348,0.157748872673543,24.6039837787179,-1.20791750416753,-4.55649262647893,0.233671751175869,0.998358778940204,0,0,0.709951668181286,0,-0.159548664795086,-0.552921040788031,0.23382371119786,24.6039837787179,-0.81792190616611,-4.73704649346447,0.417905103959973,0.89218329931416,0,0,0.870048472794986,0,-0.163930957560535,-0.668450098750748,0.340588183629679,24.6039837787179,-0.655248224315497,-4.62710824399226,0.515793579550767,0.999083237378713,0,0,0.897151740864364,0,0.0760748385243168,-0.424978022069591,0.577127699118225,24.6039837787179,0.306182255562348,-4.64527142879923,0.760941482504804,0.981964879090131,0,0,0.979430933493357,0
"O75340","PDCD6_HUMAN","PDCD6","Programmed cell death protein 6","=""PDCD6""",17.4743856238568,NA,17.3977299526479,18.2752182782612,17.3146535141498,17.5666679481226,17.3750859352304,17.4505934279069,NA,NA,17.0844807126757,17.3232281579903,17.322462129541,NA,17.5053626028533,NA,17.5973205526628,NA,18.0637993868454,NA,17.7686154220662,18.0343064998383,17.325184945915,16.6137318018174,17.405338544977,16.8968699375087,18.1836348558843,NA,17.6400914034326,17.3968669710292,18.1983020687491,16.8605887070963,17.4091143254389,18.030120834985,17.762910395844,NA,17.6479208597623,17.3774526739683,17.2133403506502,17.3504389839717,NA,17.1856958798072,17.6817514881003,17.3535396071438,17.9659445137095,0.313368618674335,-0.137352523511434,0.764089760860105,17.515792836984,1.41442292124041,-4.59709899415242,0.166587685581038,0.771416300131376,0,0,0.57027890761147,0,0.0457282747129995,-0.35726854560921,0.448725095035209,17.515792836984,0.230842042973051,-5.10140099043136,0.818860226658504,0.999124715295518,0,0,0.990903204421547,0,-0.213260722048819,-0.658118220550051,0.231596776452413,17.515792836984,-0.975262830244273,-5.05447141867322,0.336512780894858,0.770564835851527,0,0,0.79273496128001,0,0.0734823238234554,-0.295373833479368,0.442338481126279,17.515792836984,0.405282225400728,-5.44639294052333,0.687881006653642,0.988493835914496,0,0,0.972881849370671,0,0.232309863313208,-0.229827882643243,0.69444760926966,17.515792836984,1.02265211316338,-4.59639359250823,0.313898000947013,0.996539969772052,0,0,0.764009953894044,0,0.499950207274544,0.0216328807584636,0.978267533790625,17.515792836984,2.1263872148715,-4.18342789345,0.0410251091377899,0.998358778940204,1,0,0.20257877124652,0,0.21320716140227,-0.213076681097698,0.639491003902238,17.515792836984,1.01750049423277,-4.64491699880302,0.316304578475786,0.88523097991713,0,0,0.782382104138917,0,0.267640343961336,-0.336971916254297,0.872252604176969,17.515792836984,0.900546914292142,-4.6035930608951,0.374343137710051,0.999083237378713,0,0,0.768758273755315,0,-0.286743045872274,-0.86462976379628,0.291143672051731,17.515792836984,-1.00944321652477,-4.59610471102166,0.320093869893319,0.881617841825402,0,0,0.72134283523222,0
"O75347","TBCA_HUMAN","TBCA","Tubulin-specific chaperone A","=""TBCA""",19.6565443843654,18.9040461000827,19.7904224282152,19.6035303928078,19.1813124016352,20.5985141688193,19.3283311476435,19.3411354057932,19.4965116075382,19.1415658872783,19.6148779904434,20.7095493849883,20.3251306924941,19.7354805007406,19.8074008907428,19.2249960820047,19.346711849182,19.3409969978949,19.7163120033233,19.796830851059,19.7130610456876,18.7509527012646,19.7406228293835,19.6566567318549,19.8829978609326,19.5014021280383,19.9189865316762,19.0527903364861,19.661317432243,19.6995528371168,19.7359879393529,19.523201432014,19.3588879708849,20.1170642200414,19.1085194289636,19.5983680054262,19.6363432780074,19.8882860344641,19.7163150686983,19.1663334780021,19.6553766332929,20.404575663663,19.8336648555233,19.8075009648312,19.9476459813306,-0.160426099468136,-0.56211021434273,0.241258015406457,19.6385913901385,-0.805402348860224,-5.25999622831244,0.42501293997385,0.867504568794451,0,0,0.871738058293595,0,-0.13216570903597,-0.503109568381517,0.238778150309577,19.6385913901385,-0.718510516148591,-5.0353269082795,0.476323589187564,0.999124715295518,0,0,0.906629197823053,0,0.169787249182033,-0.226768416931882,0.566342915295947,19.6385913901385,0.86342265019959,-5.27642269982917,0.392689242770405,0.799028331205375,0,0,0.853246856943628,0,0.163171499009295,-0.207772360336253,0.534115358354842,19.6385913901385,0.887071531860049,-5.22919872012038,0.379968477782496,0.966205557789776,0,0,0.853938866933674,0,-0.204689668597076,-0.630653717232486,0.221274380038333,19.6385913901385,-0.969048472797097,-4.60685453140925,0.337932998386806,0.996539969772052,0,0,0.800859795702232,0,-0.232950059029243,-0.65925965517949,0.193359537121005,19.6385913901385,-1.10194581782383,-4.5985908502745,0.276606747523523,0.998358778940204,0,0,0.74127934538058,0,-0.226334308856504,-0.652643905006752,0.199975287293744,19.6385913901385,-1.07065070562254,-4.63269716267193,0.2902913899607,0.879552334357884,0,0,0.755824455206897,0,-0.0282603904321661,-0.57502311312708,0.518502332262748,19.6385913901385,-0.10423217131267,-4.64898128298579,0.91746910634412,0.999083237378713,0,0,0.99756871289786,0,0.00661575017273819,-0.536390458919957,0.549621959265433,19.6385913901385,0.0245695287099913,-4.65023781103079,0.980511838255336,0.999155727563499,0,0,0.99986980680946,0
"O75348","VATG1_HUMAN","ATP6V1G1","V-type proton ATPase subunit G 1","=""ATP6V1G1""",NA,NA,17.9961410365069,16.3750393367945,17.4645400167226,17.7583897255183,NA,NA,17.2374856778919,NA,NA,17.7452914132797,17.0501932077052,NA,16.6186965426485,NA,17.5460380169585,17.65246922528,17.1811870506705,NA,17.7648175435634,17.4756941030819,17.8376318008513,17.3800616562976,17.6210586122965,17.0267168878956,17.1502691429773,NA,17.4110693654024,16.8995165027479,NA,16.9807870527283,17.3991266698185,17.2269439552429,17.8674602424485,NA,NA,17.5270093271391,NA,NA,NA,18.1559872041484,17.5319250167575,NA,17.5514628989056,0.162935008889487,-0.349758105172483,0.675628122951458,17.4083217582957,0.653180319324556,-5.18467139476887,0.519362068919166,0.883776327925484,0,0,0.898752557243225,0,0.145083374134344,-0.327511317288856,0.617678065557544,17.4083217582957,0.630964572128119,-4.94831124824886,0.533559255794564,0.999124715295518,0,0,0.912890609105873,0,-0.152568611156596,-0.658379288673903,0.353242066360711,17.4083217582957,-0.619945292392389,-5.25699374961316,0.540677543202422,0.843089381159781,0,0,0.910447215858166,0,0.374484950852477,-0.0981097405707232,0.847079642275676,17.4083217582957,1.62862725100573,-4.35521805846553,0.115423502750553,0.800583537184101,0,0,0.44549548629606,0,0.198729721656392,-0.39062896551754,0.788088408830323,17.4083217582957,0.693041595841008,-4.62125189605316,0.4944144716541,0.996539969772052,0,0,0.869374353132815,0,0.216581356411535,-0.273951994680297,0.707114707503366,17.4083217582957,0.907462517656803,-4.6487254576068,0.372478128239253,0.998358778940204,0,0,0.807436586720654,0,-0.310472205597538,-0.899830892771469,0.278886481576393,17.4083217582957,-1.08272759121371,-4.59769208237342,0.288846848228246,0.878812490786594,0,0,0.680067922496603,0,0.017851634755143,-0.679428776247454,0.71513204575774,17.4083217582957,0.0526194972864404,-4.63052195149823,0.958436395619021,0.999083237378713,0,0,0.999242448115181,0,-0.527053562009073,-1.21928920386227,0.165182079844124,17.4083217582957,-1.56486530887245,-4.55014075515446,0.129678808187411,0.797282774250342,0,0,0.340748891743323,0
