gene,logFC,neg_log10_p,pi_score,adj_pval,direction
UQCR10,0.8569,1.1308,0.107394,0.999046,NS
DCTN3,-0.8504,1.1383,0.107645,0.999046,NS
ABCF1,0.8452,1.1254,0.111896,0.999046,NS
TFRC,0.9701,0.9749,0.113311,0.999046,NS
SEPTIN6,1.4266,0.6461,0.119766,0.999046,NS
MYPN,-0.7996,1.1494,0.120491,0.999046,NS
ACTB,-0.8394,1.0871,0.122306,0.999046,NS
SLC25A11,0.6425,1.4071,0.124744,0.999046,NS
ILF2,-1.119,0.8068,0.12508,0.999046,NS
SUMO2,-0.6811,1.2951,0.131193,0.999046,NS
NHLRC2,-0.7071,1.2407,0.132633,0.999046,NS
RDH13,-0.8472,1.0321,0.133527,0.999046,NS
ANKRD2,-0.6998,1.2425,0.135027,0.999046,NS
KRT8,1.2918,0.6639,0.138813,0.999046,NS
MAP2K1,-0.7263,1.1804,0.138875,0.999046,NS
LYRM7,0.7689,1.1035,0.14176,0.999046,NS
PPP3R1,0.5867,1.438,0.143327,0.999046,NS
ARL1,-0.9527,0.8733,0.147241,0.999046,NS
TMLHE,0.6674,1.2415,0.148377,0.999046,NS
STAT5B,0.79,1.0463,0.149068,0.999046,NS
API5,-1.039,0.7937,0.149746,0.999046,NS
RAB6A,0.6594,1.2391,0.152407,0.999046,NS
VAPA,0.7429,1.099,0.152607,0.999046,NS
ACTN4,-1.199,0.67,0.157274,0.999046,NS
CAV2,1.0388,0.7724,0.157618,0.999046,NS
MT-ATP6,0.9846,0.8133,0.158184,0.999046,NS
BOLA2,-0.6933,1.132,0.16412,0.999046,NS
SMIM4,0.8144,0.959,0.165576,0.999046,NS
ALDOC,0.6658,1.1729,0.165622,0.999046,NS
STT3B,0.6655,1.1556,0.170194,0.999046,NS
JUP,0.8148,0.9414,0.170999,0.999046,NS
ACTA1,-0.837,0.9111,0.172726,0.999046,NS
DUSP28,0.7444,1.0196,0.174178,0.999046,NS
MYH8,-1.1481,0.66,0.174682,0.999046,NS
TIMM9,0.7648,0.9881,0.175524,0.999046,NS
DES,-1.0089,0.7468,0.176422,0.999046,NS
SDHD,0.7509,1.0032,0.176463,0.999046,NS
TOMM7,-1.1518,0.6514,0.177709,0.999046,NS
VDAC2,0.5009,1.491,0.179122,0.999046,NS
ADSS2,0.7955,0.9225,0.18457200000000001,0.999046,NS
MYO18A,-0.7386,0.9907,0.185476,0.999046,NS
TKFC,0.689,1.0589,0.186388,0.999046,NS
MRPL44,1.2164,0.5967,0.188009,0.999046,NS
XRCC6,0.6235,1.1623000000000001,0.188512,0.999046,NS
MRPS16,-0.9703,0.7434,0.189962,0.999046,NS
FAM114A2,0.6658,1.0809,0.190674,0.999046,NS
BPGM,0.835,0.8605,0.191187,0.999046,NS
TMEM109,0.7065,1.0027,0.195718,0.999046,NS
ATP5F1E,0.7816,0.9062,0.195757,0.999046,NS
BCKDK,-1.0938,0.6475,0.19578,0.999046,NS
PVALB,-1.3075,0.5397,0.196951,0.999046,NS
GAPDHS,0.9353,0.7503,0.198731,0.999046,NS
MAP1LC3B2,-0.5736,1.2205,0.199472,0.999046,NS
TIPRL,-0.852,0.8194,0.200417,0.999046,NS
MYH3,-0.9734,0.7165,0.200686,0.999046,NS
COPB1,-0.7183,0.9707,0.200805,0.999046,NS
EIF3B,0.5951,1.16,0.204011,0.999046,NS
TRMT112,-0.8211,0.8374,0.205323,0.999046,NS
DIAPH1,-1.2494,0.5483,0.206533,0.999046,NS
MYOZ3,-1.0361,0.6602,0.207006,0.999046,NS
ALDH16A1,-1.2381,0.5494,0.208815,0.999046,NS
RPL15,-0.7606,0.893,0.209308,0.999046,NS
PTPN1,-0.9628,0.701,0.211359,0.999046,NS
MB,-0.4951,1.3626,0.211546,0.999046,NS
MCTS1,-0.5752,1.1716,0.211909,0.999046,NS
GLOD4,-0.488,1.3784,0.212461,0.999046,NS
TNNI1,-0.8938,0.7473,0.214808,0.999046,NS
MRPL9,-1.0547,0.6329,0.215018,0.999046,NS
CPNE1,-0.6884,0.9654,0.216477,0.999046,NS
GORASP2,-0.7636,0.869,0.216994,0.999046,NS
TRMT10C,-0.6568,0.9989,0.220772,0.999046,NS
NDUFA11,0.7181,0.9036,0.224434,0.999046,NS
HTRA2,0.7582,0.8519,0.22597,0.999046,NS
TMX4,-0.5339,1.2088,0.226269,0.999046,NS
SLK,-0.86,0.7491,0.226879,0.999046,NS
TCP1,0.513,1.2558,0.226883,0.999046,NS
RAB11B,-0.5359,1.1989,0.22776,0.999046,NS
VBP1,-0.6068,1.0484,0.231105,0.999046,NS
RTN4,-0.5582,1.1353,0.232453,0.999046,NS
CSRP3,-0.6028,1.0392,0.236335,0.999046,NS
RTN2,0.6488,0.9603,0.238194,0.999046,NS
MRPL49,-0.763,0.816,0.238461,0.999046,NS
COL6A2,-0.9934,0.6253,0.239213,0.999046,NS
MRPL41,-1.0565,0.5865,0.240102,0.999046,NS
CAPZB,-0.5853,1.0505,0.242747,0.999046,NS
UFD1,0.5445,1.1125,0.24788,0.999046,NS
ECHDC3,0.7366,0.8181,0.249688,0.999046,NS
NEDD8,0.554,1.0854,0.25043,0.999046,NS
TMCO1,0.8761,0.6837,0.251801,0.999046,NS
HBS1L,0.4882,1.2242,0.252541,0.999046,NS
CACNG1,0.6078,0.9753,0.255408,0.999046,NS
ACAA1,0.6201,0.9539,0.256149,0.999046,NS
SLC25A4,0.4633,1.2748,0.256665,0.999046,NS
COPZ1,-0.7159,0.8169,0.2601,0.999046,NS
PIP4K2B,0.5799,1.0028,0.262134,0.999046,NS
TOMM40,0.7044,0.8207,0.264145,0.999046,NS
RAB5C,0.6812,0.8449,0.265731,0.999046,NS
PMPCB,0.7644,0.7513,0.26651,0.999046,NS
PRXL2A,0.6186,0.9259,0.267434,0.999046,NS
PGLS,0.5396,1.0513,0.270829,0.999046,NS
SELENOW,-0.8664,0.6546,0.270932,0.999046,NS
PEA15,-1.0558,0.5305,0.275333,0.999046,NS
NDUFS4,0.5902,0.9458,0.276575,0.999046,NS
PSMB2,0.4254,1.3096,0.277232,0.999046,NS
TSN,0.5833,0.9452,0.280944,0.999046,NS
PCYT2,-0.7075,0.7768,0.282082,0.999046,NS
MOB2,0.6689,0.8193,0.283111,0.999046,NS
RPS8,0.6317,0.8618,0.28551,0.999046,NS
ATG3,1.0326,0.5239,0.287769,0.999046,NS
CLTB,0.718,0.7484,0.290152,0.999046,NS
CAB39L,-1.1593,0.4633,0.290351,0.999046,NS
RPL35,-1.2306,0.4358,0.290874,0.999046,NS
DNAJB4,-0.6793,0.7892,0.291,0.999046,NS
SYNM,-0.7186,0.7458,0.291087,0.999046,NS
PKIA,0.5991,0.8942,0.291271,0.999046,NS
TOM1,-0.4679,1.1373,0.293689,0.999046,NS
ENSA,-0.7178,0.7382,0.295197,0.999046,NS
ACAD8,0.5538,0.9499,0.297812,0.999046,NS
TSFM,-0.4981,1.0503,0.299831,0.999046,NS
MRPS27,0.8836,0.5915,0.300133,0.999046,NS
ZBTB9,0.6433,0.8104,0.301066,0.999046,NS
DYNC1LI2,0.5565,0.9365,0.301213,0.999046,NS
FSCN1,-0.7882,0.6604,0.301591,0.999046,NS
USP15,0.55,0.9419,0.303335,0.999046,NS
ACTN2,-1.1107,0.4661,0.30359,0.999046,NS
RPA2,-0.5826,0.8842,0.305396,0.999046,NS
MAPRE2,-0.5306,0.9656,0.30739,0.999046,NS
PLGRKT,0.6242,0.8179,0.308631,0.999046,NS
TTN,-0.8796,0.5802,0.308768,0.999046,NS
MRC2,0.9203,0.5529,0.309822,0.999046,NS
FABP3,-0.4716,1.0706,0.312702,0.999046,NS
LAMTOR2,-0.6176,0.8174,0.312725,0.999046,NS
EIF3D,-0.5989,0.8406,0.313758,0.999046,NS
MYO1C,-0.5281,0.9469,0.316162,0.999046,NS
NAA50,0.5723,0.8723,0.316804,0.999046,NS
PPP1R12B,-0.9799,0.5072,0.318423,0.999046,NS
TUBB2A,-0.6164,0.8037,0.319582,0.999046,NS
BPNT1,-0.5501,0.9004,0.319661,0.999046,NS
SLC25A13,0.4842,1.0173,0.321686,0.999046,NS
MOGS,0.8221,0.5948,0.324313,0.999046,NS
S100A13,-0.7677,0.6306,0.327996,0.999046,NS
EIF4E,-0.4386,1.1034,0.328114,0.999046,NS
CACNB3,0.4254,1.1352,0.328925,0.999046,NS
MAP3K20,0.4052,1.1914,0.329044,0.999046,NS
NUDT16,0.5044,0.9516,0.33115,0.999046,NS
ARHGDIB,-1.0332,0.4643,0.331333,0.999046,NS
UFL1,0.6047,0.7855,0.334999,0.999046,NS
AKR7A2,0.569,0.827,0.338413,0.999046,NS
SAR1A,0.6002,0.7815,0.339613,0.999046,NS
PPIL1,0.5179,0.8985,0.342556,0.999046,NS
SHMT1,0.5356,0.8686,0.342567,0.999046,NS
THTPA,-0.48,0.9638,0.344657,0.999046,NS
RPS20,-0.535,0.8637,0.345075,0.999046,NS
RPL38,0.5951,0.7732,0.346621,0.999046,NS
NEB,-0.8673,0.5303,0.346808,0.999046,NS
TSPO,-0.6849,0.6694,0.347951,0.999046,NS
GBE1,-0.542,0.8367,0.351947,0.999046,NS
RPL14,-0.6073,0.7441,0.353291,0.999046,NS
SDR39U1,-0.7335,0.6122,0.355599,0.999046,NS
ATPAF1,0.4833,0.9251,0.357221,0.999046,NS
RPS7,-0.7274,0.6145,0.357264,0.999046,NS
COL1A2,-1.2981,0.3435,0.358178,0.999046,NS
NDUFB9,0.5181,0.8582,0.359252,0.999046,NS
PSME2,-0.625,0.7104,0.359748,0.999046,NS
OGN,-0.66,0.672,0.360174,0.999046,NS
SIRT3,-0.7827,0.5666,0.360191,0.999046,NS
PDIA4,-0.6993,0.6277,0.363956,0.999046,NS
SEC31A,-0.4746,0.9233,0.364587,0.999046,NS
MT-ND1,0.6064,0.7205,0.36568,0.999046,NS
MAPRE1,-0.473,0.923,0.365981,0.999046,NS
ASPH,0.6876,0.6325,0.367371,0.999046,NS
ATP5MG,0.5198,0.8354,0.367908,0.999046,NS
ADIRF,0.8638,0.5019,0.368474,0.999046,NS
SGCG,0.5673,0.7642,0.368539,0.999046,NS
PFKFB2,-0.7147,0.6039,0.370169,0.999046,NS
PAIP1,-0.5584,0.7711,0.371055,0.999046,NS
CNDP2,-0.5153,0.8327,0.372307,0.999046,NS
CHMP2A,-0.4705,0.9115,0.372518,0.999046,NS
NDUFS7,0.6203,0.6877,0.374485,0.999046,NS
HSPB8,0.4812,0.8846,0.375263,0.999046,NS
PUDP,-0.5997,0.707,0.376667,0.999046,NS
IPO7,0.5508,0.7692,0.37702,0.999046,NS
SEC23A,-0.59,0.71,0.38115,0.999046,NS
LANCL1,-0.473,0.8855,0.381206,0.999046,NS
VIM,-0.6716,0.6216,0.382449,0.999046,NS
MYOM3,-0.6842,0.6081,0.383669,0.999046,NS
RPS27A,0.5912,0.6953,0.388128,0.999046,NS
S100A1,-0.7224,0.5651,0.39063,0.999046,NS
RAB1B,0.4555,0.8929,0.391945,0.999046,NS
TXN2,-0.5341,0.7574,0.394017,0.999046,NS
CD63,-0.7309,0.5478,0.397732,0.999046,NS
ARPC3,-0.6665,0.5993,0.398618,0.999046,NS
MT-CO2,0.508,0.7828,0.400292,0.999046,NS
TACC2,0.5318,0.7473,0.400491,0.999046,NS
PFKL,0.5386,0.7369,0.400961,0.999046,NS
APPL1,-0.4991,0.7922,0.402369,0.999046,NS
GNAS,-0.4499,0.869,0.406473,0.999046,NS
COL6A3,-0.6555,0.5929,0.40865,0.999046,NS
CFL2,-0.3301,1.1748,0.409434,0.999046,NS
ARL6IP5,-0.4478,0.8587,0.41255,0.999046,NS
NIPSNAP3A,0.5349,0.7162,0.413854,0.999046,NS
RPS15,0.9914,0.3846,0.415614,0.999046,NS
ILVBL,0.8452,0.4504,0.416231,0.999046,NS
EIF3G,0.524,0.7235,0.417703,0.999046,NS
STK38L,-0.5268,0.7197,0.417709,0.999046,NS
DNM1L,-0.4378,0.8659,0.417735,0.999046,NS
RPL23,0.5228,0.7203,0.420173,0.999046,NS
RPS28,0.6136,0.6081,0.423539,0.999046,NS
DAD1,0.5307,0.7021,0.42402,0.999046,NS
TIMM13,0.623,0.5979,0.424136,0.999046,NS
HSD17B4,-0.5097,0.7256,0.42671,0.999046,NS
RAB24,0.5925,0.6239,0.426874,0.999046,NS
PRKRA,-0.6824,0.5413,0.427205,0.999046,NS
THY1,-1.0048,0.3672,0.427549,0.999046,NS
TBCB,-0.4659,0.7879,0.429416,0.999046,NS
STK38,0.5257,0.697,0.430111,0.999046,NS
COX19,0.5039,0.7264,0.430497,0.999046,NS
SH3BGRL3,-0.7003,0.5195,0.432694,0.999046,NS
LAMTOR3,-0.4044,0.8975,0.433532,0.999046,NS
DNAJB1,-0.6963,0.5173,0.436287,0.999046,NS
USO1,0.3824,0.9412,0.436607,0.999046,NS
EIF4EBP1,-0.8297,0.4268,0.442489,0.999046,NS
ADK,0.4738,0.7461,0.443079,0.999046,NS
TGM2,-0.4893,0.7202,0.444221,0.999046,NS
CACNA1S,0.3904,0.8929,0.448175,0.999046,NS
CAMK2A,0.5106,0.6825,0.448262,0.999046,NS
TNNT3,-0.6315,0.5506,0.449023,0.999046,NS
RDH11,0.5273,0.6566,0.450606,0.999046,NS
MTPN,0.4503,0.7593,0.45509,0.999046,NS
RAB21,-0.6127,0.555,0.457049,0.999046,NS
ARIH2,-0.6251,0.5433,0.457511,0.999046,NS
DBI,0.5448,0.623,0.457714,0.999046,NS
OXCT1,0.6159,0.5445,0.461996,0.999046,NS
SPCS1,-0.5594,0.5977,0.463088,0.999046,NS
XPO1,-0.5122,0.6513,0.463853,0.999046,NS
RAB12,0.4796,0.6903,0.466562,0.999046,NS
FDXR,0.6001,0.5516,0.46662,0.999046,NS
NCL,-0.4172,0.7934,0.466632,0.999046,NS
EPRS1,-0.3104,1.0658,0.466885,0.999046,NS
AKAP12,-0.7264,0.4534,0.468478,0.999046,NS
HRC,-0.4072,0.807,0.469237,0.999046,NS
NUDT19,-0.7209,0.4521,0.472158,0.999046,NS
FAH,-0.4039,0.8068,0.472188,0.999046,NS
HMGCL,0.4374,0.7266,0.481048,0.999046,NS
YBX1,0.4098,0.7754,0.481095,0.999046,NS
DCAF6,0.3905,0.8108,0.482389,0.999046,NS
NT5C2,0.5471,0.5772,0.483282,0.999046,NS
MME,0.659,0.4775,0.484521,0.999046,NS
UBE2R2,-0.4952,0.6354,0.48458,0.999046,NS
AKR1B1,-0.4585,0.6847,0.485336,0.999046,NS
LAMC1,-0.5933,0.5285,0.485792,0.999046,NS
PSMD10,-0.4355,0.7167,0.487402,0.999046,NS
ASPN,-0.7358,0.4235,0.487972,0.999046,NS
RPIA,-0.484,0.6435,0.488129,0.999046,NS
SMYD2,-0.6922,0.4479,0.48975,0.999046,NS
GSK3A,-0.5841,0.5294,0.490652,0.999046,NS
ERGIC1,-0.4458,0.6931,0.490949,0.999046,NS
DARS2,0.5371,0.5737,0.491907,0.999046,NS
VARS1,-0.4474,0.6867,0.492929,0.999046,NS
LMOD3,-0.4911,0.6229,0.494438,0.999046,NS
MYOZ1,-0.8583,0.3562,0.494601,0.999046,NS
MFAP4,0.6269,0.4839,0.497322,0.999046,NS
UBE2L3,-0.6414,0.4729,0.497338,0.999046,NS
CYC1,-0.3999,0.7583,0.497417,0.999046,NS
NUTF2,-0.3488,0.86240000000000006,0.500299,0.999046,NS
GABARAPL2,0.5456,0.55,0.501142,0.999046,NS
EIF3M,-0.5233,0.5723,0.501794,0.999046,NS
SNRPB,-0.5016,0.5959,0.502436,0.999046,NS
EIF3C,0.3432,0.8687,0.503362,0.999046,NS
PRUNE1,-0.4782,0.6231,0.503518,0.999046,NS
ADH1B,0.5488,0.539,0.506034,0.999046,NS
FIS1,-0.4971,0.5928,0.507343,0.999046,NS
CAV1,-0.5071,0.5788,0.508714,0.999046,NS
ABCB7,0.5187,0.5613,0.511506,0.999046,NS
UBE2B,0.635,0.4571,0.512559,0.999046,NS
RTN3,-0.5061,0.5712,0.513941,0.999046,NS
HLA-C,-0.6547,0.44,0.515099,0.999046,NS
ECPAS,-0.3352,0.8584,0.515505,0.999046,NS
PTCD3,-0.6619,0.4345,0.515687,0.999046,NS
BDH2,-0.4352,0.6609,0.51573,0.999046,NS
MYLK,0.6263,0.4579,0.51665,0.999046,NS
UQCC3,-0.7355,0.389,0.51749,0.999046,NS
DMD,-0.3303,0.8646,0.518134,0.999046,NS
SSBP1,-0.3657,0.7806,0.518229,0.999046,NS
ATP1A1,0.3404,0.8367,0.51896,0.999046,NS
ANP32E,-0.8449,0.3371,0.51907,0.999046,NS
COX5B,0.4481,0.6344,0.519631,0.999046,NS
FTL,-0.6869,0.413,0.520398,0.999046,NS
RPS4X,0.3865,0.7339,0.520401,0.999046,NS
LSS,0.571,0.4964,0.520617,0.999046,NS
VPS13C,-0.4144,0.6836,0.520872,0.999046,NS
VPS4B,0.3503,0.8073,0.52138,0.999046,NS
FARSB,0.5096,0.555,0.5214,0.999046,NS
APIP,0.6458,0.4368,0.522339,0.999046,NS
HNRNPDL,0.447,0.6304,0.522604,0.999046,NS
SYNPO2,-0.6015,0.4681,0.522911,0.999046,NS
HSPB6,-0.4204,0.668,0.523838,0.999046,NS
OPLAH,0.4288,0.6538,0.524337,0.999046,NS
TMOD1,-0.601,0.4652,0.525302,0.999046,NS
ANXA4,-0.4207,0.6628,0.526222,0.999046,NS
MAP2K4,-0.4723,0.5886,0.527251,0.999046,NS
RTCA,-0.4428,0.6262,0.528077,0.999046,NS
NPEPL1,-0.4143,0.6677,0.528887,0.999046,NS
HSPH1,0.5964,0.4617,0.53041,0.999046,NS
SLC1A4,0.6079,0.4529,0.530452,0.999046,NS
SETD7,-0.3772,0.7296,0.530629,0.999046,NS
EHD4,0.5368,0.5118,0.531232,0.999046,NS
OXSR1,0.3996,0.6858,0.532082,0.999046,NS
ADHFE1,0.5575,0.4913,0.532216,0.999046,NS
PLAA,-0.3822,0.7142,0.533354,0.999046,NS
KRT10,0.6717,0.4047,0.534745,0.999046,NS
PDLIM3,-0.3914,0.688,0.537929,0.999046,NS
UBA2,0.4231,0.6301,0.54127,0.999046,NS
GNB2,-0.3549,0.7501,0.541701,0.999046,NS
ACAD9,0.4694,0.5664,0.542208,0.999046,NS
PLEC,-0.4387,0.6026,0.544068,0.999046,NS
DDX17,-0.474,0.5551,0.545644,0.999046,NS
NXN,-0.4812,0.5431,0.547828,0.999046,NS
SNX5,-0.3774,0.6895,0.549263,0.999046,NS
HADHA,-0.2656,0.9782,0.54977,0.999046,NS
NDUFB8,0.4868,0.5322,0.550685,0.999046,NS
CAMK2B,0.3081,0.8368,0.552266,0.999046,NS
EIF5B,0.4964,0.5185,0.552876,0.999046,NS
RNF126,0.3791,0.6767,0.553942,0.999046,NS
TNNT1,-0.6119,0.4179,0.554952,0.999046,NS
EHD1,-0.329,0.7734,0.556592,0.999046,NS
MLEC,0.3981,0.639,0.556713,0.999046,NS
NAP1L4,0.4444,0.5714,0.557328,0.999046,NS
FKBP4,0.3827,0.6633,0.557375,0.999046,NS
FAM136A,0.4694,0.5404,0.557652,0.999046,NS
UBE2V2,-0.3169,0.8,0.557836,0.999046,NS
NDUFA5,-0.399,0.6344,0.558312,0.999046,NS
NT5C,-0.5583,0.4526,0.558862,0.999046,NS
CHP1,-0.4085,0.6181,0.559142,0.999046,NS
NIF3L1,0.4466,0.5632,0.560403,0.999046,NS
CRYM,-0.5894,0.4256,0.561235,0.999046,NS
TXNRD1,0.3075,0.812,0.562766,0.999046,NS
CA3,-0.4082,0.6116,0.562829,0.999046,NS
TNNC2,-0.4662,0.5321,0.564848,0.999046,NS
TFG,-0.365,0.674,0.567518,0.999046,NS
ARF4,-0.3632,0.6774,0.567557,0.999046,NS
RAC1,-0.3412,0.7186,0.568599,0.999046,NS
CPNE3,0.3051,0.8035,0.568651,0.999046,NS
DSTN,0.4284,0.5695,0.570241,0.999046,NS
SMYD1,-0.3481,0.7,0.570598,0.999046,NS
NQO2,0.762,0.3187,0.571674,0.999046,NS
KRAS,-0.4152,0.5843,0.572017,0.999046,NS
SPR,-0.4769,0.5081,0.57241,0.999046,NS
IFITM1,-0.8159,0.2961,0.573303,0.999046,NS
GLRX5,-0.3332,0.7218,0.574802,0.999046,NS
ARHGAP19,0.5726,0.4199,0.574892,0.999046,NS
BCAP29,0.4787,0.4979,0.577631,0.999046,NS
GARNL3,0.5105,0.4661,0.578196,0.999046,NS
BCAM,0.4635,0.5119,0.579055,0.999046,NS
ENDOD1,0.3754,0.6304,0.579935,0.999046,NS
TOLLIP,-0.356,0.6646,0.579978,0.999046,NS
ANP32A,-0.4014,0.5892,0.580074,0.999046,NS
H2BC4,-0.5609,0.4215,0.580168,0.999046,NS
PSMD7,0.4149,0.5689,0.58077,0.999046,NS
HCCS,0.4051,0.582,0.581064,0.999046,NS
SRSF2,0.4437,0.5259,0.584299,0.999046,NS
CD36,-0.4626,0.5016,0.58604,0.999046,NS
SFPQ,-0.604,0.3838,0.586375,0.999046,NS
CUL4A,-0.4759,0.487,0.586494,0.999046,NS
PDIA3,-0.3726,0.6203,0.587356,0.999046,NS
CAPZA2,-0.4065,0.5669,0.58822,0.999046,NS
RBMX,-0.6856,0.336,0.588354,0.999046,NS
KRT1,0.6481,0.3551,0.588632,0.999046,NS
EHD2,-0.354,0.6475,0.589909,0.999046,NS
EPB41,0.6599,0.3467,0.590458,0.999046,NS
NUDC,-0.3628,0.6299,0.59085,0.999046,NS
PRKCSH,-0.3243,0.7034,0.591433,0.999046,NS
MCU,0.3958,0.5737,0.592817,0.999046,NS
EZR,-0.6853,0.3298,0.59426,0.999046,NS
ACO1,-0.3543,0.6301,0.598035,0.999046,NS
TMOD4,-0.5321,0.4192,0.598329,0.999046,NS
MPC2,0.3646,0.6084,0.600029,0.999046,NS
PTGES3,0.3965,0.5578,0.600942,0.999046,NS
BIN3,-0.5193,0.425,0.601605,0.999046,NS
REEP5,-0.3823,0.5762,0.602185,0.999046,NS
PHPT1,-0.3948,0.5554,0.603571,0.999046,NS
FYCO1,-0.389,0.5604,0.605332,0.999046,NS
PSME3,-0.3607,0.6012,0.606914,0.999046,NS
COL15A1,-0.514,0.4209,0.60761,0.999046,NS
SHMT2,0.4825,0.4441,0.610571,0.999046,NS
MAPK1,-0.3726,0.5736,0.611342,0.999046,NS
AIMP2,0.3572,0.5959,0.612557,0.999046,NS
FAM162A,0.3077,0.6889,0.613773,0.999046,NS
PYURF,-0.6702,0.3154,0.614627,0.999046,NS
NDUFV3,-0.462,0.4555,0.615944,0.999046,NS
TMEM143,0.4393,0.4786,0.616242,0.999046,NS
