pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,clean_label
HALLMARK_OXIDATIVE_PHOSPHORYLATION,1e-10,2.9882101160661763,152,VDAC2;TIMM13;SLC25A4;CPT1A;PDHX;COX5A;IDH3A;ATP5F1A;NNT;CS;UQCRC2;ATP5MG;SLC25A6;HCCS;COX5B;HSD17B10;GOT2;FXN;MFN2;NDUFA7;COX6B1;DLAT;IDH3B;DLST;NDUFB8;ATP5PO;VDAC3;SLC25A11;AIFM1;MDH2;UQCR10;NDUFS8;IDH2;VDAC1;NDUFS7;PDHA1;ECH1;NDUFA2;BCKDHA;GLUD1;AFG3L2;ETFB;NDUFB4;NDUFA6;ATP5F1E;UQCRC1;NDUFV2;TIMM9;NDUFS4;FH;SUCLG1;LRPPRC;ATP5F1B;NDUFB5;TIMM50;SUCLA2;NDUFS3;SDHD;HSPA9;MRPS22;DECR1;SLC25A12;COX4I1;ETFA;MAOB;COX7A2;HTRA2;CYB5R3;ACAA1;NDUFB6;NDUFS1;IDH3G;ACAA2;SDHB;NDUFA3;NDUFV1;PHB2;UQCRFS1;PDHB;ACADVL;SDHA;ACADM;NDUFB7;ATP6V1G1;UQCRH;HADHB;NQO2;SURF1;TIMM10;PRDX3;ATP5PB;ATP5ME;IMMT,Hallmark,3.3558371332539415e-22,0.5985434695006192,1.221053756771862,Training_HR,1,4,30.166666666666668,17.083333333333336,0.06981317007977318,0.5265076576849561,0.29816041388236464,OXPHOS
HALLMARK_FATTY_ACID_METABOLISM,2e-10,1.841694524952568,88,HMGCL;CPT1A;RDH11;HCCS;GCDH;CRAT;HSD17B10;MIF;IDH3B;DLST;MDH2;PDHA1;ECH1;OSTC;ECI2;FH;SUCLG1;GAPDHS;EPHX1;HSDL2;SUCLA2;MGLL;SDHD;ERP29;GLUL;HSP90AA1;DECR1;SUCLG2;ACAA1;ACSL1;HIBCH;HSPH1;IDH3G;ACAA2;PDHB;ACADVL;SDHA;ACADM;HADHB;IDI1;CPT2;CRYZ,Hallmark,1.97046069809246e-4,0.40312471229479807,0.5188480777437918,Training_HR,2,33.16666666666667,59.333333333333336,46.25,0.5788675352447861,1.035562022849969,0.8072147790473774,"Fatty Acid
Metabolism"
GOBP_CELLULAR_RESPIRATION,3e-10,2.641179042657033,140,TRAP1;COX5A;LYRM7;IDH3A;ATP5F1A;PNPT1;NNT;NDUFB10;CS;UQCRC2;ATP5MG;NDUFB9;HCCS;COX5B;FXN;MFN2;SLC25A13;NDUFA7;COX6B1;DLAT;IDH3B;DLST;NDUFB8;ATP5PO;MT-ATP6;MT-CO2;MDH2;UQCR10;NDUFS8;IDH2;MT-ND3;NDUFS7;PDHA1;MTCH2;NDUFA2;ETFB;NDUFB4;NDUFA6;ATP5F1E;UQCRC1;NDUFV2;NDUFS4;FH;NDUFA12;SUCLG1;ATP5F1B;NDUFB5;GHITM;SUCLA2;NDUFS3;SDHD;NDUFA11;CHCHD10;STOML2;NDUFS5;SUCLG2;COX4I1;ETFA;COX7A2;NDUFB6;NDUFS1;COA6;SHMT2;IDH3G;SDHB;NDUFA3;NDUFV1;MT-ND1;UQCRFS1;PDHB;SDHA;NDUFB7,GO:BP,2.641002805568964e-14,0.5357189827170801,0.9759946830643196,Training_HR,3,62.333333333333336,88.5,75.41666666666667,1.0879219004097986,1.5446163880149817,1.3162691442123902,"Cellular
Respiration"
GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,4e-10,2.3510806607293824,222,TRAP1;HMGCL;SLC25A4;COX5A;LYRM7;IDH3A;ATP5F1A;PNPT1;NNT;NDUFB10;CS;UQCRC2;ATP5MG;NDUFB9;HCCS;HK1;COX5B;FXN;MFN2;SLC25A13;NDUFA7;COX6B1;DLAT;PPP1R3A;IDH3B;DLST;NDUFB8;ATP5PO;MT-ATP6;ADHFE1;FDXR;MT-CO2;MDH2;UQCR10;NDUFS8;IDH2;MT-ND3;NDUFS7;PDHA1;ALDOC;MTCH2;NDUFA2;COMT;ETFB;NDUFB4;NDUFA6;ATP5F1E;UQCRC1;NDUFV2;H6PD;NDUFS4;FH;NDUFA12;SUCLG1;ATP5F1B;GAPDHS;NDUFB5;PYGB;GHITM;SUCLA2;NDUFS3;GYS1;SDHD;PFKFB1;PFKL;PGLS;NDUFA11;CHCHD10;STOML2;NDUFS5;SUCLG2;COX4I1;ETFA;COX7A2;PHKG1;ATG3;NDUFB6;NDUFS1;COA6;SHMT2;IDH3G;PFKM;SDHB;NDUFA3;NDUFV1;MT-ND1;UQCRFS1;PFKFB2;ADIPOQ;PDHB;ACADVL;SDHA;ACADM;NDUFB7;PPIF;TALDO1;ALDH1L1;UQCRH;EPM2A,GO:BP,7.442616283609092e-13,0.44704439751161895,0.9214260034948982,Training_HR,4,91.5,117.66666666666667,104.58333333333334,1.5969762655748114,2.0536707531799943,1.8253235093774032,"Generation
Of Precursor
Metabolites And
Energy"
GOBP_PROTON_TRANSMEMBRANE_TRANSPORT,5e-10,2.670050153805514,86,SLC25A4;COX5A;LETM1;ATP5F1A;NNT;NDUFB10;ATP1A1;ATP5MG;NDUFB9;COX5B;SLC25A13;NDUFA7;COX6B1;NDUFB8;ATP5PO;MT-ATP6;MT-CO2;UQCR10;NDUFS8;MT-ND3;NDUFS7;NDUFA2;ATP1A2;NDUFB4;NDUFA6;ATP5F1E;UQCRC1;NDUFV2;NDUFS4;NDUFA12;ATP5F1B;NDUFB5;GHITM;SLC16A1;NDUFS3;SLC25A12;NDUFS5;COX4I1;NDUFB6;NDUFS1;NDUFA3;NDUFV1;PHB2;MT-ND1;UQCRFS1;NDUFB7;PPIF;ATP6V1G1;UQCRH;DMAC2L;SURF1;ATP5PB;ATP5ME,GO:BP,7.117157981222689e-12,0.5867679559418902,0.8870749883998732,Training_HR,5,120.66666666666667,146.83333333333334,133.75,2.1060306307398244,2.562725118345007,2.3343778745424157,"Proton
Transmembrane
Transport"
GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS,6e-10,2.544528902364949,59,ATP5F1A;NDUFB10;ATP5MG;NDUFB9;NDUFA7;NDUFB8;ATP5PO;MT-ATP6;NDUFS8;MT-ND3;NDUFS7;NDUFA2;NDUFB4;NDUFA6;ATP5F1E;NDUFV2;NDUFS4;NDUFA12;ATP5F1B;NDUFB5;NDUFS3;SDHD;NDUFA11;STOML2;NDUFS5;NDUFB6;NDUFS1;SDHB;NDUFA3;NDUFV1;MT-ND1;SDHA;NDUFB7;ATP5PB;ATP5ME;NDUFB3;NDUFC2;MT-ND5;NDUFA8,GO:BP,3.8427762700469785e-9,0.6032149085163536,0.7614608014455848,Training_HR,6,149.83333333333334,176,162.91666666666669,2.6150849959048372,3.07177948351002,2.843432239707429,"Proton Motive
Force Driven ATP
Synthesis"
GOBP_MUSCLE_SYSTEM_PROCESS,7.000000000000001e-10,-1.9895349985728368,131,MYH6;HRC;MYH4;ANKRD2;MYH3;MAP2K1;TMOD4;SYNM;MYH13;ACTA1;CACNA2D1;TNNC2;PDLIM5;PRKACA;TNNT3;TNNI1;MLIP;MYH8;MYBPH;CAV1;BIN1;TPM1;PAK1;MYOZ1;PPP1R12B;EEF2;TOMM70;FLNA;DES;TTN;FKBP1A;GSTM2;TMEM38A;CSRP3;PPP3CA;CASQ2;MYLK2;CAMK2G;TMOD1;MYL4;DMD;SLMAP;CRYAB;ATP2B4;TNNC1;MYL1;GSK3A;GAA;MAP2K3;TCAP;MYL6B;JSRP1;TPM3;TNNT1,GO:BP,2.3806496526922527e-6,-0.4119857097387819,0.6272567397185284,Training_HR,7,184,210.16666666666666,197.08333333333331,3.211405823669566,3.668100311274749,3.4397530674721573,"Muscle System
Process"
GOBP_MYOFIBRIL_ASSEMBLY,8e-10,-2.235310212611352,40,MYH6;CFL2;MYH3;SYNPO2L;TMOD4;ACTA1;TNNT3;MYBPH;MYOM3;TPM1;MYOZ1;TTN;NEB;CSRP3;PLEC;ACTN2;TMOD1;FLNC;MYBPC1;TCAP;TNNT1;PRKAR1A;ADPRHL1;MYL2;MYPN;MYOM2;LMOD3;CASQ1,GO:BP,5.792109062821894e-6,-0.5839868243030226,0.610526878385931,Training_HR,8,213.16666666666666,239.33333333333331,226.25,3.720460188834579,4.177154676439762,3.94880743263717,Myofibril Assembly
GOBP_MUSCLE_CELL_DEVELOPMENT,9e-10,-2.0292949063425425,72,MYH6;CFL2;MYH3;SYNPO2L;TMOD4;ACTA1;PDLIM5;TNNT3;MYBPH;BIN1;MYOM3;TPM1;PAK1;MYOZ1;TOMM70;TTN;ACTN4;ALPK3;NEB;CSRP3;PPP3CA;PLEC;ACTN2;TMOD1;DMD;FLNC;DCAF8;MYBPC1;GSK3A;TCAP;TNNT1;BIN3;PRKAR1A;ADPRHL1;MYL2;MYPN;MYOM2;LMOD3;CASQ1,GO:BP,1.6010403040249484e-5,-0.468514145456842,0.5756102610711286,Training_HR,9,242.33333333333331,268.5,255.41666666666666,4.229514553999592,4.686209041604775,4.457861797802183,"Muscle Cell
Development"
GOBP_MUSCLE_ORGAN_DEVELOPMENT,1e-9,-1.976179588005224,87,MYH6;ANKRD2;GPC1;CFL2;MYH3;ACTA1;FHL1;TNNI1;FLNB;MUSTN1;CAV1;TPM1;MYOZ1;EEF2;ASS1;DES;TTN;NEB;FKBP1A;CSRP3;PPP3CA;PLEC;SMYD1;MYLK2;FXR1;DMD;COL6A3;CRYAB;TNNC1;KRAS;TCAP;MYL6B;SPEG;BIN3;ERO1A;SMTNL1;TRIM72;MYL2;MYL6;JPH1;MYOM2;LMOD3;CASQ1;YBX3;MYL3,GO:BP,4.02599077084731e-5,-0.44012836318119264,0.557332238758646,Training_HR,10,271.5,297.6666666666667,284.58333333333337,4.738568919164605,5.195263406769788,4.9669161629671965,"Muscle Organ
Development"
