pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
GOBP_POSITIVE_REGULATION_OF_MACROAUTOPHAGY,0.11173330420940107,-1.7372718752878424,21,DCN;SESN1;PRKAA2;PIP4K2B;TOM1;EPM2A,GO:BP,0.007399577167019027,-0.5510685672902745,0.27471745859524166,Acute_LR
GOBP_REGULATION_OF_BINDING,0.11173330420940107,1.6991483529282885,23,EPB41;ADD1;FLOT1;ADIPOQ;TXN;NME1;RAN;RPL11;XIRP1,GO:BP,0.00747574359790043,0.5937007168044834,0.2110705378683249,Acute_LR
GOBP_REGULATION_OF_LEUKOCYTE_DIFFERENTIATION,0.11173330420940107,1.7178293380949143,22,C1QC;PNP;ADIPOQ;HLA-B;LTF;PRDX2;XRCC6;QKI;ANXA1;ACTB;SOD1;IL18,GO:BP,0.0074816937281120665,0.6061762694741919,0.2110705378683249,Acute_LR
GOBP_RESPONSE_TO_NUTRIENT,0.11173330420940107,1.7036877320277548,29,CAT;ALAD;ADIPOQ;GCLC;CSNK1A1;TFRC;GCLM;GNAI2;CPT1A;MAT2A;GPX1,GO:BP,0.007540781779008926,0.567092763891312,0.20665231123444913,Acute_LR
GOBP_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.11291379875450672,1.7289717328588434,17,HNRNPA1;NPM1;HNRNPL;RBMX;HNRNPK;QKI;DDX17;HNRNPU;C1QBP;PRDX6;PTBP1;NCL,GO:BP,0.007702392658144871,0.6478634041078088,0.2110705378683249,Acute_LR
GOBP_ENDOTHELIAL_CELL_MIGRATION,0.1263724448492208,1.6732288683953334,33,S100A8;S100A9;APOE;AGT;ANXA3;FN1;SERPINF1;GLUL;MYH9;ATP2B4,GO:BP,0.008803885853066181,0.5443914289802335,0.18970683345051784,Acute_LR
GOBP_POSITIVE_REGULATION_OF_BINDING,0.1263724448492208,1.7194001193811042,16,EPB41;ADD1;FLOT1;TXN;NME1;RAN;RPL11,GO:BP,0.00875309661436829,0.6555525842667578,0.19858448696990452,Acute_LR
GOBP_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY,0.12663903084249875,1.6914729645962088,22,IGHG2;IGHG1;IGKC;IGHA1;IGHM;IGHG3;IGHA2;CACNB3,GO:BP,0.008914358484559057,0.5968758064945388,0.19311396334681513,Acute_LR
GOBP_LIPOPROTEIN_METABOLIC_PROCESS,0.1268876611418048,1.7039895560401161,13,APOE;APOD;APOC2;APOL1;GLUL,GO:BP,0.009137055837563452,0.6826496379639171,0.19671002534624346,Acute_LR
GOBP_MYELOID_CELL_DIFFERENTIATION,0.1268876611418048,1.6091674497071269,50,C1QC;TF;BLVRB;BPGM;ADIPOQ;NPM1;TFRC;LTF;PITHD1;GLUL;HMGB2;MYH9,GO:BP,0.009208103130755065,0.4816687077718198,0.17905449926999345,Acute_LR
GOBP_REGULATION_OF_MRNA_PROCESSING,0.1268876611418048,1.7204774069516848,18,HNRNPA1;NPM1;HNRNPL;RBMX;HNRNPK;QKI;DDX17;HNRNPU;C1QBP;PRDX6;PTBP1;NCL,GO:BP,0.0091324200913242,0.63531636579309,0.19311396334681513,Acute_LR
GOBP_NEGATIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,0.12714144552781648,1.7108464784726147,17,SPTB;ADD1;TMOD1;PFN1;MTPN;SPTBN1,GO:BP,0.009341199606686333,0.6410716857796175,0.1913878287563819,Acute_LR
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,0.13190209216463833,1.6843407755511104,26,SNCA;SPTB;ADD1;NPM1;TMOD1;PFN1;MTPN;SPTBN1,GO:BP,0.009859154929577466,0.5736925215741295,0.18191499890750512,Acute_LR
GOBP_RNA_TEMPLATED_DNA_BIOSYNTHETIC_PROCESS,0.13348472336911643,1.7001589400773456,16,HNRNPA1;HNRNPC;TCP1;HNRNPD;PTGES3;CCT8;HNRNPU;CCT6A;CCT4,GO:BP,0.010074318744838976,0.6482165345161859,0.18491588197177058,Acute_LR
GOBP_ASTROCYTE_DIFFERENTIATION,0.1370808871493803,1.6939413097922909,12,S100A8;S100A9,GO:BP,0.010445205479452055,0.6953203691185783,0.18491588197177058,Acute_LR
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.13730906727331815,1.6973458845518983,19,A2M;SERPING1;HLA-B;LTF;PRDX2;BANF1;DNAJA3;USP15;C1QBP;PARP1;YWHAZ,GO:BP,0.010562235944101397,0.619822788517444,0.17905449926999345,Acute_LR
GOBP_ATP_METABOLIC_PROCESS,0.14193852175576452,-1.4333217727581506,118,STOML2;NDUFA3;PRKAA2;ATP5F1B;PRKACA;NDUFB5;PRKAG1;MAP2K1;NDUFS5;OGDH;PGAM2;ATP5PO;ATP5PD;FIS1;TPI1;SDHA;PRKAA1;PGK1;DMAC2L;NDUFA5;LDHA;ATP5F1C;DNM1L;NDUFA10;GPI;OLA1;HK1;NDUFC2;GAPDH;NDUFV1;DHTKD1;MTCH2;GPD1;AK1;NDUFS8;NDUFA9;PGM1;FBP1;NDUFV3;PKM;NDUFB7;MYH3;MT-ND5;HSPA1A;NDUFS7;NDUFS4;ATP1B1;ATP5F1D;PFKM;NDUFB3;NDUFS6;ALDOA;ATP5ME;NDUFA12,GO:BP,0.011052631578947368,-0.31190652550108783,0.31827967504043686,Acute_LR
