gene,logFC,neg_log10_p,pi_score,adj_pval,direction
RNF114,-0.3867,0.6122,0.579763,0.837882,NS
VTA1,-0.2535,0.9291,0.581349,0.705671,NS
BCAT2,-0.3326,0.6973,0.586232,0.804717,NS
YBX1,0.2849,0.8127,0.586753,0.759943,NS
RAB9A,-0.3038,0.7614,0.587095,0.776791,NS
RNF7,-0.2956,0.7819,0.587362,0.763876,NS
CRKL,0.3232,0.7131,0.588166,0.797945,NS
NTMT1,-0.3723,0.6179,0.588777,0.837882,NS
RPS2,-0.2929,0.7832,0.589706,0.763876,NS
UBXN6,-0.4305,0.5297,0.591488,0.899186,NS
DPYSL2,-0.2913,0.7818,0.591891,0.763876,NS
PPID,0.3545,0.6418,0.592267,0.820806,NS
PRKAA1,-0.2737,0.8304,0.592536,0.758266,NS
EIF5,-0.3004,0.7499,0.595293,0.786039,NS
CARNS1,-0.3102,0.7217,0.597199,0.792451,NS
ARPC1B,0.4577,0.4862,0.599012,0.908415,NS
RPA3,0.3459,0.6427,0.599332,0.820806,NS
TIMM50,-0.3587,0.6163,0.601135,0.837882,NS
COL6A3,-0.4116,0.5368,0.601218,0.899186,NS
PRKCQ,-0.317,0.6944,0.602412,0.806812,NS
DPYSL3,-0.3513,0.6264,0.602473,0.831416,NS
RAN,0.2213,0.9918,0.603226,0.666476,NS
COL18A1,-0.3799,0.5756,0.604414,0.872839,NS
ENDOD1,0.2915,0.7498,0.604509,0.786039,NS
ACTR2,0.3096,0.7045,0.605183,0.801117,NS
VPS26A,0.2814,0.7729,0.605989,0.770875,NS
MAPK12,-0.3015,0.7165,0.608106,0.797945,NS
EIF4A1,0.2246,0.958,0.609332,0.68359,NS
TPPP,0.4448,0.4832,0.609647,0.909948,NS
RTCA,-0.317,0.6776,0.609771,0.812308,NS
GPX4,0.2656,0.8053,0.611053,0.759943,NS
HYOU1,0.3034,0.7033,0.611798,0.801117,NS
NUDC,-0.2789,0.7641,0.612219,0.776791,NS
RPL6,-0.359,0.5914,0.613309,0.857587,NS
PBXIP1,-0.2625,0.8033,0.61533,0.759943,NS
ATP5PD,-0.219,0.961,0.61597,0.68359,NS
TXNDC17,-0.239,0.8796,0.616208,0.727351,NS
NDUFA5,-0.295,0.7123,0.616444,0.797945,NS
CACNA2D1,-0.2276,0.9224,0.616655,0.710993,NS
SAR1A,0.3424,0.6113,0.617566,0.837882,NS
LONP1,-0.2492,0.8356,0.619171,0.755246,NS
RPS5,-0.4449,0.4671,0.619702,0.914796,NS
KRT8,-0.5976,0.3478,0.619711,0.948103,NS
PRKG1,-0.3823,0.5409,0.621212,0.897524,NS
OTUB1,-0.2383,0.8663,0.621683,0.730276,NS
PSMD3,0.2019,1.0167,0.623283,0.665728,NS
GPX3,0.3537,0.5779,0.624575,0.872169,NS
UBE2G1,-0.3951,0.5163,0.625171,0.899186,NS
ARMT1,0.2865,0.7109,0.625708,0.798324,NS
HNRNPDL,0.3156,0.6442,0.626121,0.820806,NS
MARCKS,-0.5136,0.3947,0.627005,0.939295,NS
CSDE1,0.2744,0.7372,0.627654,0.787866,NS
RPS24,-0.3618,0.5567,0.628922,0.886993,NS
ECPAS,-0.2298,0.8753,0.629287,0.729689,NS
BCAP31,-0.3913,0.5139,0.62939,0.899186,NS
MYH7,0.4517,0.4451,0.629437,0.918927,NS
TRIM54,0.3405,0.5886,0.630374,0.859808,NS
OPLAH,-0.3018,0.6567,0.633595,0.820806,NS
PSMA7,0.219,0.9032,0.634146,0.710993,NS
DYNLT1,-0.3667,0.5355,0.636239,0.899186,NS
ATP5MG,0.3006,0.6529,0.636398,0.820806,NS
GNB2,-0.2482,0.7902,0.63665,0.762566,NS
DRG1,0.5481,0.3557,0.638321,0.943835,NS
USP9X,-0.3746,0.5183,0.639561,0.899186,NS
RAB14,0.2941,0.6575,0.64071,0.820806,NS
RPL7A,0.3435,0.5614,0.641421,0.883247,NS
VKORC1L1,0.3385,0.5664,0.64306,0.877568,NS
PLAA,-0.2627,0.7234,0.645545,0.792451,NS
DEPTOR,-0.2722,0.6964,0.646288,0.804717,NS
PPIA,0.2735,0.6902,0.647508,0.808499,NS
OGDH,-0.1766,1.0666,0.648147,0.665728,NS
PRUNE1,-0.2901,0.6482,0.648564,0.820806,NS
NAP1L4,0.312,0.6012,0.649296,0.84701,NS
LANCL2,0.2621,0.715,0.649501,0.797945,NS
COPS3,-0.3273,0.5726,0.649505,0.873996,NS
S100A16,0.4462,0.4197,0.649686,0.927297,NS
CA3,-0.295,0.6344,0.649852,0.825407,NS
PGAM2,-0.2087,0.8958,0.6502,0.710993,NS
CACNG6,-0.4995,0.3726,0.651458,0.939522,NS
JCHAIN,0.6578,0.2818,0.652621,0.965393,NS
SYNCRIP,0.2355,0.7862,0.652848,0.763876,NS
HSPB6,-0.2807,0.6596,0.652865,0.820806,NS
RPS7,-0.3991,0.4638,0.652957,0.914796,NS
MYL6B,0.4052,0.4567,0.653008,0.916457,NS
TST,0.3148,0.5874,0.653287,0.860806,NS
TMEM109,0.3198,0.5702,0.657095,0.876684,NS
ATP5PO,-0.1961,0.9264,0.658144,0.707838,NS
SYNGR2,0.2694,0.6743,0.658146,0.812967,NS
PRDX4,-0.2524,0.719,0.658434,0.795381,NS
EIF3M,0.3138,0.5763,0.659425,0.872839,NS
PTGES3,0.289,0.6232,0.660537,0.834432,NS
DYNC1LI2,0.2895,0.6174,0.662678,0.837882,NS
TSFM,-0.2545,0.7006,0.663307,0.80192,NS
LPCAT3,0.3519,0.5033,0.665114,0.900855,NS
ATP5F1B,-0.1704,1.0366,0.665824,0.665728,NS
RO60,-0.5112,0.3454,0.665951,0.948103,NS
CTPS1,-0.5053,0.3493,0.666029,0.948103,NS
MPI,-0.196,0.8919,0.668613,0.715281,NS
ARF1,0.248,0.7046,0.668798,0.801117,NS
CLPP,0.344,0.5066,0.669499,0.899186,NS
HIKESHI,-0.3235,0.536,0.67085,0.899186,NS
SDR39U1,-0.3889,0.4433,0.672412,0.918927,NS
QKI,0.2648,0.6503,0.672715,0.820806,NS
DCTN1,-0.2272,0.7576,0.672789,0.780056,NS
PM20D2,-0.3733,0.4608,0.672984,0.914796,NS
CISD1,-0.2044,0.838,0.674117,0.753883,NS
RPSA,0.2988,0.5727,0.674316,0.873996,NS
MYL1,0.3774,0.4491,0.676884,0.918927,NS
PSMB1,0.1971,0.8591,0.677135,0.737243,NS
NT5C,-0.3839,0.4405,0.67745,0.918927,NS
TARS1,-0.3044,0.5545,0.67797,0.888392,NS
PPIL1,0.2681,0.6276,0.678749,0.831416,NS
SPR,-0.3248,0.5137,0.680988,0.899186,NS
TOMM70,-0.2909,0.5728,0.681384,0.873996,NS
PCCB,-0.23,0.7233,0.681716,0.792451,NS
ACTB,0.3284,0.5054,0.68242100000000006,0.899186,NS
NONO,0.3867,0.4248,0.685059,0.927297,NS
ACTR1A,-0.2035,0.8031,0.686416,0.759943,NS
CYB5R3,0.2222,0.7325,0.687453,0.789737,NS
SMYD2,0.3323,0.4885,0.688133,0.908415,NS
DNM1L,-0.2447,0.6618,0.688743,0.820806,NS
SPCS1,-0.3003,0.5303,0.692981,0.899186,NS
PSMC5,-0.1746,0.9095,0.693716,0.710993,NS
PDK4,0.4258,0.3723,0.694179,0.939522,NS
FGGY,0.415,0.3819,0.694215,0.939295,NS
COX6C,-0.2862,0.5538,0.694239,0.888392,NS
FTH1,-0.3337,0.4727,0.695459,0.914796,NS
FHL1,-0.1986,0.7913,0.696431,0.762566,NS
CALM1,0.2311,0.6788,0.696893,0.812308,NS
PAICS,0.2068,0.7585,0.696894,0.780056,NS
DDX17,0.2996,0.5202,0.698506,0.899186,NS
THOP1,0.3259,0.4778,0.698687,0.914796,NS
ACACA,0.3456,0.4504,0.69877,0.918927,NS
PTPN1,-0.428,0.3587,0.702241,0.943374,NS
SGTA,-0.2374,0.646,0.702471,0.820806,NS
ELANE,0.5848,0.2622,0.702489,0.965393,NS
RAB21,-0.34,0.4503,0.702938,0.918927,NS
MYPN,-0.2997,0.5092,0.703645,0.899186,NS
LAMTOR3,0.2232,0.6827,0.70407,0.812308,NS
NLRX1,-0.2499,0.6088,0.704413,0.839627,NS
C11orf68,0.2038,0.7463,0.704538,0.786039,NS
RPS3,0.2191,0.6928,0.704985,0.807305,NS
ISOC2,-0.246,0.6149,0.705871,0.837882,NS
MYBPC2,0.4044,0.3737,0.706082,0.939522,NS
TPM1,0.3475,0.4325,0.707422,0.924182,NS
CPA3,-0.3021,0.4942,0.709085,0.905168,NS
PDAP1,0.2975,0.5017,0.709118,0.900855,NS
LIMS1,-0.2414,0.6173,0.709516,0.837882,NS
UBE2K,0.2808,0.5281,0.710755,0.899186,NS
MAT2A,0.23,0.6446,0.710859,0.820806,NS
EHD1,-0.2087,0.7077,0.711693,0.800648,NS
ESYT1,0.2919,0.5049,0.712209,0.899186,NS
RDH11,0.2835,0.5197,0.712296,0.899186,NS
NIPSNAP3B,-0.2733,0.5357,0.713786,0.899186,NS
PDXK,0.247,0.5913,0.714403,0.857587,NS
ALDH5A1,-0.2102,0.6923,0.715261,0.807305,NS
PLGRKT,0.2942,0.4934,0.71586,0.905168,NS
SYNJ2BP,-0.1965,0.7365,0.716622,0.787866,NS
MYH14,-0.2103,0.6847,0.717799,0.812308,NS
AKT1,-0.3269,0.4381,0.719109,0.918927,NS
ANP32E,0.4844,0.2954,0.719292,0.961076,NS
DYNC1H1,-0.1869,0.7634,0.71991,0.776791,NS
HNRNPK,0.2166,0.6547,0.72141,0.820806,NS
KRT1,-0.4206,0.3347,0.723137,0.954279,NS
PTPN11,0.264,0.5325,0.723445,0.899186,NS
LRRC20,-0.2468,0.5677,0.724224,0.877568,NS
PLPBP,-0.2153,0.6475,0.725402,0.820806,NS
IL18,0.3841,0.3622,0.72596,0.943374,NS
TRAP1,-0.1882,0.7381,0.726197,0.787866,NS
S100A13,-0.3596,0.3857,0.726608,0.939295,NS
CAMK2G,-0.2665,0.5199,0.726879,0.899186,NS
HNRNPU,0.3066,0.4518,0.726929,0.918927,NS
EHD4,0.3414,0.4033,0.728356,0.939295,NS
FAM162A,0.2046,0.668,0.729987,0.818112,NS
KRAS,-0.2467,0.5529,0.730448,0.888838,NS
MPDU1,-0.2907,0.469,0.730522,0.914796,NS
MMUT,-0.2038,0.6672,0.731209,0.818112,NS
CFL2,-0.1695,0.8019,0.731266,0.759943,NS
ANK2,-0.2053,0.661,0.73163,0.820806,NS
PYGL,-0.4168,0.3249,0.732155,0.958598,NS
YWHAH,-0.2139,0.6304,0.733142,0.829928,NS
TMX4,-0.2199,0.6119,0.733551,0.837882,NS
LTA4H,0.1831,0.7302,0.735049,0.790483,NS
MYL3,0.3626,0.3686,0.7351,0.94158,NS
PIN4,-0.2557,0.5223,0.735231,0.899186,NS
RBKS,-0.4512,0.2957,0.735508,0.961076,NS
DYSF,-0.1657,0.803,0.736154,0.759943,NS
HSDL1,-0.2673,0.4975,0.736228,0.902494,NS
DHTKD1,-0.3484,0.3785,0.738134,0.939295,NS
LCMT1,-0.2382,0.5478,0.740483,0.893935,NS
TOLLIP,-0.2184,0.5971,0.740606,0.853467,NS
PSMD10,-0.2421,0.5385,0.740734,0.899186,NS
FBLN2,0.4299,0.3026,0.741142,0.961076,NS
PPIB,0.2388,0.5431,0.741799,0.894582,NS
RMDN1,-0.2625,0.4934,0.742123,0.905168,NS
SFPQ,0.374,0.3453,0.742811,0.948103,NS
MTARC2,0.3177,0.4063,0.742884,0.936606,NS
PRELP,-0.36870000000000003,0.3472,0.744735,0.948103,NS
QARS1,-0.1939,0.6572,0.745728,0.820806,NS
UBE3C,0.2387,0.5336,0.745796,0.899186,NS
PSMD14,0.1897,0.6703,0.746208,0.817303,NS
RNF123,0.1998,0.634,0.746991,0.825407,NS
SERBP1,0.2929,0.4307,0.747931,0.925712,NS
YWHAG,-0.211,0.5946,0.749098,0.854034,NS
MRPL46,0.2418,0.5187,0.749162,0.899186,NS
MLYCD,-0.2069,0.6061,0.749207,0.841877,NS
MXRA7,0.4226,0.2963,0.749546,0.961076,NS
NT5C1A,-0.2423,0.5163,0.749667,0.899186,NS
PSME3,-0.23,0.5434,0.749872,0.894582,NS
RAB2B,-0.3221,0.3862,0.750936,0.939295,NS
SLC25A46,-0.2193,0.5646,0.751971,0.879681,NS
ATG3,0.4095,0.3018,0.75231,0.961076,NS
CYSTM1,0.3405,0.3622,0.752778,0.943374,NS
EIF2S1,-0.186,0.6631,0.752822,0.820806,NS
SUMO2,-0.2467,0.4991,0.753157,0.90128,NS
LUM,-0.2549,0.4815,0.753847,0.910896,NS
DCTN4,-0.3254,0.377,0.753928,0.939522,NS
UBE2R2,0.2648,0.462,0.754486,0.914796,NS
DYNC1I2,-0.2028,0.6026,0.754704,0.846793,NS
DNAJA3,0.3168,0.3848,0.755247,0.939295,NS
LAP3,-0.2368,0.5145,0.755374,0.899186,NS
MAVS,-0.2223,0.5457,0.756321,0.894582,NS
DNAJC19,-0.2752,0.4387,0.757344,0.918927,NS
MRPL40,-0.3748,0.3214,0.757786,0.958598,NS
TMLHE,0.2373,0.5054,0.758723,0.899186,NS
CRYZ,-0.2515,0.4742,0.759879,0.914796,NS
COQ5,-0.2327,0.5124,0.759956,0.899186,NS
IDH2,-0.1617,0.7307,0.761778,0.790483,NS
PLIN2,0.3099,0.381,0.761996,0.939295,NS
MYO6,-0.229,0.5135,0.762751,0.899186,NS
CNIH4,0.2531,0.4645,0.762797,0.914796,NS
SDHA,-0.1543,0.7617,0.76284,0.776791,NS
GPX1,0.1992,0.5899,0.762929,0.858847,NS
JPH1,0.2622,0.4459,0.763974,0.918927,NS
ZBTB9,0.2767,0.4219,0.764298,0.927297,NS
PALMD,0.2516,0.4635,0.764449,0.914796,NS
DARS1,0.2223,0.5236,0.764887,0.899186,NS
EEF1A1,-0.2173,0.5351,0.765157,0.899186,NS
KLHL41,0.2269,0.51,0.766082,0.899186,NS
RDX,-0.1591,0.726,0.766427,0.79123,NS
ADH5,-0.1881,0.6138,0.76651,0.837882,NS
CHCHD10,-0.3023,0.3817,0.76663,0.939295,NS
PPA1,0.1786,0.6448,0.767043,0.820806,NS
CAVIN4,-0.2273,0.506,0.767365,0.899186,NS
ALDH3A2,-0.2429,0.472,0.767938,0.914796,NS
ALDH16A1,-0.4679,0.2442,0.768682,0.965393,NS
DHRS7B,0.2405,0.4743,0.76898,0.914796,NS
STBD1,-0.2144,0.5277,0.770706,0.899186,NS
NIPSNAP2,-0.1934,0.5832,0.771319,0.866129,NS
IDH3B,-0.1812,0.615,0.773721,0.837882,NS
MFAP4,-0.3216,0.345,0.774588,0.948103,NS
SYNPO2L,-0.3581,0.3096,0.774746,0.959594,NS
CYC1,-0.2084,0.5309,0.775049,0.899186,NS
METAP2,0.2496,0.4426,0.775394,0.918927,NS
ENSA,-0.2918,0.3784,0.775517,0.939295,NS
EIF1,0.2132,0.5175,0.775668,0.899186,NS
AKR7A2,0.2448,0.4471,0.777193,0.918927,NS
EML2,-0.2146,0.5099,0.777278,0.899186,NS
LDHA,-0.218,0.5018,0.77732,0.900855,NS
TFG,-0.2594,0.4209,0.777676,0.927297,NS
MTRES1,-0.2328,0.4675,0.778303,0.914796,NS
NDUFA10,-0.2121,0.5101,0.779528,0.899186,NS
SUCLA2,-0.1586,0.6773,0.780944,0.812308,NS
ARL6IP5,-0.2075,0.5158,0.781592,0.899186,NS
ACAD9,0.2476,0.4314,0.78198,0.925368,NS
LAMC1,-0.2993,0.3546,0.783208,0.943835,NS
PPP5C,-0.1709,0.6208,0.783224,0.837574,NS
SEC22B,0.2201,0.482,0.78324800000000006,0.910896,NS
HSD17B8,-0.248,0.4275,0.783362,0.927297,NS
ATP5F1C,-0.1649,0.6425,0.783515,0.820806,NS
ECHS1,-0.1628,0.6482,0.784239,0.820806,NS
ATP6V1A,0.2215,0.4758,0.784545,0.914796,NS
FYCO1,-0.2278,0.4609,0.785269,0.914796,NS
LNPEP,0.3852,0.2724,0.78533,0.965393,NS
MYH2,0.3341,0.3133,0.785852,0.958598,NS
PDHB,-0.1539,0.6787,0.786176,0.812308,NS
CNDP2,-0.2254,0.4607,0.787273,0.914796,NS
PSMD6,0.2132,0.4863,0.787609,0.908415,NS
MAPKAPK2,-0.2066,0.501,0.78795,0.900855,NS
PABPC4,0.1905,0.543,0.788031,0.894582,NS
CD9,0.4164,0.2475,0.78873,0.965393,NS
TRAPPC3,0.2467,0.4172,0.78902,0.927297,NS
PHKB,-0.2216,0.4626,0.789715,0.914796,NS
WARS1,0.1827,0.5605,0.789912,0.883545,NS
RPL18,0.2292,0.4445,0.790893,0.918927,NS
ACTN3,0.4836,0.2102,0.791273,0.965393,NS
ABHD11,-0.2628,0.3866,0.7914,0.939295,NS
FBP1,-0.3311,0.30620000000000003,0.791809,0.961076,NS
SOD1,0.2045,0.4924,0.793091,0.905168,NS
ASS1,-0.31,0.3246,0.793173,0.958598,NS
FERMT2,-0.2334,0.4295,0.793888,0.925892,NS
FSCN1,-0.2756,0.3614,0.795094,0.943374,NS
SCP2,0.2533,0.3915,0.795855,0.939295,NS
PDLIM5,0.2285,0.4332,0.796188,0.923876,NS
PPP1CB,-0.1911,0.517,0.796535,0.899186,NS
SDHD,0.2525,0.3894,0.797397,0.939295,NS
AK3,-0.2,0.4901,0.79795,0.907303,NS
ACO1,-0.1989,0.4925,0.798086,0.905168,NS
GRSF1,0.2092,0.4677,0.798322,0.914796,NS
XPO7,-0.2744,0.3554,0.798869,0.943835,NS
CHCHD3,-0.1947,0.4988,0.799679,0.90128,NS
ETHE1,0.1945,0.499,0.799769,0.90128,NS
WDR1,0.1735,0.5581,0.800114,0.885666,NS
GARS1,-0.2212,0.4372,0.800387,0.919017,NS
IST1,-0.2585,0.3726,0.801105,0.939522,NS
PTBP1,0.2906,0.3305,0.801601,0.95538,NS
ARL1,-0.4128,0.2315,0.802536,0.965393,NS
MYLK,0.3093,0.3082,0.802902,0.960678,NS
MYH6,0.3325,0.2865,0.803031,0.965393,NS
ADPRHL1,-0.22,0.4299,0.804308,0.925892,NS
CDC37,0.2442,0.3854,0.805206,0.939295,NS
PDLIM1,-0.247,0.38,0.80564,0.939295,NS
GPHN,0.2892,0.3242,0.805835,0.958598,NS
NEK7,0.2333,0.4005,0.806455,0.939295,NS
DAG1,-0.2217,0.4211,0.806535,0.927297,NS
NDUFC2,-0.2247,0.4126,0.807807,0.933646,NS
UBA3,-0.1829,0.506,0.80811,0.899186,NS
ACOT2,-0.1588,0.5818,0.808396,0.867426,NS
NIPSNAP3A,0.236,0.3913,0.808495,0.939295,NS
TTC38,0.2303,0.4002,0.808787,0.939295,NS
TMEM126A,-0.3229,0.2843,0.809435,0.965393,NS
OSBPL11,-0.235,0.3905,0.80952,0.939295,NS
PFKL,0.2305,0.3968,0.810113,0.939295,NS
MCU,0.2183,0.4176,0.81066,0.927297,NS
S100A1,-0.3007,0.3029,0.810784,0.961076,NS
MAPK9,-0.29,0.3138,0.810929,0.958598,NS
HNRNPH1,0.1854,0.4906,0.811038,0.907303,NS
UFD1,0.194,0.4673,0.811624,0.914796,NS
GCN1,-0.4254,0.2129,0.811791,0.965393,NS
CHCHD2,-0.2435,0.3713,0.812066,0.939559,NS
FNTA,-0.2151,0.4203,0.812068,0.927297,NS
ACSF2,-0.2142,0.4218,0.812209,0.927297,NS
TOMM22,0.2543,0.3541,0.812726,0.943835,NS
EIF4A2,-0.1597,0.563,0.813032,0.881468,NS
MYBPC1,0.2555,0.3515,0.813208,0.948103,NS
ANXA2,-0.2256,0.3974,0.813529,0.939295,NS
GLRX5,0.1761,0.5087,0.81358,0.899186,NS
USP15,0.2031,0.4409,0.813674,0.918927,NS
PDIA4,-0.278,0.3218,0.813862,0.958598,NS
TMOD4,0.2857,0.3124,0.814258,0.958598,NS
MYL6,0.2481,0.3582,0.814928,0.943374,NS
PPP1R12B,0.396,0.2231,0.815915,0.965393,NS
PPTC7,-0.2212,0.3978,0.816603,0.939295,NS
ALDH7A1,-0.211,0.4165,0.816827,0.927497,NS
FBN1,0.2638,0.3319,0.817396,0.95538,NS
SYNPO,-0.2524,0.3452,0.81821,0.948103,NS
PDLIM7,0.3139,0.2763,0.818975,0.965393,NS
CCT8,0.1549,0.5594,0.819168,0.884505,NS
MYH3,-0.3034,0.2854,0.819201,0.965393,NS
NSF,0.1935,0.4468,0.819539,0.918927,NS
TMEM38A,0.27,0.3199,0.819626,0.958598,NS
FXR1,0.2221,0.3884,0.81986,0.939295,NS
TPP2,0.1873,0.4579,0.820756,0.916457,NS
PFKFB1,0.1949,0.4388,0.821301,0.918927,NS
FARSB,0.2456,0.3479,0.821405,0.948103,NS
ILVBL,0.3429,0.2491,0.821446,0.965393,NS
HSPD1,-0.1499,0.5698,0.821472,0.876684,NS
PCYT2,-0.3403,0.2508,0.821548,0.965393,NS
ESD,-0.1668,0.5062,0.82331,0.899186,NS
PSMD13,-0.181,0.4653,0.823713,0.914796,NS
CAMK2D,-0.1609,0.5232,0.823746,0.899186,NS
KRT2,-0.3101,0.2712,0.823966,0.965393,NS
DNAJB4,0.2619,0.3208,0.824113,0.958598,NS
PHYKPL,-0.2142,0.3917,0.824365,0.939295,NS
YWHAZ,0.2622,0.3196,0.824523,0.958598,NS
PPP1R7,0.1509,0.5551,0.8246,0.888392,NS
ACO2,-0.1467,0.5686,0.82528,0.877568,NS
ISCA2,-0.2096,0.3961,0.826046,0.939295,NS
ARF6,0.2547,0.3249,0.826504,0.958598,NS
GSK3A,0.3433,0.2409,0.826589,0.965393,NS
SBDS,-0.1729,0.4762,0.827255,0.914796,NS
NAGK,0.2242,0.3664,0.827651,0.94158,NS
GNPDA1,0.1437,0.5671,0.82895,0.877568,NS
ADPRH,-0.2625,0.3102,0.829037,0.959134,NS
MT-CO2,0.2064,0.3883,0.83147,0.939295,NS
PARP1,0.2561,0.3117,0.832072,0.958598,NS
MAOA,-0.2104,0.3787,0.832396,0.939295,NS
SHMT1,0.211,0.3765,0.832864,0.939522,NS
SEC24C,-0.204,0.3878,0.833417,0.939295,NS
NUDT16,-0.1783,0.4378,0.835488,0.918927,NS
LYPLA1,-0.1603,0.4852,0.836059,0.908415,NS
USP14,0.1388,0.5517,0.838371,0.889755,NS
CALR,0.1809,0.4232,0.838397,0.927297,NS
YKT6,0.1998,0.3806,0.839421,0.939295,NS
ARPC3,0.2519,0.3017,0.839483,0.961076,NS
HSPBP1,-0.1897,0.4004,0.839493,0.939295,NS
ANXA6,-0.1244,0.61,0.839631,0.83883,NS
TUFM,-0.1391,0.5435,0.840238,0.894582,NS
PPM1A,-0.1778,0.418,0.842746,0.927297,NS
RPS4X,0.1751,0.4226,0.843356,0.927297,NS
MTM1,0.2548,0.2899,0.843562,0.963688,NS
MRPL13,0.2177,0.3375,0.844357,0.954279,NS
BIN3,-0.2613,0.2809,0.844457,0.965393,NS
EIF6,0.185,0.3952,0.845055,0.939295,NS
RTCB,-0.1502,0.4858,0.845339,0.908415,NS
EIF4EBP1,-0.264,0.2739,0.846633,0.965393,NS
PPA2,-0.1822,0.3962,0.846849,0.939295,NS
NEDD8,0.1792,0.4026,0.846983,0.939295,NS
ARL8B,-0.1587,0.4544,0.847023,0.918927,NS
MAT2B,-0.1963,0.3666,0.847282,0.94158,NS
MTX2,-0.2733,0.2626,0.847682,0.965393,NS
GLUD1,-0.1473,0.4848,0.848353,0.908415,NS
PRKAR1A,-0.1445,0.4941,0.84837,0.905168,NS
PPP3R1,0.1661,0.4288,0.848733,0.926103,NS
AGMAT,-0.2206,0.3225,0.848898,0.958598,NS
COL1A2,-0.4924,0.144,0.849388,0.977371,NS
VBP1,-0.1895,0.3736,0.849603,0.939522,NS
CLIP2,-0.1814,0.389,0.85003,0.939295,NS
GRHPR,-0.1277,0.5474,0.851318,0.893935,NS
MAP2K6,-0.1657,0.4177,0.852691,0.927297,NS
HINT2,-0.1776,0.3891,0.852865,0.939295,NS
IBA57,-0.3326,0.2071,0.853298,0.965393,NS
CHCHD7,-0.1911,0.3601,0.853463,0.943374,NS
GAMT,-0.1537,0.4468,0.853717,0.918927,NS
NDUFV3,-0.2244,0.3057,0.853877,0.961076,NS
ETFDH,-0.1538,0.4457,0.853982,0.918927,NS
MPC2,0.1763,0.3885,0.854093,0.939295,NS
TBC1D17,-0.232,0.2932,0.855008,0.961076,NS
RAB1A,0.2179,0.3109,0.855566,0.958598,NS
PDCD5,0.1746,0.3876,0.855697,0.939295,NS
NME2,-0.1555,0.4346,0.855904,0.922182,NS
CDNF,0.2166,0.3113,0.856165,0.958598,NS
SQOR,0.1777,0.3792,0.856286,0.939295,NS
RPLP2,0.183,0.367,0.856702,0.94158,NS
PDK2,-0.1951,0.3425,0.85741,0.951618,NS
UQCR11,-0.257,0.2579,0.858475,0.965393,NS
PSMD8,-0.1499,0.4403,0.859042,0.918927,NS
NT5C3A,-0.1442,0.4568,0.8593,0.916457,NS
PHKA1,-0.1724,0.3796,0.860103,0.939295,NS
SETD7,-0.163,0.4015,0.860143,0.939295,NS
PDLIM3,-0.1695,0.3826,0.861297,0.939295,NS
CAMK2B,-0.1371,0.4728,0.861302,0.914796,NS
ARPC5L,-0.1821,0.3555,0.861538,0.943835,NS
PTGR1,-0.1917,0.3357,0.862269,0.954279,NS
DDX3X,-0.191,0.3362,0.862522,0.954279,NS
APEH,0.1233,0.5191,0.862918,0.899186,NS
LGALS3BP,0.2621,0.2442,0.862956,0.965393,NS
GNG12,-0.2095,0.3055,0.862998,0.961076,NS
CLYBL,0.2965,0.2157,0.863081,0.965393,NS
SHMT2,-0.2131,0.2997,0.863233,0.961076,NS
EIF1AX,0.1974,0.3233,0.863317,0.958598,NS
OLA1,-0.1371,0.4644,0.863643,0.914796,NS
TXLNB,-0.1616,0.3937,0.863736,0.939295,NS
MYBPH,0.2565,0.2472,0.864138,0.965393,NS
PUDP,-0.2148,0.295,0.864239,0.961076,NS
COL15A1,-0.2431,0.2607,0.864241,0.965393,NS
RRAS,-0.1815,0.346,0.865334,0.948103,NS
GRB2,-0.1342,0.4636,0.866545,0.914796,NS
TXNDC12,0.183,0.3399,0.86657,0.954118,NS
SEC23A,-0.2049,0.3035,0.866594,0.961076,NS
GNA11,0.1983,0.3132,0.866746,0.958598,NS
ACADSB,-0.1686,0.368,0.866844,0.94158,NS
SUGT1,-0.3081,0.2011,0.867043,0.965393,NS
ATAD1,-0.1727,0.3586,0.867113,0.943374,NS
GOSR2,-0.3273,0.189,0.867253,0.966657,NS
RPS9,0.2188,0.2819,0.867585,0.965393,NS
RNPEP,-0.1468,0.4201,0.867626,0.927297,NS
TNNC1,0.2309,0.2666,0.867842,0.965393,NS
ACAT1,-0.1379,0.446,0.867964,0.918927,NS
PFN2,0.1675,0.3664,0.86821,0.94158,NS
C12orf73,-0.2202,0.278,0.868574,0.965393,NS
ARPC2,0.2068,0.2953,0.868836,0.961076,NS
AAMDC,-0.192,0.3173,0.869102,0.958598,NS
RTN4IP1,0.2327,0.2617,0.869196,0.965393,NS
THAP4,-0.203,0.2998,0.869215,0.961076,NS
SGCG,0.2008,0.3026,0.869423,0.961076,NS
CANX,0.1277,0.4756,0.869483,0.914796,NS
DTD1,-0.1911,0.3169,0.869833,0.958598,NS
ABCF3,0.272,0.2215,0.87044,0.965393,NS
FHOD1,-0.1364,0.4409,0.870687,0.918927,NS
GBE1,-0.1819,0.3304,0.870765,0.95538,NS
ITGA7,-0.1733,0.3461,0.871016,0.948103,NS
TNPO3,0.2602,0.2302,0.871167,0.965393,NS
AGL,-0.131,0.4517,0.872647,0.918927,NS
UROD,0.2282,0.2593,0.872654,0.965393,NS
CRIP1,-0.2512,0.2351,0.872889,0.965393,NS
FHL3,-0.1937,0.3035,0.873391,0.961076,NS
