gene,logFC,neg_log10_p,pi_score,adj_pval,direction
USP15,0.7054,1.9653,0.041091,0.652315,Up
OXSM,0.7962,1.7305,0.041901,0.652315,Up
NDUFA7,0.8451,1.6012,0.044335,0.652315,Up
HBS1L,0.5851,2.3122,0.044365,0.544457,Up
RPS8,0.7993,1.6735,0.045959,0.652315,Up
RAB10,-0.8166,1.6125,0.048221,0.652315,Down
PREP,-0.4491,2.9082,0.049418,0.383587,Down
NDUFB10,0.7448,1.7423,0.05039,0.652315,NS
RPL6,-0.8337,1.5232,0.053711,0.653271,NS
TACC2,0.7809,1.614,0.054915,0.652315,NS
NDUFB9,0.6767,1.8533,0.055696,0.652315,NS
LYRM7,0.8087,1.5435,0.056456,0.653271,NS
MTX1,0.804,1.525,0.059427,0.653271,NS
RPS7,-0.9722,1.2557,0.060155,0.678026,NS
TGM2,-0.6758,1.7912,0.061577,0.652315,NS
KRT10,1.1065,1.0802,0.063794,0.707591,NS
LAMTOR3,-0.5654,2.1032,0.064687,0.555158,NS
LYZ,-1.9468,0.6083,0.06542,0.800434,NS
NT5C,-0.9245,1.2698,0.066992,0.678026,NS
RDH11,0.7072,1.6529,0.067784,0.652315,NS
PPP1R3A,0.8505,1.3637,0.069195,0.678026,NS
STK38L,-0.7495,1.519,0.072701,0.653271,NS
FABP5,0.6768,1.6719,0.073885,0.652315,NS
COQ5,0.6422,1.7319,0.077233,0.652315,NS
PPP1R12B,-1.2452,0.8859,0.078865,0.736504,NS
TMLHE,0.6253,1.746,0.080959,0.652315,NS
MIF,0.8577,1.2614,0.082811,0.678026,NS
PGPEP1,-0.7397,1.4595,0.083236,0.670937,NS
DNAJC19,0.7867,1.3705,0.083515,0.678026,NS
HNRNPDL,0.6611,1.6282,0.083868,0.652315,NS
AIMP2,0.6095,1.7552,0.085151,0.652315,NS
IGKV3-20,0.9804,1.0827,0.086797,0.707591,NS
MT-ATP6,0.9683,1.0926,0.087516,0.707591,NS
AHSA1,-0.7502,1.4003,0.089016,0.678026,NS
FDXR,0.8672,1.207,0.08981,0.689751,NS
LAMC1,-0.9305,1.1196,0.090823,0.707591,NS
SIRT3,-1.0137,1.0239,0.091618,0.721699,NS
GSTK1,0.5303,1.921,0.095764,0.652315,NS
TMED2,-0.8729,1.1589,0.097368,0.707591,NS
GFM1,0.6747,1.492,0.098473,0.653271,NS
COX5A,0.5682,1.7604,0.099928,0.652315,NS
NAP1L1,0.6267,1.5821,0.101978,0.653271,NS
TMOD4,-0.8828,1.1206,0.102509,0.707591,NS
SLC25A4,0.505,1.9556,0.10292,0.652315,NS
GART,-0.6248,1.5515,0.107292,0.653271,NS
ARPP19,-0.6644,1.4523,0.10843,0.672768,NS
MAPRE2,-0.5934,1.6241,0.108713,0.652315,NS
ADHFE1,0.8261,1.1607,0.109943,0.707591,NS
JPT2,-0.69,1.388,0.110237,0.678026,NS
ABHD11,0.7502,1.2705,0.111377,0.678026,NS
CFI,0.8499,1.0981,0.116595,0.707591,NS
SAMM50,0.543,1.7184,0.116645,0.652315,NS
PDCD5,0.5734,1.6263,0.1168,0.652315,NS
RTN3,-0.659,1.4098,0.11775,0.678026,NS
CPNE1,-0.7082,1.3082,0.118455,0.678026,NS
NAGK,-0.6657,1.3861,0.119483,0.678026,NS
HOOK3,-1.6188,0.5699,0.119521,0.800434,NS
ABCF1,0.7256,1.2615,0.121525,0.678026,NS
COPA,1.0387,0.8771,0.122729,0.736504,NS
RBKS,-0.9998,0.9111,0.122764,0.734336,NS
ATP6V1H,-0.74,1.2294,0.123107,0.678026,NS
APOO,0.623,1.458,0.12349,0.670937,NS
RAB21,-0.8169,1.1103,0.123887,0.707591,NS
KRT8,1.1523,0.782,0.125556,0.753496,NS
EIF5B,0.7964,1.1292,0.126109,0.707591,NS
SMIM4,0.7314,1.2197,0.128209,0.679757,NS
SLIRP,0.553,1.6044,0.129638,0.652315,NS
CAMK2B,0.4501,1.9705,0.129776,0.652315,NS
LONP1,0.4953,1.7715,0.132617,0.652315,NS
TMCO1,0.9363,0.931,0.134376,0.734324,NS
ARL6IP5,-0.5371,1.6206,0.134786,0.652315,NS
ATP5F1E,0.7333,1.1801,0.136346,0.706001,NS
LIMS3,0.8553,1.0048,0.138247,0.721699,NS
TNPO3,-0.7945,1.0781,0.139146,0.707591,NS
LETM1,0.562,1.5218,0.139566,0.653271,NS
GNAS,-0.5463,1.5645,0.139711,0.653271,NS
NCL,-0.5162,1.6255,0.14485,0.652315,NS
VAPA,0.6455,1.2947,0.145964,0.678026,NS
SYNGR2,-0.5616,1.4881,0.14597,0.653271,NS
NDUFB8,0.6962,1.1986,0.1464,0.696647,NS
FARSB,0.6986,1.1941,0.146502,0.699842,NS
PLN,0.7771,1.0702,0.14737,0.707591,NS
MRPL40,-1.0452,0.7953,0.147464,0.753496,NS
PLCL2,-1.0498,0.787,0.149209,0.753496,NS
BANF1,-0.5654,1.4605,0.149387,0.670937,NS
TMEM14C,-0.9437,0.8745,0.149539,0.736504,NS
UBE2D3,0.5523,1.4921,0.149952,0.653271,NS
MCCC1,-0.6666,1.233,0.150676,0.678026,NS
CNDP2,-0.5864,1.4011,0.150792,0.678026,NS
PMPCB,0.8458,0.971,0.150892,0.721699,NS
GARS1,-0.5966,1.3758,0.151069,0.678026,NS
TPP2,0.5259,1.5576,0.15167,0.653271,NS
NDUFS7,0.7098,1.1539,0.151692,0.707591,NS
PDHX,0.4754,1.7193,0.152254,0.652315,NS
RIC8A,-1.1035,0.7405,0.152364,0.765589,NS
OGN,-0.733,1.1128,0.152892,0.707591,NS
ARHGDIB,-1.1749,0.6934,0.153213,0.778317,NS
API5,-0.9169,0.8861,0.15402,0.736504,NS
COPS3,0.6064,1.3388,0.154223,0.678026,NS
ACACA,0.7568,1.0708,0.154775,0.707591,NS
DDI2,-1.0443,0.774,0.155491,0.753496,NS
MT-ND3,0.7911,1.0116,0.158374,0.721699,NS
DUSP28,0.6811,1.1672,0.160341,0.707591,NS
OTUB1,-0.439,1.8076,0.160882,0.652315,NS
CLASP2,0.718,1.0893,0.16514,0.707591,NS
YBX1,0.5113,1.5281,0.165447,0.653271,NS
COX5B,0.6044,1.2793,0.168574,0.678026,NS
PRUNE1,-0.6304,1.2262,0.168658,0.678026,NS
CA14,1.0477,0.7369,0.169033,0.766762,NS
MRPS18B,-0.8213,0.9396,0.169149,0.734324,NS
LCMT1,0.5505,1.3978,0.170027,0.678026,NS
MUSTN1,-0.7349,1.0433,0.171126,0.721699,NS
TIPRL,-0.7819,0.9751,0.17284,0.721699,NS
COX6B1,0.5933,1.2736,0.175517,0.678026,NS
SFPQ,-0.8437,0.8956,0.175534,0.736504,NS
UBE2L3,-0.8261,0.9117,0.176544,0.734336,NS
NDUFA6,0.7361,1.021,0.177204,0.721699,NS
CAV1,-0.6397,1.1576,0.18176899999999999,0.707591,NS
PSMD10,-0.5446,1.3459,0.184935,0.678026,NS
NDUFB5,0.6465,1.1324,0.185294,0.707591,NS
EIF3C,0.4376,1.6688,0.186064,0.652315,NS
TMEM143,0.6395,1.1401,0.18657,0.707591,NS
PRKACA,-0.4492,1.6186,0.187493,0.652315,NS
TPPP,-0.7791,0.9309,0.188258,0.734324,NS
MFN2,0.5882,1.2307,0.188819,0.678026,NS
PTPA,0.672,1.0726,0.190199,0.707591,NS
PIN4,-0.5636,1.276,0.190934,0.678026,NS
B2M,-0.7831,0.9179,0.191077,0.734324,NS
BCKDHA,0.6576,1.0849,0.193476,0.707591,NS
MRPS23,0.6219,1.1457,0.193871,0.707591,NS
MYH13,-0.801,0.8827,0.19632,0.736504,NS
OPTN,-0.7872,0.8954,0.197305,0.736504,NS
COX19,0.5739,1.2264,0.197776,0.678026,NS
DYNLL1,-0.617,1.1375,0.198705,0.707591,NS
NPLOC4,-0.4414,1.5571,0.205417,0.653271,NS
NDUFS4,0.5455,1.2544,0.206909,0.678026,NS
CHMP2A,-0.5225,1.305,0.208006,0.678026,NS
HBG2,-1.0229,0.6666,0.208056,0.779535,NS
ACSF2,0.5303,1.2716,0.211704,0.678026,NS
TARS1,0.733,0.9192,0.211919,0.734324,NS
TMX4,-0.4676,1.4385,0.212483,0.678026,NS
TRAP1,0.3963,1.6852,0.214843,0.652315,NS
RPS6,0.5175,1.2887,0.215357,0.678026,NS
TNNI1,-0.7735,0.8548,0.218167,0.736504,NS
H2BC4,-0.7665,0.8561,0.220705,0.736504,NS
FGGY,-0.7024,0.9291,0.222548,0.734324,NS
PALMD,0.6527,0.9929,0.224839,0.721699,NS
HINT1,-0.4798,1.3499,0.225034,0.678026,NS
VPS26A,0.4828,1.3393,0.225579,0.678026,NS
SYNM,-0.6815,0.9476,0.22606,0.734324,NS
RPS9,0.6611,0.9739,0.227053,0.721699,NS
FABP3,-0.4547,1.4081,0.22896,0.678026,NS
CFL2,-0.3536,1.7915,0.232552,0.652315,NS
JCHAIN,1.074,0.5831,0.236492,0.800434,NS
MAPKAPK2,-0.4955,1.263,0.236694,0.678026,NS
SLC25A11,0.4768,1.3099,0.237414,0.678026,NS
ATP5MG,0.5346,1.1665,0.237899,0.707591,NS
PPBP,-0.9733,0.639,0.238825,0.789341,NS
SLC25A6,0.4363,1.423,0.239396,0.678026,NS
TFAM,0.5848,1.0559,0.241264,0.711942,NS
MLIP,-0.7028,0.8753,0.242582,0.736504,NS
ESD,-0.42,1.4631,0.242948,0.670937,NS
MAPRE1,-0.4803,1.2775,0.243459,0.678026,NS
CD36,-0.6165,0.9942,0.24385,0.721699,NS
FN1,-0.9052,0.6755,0.244656,0.778317,NS
FKBP4,0.4873,1.2538,0.24489,0.678026,NS
RBMX,-0.9516,0.6409,0.245544,0.788663,NS
ANXA7,-0.3272,1.857,0.246849,0.652315,NS
NDUFA12,0.4888,1.2412,0.247315,0.678026,NS
F13A1,0.7963,0.7585,0.248872,0.760372,NS
IARS1,0.4666,1.2934,0.249201,0.678026,NS
DNAJB4,-0.6308,0.9523,0.250799,0.734324,NS
TOM1,-0.4275,1.4046,0.250879,0.678026,NS
NXN,-0.6005,0.9838,0.256555,0.721699,NS
FITM1,0.7234,0.816,0.256858,0.753496,NS
GLOD4,-0.3945,1.492,0.257913,0.653271,NS
EEF1A2,-0.5784,1.0091,0.260795,0.721699,NS
ADSL,-0.4491,1.2979,0.261247,0.678026,NS
CACNG1,0.5327,1.0869,0.263633,0.707591,NS
PFDN4,-0.4341,1.3241,0.266209,0.678026,NS
PPP1CC,-0.6643,0.8629,0.267166,0.736504,NS
XPNPEP1,-0.5104,1.1231,0.267199,0.707591,NS
AZGP1,-0.6173,0.9277,0.267521,0.734324,NS
RPS4X,0.4532,1.2617,0.268067,0.678026,NS
YWHAZ,-0.6509,0.8778,0.268268,0.736504,NS
PPCS,0.6431,0.8883,0.268399,0.736504,NS
PUDP,-0.5842,0.9742,0.269737,0.721699,NS
NDUFB4,0.5936,0.9547,0.271177,0.732904,NS
XRCC5,-0.5416,1.041,0.272995,0.721699,NS
ATP1A1,0.3934,1.4321,0.273306,0.678026,NS
EIF3I,0.4534,1.2323,0.276223,0.678026,NS
MMAB,0.5673,0.9796,0.278154,0.721699,NS
RTCA,-0.5116,1.0855,0.278358,0.707591,NS
PBDC1,-0.5353,1.0299,0.280943,0.721699,NS
C1QB,-0.8461,0.6481,0.282911,0.787473,NS
DNAJA4,0.4931,1.1107,0.283322,0.707591,NS
KCTD12,0.611,0.8942,0.284239,0.736504,NS
MLEC,0.4804,1.1347,0.285051,0.707591,NS
ACTA1,-0.6279,0.8656,0.28607900000000003,0.736504,NS
CHORDC1,-0.8909,0.6077,0.287483,0.800434,NS
CTSD,-0.4894,1.1052,0.287855,0.707591,NS
RAB11B,-0.4363,1.2295,0.290802,0.678026,NS
COQ3,0.4853,1.1029,0.29155,0.707591,NS
LSM2,-0.7388,0.7239,0.291861,0.766996,NS
MTCH2,0.4348,1.2212,0.294488,0.679757,NS
RTN2,0.5363,0.988,0.295202,0.721699,NS
CLTB,0.609,0.867,0.296511,0.736504,NS
NNT,0.3672,1.4376,0.29656,0.678026,NS
ACTB,-0.5619,0.9167,0.305417,0.734324,NS
TUBA8,0.4259,1.2055,0.306587,0.689751,NS
CAPNS1,-0.4142,1.2364,0.307529,0.678026,NS
RAP1A,0.5984,0.8487,0.310544,0.742064,NS
CLUH,0.4951,1.0216,0.312039,0.721699,NS
TMEM126A,-0.7156,0.7047,0.313145,0.770946,NS
GAPDHS,0.6966,0.7231,0.313519,0.766996,NS
DYNC1LI2,0.462,1.0884,0.31413,0.707591,NS
COA3,0.5567,0.8979,0.316367,0.736504,NS
SEPTIN9,0.6596,0.7556,0.317352,0.760372,NS
UBE2D1,-0.5082,0.9774,0.318633,0.721699,NS
RPS12,0.4067,1.2112,0.32165,0.689119,NS
ARHGAP1,-0.5946,0.8262,0.322632,0.743602,NS
RPL4,0.6176,0.7933,0.32363,0.753496,NS
PSMA2,-0.4624,1.0572,0.324458,0.711942,NS
NDUFA2,0.4117,1.1826,0.325949,0.706001,NS
RAB24,0.6835,0.7052,0.329631,0.770946,NS
NAA50,0.4855,0.9901,0.330642,0.721699,NS
FBXO7,-1.0941,0.4392,0.330764,0.842085,NS
FAH,-0.4042,1.1885,0.330878,0.700614,NS
CASQ2,-0.4525,1.0591,0.331697,0.711942,NS
NT5C2,0.6079,0.7849,0.3333,0.753496,NS
CUL4B,-0.6351,0.7505,0.333661,0.762867,NS
RPA2,-0.5329,0.8849,0.337601,0.736504,NS
RDH14,-0.5552,0.846,0.339107,0.74222,NS
GOSR2,-0.8286,0.5629,0.341679,0.800434,NS
CACNA2D1,-0.3485,1.3355,0.342417,0.678026,NS
EIF3L,0.451,1.0306,0.342937,0.721699,NS
ATP2B4,-0.5685,0.813,0.344977,0.753496,NS
HPCAL1,-0.4746,0.9726,0.345435,0.721699,NS
DPP3,-0.3878,1.1885,0.346046,0.700614,NS
AP2A1,0.4438,1.0374,0.346413,0.721699,NS
CMBL,-0.3682,1.2465,0.347514,0.678026,NS
APMAP,-0.5311,0.8637,0.347748,0.736504,NS
FLNA,-0.426,1.0762,0.347971,0.707591,NS
IAH1,-0.4892,0.9341,0.349191,0.734324,NS
MGLL,0.5291,0.8577,0.351722,0.736504,NS
ALDH7A1,0.4601,0.9852,0.352164,0.721699,NS
UQCRC2,0.3438,1.3131,0.35369,0.678026,NS
SGCA,0.4171,1.08,0.354417,0.707591,NS
KPNA6,0.431,1.0414,0.355758,0.721699,NS
TMX3,0.465,0.9629,0.356695,0.728889,NS
PTCD3,-0.7092,0.6306,0.35712,0.798522,NS
KPNB1,-0.5301,0.8385,0.359353,0.743602,NS
HK1,0.3103,1.4313,0.359605,0.678026,NS
CFL1,-0.3602,1.2316,0.360014,0.678026,NS
DGLUCY,-0.5769,0.7628,0.363021,0.759999,NS
YWHAG,-0.3911,1.1245,0.363222,0.707591,NS
UQCR10,0.5463,0.7979,0.366487,0.753496,NS
ERI3,-0.4069,1.0701,0.366907,0.707591,NS
DNAJB1,-0.7605,0.5696,0.368825,0.800434,NS
MAPK1,-0.4326,0.9992,0.369644,0.721699,NS
BLVRB,-0.4173,1.0333,0.370479,0.721699,NS
EPHX2,-0.5612,0.7665,0.371388,0.759087,NS
SERPINF2,-0.7452,0.5692,0.376526,0.800434,NS
PGRMC1,0.4931,0.8584,0.37732,0.736504,NS
NIBAN1,0.4578,0.9237,0.377694,0.734324,NS
PPP2CA,-0.3093,1.3429,0.384217,0.678026,NS
CAB39,-0.3657,1.1339,0.384868,0.707591,NS
BOLA2,-0.462,0.8934,0.386617,0.736504,NS
HSPBP1,0.4518,0.9127,0.386982,0.734336,NS
PITHD1,-0.6077,0.6772,0.38766,0.778317,NS
LANCL1,-0.4154,0.9851,0.389737,0.721699,NS
RPL23,0.473,0.8608,0.391616,0.736504,NS
IGHA2,0.8449,0.4797,0.393282,0.81581,NS
ATP5PO,0.2952,1.372,0.393544,0.678026,NS
PABPC4,0.3722,1.0815,0.395818,0.707591,NS
TSPO,-0.5652,0.7114,0.396201,0.770946,NS
MT-CO2,0.4536,0.8853,0.396706,0.736504,NS
HTRA2,0.5716,0.6994,0.398348,0.774436,NS
NTMT1,-0.5456,0.7315,0.398931,0.766996,NS
PXN,-0.6392,0.6204,0.401276,0.800434,NS
THTPA,-0.426,0.9298,0.401689,0.734324,NS
GDI2,-0.2849,1.3888,0.40207,0.678026,NS
MCTS1,-0.4014,0.9791,0.404553,0.721699,NS
ENDOG,0.5054,0.7748,0.405934,0.753496,NS
PPTC7,0.4838,0.8084,0.406359,0.753496,NS
ALDOC,0.4368,0.8931,0.407318,0.736504,NS
GCN1,-0.8775,0.4432,0.408438,0.840632,NS
RAB5B,-0.5637,0.6869,0.410041,0.778317,NS
ZYX,0.4065,0.9452,0.412804,0.734324,NS
IGKV4-1,0.6483,0.5905,0.414179,0.800434,NS
RASA4,-0.5299,0.7203,0.415245,0.766996,NS
FARSA,-0.5461,0.6976,0.415936,0.774436,NS
NDUFA11,0.4999,0.762,0.41598,0.759999,NS
TOMM70,-0.4541,0.8342,0.418038,0.743602,NS
SH3BGR,-0.3718,1.0124,0.420349,0.721699,NS
PAIP1,-0.4861,0.7713,0.421786,0.754346,NS
XPO1,-0.4784,0.7832,0.422002,0.753496,NS
S100A1,-0.6002,0.6232,0.422613,0.799782,NS
ATP2A3,0.3905,0.9564,0.423168,0.732745,NS
RPS5,-0.629,0.5913,0.424745,0.800434,NS
CUL4A,-0.5111,0.7273,0.424904,0.766996,NS
PAFAH1B3,0.578,0.6425,0.425259,0.788663,NS
PITPNA,-0.4682,0.7886,0.427357,0.753496,NS
C12orf73,0.5076,0.7267,0.427652,0.766996,NS
CMPK1,-0.5771,0.6389,0.427842,0.789341,NS
EPHX1,0.4194,0.8784,0.428183,0.736504,NS
PSMB7,-0.3596,1.0236,0.428509,0.721699,NS
SESN1,0.4131,0.8838,0.431435,0.736504,NS
PRKRA,-0.6306,0.5783,0.431857,0.800434,NS
SAR1B,-0.5125,0.7085,0.433384,0.770946,NS
IDH3A,0.2929,1.2301,0.436188,0.678026,NS
MYBPH,-0.5983,0.601,0.436946,0.800434,NS
KPNA1,-0.4425,0.8115,0.437403,0.753496,NS
CIRBP,-0.3968,0.9049,0.437453,0.736504,NS
AP1B1,-0.7404,0.4846,0.437688,0.81093,NS
HNRNPU,0.4981,0.7183,0.438734,0.768922,NS
SETD7,-0.3705,0.9633,0.439632,0.728889,NS
ATP5F1A,0.2705,1.3103,0.442169,0.678026,NS
IST1,-0.5372,0.6591,0.442526,0.779535,NS
GOT2,0.3144,1.1259,0.442601,0.707591,NS
SPR,-0.4855,0.7286,0.442806,0.766996,NS
GALM,-0.5578,0.6337,0.443157,0.795907,NS
MRPL47,-0.4559,0.7749,0.443345,0.753496,NS
ERO1A,-0.5504,0.6413,0.443655,0.788663,NS
FIS1,-0.4719,0.741,0.446997,0.765589,NS
VPS4B,0.3354,1.041,0.447577,0.721699,NS
PGD,-0.3733,0.9342,0.447977,0.734324,NS
NDUFS8,0.378,0.9214,0.44846,0.734324,NS
DHRS7C,-0.4141,0.8406,0.448681,0.743602,NS
ERAP1,-0.49,0.7071,0.450349,0.770946,NS
EIF2S2,0.48,0.7152,0.453632,0.770946,NS
ATIC,-0.3444,0.9953,0.454171,0.721699,NS
SDHD,0.4737,0.723,0.454504,0.766996,NS
SNRPD3,0.4571,0.7489,0.454637,0.762867,NS
RAB6A,0.4044,0.8448,0.455363,0.74222,NS
ACAD8,0.4063,0.8374,0.456839,0.743602,NS
CALR,0.372,0.9128,0.457531,0.734336,NS
HEBP2,-0.3178,1.0665,0.458206,0.708259,NS
PDLIM3,-0.364,0.9275,0.459628,0.734324,NS
UBA1,-0.2964,1.1363,0.460508,0.707591,NS
CRAT,0.3125,1.0734,0.461863,0.707591,NS
EYA3,-0.4849,0.6916,0.461984,0.778317,NS
ADK,0.4178,0.7974,0.464322,0.753496,NS
DLAT,0.2938,1.1326,0.464783,0.707591,NS
TRIM54,-0.4735,0.6978,0.467315,0.774436,NS
TMEM38A,-0.5237,0.6299,0.467927,0.798522,NS
SAR1A,0.4562,0.7213,0.468749,0.766996,NS
GSTM4,1.0233,0.3215,0.468805,0.893561,NS
AKR7A2,0.4307,0.7608,0.47028,0.759999,NS
ALPK3,-0.6365,0.5144,0.470526,0.805548,NS
SPTAN1,0.465,0.7041,0.470538,0.770946,NS
PSMD9,-0.3773,0.867,0.470864,0.736504,NS
VDAC3,0.319,1.0221,0.471985,0.721699,NS
UBQLN1,0.3761,0.8642,0.473094,0.736504,NS
ART3,-0.4129,0.7777,0.477384,0.753496,NS
ENSA,-0.5197,0.6167,0.47812,0.800434,NS
UQCR11,-0.5468,0.586,0.478144,0.800434,NS
XRCC6,0.4008,0.799,0.478403,0.753496,NS
MRPS16,-0.5948,0.536,0.47993,0.805548,NS
LGALS1,-0.3616,0.8797,0.480692,0.736504,NS
OSTC,0.4802,0.6594,0.48231,0.779535,NS
COMT,0.3387,0.9292,0.484472,0.734324,NS
TCP1,0.334,0.9419,0.484616,0.734324,NS
DARS1,0.3696,0.8505,0.48488,0.74109100000000006,NS
EIF3F,0.3058,1.0177,0.48842,0.721699,NS
NIPSNAP3A,0.4276,0.7276,0.488477,0.766996,NS
PVALB,-0.7497,0.4147,0.488751,0.849666,NS
KRT2,0.5951,0.5195,0.490765,0.805548,NS
PTGES3,0.3995,0.7701,0.492397,0.754597,NS
PARVB,-0.507,0.6032,0.494486,0.800434,NS
CS,0.2653,1.151,0.495005,0.707591,NS
TPD52L2,0.3663,0.8314,0.496014,0.743602,NS
RPA3,-0.5152,0.5839,0.500268,0.800434,NS
SHMT1,0.3879,0.7736,0.501109,0.753496,NS
MYOZ1,-0.7415,0.4044,0.501358,0.85134,NS
PNPT1,0.4231,0.7071,0.502134,0.770946,NS
RPL5,0.5271,0.5668,0.50261,0.800434,NS
DTNA,0.371,0.8041,0.503174,0.753496,NS
NDUFV2,0.3327,0.896,0.503348,0.736504,NS
UBE2G1,-0.4851,0.6088,0.506579,0.800434,NS
COQ10A,-0.435,0.6788,0.506683,0.778317,NS
ILK,0.3695,0.797,0.507595,0.753496,NS
PMM2,-0.389,0.7545,0.508717,0.760372,NS
RAB2A,0.298,0.9841,0.508955,0.721699,NS
ACO1,-0.3408,0.8601,0.509158,0.736504,NS
CRKL,0.3937,0.7445,0.509211,0.765473,NS
EIF5,-0.3704,0.7897,0.5099,0.753496,NS
EIF1,0.3549,0.8242,0.50992,0.74513,NS
EIF3K,0.311,0.9369,0.511273,0.734324,NS
KRT1,0.6315,0.4613,0.511342,0.831272,NS
EHD2,-0.3338,0.867,0.513562,0.736504,NS
SERPINF1,0.4797,0.6032,0.513646,0.800434,NS
PDHA1,0.2963,0.9743,0.514405,0.721699,NS
ROMO1,-0.495,0.5832,0.514419,0.800434,NS
IRGQ,-0.395,0.7255,0.516989,0.766996,NS
CUL5,-0.3014,0.95,0.517219,0.734324,NS
FHL1,-0.2819,1.0147,0.517583,0.721699,NS
ARIH2,-0.4939,0.5782,0.518125,0.800434,NS
USP47,0.3368,0.8461,0.518822,0.74222,NS
ATPAF1,0.356,0.7992,0.519426,0.753496,NS
SLC16A1,0.4214,0.6744,0.51979,0.778317,NS
SLC25A13,0.3429,0.8284,0.519901,0.743602,NS
UBE2R2,-0.4942,0.5731,0.520905,0.800434,NS
MYLK2,-0.4041,0.7005,0.52109,0.774216,NS
CAPZA1,0.5566,0.5044,0.523919,0.805548,NS
AK2,0.256,1.0964,0.523948,0.707591,NS
UBE2B,0.5758,0.4874,0.524052,0.80946,NS
DNM1L,-0.3377,0.8285,0.525043,0.743602,NS
MYO18A,-0.4242,0.6595,0.525096,0.779535,NS
SNX5,0.3413,0.8185,0.525557,0.752845,NS
FHOD1,0.2822,0.9861,0.526893,0.721699,NS
PDLIM5,-0.3846,0.7218,0.527714,0.766996,NS
RPL27A,0.5497,0.5042,0.528257,0.805548,NS
PSMC3,-0.2847,0.9708,0.529234,0.721699,NS
RO60,-0.8999,0.306,0.5304,0.893855,NS
STAT5B,0.4516,0.6089,0.53092,0.800434,NS
PRXL2A,0.4032,0.681,0.531357,0.778317,NS
SHMT2,0.4727,0.5806,0.531539,0.800434,NS
HSPH1,0.5551,0.4934,0.532251,0.807846,NS
ARCN1,0.346,0.7873,0.534079,0.753496,NS
HIBADH,0.2715,0.9987,0.535654,0.721699,NS
SMIM20,0.3426,0.7864,0.537703,0.753496,NS
