uniprot_id,protein,gene,description,logFC,P.Value,adj.P.Val,t,B,pi_score,sig_pi,contrast
A0FGR8,ESYT2_HUMAN,ESYT2,Extended synaptotagmin-2,0.36397969088383775,0.08411467228433814,0.7709083467252382,1.7671978289041848,-4.136898936596657,0.40613942959676663,0,Acute_HRvLR
A1L0T0,ILVBL_HUMAN,ILVBL,Acetolactate synthase-like protein,0.13256724924484686,0.623380915524535,0.9552365564375793,0.49453813171473504,-5.177344776126922,0.9392712653800073,0,Acute_HRvLR
A5D6W6,FITM1_HUMAN,FITM1,Fat storage-inducing transmembrane protein 1,0.5684138460051571,0.10416171575380716,0.781533527622883,1.6592496651624746,-4.267129469698982,0.2764723458017078,0,Acute_HRvLR
A5YM72,CRNS1_HUMAN,CARNS1,Carnosine synthase 1,0.3984847547356054,0.06923868599178512,0.7317272566730073,1.8622507575472287,-4.04894582739684,0.34506164061853695,0,Acute_HRvLR
A6NCE7,MP3B2_HUMAN,MAP1LC3B2,Microtubule-associated proteins 1A/1B light chain 3 beta 2,0.214913537645522,0.2861765580920909,0.9160478622288841,1.079629693031046,-4.831425510829605,0.7642286287341825,0,Acute_HRvLR
A6NDG6,PGP_HUMAN,PGP,Glycerol-3-phosphate phosphatase,-0.18014936101834067,0.28573952476333303,0.9160478622288841,-1.0806222438513766,-5.0107760065195075,0.7979825609719158,0,Acute_HRvLR
A6NNS2,DRS7C_HUMAN,DHRS7C,Dehydrogenase/reductase SDR family member 7C,0.15007255689460663,0.545205558833749,0.9552365564375793,0.6096753430997115,-5.329791552542075,0.9129877005474567,0,Acute_HRvLR
A8MU46,SMTL1_HUMAN,SMTNL1,Smoothelin-like protein 1,0.011316591230233541,0.9594332859613568,0.9914703658820319,0.05115466001899635,-5.537146670736314,0.9995314615099041,0,Acute_HRvLR
A8MXV4,NUD19_HUMAN,NUDT19,Nucleoside diphosphate-linked moiety X motif 19,-0.2241549673817662,0.3494743288299933,0.9301761930365439,-0.9456610167293628,-4.975884386390896,0.7900494350678209,0,Acute_HRvLR
E9PAV3,NACAM_HUMAN,NACA,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form",0.11321807526435634,0.4391416561042938,0.9515374698910672,0.7807137412186305,-5.186340487984792,0.9110377747991212,0,Acute_HRvLR
L0R6Q1,S35U4_HUMAN,SLC35A4,SLC35A4 upstream open reading frame protein,-0.1420768248838904,0.5852239031399595,0.9552365564375793,-0.5498095653526678,-5.15754720127129,0.9267057474691553,0,Acute_HRvLR
O00151,PDLI1_HUMAN,PDLIM1,PDZ and LIM domain protein 1,0.2878576117102689,0.3599274147440449,0.935243532199756,0.9251413066743466,-5.131309070249898,0.7451660992323773,0,Acute_HRvLR
O00159,MYO1C_HUMAN,MYO1C,Unconventional myosin-Ic,-0.049615667777697325,0.8263979949195086,0.9778875177397107,-0.22063106053566947,-5.2845123857307454,0.9905839558344202,0,Acute_HRvLR
O00168,PLM_HUMAN,FXYD1,Phospholemman,0.40610679015087214,0.11516281957535718,0.803117912637981,1.6071315029799949,-4.326675562527203,0.41571198638438417,0,Acute_HRvLR
O00186,STXB3_HUMAN,STXBP3,Syntaxin-binding protein 3,-0.15135290962412995,0.4517902121003635,0.9552365564375793,-0.7591693174182172,-5.040967061935574,0.8866938236868066,0,Acute_HRvLR
O00217,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",0.009877808543205191,0.9578965958533826,0.9914703658820319,0.05309425659844713,-5.473688117790475,0.9995751919327248,0,Acute_HRvLR
O00231,PSD11_HUMAN,PSMD11,26S proteasome non-ATPase regulatory subunit 11,-0.0272621610426107,0.834436561963348,0.9799638406567546,-0.21025567040760557,-5.3206479190588025,0.9950777423742538,0,Acute_HRvLR
O00232,PSD12_HUMAN,PSMD12,26S proteasome non-ATPase regulatory subunit 12,0.11072341071469083,0.44984920748003077,0.9552365564375793,0.7624521914075723,-5.090747325951981,0.9153483235886983,0,Acute_HRvLR
O00233,PSMD9_HUMAN,PSMD9,26S proteasome non-ATPase regulatory subunit 9,-0.15973424399998137,0.49563880389790205,0.9552365564375793,-0.6870655920696558,-5.059855838282883,0.8939381251380808,0,Acute_HRvLR
O00264,PGRC1_HUMAN,PGRMC1,Membrane-associated progesterone receptor component 1,-0.12496768569758743,0.6117552599767158,0.9552365564375793,-0.5112083078797555,-5.255347666480177,0.9404357076664837,0,Acute_HRvLR
O00299,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1,-0.44553466224205707,0.10717787231715108,0.7828819771136261,-1.644528755333903,-4.323540696318759,0.3697244888810864,0,Acute_HRvLR
O00303,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F,0.1814101790939766,0.3009669323106181,0.9271672525851049,1.0466434462721461,-4.883250750078343,0.8042628319822144,0,Acute_HRvLR
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",-0.2228839758947423,0.12759769589563966,0.8114008742376083,-1.5528881106692798,-4.5321774544027305,0.6319848905946006,0,Acute_HRvLR
O00410,IPO5_HUMAN,IPO5,Importin-5,-0.07630149657373408,0.6329971826926077,0.9552365564375793,-0.4808542921035188,-5.3594268590897,0.9657098438884706,0,Acute_HRvLR
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,-0.014080564083535307,0.9506314810114685,0.9914703658820319,-0.06226711219147365,-5.2474211787111935,0.9992873720002537,0,Acute_HRvLR
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,-0.23000874923174663,0.242576818520322,0.8933963857613099,-1.1844566443512015,-4.8106414907862,0.7219547131337535,0,Acute_HRvLR
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,-0.11443100422266994,0.659508291223019,0.9552365564375793,-0.4435893804340753,-5.303625409329337,0.9534835236873851,0,Acute_HRvLR
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,0.06778935288039989,0.759704585358806,0.96619212305835,0.30777222132211574,-5.632634136385375,0.9815422191582502,0,Acute_HRvLR
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,0.017767730077643762,0.9115979340211015,0.9880763079768137,0.11166220977423855,-5.389230768798329,0.9983568370426082,0,Acute_HRvLR
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,0.18753893717047276,0.16255418329246252,0.8513282429575597,1.4202924944741078,-4.776035416896357,0.7112649890122146,0,Acute_HRvLR
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,-0.08780185899618331,0.6606042229546989,0.9552365564375793,-0.4420626732984756,-5.313786344148759,0.964251926925528,0,Acute_HRvLR
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,0.17925390759966575,0.4857861612146013,0.9552365564375793,0.7029423074740198,-5.117754671440804,0.8786057999859681,0,Acute_HRvLR
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,0.1290036844324085,0.42657965440636936,0.9515374698910672,0.8024787779391284,-5.193319505161565,0.8959188095487114,0,Acute_HRvLR
O00748,EST2_HUMAN,CES2,Cocaine esterase,0.4075682784471013,0.15878536427817527,0.8480226255511032,1.4334363206209082,-4.497607897123607,0.4723628116436722,0,Acute_HRvLR
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",-0.07375929183636032,0.6992649833308715,0.9599873551502576,-0.38884088809499406,-5.627245732306634,0.9739594769456523,0,Acute_HRvLR
O00763,ACACB_HUMAN,ACACB,Acetyl-CoA carboxylase 2,-0.1633989642838234,0.39068121886405993,0.9442461103699163,-0.8682732808090307,-5.0321455280418945,0.8576384135733306,0,Acute_HRvLR
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,0.18049435577350792,0.3989608300059,0.9448742931045699,0.851738717798157,-4.970357826560809,0.8471692119499921,0,Acute_HRvLR
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",-0.18023481604087976,0.5263158132451948,0.9552365564375793,-0.6387088415441766,-5.2724487924404455,0.890756293649538,0,Acute_HRvLR
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",-0.22443495827475246,0.6176945489525215,0.9552365564375793,-0.5026741349749928,-5.2394203976364535,0.8975162480917738,0,Acute_HRvLR
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,0.13393189960713414,0.5465067495001237,0.9552365564375793,0.607694747473334,-5.524432489536754,0.9222648798231019,0,Acute_HRvLR
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",0.330841415736419,0.15796660232716087,0.8480226255511032,1.4363239762108657,-4.675334709247388,0.5430654849341667,0,Acute_HRvLR
O14618,CCS_HUMAN,CCS,Copper chaperone for superoxide dismutase,-0.6883240012579499,0.03369923947223321,0.675027033964424,-2.1920437515737365,-3.5627816142636632,0.09694503587909134,0,Acute_HRvLR
O14653,GOSR2_HUMAN,GOSR2,Golgi SNAP receptor complex member 2,-0.13904380092308344,0.7460759825155946,0.96619212305835,-0.3258540569253989,-5.203955415328825,0.9600885117983602,0,Acute_HRvLR
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,-0.7988810972048981,0.003241845869061847,0.5316956171088463,-3.113611465713116,-1.8841207761515886,0.010266421048031488,-1,Acute_HRvLR
O14737,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5,-0.2001678109011209,0.29692379708732636,0.9245559899690305,-1.0555469603065555,-4.983631076560983,0.7842246791876286,0,Acute_HRvLR
O14744,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5,0.014682656964527752,0.9312725392752433,0.9914703658820319,0.08673784003527749,-5.2470799851814265,0.9989550925747267,0,Acute_HRvLR
O14791,APOL1_HUMAN,APOL1,Apolipoprotein L1,-0.7083156937469752,0.06088859831346061,0.7317272566730073,-1.9234929541544634,-3.9384493140928054,0.13774243526057486,0,Acute_HRvLR
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,0.019014087743983055,0.8756031686546073,0.9827322771751239,0.15745732586181144,-5.5234856186017876,0.9974773122944262,0,Acute_HRvLR
O14841,OPLA_HUMAN,OPLAH,5-oxoprolinase,-0.07843248457677632,0.7449822215948765,0.96619212305835,-0.32730985359565345,-5.230626399446609,0.9771744115925554,0,Acute_HRvLR
O14874,BCKD_HUMAN,BCKDK,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",-0.2942069251321904,0.4097288028291951,0.9515374698910672,-0.8322917729620394,-4.979945361503921,0.7691194341058815,0,Acute_HRvLR
O14880,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3,0.10955446098617116,0.701075263571268,0.9599873551502576,0.3863772605071481,-5.490225515024394,0.9618399880420313,0,Acute_HRvLR
O14949,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8,-0.15407293638925879,0.4273706353257962,0.9515374698910672,-0.8010970621161866,-5.262137045243849,0.8772371044140324,0,Acute_HRvLR
O14950,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B,0.0034742239083058735,0.9887441670519119,0.9993653814343549,0.014187773412580665,-5.4897874647375255,0.9999606737425561,0,Acute_HRvLR
O14957,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10,0.4282499895240548,0.29173973951198,0.9203529265853723,1.067086526336201,-5.027167074686304,0.5900439577295152,0,Acute_HRvLR
O14958,CASQ2_HUMAN,CASQ2,Calsequestrin-2,0.11137152723437183,0.6616242509282296,0.9552365564375793,0.4406426473143008,-5.546880741986835,0.9550392474957299,0,Acute_HRvLR
O14979,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,0.028037150584470538,0.9117985775490449,0.9880763079768137,0.1114076973148205,-5.260268179189243,0.9974145050267207,0,Acute_HRvLR
O14980,XPO1_HUMAN,XPO1,Exportin-1,-0.012535642420761661,0.9585205876333671,0.9914703658820319,-0.05230663551699338,-5.30502776941885,0.9994690780535416,0,Acute_HRvLR
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,-0.07022699473943206,0.660517626980453,0.9552365564375793,-0.4421832691442063,-5.661491058910569,0.9712947102650787,0,Acute_HRvLR
O15061,SYNEM_HUMAN,SYNM,Synemin,-0.5073089960211199,0.15322879762530497,0.833959534414475,-1.4532679675948525,-4.486567941276865,0.38611427042277713,0,Acute_HRvLR
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,0.2930942997415613,0.31687371232136025,0.9271672525851049,1.0123909459952332,-4.862805061922538,0.7140236450439389,0,Acute_HRvLR
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,-0.11353570533160351,0.6622235420710656,0.9552365564375793,-0.43980876955664394,-5.1701664756645345,0.9542839791725349,0,Acute_HRvLR
O15145,ARPC3_HUMAN,ARPC3,Actin-related protein 2/3 complex subunit 3,-0.5822985994513346,0.09708536026751413,0.781533527622883,-1.6952150362828082,-4.229252190365954,0.25717043836714,0,Acute_HRvLR
O15173,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2,0.07056168472673363,0.6722747487885383,0.9568943238151487,0.4258688724783421,-5.257036290582447,0.9723696871709187,0,Acute_HRvLR
O15212,PFD6_HUMAN,PFDN6,Prefoldin subunit 6,-0.038383453773860765,0.8466443566610805,0.9799638406567546,-0.19454277174750975,-5.277518021489737,0.9936305032794005,0,Acute_HRvLR
O15273,TELT_HUMAN,TCAP,Telethonin,-0.8444062738447471,0.011139149727295659,0.5871936681562192,-2.649800135751153,-2.752246388934086,0.022425886001573584,-1,Acute_HRvLR
O15305,PMM2_HUMAN,PMM2,Phosphomannomutase 2,0.40724487224290584,0.10390340314648323,0.781533527622883,1.6605266077325955,-4.258832483559943,0.3976742926180865,0,Acute_HRvLR
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,-0.10820332341851824,0.6789558003898791,0.9568943238151487,-0.4166495855665854,-5.174504892570142,0.9589692727556554,0,Acute_HRvLR
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",0.39272847693235136,0.11103062918253499,0.7873449361374653,1.6262104305189082,-4.373192947202019,0.42181129520428645,0,Acute_HRvLR
O15400,STX7_HUMAN,STX7,Syntaxin-7,-0.05504189571416518,0.8157569620379173,0.976925906797754,-0.23440307143435252,-5.211692366835498,0.9888539169658215,0,Acute_HRvLR
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,0.21563639675590807,0.3120431606477355,0.9271672525851049,1.0226660289040574,-4.853691414299936,0.7779188112505698,0,Acute_HRvLR
O43169,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B,0.03856322258305056,0.8231514991949269,0.976925906797754,0.22482814075528498,-5.334277995864283,0.9925231099698925,0,Acute_HRvLR
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",-0.09925856590941251,0.6988327458580585,0.9599873551502576,-0.38942947950482587,-5.247340572514962,0.965056436601144,0,Acute_HRvLR
O43237,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2,-0.05436227783452452,0.8201474978536369,0.976925906797754,-0.22871532872529676,-5.232849444482012,0.9892794120347405,0,Acute_HRvLR
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,0.029983592738769715,0.8111295699786836,0.976925906797754,0.2404060497506307,-5.318353983651537,0.9937432657230291,0,Acute_HRvLR
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,-0.12036023513469374,0.6586728484236022,0.9552365564375793,-0.4447539161661488,-5.169205432237665,0.9509880284846166,0,Acute_HRvLR
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,-0.07090401854197736,0.7082648056456389,0.9629575609531806,-0.37661632590969263,-5.2336932443334065,0.9758392234862578,0,Acute_HRvLR
O43396,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,0.041147997699567895,0.7670868888771893,0.96653704115019,0.29802079303571455,-5.3137193660047854,0.9891486992189197,0,Acute_HRvLR
O43399,TPD54_HUMAN,TPD52L2,Tumor protein D54,-0.025699964025346134,0.8953038815438874,0.984919914259469,-0.13235713618649217,-5.28539387206214,0.9971618226336739,0,Acute_HRvLR
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,0.060086728676164824,0.7573441508042925,0.96619212305835,0.31089643189481325,-5.253641140049633,0.98343832246376,0,Acute_HRvLR
O43464,HTRA2_HUMAN,HTRA2,"Serine protease HTRA2, mitochondrial",-0.12137969829312212,0.6017684667464707,0.9552365564375793,-0.5256445628590278,-5.175840130393957,0.9402150753134894,0,Acute_HRvLR
O43488,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,-0.01694811419120512,0.9397573832126638,0.9914703658820319,-0.07600689415239865,-5.391934493856907,0.9989475079277333,0,Acute_HRvLR
O43491,E41L2_HUMAN,EPB41L2,Band 4.1-like protein 2,0.13274324412826743,0.6291058033593502,0.9552365564375793,0.48638050671329053,-5.169940709678354,0.9403335463978071,0,Acute_HRvLR
O43583,DENR_HUMAN,DENR,Density-regulated protein,-0.11731216728738048,0.6627490315202063,0.9552365564375793,-0.43907783860188554,-5.287250603508266,0.9528884786592853,0,Acute_HRvLR
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-0.06261423930662602,0.8323431039395479,0.9797072667242528,-0.2129554276015718,-5.233100952919712,0.9885753894340956,0,Acute_HRvLR
O43615,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,-0.2455421428205682,0.42266236856596673,0.9515374698910672,-0.8093445480939113,-5.08547625621252,0.809404589876117,0,Acute_HRvLR
O43617,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,0.0602815887692536,0.8130076723051005,0.976925906797754,0.23796858892135866,-5.215632394554082,0.9875983650694842,0,Acute_HRvLR
O43633,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,2.6396105544890247e-4,0.9990018323034333,0.9995962661735098,0.001258129462648929,-5.275265068262094,0.9999997363910511,0,Acute_HRvLR
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",0.5939506055825312,0.017954180287156493,0.5871936681562192,2.4583644453702282,-3.1104941116507425,0.09184607255245546,0,Acute_HRvLR
O43676,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,-0.09332513163874623,0.6094932228619769,0.9552365564375793,-0.5144685777707756,-5.4470529302556345,0.9548434922581619,0,Acute_HRvLR
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,-0.031605434231959606,0.8633701883015032,0.9820420926195127,-0.17309321464355332,-5.5382982963458725,0.9953675541760538,0,Acute_HRvLR
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,0.32531470617669456,0.6116528125978221,0.9552365564375793,0.5113558454643201,-5.4361324071167365,0.8522105952966966,0,Acute_HRvLR
O43708,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,-0.04259080767294421,0.8968103414251879,0.984919914259469,-0.13044150091878484,-5.332015727024281,0.9953721395343496,0,Acute_HRvLR
O43741,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,-0.16319182738869387,0.483538620500944,0.9552365564375793,-0.7065891284657223,-5.056185679250851,0.8881815460578717,0,Acute_HRvLR
O43747,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,0.09092006677819597,0.7369379792947749,0.96619212305835,0.3380387497277677,-5.1973532646709035,0.9726280991265266,0,Acute_HRvLR
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,0.059384891072639334,0.7915154197218044,0.967110832585297,0.2659522785357204,-5.251505592234713,0.9862114066596084,0,Acute_HRvLR
O43765,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,-0.2269619910250107,0.25794923953273025,0.8933963857613099,-1.1460647333250786,-4.759907460890592,0.7352594959146169,0,Acute_HRvLR
O43768,ENSA_HUMAN,ENSA,Alpha-endosulfine,0.14987107457139004,0.5998944761375447,0.9552365564375793,0.5283658391406328,-5.139192829713158,0.9262747836417624,0,Acute_HRvLR
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,0.16497827186649516,0.44751341753880947,0.9552365564375793,0.766413807540876,-5.069843513436685,0.8757710552526647,0,Acute_HRvLR
O43776,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.3568709275808999,0.04553498771272832,0.691109159729795,2.0579514309297897,-3.755956594590855,0.3320491826116876,0,Acute_HRvLR
O43813,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,0.31091319741643275,0.09472350245992714,0.775932726681373,1.7077014182322188,-4.274437805331385,0.48058167387072986,0,Acute_HRvLR
O43826,G6PT1_HUMAN,SLC37A4,Glucose-6-phosphate exchanger SLC37A4,0.15530990196796068,0.6208420771599342,0.9552365564375793,0.4981665336820317,-5.142369720899039,0.9286411444765176,0,Acute_HRvLR
O43837,IDH3B_HUMAN,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",0.052576060903550825,0.7306403831758588,0.96619212305835,0.34646580496181034,-5.478348626186412,0.9836352320147459,0,Acute_HRvLR
O43852,CALU_HUMAN,CALU,Calumenin,0.08007889467543094,0.5949438683146206,0.9552365564375793,0.5355740003181687,-5.27136992918251,0.9592687280344384,0,Acute_HRvLR
O43865,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1,0.1950601231325244,0.2576261443765697,0.8933963857613099,1.1468544487791488,-4.756791383431711,0.7675516753750501,0,Acute_HRvLR
O43920,NDUS5_HUMAN,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,-0.1872828131398876,0.43272661204664065,0.9515374698910672,-0.7917812519068967,-5.187830493463968,0.8548089496282656,0,Acute_HRvLR
O60220,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,-0.08797963521420726,0.7266919077394953,0.96619212305835,-0.351762200737667,-5.186451941549636,0.9723030589564722,0,Acute_HRvLR
O60237,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B,-0.053145717202848886,0.9003650653870515,0.984919914259469,-0.12592319048462194,-5.248431136388797,0.9944376205015923,0,Acute_HRvLR
O60256,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,0.09858878531789728,0.7887443206931215,0.967110832585297,0.26957540079925685,-5.215414890876207,0.9768751669817249,0,Acute_HRvLR
O60313,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial",-0.20990165429094532,0.38697326419773714,0.9431173239115221,-0.8737768120511084,-5.037213076145441,0.8193199910553854,0,Acute_HRvLR
O60493,SNX3_HUMAN,SNX3,Sorting nexin-3,0.24481403870083795,0.239923072044833,0.8933963857613099,1.1912614675775508,-4.770906354683947,0.7050711196558116,0,Acute_HRvLR
O60506,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,-0.07906849645209846,0.643767663101513,0.9552365564375793,-0.46563587675496854,-5.261104986720957,0.9657762075583619,0,Acute_HRvLR
O60610,DIAP1_HUMAN,DIAPH1,Protein diaphanous homolog 1,-0.21288803340922868,0.503908224753163,0.9552365564375793,-0.6738742180482117,-5.0738529404476855,0.8642396454010377,0,Acute_HRvLR
O60662,KLH41_HUMAN,KLHL41,Kelch-like protein 41,0.14604194932868708,0.4882215697994515,0.9552365564375793,0.6990012978835913,-5.421476438095155,0.9005856326986148,0,Acute_HRvLR
O60664,PLIN3_HUMAN,PLIN3,Perilipin-3,-0.03397229224411191,0.8252686065190054,0.9771461928497425,-0.22209068338663557,-5.476159152357531,0.993496981609216,0,Acute_HRvLR
O60684,IMA7_HUMAN,KPNA6,Importin subunit alpha-7,0.09821115928017932,0.6178877307057871,0.9552365564375793,0.5023971793671597,-5.139555282340869,0.9538168418249209,0,Acute_HRvLR
O60749,SNX2_HUMAN,SNX2,Sorting nexin-2,0.08516677045436083,0.6347782227809831,0.9552365564375793,0.4783299916957792,-5.14801547073245,0.9620329671892628,0,Acute_HRvLR
O60763,USO1_HUMAN,USO1,General vesicular transport factor p115,-0.01613324391169968,0.9234591431020246,0.9912238553777325,-0.09662860439229796,-5.281568310619267,0.9987161552454257,0,Acute_HRvLR
O60784,TOM1_HUMAN,TOM1,Target of Myb protein 1,0.14818297050402762,0.3976872797644402,0.9448742931045699,0.8540601866339189,-5.090959031121345,0.8722859946846931,0,Acute_HRvLR
O60825,F262_HUMAN,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",-0.045298938217015916,0.9040544082208379,0.9862873190191398,-0.12123654612186041,-5.243600048098442,0.9954413118392421,0,Acute_HRvLR
O60826,CCD22_HUMAN,CCDC22,Coiled-coil domain-containing protein 22,-0.08910504776469708,0.7876841543917357,0.967110832585297,-0.2709624873837645,-5.215671183480734,0.9789588789985584,0,Acute_HRvLR
O60841,IF2P_HUMAN,EIF5B,Eukaryotic translation initiation factor 5B,0.26749993966433827,0.18296269026785608,0.8691846141575656,1.3529647623156704,-4.604372673274345,0.6348659328348077,0,Acute_HRvLR
O60884,DNJA2_HUMAN,DNAJA2,DnaJ homolog subfamily A member 2,0.08502540480349552,0.5793694622487626,0.9552365564375793,0.5584385460371396,-5.370772099210993,0.9546522576828457,0,Acute_HRvLR
O60888,CUTA_HUMAN,CUTA,Protein CutA,0.1349013240406478,0.36574313951740434,0.937290739077856,0.9138923505189864,-5.100393516252251,0.8731158846953652,0,Acute_HRvLR
O60936,NOL3_HUMAN,NOL3,Nucleolar protein 3,0.11042390002748448,0.4685711133850351,0.9552365564375793,0.7311229514266094,-5.191989693100626,0.9196990714323625,0,Acute_HRvLR
O75027,ABCB7_HUMAN,ABCB7,"ATP-binding cassette sub-family B member 7, mitochondrial",-0.050736021082336435,0.8281343542985494,0.9787500306582005,-0.21838792280824582,-5.26582358961215,0.9904778332292312,0,Acute_HRvLR
O75083,WDR1_HUMAN,WDR1,WD repeat-containing protein 1,0.057600440905403616,0.6947189458903751,0.9595139241368137,0.3950382928226979,-5.494248281706458,0.9792377263961954,0,Acute_HRvLR
O75112,LDB3_HUMAN,LDB3,LIM domain-binding protein 3,0.11109269979420588,0.5414147373178004,0.9552365564375793,0.615459400818252,-5.49729076123306,0.9341080965177949,0,Acute_HRvLR
O75122,CLAP2_HUMAN,CLASP2,CLIP-associating protein 2,0.4573525712259503,0.13671377427840092,0.8231071139697267,1.5210963112532119,-4.41350329593484,0.402495955856701,0,Acute_HRvLR
O75128,COBL_HUMAN,COBL,Protein cordon-bleu,0.23187160990896416,0.3963585840845735,0.9448742931045699,0.8564871223089139,-4.975393084818667,0.8068783816063148,0,Acute_HRvLR
O75131,CPNE3_HUMAN,CPNE3,Copine-3,-0.259756077279615,0.08574039895752887,0.7709083467252382,-1.7576883795288016,-4.152044980323198,0.5283095366186201,0,Acute_HRvLR
O75153,CLU_HUMAN,CLUH,Clustered mitochondria protein homolog,0.14989660839673036,0.4845949537629196,0.9552365564375793,0.7048739595556319,-5.05562275900787,0.897096913125967,0,Acute_HRvLR
