uniprot_id,protein,gene,description,logFC,P.Value,adj.P.Val,t,B,pi_score,sig_pi,contrast
O00168,PLM_HUMAN,FXYD1,Phospholemman,0.6526257757340002,0.00773289804842811,0.5214974710661424,2.7911616060097924,-2.462175127607404,0.04186756905310465,1,Acute_HR
O00186,STXB3_HUMAN,STXBP3,Syntaxin-binding protein 3,-0.10301074128122778,0.5821609074624946,0.9275941206235667,-0.5543189499441344,-5.40692491530653,0.9457947724309074,0,Acute_HR
O00217,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",-0.0557427049779875,0.7484510236409236,0.9650797522643323,-0.32269529499477206,-5.742036812099827,0.9839783133510482,0,Acute_HR
O00231,PSD11_HUMAN,PSMD11,26S proteasome non-ATPase regulatory subunit 11,-0.09789427558916586,0.42041123463262486,0.8777097651644572,-0.8133075224862708,-5.344467928889357,0.9186707089953027,0,Acute_HR
O00232,PSD12_HUMAN,PSMD12,26S proteasome non-ATPase regulatory subunit 12,0.020950517400173396,0.8771787825378944,0.9857758054742176,0.1554463551533587,-5.602404714748315,0.9972583162593854,0,Acute_HR
O00233,PSMD9_HUMAN,PSMD9,26S proteasome non-ATPase regulatory subunit 9,0.46000200088234067,0.03892357415448124,0.6861292623838889,2.1284519105192827,-3.6751379369117387,0.22464410520138636,0,Acute_HR
O00264,PGRC1_HUMAN,PGRMC1,Membrane-associated progesterone receptor component 1,-0.1129965469874783,0.6220918378460523,0.9514545280643802,-0.49637959726860814,-5.549094586497073,0.9477772299207714,0,Acute_HR
O00299,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1,0.06396791126269363,0.8046092590487887,0.9703904601583597,0.24887975272132012,-5.637548270867012,0.9861897203730727,0,Acute_HR
O00303,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F,0.014227491380577106,0.9297341758999583,0.9952868716234584,0.08868449510925512,-5.594191791506318,0.9989639708835162,0,Acute_HR
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",-0.18521065133549897,0.17296937192816442,0.827018695443858,-1.385164206619533,-4.986583158021451,0.7225431377807188,0,Acute_HR
O00410,IPO5_HUMAN,IPO5,Importin-5,-0.047160617144665906,0.7513091806934148,0.9650797522643323,-0.318898344917249,-5.719517054567301,0.9866055019846988,0,Acute_HR
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,-0.11407973991114773,0.5898216962202245,0.9295267185205899,-0.5430618476542857,-5.407999273979255,0.9415510718042858,0,Acute_HR
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,-0.1732834548081179,0.34387055700876545,0.8519369029432583,-0.9568274142413,-5.254096731923911,0.8311222760084823,0,Acute_HR
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,0.002859805493752532,0.9905939964261528,0.9979965358293363,0.011855974297189938,-5.682502027189358,0.9999729737179481,0,Acute_HR
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,-0.09326275944405538,0.6505468389464619,0.9518181113634416,-0.45611327149132824,-5.9070790231813275,0.96069569434003,0,Acute_HR
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,0.2286772939618551,0.13303561139665113,0.8207873951098841,1.5304992297489743,-4.657524144443986,0.630480054738511,0,Acute_HR
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,0.07797969469571342,0.528400398117092,0.9243472279250049,0.6354783752117997,-5.799824501832294,0.9514736159302404,0,Acute_HR
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,0.016518394210031317,0.9294962401550786,0.9952868716234584,0.08898561105338294,-5.690582535931234,0.998793027602838,0,Acute_HR
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,0.2799704329882502,0.2466665728910821,0.8329784100210285,1.1740747649843117,-4.998697843815323,0.6757854818897414,0,Acute_HR
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,0.04380447008973576,0.7704478062490736,0.9683056961809835,0.29359091171626056,-5.73684999257074,0.9886415229876448,0,Acute_HR
O00748,EST2_HUMAN,CES2,Cocaine esterase,0.3818834817322596,0.15628323326135998,0.8234356005787591,1.4422980162092707,-4.643935169396036,0.4922304270659782,0,Acute_HR
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",-0.40110221709205973,0.027217805857498008,0.6528913182854152,-2.2843782454015713,-3.6598267744803756,0.2356221492514025,0,Acute_HR
O00763,ACACB_HUMAN,ACACB,Acetyl-CoA carboxylase 2,0.017088340373028643,0.9224577558605949,0.9952868716234584,0.09798516622960146,-5.621314625019874,0.9986216876153534,0,Acute_HR
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,0.2036824399482775,0.3076982771605932,0.8442504317392169,1.0320010683306278,-5.065324280600777,0.7865748646226447,0,Acute_HR
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",0.007543021027856867,0.9773747942229247,0.9952868716234584,0.02852163750855404,-5.745098774279731,0.9998273922355527,0,Acute_HR
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",-0.29636839325369735,0.47812755953514496,0.9049403486727883,-0.7154082939564372,-5.411938818041057,0.8035759015300404,0,Acute_HR
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,-0.08029727870294323,0.6963810137580997,0.9579786614655289,-0.39277069100567175,-5.950369909488768,0.9713618339620753,0,Acute_HR
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",-0.15631590710547982,0.46478287700900445,0.9030731300284957,-0.7374029719845971,-5.626199795412385,0.8871272110343973,0,Acute_HR
O14618,CCS_HUMAN,CCS,Copper chaperone for superoxide dismutase,-0.05511573883661214,0.8543801842384444,0.9844226425376249,-0.1846114257629408,-5.542452569132918,0.9913634510591919,0,Acute_HR
O14653,GOSR2_HUMAN,GOSR2,Golgi SNAP receptor complex member 2,0.14978759211521364,0.706527751868298,0.9579786614655289,0.37897126503990924,-5.469298921938156,0.9492955169751416,0,Acute_HR
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,-0.34333404274351054,0.16313129474600724,0.8234356005787591,-1.4183008754483768,-4.806267222932046,0.5365834109992993,0,Acute_HR
O14737,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5,-0.0331147284679254,0.8529297580600876,0.9844226425376249,-0.1864720530173887,-5.73016352761824,0.9947460231868392,0,Acute_HR
O14744,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5,-0.12464650031208535,0.43178942950821453,0.8859206563193883,-0.7934063060251175,-5.266535950931815,0.9006124203405612,0,Acute_HR
O14791,APOL1_HUMAN,APOL1,Apolipoprotein L1,0.03515029990069962,0.9175373073296605,0.9952868716234584,0.1041312849782301,-5.560569005872912,0.9969794645803874,0,Acute_HR
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,-0.02324674691291051,0.836961164663526,0.9752975492870664,-0.2070019814394378,-5.833500342630429,0.9958711468440261,0,Acute_HR
O14841,OPLA_HUMAN,OPLAH,5-oxoprolinase,-0.32703492198549,0.1462418281693729,0.8224326201616683,-1.479024548016849,-4.634787558341983,0.5332725858450228,0,Acute_HR
O14874,BCKD_HUMAN,BCKDK,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",0.03052302439844823,0.9264650538635589,0.9952868716234584,0.09282241426607524,-5.511546399326426,0.9976713987801029,0,Acute_HR
O14880,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3,0.14580351814374026,0.5839561099235526,0.9275941206235667,0.5516746456177919,-5.731260519383112,0.9245649219290981,0,Acute_HR
O14949,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8,-0.05017261009841789,0.7812113667350784,0.9703904601583597,-0.2794429347410487,-5.817780055368384,0.9876883210135209,0,Acute_HR
O14950,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B,0.11096108381628511,0.6305023830783514,0.9518181113634416,0.48439547004356825,-5.691081556622639,0.9501081046065107,0,Acute_HR
O14957,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10,0.1858502451315438,0.6182810931186087,0.9511640252806467,0.5018333552282819,-5.715201973840302,0.9145171634101934,0,Acute_HR
O14958,CASQ2_HUMAN,CASQ2,Calsequestrin-2,0.1226113933814581,0.6050937887649159,0.9382902895590275,0.5208254700276298,-5.829858690707363,0.9402621988692527,0,Acute_HR
O14979,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,0.47141305532711186,0.0529595981663389,0.7246514030788485,1.9887159443990432,-3.907665207495926,0.25029424464669453,0,Acute_HR
O14980,XPO1_HUMAN,XPO1,Exportin-1,-0.05478671247762179,0.8068751323583717,0.9703904601583597,-0.24593301818026236,-5.5738911913596345,0.9883123565527548,0,Acute_HR
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,0.027129643874999942,0.8555078843337719,0.9847463384244779,0.18316524759350927,-6.066597552165807,0.9957750987137858,0,Acute_HR
O15061,SYNEM_HUMAN,SYNM,Synemin,0.052950527511367085,0.8730108672273669,0.985737066557815,0.16076732518273004,-5.5173256481207416,0.9928347270004799,0,Acute_HR
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,-0.19256398758331983,0.4805821905089914,0.9072273228337562,-0.7114007057416792,-5.298518551743493,0.8684001985126768,0,Acute_HR
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,0.33997713449751643,0.1667784205262515,0.8234356005787591,1.4058400033668341,-4.689725595973957,0.5439329116477503,0,Acute_HR
O15145,ARPC3_HUMAN,ARPC3,Actin-related protein 2/3 complex subunit 3,-0.06099249093873382,0.852201814746876,0.9844226425376249,-0.18740611728214693,-5.549081381341556,0.9902927767572602,0,Acute_HR
O15173,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2,-0.10612433802664611,0.4921307774233632,0.9113781541890876,-0.6926982128129124,-5.417305783586058,0.9275177931023804,0,Acute_HR
O15212,PFD6_HUMAN,PFDN6,Prefoldin subunit 6,-0.0679275700333406,0.7129972377999316,0.9582997778908695,-0.37021126847803104,-5.523935822031033,0.9772836081420762,0,Acute_HR
O15273,TELT_HUMAN,TCAP,Telethonin,0.7979650100722893,0.015007852375191621,0.6172912129187288,2.5311949233824067,-3.00938222892924,0.03505629482573166,1,Acute_HR
O15305,PMM2_HUMAN,PMM2,Phosphomannomutase 2,0.2603299168848743,0.2615548608674514,0.8329784100210285,1.1372995253927454,-4.97861977558533,0.7053004663188054,0,Acute_HR
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,0.20028633282533193,0.4136561688256585,0.874574467930636,0.8252774664992283,-5.227633377734296,0.8379500522318631,0,Acute_HR
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",-0.2539957665681456,0.25364952164620186,0.8329784100210285,-1.1566329515277998,-5.158609761702985,0.7057940132560674,0,Acute_HR
O15400,STX7_HUMAN,STX7,Syntaxin-7,0.07281221692633721,0.7406596416408457,0.9629983309375995,0.3330701762921469,-5.466110460841726,0.9783779292371577,0,Acute_HR
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,-0.10101029797372263,0.6086112511096058,0.9409289949909772,-0.5157412679320792,-5.403476353701517,0.9510779582609039,0,Acute_HR
O43169,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B,-0.13032750368221002,0.41569802694290825,0.8774915335902242,-0.8216468063543189,-5.35844642224081,0.8919002457615262,0,Acute_HR
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",-0.03596611528243443,0.8804841334137681,0.9866093836349201,-0.1512297817484889,-5.5872152108237305,0.995432574158101,0,Acute_HR
O43237,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2,-0.2971377155653201,0.18834356841615477,0.8314752890879418,-1.3361830075681784,-4.7777952389394915,0.6089204159729434,0,Acute_HR
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,0.14912812830632305,0.20801997185521373,0.8329784100210285,1.2777584895478258,-4.9191129891416026,0.7912437269454624,0,Acute_HR
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,-0.10924316335378492,0.6667113321483096,0.9557443983077285,-0.4335741155548048,-5.444947634339637,0.9566793777035321,0,Acute_HR
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,0.6855741587855917,4.1825063880807133e-4,0.16253219824081652,3.8167481609230305,-0.1825356782988834,0.0048277441694667585,1,Acute_HR
O43396,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,0.03849534776993124,0.7660086002812079,0.9682940608569053,0.29944330047110773,-5.607714411277931,0.9897910761250663,0,Acute_HR
O43399,TPD54_HUMAN,TPD52L2,Tumor protein D54,0.011566702401012208,0.9493425314437225,0.9952868716234584,0.06389506312027124,-5.580335266337802,0.9993988787104293,0,Acute_HR
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,-0.2295365063022956,0.20405279528559883,0.8329784100210285,-1.2891913362161416,-4.872297118526848,0.6943216639116137,0,Acute_HR
O43464,HTRA2_HUMAN,HTRA2,"Serine protease HTRA2, mitochondrial",-0.04422267352309461,0.8377234126897711,0.9752975492870664,-0.20602004341170008,-5.553116008070684,0.992200188699398,0,Acute_HR
O43488,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,-0.08055204198339894,0.6991994758234289,0.9579786614655289,-0.3889300829039211,-5.632112270597443,0.9715883547492347,0,Acute_HR
O43491,E41L2_HUMAN,EPB41L2,Band 4.1-like protein 2,-0.35879519180648956,0.1691150226183835,0.8234356005787591,-1.3979676605281135,-4.709969409859067,0.5285371032158404,0,Acute_HR
O43583,DENR_HUMAN,DENR,Density-regulated protein,-0.38488209754974534,0.1250266233801195,0.8207873951098841,-1.5637417381912073,-4.601643197219673,0.44921311682905896,0,Acute_HR
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-0.2334421704855565,0.39639263930318547,0.8712882819625168,-0.8564248552313459,-5.2232118217546315,0.8057226333207393,0,Acute_HR
O43615,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,0.07981327254845993,0.7815457691355663,0.9703904601583597,0.2790043133852624,-5.595369688232706,0.9805197406185467,0,Acute_HR
O43617,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,0.2022931775277499,0.3947989257326604,0.8712882819625168,0.8593424147346077,-5.205418553649234,0.8286089327810694,0,Acute_HR
O43633,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,0.10871056696405645,0.5797322566460448,0.9275941206235667,0.5579025935558884,-5.430263166829163,0.9424543504722619,0,Acute_HR
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",0.15067898638635668,0.5001716881253337,0.9113781541890876,0.6798199068706251,-5.5251875979531455,0.9008730017340453,0,Acute_HR
O43676,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,0.11738730271844133,0.4927053970027814,0.9113781541890876,0.6917740624723028,-5.654167259472809,0.9202665883671916,0,Acute_HR
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,0.17113369473431206,0.32218093360894245,0.8442504317392169,1.0012237127913748,-5.399605495002415,0.82379529543014,0,Acute_HR
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,0.7600256725824153,0.21299807372564436,0.8329784100210285,1.2636413008373772,-5.118707654980714,0.3087082752250422,0,Acute_HR
O43708,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,0.34113595028306776,0.27524599643693315,0.8426548327207032,1.1047805764161853,-5.086875666453816,0.64397453556678,0,Acute_HR
O43741,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,-0.24699722863059748,0.25602803541907765,0.8329784100210285,-1.150771066066679,-4.962590942250757,0.7142473836855994,0,Acute_HR
O43747,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,0.366884091146062,0.14799650671219128,0.8234356005787591,1.4724662998177749,-4.615947105122212,0.4961105500925498,0,Acute_HR
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,0.17888601184084507,0.39619360131791403,0.8712882819625168,0.8567888266039478,-5.245629712604961,0.8473664573408177,0,Acute_HR
O43765,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,-0.12237979790975473,0.5108312944324513,0.9154422720799137,-0.6629211967411954,-5.3294443957931055,0.9210836192790114,0,Acute_HR
O43768,ENSA_HUMAN,ENSA,Alpha-endosulfine,0.11592070436574531,0.6630024932015852,0.9556480156801496,0.4387253707933595,-5.442588814222225,0.9534763204087497,0,Acute_HR
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,0.02684698428956267,0.8935450674880642,0.9898278598228669,0.13459429746061435,-5.581689101258515,0.9969827047600536,0,Acute_HR
O43776,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.19746242199319752,0.2256853876572669,0.8329784100210285,1.2287417489723584,-4.92354933543903,0.7453173371092038,0,Acute_HR
O43813,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,0.016831753285536877,0.9205057098602782,0.9952868716234584,0.1003697398800153,-5.7660903143233595,0.9986067624018454,0,Acute_HR
O43826,G6PT1_HUMAN,SLC37A4,Glucose-6-phosphate exchanger SLC37A4,-0.2713180711984613,0.3558218879562537,0.8638088660586138,-0.9331535785701639,-5.143983635115216,0.7555119026850153,0,Acute_HR
O43837,IDH3B_HUMAN,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",-0.19710116329737204,0.16699364613371326,0.8234356005787591,-1.4051113082591253,-4.948332828586752,0.7027377039781175,0,Acute_HR
O43852,CALU_HUMAN,CALU,Calumenin,-0.3000847820241255,0.03418826583502159,0.657700995222247,-2.185735322855051,-3.6487238337660086,0.36311051110736037,0,Acute_HR
O43865,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1,-0.04188525880159588,0.7926827450600139,0.9703904601583597,-0.2644271076650535,-5.483732231388637,0.9903159012264592,0,Acute_HR
O43920,NDUS5_HUMAN,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,-0.13111278497640555,0.5553416563672748,0.925837938440541,-0.5943099450735858,-5.594488141215224,0.9257816815657047,0,Acute_HR
O60220,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,-0.16307329799410653,0.4873686216211778,0.9110219909150731,-0.7003802974045787,-5.304270482956901,0.8894015942634946,0,Acute_HR
O60237,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B,0.25313454424324533,0.5256799904143953,0.9210065116097115,0.6396955158471848,-5.357554476948838,0.8497769574459625,0,Acute_HR
O60256,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,-0.14890003741446733,0.6624609831367545,0.9556480156801496,-0.4394784706655719,-5.4467303329793015,0.9405259067835834,0,Acute_HR
O60313,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial",-0.10915158875214814,0.6291806211539195,0.9518181113634416,-0.48627411464100956,-5.524408622470965,0.9506836139148738,0,Acute_HR
O60493,SNX3_HUMAN,SNX3,Sorting nexin-3,0.11856650038949823,0.5369447019080762,0.9243472279250049,0.6223067554085588,-5.439813941239638,0.9289208122427027,0,Acute_HR
O60506,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,0.5089110811408339,0.0029931392070899733,0.4448828264460552,3.142351883502328,-1.70353056800755,0.05194850097183343,0,Acute_HR
O60610,DIAP1_HUMAN,DIAPH1,Protein diaphanous homolog 1,0.27545883932695503,0.35011299324725553,0.8621920733579437,0.9443958725346056,-5.150028526230718,0.7489418991316213,0,Acute_HR
O60662,KLH41_HUMAN,KLHL41,Kelch-like protein 41,0.16399302164643714,0.4040285652994793,0.8728651138450106,0.842546449433008,-5.628104232449969,0.861894930522883,0,Acute_HR
O60664,PLIN3_HUMAN,PLIN3,Perilipin-3,-0.04927574869943285,0.7308185516546029,0.9598697295718966,-0.34622704849043456,-5.7570701592991655,0.9846663900785595,0,Acute_HR
O60684,IMA7_HUMAN,KPNA6,Importin subunit alpha-7,-0.028156376141453165,0.8777298446863772,0.9857758054742176,-0.15474318144366478,-5.503927625134434,0.9963346797809659,0,Acute_HR
O60749,SNX2_HUMAN,SNX2,Sorting nexin-2,0.013280846193861606,0.9365215930058339,0.9952868716234584,0.08009813622036822,-5.510841364868411,0.9991293854502249,0,Acute_HR
O60763,USO1_HUMAN,USO1,General vesicular transport factor p115,-0.024012355329720236,0.8779084912308658,0.9857758054742176,-0.15451523928752872,-5.565040538906435,0.9968781643136451,0,Acute_HR
O60784,TOM1_HUMAN,TOM1,Target of Myb protein 1,0.07959319887216765,0.6238564430025839,0.9514545280643802,0.49385926476528236,-5.5789369785619565,0.9631415815018517,0,Acute_HR
O60825,F262_HUMAN,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",-0.03941424153615003,0.910316747638712,0.9952868716234584,-0.11328754518546093,-5.528014250126908,0.9963033821750187,0,Acute_HR
O60826,CCD22_HUMAN,CCDC22,Coiled-coil domain-containing protein 22,0.27685688735734715,0.3734523140428019,0.8638088660586138,0.8991574937555968,-5.176752323139163,0.7613254650350386,0,Acute_HR
O60841,IF2P_HUMAN,EIF5B,Eukaryotic translation initiation factor 5B,0.01643919009672601,0.9296428038983772,0.9952868716234584,0.08880012857489987,-5.571424653378719,0.9988014002731251,0,Acute_HR
O60884,DNJA2_HUMAN,DNAJA2,DnaJ homolog subfamily A member 2,0.009833751144956437,0.9448582451225689,0.9952868716234584,0.06956012121900179,-5.819701531432129,0.9994423815441956,0,Acute_HR
O60888,CUTA_HUMAN,CUTA,Protein CutA,-0.12353690316973243,0.3689988270413398,0.8638088660586138,-0.9076454934213164,-5.387712851884105,0.8841207991638207,0,Acute_HR
O60936,NOL3_HUMAN,NOL3,Nucleolar protein 3,-0.19949565579395312,0.15878752338372185,0.8234356005787591,-1.4334287211952343,-4.808023663482779,0.6927337366884255,0,Acute_HR
O75027,ABCB7_HUMAN,ABCB7,"ATP-binding cassette sub-family B member 7, mitochondrial",-0.0012683857143578336,0.9953428034159807,0.9979965358293363,-0.005870144955550722,-5.574917442368943,0.999994079097742,0,Acute_HR
O75083,WDR1_HUMAN,WDR1,WD repeat-containing protein 1,-0.08185488989426659,0.5484697182922031,0.9243472279250049,-0.6047113970524971,-5.7136763967644955,0.9520250355961912,0,Acute_HR
O75112,LDB3_HUMAN,LDB3,LIM domain-binding protein 3,0.17117372564727162,0.31461436488168004,0.8442504317392169,1.0171834541151354,-5.503675803251934,0.8204136602874548,0,Acute_HR
O75122,CLAP2_HUMAN,CLASP2,CLIP-associating protein 2,-0.01618732363846931,0.9538122449110058,0.9952868716234584,-0.058313033697601234,-5.534055458495142,0.9992348196953785,0,Acute_HR
O75128,COBL_HUMAN,COBL,Protein cordon-bleu,-0.3821960097031294,0.13108975727663497,0.8207873951098841,-1.5384248356807335,-4.5444035515716195,0.4599793137577425,0,Acute_HR
O75131,CPNE3_HUMAN,CPNE3,Copine-3,0.11029085754966417,0.4329064800350134,0.8868851005506949,0.7914696058714109,-5.291581421875431,0.9117958097139497,0,Acute_HR
O75153,CLU_HUMAN,CLUH,Clustered mitochondria protein homolog,0.256366119521811,0.20132732652354382,0.8329784100210285,1.297143029240816,-4.812356463033525,0.6630468912536583,0,Acute_HR
O75155,CAND2_HUMAN,CAND2,Cullin-associated NEDD8-dissociated protein 2,-0.07407941166685816,0.6753199992830499,0.9573292933131183,-0.42166215890501646,-5.759348373621731,0.9713375372107971,0,Acute_HR
O75208,COQ9_HUMAN,COQ9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",-0.2239403397437698,0.0818907930221051,0.7729176940174831,-1.7804584753346726,-4.470719431373688,0.5709913036514579,0,Acute_HR
