uniprot_id,protein,gene,description,logFC,P.Value,adj.P.Val,t,B,pi_score,sig_pi,contrast
A0FGR8,ESYT2_HUMAN,ESYT2,Extended synaptotagmin-2,0.24031396585417042,0.17260773597234913,0.6053733411448996,1.3863560514316615,-5.160720876255043,0.6556241227586109,0,Acute_LR
A1L0T0,ILVBL_HUMAN,ILVBL,Acetolactate synthase-like protein,-0.1141036097286765,0.6214042933292885,0.8972968038773864,-0.49736246430437087,-5.939421267771073,0.9471597975071114,0,Acute_LR
A5D6W6,FITM1_HUMAN,FITM1,Fat storage-inducing transmembrane protein 1,-0.6196749600574307,0.04048697531464015,0.3319248651322608,-2.110883992905637,-4.011357466946803,0.13708444702818062,0,Acute_LR
A5YM72,CRNS1_HUMAN,CARNS1,Carnosine synthase 1,-0.23041855594500404,0.2187885660414438,0.6523810514639112,-1.2475268578601382,-5.476306711031424,0.7045785644625456,0,Acute_LR
A6NCE7,MP3B2_HUMAN,MAP1LC3B2,Microtubule-associated proteins 1A/1B light chain 3 beta 2,0.044436972496278315,0.7975181052700606,0.9461270162528854,0.2581160999375568,-6.009203108807496,0.9899964734796212,0,Acute_LR
A6NDG6,PGP_HUMAN,PGP,Glycerol-3-phosphate phosphatase,0.013291264239079226,0.9256229333319742,0.9745516704969417,0.09388859589817286,-6.344959433971151,0.9989732678778611,0,Acute_LR
A6NNS2,DRS7C_HUMAN,DHRS7C,Dehydrogenase/reductase SDR family member 7C,-0.07215414404464582,0.734930038186254,0.9278476406452271,-0.3407229657739635,-6.260672210799626,0.9780230593575621,0,Acute_LR
A8MU46,SMTL1_HUMAN,SMTNL1,Smoothelin-like protein 1,0.052427364521495434,0.78376873336017,0.9411358710335718,0.27608993405996773,-6.341417571931733,0.987307764056981,0,Acute_LR
A8MXV4,NUD19_HUMAN,NUDT19,Nucleoside diphosphate-linked moiety X motif 19,-0.24829872173464373,0.23506242701787566,0.67112003985396,-1.2038690365334055,-5.4156857551334765,0.6980163513846729,0,Acute_LR
E9PAV3,NACAM_HUMAN,NACA,"Nascent polypeptide-associated complex subunit alpha, muscle-specific form",-0.016801634523670117,0.8934985494590897,0.9654392746926769,-0.13465347636361258,-6.25158663328762,0.9981097471783575,0,Acute_LR
L0R6Q1,S35U4_HUMAN,SLC35A4,SLC35A4 upstream open reading frame protein,0.050839309610790195,0.8198684370235018,0.9482200699800922,0.22907661273478744,-6.03272203990259,0.9899535400822824,0,Acute_LR
O00151,PDLI1_HUMAN,PDLIM1,PDZ and LIM domain protein 1,-0.057712598577012386,0.8316221709037495,0.9499364362527838,-0.21388552063635022,-6.2934541906975365,0.9894155344691953,0,Acute_LR
O00159,MYO1C_HUMAN,MYO1C,Unconventional myosin-Ic,-0.38743898025446555,0.045985244604540634,0.35176901679772615,-2.053482911889823,-4.162985923642568,0.30328174887581394,0,Acute_LR
O00168,PLM_HUMAN,FXYD1,Phospholemman,-0.5232257178916626,0.02012609573990717,0.2522903485331589,-2.411325495110286,-3.4234509641819812,0.12956370679848012,0,Acute_LR
O00186,STXB3_HUMAN,STXBP3,Syntaxin-binding protein 3,0.08632389727263501,0.6148952247518333,0.8968580682128021,0.5066918120525131,-5.9180459919946005,0.9588893378322713,0,Acute_LR
O00217,NDUS8_HUMAN,NDUFS8,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial",-0.19978465504759058,0.2120669607249765,0.6495682579713399,-1.2662629005206418,-5.538437521382255,0.733566758481879,0,Acute_LR
O00231,PSD11_HUMAN,PSMD11,26S proteasome non-ATPase regulatory subunit 11,0.010521700744050122,0.9248749932841472,0.9745516704969417,0.09483563013021247,-6.140582545356885,0.9991786274784146,0,Acute_LR
O00232,PSD12_HUMAN,PSMD12,26S proteasome non-ATPase regulatory subunit 12,-0.025533475237079273,0.8389776917753305,0.9527373787957144,-0.20440470560526502,-6.091979427152498,0.9955270914699356,0,Acute_LR
O00233,PSMD9_HUMAN,PSMD9,26S proteasome non-ATPase regulatory subunit 9,0.36692896246326967,0.07205086433964139,0.426813504304644,1.8430394883005934,-4.439345070214102,0.38092084152212424,0,Acute_LR
O00264,PGRC1_HUMAN,PGRMC1,Membrane-associated progesterone receptor component 1,-0.01342760777460228,0.9487770358903977,0.9793073360939253,-0.06460934174229195,-6.175517127788187,0.9992942060445664,0,Acute_LR
O00299,CLIC1_HUMAN,CLIC1,Chloride intracellular channel protein 1,0.708942889945213,0.004239361776233567,0.10697506404184182,3.016020349053031,-2.1470602976103628,0.020791773964039802,1,Acute_LR
O00303,EIF3F_HUMAN,EIF3F,Eukaryotic translation initiation factor 3 subunit F,-0.056906831113920475,0.705042710572473,0.9163354964275007,-0.38098624819772114,-6.020658755158056,0.9803077158734909,0,Acute_LR
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",0.049986412752119236,0.684493874721727,0.9081428554425471,0.4090347956206597,-6.318928903232746,0.9812297681460502,0,Acute_LR
O00410,IPO5_HUMAN,IPO5,Importin-5,0.03238751747111124,0.8123051554877943,0.9482200699800922,0.23888016771830975,-6.260346132956946,0.9932899224949316,0,Acute_LR
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,-0.22185184610283315,0.2548880935454491,0.6922760815788768,-1.1535755609624019,-5.405588962825936,0.7384099693279305,0,Acute_LR
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,-0.23421499543363566,0.15644164180456763,0.5856765125747108,-1.441733701956433,-5.201531030716587,0.6475976183118852,0,Acute_LR
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,-0.4834702637291386,0.029644384109574148,0.2959949821597577,-2.2477248539609485,-3.8780759227159587,0.18248602217753307,0,Acute_LR
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,-0.012180045232419445,0.9488804678127422,0.9793073360939253,-0.06447869415591782,-6.532336568404236,0.9993610874472372,0,Acute_LR
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,0.18312836401456778,0.19014493377272262,0.6261296476980424,1.3306467942169207,-5.351748615860899,0.7378702003015586,0,Acute_LR
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,-0.1481572739266106,0.1974647320798966,0.631730475337414,-1.3085526740906863,-5.680531954685574,0.7863604288301367,0,Acute_LR
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,-0.23483019729875565,0.16828252366473057,0.6031924522933338,-1.4007627256076294,-5.282135374788627,0.658037417830875,0,Acute_LR
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,-0.07155207446374234,0.7460881760170769,0.9322503704187656,-0.32583783134130784,-6.050430525347014,0.9792596768808779,0,Acute_LR
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,-0.07856230803809794,0.5722778320695676,0.8849296462093781,-0.568947978826584,-6.131034308067281,0.957099392212955,0,Acute_LR
O00748,EST2_HUMAN,CES2,Cocaine esterase,-0.5728477868535862,0.02293064284433129,0.26679185057805804,-2.3569410230155516,-3.503517080430032,0.11501859706850237,0,Acute_LR
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",-0.12471898512706403,0.4447483687309418,0.8248787095409661,-0.7711192180763572,-6.266631852526663,0.9038850026104056,0,Acute_LR
O00763,ACACB_HUMAN,ACACB,Acetyl-CoA carboxylase 2,-0.07202620454522268,0.6600960741773689,0.907235085678531,-0.4432439155629873,-6.0251017453095,0.9705255826059768,0,Acute_LR
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,0.09023556228051888,0.6226072787730131,0.8972968038773864,0.4956430776162853,-5.893213487581519,0.9581440390648701,0,Acute_LR
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",-0.05512140131968479,0.8186125352893249,0.9482200699800922,-0.2307029353202259,-6.253952613677316,0.9890283920826786,0,Acute_LR
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",-0.15447888656769493,0.6822727711774956,0.9081428554425471,-0.41208586138051406,-6.081370065668783,0.9426490252898349,0,Acute_LR
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,-0.1865412987872901,0.32794252364612175,0.740060770551004,-0.9892400731396612,-6.069403912254085,0.8122248648020686,0,Acute_LR
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",-0.0010327224302102422,0.9958924378026057,0.9969186020867918,-0.005177353719792673,-6.3850603267948705,0.9999957493014077,0,Acute_LR
O14618,CCS_HUMAN,CCS,Copper chaperone for superoxide dismutase,0.606526581335082,0.02836495647260115,0.2885503163678745,2.2667026034559243,-3.7312297055540653,0.11523150379260858,0,Acute_LR
O14653,GOSR2_HUMAN,GOSR2,Golgi SNAP receptor complex member 2,-0.536086775695324,0.15351574091742357,0.5837203221185009,-1.4522301396859052,-5.024334523121625,0.36619072421320753,0,Acute_LR
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,0.01282216619197385,0.95196187595284,0.9793073360939253,0.06058699241764179,-6.260389400732359,0.9993689602131847,0,Acute_LR
O14737,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5,0.13577698304465358,0.40606496598433306,0.8026289205570286,0.8388727908677303,-5.928016118796233,0.8848227507258154,0,Acute_LR
O14744,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5,-0.12885899098458964,0.37740616290451434,0.7689898352273498,-0.8916759191913194,-5.655603524247298,0.8819988790295976,0,Acute_LR
O14791,APOL1_HUMAN,APOL1,Apolipoprotein L1,0.8095063069943507,0.013601268983368836,0.2209181219465676,2.570683859209136,-3.0869337350477486,0.030840454994051063,1,Acute_LR
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,0.16804683527087505,0.11388253871173419,0.5156837879153439,1.6129822734641563,-5.115289647838814,0.6941296701314953,0,Acute_LR
O14841,OPLA_HUMAN,OPLAH,5-oxoprolinase,-0.4563446435306915,0.027725956303550448,0.28655070796701343,-2.276468119214815,-3.7118684085711267,0.19472405757821454,0,Acute_LR
O14874,BCKD_HUMAN,BCKDK,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",0.07682804861339321,0.8010296767984662,0.9474163513646318,0.25353945845637016,-5.978576728475806,0.9830995797172667,0,Acute_LR
