uniprot_id,protein,gene,description,logFC,P.Value,adj.P.Val,t,B,pi_score,sig_pi,contrast
O14958,CASQ2_HUMAN,CASQ2,Calsequestrin-2,-0.15231219624376635,0.5452366085532871,0.9669378116758717,-0.6096280528217098,-4.833835020013081,0.9117561134688752,0,Training_HR
O14979,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,0.5580390075753385,0.03618090547081203,0.9588879871274139,2.1608275080455916,-4.1782637784650625,0.1568827857696084,0,Training_HR
O14980,XPO1_HUMAN,XPO1,Exportin-1,-0.2260898943901708,0.337867259572307,0.9669378116758717,-0.9689240912490792,-4.6326604930468225,0.7824457890504395,0,Training_HR
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,-0.0821730576183306,0.603658317743019,0.9669378116758717,-0.522904255773053,-4.916623052924394,0.9593717849531613,0,Training_HR
O15061,SYNEM_HUMAN,SYNM,Synemin,-0.7672272004824379,0.029403390631201676,0.9588879871274139,-2.2512430446149025,-4.11058193799982,0.06682097918407141,0,Training_HR
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,0.15805615384469363,0.5854827072966221,0.9669378116758717,0.5494290713494231,-4.70391132684957,0.9188702028795152,0,Training_HR
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,0.2153803837412802,0.4093497818321754,0.9669378116758717,0.832970888664057,-4.653530108848347,0.8249977767305978,0,Training_HR
O15145,ARPC3_HUMAN,ARPC3,Actin-related protein 2/3 complex subunit 3,-0.2611739795619279,0.44719474138299964,0.9669378116758717,-0.7669552391235034,-4.678386239080564,0.8104361954886138,0,Training_HR
O15173,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2,-0.010187836656381677,0.9500797688416702,0.9927109704716178,-0.06296390701202818,-4.7827623657562555,0.9994784237716317,0,Training_HR
O15212,PFD6_HUMAN,PFDN6,Prefoldin subunit 6,0.10302323204265207,0.6005190617251785,0.9669378116758717,0.5274584193839558,-4.724247556787243,0.9488184364382382,0,Training_HR
O15273,TELT_HUMAN,TCAP,Telethonin,-0.5403665240270641,0.11710990487858924,0.9661776354581993,-1.598334090421347,-4.3690551002752,0.3138334105059469,0,Training_HR
O15305,PMM2_HUMAN,PMM2,Phosphomannomutase 2,-0.25937406750517056,0.2922008633629151,0.9669378116758717,-1.0660543399646778,-4.598172387458888,0.7267945064080823,0,Training_HR
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,0.04981978139357324,0.8481391325669915,0.9835682595695436,0.19262226311463057,-4.738773923761107,0.9918277306971077,0,Training_HR
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",0.5255851396711861,0.03164860128368511,0.9588879871274139,2.219411914694139,-3.9664082435026797,0.16285782165639764,0,Training_HR
O15400,STX7_HUMAN,STX7,Syntaxin-7,0.21972219197362008,0.3479593727922864,0.9669378116758717,0.948668111321125,-4.62747921562082,0.7929825776877789,0,Training_HR
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,0.04179757085898572,0.8416104692368509,0.9835682595695436,0.2010158189942313,-4.7390696243883506,0.9928184222469478,0,Training_HR
O43169,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B,-0.04289873355946838,0.7984831331622251,0.9810606271035425,-0.2568578301783977,-4.784126061253041,0.9903924576421032,0,Training_HR
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",0.35232500333078676,0.1769505652310316,0.9661776354581993,1.3721689560208443,-4.497334891098836,0.5432496275868945,0,Training_HR
O43237,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2,0.24010727698343004,0.3154691255902194,0.9669378116758717,1.015367602447021,-4.612089237214504,0.7580465865716401,0,Training_HR
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,-0.05335526893736642,0.6704951474100237,0.9688462797366996,-0.428330769771504,-4.752546229741771,0.9788976651429381,0,Training_HR
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,-0.09849652021067712,0.715802077202764,0.9762459655124508,-0.36642240228703743,-4.727889736159548,0.9676039025468371,0,Training_HR
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,-0.04949137330352471,0.8013010992042808,0.9810606271035425,-0.25318593976770454,-4.741544168295746,0.9890966227606707,0,Training_HR
O43396,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,-0.14578719914317873,0.2887195734653192,0.9669378116758717,-1.0738751252361258,-4.6037023192153725,0.8343424499611678,0,Training_HR
O43399,TPD54_HUMAN,TPD52L2,Tumor protein D54,0.3772465389381061,0.060676532851018726,0.9661776354581993,1.9251396511565975,-4.264187523714673,0.34745518140922166,0,Training_HR
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,-0.2823400339978335,0.13297251067112056,0.9661776354581993,-1.5307547819896872,-4.4283985323639,0.5657217761825549,0,Training_HR
O43464,HTRA2_HUMAN,HTRA2,"Serine protease HTRA2, mitochondrial",0.2301374093026709,0.31553085909614276,0.9669378116758717,1.0152365854514371,-4.615672709033427,0.766850644415334,0,Training_HR
O43488,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,0.3327193239183721,0.1430175298172367,0.9661776354581993,1.491239815242938,-4.431719211142113,0.5235783616812105,0,Training_HR
O43491,E41L2_HUMAN,EPB41L2,Band 4.1-like protein 2,0.39402774456898015,0.15481609989355447,0.9661776354581993,1.447545976685357,-4.4756605759288,0.47947401328851064,0,Training_HR
O43583,DENR_HUMAN,DENR,Density-regulated protein,0.4059740614972327,0.12871886629085244,0.9661776354581993,1.5482102017257442,-4.407573411837849,0.4350486548579854,0,Training_HR
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-0.10643616501160125,0.7118963987025546,0.9754687607045582,-0.3716997957007794,-4.7345607687329245,0.9644768541200843,0,Training_HR
O43615,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,-0.1456790711408118,0.6327318650422724,0.9674151037256452,-0.4812305981359763,-4.745795487987273,0.9354958634464774,0,Training_HR
O43617,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,0.022241653204286393,0.9292876295619684,0.9927109704716178,0.08924962178662706,-4.745024836021642,0.9983701939897782,0,Training_HR
O43633,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,-0.0890908628282574,0.6689241805740767,0.9688462797366996,-0.43050624128166703,-4.733178402463265,0.9648119566756959,0,Training_HR
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",0.19599538307074127,0.4168590032924333,0.9669378116758717,0.8195873134741064,-4.69500412682751,0.8424024764580361,0,Training_HR
O43676,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,0.20100257274737388,0.2758062627459948,0.9669378116758717,1.1034745009413054,-4.6153394211508925,0.7718981314734237,0,Training_HR
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,0.19261399730649487,0.3008874469026068,0.9669378116758717,1.0468176859099103,-4.63869487114678,0.7934751366618212,0,Training_HR
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,-1.1216306119286585,0.08238669785466507,0.9661776354581993,-1.7774755548630596,-4.216287501079916,0.06081239831483788,0,Training_HR
O43708,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,0.13659093686721135,0.6861380077354431,0.9728837410547553,0.4067787952161899,-4.746666389979466,0.9498505759657353,0,Training_HR
O43741,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,0.0715152090849216,0.7544372172591409,0.9805160622973317,0.31474823766942017,-4.7340082300188175,0.9800499045947592,0,Training_HR
O43747,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,0.09011709736817508,0.7325015430435594,0.9762459655124508,0.3439727295190983,-4.733752356763164,0.9723372826901139,0,Training_HR
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,-0.4016141301003131,0.07382222531375934,0.9661776354581993,-1.8312622459606631,-4.305103630022214,0.35111384907510007,0,Training_HR
O43765,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,0.08213107024988275,0.6773071950484457,0.9688462797366996,0.41892114084417564,-4.721234785008291,0.968505848318178,0,Training_HR
O43768,ENSA_HUMAN,ENSA,Alpha-endosulfine,-0.1538390538823471,0.5868054795793022,0.9669378116758717,-0.5474855904690136,-4.706611226147951,0.9212666728773411,0,Training_HR
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,0.09082948296309823,0.6720739835772833,0.9688462797366996,0.4261464789019284,-4.7389892206418756,0.9645491951167228,0,Training_HR
O43776,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.09601803142085785,0.5817161310772372,0.9669378116758717,0.5549747065952749,-4.714793581166206,0.9493099299199567,0,Training_HR
O43813,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,-0.23692119843690662,0.18513896267673238,0.9661776354581993,-1.3461325752404372,-4.492611642004912,0.6705863470909048,0,Training_HR
O43826,G6PT1_HUMAN,SLC37A4,Glucose-6-phosphate exchanger SLC37A4,-0.029979754316446616,0.9231348453731552,0.9927109704716178,-0.09703932615444273,-4.741899447737744,0.9976050928115211,0,Training_HR
O43837,IDH3B_HUMAN,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",0.303523556698174,0.04882907251740737,0.9661776354581993,2.0261084459837124,-4.0413065815054505,0.399929119338067,0,Training_HR
O43852,CALU_HUMAN,CALU,Calumenin,0.08832269383522373,0.5440582366758995,0.9669378116758717,0.6114237433282812,-4.7453544912569585,0.9476576846266358,0,Training_HR
O43865,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1,0.0893840626221305,0.5980044548153818,0.9669378116758717,0.5311144275315572,-4.706300546014592,0.9550826017743428,0,Training_HR
O43920,NDUS5_HUMAN,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,0.28943558851310414,0.22722889465340337,0.9669378116758717,1.2245959330057203,-4.550116523065607,0.6512348760125221,0,Training_HR
O60220,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,0.2184170230375102,0.38200281161138405,0.9669378116758717,0.88304055958062,-4.642497504276083,0.8104313304865203,0,Training_HR
O60237,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B,-0.4702409615750156,0.2653776450149547,0.9669378116758717,-1.1281002333521062,-4.5809898363989605,0.5358921696558171,0,Training_HR
O60256,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,-0.04174780227840813,0.9077086817631217,0.9927109704716178,-0.11659713345890586,-4.747624415555566,0.9959656456669338,0,Training_HR
O60313,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial",0.02705907100443028,0.9098147735674246,0.9927109704716178,0.11392444144748609,-4.780482983868007,0.9974457998484899,0,Training_HR
O60493,SNX3_HUMAN,SNX3,Sorting nexin-3,0.1751429510914022,0.3984120573256088,0.9669378116758717,0.8527384715790506,-4.661960393655589,0.8511400958199818,0,Training_HR
O60506,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,-0.47596562571581913,0.008227373287454898,0.829528719884197,-2.7674321214810345,-3.7256650712785513,0.10179723776007572,0,Training_HR
O60610,DIAP1_HUMAN,DIAPH1,Protein diaphanous homolog 1,-0.27796036942851643,0.37488668219753674,0.9669378116758717,-0.8964375210228495,-4.641585976308483,0.7613092210543807,0,Training_HR
O60662,KLH41_HUMAN,KLHL41,Kelch-like protein 41,0.05193275248310769,0.8039223170150784,0.9810606271035425,0.24977354556683132,-4.90945557612406,0.9887295329117073,0,Training_HR
O60664,PLIN3_HUMAN,PLIN3,Perilipin-3,-0.09271826145974416,0.5399478071153592,0.9669378116758717,-0.6177032556483026,-4.778298056551968,0.9444612030800854,0,Training_HR
O60684,IMA7_HUMAN,KPNA6,Importin subunit alpha-7,0.31663150958581454,0.10852046205251993,0.9661776354581993,1.6380850068687893,-4.409193117152168,0.49500842740626455,0,Training_HR
O60749,SNX2_HUMAN,SNX2,Sorting nexin-2,0.0068916539444039415,0.9689699598783852,0.9953118557593011,0.039121664336314525,-4.7427905104286285,0.999782787161492,0,Training_HR
O60763,USO1_HUMAN,USO1,General vesicular transport factor p115,0.15477627470975008,0.3567218424274998,0.9669378116758717,0.9313921125313284,-4.637781374207626,0.8525331183809899,0,Training_HR
O60784,TOM1_HUMAN,TOM1,Target of Myb protein 1,-0.3388496540655872,0.051123433538387435,0.9661776354581993,-2.005014542270928,-4.145427311078279,0.36510378772663454,0,Training_HR
O60825,F262_HUMAN,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",0.17466220249074027,0.6402242772358459,0.967547144540396,0.47063031416266093,-4.718373060446197,0.925067758630421,0,Training_HR
O60826,CCD22_HUMAN,CCDC22,Coiled-coil domain-containing protein 22,0.12698995496335996,0.7015335602507864,0.9728837410547553,0.3857539397614948,-4.724326969167578,0.9559819663731886,0,Training_HR
O60841,IF2P_HUMAN,EIF5B,Eukaryotic translation initiation factor 5B,0.349827390669903,0.07873431955992108,0.9661776354581993,1.7998087054138825,-4.315008300401575,0.41100580881527027,0,Training_HR
O60884,DNJA2_HUMAN,DNAJA2,DnaJ homolog subfamily A member 2,0.013772850934319791,0.9274365557525257,0.9927109704716178,0.0915925610018012,-4.856210130888901,0.9989630169155261,0,Training_HR
O60888,CUTA_HUMAN,CUTA,Protein CutA,-0.09229270701581882,0.5219876807785369,0.9669378116758717,-0.6454378040429678,-4.756499192891831,0.9417640335576868,0,Training_HR
O60936,NOL3_HUMAN,NOL3,Nucleolar protein 3,-0.06877118045000685,0.6402625559425985,0.967547144540396,-0.470576296296256,-4.780714505588655,0.9698018722965228,0,Training_HR
O75027,ABCB7_HUMAN,ABCB7,"ATP-binding cassette sub-family B member 7, mitochondrial",0.1307982215641843,0.5701311513629135,0.9669378116758717,0.5721418157181668,-4.716069944626124,0.929141662194535,0,Training_HR
O75083,WDR1_HUMAN,WDR1,WD repeat-containing protein 1,0.0688671931297371,0.6343298923830512,0.967547144540396,0.47896512587082096,-4.83629984435625,0.9691388446995144,0,Training_HR
O75112,LDB3_HUMAN,LDB3,LIM domain-binding protein 3,0.038475849880676094,0.8314284244868506,0.9835682595695436,0.2141355097399857,-4.92892229517976,0.9929221377782751,0,Training_HR
O75122,CLAP2_HUMAN,CLASP2,CLIP-associating protein 2,-0.12384799436374294,0.6756105339568479,0.9688462797366996,-0.4217925857222989,-4.72659412331527,0.9525948784638122,0,Training_HR
O75128,COBL_HUMAN,COBL,Protein cordon-bleu,0.36643393787355194,0.1722480773696396,0.9661776354581993,1.3875432966250048,-4.49668834450943,0.5249295757813657,0,Training_HR
O75131,CPNE3_HUMAN,CPNE3,Copine-3,-0.013137310026333893,0.9299763880489715,0.9927109704716178,-0.08837797567180648,-4.756492960581248,0.9990467374031893,0,Training_HR
O75153,CLU_HUMAN,CLUH,Clustered mitochondria protein homolog,0.07341262255859604,0.7266483139888464,0.9762459655124508,0.35182073233382466,-4.730776446498275,0.976831039094084,0,Training_HR
O75155,CAND2_HUMAN,CAND2,Cullin-associated NEDD8-dissociated protein 2,0.04836386805505555,0.7965790504117504,0.9810606271035425,0.25934090498238077,-4.853697248247345,0.9890609299073193,0,Training_HR
O75208,COQ9_HUMAN,COQ9,"Ubiquinone biosynthesis protein COQ9, mitochondrial",-0.011498908578609246,0.9313784887084442,0.9927109704716178,-0.08660378338550627,-4.90709170095012,0.9991828818515831,0,Training_HR
O75223,GGCT_HUMAN,GGCT,Gamma-glutamylcyclotransferase,-0.030537991805417164,0.8818872051116919,0.9910392362822541,-0.14944074482583514,-4.796265887879462,0.996169002779668,0,Training_HR
O75251,NDUS7_HUMAN,NDUFS7,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial",0.3534649354382715,0.21346190191050612,0.9669378116758717,1.2623385595970167,-4.534251763437681,0.5793463424529646,0,Training_HR
