uniprot_id,protein,gene,description,logFC,P.Value,adj.P.Val,t,B,pi_score,sig_pi,contrast
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",0.01231308819287591,0.9310852540752182,0.994838893826012,0.08697481383460946,-5.599919263964323,0.9991211773063007,0,Trained_HRvLR
O00410,IPO5_HUMAN,IPO5,Importin-5,0.0032466380420430596,0.983606040298436,0.9999068156795563,0.020665084165528758,-5.503084183115288,0.9999463350727436,0,Trained_HRvLR
O00423,EMAL1_HUMAN,EML1,Echinoderm microtubule-associated protein-like 1,-0.12185267027522073,0.5861140587473643,0.9773351654358631,-0.5485011968312625,-5.18118283461536,0.936975001459152,0,Trained_HRvLR
O00429,DNM1L_HUMAN,DNM1L,Dynamin-1-like protein,-0.2909402898572644,0.13027108170112653,0.8539577834790023,-1.5417875731450223,-4.470027764611478,0.5526798437902396,0,Trained_HRvLR
O00442,RTCA_HUMAN,RTCA,RNA 3'-terminal phosphate cyclase,-0.6007610734455611,0.020885513845585083,0.7378282436722149,-2.3959565535364122,-3.2157074558371064,0.09786522018941297,0,Trained_HRvLR
O00483,NDUA4_HUMAN,NDUFA4,Cytochrome c oxidase subunit NDUFA4,0.14887206709203582,0.4980600403562584,0.964199629072669,0.6831907986795265,-5.514022912260607,0.9014335147670354,0,Trained_HRvLR
O00487,PSDE_HUMAN,PSMD14,26S proteasome non-ATPase regulatory subunit 14,-0.027781199869643558,0.8634817351646381,0.9935024897306725,-0.17295044862181275,-5.411916657429273,0.9959305080094257,0,Trained_HRvLR
O00499,BIN1_HUMAN,BIN1,Myc box-dependent-interacting protein 1,-0.038598031451851256,0.7692714742177763,0.9887981810061182,-0.29514071126572095,-5.673397542915282,0.989926380535808,0,Trained_HRvLR
O00505,IMA4_HUMAN,KPNA3,Importin subunit alpha-4,-0.3391504505049703,0.08913126140517663,0.8092618734124215,-1.7383290572389203,-4.231261111761087,0.4404556845481013,0,Trained_HRvLR
O00571,DDX3X_HUMAN,DDX3X,ATP-dependent RNA helicase DDX3X,-0.1722685998523268,0.5033822909175056,0.965640175245569,-0.6747096381172353,-5.163852734527423,0.8884773776199837,0,Trained_HRvLR
O00629,IMA3_HUMAN,KPNA4,Importin subunit alpha-3,0.006636906304574808,0.9669460933351921,0.9995882999062803,0.04167475426895053,-5.508084826184058,0.9997769416598149,0,Trained_HRvLR
O00748,EST2_HUMAN,CES2,Cocaine esterase,-0.5471629901387445,0.05825545020136832,0.7989621099251125,-1.9442979705104053,-3.911253734058103,0.21107551711128014,0,Trained_HRvLR
O00757,F16P2_HUMAN,FBP2,"Fructose-1,6-bisphosphatase isozyme 2",0.20262394012863538,0.28198364964769057,0.9275007598482132,1.0891963588317217,-5.216111444582376,0.7737527506811599,0,Trained_HRvLR
O00763,ACACB_HUMAN,ACACB,Acetyl-CoA carboxylase 2,-0.2525135092020747,0.18490381038955944,0.8755124547131643,-1.35024629539775,-4.651903710867588,0.6529710500087441,0,Trained_HRvLR
O00764,PDXK_HUMAN,PDXK,Pyridoxal kinase,0.06704747810574929,0.751878423918186,0.9887981810061182,0.3181426891313928,-5.235364512773154,0.9810609973428419,0,Trained_HRvLR
O14521,DHSD_HUMAN,SDHD,"Succinate dehydrogenase [ubiquinone] cytochrome b small subunit, mitochondrial",-0.24289923838842142,0.38837518979004126,0.9462930431717019,-0.8711775589593747,-5.170125152314277,0.7947480975005538,0,Trained_HRvLR
O14556,G3PT_HUMAN,GAPDHS,"Glyceraldehyde-3-phosphate dehydrogenase, testis-specific",-0.08254545158875004,0.8495872169530951,0.9935024897306725,-0.1907624365023451,-5.385688166224937,0.9866348233613533,0,Trained_HRvLR
O14558,HSPB6_HUMAN,HSPB6,Heat shock protein beta-6,0.027687879522787284,0.8992300682063799,0.9935024897306725,0.12736556364635088,-5.7380222428517005,0.997063414405136,0,Trained_HRvLR
O14561,ACPM_HUMAN,NDUFAB1,"Acyl carrier protein, mitochondrial",0.4861246004116886,0.03845292945116057,0.781672626806825,2.133861900204133,-3.6943052000457186,0.20516316262486686,0,Trained_HRvLR
O14618,CCS_HUMAN,CCS,Copper chaperone for superoxide dismutase,-0.026681681086255793,0.9332680288091774,0.994838893826012,-0.08421323404245692,-5.310928142108393,0.9981589839991283,0,Trained_HRvLR
O14653,GOSR2_HUMAN,GOSR2,Golgi SNAP receptor complex member 2,-0.8249181687336211,0.0583904372667864,0.7989621099251125,-1.9432119750933365,-3.9129404243740904,0.09601362726255178,0,Trained_HRvLR
O14732,IMPA2_HUMAN,IMPA2,Inositol monophosphatase 2,-0.4427248882694137,0.08273405375801339,0.8092067823901232,-1.7753951255650537,-4.1902008724071615,0.3317660212632232,0,Trained_HRvLR
O14737,PDCD5_HUMAN,PDCD5,Programmed cell death protein 5,-0.03127609938854192,0.8690101062692238,0.9935024897306725,-0.16587927551005668,-5.4732839104480355,0.9956184463941955,0,Trained_HRvLR
O14744,ANM5_HUMAN,PRMT5,Protein arginine N-methyltransferase 5,0.010470166292023464,0.9502059925117113,0.9964299803118459,0.0628044878094112,-5.294390392138002,0.9994653636913161,0,Trained_HRvLR
O14791,APOL1_HUMAN,APOL1,Apolipoprotein L1,0.06604031334667582,0.8546630049847733,0.9935024897306725,0.18424869558540063,-5.307120719465773,0.9896820971880714,0,Trained_HRvLR
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,0.21030766992776861,0.08752538593396224,0.8092618734124215,1.747419374810129,-4.285359530600438,0.5991322173393737,0,Trained_HRvLR
O14841,OPLA_HUMAN,OPLAH,5-oxoprolinase,-0.2077422061219778,0.3713909319851225,0.9455146140512868,-0.9030782059842025,-5.018596544852936,0.8140213663424594,0,Trained_HRvLR
O14874,BCKD_HUMAN,BCKDK,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",-0.2479019009172454,0.48293776282972356,0.9584860117273755,-0.7075656797712494,-5.084638770055407,0.8349029953168708,0,Trained_HRvLR
O14880,MGST3_HUMAN,MGST3,Microsomal glutathione S-transferase 3,-0.08928032513333051,0.7529885739705373,0.9887981810061182,-0.3166695260255139,-5.555978501638416,0.9749888004604838,0,Trained_HRvLR
O14949,QCR8_HUMAN,UQCRQ,Cytochrome b-c1 complex subunit 8,-0.20140917051385543,0.29398251739936754,0.9275007598482132,-1.062076856087716,-5.099431087324609,0.7814749749572991,0,Trained_HRvLR
O14950,ML12B_HUMAN,MYL12B,Myosin regulatory light chain 12B,0.36658241030200145,0.14902669124907944,0.8652171949858702,1.468644486979764,-4.611417933339531,0.4976604708595379,0,Trained_HRvLR
O14957,QCR10_HUMAN,UQCR11,Cytochrome b-c1 complex subunit 10,-0.3329357490979028,0.400890737591289,0.9462930431717019,-0.8482295939450101,-5.254684053801781,0.7376208280798148,0,Trained_HRvLR
O14958,CASQ2_HUMAN,CASQ2,Calsequestrin-2,-0.10178517891937844,0.6868580051786224,0.9851711023098506,-0.405791513700223,-5.606913615847803,0.9624883350892506,0,Trained_HRvLR
O14979,HNRDL_HUMAN,HNRNPDL,Heterogeneous nuclear ribonucleoprotein D-like,-0.15452728733976784,0.5478257247562647,0.9754339582292701,-0.6056895455674138,-5.149488144842396,0.911198764985127,0,Trained_HRvLR
O14980,XPO1_HUMAN,XPO1,Exportin-1,-0.27621917843748633,0.24371433969655662,0.9212781362459329,-1.1815563555607045,-4.812206624826723,0.6770875004502362,0,Trained_HRvLR
O14983,AT2A1_HUMAN,ATP2A1,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,-0.07130620639168583,0.6530920459223359,0.9780160408983816,-0.45254894676477236,-5.705776838310758,0.9700777106780399,0,Trained_HRvLR
O15061,SYNEM_HUMAN,SYNM,Synemin,-0.41327550014795733,0.24047334746817328,0.9185165765257796,-1.189845944583692,-4.758876441672938,0.554894134030847,0,Trained_HRvLR
O15143,ARC1B_HUMAN,ARPC1B,Actin-related protein 2/3 complex subunit 1B,0.5890423378420735,0.04585619317024066,0.781672626806825,2.0547597558792594,-3.7606445866518983,0.1627446600274686,0,Trained_HRvLR
O15144,ARPC2_HUMAN,ARPC2,Actin-related protein 2/3 complex subunit 2,-0.2194064543940506,0.3998975651492176,0.9462930431717019,-0.8500341500749953,-5.004134270925657,0.8178336744365378,0,Trained_HRvLR
O15145,ARPC3_HUMAN,ARPC3,Actin-related protein 2/3 complex subunit 3,-0.2185678853332078,0.5267279782507941,0.9682426317325382,-0.6380695775098578,-5.167338131003657,0.8692560568189794,0,Trained_HRvLR
O15173,PGRC2_HUMAN,PGRMC2,Membrane-associated progesterone receptor component 2,0.17156448171612482,0.2997789383348831,0.9275007598482132,1.0492509562349357,-4.936939792791067,0.8132754354040315,0,Trained_HRvLR
O15212,PFD6_HUMAN,PFDN6,Prefoldin subunit 6,0.06708914838965896,0.7328198488816613,0.9887981810061182,0.3435465686957281,-5.288983781093916,0.9793609393902724,0,Trained_HRvLR
O15273,TELT_HUMAN,TCAP,Telethonin,-0.35243680960346424,0.30922231000390277,0.9361677832018818,-1.0287164684753731,-5.018678247487758,0.6612301900423018,0,Trained_HRvLR
O15305,PMM2_HUMAN,PMM2,Phosphomannomutase 2,-0.08180033295750277,0.7376934124882087,0.9887981810061182,-0.3370295303630125,-5.245143706995382,0.9754212329231386,0,Trained_HRvLR
O15371,EIF3D_HUMAN,EIF3D,Eukaryotic translation initiation factor 3 subunit D,-0.2810529961912458,0.2821192662046868,0.9275007598482132,-1.0888853779214858,-4.833520553585025,0.7007167136960218,0,Trained_HRvLR
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",0.08113384844694949,0.7278822942953044,0.9887981810061182,0.3501643901262599,-5.45690878846827,0.9745597947249239,0,Trained_HRvLR
O15400,STX7_HUMAN,STX7,Syntaxin-7,-0.38970840184060407,0.10071690132261031,0.8310340773341182,-1.6764975171713512,-4.247316024956557,0.4087903284013636,0,Trained_HRvLR
O15498,YKT6_HUMAN,YKT6,Synaptobrevin homolog YKT6,0.2826051583500053,0.18278392045262953,0.8755124547131643,1.353528754098508,-4.596372536927483,0.6186141764141387,0,Trained_HRvLR
O43169,CYB5B_HUMAN,CYB5B,Cytochrome b5 type B,0.15904096942127666,0.3517879519904885,0.9390245718328415,0.9410850853369251,-5.0445951790517,0.8469155059128061,0,Trained_HRvLR
O43181,NDUS4_HUMAN,NDUFS4,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",-0.17022761506227724,0.501106293703556,0.964199629072669,-0.6783304601254875,-5.171461420391154,0.8890368759932644,0,Trained_HRvLR
O43237,DC1L2_HUMAN,DYNC1LI2,Cytoplasmic dynein 1 light intermediate chain 2,0.37562848904988044,0.11935030768078987,0.8525648817050542,1.5883571448616984,-4.354927321091668,0.450016691379805,0,Trained_HRvLR
O43242,PSMD3_HUMAN,PSMD3,26S proteasome non-ATPase regulatory subunit 3,0.03746648973492128,0.7665169340163258,0.9887981810061182,0.29877261600885135,-5.3375736461619026,0.9900871761816967,0,Trained_HRvLR
O43374,RASL2_HUMAN,RASA4,Ras GTPase-activating protein 4,-0.06529958528732394,0.8094370388662822,0.9925349315576237,-0.24260392034305986,-5.258388505242757,0.9862894616163812,0,Trained_HRvLR
O43390,HNRPR_HUMAN,HNRNPR,Heterogeneous nuclear ribonucleoprotein R,-0.10829620086552083,0.5826541847637794,0.9773351654358631,-0.5535919689009253,-5.1767958174816036,0.9431806633115063,0,Trained_HRvLR
O43396,TXNL1_HUMAN,TXNL1,Thioredoxin-like protein 1,0.005507305297374643,0.9681561403578143,0.9995882999062803,0.04014825823571089,-5.390331171536696,0.9998217890033444,0,Trained_HRvLR
O43399,TPD54_HUMAN,TPD52L2,Tumor protein D54,0.06744966000366404,0.7288962974690201,0.9887981810061182,0.34880405109227725,-5.282999511615928,0.9788966700132659,0,Trained_HRvLR
O43414,ERI3_HUMAN,ERI3,ERI1 exoribonuclease 3,0.05243055950960951,0.7815932314706155,0.9887981810061182,0.2789420635086228,-5.316844988144093,0.9871631222662098,0,Trained_HRvLR
O43464,HTRA2_HUMAN,HTRA2,"Serine protease HTRA2, mitochondrial",-0.032464834382540886,0.8879188376552519,0.9935024897306725,-0.14175538582356267,-5.3145907721025365,0.996148182141283,0,Trained_HRvLR
O43488,ARK72_HUMAN,AKR7A2,Aflatoxin B1 aldehyde reductase member 2,0.022295753603227553,0.919698547560406,0.9935024897306725,0.101392425970629,-5.438989069189605,0.9981353780128844,0,Trained_HRvLR
O43491,E41L2_HUMAN,EPB41L2,Band 4.1-like protein 2,0.39613415692954135,0.15419459875116812,0.8652171949858702,1.4497808791497906,-4.507380798205054,0.47683317331314706,0,Trained_HRvLR
O43583,DENR_HUMAN,DENR,Density-regulated protein,-0.25472211490545504,0.32197843454483527,0.9390245718328415,-1.0016475113235528,-5.028402463325361,0.7492600857160269,0,Trained_HRvLR
O43598,DNPH1_HUMAN,DNPH1,2'-deoxynucleoside 5'-phosphate N-hydrolase 1,-0.40216206963392764,0.16390527392385507,0.8755124547131643,-1.415638470933915,-4.552098169489176,0.4832135081337663,0,Trained_HRvLR
O43615,TIM44_HUMAN,TIMM44,Mitochondrial import inner membrane translocase subunit TIM44,-0.4294039155372964,0.15925971100526837,0.8692180294472933,-1.4317686972024677,-4.5775331691117,0.45434019415906174,0,Trained_HRvLR
O43617,TPPC3_HUMAN,TRAPPC3,Trafficking protein particle complex subunit 3,-0.017385944201215864,0.9448558623419874,0.996033769010206,-0.0695631320075842,-5.2789265806260985,0.9990143051206448,0,Trained_HRvLR
O43633,CHM2A_HUMAN,CHMP2A,Charged multivesicular body protein 2a,0.09064685808964867,0.6625541443746072,0.9816096510910385,0.4393488895124517,-5.247729468022773,0.9633725762222346,0,Trained_HRvLR
O43674,NDUB5_HUMAN,NDUFB5,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial",-0.3446038998698313,0.1484192397333808,0.8652171949858702,-1.4708954965098184,-4.587337351890855,0.5181938957362274,0,Trained_HRvLR
O43676,NDUB3_HUMAN,NDUFB3,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3,-0.2164093038880779,0.23642120580624354,0.9185165765257796,-1.2003255870890899,-4.980029622294262,0.7319137665497558,0,Trained_HRvLR
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,-0.11574461261763247,0.5289185741078674,0.9692923373654573,-0.6346764047122749,-5.415487009173218,0.9289316196202221,0,Trained_HRvLR
O43707,ACTN4_HUMAN,ACTN4,Alpha-actinin-4,-0.01633140459901483,0.9802883846326196,0.9999068156795563,-0.024847896097769783,-5.561449605240283,0.9996749193989606,0,Trained_HRvLR
O43708,MAAI_HUMAN,GSTZ1,Maleylacetoacetate isomerase,-0.2445564006062213,0.4634047634975441,0.9569547744606316,-0.7396948605125834,-5.147265301191359,0.8285305006100037,0,Trained_HRvLR
O43741,AAKB2_HUMAN,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,-0.05909459719404353,0.7957567435602908,0.9887981810061182,-0.2604137624091493,-5.261317818430771,0.986589873370936,0,Trained_HRvLR
O43747,AP1G1_HUMAN,AP1G1,AP-1 complex subunit gamma-1,-0.3008021782940631,0.2620904505567896,0.9275007598482132,-1.136004904411654,-4.800414237945098,0.6684498857561388,0,Trained_HRvLR
O43760,SNG2_HUMAN,SYNGR2,Synaptogyrin-2,0.12076312709651305,0.5940239462648831,0.9773351654358631,0.5369165304035202,-5.196592470871921,0.9390394936271265,0,Trained_HRvLR
O43765,SGTA_HUMAN,SGTA,Small glutamine-rich tetratricopeptide repeat-containing protein alpha,-0.4149550046783581,0.038605711135832596,0.781672626806825,-2.1320993494632727,-3.650407301784941,0.25913375611190914,0,Trained_HRvLR
O43768,ENSA_HUMAN,ENSA,Alpha-endosulfine,-0.060698475490625015,0.8299554513239626,0.9935024897306725,-0.21603652093299702,-5.266042943734169,0.9887505740706298,0,Trained_HRvLR
O43772,MCAT_HUMAN,SLC25A20,Mitochondrial carnitine/acylcarnitine carrier protein,-0.07566977861342039,0.7227946655201658,0.9887981810061182,-0.35699975955459207,-5.291217541935952,0.9757345687123905,0,Trained_HRvLR
O43776,SYNC_HUMAN,NARS1,"Asparagine--tRNA ligase, cytoplasmic",0.11682250617279522,0.5039869201529863,0.965640175245569,0.6737492552215063,-5.139747267462717,0.9230726276554209,0,Trained_HRvLR
O43813,LANC1_HUMAN,LANCL1,Glutathione S-transferase LANCL1,0.12267130008976679,0.49834774432812823,0.964199629072669,0.6827310658305168,-5.301988404044641,0.9181125377372651,0,Trained_HRvLR
O43826,G6PT1_HUMAN,SLC37A4,Glucose-6-phosphate exchanger SLC37A4,0.27609218849226735,0.37728590401568607,0.9455146140512868,0.8919027363547253,-4.97442786262663,0.7640504817056951,0,Trained_HRvLR
O43837,IDH3B_HUMAN,IDH3B,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",0.041576350241609106,0.7807835094478159,0.9887981810061182,0.2800042169406953,-5.554163575611229,0.9897643702380093,0,Trained_HRvLR
O43852,CALU_HUMAN,CALU,Calumenin,0.11447075187160749,0.43350971280279926,0.9550608269723653,0.7904249874729311,-5.191417217240867,0.9087553557804997,0,Trained_HRvLR
O43865,SAHH2_HUMAN,AHCYL1,S-adenosylhomocysteine hydrolase-like protein 1,0.22425057519826552,0.19034352097126434,0.8800619112130997,1.3300389171941993,-4.6179423032860125,0.6893440068779122,0,Trained_HRvLR
O43920,NDUS5_HUMAN,NDUFS5,NADH dehydrogenase [ubiquinone] iron-sulfur protein 5,-0.451280554910678,0.054715211596820114,0.7874937491305295,-1.9735828047698059,-3.9205650363312383,0.2694838327450711,0,Trained_HRvLR
O60220,TIM8A_HUMAN,TIMM8A,Mitochondrial import inner membrane translocase subunit Tim8 A,-0.3831147449464467,0.12789199110875593,0.8539577834790023,-1.5516570203771511,-4.390399126649958,0.4547979698365192,0,Trained_HRvLR
O60237,MYPT2_HUMAN,PPP1R12B,Protein phosphatase 1 regulatory subunit 12B,-0.3152835190441827,0.45772404910135067,0.956542926708869,-0.7491840284264876,-5.0772210549772545,0.7816169160859004,0,Trained_HRvLR
O60256,KPRB_HUMAN,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,0.7182396494051098,0.05439427962118348,0.7874937491305295,1.9763175790364724,-3.8683526017674246,0.12354472153793075,0,Trained_HRvLR
O60313,OPA1_HUMAN,OPA1,"Dynamin-like 120 kDa protein, mitochondrial",-0.2934087052569545,0.21748563846971422,0.899804520895828,-1.2511248579454433,-4.76697831072048,0.6391405403148203,0,Trained_HRvLR
O60493,SNX3_HUMAN,SNX3,Sorting nexin-3,0.05770388401079174,0.7791366083527738,0.9887981810061182,0.2821655373871339,-5.3212857266198155,0.9857021057853108,0,Trained_HRvLR
O60506,HNRPQ_HUMAN,SYNCRIP,Heterogeneous nuclear ribonucleoprotein Q,-0.2715614381389493,0.12707484924867868,0.8539577834790023,-1.5550809187741377,-4.423211559213734,0.5710802452425633,0,Trained_HRvLR
O60610,DIAP1_HUMAN,DIAPH1,Protein diaphanous homolog 1,0.024255231022298318,0.9376501730205058,0.9950565429258289,0.0786710392938298,-5.291356692561599,0.9984397067873371,0,Trained_HRvLR
O60662,KLH41_HUMAN,KLHL41,Kelch-like protein 41,0.20755839212628757,0.32622842467604585,0.9390245718328415,0.9927903573947634,-5.23868934017306,0.7925512710139693,0,Trained_HRvLR
O60664,PLIN3_HUMAN,PLIN3,Perilipin-3,-0.05324601796553097,0.7256880334193261,0.9887981810061182,-0.353110375104883,-5.494525666228339,0.9830723696832665,0,Trained_HRvLR
O60684,IMA7_HUMAN,KPNA6,Importin subunit alpha-7,0.026896771467765035,0.8902047920635073,0.9935024897306725,0.13884493861097355,-5.265700794659219,0.9968766926080318,0,Trained_HRvLR
O60749,SNX2_HUMAN,SNX2,Sorting nexin-2,0.049829914077275106,0.7790313014424313,0.9887981810061182,0.282303783208169,-5.242323224367626,0.9876343592390013,0,Trained_HRvLR
O60763,USO1_HUMAN,USO1,General vesicular transport factor p115,0.027927859518644738,0.8667372852100843,0.9935024897306725,0.16878532591823767,-5.316251234747213,0.9960137415986201,0,Trained_HRvLR
O60784,TOM1_HUMAN,TOM1,Target of Myb protein 1,-0.24910352983066275,0.1509440758216506,0.8652171949858702,-1.461586487053028,-4.57158536172123,0.6243673508944143,0,Trained_HRvLR
O60825,F262_HUMAN,PFKFB2,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",-0.04529061426438474,0.903019524344932,0.9935024897306725,-0.12255090012565062,-5.286065444020109,0.9953905108858218,0,Trained_HRvLR
O60826,CCD22_HUMAN,CCDC22,Coiled-coil domain-containing protein 22,-0.08561615716790172,0.7959240118855218,0.9887981810061182,-0.26019550395360763,-5.251098194922077,0.9806476860874669,0,Trained_HRvLR
O60841,IF2P_HUMAN,EIF5B,Eukaryotic translation initiation factor 5B,0.12011906723401644,0.5438799249444873,0.9754339582292701,0.6116956420748602,-5.183220526816108,0.9294560754359127,0,Trained_HRvLR
O60884,DNJA2_HUMAN,DNAJA2,DnaJ homolog subfamily A member 2,-0.006904744357782988,0.963623288050274,0.9991035478557537,-0.04586705450001028,-5.5519662081267365,0.9997441785251129,0,Trained_HRvLR
O60888,CUTA_HUMAN,CUTA,Protein CutA,0.27495138838063227,0.06586939251486802,0.8092067823901232,1.886161043321431,-4.044158468540028,0.4733642240418025,0,Trained_HRvLR
O60936,NOL3_HUMAN,NOL3,Nucleolar protein 3,0.2473754616947197,0.10246022043271544,0.8310340773341182,1.6677092423707685,-4.3331490318979915,0.5691616857807814,0,Trained_HRvLR
O75027,ABCB7_HUMAN,ABCB7,"ATP-binding cassette sub-family B member 7, mitochondrial",0.28285120466060043,0.22194359058993582,0.899804520895828,1.2388797806163898,-4.740100949712976,0.6532567923057362,0,Trained_HRvLR
O75083,WDR1_HUMAN,WDR1,WD repeat-containing protein 1,0.28489805393349954,0.055520833954941014,0.7932130909886058,1.9667782728075724,-3.9715657023011146,0.43883165961897824,0,Trained_HRvLR
O75112,LDB3_HUMAN,LDB3,LIM domain-binding protein 3,0.0026437767890108432,0.9883408746908001,0.9999068156795563,0.014696152904593245,-5.711890320977516,0.9999689952555944,0,Trained_HRvLR
O75122,CLAP2_HUMAN,CLASP2,CLIP-associating protein 2,-0.32447943751978414,0.2745013456601968,0.9275007598482132,-1.1091554061896076,-4.831879255717999,0.6573841488466945,0,Trained_HRvLR
O75128,COBL_HUMAN,COBL,Protein cordon-bleu,0.04852932070108906,0.8536909988888814,0.9935024897306725,0.1854954406567737,-5.292323116385121,0.9923527321960336,0,Trained_HRvLR
O75131,CPNE3_HUMAN,CPNE3,Copine-3,0.01816211550425706,0.9036361541409277,0.9935024897306725,0.12176772369819117,-5.306910995932716,0.9981613527569682,0,Trained_HRvLR
