gene,logFC,neg_log10_p,pi_score,adj_pval,direction
BDH1,-0.7585,1.1558,0.13286,0.743177,NS
COA3,-0.791,1.1082,0.132876,0.743177,NS
RPS7,0.9575,0.9067,0.135471,0.753202,NS
DYNC1LI2,-0.6917,1.2518,0.136195,0.741195,NS
UFM1,-0.6571,1.315,0.136768,0.741195,NS
MRPS27,-1.0423,0.8285,0.136918,0.753202,NS
NCL,0.6116,1.405,0.138246,0.741195,NS
TPP2,-0.6127,1.3958,0.139581,0.741195,NS
TYMP,1.0939,0.7782,0.140834,0.774284,NS
FIS1,0.771,1.1017,0.141463,0.743177,NS
TUBB2A,0.7639,1.1106,0.141756,0.743177,NS
ABCE1,0.6562,1.285,0.143503,0.741195,NS
MPC1,1.5661,0.5377,0.143837,0.832093,NS
EHBP1L1,0.6721,1.2504,0.144413,0.741195,NS
ACAD9,-0.748,1.1235,0.144425,0.743177,NS
SEPTIN7,0.647,1.2895,0.146478,0.741195,NS
ARL6IP5,0.6102,1.3671,0.146495,0.741195,NS
USP9X,0.874,0.9542,0.146561,0.751519,NS
PAIP1,0.7158,1.1646,0.146666,0.743177,NS
COX19,-0.7068,1.1773,0.147172,0.743177,NS
AQP1,-0.7817,1.0633,0.147488,0.743177,NS
TIMM10,-0.764,1.0797,0.149649,0.743177,NS
LMOD3,-0.7512,1.0958,0.150288,0.743177,NS
CD63,0.9019,0.9119,0.150479,0.753202,NS
MARCKS,1.1017,0.7431,0.151815,0.782259,NS
CORO6,0.9458,0.8509,0.156743,0.753202,NS
CLIC5,-0.628,1.276,0.157992,0.741195,NS
SLC25A11,-0.611,1.2968,0.161317,0.741195,NS
RANBP1,-0.7617,1.0355,0.162659,0.743177,NS
CLIC4,0.7516,1.0483,0.162958,0.743177,NS
HMGCL,-0.6066,1.2939,0.164125,0.741195,NS
PCYT2,1.0304,0.7605,0.164589,0.781501,NS
CACNG6,1.2593,0.6161,0.167579,0.82468,NS
LSM4,0.9321,0.8246,0.170387,0.755931,NS
RPL27,0.7813,0.9784,0.172007,0.743954,NS
HLA-DRB5,-1.04,0.735,0.172032,0.788148,NS
PIP4K2B,0.6704,1.1329,0.173993,0.743177,NS
PRXL2A,-0.695,1.0919,0.174242,0.743177,NS
HIGD1A,-1.013,0.7421,0.177111,0.782259,NS
NHLRC2,0.6541,1.1058,0.189112,0.743177,NS
TAGLN,-1.1702,0.6112,0.192659,0.82596,NS
ARIH2,0.8632,0.8285,0.192697,0.753202,NS
PGLS,-0.5871,1.2107,0.194661,0.741195,NS
MPP1,-0.852,0.833,0.19513,0.753202,NS
COBL,0.673,1.0537,0.195395,0.743177,NS
TMX1,0.6176,1.1469,0.195748,0.743177,NS
TUBB,0.5622,1.2587,0.196052,0.741195,NS
PSMB2,-0.4648,1.4967,0.201513,0.741195,NS
NUDT19,-0.9727,0.7128,0.202643,0.798779,NS
PDAP1,-0.7083,0.9767,0.2033,0.743954,NS
FBP2,-0.5714,1.2081,0.203992,0.741195,NS
HHATL,0.7252,0.9502,0.204594,0.75237,NS
ENDOD1,-0.5849,1.1723,0.206195,0.743177,NS
BLVRA,-0.4667,1.4584,0.20866,0.741195,NS
XRCC5,0.6787,0.9982,0.210167,0.74368,NS
BOLA2,0.7199,0.9409,0.210174,0.753202,NS
ENSA,0.8771,0.7721,0.21027,0.774284,NS
GOSR2,1.2352,0.5454,0.211971,0.832093,NS
RTN4IP1,-0.8316,0.8089,0.212478,0.763502,NS
USP15,-0.6,1.1189,0.213123,0.743177,NS
SAR1A,-0.6943,0.96,0.215481,0.750737,NS
CHCHD10,-0.7995,0.8321,0.21612,0.753202,NS
TOM1,0.5072,1.3091,0.216767,0.741195,NS
FTH1,0.7639,0.8662,0.217934,0.753202,NS
SYNE2,-1.151,0.5721,0.219568,0.831666,NS
ACAA1,0.6388,1.0295,0.219953,0.743177,NS
NNMT,1.6784,0.3906,0.220997,0.898801,NS
LMNB2,1.0993,0.5828,0.228727,0.830032,NS
SYNCRIP,0.4914,1.3034,0.228832,0.741195,NS
ACAD8,-0.6006,1.0616,0.23039,0.743177,NS
ARMT1,-0.5745,1.1024,0.232613,0.743177,NS
ANK3,-0.6204,1.0117,0.235693,0.743177,NS
GLRX5,-0.5022,1.2471,0.236425,0.741195,NS
PRDX2,-0.5482,1.1423,0.236444,0.743177,NS
CLIC1,-0.6734,0.9293,0.236697,0.753202,NS
DBT,0.6099,1.0213,0.238286,0.743177,NS
IPO7,-0.6318,0.9834,0.239129,0.743954,NS
CAB39L,-1.3393,0.463,0.239865,0.865679,NS
UBE2D1,0.7334,0.8432,0.240786,0.753202,NS
MTARC2,-0.715,0.8642,0.241047,0.753202,NS
GARS1,0.6034,1.0204,0.242232,0.743177,NS
AKT1,0.7072,0.8603,0.246407,0.753202,NS
SLC25A6,-0.4934,1.2262,0.248292,0.741195,NS
BZW2,-0.5113,1.1827,0.248461,0.743177,NS
UNC45B,0.5365,1.1261,0.248771,0.743177,NS
RPS14,0.7159,0.8395,0.250627,0.753202,NS
RBBP4,0.6136,0.979,0.25077,0.743954,NS
ANKRD2,0.5965,1.0023,0.252419,0.743177,NS
ARPC2,0.6997,0.8516,0.253592,0.753202,NS
PRKACA,0.4821,1.2312,0.254973,0.741195,NS
ACTN3,-1.297,0.456,0.256165,0.870168,NS
CSRP1,-0.9271,0.6338,0.258469,0.823292,NS
NME1,-0.6771,0.8672,0.258734,0.753202,NS
RPS26,0.6869,0.8545,0.258872,0.753202,NS
HCCS,-0.596,0.98,0.260574,0.743954,NS
PHKA2,-0.6795,0.8589,0.260883,0.753202,NS
CDC37,-0.6553,0.8877,0.261968,0.753202,NS
SUCLG2,-0.573,1.015,0.262028,0.743177,NS
MRPL46,-0.634,0.9103,0.264776,0.753202,NS
RAB8A,0.7901,0.7291,0.265415,0.793573,NS
LGALS3,0.7629,0.7505,0.267583,0.782259,NS
TIMM13,-0.7444,0.7661,0.268968,0.775182,NS
OTUB1,0.4525,1.2578,0.269642,0.741195,NS
PFKL,-0.6247,0.9078,0.270977,0.753202,NS
CAV1,0.6664,0.8487,0.271913,0.753202,NS
ADH1B,-0.721,0.7843,0.271963,0.774284,NS
UQCR10,-0.6881,0.8213,0.272161,0.75764,NS
SRSF3,0.6408,0.876,0.274609,0.753202,NS
SEPTIN2,0.6298,0.8908,0.274731,0.753202,NS
MRPS17,-0.6467,0.8669,0.275045,0.753202,NS
RPLP1,0.6863,0.8065,0.27956,0.763963,NS
RPS11,-0.7338,0.7454,0.283842,0.782259,NS
LYRM7,-0.6317,0.8656,0.283917,0.753202,NS
PAFAH1B2,-0.5618,0.9687,0.285588,0.749495,NS
MAP2K6,-0.4938,1.1009,0.286015,0.743177,NS
TFAM,-0.6295,0.8574,0.288619,0.753202,NS
TKT,-0.8839,0.6105,0.288641,0.82596,NS
ELOC,0.502,1.0674,0.291216,0.743177,NS
EEF1A2,0.631,0.8491,0.291255,0.753202,NS
CAPZA1,-0.8366,0.6394,0.291777,0.823292,NS
EEF2,0.3767,1.4188,0.292149,0.741195,NS
MTPN,-0.5374,0.9932,0.29258,0.743954,NS
PSMD8,0.4508,1.183,0.292869,0.743177,NS
ARPP19,0.6072,0.8743,0.294516,0.753202,NS
ETF1,0.4864,1.0897,0.295077,0.743177,NS
PPIF,-0.427,1.2343,0.297132,0.741195,NS
GNAS,0.5129,1.0272,0.297283,0.743177,NS
ACTR1A,0.4113,1.2731,0.299487,0.741195,NS
BCAM,-0.6219,0.8403,0.300203,0.753202,NS
SCP2,-0.6585,0.7852,0.304047,0.774284,NS
DYNC1H1,0.3959,1.2922,0.307936,0.741195,NS
TIPRL,0.7407,0.6889,0.308848,0.801269,NS
TMX4,0.4791,1.0649,0.308873,0.743177,NS
COPZ1,0.6711,0.7587,0.309623,0.782259,NS
SETD7,0.4837,1.0467,0.311654,0.743177,NS
IDH1,-0.5429,0.929,0.313073,0.753202,NS
TKFC,-0.5801,0.8682,0.313608,0.753202,NS
BDH2,-0.5178,0.9692,0.314861,0.749495,NS
SMTN,-0.5362,0.935,0.315268,0.753202,NS
KPNA1,0.5709,0.8762,0.316089,0.753202,NS
SUB1,0.4549,1.0995,0.316112,0.743177,NS
COPA,-1.0834,0.4608,0.316797,0.86661,NS
YWHAH,0.461,1.0823,0.317015,0.743177,NS
DYSF,0.3566,1.3958,0.317853,0.741195,NS
FBN1,-0.6872,0.7211,0.319501,0.798779,NS
STT3B,-0.5669,0.8719,0.320417,0.753202,NS
CAVIN4,0.5238,0.9415,0.32123,0.753202,NS
TOMM70,0.5729,0.8604,0.321432,0.753202,NS
SNTA1,-0.4715,1.0424,0.322467,0.743177,NS
PSMF1,-0.5791,0.8477,0.322909,0.753202,NS
GPX1,-0.4519,1.0849,0.323411,0.743177,NS
REEP5,0.535,0.9144,0.324177,0.753202,NS
CASQ2,0.5608,0.8712,0.324711,0.753202,NS
TOLLIP,0.479,1.0165,0.325882,0.743177,NS
TUBA8,-0.4778,1.0178,0.326327,0.743177,NS
LZIC,-0.569,0.8506,0.328118,0.753202,NS
LANCL1,0.5036,0.9587,0.329052,0.750737,NS
RTCB,0.4139,1.1632,0.330055,0.743177,NS
ATP6V1G1,-0.5285,0.9107,0.33018,0.753202,NS
FHL1,0.3939,1.2198,0.330755,0.741195,NS
ADSS1,-0.4486,1.0685,0.331623,0.743177,NS
HRC,0.4752,1.0058,0.332695,0.743177,NS
HLA-C,-0.9467,0.5048,0.332719,0.849323,NS
SGCG,-0.6016,0.7912,0.33418,0.774284,NS
SLK,0.8273,0.5752,0.334319,0.830032,NS
SNRPB,0.6249,0.7615,0.334337,0.781501,NS
RPL18A,0.6889,0.6899,0.334756,0.801269,NS
PDIA3,0.4987,0.9501,0.335927,0.75237,NS
NEDD8,-0.4936,0.944,0.341969,0.753202,NS
UBE2L3,0.7694,0.6047,0.342604,0.82596,NS
C11orf68,-0.404,1.1456,0.344525,0.743177,NS
RPLP2,0.5201,0.8896,0.344602,0.753202,NS
NUDC,0.4757,0.97,0.345612,0.749495,NS
PXN,0.8066,0.5695,0.347265,0.831775,NS
HNRNPA1,-0.5855,0.7845,0.347273,0.774284,NS
GCSH,-0.493,0.9296,0.348105,0.753202,NS
EIF2S2,-0.6151,0.7446,0.348304,0.782259,NS
MCEE,0.5264,0.8666,0.349823,0.753202,NS
DNAJB4,0.6506,0.7009,0.349923,0.798779,NS
RTN2,-0.5697,0.7934,0.353156,0.774284,NS
LIMS3,0.5322,0.8472,0.354082,0.753202,NS
UBA3,-0.4497,1.0018,0.354388,0.743177,NS
PRPSAP2,-0.7202,0.6252,0.354592,0.823292,NS
MPST,-0.4321,1.0411,0.354936,0.743177,NS
PSMB1,-0.3685,1.2193,0.355331,0.741195,NS
APPL1,0.5168,0.86240000000000006,0.358334,0.753202,NS
AP1B1,0.9441,0.4712,0.359029,0.859565,NS
CACNB3,-0.41,1.0827,0.359885,0.743177,NS
DDX3X,0.5452,0.8116,0.36103,0.763502,NS
JUP,-0.6213,0.7092,0.362541,0.798779,NS
ALDH1B1,0.6093,0.7207,0.363799,0.798779,NS
LETM1,-0.4897,0.8937,0.365056,0.753202,NS
MLYCD,0.4446,0.9832,0.365491,0.743954,NS
ACACA,-0.6686,0.6521,0.366443,0.821533,NS
TMOD1,-0.6868,0.6346,0.36658,0.823292,NS
COL6A3,0.6843,0.6367,0.366725,0.823292,NS
SERPINF1,-0.6192,0.7027,0.367172,0.798779,NS
GPD1L,-0.4293,1.0039,0.370685,0.743177,NS
DSTN,-0.54,0.792,0.373509,0.774284,NS
PSMC4,0.374,1.1405,0.374564,0.743177,NS
UBXN6,0.6491,0.6563,0.374985,0.821533,NS
KLKB1,-0.8683,0.4851,0.379137,0.855861,NS
MAPT,0.4626,0.9007,0.383126,0.753202,NS
HSDL2,-0.36870000000000003,1.1284,0.383685,0.743177,NS
CRYAB,0.4109,1.0099,0.384596,0.743177,NS
RDH11,-0.531,0.7773,0.386549,0.774284,NS
SPCS1,0.5781,0.708,0.389668,0.798779,NS
PGM5,0.5375,0.7557,0.392492,0.782259,NS
ABCF2,-0.5759,0.7006,0.394944,0.798779,NS
STK38L,0.5255,0.7663,0.395664,0.775182,NS
NDUFB5,0.5717,0.7028,0.396459,0.798779,NS
BCAP29,-0.6128,0.6555,0.396594,0.821533,NS
ZBTB9,-0.5788,0.6929,0.397155,0.801269,NS
ALDH1L1,-0.4183,0.9537,0.399095,0.751519,NS
ANXA2,0.5318,0.7482,0.4001,0.782259,NS
MRPL22,0.5791,0.6852,0.401082,0.804816,NS
RAD23B,0.3899,1.0164,0.401523,0.743177,NS
THOP1,-0.6215,0.6367,0.402042,0.823292,NS
DMD,0.3779,1.0414,0.404039,0.743177,NS
STIM1,-0.5111,0.7699,0.404114,0.774284,NS
ME1,-0.4555,0.8571,0.406988,0.753202,NS
SMTNL1,-0.4944,0.7845,0.409419,0.774284,NS
OLA1,0.3663,1.0584,0.409528,0.743177,NS
PSME2,0.5921,0.6547,0.409574,0.821533,NS
VPS4A,-0.459,0.8433,0.410113,0.753202,NS
LMCD1,-0.4134,0.9329,0.411469,0.753202,NS
RPL15,0.5727,0.6734,0.411503,0.813748,NS
CLCC1,-0.6083,0.6298,0.413904,0.823292,NS
JSRP1,0.4915,0.7788,0.414222,0.774284,NS
COQ8A,-0.353,1.0751,0.417292,0.743177,NS
PPP3R1,-0.4213,0.9004,0.417498,0.753202,NS
NIBAN1,-0.5144,0.7371,0.417652,0.787805,NS
ANP32A,0.4882,0.7753,0.418311,0.774284,NS
PANK4,-0.4158,0.9102,0.418345,0.753202,NS
ROMO1,0.6202,0.6094,0.418853,0.82596,NS
PHKB,-0.4807,0.7852,0.419279,0.774284,NS
BPNT1,-0.4813,0.7805,0.421059,0.774284,NS
FECH,0.464,0.8079,0.421862,0.763502,NS
GNPDA1,-0.3394,1.1031,0.422255,0.743177,NS
RTN4,0.4441,0.8418,0.422801,0.753202,NS
LAMC1,0.6318,0.5904,0.423664,0.830032,NS
PITPNA,-0.5843,0.6383,0.423693,0.823292,NS
BIN1,0.3462,1.0747,0.424576,0.743177,NS
EHD2,0.4306,0.8599,0.426292,0.753202,NS
DDT,-0.5892,0.627,0.427156,0.823292,NS
PDHA1,-0.3708,0.9927,0.428491,0.743954,NS
APOOL,-0.4017,0.9113,0.430487,0.753202,NS
ESYT2,-0.504,0.7261,0.430557,0.797315,NS
OGN,0.6011,0.6025,0.434362,0.82596,NS
EHD4,-0.6179,0.5849,0.435059,0.830032,NS
ECI2,-0.4151,0.8688,0.435866,0.753202,NS
PLGRKT,-0.5392,0.6663,0.437223,0.818877,NS
F13A1,-0.6592,0.5446,0.437516,0.832093,NS
ABCB7,-0.5278,0.6796,0.437847,0.8093,NS
LMAN2,-0.5485,0.6528,0.438476,0.821533,NS
PDIA4,0.6427,0.5545,0.440138,0.832093,NS
ARPC4,-0.5078,0.6992,0.441528,0.798779,NS
DYNC1I2,0.3954,0.8944,0.442912,0.753202,NS
SELENOW,0.7294,0.4775,0.448498,0.857126,NS
PREB,0.6425,0.5404,0.449592,0.832093,NS
CPT1B,-0.4253,0.808,0.453305,0.763502,NS
CAND1,-0.4666,0.7354,0.453812,0.788148,NS
HINT1,0.4205,0.8085,0.45707,0.763502,NS
FAM162A,-0.3739,0.909,0.4572,0.753202,NS
ARF4,0.4142,0.8195,0.457664,0.758435,NS
RAB21,0.6024,0.5629,0.458083,0.832093,NS
ACSF2,-0.4696,0.7219,0.458099,0.798779,NS
IDH3A,-0.3327,1.0173,0.458709,0.743177,NS
CLIC6,-0.5778,0.5847,0.459349,0.830032,NS
DLST,-0.3076,1.0959,0.460171,0.743177,NS
MTM1,-0.6516,0.5168,0.460484,0.849147,NS
NAGK,0.5073,0.6632,0.460852,0.82153,NS
AHSA1,0.5371,0.6255,0.461369,0.823292,NS
NANS,-0.6309,0.5284,0.464137,0.842803,NS
CPNE3,-0.3463,0.9626,0.464152,0.750737,NS
RAB14,-0.4745,0.702,0.464417,0.798779,NS
TIMM9,-0.5503,0.6025,0.466105,0.82596,NS
MT-ND2,-0.5336,0.6206,0.466454,0.823292,NS
GAPDHS,-0.6849,0.4832,0.466692,0.855861,NS
NDUFB4,-0.5394,0.6128,0.467132,0.82596,NS
CARM1,-0.5072,0.6486,0.468832,0.821533,NS
PDHX,-0.3722,0.882,0.469579,0.753202,NS
CTPS1,0.8556,0.3836,0.469688,0.902176,NS
UBE2M,-0.3352,0.9773,0.470361,0.743954,NS
CACYBP,0.4222,0.7757,0.470417,0.774284,NS
PTGES3,-0.4627,0.7041,0.472317,0.798779,NS
NAA50,-0.4498,0.7227,0.473056,0.798779,NS
BROX,-0.4578,0.71,0.473114,0.798779,NS
PHPT1,0.4658,0.6972,0.47343,0.798779,NS
SMYD1,0.3923,0.8246,0.474788,0.755931,NS
