gene,logFC,neg_log10_p,pi_score,adj_pval,direction
SYNE2,-1.3046,0.9434,0.058793,0.749298,NS
MICOS13,-0.7708,1.583,0.060229,0.635798,NS
CHCHD7,-0.6758,1.7928,0.061435,0.632385,NS
FLOT2,-0.7403,1.6223,0.06295,0.632385,NS
DYNC1H1,0.4805,2.4838,0.064066,0.621153,NS
LPCAT3,0.8352,1.4109,0.066318,0.649668,NS
ACSF2,-0.6754,1.7337,0.067472,0.632385,NS
CHORDC1,1.1698,0.9992,0.067774,0.726967,NS
BDH1,-0.7353,1.5828,0.068568,0.635798,NS
SLC44A2,-0.8166,1.4163,0.069718,0.649668,NS
ILF3,0.7341,1.5737,0.069933,0.635798,NS
TPP2,-0.5973,1.9332,0.070022,0.632385,NS
MFAP4,0.9444,1.2096,0.072054000000000007,0.662042,NS
TPD52L1,0.8349,1.361,0.073055,0.657094,NS
NNMT,1.5802,0.7175,0.073479,0.782384,NS
NDRG2,0.5084,2.2303,0.073485,0.621153,NS
TMX1,0.6375,1.7748,0.073897,0.632385,NS
PDK4,-1.0141,1.1054,0.075679,0.686203,NS
ARL1,1.3489,0.8268,0.07668,0.76396,NS
COQ3,-0.6443,1.6996,0.080337,0.632385,NS
RBP4,-0.9541,1.1461,0.080624,0.665783,NS
MAPRE3,0.5902,1.8368,0.08242,0.632385,NS
DDI2,-0.9743,1.0915,0.086409,0.687618,NS
PPP3CB,-0.5307,1.9952,0.087343,0.632385,NS
DDX1,0.5781,1.8082,0.090068,0.632385,NS
RPL12,0.747,1.3986,0.090204,0.649668,NS
PDLIM3,0.5861,1.7746,0.091201,0.632385,NS
TTR,-0.7541,1.3773,0.091499,0.657094,NS
LETM1,-0.6016,1.7224,0.092017,0.632385,NS
SRSF2,0.7083,1.4547,0.093241,0.649668,NS
PPIF,-0.4818,2.1241,0.094744,0.629551,NS
HMGCL,-0.5762,1.7741,0.094995,0.632385,NS
AQP1,-0.7287,1.4,0.095452,0.649668,NS
CAT,-0.8062,1.2651,0.095531,0.662042,NS
MAPT,0.5756,1.7699,0.095774,0.632385,NS
RPL7A,0.7398,1.3624,0.098204,0.657094,NS
LXN,-1.0057,0.9886,0.101328,0.726967,NS
PBXIP1,0.5354,1.8551,0.101573,0.632385,NS
RPL17,0.7955,1.2169,0.107643,0.662042,NS
CP,-0.8935,1.0803,0.108322,0.690329,NS
HLA-C,-1.1798,0.8102,0.110685,0.76396,NS
GPX1,-0.5109,1.8646,0.111513,0.632385,NS
GARNL3,-0.815,1.1599,0.113423,0.662042,NS
CRIP2,0.9305,1.0155,0.113527,0.726967,NS
EIF4A2,0.4553,2.0744,0.113656,0.632385,NS
MPDU1,0.7828,1.2063,0.113695,0.662042,NS
FAM98B,0.8521,1.1066,0.114046,0.686203,NS
FBN1,-0.7837,1.2016,0.114373,0.662042,NS
SUCLG2,-0.602,1.5595,0.115141,0.635798,NS
LAMTOR1,0.6894,1.3608,0.115287,0.657094,NS
EIF3G,0.6619,1.4118,0.116307,0.649668,NS
CAPN2,0.5831,1.6009,0.116565,0.632385,NS
EEF1A1,0.5569,1.6708,0.117372,0.632385,NS
MARCKS,1.0445,0.8848,0.119062,0.755435,NS
FLOT1,-0.7549,1.2099,0.122081,0.662042,NS
RPL14,0.6926,1.3108,0.123628,0.661331,NS
AK1,0.4136,2.1695,0.126706,0.621153,NS
STK38L,0.6358,1.3966,0.129423,0.649668,NS
ARF5,0.7094,1.2497,0.129868,0.662042,NS
SEPTIN9,0.6593,1.3435,0.130103,0.657094,NS
SEPTIN6,-1.1153,0.7926,0.130625,0.765217,NS
TMEM43,0.6563,1.3423,0.131537,0.657094,NS
TCAP,-0.7312,1.1893,0.135003,0.662042,NS
HCCS,-0.6189,1.3976,0.136451,0.649668,NS
ALDH3A2,0.6108,1.4102,0.137605,0.649668,NS
SNTA1,-0.5115,1.6812,0.138065,0.632385,NS
TARDBP,-0.8803,0.9524,0.145071,0.743996,NS
REEP5,0.5765,1.4526,0.145424,0.649668,NS
MAOA,-0.5999,1.383,0.14801,0.657094,NS
TMCO1,0.8186,1.0072,0.149801,0.726967,NS
DRG1,-1.0776,0.7593,0.151975,0.779416,NS
COX6B1,-0.6063,1.348,0.152298,0.657094,NS
USP15,-0.5539,1.4674,0.153874,0.649668,NS
LGALS3,0.7657,1.0582,0.154781,0.708732,NS
NDUFAF4,-0.7556,1.0571,0.158962,0.708732,NS
RRAS2,0.7108,1.1193,0.160103,0.686203,NS
UCHL5,-0.6187,1.2792,0.16163,0.661331,NS
MYO18A,0.6619,1.1931,0.162269,0.662042,NS
ACY1,-0.4781,1.6482,0.162905,0.632385,NS
MYBPH,0.8217,0.9468,0.166725,0.745914,NS
RAD23B,0.4429,1.7544,0.167087,0.632385,NS
PRDX2,-0.5164,1.4988,0.168256,0.649668,NS
ALAD,-0.6639,1.1611,0.169491,0.662042,NS
LMNB2,1.0241,0.7518,0.169851,0.779416,NS
PHKG1,-0.6235,1.2349,0.169857,0.662042,NS
CLIC4,0.6438,1.195,0.170084,0.662042,NS
SPTAN1,0.6491,1.183,0.170621,0.662042,NS
CIRBP,0.5306,1.4393,0.172287,0.649668,NS
SLC25A6,-0.4677,1.6262,0.173527,0.632385,NS
UBE2O,0.7526,1.002,0.176135,0.726967,NS
IMPA2,-0.583,1.2875,0.177578,0.661331,NS
DYNC1I2,0.4648,1.6143,0.177728,0.632385,NS
PADI2,0.508,1.4691,0.179332,0.649668,NS
TMEM11,-0.5258,1.4154,0.18021,0.649668,NS
TSPO,-0.7203,1.0329,0.180323,0.72345,NS
ACADSB,-0.5192,1.4282,0.181322,0.649668,NS
ADSS2,-0.6852,1.0773,0.182744,0.692235,NS
LDHD,-0.5733,1.2852,0.18328,0.661331,NS
RUVBL1,0.5004,1.4679,0.1843,0.649668,NS
ANXA5,0.4819,1.5145,0.186269,0.642312,NS
SCP2,-0.6725,1.0849,0.186401,0.689119,NS
BSG,-0.383,1.8923,0.188463,0.632385,NS
PRKACA,0.4514,1.6035,0.188877,0.632385,NS
PRKCSH,0.4473,1.6158,0.189361,0.632385,NS
TUBA4A,0.5484,1.3141,0.190282,0.661331,NS
ATG3,-0.8246,0.8736,0.190379,0.755435,NS
COBL,0.5805,1.2408,0.19042,0.662042,NS
CYB5R1,0.4328,1.6612,0.190993,0.632385,NS
RAP2B,-0.9711,0.7399,0.191178,0.779416,NS
LSM4,0.8148,0.8749,0.1937,0.755435,NS
SCRN3,0.5998,1.1744,0.197524,0.662042,NS
PDLIM7,-0.8389,0.8372,0.198474,0.761969,NS
SPPL2A,0.676,1.0297,0.201313,0.72345,NS
FITM1,0.7608,0.9074,0.204017,0.755435,NS
ACAD8,-0.5361,1.285,0.204708,0.661331,NS
HOOK3,-1.4862,0.4633,0.204844,0.871332,NS
CORO1A,1.1134,0.6169,0.205678,0.825161,NS
SUB1,0.4472,1.5349,0.205888,0.642312,NS
AKT1,0.6363,1.0702,0.208451,0.700604,NS
MCCC2,-0.5541,1.2271,0.208979,0.662042,NS
COX19,-0.5618,1.2046,0.210489,0.662042,NS
BLVRA,-0.402,1.6818,0.210869,0.632385,NS
RPL7,0.5699,1.1851,0.211173,0.662042,NS
DCTN4,0.7267,0.9275,0.21183,0.755435,NS
CPT2,-0.4776,1.4061,0.212993,0.649668,NS
BIN1,0.3793,1.7616,0.214684,0.632385,NS
SYNM,-0.6787,0.9813,0.215749,0.726967,NS
DNAJA3,-0.7106,0.9346,0.216699,0.754804,NS
ANXA3,-0.5936,1.1173,0.217141,0.686203,NS
VPS4A,-0.494,1.3414,0.217483,0.657094,NS
DLST,-0.3493,1.8964,0.217559,0.632385,NS
MPP1,-0.7088,0.9299,0.219233,0.754804,NS
PPM1A,0.4861,1.3372,0.223847,0.657094,NS
EIF2S3,0.4139,1.5697,0.22401,0.635798,NS
UBE2R2,-0.6468,0.9881,0.22959,0.726967,NS
CAVIN4,0.5022,1.2614,0.232597,0.662042,NS
SEC24C,0.5579,1.1282,0.23475,0.683112,NS
NAP1L1,0.4741,1.321,0.236439,0.661331,NS
ACSL1,-0.3656,1.7103,0.236949,0.632385,NS
COX7A1,-0.5381,1.1586,0.237999,0.662042,NS
AUH,-0.4515,1.3796,0.238259,0.657094,NS
TIMM10,-0.593,1.0396,0.241848,0.72345,NS
PGAM2,-0.3662,1.6643,0.245814,0.632385,NS
CHCHD10,-0.6679,0.9122,0.245898,0.755435,NS
PSME3,0.5066,1.1975,0.24735,0.662042,NS
RPS5,0.7558,0.7944,0.250963,0.76396,NS
CLIP2,0.4741,1.2559,0.253825,0.662042,NS
TUBB,0.4526,1.3121,0.254798,0.661331,NS
GPHN,-0.682,0.8691,0.25545,0.755435,NS
NDUFB11,-0.5069,1.1653,0.256647,0.662042,NS
MRPL13,-0.6653,0.8874,0.256799,0.755435,NS
GCLC,-0.6796,0.8632,0.259005,0.758682,NS
TXN2,-0.5345,1.0921,0.2608,0.687618,NS
TUBA8,-0.4447,1.3086,0.261831,0.661331,NS
PPP1R2,-0.5597,1.0371,0.262754,0.72345,NS
MRPS18B,-0.7226,0.8016,0.263529,0.76396,NS
EPB41L2,0.8321,0.6953,0.263904,0.796603,NS
UQCRB,-0.382,1.5133,0.264165,0.642312,NS
RPL6,0.5794,0.9944,0.265396,0.726967,NS
DHRS7,0.4309,1.3337,0.266232,0.657094,NS
ESYT1,0.5733,0.999,0.267454,0.726967,NS
CLEC3B,0.6764,0.846,0.267789,0.761969,NS
CAB39L,-1.1902,0.4796,0.268675,0.86072,NS
MAP2K6,-0.4332,1.3002,0.273363,0.661331,NS
NDUFA11,-0.585,0.9618,0.273699,0.73308,NS
CAV2,0.8594,0.6538,0.274221,0.803887,NS
MYH11,-0.7611,0.7381,0.274307,0.779416,NS
SRI,-0.6287,0.8907,0.275431,0.755435,NS
ECHDC1,0.608,0.9198,0.275933,0.755435,NS
EPHX1,0.4912,1.1188,0.282163,0.686203,NS
UBAP2L,0.7967,0.6886,0.2827,0.796603,NS
HLA-DRA,-0.7127,0.7667,0.28416400000000003,0.779416,NS
CSRP1,-0.7737,0.7056,0.284503,0.789887,NS
PALMD,0.5361,1.0113,0.286949,0.726967,NS
TMX3,0.4971,1.0872,0.288098,0.688463,NS
LAMP1,0.7111,0.7576,0.289273,0.779416,NS
RBBP7,0.7723,0.6975,0.289285,0.795881,NS
SGTA,-0.4326,1.2429,0.289951,0.662042,NS
KCTD12,0.5979,0.8989,0.290097,0.755435,NS
MRPL9,-0.9329,0.5732,0.291922,0.831666,NS
PARVA,0.571,0.9252,0.296265,0.755435,NS
LANCL1,0.4509,1.1635,0.298823,0.662042,NS
NDUFAF3,-0.4496,1.1595,0.301103,0.662042,NS
ARHGAP1,0.5984,0.8706,0.301286,0.755435,NS
ATPAF2,-0.5155,0.9987,0.305593,0.726967,NS
SETD7,0.4211,1.2214,0.305953,0.662042,NS
FITM2,0.5601,0.9164,0.306713,0.755435,NS
LAP3,0.4685,1.0947,0.306983,0.687618,NS
TAGLN,-0.8809,0.5804,0.308113,0.831666,NS
ARHGAP19,-0.6904,0.7355,0.310592,0.779416,NS
SSB,0.7569,0.6706,0.310787,0.803887,NS
CTSD,0.4915,1.0321,0.310971,0.72345,NS
SMTN,-0.4619,1.0971,0.311322,0.687618,NS
APOL1,-0.7753,0.647,0.315056,0.80613,NS
MYH14,0.3809,1.3109,0.316749,0.661331,NS
PAIP1,0.5039,0.9779,0.321503,0.726967,NS
FARSB,0.5601,0.8707,0.325336,0.755435,NS
ISYNA1,0.6656,0.7305,0.326434,0.779416,NS
NARS1,0.3763,1.2769,0.330721,0.661331,NS
EPM2A,-0.5465,0.8772,0.331611,0.755435,NS
CPT1A,-0.5542,0.8648,0.331684,0.758126,NS
FHL1,0.3392,1.4036,0.334116,0.649668,NS
MAP4,0.3714,1.2817,0.334161,0.661331,NS
ACOT13,-0.4096,1.1609,0.334612,0.662042,NS
MDP1,0.4855,0.9762,0.335759,0.726967,NS
LCP1,-0.7205,0.6563,0.336635,0.803887,NS
FXN,-0.4589,1.0275,0.337657,0.72345,NS
BLVRB,-0.4279,1.1009,0.337962,0.686203,NS
PVALB,0.8875,0.5285,0.339597,0.852986,NS
PPA1,-0.3454,1.3528,0.340968,0.657094,NS
EEF1D,0.2993,1.5573,0.341927,0.635798,NS
TUBA1B,0.3991,1.1665,0.342323,0.662042,NS
HLA-B,-0.6785,0.683,0.343969,0.79958,NS
TLN2,0.5146,0.8969,0.345477,0.755435,NS
TMOD1,-0.6051,0.7613,0.34617,0.779416,NS
RPLP2,0.4492,1.0238,0.346831,0.726839,NS
ACTR1A,0.3368,1.361,0.348028,0.657094,NS
HSDL2,-0.3316,1.3824,0.348056,0.657094,NS
UNC45B,0.4144,1.1054,0.348258,0.686203,NS
FARSA,0.5881,0.7762,0.34955,0.779416,NS
STK38,-0.5052,0.9036,0.349573,0.755435,NS
HSPB2,0.3555,1.2786,0.351086,0.661331,NS
UQCC3,1.0648,0.4267,0.35131,0.873197,NS
PSMF1,-0.4793,0.9381,0.355073,0.753202,NS
NPLOC4,0.3688,1.2095,0.358009,0.662042,NS
MT-ND1,-0.5287,0.8434,0.358212,0.761969,NS
UBE2D1,0.6092,0.7297,0.359308,0.779416,NS
MBNL1,0.3829,1.1549,0.361265,0.664485,NS
MLIP,-0.5859,0.7532,0.362001,0.779416,NS
TFAM,-0.5008,0.8779,0.363328,0.755435,NS
EZR,0.7155,0.6139,0.363694,0.826013,NS
MAOB,-0.4381,1.0018,0.364046,0.726967,NS
LYZ,-0.875,0.4995,0.365542,0.856788,NS
PDLIM1,0.516,0.847,0.365563,0.761969,NS
ALDH1L1,-0.3758,1.1629,0.365591,0.662042,NS
CRYAB,0.3631,1.2034,0.365637,0.662042,NS
ECI1,-0.2966,1.4666,0.367278,0.649668,NS
UFL1,0.4659,0.9308,0.368378,0.754804,NS
LNPK,0.4467,0.9691,0.369037,0.728499,NS
SMIM20,-0.4233,1.0197,0.370115,0.726967,NS
ENDOG,-0.5231,0.8236,0.370841,0.76396,NS
PSMD8,0.3561,1.1995,0.374025,0.662042,NS
AIFM1,-0.2799,1.5249,0.374299,0.642312,NS
NDUFB4,-0.521,0.8183,0.37464,0.76396,NS
COA6,-0.4237,0.9989,0.377411,0.726967,NS
CD59,-0.4972,0.851,0.377457,0.761969,NS
PNPT1,0.4552,0.919,0.381692,0.755435,NS
HNRNPK,0.3676,1.1374,0.381797,0.671908,NS
GAPDHS,-0.6582,0.6351,0.381876,0.814638,NS
ARL6IP5,0.3967,1.0449,0.385044,0.721077,NS
DLAT,-0.3133,1.312,0.388122,0.661331,NS
RDH11,-0.4652,0.8825,0.388517,0.755435,NS
IDH1,-0.4311,0.9488,0.389961,0.745914,NS
ENO2,-0.5846,0.6974,0.391123,0.795881,NS
CLIC5,-0.4111,0.9863,0.393162,0.726967,NS
RPL35,-0.922,0.438,0.394615,0.873197,NS
RTRAF,0.5068,0.7962,0.394868,0.76396,NS
LIMS3,0.4363,0.923,0.395605,0.755435,NS
NAMPT,-0.4434,0.9055,0.396732,0.755435,NS
CACYBP,0.3896,1.0292,0.397187,0.72345,NS
ADSS1,-0.3607,1.1114,0.39728,0.686203,NS
ARIH2,0.6001,0.6676,0.397531,0.803887,NS
CPNE3,-0.3228,1.239,0.398092,0.662042,NS
CLIP1,0.3367,1.1855,0.398863,0.662042,NS
PDK2,-0.4697,0.8456,0.400728,0.761969,NS
GPD1L,-0.3588,1.1036,0.401806,0.686203,NS
DYNC1LI1,0.4278,0.9255,0.401872,0.755435,NS
UBAC1,-0.3365,1.1759,0.402075,0.662042,NS
USP5,0.3565,1.1001,0.405323,0.686203,NS
GCLM,-0.4422,0.8859,0.40573,0.755435,NS
MTRES1,-0.4319,0.9003,0.4085,0.755435,NS
HINT2,-0.4008,0.9696,0.4087,0.728499,NS
SH3BGRL,-0.6252,0.6201,0.409542,0.825161,NS
NDUFB9,-0.4231,0.9162,0.40958,0.755435,NS
MTHFD1,0.3023,1.2783,0.410772,0.661331,NS
SLMAP,0.395,0.9767,0.411357,0.726967,NS
SUCLG1,-0.3225,1.1958,0.411477,0.662042,NS
NDUFB5,0.5068,0.7596,0.412117,0.779416,NS
PNPO,-0.3692,1.0412,0.412633,0.72345,NS
NEK7,-0.4617,0.8324,0.412734,0.761969,NS
SMYD2,-0.5371,0.7133,0.413847,0.787761,NS
ENO3,-0.3332,1.1473,0.414702,0.665783,NS
GLRX3,-0.4202,0.9058,0.416283,0.755435,NS
MCTS1,0.3899,0.9742,0.416997,0.727801,NS
GSTM4,-0.9552,0.3973,0.417316,0.879805,NS
RPL31,0.7032,0.5397,0.417333,0.84794,NS
SELENBP1,-0.3883,0.9771,0.417471,0.726967,NS
MAP2K1,0.4401,0.8599,0.418344,0.761018,NS
DHRS11,-0.6446,0.5848,0.419794,0.830532,NS
CRADD,-0.6051,0.6188,0.422241,0.825161,NS
FBLN5,0.6263,0.5971,0.422753,0.826013,NS
GARS1,0.4243,0.877,0.42447,0.755435,NS
MAPRE1,0.3702,1.0043,0.424823,0.726967,NS
CANX,0.2952,1.2571,0.425511,0.662042,NS
HLA-DRB5,-0.6899,0.5376,0.425668,0.84794,NS
RTCB,0.3212,1.1494,0.42742,0.665783,NS
NT5C3A,-0.3222,1.1445,0.427841,0.665783,NS
CUL4B,0.5309,0.693,0.428614,0.796603,NS
PGM5,0.4468,0.8222,0.429184,0.76396,NS
CRYM,-0.6003,0.6117,0.429291,0.826013,NS
ACOT1,-0.5691,0.6443,0.429826,0.80613,NS
IPO7,-0.4394,0.8329,0.430587,0.761969,NS
OBSCN,0.4475,0.8145,0.432017,0.76396,NS
ATAD3A,-0.4033,0.9011,0.433093,0.755435,NS
ARPC1B,-0.5278,0.6878,0.433531,0.796603,NS
ENSA,0.6312,0.5743,0.434035,0.831666,NS
MLEC,-0.4004,0.9012,0.435631,0.755435,NS
MT-ND3,-0.5584,0.6432,0.437382,0.80613,NS
GOT2,-0.3138,1.1435,0.437751,0.665783,NS
MDH2,-0.2662,1.3348,0.441254,0.657094,NS
EIF3E,0.3562,0.9956,0.441969,0.726967,NS
COL15A1,0.5149,0.6866,0.443071,0.796603,NS
APOO,-0.4154,0.8504,0.443371,0.761969,NS
ANXA2,0.4383,0.8045,0.443989,0.76396,NS
BROX,-0.416,0.8458,0.444809,0.761969,NS
PDHX,-0.3305,1.056,0.447716,0.708732,NS
CAV1,0.4673,0.7447,0.448781,0.779416,NS
ATP5MG,-0.4137,0.8411,0.448817,0.761969,NS
CCDC43,0.5989,0.5764,0.451622,0.831666,NS
CAVIN1,0.3561,0.9646,0.453364,0.73094,NS
CBR1,0.3511,0.9708,0.456246,0.728499,NS
ACAT1,-0.3071,1.1085,0.456708,0.686203,NS
SCFD1,0.5306,0.6413,0.45678,0.80613,NS
UFM1,-0.3874,0.8761,0.457704,0.755435,NS
PSAP,0.389,0.87,0.458728,0.755435,NS
RPS14,0.4875,0.6932,0.45922,0.796603,NS
RCN1,0.4219,0.7983,0.460455,0.76396,NS
ACACA,-0.5194,0.6458,0.461974,0.80613,NS
MRPS23,0.4182,0.7996,0.463017,0.76396,NS
RNF123,-0.3243,1.0305,0.463285,0.72345,NS
ACAA1,0.4172,0.7982,0.464496,0.76396,NS
CLIC1,-0.443,0.7509,0.464899,0.779416,NS
SNRPB,0.4959,0.6708,0.464921,0.803887,NS
FSCN1,0.5059,0.6574,0.464969,0.803887,NS
TUBB2A,0.4481,0.7395,0.466246,0.779416,NS
MICU2,-0.4578,0.7235,0.466422,0.782384,NS
SMIM4,-0.4728,0.6999,0.46677,0.795881,NS
NHLRC2,0.4043,0.8153,0.468113,0.76396,NS
VPS35,0.2976,1.1076,0.468141,0.686203,NS
LRRC20,-0.3825,0.8594,0.469067,0.761018,NS
PHKB,-0.3928,0.8343,0.470202,0.761969,NS
UBXN6,0.5392,0.6028,0.47313499999999997,0.826013,NS
SYNPO,-0.4833,0.6707,0.47408,0.803887,NS
NDUFS5,-0.3899,0.8286,0.475243,0.76396,NS
SLC25A11,-0.3653,0.8814,0.476468,0.755435,NS
ALDOC,-0.4083,0.7869,0.477177,0.771468,NS
MRPS36,-0.4294,0.7472,0.477709,0.779416,NS
SAMM50,-0.3549,0.9035,0.477901,0.755435,NS
METTL7A,-0.3796,0.8439,0.478238,0.761969,NS
PSMB3,0.3946,0.8106,0.478793,0.76396,NS
RRAD,0.6065,0.5254,0.480119,0.853833,NS
SEC22B,0.3796,0.8387,0.480405,0.761969,NS
METTL26,-0.4346,0.7285,0.482389,0.779416,NS
DYNLL1,0.4747,0.6631,0.484465,0.803887,NS
UBE2V1,-0.3128,1.0021,0.485877,0.726967,NS
RPS25,0.3744,0.837,0.485961,0.761969,NS
COPZ1,0.4789,0.6538,0.486291,0.803887,NS
EIF5B,0.4126,0.7572,0.487039,0.779416,NS
DCAF8,1.174,0.2645,0.489138,0.916833,NS
ANP32A,0.389,0.7952,0.490562,0.76396,NS
HSPB1,0.313,0.9875,0.490797,0.726967,NS
FBP2,-0.3551,0.8689,0.491468,0.755435,NS
EEF2,0.2603,1.1838,0.491822,0.662042,NS
EEF1A2,0.4338,0.7096,0.492234,0.788616,NS
NME1,-0.4475,0.6863,0.493055,0.796603,NS
MYH4,-0.6833,0.4478,0.494319,0.873197,NS
SDHB,-0.2714,1.1246,0.495155,0.685455,NS
DYSF,0.2521,1.2038,0.497154,0.662042,NS
RPA2,0.4072,0.745,0.497297,0.779416,NS
ACADVL,-0.2486,1.2201,0.497426,0.662042,NS
NIBAN1,-0.4057,0.7454,0.498391,0.779416,NS
NDUFB10,-0.4058,0.7445,0.498724,0.779416,NS
HSP90B1,0.3408,0.8857,0.499004,0.755435,NS
LMCD1,-0.3232,0.9321,0.499716,0.754804,NS
NPEPL1,0.3653,0.8238,0.500152,0.76396,NS
UBE2L3,0.5547,0.5421,0.500383,0.84794,NS
BIN3,0.544,0.5516,0.501065,0.84794,NS
PLIN2,-0.492,0.6097,0.501235,0.826013,NS
CTBP1,0.4485,0.6688,0.501283,0.803887,NS
EIF3C,0.2967,1.0107,0.501306,0.726967,NS
ART3,-0.4038,0.742,0.501665,0.779416,NS
HNRNPC,-0.5275,0.5604,0.506303,0.844692,NS
TECR,0.4439,0.6622,0.508233,0.803887,NS
RAB14,-0.4003,0.7338,0.508526,0.779416,NS
SDHA,-0.2436,1.2014,0.509705,0.662042,NS
DDAH2,0.384,0.7605,0.510472,0.779416,NS
DCXR,-0.3349,0.8706,0.510974,0.755435,NS
SORD,-0.3918,0.7433,0.511411,0.779416,NS
NAXE,-0.2705,1.0657,0.514905,0.701887,NS
TPM2,-0.5338,0.5393,0.515372,0.84794,NS
CASQ2,0.3891,0.7371,0.516639,0.779416,NS
SNX3,0.3565,0.8024,0.517578,0.76396,NS
EHD2,0.334,0.8495,0.520327,0.761969,NS
FXR1,-0.4119,0.6861,0.521687,0.796603,NS
ZYX,-0.3663,0.7699,0.522408,0.779416,NS
SURF1,-0.3999,0.7043,0.522863,0.789887,NS
IDI1,-0.3554,0.7877,0.524887,0.771468,NS
OSTF1,0.5967,0.4689,0.525079,0.867483,NS
NAPRT,-0.4222,0.6626,0.525149,0.803887,NS
CAP2,0.3795,0.7361,0.525551,0.779416,NS
MGLL,-0.3941,0.7062,0.526843,0.789887,NS
CASQ1,0.2724,1.0181,0.528039,0.726967,NS
ETF1,0.3187,0.8658,0.52975,0.758126,NS
AZGP1,-0.4528,0.6084,0.530264,0.826013,NS
UBE2G1,0.5003,0.5497,0.530867,0.84794,NS
SCN1B,-0.4681,0.5862,0.531601,0.829962,NS
CAPZA1,-0.5452,0.5011,0.533078,0.856788,NS
TKT,-0.5615,0.486,0.533484,0.858216,NS
OLA1,0.2742,0.9936,0.534023,0.726967,NS
HSPB7,-0.3322,0.8187,0.534617,0.76396,NS
RAB21,0.4706,0.5778,0.534675,0.831666,NS
