gene,n_miss,pct_miss,mean_intensity,classification,imputation_reliable,group_miss_pval
GSTM1,3,6.521739130434782,22.36501523120005,MAR,TRUE,NA
TPM1,0,0,26.687559592421074,Complete,TRUE,NA
CLTB,14,30.434782608695656,16.013698709612036,MNAR,TRUE,0.2843578210894553
ANXA4,0,0,21.54411952659825,Complete,TRUE,NA
DLD,0,0,24.934224405713277,Complete,TRUE,NA
HNRNPA1,1,2.1739130434782608,20.90886898839582,MAR,TRUE,NA
COX6C,0,0,24.401969202275353,Complete,TRUE,NA
C1S,31,67.3913043478261,17.254278916685696,MNAR,FALSE,0.009995002498750625
PARP1,25,54.347826086956516,15.487420651013156,MNAR,FALSE,0.17491254372813594
UCHL1,0,0,22.816117129582988,Complete,TRUE,NA
LTA4H,0,0,22.768843205683176,Complete,TRUE,NA
ALDOC,1,2.1739130434782608,27.247788779651525,MAR,TRUE,NA
C4A,33,71.73913043478261,20.506145763275274,MNAR,FALSE,9.995002498750624e-4
LIMS3,14,30.434782608695656,16.85557364436412,MNAR,TRUE,0.004997501249375313
HSPA1A,0,0,25.870719993764094,Complete,TRUE,NA
IGLC2,0,0,24.89555131954646,Complete,TRUE,NA
CALM1,0,0,25.15747184980835,Complete,TRUE,NA
RO60,20,43.47826086956522,19.874372682883195,MNAR,TRUE,0.33233383308345826
GAA,3,6.521739130434782,17.030389559826705,MAR,TRUE,NA
RRAS,1,2.1739130434782608,18.379097189983103,MAR,TRUE,NA
HLA-C,31,67.3913043478261,15.206838214913327,MNAR,FALSE,0.13943028485757122
DLAT,0,0,24.752685183825648,Complete,TRUE,NA
TXN,0,0,25.43895154185702,Complete,TRUE,NA
COX5B,0,0,25.783126635065564,Complete,TRUE,NA
MAPT,0,0,21.36206906462377,Complete,TRUE,NA
PRKAR1A,0,0,23.812415795391214,Complete,TRUE,NA
ESD,0,0,24.328143575361295,Complete,TRUE,NA
HSPD1,0,0,24.295587413616207,Complete,TRUE,NA
CLU,0,0,20.704867972120354,Complete,TRUE,NA
MYL2,0,0,25.904459999248775,Complete,TRUE,NA
HSPA5,0,0,22.372767066621993,Complete,TRUE,NA
LAMC1,10,21.73913043478261,19.157928721941875,MAR,TRUE,NA
MYH3,12,26.08695652173913,24.637463919421407,MAR,TRUE,NA
HSPA8,0,0,26.79428599823118,Complete,TRUE,NA
SLC2A1,3,6.521739130434782,20.050115715080135,MAR,TRUE,NA
EPB41,15,32.608695652173914,19.124284252092355,MNAR,TRUE,0.2688655672163918
PDHB,0,0,24.965250434813694,Complete,TRUE,NA
DBT,3,6.521739130434782,19.26178414705353,MAR,TRUE,NA
PYGB,0,0,28.900073575872348,Complete,TRUE,NA
PYGM,0,0,29.276361009405946,Complete,TRUE,NA
RALA,1,2.1739130434782608,18.947452409679073,MAR,TRUE,NA
SPTB,0,0,20.82688345636048,Complete,TRUE,NA
LAMP1,23,50,18.31721004033962,MNAR,FALSE,0.020989505247376312
ACADM,0,0,23.78318389962551,Complete,TRUE,NA
DMD,0,0,21.92009265500461,Complete,TRUE,NA
MTHFD1,0,0,22.006877003801073,Complete,TRUE,NA
ADH5,0,0,24.429924711352374,Complete,TRUE,NA
PABPC1,0,0,21.004581555687103,Complete,TRUE,NA
HARS1,3,6.521739130434782,17.863095318214945,MAR,TRUE,NA
COL6A1,10,21.73913043478261,19.944017762896287,MAR,TRUE,NA
COL6A2,20,43.47826086956522,18.58908047307654,MNAR,TRUE,0.11644177911044477
COL6A3,1,2.1739130434782608,20.141259810428668,MAR,TRUE,NA
SLC25A4,0,0,28.03814916124699,Complete,TRUE,NA
SLC25A6,0,0,26.586616419745184,Complete,TRUE,NA
IMPDH2,0,0,21.23590039516529,Complete,TRUE,NA
CKB,0,0,31.397300418249753,Complete,TRUE,NA
ANXA3,3,6.521739130434782,19.674634962975997,MAR,TRUE,NA
BCKDHA,12,26.08695652173913,16.223605379783802,MNAR,TRUE,0.26486756621689156
ACTN1,0,0,23.285985222002445,Complete,TRUE,NA
MYL4,1,2.1739130434782608,19.41511052029934,MAR,TRUE,NA
MYH1,0,0,27.871832490729044,Complete,TRUE,NA
MYH7,0,0,29.256516447525133,Complete,TRUE,NA
PEPD,4,8.695652173913043,18.35493267187101,MAR,TRUE,NA
XRCC6,7,15.217391304347828,19.014407634194544,MAR,TRUE,NA
XRCC5,1,2.1739130434782608,21.335599475867678,MAR,TRUE,NA
COX4I1,0,0,25.38944882527742,Complete,TRUE,NA
IFITM1,25,54.347826086956516,17.67940105140374,MNAR,FALSE,0.2943528235882059
LAMP2,3,6.521739130434782,21.071865296260498,MAR,TRUE,NA
RNH1,0,0,23.862231939732407,Complete,TRUE,NA
MYH6,25,54.347826086956516,21.436501719253304,MNAR,FALSE,0.8730634682658671
MYH8,9,19.565217391304348,16.29386799508696,MNAR,TRUE,0.263368315842079
EEF2,0,0,24.43834093184968,Complete,TRUE,NA
KRT10,0,0,22.132102976261287,Complete,TRUE,NA
PDIA4,11,23.91304347826087,16.228519159037383,MNAR,TRUE,0.4877561219390305
TPT1,0,0,24.410234006605542,Complete,TRUE,NA
ALAD,0,0,20.622740150900615,Complete,TRUE,NA
LCP1,5,10.869565217391305,24.12529456803627,MAR,TRUE,NA
PLS3,6,13.043478260869565,18.33076099625909,MAR,TRUE,NA
APEH,0,0,23.909565429059636,Complete,TRUE,NA
ETFA,0,0,24.887313995029555,Complete,TRUE,NA
TNNT1,0,0,24.208187963444992,Complete,TRUE,NA
GYS1,0,0,23.929066561677413,Complete,TRUE,NA
PRKAR2A,0,0,23.369823553114113,Complete,TRUE,NA
ENO3,0,0,29.798618269118304,Complete,TRUE,NA
CD59,2,4.3478260869565215,20.719436031382887,MAR,TRUE,NA
MIF,0,0,24.74092811134857,Complete,TRUE,NA
PRKCSH,1,2.1739130434782608,22.33784484484985,MAR,TRUE,NA
FDPS,1,2.1739130434782608,20.183287345365983,MAR,TRUE,NA
COX7A2,0,0,22.447647650328804,Complete,TRUE,NA
NID1,26,56.52173913043478,19.041539872728016,MNAR,FALSE,0.6546726636681659
AKR1A1,0,0,26.363339973845616,Complete,TRUE,NA
PKM,0,0,29.022001695147434,Complete,TRUE,NA
ACYP2,0,0,24.823955400862737,Complete,TRUE,NA
HSP90B1,0,0,23.786392081955793,Complete,TRUE,NA
MYL6B,0,0,22.482915952268527,Complete,TRUE,NA
SNRPB,14,30.434782608695656,16.14103363118272,MNAR,TRUE,0.09845077461269365
IDE,1,2.1739130434782608,18.610600902421233,MAR,TRUE,NA
COX6B1,0,0,24.291518544495442,Complete,TRUE,NA
HNRNPL,20,43.47826086956522,19.268881115735958,MNAR,TRUE,0.049475262368815595
DARS1,0,0,21.98926680330296,Complete,TRUE,NA
JUP,11,23.91304347826087,18.688520981579828,MAR,TRUE,NA
UQCRB,0,0,25.185194181833527,Complete,TRUE,NA
CPA3,5,10.869565217391305,18.39527614503058,MAR,TRUE,NA
FABP4,0,0,25.792572016400957,Complete,TRUE,NA
GLUL,8,17.391304347826086,18.46791525696938,MAR,TRUE,NA
AKR1B1,0,0,25.127228389812064,Complete,TRUE,NA
GSPT1,2,4.3478260869565215,19.48638725707502,MAR,TRUE,NA
PGAM2,0,0,27.916266467571067,Complete,TRUE,NA
EZR,20,43.47826086956522,23.573876930594192,MAR,TRUE,NA
UCHL3,0,0,22.199851719021712,Complete,TRUE,NA
NME1,1,2.1739130434782608,20.066581495465858,MAR,TRUE,NA
RPS2,0,0,21.469863512417465,Complete,TRUE,NA
RPA2,15,32.608695652173914,15.936988870674195,MNAR,TRUE,0.6166916541729135
COX7C,0,0,24.668622840609913,Complete,TRUE,NA
NQO2,12,26.08695652173913,21.140101215769285,MAR,TRUE,NA
PFKFB1,10,21.73913043478261,20.69240457312173,MAR,TRUE,NA
CBR1,0,0,24.54879732697268,Complete,TRUE,NA
ANK1,1,2.1739130434782608,20.254776718561416,MAR,TRUE,NA
ACADS,0,0,23.504556781370837,Complete,TRUE,NA
PPP3CB,1,2.1739130434782608,21.949037560936137,MAR,TRUE,NA
ATP2A2,0,0,27.90547170392064,Complete,TRUE,NA
CD36,1,2.1739130434782608,21.30756008004647,MAR,TRUE,NA
FAH,2,4.3478260869565215,21.104985872428355,MAR,TRUE,NA
YBX3,0,0,20.805452871377188,Complete,TRUE,NA
TMEM11,0,0,21.57409734419452,Complete,TRUE,NA
GOT1,0,0,27.166818759937733,Complete,TRUE,NA
CKMT2,0,0,27.3183413876521,Complete,TRUE,NA
NDUFB7,0,0,21.677419000432828,Complete,TRUE,NA
PRKACA,0,0,23.318494068970054,Complete,TRUE,NA
CAPN2,0,0,21.283033772684863,Complete,TRUE,NA
DES,0,0,22.498117447136213,Complete,TRUE,NA
CTPS1,22,47.82608695652174,15.053004086497511,MNAR,TRUE,0.9260369815092454
PFKL,0,0,25.282166748977783,Complete,TRUE,NA
LGALS3,12,26.08695652173913,18.849510472672584,MAR,TRUE,NA
PSMC3,0,0,21.894542816556598,Complete,TRUE,NA
TCP1,0,0,22.743297926570122,Complete,TRUE,NA
PTPN1,26,56.52173913043478,17.893956678367807,MNAR,FALSE,0.5147426286856571
ARF4,0,0,28.126226123377048,Complete,TRUE,NA
RPL7,0,0,22.45000524800624,Complete,TRUE,NA
VCL,0,0,23.772251633490782,Complete,TRUE,NA
RPL17,10,21.73913043478261,18.99538705614655,MAR,TRUE,NA
PGAM1,0,0,28.880540690338872,Complete,TRUE,NA
ATP5PF,0,0,22.88956199936634,Complete,TRUE,NA
TNNI1,0,0,25.163053530418335,Complete,TRUE,NA
NCL,0,0,20.382585687751224,Complete,TRUE,NA
HK1,0,0,23.94292010180759,Complete,TRUE,NA
NDUFV2,0,0,24.79866679242355,Complete,TRUE,NA
SRM,7,15.217391304347828,17.510556892657018,MAR,TRUE,NA
TYMP,27,58.69565217391305,16.87920532185675,MNAR,FALSE,0.512743628185907
EIF2S2,1,2.1739130434782608,18.42630118762907,MAR,TRUE,NA
ANXA7,0,0,23.02509108092688,Complete,TRUE,NA
TPSB2,11,23.91304347826087,20.1458055257681,MAR,TRUE,NA
RAB6A,1,2.1739130434782608,20.329854366101564,MAR,TRUE,NA
PVALB,20,43.47826086956522,21.266314025792955,MAR,TRUE,NA
PSMB1,0,0,22.351360883818014,Complete,TRUE,NA
COX5A,0,0,25.30556360753681,Complete,TRUE,NA
OGN,2,4.3478260869565215,20.126360987276765,MAR,TRUE,NA
CAPN3,0,0,20.345044558126187,Complete,TRUE,NA
CAST,0,0,20.474721014246576,Complete,TRUE,NA
NEB,0,0,23.49877133487454,Complete,TRUE,NA
PTMS,38,82.6086956521739,15.360588445794216,MNAR,FALSE,0.00849575212393803
GSTM3,0,0,23.168268312863123,Complete,TRUE,NA
ATP6V1B2,2,4.3478260869565215,18.98763827293304,MAR,TRUE,NA
CSRP1,6,13.043478260869565,20.213567220123064,MAR,TRUE,NA
FLNA,0,0,25.913798222949683,Complete,TRUE,NA
MAOA,1,2.1739130434782608,20.414587065887112,MAR,TRUE,NA
ACO1,0,0,21.097214520225226,Complete,TRUE,NA
GPD1,0,0,26.08819865983146,Complete,TRUE,NA
VDAC1,0,0,26.144318125870505,Complete,TRUE,NA
RYR1,0,0,23.34739287428955,Complete,TRUE,NA
SDHB,0,0,24.45228496091801,Complete,TRUE,NA
CD9,20,43.47826086956522,17.52872418782007,MNAR,TRUE,0.4292853573213393
BCKDHB,10,21.73913043478261,17.397017183826236,MNAR,TRUE,0.9945027486256871
COMT,0,0,21.401720770004925,Complete,TRUE,NA
TGM2,0,0,18.366476171983155,Complete,TRUE,NA
MMUT,2,4.3478260869565215,20.21046918113362,MAR,TRUE,NA
OSBP,2,4.3478260869565215,21.771094986804606,MAR,TRUE,NA
PCMT1,0,0,24.664520292398382,Complete,TRUE,NA
GART,9,19.565217391304348,18.211840508167256,MAR,TRUE,NA
PAICS,1,2.1739130434782608,20.451301807547416,MAR,TRUE,NA
SCP2,8,17.391304347826086,17.337446458290273,MNAR,TRUE,0.1504247876061969
UBA1,0,0,23.70409564157114,Complete,TRUE,NA
GPX3,4,8.695652173913043,19.48905275766735,MAR,TRUE,NA
NME2,0,0,23.717476791938932,Complete,TRUE,NA
FDXR,14,30.434782608695656,17.011420019676773,MNAR,TRUE,0.4942528735632184
HNRNPA2B1,0,0,21.90605944935791,Complete,TRUE,NA
UQCRC2,0,0,25.96578297128508,Complete,TRUE,NA
FECH,1,2.1739130434782608,18.711343835132865,MAR,TRUE,NA
AMPD1,0,0,23.733120610553744,Complete,TRUE,NA
FBLN1,11,23.91304347826087,16.826954692491412,MNAR,TRUE,1
SFPQ,20,43.47826086956522,17.199041255783186,MNAR,TRUE,0.15342328835582209
PPIB,1,2.1739130434782608,20.59036087047274,MAR,TRUE,NA
S100A1,0,0,26.340089061053064,Complete,TRUE,NA
HRC,0,0,22.705830405106735,Complete,TRUE,NA
ME2,1,2.1739130434782608,20.885884676048672,MAR,TRUE,NA
WARS1,0,0,22.74878982749558,Complete,TRUE,NA
RPS3,0,0,21.944649194474685,Complete,TRUE,NA
GCSH,0,0,22.447054139849826,Complete,TRUE,NA
AHCY,0,0,22.70990017982268,Complete,TRUE,NA
CFL1,0,0,26.173312525189857,Complete,TRUE,NA
ATP2B4,14,30.434782608695656,16.10957755731612,MNAR,TRUE,0.25537231384307846
CPT2,0,0,21.52382177505744,Complete,TRUE,NA
LAMA2,8,17.391304347826086,19.65880758782522,MAR,TRUE,NA
GPT,0,0,23.38632818235194,Complete,TRUE,NA
COX7A1,0,0,26.065959685281886,Complete,TRUE,NA
EEF1B2,0,0,23.002196058305657,Complete,TRUE,NA
ATP5PB,0,0,24.913516366848096,Complete,TRUE,NA
ACP1,0,0,22.469982664879666,Complete,TRUE,NA
ACAT1,0,0,25.982337293999034,Complete,TRUE,NA
AZGP1,0,0,20.45132270005345,Complete,TRUE,NA
MPST,1,2.1739130434782608,19.87346070357981,MAR,TRUE,NA
RPS12,0,0,21.99550160763596,Complete,TRUE,NA
DNAJB1,17,36.95652173913043,17.166216959136246,MNAR,TRUE,0.2683658170914543
ATP5F1A,0,0,27.722419895769246,Complete,TRUE,NA
PSMA1,0,0,20.977154358410576,Complete,TRUE,NA
PSMA2,0,0,23.06091543930761,Complete,TRUE,NA
PSMA3,0,0,22.112719497575753,Complete,TRUE,NA
PSMA4,0,0,23.21368699024199,Complete,TRUE,NA
MSN,0,0,23.511534370205496,Complete,TRUE,NA
DDX6,9,19.565217391304348,17.888475218197613,MAR,TRUE,NA
RPL13,5,10.869565217391305,19.6231368933495,MAR,TRUE,NA
IVD,1,2.1739130434782608,18.774916338798775,MAR,TRUE,NA
S100A4,0,0,23.302807174486706,Complete,TRUE,NA
HMGB2,16,34.78260869565217,16.920339559014568,MNAR,TRUE,0.46326836581709147
PTBP1,18,39.130434782608695,17.717569190228716,MNAR,TRUE,0.22988505747126436
TARS1,11,23.91304347826087,18.846931926399993,MAR,TRUE,NA
VARS1,3,6.521739130434782,19.698159867020905,MAR,TRUE,NA
EEF1G,0,0,22.84227312167133,Complete,TRUE,NA
PLN,1,2.1739130434782608,21.394750205213185,MAR,TRUE,NA
FKBP2,1,2.1739130434782608,21.372966302137065,MAR,TRUE,NA
STOM,0,0,20.265675457821743,Complete,TRUE,NA
MAOB,0,0,22.81834595113269,Complete,TRUE,NA
YWHAQ,6,13.043478260869565,20.129913676456866,MAR,TRUE,NA
RPL10,16,34.78260869565217,16.86357454822346,MNAR,TRUE,0.49225387306346824
APEX1,1,2.1739130434782608,18.8090558570783,MAR,TRUE,NA
CALR,1,2.1739130434782608,21.344807825816694,MAR,TRUE,NA
MAP4,0,0,21.799791154470935,Complete,TRUE,NA
CANX,0,0,22.159385235158876,Complete,TRUE,NA
PSMA5,0,0,22.669733984178635,Complete,TRUE,NA
PSMB4,1,2.1739130434782608,21.696106164505125,MAR,TRUE,NA
PSMB6,0,0,20.612734223915254,Complete,TRUE,NA
PSMB5,0,0,21.691897287982034,Complete,TRUE,NA
GSTM2,0,0,26.391201790894346,Complete,TRUE,NA
TMOD1,9,19.565217391304348,17.465769764236693,MNAR,TRUE,0.4307846076961519
NDUFS1,0,0,25.04093595930198,Complete,TRUE,NA
MAPK1,0,0,20.700370999085344,Complete,TRUE,NA
LAP3,0,0,22.732245636024242,Complete,TRUE,NA
TPP2,3,6.521739130434782,18.144600150748957,MAR,TRUE,NA
IMPA1,0,0,21.358105560361775,Complete,TRUE,NA
TKT,7,15.217391304347828,18.60881049265886,MAR,TRUE,NA
EEF1D,0,0,23.324243953822844,Complete,TRUE,NA
MARCKS,24,52.17391304347826,15.6776444302313,MNAR,FALSE,0.20039980009995004
AQP1,5,10.869565217391305,18.30693788940312,MAR,TRUE,NA
GNA11,12,26.08695652173913,16.675594917630768,MNAR,TRUE,0.6146926536731634
ALDH4A1,0,0,22.65557143404475,Complete,TRUE,NA
ERP29,1,2.1739130434782608,19.708492307823914,MAR,TRUE,NA
PRDX6,0,0,27.342198325415488,Complete,TRUE,NA
BLVRB,0,0,25.354832777100277,Complete,TRUE,NA
PRDX5,0,0,25.036773880534177,Complete,TRUE,NA
DDT,2,4.3478260869565215,21.51936362418005,MAR,TRUE,NA
PRDX3,0,0,25.919275261939312,Complete,TRUE,NA
ATP5F1D,0,0,23.49163922239524,Complete,TRUE,NA
RPL12,1,2.1739130434782608,19.90968979239988,MAR,TRUE,NA
ECHS1,0,0,25.26545924484615,Complete,TRUE,NA
CMPK1,1,2.1739130434782608,20.778591727728593,MAR,TRUE,NA
PEBP1,0,0,26.55497074058849,Complete,TRUE,NA
PDIA3,0,0,22.581691291139386,Complete,TRUE,NA
PPP2R1A,0,0,22.974789764212915,Complete,TRUE,NA
PPIF,0,0,21.093778640082924,Complete,TRUE,NA
NMT1,9,19.565217391304348,19.128978904190905,MAR,TRUE,NA
ADSS2,0,0,22.407548824876354,Complete,TRUE,NA
LRPAP1,8,17.391304347826086,18.161796079570156,MAR,TRUE,NA
TSPO,0,0,19.7125002775922,Complete,TRUE,NA
ADSL,0,0,22.991542440219227,Complete,TRUE,NA
CLIP1,1,2.1739130434782608,19.78218883144876,MAR,TRUE,NA
SRI,7,15.217391304347828,20.2063806857505,MAR,TRUE,NA
SERPINB1,0,0,21.539823656006057,Complete,TRUE,NA
ALDH1B1,0,0,22.291546396312093,Complete,TRUE,NA
SDHA,0,0,24.565714783385214,Complete,TRUE,NA
CORO1A,39,84.78260869565217,20.98392417748782,MNAR,FALSE,4.997501249375312e-4
GDI1,0,0,21.454876354820193,Complete,TRUE,NA
MAT2A,1,2.1739130434782608,21.552487023618724,MAR,TRUE,NA
CASQ1,0,0,29.57298891750366,Complete,TRUE,NA
AKT1,19,41.30434782608695,17.67172327900203,MNAR,TRUE,0.05847076461769116
AKT2,13,28.26086956521739,16.950539949269235,MNAR,TRUE,0.06946526736631684
UQCRC1,0,0,25.994021895279868,Complete,TRUE,NA
HIBADH,0,0,23.649241223302422,Complete,TRUE,NA
ATIC,0,0,22.821008259583728,Complete,TRUE,NA
HNRNPH3,9,19.565217391304348,16.701098756451493,MNAR,TRUE,0.10494752623688156
HNRNPH1,0,0,19.755710503492388,Complete,TRUE,NA
YWHAB,0,0,22.52780641273017,Complete,TRUE,NA
STIP1,0,0,23.505899150401017,Complete,TRUE,NA
S100A11,7,15.217391304347828,20.525923053158007,MAR,TRUE,NA
PRDX2,0,0,27.95276019792162,Complete,TRUE,NA
RPL9,10,21.73913043478261,19.347436040165096,MAR,TRUE,NA
ACSL1,0,0,24.244029683381765,Complete,TRUE,NA
KIF5B,1,2.1739130434782608,20.333649962938328,MAR,TRUE,NA
SHMT1,5,10.869565217391305,19.366694117070228,MAR,TRUE,NA
SHMT2,11,23.91304347826087,19.39862518564107,MAR,TRUE,NA
EPHX2,18,39.130434782608695,16.995664894983488,MNAR,TRUE,0.6866566716641679
HSPA4,0,0,23.63544530045206,Complete,TRUE,NA
MPI,0,0,22.537866847156113,Complete,TRUE,NA
GPC1,31,67.3913043478261,14.890652549789186,MNAR,FALSE,0.3183408295852074
PFN2,0,0,23.43952406317049,Complete,TRUE,NA
SERPINB6,1,2.1739130434782608,22.344868846185218,MAR,TRUE,NA
RDX,0,0,21.28970001583136,Complete,TRUE,NA
RPA3,12,26.08695652173913,16.647645672177557,MNAR,TRUE,0.3988005997001499
RPL22,0,0,20.996896378674275,Complete,TRUE,NA
SPR,1,2.1739130434782608,21.436620421766893,MAR,TRUE,NA
SAA4,34,73.91304347826086,18.666213314591097,MNAR,FALSE,0.063968015992004
FBN1,5,10.869565217391305,18.15685727765657,MAR,TRUE,NA
AGL,0,0,25.26256983199672,Complete,TRUE,NA
MYH9,0,0,22.54638347254254,Complete,TRUE,NA
COPB2,12,26.08695652173913,16.632016094832256,MNAR,TRUE,0.27936031984008
ACTN2,0,0,23.87691098763662,Complete,TRUE,NA
ADD1,25,54.347826086956516,14.950625439059634,MNAR,FALSE,0.26786606696651677
BSG,0,0,21.937561508394964,Complete,TRUE,NA
FUS,0,0,19.632418092371605,Complete,TRUE,NA
MYH11,3,6.521739130434782,20.589319303351807,MAR,TRUE,NA
GLRX,0,0,23.817091554157127,Complete,TRUE,NA
PPM1A,8,17.391304347826086,18.09473618391292,MAR,TRUE,NA
KRT2,4,8.695652173913043,21.113472111941928,MAR,TRUE,NA
HMGCL,6,13.043478260869565,17.389481161815155,MAR,TRUE,NA
PSMC2,0,0,21.465082832803542,Complete,TRUE,NA
ARL3,12,26.08695652173913,18.429805973366367,MNAR,TRUE,0.06146926536731634
MAP2K2,14,30.434782608695656,18.840625260589135,MNAR,TRUE,0.5542228885557221
ATP5F1C,0,0,25.829602970727052,Complete,TRUE,NA
ATP6V1E1,3,6.521739130434782,18.302805313730605,MAR,TRUE,NA
RPL4,2,4.3478260869565215,20.22936659360472,MAR,TRUE,NA
LONP1,1,2.1739130434782608,20.43231146785424,MAR,TRUE,NA
PGM1,0,0,27.386297835241532,Complete,TRUE,NA
PPP1CC,23,50,16.524312824861443,MNAR,FALSE,0.22638680659670166
SERPINF1,3,6.521739130434782,19.18007542113867,MAR,TRUE,NA
DLST,0,0,24.851127464808968,Complete,TRUE,NA
GMPR,2,4.3478260869565215,19.16250304095838,MAR,TRUE,NA
GPX4,0,0,21.781406860105253,Complete,TRUE,NA
SRP14,7,15.217391304347828,19.406556573569798,MAR,TRUE,NA
HPCAL1,10,21.73913043478261,18.25196360023335,MAR,TRUE,NA
TAGLN2,0,0,20.319715192839148,Complete,TRUE,NA
TALDO1,0,0,22.50489067051883,Complete,TRUE,NA
SNCA,0,0,20.81499573210255,Complete,TRUE,NA
ETFB,0,0,23.693806021122796,Complete,TRUE,NA
RBMX,21,45.65217391304348,18.21238826545561,MNAR,TRUE,0.5152423788105946
ATP6V1A,3,6.521739130434782,18.873603889632655,MAR,TRUE,NA
HSPA9,0,0,24.489588934300603,Complete,TRUE,NA
RPS19,0,0,20.187547375907137,Complete,TRUE,NA
COL15A1,15,32.608695652173914,17.766587076314085,MNAR,TRUE,0.8255872063968016
COL18A1,23,50,15.873056547665417,MNAR,FALSE,0.11594202898550725
DDOST,1,2.1739130434782608,20.193837068706802,MAR,TRUE,NA
ANP32A,1,2.1739130434782608,21.350729590832387,MAR,TRUE,NA
CAP2,0,0,22.754676089302926,Complete,TRUE,NA
CCT6A,0,0,21.48614489515726,Complete,TRUE,NA
NNMT,33,71.73913043478261,18.773079547305276,MNAR,FALSE,0.026486756621689155
RPL13A,4,8.695652173913043,18.41562110035702,MAR,TRUE,NA
ARL1,23,50,16.90828984238897,MNAR,FALSE,0.09645177411294353
STAT3,20,43.47826086956522,16.73388360560409,MNAR,TRUE,0.2898550724637681
MDH1,0,0,28.313989049106596,Complete,TRUE,NA
MDH2,0,0,28.290689817173078,Complete,TRUE,NA
HADHA,0,0,26.443651171336644,Complete,TRUE,NA
EIF2S3,1,2.1739130434782608,18.865027865132653,MAR,TRUE,NA
PPP1R2,15,32.608695652173914,16.71627737239991,MNAR,TRUE,0.025487256371814093
GARS1,0,0,19.26962557591802,Complete,TRUE,NA
IARS1,5,10.869565217391305,17.225695380345524,MAR,TRUE,NA
EIF1,1,2.1739130434782608,21.242415958346946,MAR,TRUE,NA
ACTR1B,12,26.08695652173913,16.508397293644986,MNAR,TRUE,0.7296351824087957
ECI1,0,0,24.36377971667576,Complete,TRUE,NA
AKR1C3,1,2.1739130434782608,21.27125981308299,MAR,TRUE,NA
RPS27,13,28.26086956521739,19.556797381415304,MAR,TRUE,NA
LRPPRC,0,0,22.563588044158813,Complete,TRUE,NA
ACAA2,0,0,24.146037641753654,Complete,TRUE,NA
RPL35,27,58.69565217391305,17.899886896830246,MNAR,FALSE,0.5312343828085957
SLC1A4,20,43.47826086956522,17.846055193708757,MNAR,TRUE,0.4512743628185907
PAFAH1B1,1,2.1739130434782608,20.001707721972764,MAR,TRUE,NA
CRAT,0,0,24.310594106918035,Complete,TRUE,NA
BTD,19,41.30434782608695,15.854441158375572,MNAR,TRUE,0.9835082458770614
GPD2,0,0,22.025272562603345,Complete,TRUE,NA
RANBP1,6,13.043478260869565,19.560026891295227,MAR,TRUE,NA
NAMPT,0,0,21.512879091213883,Complete,TRUE,NA
PSMC4,1,2.1739130434782608,20.329902013737637,MAR,TRUE,NA
TSFM,1,2.1739130434782608,17.721430193476596,MAR,TRUE,NA
TNNT3,0,0,25.90902337092359,Complete,TRUE,NA
ASPA,3,6.521739130434782,20.108847989030803,MAR,TRUE,NA
PPIC,15,32.608695652173914,17.358635315072362,MNAR,TRUE,0.19990004997501248
VDAC2,0,0,25.16651648564497,Complete,TRUE,NA
ACADSB,0,0,20.823487351270643,Complete,TRUE,NA
USP5,0,0,20.951369321769853,Complete,TRUE,NA
MAPK9,9,19.565217391304348,17.1392320011222,MNAR,TRUE,0.5517241379310345
MAP2K4,2,4.3478260869565215,18.19109533637774,MAR,TRUE,NA
PHKA2,0,0,21.38704903143854,Complete,TRUE,NA
PHKA1,0,0,23.11193310978639,Complete,TRUE,NA
CRKL,0,0,21.46013668444215,Complete,TRUE,NA
MTIF2,19,41.30434782608695,15.822609373369376,MNAR,TRUE,0.5692153923038481
NSF,1,2.1739130434782608,20.576248596373453,MAR,TRUE,NA
MAP2K3,0,0,21.886773262395863,Complete,TRUE,NA
RPL27A,8,17.391304347826086,20.765787316857757,MAR,TRUE,NA
RPL5,4,8.695652173913043,21.824800379630247,MAR,TRUE,NA
RPS9,0,0,21.385952115445843,Complete,TRUE,NA
RPS5,0,0,21.166826352117024,Complete,TRUE,NA
RPS10,1,2.1739130434782608,21.927516711054825,MAR,TRUE,NA
GNPDA1,0,0,21.51714641577541,Complete,TRUE,NA
UTRN,5,10.869565217391305,19.978641613367003,MAR,TRUE,NA
IQGAP1,5,10.869565217391305,19.8108327985817,MAR,TRUE,NA
GYG1,0,0,24.45888222933636,Complete,TRUE,NA
STT3A,24,52.17391304347826,17.56133686955412,MNAR,FALSE,0.23638180909545228
CAPZA2,0,0,21.922670583647264,Complete,TRUE,NA
CAPZB,0,0,21.107366169442816,Complete,TRUE,NA
EIF1AX,4,8.695652173913043,19.3144948804578,MAR,TRUE,NA
QARS1,1,2.1739130434782608,19.69611391224771,MAR,TRUE,NA
UQCRFS1,0,0,25.300635039337255,Complete,TRUE,NA
ATP5PO,0,0,26.01384827527954,Complete,TRUE,NA
LIMS1,5,10.869565217391305,18.73523188481731,MAR,TRUE,NA
PREP,0,0,23.83917845742724,Complete,TRUE,NA
ME1,0,0,21.3058367321466,Complete,TRUE,NA
ARCN1,16,34.78260869565217,17.654531237466482,MNAR,TRUE,0.9500249875062469
LSS,22,47.82608695652174,18.37391689605002,MNAR,TRUE,0.7666166916541729
GCLC,13,28.26086956521739,18.473119274536522,MNAR,TRUE,0.3503248375812094
