gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d,imputation_reliable
ESYT2,16.6186629572161,16.89431029917418,0.435053036617922,47.82608695652174,0.2756473419580807,0.6335948005350055,TRUE
ILVBL,16.95828012639329,17.014129588294875,0.7120608037284768,63.04347826086957,0.05584946190158391,0.07843355737199156,FALSE
FITM1,16.530058389468742,16.485939854265588,0.8059403377482994,28.26086956521739,-0.0441185352031539,-0.054741688853067946,TRUE
NUDT19,15.70549572430548,15.661047891124504,0.5850734413809913,67.3913043478261,-0.04444783318097656,-0.07596966472459102,FALSE
SLC35A4,16.389672740321533,16.38270551986174,0.5678737968860001,32.608695652173914,-0.006967220459792145,-0.012268959226500117,TRUE
FXYD1,16.68417307273934,16.808696397447797,0.7940672145877732,54.347826086956516,0.12452332470845562,0.1568171087042044,FALSE
ACACB,15.500673730141774,15.67413348577618,0.35598508610515134,69.56521739130434,0.17345975563440597,0.4872669176460083,FALSE
CCS,19.826873083479295,19.713244134910507,0.7528277499578814,43.47826086956522,-0.11362894856878825,-0.15093618503720868,TRUE
GOSR2,17.841904123273146,17.581380969114445,1.158271753658938,34.78260869565217,-0.260523154158701,-0.22492403301359798,TRUE
APOL1,16.907332668594044,16.61908273543281,1.115781902503111,58.69565217391305,-0.2882499331612358,-0.2583389572053326,FALSE
BCKDK,18.33198637788585,18.270166443509442,0.8761016604324781,47.82608695652174,-0.06181993437640898,-0.07056251251240894,TRUE
ARPC1B,17.91595262474931,17.8511986472845,0.562147362073438,56.52173913043478,-0.06475397746480738,-0.11519039638639811,FALSE
ARPC2,18.651796489359924,18.58006536394621,0.6962960203300615,28.26086956521739,-0.07173112541371296,-0.10301814647699786,TRUE
PMM2,17.2142170797423,17.182329443905356,0.5242443918741824,15.217391304347828,-0.031887635836945094,-0.060825897865967184,TRUE
YKT6,18.2903535457157,18.22311958303742,0.4459782109791484,26.08695652173913,-0.06723396267828008,-0.15075616033049558,TRUE
DYNC1LI2,16.954735409198836,16.90641095356367,0.4756150685825947,17.391304347826086,-0.0483244556351643,-0.10160413079253046,TRUE
RASA4,17.582265487403536,17.576792692449022,0.6124427160118735,39.130434782608695,-0.005472794954513915,-0.008936011175301191,TRUE
HTRA2,16.320434830633655,16.413758599772187,0.46218535682906087,47.82608695652174,0.09332376913853224,0.20191848954022143,TRUE
EPB41L2,17.115639612490458,17.2006465759231,0.6423257804382593,54.347826086956516,0.08500696343264025,0.13234244369677944,FALSE
TRAPPC3,17.509891343349945,17.47454761118667,0.5083493500878798,26.08695652173913,-0.0353437321632768,-0.06952646277046842,TRUE
CHMP2A,16.215247286350245,16.286338512010435,0.4123145746249802,17.391304347826086,0.0710912256601901,0.17241987073789708,TRUE
AP1G1,17.302434243733714,17.286248227839863,0.5616504769519404,34.78260869565217,-0.016186015893850936,-0.028818663133149888,TRUE
ENSA,17.505331034961706,17.423455815976613,0.6915258522794112,32.608695652173914,-0.08187521898509331,-0.1183979148649552,TRUE
TIMM8A,18.153771183196188,18.08921162215454,0.5934316298946954,23.91304347826087,-0.06455956104164784,-0.10879022584809635,TRUE
PPP1R12B,19.27873477733172,19.477965503932563,1.119359193948259,39.130434782608695,0.19923072660084173,0.17798641193816014,TRUE
DIAPH1,17.796740459387184,17.771742827203447,0.8635783080737579,60.86956521739131,-0.024997632183737295,-0.028946572592235903,FALSE
CCDC22,18.80007339267214,18.84923024533906,0.859611137199699,45.65217391304348,0.049156852666921935,0.05718498811806594,TRUE
EIF5B,16.112004560948364,16.23593573610564,0.42464603505246956,47.82608695652174,0.12393117515727425,0.29184583141571363,TRUE
ABCB7,16.12554831833443,16.153620682405506,0.58044236689296,34.78260869565217,0.028072364071075384,0.04836374060932778,TRUE
CLASP2,19.416056839108357,19.439283045845112,0.4940171559926239,58.69565217391305,0.023226206736755017,0.04701498005689058,FALSE
CLUH,17.368343628125984,17.369227335663922,0.4211701942884155,17.391304347826086,8.837075379375392e-4,0.0020982195557085886,TRUE
PDCD6,17.527458752372922,17.502959180066167,0.38692574963608634,23.91304347826087,-0.02449957230675537,-0.0633185367730058,TRUE
ATP6V1G1,17.420426306337973,17.463880840255403,0.3944607471421177,39.130434782608695,0.04345453391742993,0.11016187093965518,TRUE
MPDU1,15.93681309573062,15.813029962664107,0.6256053330008297,54.347826086956516,-0.12378313306651378,-0.19786137767203085,FALSE
SH3BGRL,17.693835362194058,17.66240609885134,0.9277902099811596,47.82608695652174,-0.03142926334271934,-0.03387539877507175,TRUE
PMPCB,17.840677010510657,17.865389323687555,0.7485792751902886,34.78260869565217,0.024712313176898704,0.033012286067653746,TRUE
PRKRA,15.04974691969601,15.027969707220553,0.7155011001413334,43.47826086956522,-0.02177721247545783,-0.0304363088626365,TRUE
PPM1B,19.53736766045696,19.497474164132775,0.5697020934482783,47.82608695652174,-0.03989349632418637,-0.07002518822200571,TRUE
DCTN3,16.11317435205581,16.024582058945395,0.601162530020824,30.434782608695656,-0.08859229311041616,-0.14736828841835398,TRUE
FLOT1,16.670953313273934,16.46927523473568,0.7097039326926305,21.73913043478261,-0.20167807853825437,-0.2841721304447107,TRUE
TPPP,16.576706251689533,16.55873200398755,0.8412606946912052,32.608695652173914,-0.017974247701982193,-0.021365847489855514,TRUE
UFL1,17.491254474289754,17.409198408184977,0.5172606188933649,28.26086956521739,-0.08205606610477645,-0.15863582710071455,TRUE
TACC2,18.205504901234846,18.20571378227696,0.47156227378549065,32.608695652173914,2.0888104211280734e-4,4.4295537137863876e-4,TRUE
H6PD,17.25090696594,17.15420561563812,0.5178676447455249,30.434782608695656,-0.0967013503018812,-0.18672985517254953,TRUE
MLYCD,15.52820330382719,15.556752483324196,0.41110744469419735,26.08695652173913,0.02854917949700564,0.06944456945614783,TRUE
BPNT1,17.41686660112918,17.379949845741542,0.5157583558564579,26.08695652173913,-0.03691675538763661,-0.0715776195740608,TRUE
DDAH2,17.928087998809723,17.93373756054383,0.48256072882534745,26.08695652173913,0.005649561734106356,0.011707462701862535,TRUE
ABHD16A,15.2506888187414,15.496884099930856,0.3684454293326087,67.3913043478261,0.24619528118945588,0.6682001229745388,FALSE
MOCS2,16.708860633148774,16.617807238123643,0.5945330359725014,60.86956521739131,-0.09105339502513132,-0.15315111106684198,FALSE
MT-CYB,17.319151292021754,17.27698942384313,0.6177095238467809,30.434782608695656,-0.04216186817862422,-0.0682551693813324,TRUE
CYB5A,16.678009068758765,16.75042220568547,0.4995942941973111,39.130434782608695,0.07241313692670559,0.1449438830022077,TRUE
F13A1,18.44383834214704,18.29918137716652,0.7757826611118135,34.78260869565217,-0.14465696498051983,-0.1864658392509116,TRUE
ASS1,17.790825380465083,17.843727420584255,0.7125860328691821,47.82608695652174,0.052902040119171545,0.07423951309593435,TRUE
KRAS,17.58501737234934,17.59208077951651,0.45912319938303775,21.73913043478261,0.0070634071671697995,0.015384557296737544,TRUE
JCHAIN,19.72822679461658,19.207799856895043,1.0318500884526975,54.347826086956516,-0.5204269377215383,-0.5043629336718285,FALSE
IGLV2-11,18.040823363322183,17.75137964897088,1.0692628971828715,56.52173913043478,-0.2894437143513038,-0.2706946206717593,FALSE
IGHA2,19.135014811521057,18.66730968904676,1.2608062029517102,39.130434782608695,-0.4677051224742961,-0.3709571870596274,TRUE
HLA-B,15.106431979808638,15.2004162126511,0.6339775134025284,47.82608695652174,0.09398423284246249,0.14824537283357797,TRUE
HLA-DRA,17.306823396397608,17.28726188774476,0.7006667335481686,63.04347826086957,-0.019561508652849113,-0.027918420721631598,FALSE
APOE,17.42213589795586,17.282050535468535,1.14976698615364,17.391304347826086,-0.1400853624873264,-0.12183804559909951,TRUE
APOC2,19.057862953546643,18.87876157241285,0.9544810066727277,32.608695652173914,-0.17910138113379404,-0.1876426873680099,TRUE
C1QB,18.873300380508013,18.75151821290971,1.0543541435598032,41.30434782608695,-0.12178216759830462,-0.11550404419821689,TRUE
C1QC,16.403687151858357,16.101768934472496,1.2777381089103639,43.47826086956522,-0.301918217385861,-0.23629115800837497,TRUE
LRG1,18.977459854758976,18.769844724705617,1.1032918584088496,34.78260869565217,-0.20761513005335885,-0.18817788645044312,TRUE
