gene,logFC,neg_log10_p,pi_score,adj_pval,direction
HSDL2,-0.4774,2.6386,0.055012,0.288738,NS
TCAP,0.8152,1.5433,0.055192,0.393958,NS
XRCC5,0.7235,1.735,0.055558,0.378494,NS
MYL6B,0.9398,1.335,0.055642,0.459543,NS
EIF3M,0.7178,1.7434,0.056044,0.375308,NS
SMTN,-0.6391,1.957,0.056151,0.323342,NS
RPL15,0.7647,1.6333,0.056362,0.389789,NS
BIN3,0.9101,1.3539,0.058589,0.451937,NS
MYH11,-0.9918,1.2362,0.059422,0.477541,NS
LAMTOR1,0.7701,1.5868,0.059985,0.39194,NS
RPL27,0.778,1.5596,0.061191,0.393958,NS
CTSG,2.0462,0.5868,0.062996,0.703864,NS
NNMT,1.9433,0.6171,0.063213,0.687521,NS
EEF1A2,0.728,1.6467,0.063261,0.389312,NS
LCP1,1.0363,1.1483,0.064564,0.491079,NS
RBMX,1.0989,1.0724,0.066299,0.534667,NS
DHRS7,0.5511,2.1295,0.067042,0.323342,NS
AHCYL2,-0.5956,1.9598,0.068046,0.323342,NS
H6PD,-0.6629,1.7523,0.068932,0.375308,NS
ECI2,-0.5532,2.0921,0.069619,0.323342,NS
MYPN,0.6924,1.6691,0.069882,0.389312,NS
CTSD,0.6573,1.7475,0.071008,0.375308,NS
ATG3,-1.1008,1.0406,0.071527,0.549983,NS
PPP1R1A,-0.7925,1.4418,0.072003,0.416039,NS
CSDE1,0.579,1.9727,0.072074,0.323342,NS
COQ8A,-0.4557,2.4978,0.072727,0.292548,NS
PLCD4,-0.5346,2.1233,0.073256,0.323342,NS
AKR1C3,0.8758,1.2942,0.073545,0.468066,NS
BDH1,-0.6975,1.6211,0.073992,0.39085,NS
SH3BGRL,-0.9764,1.1576,0.074077,0.488443,NS
TIMM50,-0.7209,1.561,0.074945,0.393958,NS
TST,-0.7081,1.5858,0.07534,0.39194,NS
RPL14,0.711,1.5756,0.075817,0.393958,NS
ACAD8,-0.6165,1.7486,0.083576,0.375308,NS
PHKA1,-0.5775,1.8579,0.084547,0.352133,NS
MTX1,-0.6266,1.7117,0.084614,0.379213,NS
TUBA8,-0.5447,1.9574,0.085849,0.323342,NS
TFAM,-0.6901,1.5422,0.086251,0.393958,NS
NPM1,0.6031,1.7606,0.086725,0.375308,NS
CLIC5,-0.583,1.8191,0.086985,0.361974,NS
PBXIP1,0.5219,1.9793,0.092681,0.323342,NS
HNRNPL,0.8385,1.2259,0.093779,0.477541,NS
PFKFB1,-0.6168,1.654,0.095447,0.389312,NS
SYNPO2,0.861,1.1847,0.095488,0.484966,NS
CAMK2D,0.4679,2.1796,0.095548,0.323342,NS
ADD1,1.0597,0.9559,0.097069,0.572104,NS
MYLK,-0.881,1.1448,0.098048,0.491079,NS
PPP1R3A,-0.8148,1.2347,0.098615,0.477541,NS
SHMT2,-0.7191,1.394,0.099456,0.43298,NS
MYH6,0.9635,1.0396,0.099609,0.549983,NS
NUDT19,-1.0366,0.9639,0.100187,0.572104,NS
GAA,0.7484,1.3152,0.103677,0.465895,NS
CLEC3B,0.8004,1.2226,0.105067,0.477541,NS
MYBPH,0.8663,1.1272,0.105556,0.499065,NS
ARF5,0.7137,1.3661,0.105949,0.447348,NS
ADSS1,-0.4949,1.9609,0.107024,0.323342,NS
ETF1,0.5103,1.8973,0.107578,0.344855,NS
XRCC6,-0.5883,1.6426,0.108045,0.389548,NS
KRT8,-1.1733,0.8178,0.10978,0.61445,NS
HNRNPDL,0.608,1.5602,0.112561,0.393958,NS
HNRNPA2B1,0.7023,1.3483,0.113016,0.451937,NS
ISCU,0.6674,1.4045,0.115525,0.430418,NS
SYNC,0.6321,1.4826,0.115592,0.396353,NS
SUCLG2,-0.5744,1.6114,0.118663,0.39085,NS
PEA15,1.0021,0.9169,0.120544,0.582231,NS
MICOS13,-0.6596,1.3921,0.120734,0.43298,NS
JUP,-0.6924,1.3118,0.123508,0.466769,NS
CSRP1,-0.9372,0.9677,0.123905,0.572104,NS
NIBAN1,-0.6102,1.4758,0.125732,0.396526,NS
APOO,-0.5817,1.5276,0.129229,0.393958,NS
STIM1,-0.5713,1.5487,0.130378,0.393958,NS
RPL10A,0.7504,1.1789,0.130438,0.484966,NS
LAMP1,0.9964,0.8842,0.131516,0.587773,NS
S100A11,0.9173,0.9582,0.132137,0.572104,NS
NPC2,0.6248,1.4066,0.132173,0.430418,NS
RPL18,0.5859,1.4939,0.133255,0.396353,NS
TIMMDC1,0.8988,0.9722,0.133695,0.572104,NS
NAA50,-0.5674,1.5333,0.134899,0.393958,NS
MRPS27,-0.8828,0.9807,0.136215,0.56923,NS
CLYBL,-0.8583,1.0066,0.136786,0.568134,NS
SNTA1,-0.4917,1.7567,0.136822,0.375308,NS
AKAP12,0.8628,0.9978,0.137744,0.568134,NS
PSMD7,-0.5963,1.4427,0.137932,0.416039,NS
ANKRD2,0.5741,1.4975,0.138104,0.396353,NS
AZGP1,0.6983,1.2306,0.138264,0.477541,NS
PA2G4,0.463,1.8474,0.139505,0.352133,NS
PRELP,-0.8264,1.0349,0.139564,0.553981,NS
RPL11,0.6995,1.219,0.140389,0.477541,NS
PDK2,-0.6136,1.3744,0.143425,0.444468,NS
HINT2,-0.5251,1.5881,0.146598,0.39194,NS
PDLIM1,0.646,1.2902,0.146748,0.468066,NS
BZW2,-0.4816,1.7196,0.148545,0.379213,NS
SLC25A6,-0.4645,1.783,0.148552,0.374816,NS
LCMT1,-0.534,1.5182,0.154644,0.393958,NS
ARPC1B,-0.6659,1.2161,0.154971,0.477541,NS
LMOD3,-0.615,1.3051,0.157514,0.468066,NS
SRSF3,0.6455,1.2424,0.157768,0.477541,NS
EEF1A1,0.5033,1.5923,0.158001,0.39194,NS
NT5C3A,-0.4217,1.884,0.160496,0.345871,NS
CORO6,0.8081,0.981,0.161169,0.56923,NS
TIMM10,-0.62,1.2776,0.161384,0.468066,NS
COPZ1,0.6658,1.1692,0.166541,0.484966,NS
ANP32E,1.0778,0.7212,0.16699,0.650374,NS
BSG,-0.3764,2.0441,0.170023,0.323342,NS
EIF3E,0.4683,1.6258,0.173203,0.39085,NS
PHKA2,-0.6296,1.2071,0.173803,0.477541,NS
MRPL37,-0.6087,1.2435,0.175008,0.477541,NS
TIMM13,-0.6952,1.0843,0.176291,0.527147,NS
SLMAP,0.4981,1.5122,0.176495,0.393958,NS
VCP,0.3845,1.935,0.180303,0.325346,NS
PANK4,-0.4537,1.6309,0.181955,0.389789,NS
HCCS,-0.5584,1.3232,0.182466,0.465895,NS
FUS,0.391,1.8868,0.182922,0.345871,NS
RPS6KA3,-0.3631,2.0265,0.183742,0.323342,NS
CAP1,0.6218,1.183,0.183841,0.484966,NS
ABCE1,0.5145,1.4263,0.184576,0.428632,NS
UBE2R2,-0.6302,1.1619,0.185264,0.487774,NS
RPA3,-0.5948,1.2281,0.185998,0.477541,NS
PSMD9,0.4932,1.4806,0.186112,0.396353,NS
RPS13,-0.7918,0.9201,0.186808,0.582194,NS
NDUFAF4,-0.6288,1.1498,0.189265,0.491079,NS
SSB,0.7845,0.918,0.190456,0.582194,NS
ALDH16A1,0.944,0.7576,0.192657,0.634035,NS
HNRNPD,0.3908,1.8282,0.19303,0.358877,NS
COX6B1,-0.5491,1.2895,0.195858,0.468066,NS
RPL18A,0.6768,1.0452,0.196152,0.549983,NS
SIRT5,-0.4649,1.5049,0.199689,0.395023,NS
MTRES1,-0.4942,1.414,0.200114,0.430418,NS
MCCC2,-0.5491,1.2647,0.202088,0.477541,NS
COPS3,-0.5467,1.268,0.202664,0.476209,NS
ADSS2,-0.6392,1.0762,0.205162,0.531748,NS
CSNK1A1,0.8148,0.8439,0.205287,0.60211,NS
NUDT16,-0.4862,1.4108,0.206099,0.430418,NS
IDH1,-0.5099,1.3355,0.208471,0.459543,NS
SUB1,0.4277,1.5913,0.208646,0.39194,NS
CP,0.7422,0.9147,0.209448,0.583176,NS
COA6,-0.4929,1.3741,0.210271,0.444468,NS
RUVBL1,0.4561,1.4821,0.210859,0.396353,NS
TYMP,0.865,0.7772,0.212673,0.631804,NS
GMPR,-0.5537,1.2119,0.213303,0.477541,NS
CLIP2,0.4777,1.4044,0.213383,0.430418,NS
SEC24C,0.5733,1.1692,0.213642,0.484966,NS
DDX39B,0.5335,1.2514,0.214985,0.477541,NS
PPM1A,0.4507,1.4786,0.21555,0.396353,NS
PRXL2A,-0.547,1.217,0.21589,0.477541,NS
LGALS3,0.6884,0.9659,0.216306,0.572104,NS
HHATL,0.594,1.1153,0.217518,0.508321,NS
PXN,0.7362,0.8972,0.218533,0.587773,NS
FHOD1,-0.3847,1.7126,0.219338,0.379213,NS
GSTK1,-0.4216,1.5615,0.219639,0.393958,NS
BPNT1,-0.5117,1.2775,0.221992,0.468066,NS
HLA-DRB5,-0.8353,0.7812,0.222585,0.629763,NS
PURA,0.6487,0.9988,0.22492,0.568134,NS
SUCLG1,-0.381,1.6912,0.22678,0.382104,NS
OXCT1,0.6856,0.9358,0.228261,0.574578,NS
RIC8A,0.9564,0.6701,0.228632,0.665318,NS
SEC22B,0.4856,1.3172,0.229278,0.465895,NS
CA2,0.515,1.2346,0.23131,0.477541,NS
RPL30,0.5975,1.0625,0.23186,0.538951,NS
GPHN,-0.6629,0.9566,0.232211,0.572104,NS
LASP1,0.5877,1.0779,0.232584,0.531491,NS
PSME3,0.4849,1.2969,0.235006,0.468066,NS
ARPP19,0.5357,1.1706,0.236001,0.484966,NS
GPD1L,-0.4151,1.5102,0.236082,0.393958,NS
LZIC,-0.5369,1.1659,0.2366,0.486856,NS
FGGY,0.6919,0.8966,0.239681,0.587773,NS
TMX1,0.4903,1.2614,0.240715,0.477541,NS
CA3,0.5032,1.224,0.242124,0.477541,NS
RPL13A,0.6523,0.9416,0.243119,0.574578,NS
ARIH2,0.678,0.9057,0.243203,0.585853,NS
PRKCQ,-0.5056,1.2118,0.243997,0.477541,NS
ALDH3A2,0.508,1.1913,0.248179,0.484966,NS
MAOB,-0.4793,1.26,0.248919,0.477541,NS
FHL3,-0.545,1.1046,0.250014,0.509839,NS
SESN1,-0.5032,1.1864,0.25289,0.484966,NS
RBKS,0.7758,0.7664,0.254351,0.634035,NS
PPID,0.4955,1.1991,0.25460700000000003,0.481206,NS
AGL,-0.3558,1.665,0.255603,0.389312,NS
PCYT2,0.69,0.8566,0.256422,0.597826,NS
TPPP,0.6673,0.8801,0.258639,0.587773,NS
TAGLN,-0.897,0.6526,0.259767,0.674186,NS
MAOA,-0.4995,1.1707,0.26016,0.484966,NS
BCAM,-0.5539,1.0509,0.26175,0.549239,NS
HSP90AB1,0.3363,1.7283,0.262304,0.379213,NS
RAP1A,-0.5791,0.9985,0.264078,0.568134,NS
MYL2,0.7099,0.8139,0.264343,0.614643,NS
RAB11B,0.414,1.3947,0.264618,0.43298,NS
ALDH2,0.5761,1.0008,0.265119,0.568134,NS
RWDD1,0.6007,0.9508,0.268416,0.574578,NS
ANXA3,0.5482,1.0405,0.268924,0.549983,NS
FBXO7,0.9787,0.5819,0.269466,0.705052,NS
ACTB,0.5737,0.9912,0.270018,0.568134,NS
RPL32,0.7472,0.7576,0.271586,0.634035,NS
XPO7,-0.6161,0.911,0.274637,0.583176,NS
TUBB,0.4241,1.3199,0.27553,0.465895,NS
PMPCB,-0.6191,0.9015,0.276634,0.58726,NS
CDV3,0.5212,1.0641,0.278879,0.538951,NS
COQ5,-0.4597,1.2013,0.280365,0.480583,NS
CHDH,-0.7705,0.7158,0.280833,0.650411,NS
TPP2,-0.4253,1.296,0.281026,0.468066,NS
ALDH1B1,0.5574,0.9882,0.281322,0.568134,NS
DCUN1D1,0.6393,0.8609,0.281581,0.595907,NS
LMAN2,-0.5377,1.0153,0.284511,0.564248,NS
COPB1,0.53,1.0256,0.285997,0.557244,NS
LSS,-0.6176,0.88,0.286072,0.587773,NS
PLIN2,-0.6051,0.8934,0.287976,0.587773,NS
TRIM54,0.5487,0.9851,0.288055,0.568134,NS
RBBP4,0.4914,1.0984,0.288595,0.515459,NS
HSPA5,0.3551,1.5168,0.289351,0.393958,NS
RAB9A,-0.4473,1.1951,0.292003,0.483674,NS
HRC,0.4131,1.2937,0.292165,0.468066,NS
HNRNPK,0.3896,1.3683,0.293027,0.447348,NS
NANS,0.6415,0.8309,0.293058,0.606175,NS
ENDOG,-0.5485,0.9704,0.293555,0.572104,NS
HBG2,0.8673,0.6081,0.296883,0.693795,NS
PPIF,-0.3542,1.488,0.297105,0.396353,NS
PGAM2,-0.3314,1.5896,0.297354,0.39194,NS
MMUT,-0.3704,1.418,0.298346,0.430418,NS
ME1,-0.4276,1.2275,0.298638,0.477541,NS
C6orf136,-0.6971,0.7527,0.298748,0.635919,NS
ALDH1L1,-0.3882,1.3479,0.299799,0.451937,NS
TARDBP,-0.6285,0.832,0.300001,0.606175,NS
ANK3,-0.4648,1.1141,0.303499,0.508321,NS
PDHA1,-0.3527,1.4572,0.306219,0.411354,NS
COMTD1,-0.7082,0.7213,0.30847,0.650374,NS
SMTNL1,-0.4606,1.1076,0.30892,0.508321,NS
CPA3,-0.5405,0.9426,0.309427,0.574578,NS
APOOL,-0.3819,1.3326,0.309827,0.459543,NS
STOM,0.6539,0.7762,0.310771,0.631998,NS
RNF123,-0.369,1.3736,0.311279,0.444468,NS
DAG1,-0.4818,1.0482,0.312625,0.549239,NS
KPNB1,0.5369,0.9404,0.31272,0.574578,NS
SUCLA2,-0.3112,1.6149,0.314343,0.39085,NS
BDH2,-0.4242,1.1846,0.314375,0.484966,NS
SURF1,-0.4881,1.0287,0.314676,0.557244,NS
CASQ2,0.4714,1.0641,0.315079,0.538951,NS
ERI3,-0.4117,1.2165,0.315627,0.477541,NS
TACO1,-0.4137,1.2082,0.316321,0.477541,NS
MIEN1,-0.5347,0.9343,0.316522,0.575136,NS
NAXE,-0.3247,1.5383,0.316602,0.393958,NS
UNC45B,0.4118,1.2101,0.317472,0.477541,NS
DLAT,-0.3244,1.5288,0.319153,0.393958,NS
PDIA3,0.4222,1.1747,0.319191,0.484966,NS
DNAJB1,0.6103,0.8099,0.320431,0.615428,NS
TMEM43,0.4965,0.9906,0.322233,0.568134,NS
PCYOX1,-0.3167,1.5456,0.323978,0.393958,NS
MYL3,0.6584,0.7419,0.324755,0.638001,NS
RPS5,0.6647,0.7315,0.326408,0.646306,NS
KRT1,-0.7472,0.648,0.327924,0.676095,NS
GCDH,-0.3911,1.2373,0.32814,0.477541,NS
ACAD9,-0.5004,0.9654,0.328774,0.572104,NS
USP5,0.3724,1.2951,0.329414,0.468066,NS
AP1B1,0.7489,0.6427,0.330126,0.677324,NS
GOT2,-0.3393,1.4175,0.330383,0.430418,NS
PSME2,0.5351,0.8986,0.330499,0.587773,NS
KRT2,-0.6759,0.7113,0.330559,0.65245,NS
ADH1B,-0.5608,0.8564,0.330939,0.597826,NS
CACYBP,0.4118,1.1642,0.331558,0.48693,NS
SRP14,-0.5264,0.9081,0.332617,0.58395300000000006,NS
NFU1,-0.4949,0.9624,0.33393,0.572104,NS
UQCC3,0.923,0.5154,0.334407,0.737028,NS
ARL6IP5,0.4027,1.1793,0.335032,0.484966,NS
IDH3G,-0.3496,1.3551,0.335889,0.451937,NS
NIF3L1,-0.4963,0.9544,0.335974,0.572484,NS
DYNC1LI1,0.4113,1.1417,0.33916,0.491112,NS
HBS1L,-0.3648,1.2852,0.339793,0.468066,NS
PPP3CB,-0.3666,1.2776,0.340081,0.468066,NS
H3-3A,0.6807,0.6868,0.34076,0.665251,NS
COX20,-0.5046,0.9239,0.341813,0.582113,NS
MAPT,0.4024,1.1565,0.342495,0.488443,NS
MRPL40,-0.721,0.6451,0.342672,0.676464,NS
HNRNPH1,0.3817,1.2155,0.343543,0.477541,NS
SMIM20,-0.4185,1.1074,0.343978,0.508321,NS
RTN4IP1,-0.5989,0.7737,0.344029,0.633239,NS
CANX,0.3096,1.4914,0.34539,0.396353,NS
UBE3A,-0.4981,0.9267,0.345499,0.582113,NS
MT-ND3,-0.5957,0.7725,0.346602,0.633737,NS
ASPA,-0.5849,0.7833,0.348249,0.629763,NS
GOSR2,0.9079,0.5039,0.34877,0.742244,NS
MYH7,0.664,0.6796,0.353835,0.665318,NS
AAMDC,-0.4709,0.9559,0.354716,0.572104,NS
FUBP1,0.4289,1.0291,0.361963,0.557244,NS
CPT1B,-0.392,1.1245,0.362412,0.500422,NS
CACNB1,-0.3891,1.129,0.363675,0.499065,NS
ATP5F1E,-0.5436,0.8046,0.365303,0.619405,NS
SYNPO,-0.5278,0.8279,0.36566,0.606175,NS
VPS4A,-0.4017,1.086,0.366241,0.526869,NS
CPT2,-0.3841,1.1312,0.367735,0.499065,NS
FLOT2,-0.4863,0.8874,0.370207,0.587773,NS
API5,0.6854,0.6256,0.372533,0.687521,NS
MYL6,0.5065,0.8459,0.372849,0.60211,NS
HYOU1,0.4232,1.0003,0.377302,0.568134,NS
TUBA1B,0.368,1.1457,0.378818,0.491079,NS
AUH,-0.3696,1.14,0.379006,0.491346,NS
ALDOC,-0.4384,0.9607,0.379157,0.572104,NS
MFN2,-0.4447,0.9425,0.380909,0.574578,NS
AHSA1,0.4868,0.8607,0.381033,0.595907,NS
AIMP2,-0.3922,1.0685,0.381033,0.537749,NS
ATP5MG,-0.4287,0.9752,0.381867,0.572104,NS
EIF1AX,0.4697,0.8816,0.385377,0.587773,NS
CLIC6,-0.5127,0.8011,0.388387,0.621113,NS
DNAJC19,-0.4858,0.8437,0.389154,0.60211,NS
AKR1C1,0.5219,0.7834,0.39008,0.629763,NS
LRG1,0.6675,0.6049,0.394668,0.693795,NS
SRM,0.5939,0.6764,0.396569,0.665318,NS
SNRPB,0.4494,0.8808,0.401904,0.587773,NS
MRPS36,-0.4492,0.8783,0.403186,0.588073,NS
PMPCA,-0.4955,0.7919,0.405157,0.629077,NS
NONO,0.73,0.5367,0.405694,0.727989,NS
VARS1,0.4041,0.9668,0.406688,0.572104,NS
PDHX,-0.332,1.1738,0.407693,0.484966,NS
CPT1A,-0.4858,0.7945,0.411177,0.628104,NS
GAPDHS,-0.6122,0.6273,0.413008,0.687521,NS
RPL22,0.4083,0.9366,0.414592,0.574578,NS
PPTC7,-0.5119,0.7432,0.416431,0.638001,NS
NPLOC4,0.3317,1.1457,0.416877,0.491079,NS
CRYAB,0.329,1.1528,0.417563,0.4909,NS
IDH3B,-0.3132,1.2075,0.418561,0.477541,NS
EIF3B,0.3827,0.9862,0.419314,0.568134,NS
ERP44,0.3558,1.0583,0.420215,0.541751,NS
USP15,-0.3969,0.9474,0.420667,0.574578,NS
PRKRA,0.5215,0.721,0.42072,0.650374,NS
TOMM22,0.4397,0.8537,0.421377,0.599003,NS
FAM136A,-0.4227,0.8875,0.421586,0.587773,NS
MRPS18B,-0.5684,0.6594,0.421913,0.671867,NS
ARCN1,-0.3663,1.0223,0.422176,0.559846,NS
COL18A1,-0.4977,0.7514,0.42266,0.635919,NS
CKMT2,-0.3403,1.0954,0.42392,0.517286,NS
UBE2L3,0.5839,0.6369,0.424696,0.682925,NS
DYNC1LI2,-0.4022,0.9224,0.425592,0.582113,NS
EZR,0.7215,0.5141,0.425695,0.737028,NS
RPS7,0.5584,0.6635,0.426078,0.671163,NS
TTR,0.4739,0.7818,0.426115,0.629763,NS
PRDX5,0.2837,1.303,0.426983,0.468066,NS
AFG3L2,-0.3046,1.2123,0.427318,0.477541,NS
GCSH,-0.375,0.9847,0.427327,0.568134,NS
AIFM1,-0.2526,1.4509,0.430059,0.414853,NS
HPRT1,0.468,0.7815,0.430765,0.629763,NS
ACSL1,-0.2808,1.2822,0.436538,0.468066,NS
GSN,0.4197,0.8551,0.437599,0.598357,NS
HNRNPC,0.6385,0.5613,0.438094,0.710199,NS
MAP4,0.3175,1.128,0.438321,0.499065,NS
PGD,0.3626,0.9848,0.43942,0.568134,NS
VIM,0.5211,0.6851,0.439515,0.665251,NS
MYO1C,-0.3808,0.9375,0.439537,0.574578,NS
ECI1,-0.2628,1.3582,0.439615,0.451937,NS
MYH13,0.5765,0.6187,0.439872,0.687521,NS
MYH9,0.3849,0.9231,0.441236,0.582113,NS
CHMP4B,-0.3981,0.8915,0.441622,0.587773,NS
CAT,0.4997,0.708,0.442795,0.653522,NS
HSP90AA1,0.297,1.1773,0.446983,0.484966,NS
PPIA,0.3673,0.9489,0.448141,0.574578,NS
ATP5ME,-0.2862,1.2092,0.450802,0.477541,NS
DSTN,-0.4115,0.8406,0.450866,0.60211,NS
YWHAZ,0.503,0.6841,0.452772,0.665318,NS
NDUFAF3,-0.3633,0.9466,0.452951,0.574578,NS
CST3,0.4486,0.7662,0.453208,0.634035,NS
PRPSAP1,0.5774,0.5948,0.453498,0.702041,NS
CHMP6,-0.4071,0.8412,0.45451,0.60211,NS
ENSA,0.5853,0.5843,0.454994,0.703864,NS
AKR1A1,0.352,0.9694,0.455796,0.572104,NS
IBA57,-0.5162,0.659,0.456908,0.671867,NS
NOL3,-0.3241,1.0495,0.456943,0.549239,NS
THAP4,-0.477,0.7101,0.458404,0.653008,NS
EEF2,0.2593,1.301,0.45989,0.468066,NS
CS,-0.2565,1.3147,0.459981,0.465895,NS
TMEM11,-0.3644,0.9203,0.462045,0.582194,NS
GLRX5,-0.3261,1.0261,0.462833,0.557244,NS
MARCKS,0.588,0.5677,0.463617,0.710199,NS
RBBP7,0.5378,0.6206,0.4637,0.687521,NS
UBE2B,-0.5465,0.6107,0.463719,0.691589,NS
TIGAR,0.9466,0.3523,0.464002,0.799961,NS
RPS25,0.3688,0.9029,0.464495,0.586801,NS
GSK3A,0.5014,0.6627,0.465317,0.671233,NS
REEP5,0.3788,0.8753,0.466079,0.589241,NS
MRPL47,-0.4089,0.8095,0.466607,0.615428,NS
USP9X,0.4995,0.6621,0.466977,0.671233,NS
PPIB,0.3673,0.8936,0.469637,0.587773,NS
MSN,0.328,0.9963,0.471277,0.568134,NS
FARSB,0.4471,0.7307,0.471317,0.646306,NS
MGLL,-0.3974,0.8165,0.473715,0.61445,NS
HINT3,-0.3282,0.9856,0.47476,0.568134,NS
METTL7A,-0.3661,0.8835,0.474844,0.587773,NS
KLKB1,0.6509,0.4965,0.475101,0.743026,NS
PPP1R12B,0.6372,0.5067,0.475489,0.739515,NS
