pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast,term_idx,start_deg,end_deg,mid_deg,start_rad,end_rad,mid_rad,clean_label
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,1e-10,2.2276231513757496,33,TUBB2A;FUS;EEF2;PAIP1;HSPA5;EIF4A2;LSM4;SPCS1;HSP90B1;EIF2S1;RPS14;GOSR2;DNAJA4;DCTN1;KIF5B;EIF4E;SEC31A;YWHAZ;IARS1,Hallmark,6.403837886850457e-6,0.6167729781464732,0.610526878385931,Acute_Interaction,1,4,30.166666666666668,17.083333333333336,0.06981317007977318,0.5265076576849561,0.29816041388236464,"Unfolded Protein
Response"
HALLMARK_MITOTIC_SPINDLE,2e-10,1.9922280138403292,34,SEPTIN9;FSCN1;MAPRE1;CLIP2;DYNC1H1;BIN1;GSN;STK38L;YWHAE;FLNA;TUBA4A;CDC42;CLIP1;PXN;MYH9;EZR;ARHGDIA;ACTN4;KIF5B;EPB41L2,Hallmark,1.7347390305140004e-4,0.5463938912762858,0.5188480777437918,Acute_Interaction,2,33.16666666666667,59.333333333333336,46.25,0.5788675352447861,1.035562022849969,0.8072147790473774,Mitotic Spindle
GOBP_CYTOPLASMIC_TRANSLATION,3e-10,2.3515337216269367,98,RPS20;RPL6;RPL14;SYNCRIP;RPL13A;RPL7;RWDD1;EIF3E;RPL15;MCTS1;RPL12;EEF2;PAIP1;RPLP2;RPL18A;RPLP1;EIF4A2;RPS5;RPS7;RPL27;RPL7A;ETF1;RPL17;RPS2;RPS26;EIF3D;RPL18;RPL22;CSDE1;RPL10A;RPS14;EIF3F;EEF1D;EIF3B;RPS3A;CNBP;HNRNPD;RPL31;PABPC1;RPS25;EIF5;EIF3C;RPL4;EIF3M;RPL10;RPS19;RPL24;RPS16;EIF2S3;RPS21;RPL13;RPL30;RPS24;YBX3;RPS10;RPL11;EIF3A,GO:BP,1.403460691100481e-9,0.5198074193580199,0.7881868108002371,Acute_Interaction,3,62.333333333333336,88.5,75.41666666666667,1.0879219004097986,1.5446163880149817,1.3162691442123902,"Cytoplasmic
Translation"
GOBP_CILIUM_ORGANIZATION,4e-10,2.2162050792052073,29,SEPTIN9;SEPTIN7;MAPRE1;SEPTIN2;DMD;PARVA;EHD1;EHD2;RO60;DYNLL1;USP9X;GSN;MAP4;AKT1;FLNA;RAB8A,GO:BP,2.245503382085201e-5,0.6340068335304057,0.5756102610711286,Acute_Interaction,4,91.5,117.66666666666667,104.58333333333334,1.5969762655748114,2.0536707531799943,1.8253235093774032,Cilium Org.
GOBP_RESPONSE_TO_HEAT,5e-10,2.171059431230964,32,PRKACA;CRYAB;MAPT;HSPB2;RBBP7;HSPB1;VCP;DNAJB1;HSP90AA1;HSP90AB1;CHORDC1;AKT1;YWHAE;STUB1;DNAJA2;EIF2S1;DNAJB4;EEF1D;DNAJA4;MAPKAPK2,GO:BP,2.173460066254719e-5,0.6054783471026352,0.5756102610711286,Acute_Interaction,5,120.66666666666667,146.83333333333334,133.75,2.1060306307398244,2.562725118345007,2.3343778745424157,Resp. to Heat
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,6e-10,1.9184405230725292,103,FSCN1;MYPN;MAPRE3;MAPRE1;TUBB;PGM5;XRCC5;DYNC1H1;FUS;MAPT;DDX3X;PRKAR1A;FITM1;RPS5;GSN;CSRP3;LSM4;KPNB1;PPP2R1A;FLNA;DDB1;CSDE1;CIRBP;LDB3;EIF2S1;RPS14;MYBPH;MYL2;PRKAA1;MYH3;OBSCN;MSN;SBDS;EZR;MAPRE2;EIF5;SYNPO2L;CFL2;RPS19;ACTA1;RPL24;SUGT1;PLEC;MYOZ1;RHOA;EIF5B;UBAP2L;RPL11;TNNT3;ITGB1;ADPRHL1;PRKAA2;ACTN2;RPS3;EIF1AX;MAPK9,GO:BP,3.315008725957825e-5,0.420988169523864,0.557332238758646,Acute_Interaction,6,149.83333333333334,176,162.91666666666669,2.6150849959048372,3.07177948351002,2.843432239707429,"Membraneless
Organelle Assembly"
HALLMARK_HEME_METABOLISM,7.000000000000001e-10,-2.4546037622190036,51,SNCA;BPGM;ANK1;ALDH1L1;RNF123;EPB41;BLVRA;C3;ALAD;USP15;SPTB;TFRC;SELENBP1;BLVRB;PRDX2;CAT;PGLS;GLRX5;SLC2A1;ENDOD1;MAP2K3;GCLC;GYPC;GCLM;BSG;NEK7,Hallmark,1.0334887927505714e-8,-0.6281315226093664,0.7477396631498854,Acute_Interaction,7,184,210.16666666666666,197.08333333333331,3.211405823669566,3.668100311274749,3.4397530674721573,Heme Metabolism
HALLMARK_OXIDATIVE_PHOSPHORYLATION,8e-10,-1.8610088979906991,148,SLC25A11;CPT1A;IDH3A;ATP5MG;SLC25A6;GOT2;IDH1;DLST;PDHA1;MDH2;SUCLG1;TIMM10;PDHX;TIMM13;HCCS;ATP6V1G1;DLAT;GPX4;NDUFB4;NDUFA6;ETFDH;UQCR10;SUCLA2;IDH3G;ABCB7;ATP5ME;ACADM;AFG3L2;AIFM1;ECI1;ATP5PF;CS;ATP5F1E;NDUFS4;NDUFAB1;ATP5F1A;SDHB;FH;HTRA2;COX6B1;SDHD;SLC25A12;NNT;NDUFA8;NQO2;UQCRQ;SLC25A4;FXN;TIMM9;COX5B;NDUFB6;NDUFA7;VDAC1;IDH3B;VDAC2;IMMT;MFN2;MAOB;ATP5PO;ACADVL;PMPCA;ATP5PB;COX17;TIMM50;NDUFV2;SURF1;ATP5MF;DLD;NDUFS8;ACAT1;HSD17B10;UQCRB;NDUFC2;NDUFA2;DECR1;NDUFB8;COX4I1;ACADSB;PDHB;UQCRFS1;PRDX3,Hallmark,2.8237473496168483e-5,-0.39518049298843994,0.5756102610711286,Acute_Interaction,8,213.16666666666666,239.33333333333331,226.25,3.720460188834579,4.177154676439762,3.94880743263717,OXPHOS
GOBP_B_CELL_MEDIATED_IMMUNITY,9e-10,-2.476156735468851,20,CFI;C1QC;IGHV3-7;CLU;C3;C1QB;TFRC;IGHG2;C8G;IGKC;SERPING1;IGLC2;C1S;IGHG1;IGHA1;IGHG3;IGHA2,GO:BP,4.771595535656631e-8,-0.7926655559641043,0.7195128263389107,Acute_Interaction,9,242.33333333333331,268.5,255.41666666666666,4.229514553999592,4.686209041604775,4.457861797802183,"B Cell Mediated
Immunity"
GOBP_COMPLEMENT_ACTIVATION,1e-9,-2.458513568262957,20,CFI;C1QC;CFH;CLU;C3;CFB;C1QB;IGHG2;C8G;A2M;SERPING1;C1S;IGHG1;IGHA1;IGHG3;IGHA2,GO:BP,7.328008472412352e-8,-0.7870176376631733,0.7049757151672383,Acute_Interaction,10,271.5,297.6666666666667,284.58333333333337,4.738568919164605,5.195263406769788,4.9669161629671965,"Complement
Activation"
