gene,logFC,neg_log10_p,pi_score,adj_pval,direction
TXN,-0.2354,0.6117,0.717815,0.998942,NS
DDX17,0.2919,0.4931,0.717876,0.998942,NS
GLRX,-0.2676,0.5357,0.718882,0.998942,NS
PSMB3,-0.2638,0.5432,0.718953,0.998942,NS
GPD1,-0.2062,0.6933,0.719545,0.998942,NS
EIF3F,0.2071,0.6897,0.719756,0.998942,NS
SSBP1,0.2192,0.651,0.719899,0.998942,NS
UBE2K,-0.2787,0.5121,0.71994,0.998942,NS
TUBB,0.2301,0.6202,0.719972,0.998942,NS
MRPS27,-0.3993,0.3572,0.720095,0.998942,NS
ADSS2,-0.3175,0.4491,0.720133,0.998942,NS
DDI2,-0.4257,0.3344,0.720504,0.998942,NS
DDT,-0.3103,0.4576,0.721129,0.998942,NS
SRSF3,0.2826,0.5025,0.721133,0.998942,NS
TTR,-0.3054,0.4648,0.721185,0.998942,NS
RIC8A,-0.43,0.3283,0.722522,0.998942,NS
GANAB,0.2621,0.538,0.722767,0.998942,NS
MRPS16,0.3548,0.3963,0.723423,0.998942,NS
CD9,-0.5263,0.2665,0.724038,0.998942,NS
MRPS28,0.293,0.4772,0.724737,0.998942,NS
GARNL3,-0.3429,0.4074,0.724969,0.998942,NS
DIABLO,0.2323,0.6009,0.725128,0.998942,NS
PPCS,0.2961,0.4706,0.725547,0.998942,NS
SPEG,-0.3107,0.4483,0.725621,0.998942,NS
NUDT3,-0.2462,0.5645,0.72616,0.998942,NS
HMGB2,0.3639,0.3814,0.726456,0.998942,NS
MPC2,-0.2433,0.5699,0.726695,0.998942,NS
COPA,-0.4582,0.3024,0.726858,0.998942,NS
OXSR1,-0.242,0.5709,0.727556,0.998942,NS
SEPTIN7,0.244,0.5624,0.729133,0.998942,NS
COPS8,0.2306,0.5914,0.730489,0.998942,NS
VAMP3,0.256,0.5326,0.730533,0.998942,NS
PDPR,-0.2777,0.4886,0.731693,0.998942,NS
UQCR10,-0.305,0.4428,0.732757,0.998942,NS
ECH1,0.1788,0.7503,0.734273,0.998942,NS
NDUFAF4,0.3089,0.4333,0.734748,0.998942,NS
GLOD4,0.1966,0.6801,0.734966,0.998942,NS
KRT2,0.3701,0.3596,0.736079,0.998942,NS
SGTA,0.2243,0.5904,0.737192,0.998942,NS
RBBP4,0.2593,0.5101,0.737402,0.998942,NS
LIMS1,0.2418,0.5448,0.738364,0.998942,NS
HMGCL,0.2341,0.5626,0.738379,0.998942,NS
EIF3M,-0.2825,0.4662,0.738419,0.998942,NS
MOB4,-0.2409,0.5443,0.739395,0.998942,NS
RAB6A,-0.2475,0.5267,0.740757,0.998942,NS
ATP2A2,-0.1924,0.6763,0.741114,0.998942,NS
CHCHD7,0.2498,0.5198,0.741527,0.998942,NS
TIMM50,0.2837,0.4571,0.741919,0.998942,NS
FAHD1,-0.2539,0.5102,0.742056,0.998942,NS
PRKAR2A,-0.1782,0.7228,0.743372,0.998942,NS
NDUFB11,0.2486,0.518,0.743396,0.998942,NS
NDUFB7,0.258,0.4958,0.744896,0.998942,NS
CKB,0.1969,0.6485,0.745292,0.998942,NS
PPP3CA,-0.1899,0.6707,0.745794,0.998942,NS
CACNG1,-0.2515,0.5062,0.745873,0.998942,NS
C3,-0.3132,0.4054,0.746526,0.998942,NS
ENDOG,0.2872,0.4408,0.747151,0.998942,NS
MMAB,0.2775,0.4559,0.747336,0.998942,NS
VIM,0.3145,0.402,0.747414,0.998942,NS
USP5,-0.202,0.6242,0.747982,0.998942,NS
DDAH2,0.2606,0.4836,0.748168,0.998942,NS
EEF1A2,-0.278,0.4526,0.748479,0.998942,NS
ANXA2,0.2599,0.4827,0.749146,0.998942,NS
GCLC,-0.3461,0.3623,0.749235,0.998942,NS
CBR1,0.2145,0.584,0.749373,0.998942,NS
SERPINF2,-0.3479,0.3584,0.750476,0.998942,NS
OTUB1,0.188,0.6601,0.751457,0.998942,NS
STXBP3,0.2197,0.5634,0.752038,0.998942,NS
NOL3,-0.2046,0.604,0.752363,0.998942,NS
NACA,0.1872,0.6595,0.752541,0.998942,NS
HNRNPH3,-0.287,0.429,0.75313,0.998942,NS
ASPA,0.3193,0.3853,0.753315,0.998942,NS
SERPINB1,0.2352,0.5227,0.753428,0.998942,NS
NDUFB10,0.2564,0.4774,0.754438,0.998942,NS
FLOT1,-0.2914,0.418,0.755422,0.998942,NS
COQ5,0.2355,0.5161,0.755887,0.998942,NS
HSD17B8,0.2639,0.4592,0.756464,0.998942,NS
COX6B1,0.2529,0.4778,0.757134,0.998942,NS
LGALS3,0.2827,0.4274,0.757163,0.998942,NS
GRSF1,0.2251,0.5357,0.757524,0.998942,NS
MTPN,-0.233,0.5163,0.758023,0.998942,NS
IDH3A,0.1706,0.7024,0.758875,0.998942,NS
MTRES1,0.2434,0.4911,0.75934,0.998942,NS
PSMC6,-0.1741,0.6842,0.760054,0.998942,NS
SND1,0.3554,0.335,0.760249,0.998942,NS
TAGLN2,0.2254,0.5265,0.760879,0.998942,NS
CUTA,-0.1937,0.61240000000000006,0.761001,0.998942,NS
PDCD5,0.2231,0.5276,0.762542,0.998942,NS
ARPP19,-0.2613,0.4466,0.764362,0.998942,NS
SCRN2,-0.2734,0.4255,0.765022,0.998942,NS
NLRX1,0.223,0.5206,0.76544,0.998942,NS
MDH2,0.1568,0.7373,0.766211,0.998942,NS
S100A8,-0.3975,0.2894,0.767287,0.998942,NS
COPS5,-0.1779,0.6456,0.767629,0.998942,NS
AK3,0.2134,0.5368,0.768144,0.998942,NS
B2M,0.3194,0.358,0.768469,0.998942,NS
ME1,-0.2166,0.5267,0.769011,0.998942,NS
RANBP1,0.2815,0.4051,0.769029,0.998942,NS
RAD23A,-0.2058,0.5529,0.769455,0.998942,NS
SLC2A1,-0.3704,0.3061,0.770267,0.998942,NS
MAP2K6,-0.2038,0.5551,0.770726,0.998942,NS
EIF3K,0.1915,0.5856,0.772458,0.998942,NS
GALM,-0.304,0.3673,0.773269,0.998942,NS
PSMB7,-0.2,0.5558,0.774148,0.998942,NS
AAMDC,-0.2499,0.4449,0.774157,0.998942,NS
AK1,-0.1579,0.7004,0.775256,0.998942,NS
CARM1,-0.2654,0.4138,0.776603,0.998942,NS
GSTM4,-0.5225,0.2101,0.776643,0.998942,NS
MYH14,0.188,0.5827,0.777056,0.998942,NS
TCP1,-0.1964,0.5537,0.778457,0.998942,NS
ITIH4,-0.3215,0.3372,0.779085,0.998942,NS
RPS6,0.2223,0.4877,0.779093,0.998942,NS
NME2,0.1929,0.5568,0.780926,0.998942,NS
DCTN1,0.1891,0.5678,0.780976,0.998942,NS
MICOS13,-0.262,0.4097,0.781024,0.998942,NS
CFH,-0.2895,0.3695,0.781675,0.998942,NS
DAG1,0.2311,0.4612,0.782413,0.998942,NS
S100A1,0.3203,0.3327,0.782436,0.998942,NS
HK1,0.1576,0.6713,0.783809,0.998942,NS
SH3BGR,-0.1999,0.5258,0.785045,0.998942,NS
ENDOD1,-0.2162,0.483,0.786235,0.998942,NS
PSMD3,-0.1522,0.6835,0.786937,0.998942,NS
ATP5F1E,-0.2745,0.3782,0.78738,0.998942,NS
SYNJ2BP,0.1728,0.5994,0.787832,0.998942,NS
TRMT112,-0.2553,0.4038,0.788669,0.998942,NS
ARPC4,0.2435,0.4226,0.789062,0.998942,NS
HDDC2,0.31,0.331,0.789595,0.998942,NS
TMEM14C,-0.3344,0.3053,0.790515,0.998942,NS
ARF5,-0.2634,0.3876,0.790546,0.998942,NS
DYNC1LI1,-0.2199,0.4621,0.791408,0.998942,NS
ALDH7A1,0.2247,0.4521,0.791466,0.998942,NS
PSMC1,-0.1659,0.6118,0.791528,0.998942,NS
SPG7,0.2932,0.3436,0.792945,0.998942,NS
PMPCA,-0.2706,0.372,0.793132,0.998942,NS
EIF3G,-0.2393,0.4179,0.794328,0.998942,NS
ATP1B1,0.1928,0.5142,0.795886,0.998942,NS
CAPZB,0.2157,0.4581,0.796511,0.998942,NS
DYNC1LI2,-0.2099,0.4658,0.798365,0.998942,NS
ACSF2,0.2163,0.4506,0.798982,0.998942,NS
IGHG1,-0.2704,0.3593,0.799573,0.998942,NS
HNRNPUL1,0.2526,0.3843,0.799707,0.998942,NS
CLU,-0.2836,0.3423,0.799724,0.998942,NS
IGKV3-11,-0.2808,0.3452,0.799984,0.998942,NS
RAC1,0.1868,0.5187,0.799997,0.998942,NS
NDUFA7,0.2562,0.3769,0.800617,0.998942,NS
PDHX,0.1796,0.5333,0.80204,0.998942,NS
NDUFS4,-0.2179,0.4334,0.804517,0.998942,NS
RAB11B,0.1885,0.5002,0.804785,0.998942,NS
CUL3,-0.2005,0.4695,0.805154,0.998942,NS
ATP5PF,-0.1721,0.5425,0.806597,0.998942,NS
GLRX5,0.1815,0.514,0.806702,0.998942,NS
PPP2R5A,0.2688,0.3462,0.807122,0.998942,NS
PMM2,-0.2208,0.4213,0.80719,0.998942,NS
HHATL,-0.2359,0.3938,0.807406,0.998942,NS
MUSTN1,-0.2745,0.3384,0.807423,0.998942,NS
RDH11,0.2299,0.4039,0.807484,0.998942,NS
RPS18,0.2025,0.4563,0.808341,0.998942,NS
NT5C2,-0.2276,0.4054,0.808553,0.998942,NS
MSN,0.1852,0.4981,0.808618,0.998942,NS
DYSF,0.1389,0.6619,0.809161,0.998942,NS
LARS1,0.1843,0.4979,0.809554,0.998942,NS
TXNDC17,0.1695,0.5402,0.809904,0.998942,NS
NIPSNAP2,0.1793,0.5104,0.810029,0.998942,NS
SLC25A5,-0.2424,0.376,0.810697,0.998942,NS
CAPZA2,0.2152,0.4227,0.811042,0.998942,NS
MCTS1,0.1983,0.4563,0.811929,0.998942,NS
PRDX6,-0.153,0.5903,0.812251,0.998942,NS
CRADD,-0.2922,0.3082,0.812706,0.998942,NS
YBX3,0.174,0.5176,0.812708,0.998942,NS
TXNDC12,0.21560000000000001,0.4166,0.813173,0.998942,NS
UFM1,-0.2001,0.447,0.813898,0.998942,NS
MYBPH,-0.2997,0.2976,0.814366,0.998942,NS
AMPD3,-0.231,0.3852,0.814747,0.998942,NS
MOCS2,-0.2865,0.3094,0.815408,0.998942,NS
CMBL,-0.17,0.5204,0.815682,0.998942,NS
RPL27A,0.3224,0.2743,0.815766,0.998942,NS
CCT3,0.1756,0.5024,0.816213,0.998942,NS
PDIA3,0.1958,0.4502,0.816318,0.998942,NS
CHCHD2,0.2411,0.3654,0.816402,0.998942,NS
MRPS22,0.2267,0.3882,0.816537,0.998942,NS
FUNDC2,-0.2146,0.4098,0.816682,0.998942,NS
SMIM4,-0.24,0.3658,0.817006,0.998942,NS
NDUFAB1,-0.2044,0.4285,0.817367,0.998942,NS
FARSA,-0.2699,0.3221,0.818636,0.998942,NS
COX7A2,0.2057,0.419,0.819963,0.998942,NS
PSMC4,0.1523,0.5643,0.820507,0.998942,NS
DTD1,-0.2169,0.3959,0.820566,0.998942,NS
GCLM,-0.2132,0.4022,0.820839,0.998942,NS
SKP1,-0.1707,0.4956,0.822993,0.998942,NS
ECHDC2,-0.2183,0.3869,0.823278,0.998942,NS
PPBP,-0.3828,0.2206,0.823315,0.998942,NS
TMEM43,0.2301,0.3659,0.82379,0.998942,NS
RCN2,0.1973,0.4266,0.823791,0.998942,NS
TPM1,-0.2648,0.3178,0.823823,0.998942,NS
MYL4,-0.2899,0.2891,0.824495,0.998942,NS
PARK7,-0.1595,0.5195,0.826328,0.998942,NS
EIF4A1,-0.1521,0.5444,0.826381,0.998942,NS
SLC25A24,0.2057,0.4022,0.826552,0.998942,NS
PRXL2A,-0.221,0.3735,0.826902,0.998942,NS
C11orf54,-0.1845,0.447,0.827048,0.998942,NS
NAPRT,0.2141,0.3827,0.82808,0.998942,NS
DDX3X,0.213,0.3822,0.829068,0.998942,NS
GPX1,-0.1687,0.4817,0.829371,0.998942,NS
KRT8,-0.3754,0.2153,0.830193,0.998942,NS
DMD,0.1544,0.5224,0.830457,0.998942,NS
TMEM205,-0.1924,0.4181,0.830947,0.998942,NS
CUL4B,-0.2535,0.3172,0.830983,0.998942,NS
DNAJC19,0.223,0.3582,0.832047,0.998942,NS
DPP3,-0.1705,0.4676,0.832265,0.998942,NS
GSK3B,-0.2121,0.3756,0.832406,0.998942,NS
METTL26,-0.2072,0.3843,0.832487,0.998942,NS
HADHA,0.1297,0.6123,0.83291,0.998942,NS
BCAT2,0.2051,0.3861,0.833355,0.998942,NS
SEC31A,0.1868,0.4237,0.833422,0.998942,NS
GSTO1,-0.1745,0.4532,0.833573,0.998942,NS
ETFRF1,0.2885,0.2724,0.834456,0.998942,NS
AUH,0.1786,0.4377,0.835254,0.998942,NS
RPL38,-0.2262,0.3456,0.835308,0.998942,NS
PDHA1,0.157,0.4976,0.835397,0.998942,NS
GCN1,-0.4716,0.1647,0.836247,0.998942,NS
PIN1,-0.1568,0.4947,0.83639,0.998942,NS
ESYT1,-0.2232,0.3456,0.837226,0.998942,NS
ENO3,-0.1517,0.5056,0.838101,0.998942,NS
SNRPB,0.2154,0.3529,0.839403,0.998942,NS
ST13,-0.1359,0.5545,0.840679,0.998942,NS
USO1,-0.1613,0.467,0.840754,0.998942,NS
ARPC2,0.2277,0.3309,0.840767,0.998942,NS
NUBPL,0.2093,0.3598,0.840815,0.998942,NS
PRMT1,-0.1856,0.4021,0.842145,0.998942,NS
NAA50,-0.1891,0.3928,0.842832,0.998942,NS
LDHB,0.1939,0.3803,0.843882,0.998942,NS
CNIH4,-0.2014,0.3654,0.84417,0.998942,NS
PDK2,0.2096,0.3506,0.844347,0.998942,NS
C8G,0.2794,0.2628,0.844475,0.998942,NS
CCDC22,0.2714,0.2704,0.844526,0.998942,NS
NT5C1A,-0.1919,0.3824,0.844556,0.998942,NS
RABGGTA,0.1778,0.411,0.845114,0.998942,NS
PAK2,0.1506,0.4846,0.845365,0.998942,NS
ATP5F1A,0.1287,0.5667,0.845455,0.998942,NS
TXN2,0.2041,0.3555,0.846167,0.998942,NS
MAOA,0.2043,0.3539,0.84664,0.998942,NS
PFKL,-0.2094,0.345,0.846748,0.998942,NS
CISD1,0.1443,0.4969,0.847861,0.998942,NS
EIF4E,0.1514,0.4732,0.847937,0.998942,NS
RAB10,-0.2196,0.3262,0.847956,0.998942,NS
H2BC4,-0.2698,0.2649,0.848265,0.998942,NS
EEA1,-0.1977,0.3614,0.848325,0.998942,NS
AMPD1,-0.2126,0.3355,0.848517,0.998942,NS
KARS1,-0.1516,0.4704,0.848528,0.998942,NS
AKAP12,-0.2707,0.2629,0.848865,0.998942,NS
MAP1LC3B2,-0.1731,0.4078,0.849946,0.998942,NS
MTCH2,0.1705,0.4133,0.850228,0.998942,NS
AIMP2,0.1824,0.3852,0.85066,0.998942,NS
UQCRC2,0.145,0.4843,0.850726,0.998942,NS
ETFB,0.1478,0.4751,0.850751,0.998942,NS
PUDP,0.219,0.3203,0.850846,0.998942,NS
IMPA1,-0.1707,0.4088,0.85154,0.998942,NS
RDX,-0.1306,0.5339,0.851653,0.998942,NS
NDUFB5,0.2035,0.3408,0.852376,0.998942,NS
PTPN11,0.2139,0.3214,0.853607,0.998942,NS
MRC2,-0.3251,0.2113,0.853711,0.998942,NS
APEX1,0.1915,0.3559,0.854725,0.998942,NS
MAP2K3,-0.1528,0.4449,0.855104,0.998942,NS
LMAN1,-0.1537,0.4419,0.855195,0.998942,NS
HNRNPL,0.2402,0.2816,0.855785,0.998942,NS
HINT2,0.176,0.3839,0.855928,0.998942,NS
SNRPD3,0.2034,0.3321,0.855949,0.998942,NS
PHPT1,0.1911,0.3534,0.85598,0.998942,NS
METTL7A,-0.18,0.3742,0.856314,0.998942,NS
PSMA2,-0.1828,0.3677,0.856564,0.998942,NS
VAPB,-0.1923,0.3496,0.856596,0.998942,NS
ACOT13,0.1636,0.4101,0.856887,0.998942,NS
CUTC,-0.1513,0.4433,0.856908,0.998942,NS
KIF5B,0.1503,0.4442,0.857482,0.998942,NS
ELOB,-0.147,0.4543,0.857498,0.998942,NS
ATP5PD,0.1381,0.481,0.85819,0.998942,NS
GAPDHS,-0.2669,0.2488,0.8582,0.998942,NS
HINT1,0.1688,0.3929,0.858348,0.998942,NS
SYPL2,-0.161,0.4116,0.858475,0.998942,NS
ILK,0.1747,0.3791,0.858534,0.998942,NS
AP2B1,-0.1878,0.3524,0.858652,0.998942,NS
HNRNPD,-0.1368,0.4828,0.858952,0.998942,NS
TMEM143,0.2109,0.3131,0.858957,0.998942,NS
SPTBN1,-0.2231,0.2956,0.859129,0.998942,NS
METAP2,-0.2007,0.3278,0.859414,0.998942,NS
EIF3J,-0.1475,0.4455,0.859608,0.998942,NS
YWHAB,-0.161,0.4078,0.859674,0.998942,NS
LANCL2,-0.1604,0.4086,0.859898,0.998942,NS
VAPA,-0.2013,0.3256,0.859904,0.998942,NS
ACSL1,0.1341,0.4843,0.861093,0.998942,NS
RCSD1,-0.1633,0.3976,0.861177,0.998942,NS
DEFA3,-0.3935,0.1644,0.861619,0.998942,NS
ALDH6A1,-0.1821,0.355,0.861689,0.998942,NS
CLIP1,-0.1442,0.4457,0.862439,0.998942,NS
CAVIN1,0.1628,0.3938,0.862739,0.998942,NS
MPP1,-0.2429,0.2638,0.862837,0.998942,NS
PRKAG1,0.1598,0.4009,0.862847,0.998942,NS
GPAT3,-0.2073,0.3081,0.863209,0.998942,NS
TLN1,0.1676,0.3804,0.86348,0.998942,NS
ECHS1,0.1326,0.4795,0.863772,0.998942,NS
UBE2R2,-0.1801,0.3525,0.864029,0.998942,NS
GARS1,-0.185,0.3406,0.864946,0.998942,NS
GYPC,-0.2815,0.2236,0.865072,0.998942,NS
UBE2B,-0.2601,0.242,0.865084,0.998942,NS
LMAN2,-0.1995,0.3155,0.865091,0.998942,NS
RWDD1,0.198,0.3175,0.865243,0.998942,NS
TLN2,-0.1977,0.3168,0.86572,0.998942,NS
CLIC1,0.2003,0.3093,0.867093,0.998942,NS
NNT,0.1375,0.4497,0.867273,0.998942,NS
CAMK2G,-0.1896,0.3261,0.867279,0.998942,NS
GSTM3,-0.1911,0.3231,0.867487,0.998942,NS
ECPAS,0.1373,0.4492,0.867573,0.998942,NS
PSMD14,-0.1413,0.4359,0.867789,0.998942,NS
IARS2,0.1356,0.4534,0.867998,0.998942,NS
SET,0.1957,0.3136,0.868238,0.998942,NS
IAH1,-0.1901,0.3228,0.868239,0.998942,NS
STOM,-0.2522,0.2425,0.86863,0.998942,NS
DES,0.2649,0.2301,0.869053,0.998942,NS
CYB5R1,0.1425,0.4238,0.870198,0.998942,NS
PGD,-0.1621,0.3708,0.870791,0.998942,NS
ACTR1A,0.1337,0.4484,0.871038,0.998942,NS
CSNK2A1,0.1554,0.3855,0.87113,0.998942,NS
PITRM1,0.1714,0.3486,0.87147,0.998942,NS
LPP,-0.2452,0.2437,0.871484,0.998942,NS
NIT2,0.1574,0.3779,0.871985,0.998942,NS
NEK7,-0.1912,0.3094,0.872629,0.998942,NS
MYOM2,-0.1802,0.3253,0.873717,0.998942,NS
MYOZ3,0.285,0.2057,0.873735,0.998942,NS
PPP1R2,0.1724,0.3388,0.874148,0.998942,NS
CTSB,0.1799,0.324,0.874388,0.998942,NS
MYO18A,0.1922,0.3028,0.874552,0.998942,NS
MYH9,0.1637,0.3548,0.874834,0.998942,NS
PRKCSH,0.1448,0.4006,0.874979,0.998942,NS
CP,-0.2468,0.2349,0.875028,0.998942,NS
DNM1L,0.1579,0.3654,0.875624,0.998942,NS
PYGM,0.1189,0.485,0.875695,0.998942,NS
LAMP2,0.1895,0.304,0.875764,0.998942,NS
LSM4,0.2411,0.2383,0.876104,0.998942,NS
FKBP1A,-0.1319,0.4335,0.876659,0.998942,NS
MYOZ1,-0.3237,0.1762,0.87688,0.998942,NS
ANXA1,0.2374,0.24,0.877039,0.998942,NS
TPT1,0.1401,0.4054,0.877418,0.998942,NS
PGM1,-0.1189,0.4771,0.877519,0.998942,NS
C12orf73,0.1982,0.2861,0.87762,0.998942,NS
MYO6,0.1673,0.3375,0.878084,0.998942,NS
AIMP1,-0.1452,0.3884,0.878206,0.998942,NS
RAB9A,-0.164,0.3437,0.878296,0.998942,NS
PABPC1,0.152,0.3707,0.878306,0.998942,NS
PSMD7,-0.178,0.3165,0.878313,0.998942,NS
ANXA5,0.1498,0.3749,0.878693,0.998942,NS
COL6A3,0.2259,0.2483,0.878841,0.998942,NS
ATL2,-0.2033,0.2759,0.878851,0.998942,NS
RTN2,-0.1879,0.2981,0.879033,0.998942,NS
MYH4,-0.2872,0.1947,0.879213,0.998942,NS
ENSA,0.2059,0.27,0.879887,0.998942,NS
RSU1,0.1341,0.4139,0.880053,0.998942,NS
GNPDA1,-0.1237,0.4482,0.880118,0.998942,NS
ADPRHL1,-0.1756,0.3158,0.880126,0.998942,NS
MRPL55,0.2081,0.2647,0.880881,0.998942,NS
CYC1,0.1558,0.3506,0.88184,0.998942,NS
CA3,0.1714,0.3173,0.882285,0.998942,NS
MMUT,0.1371,0.3952,0.882724,0.998942,NS
CALR,0.1559,0.3473,0.882818,0.998942,NS
PSMB6,-0.176,0.3075,0.882844,0.998942,NS
YWHAE,-0.1395,0.3873,0.883035,0.998942,NS
UQCRC1,0.1155,0.4649,0.883692,0.998942,NS
ATP5F1C,0.1256,0.4274,0.883719,0.998942,NS
KCTD12,0.2057,0.2599,0.884153,0.998942,NS
PRDX4,0.1492,0.3576,0.884368,0.998942,NS
TNPO3,-0.2322,0.2296,0.884487,0.998942,NS
RPS13,-0.2537,0.2096,0.884781,0.998942,NS
RAB24,0.1836,0.2879,0.885393,0.998942,NS
SAR1A,-0.1893,0.2785,0.88572,0.998942,NS
PDLIM5,-0.1714,0.3042,0.886854,0.998942,NS
HPRT1,-0.1871,0.2764,0.887754,0.998942,NS
HIGD1A,-0.2124,0.2428,0.888022,0.998942,NS
EIF3A,0.1372,0.3751,0.888277,0.998942,NS
DMAC2L,0.1762,0.2913,0.888549,0.998942,NS
TSPO,0.2113,0.2427,0.88861,0.998942,NS
TKFC,0.1747,0.2934,0.888661,0.998942,NS
CAMK2B,0.1258,0.4062,0.888957,0.998942,NS
CSRP1,0.2372,0.215,0.889205,0.998942,NS
PHKA2,-0.1898,0.2678,0.889568,0.998942,NS
RACK1,0.1529,0.3323,0.8896,0.998942,NS
LAMC1,-0.2076,0.2446,0.889629,0.998942,NS
TUBB4B,0.1255,0.4037,0.889928,0.998942,NS
PRDX1,-0.1221,0.4143,0.890048,0.998942,NS
RPS21,0.1649,0.30620000000000003,0.890219,0.998942,NS
FABP5,0.1668,0.302,0.890477,0.998942,NS
OSBP,0.1639,0.3069,0.890626,0.998942,NS
FHL3,-0.1815,0.2765,0.890832,0.998942,NS
ABCF1,-0.1875,0.2677,0.890849,0.998942,NS
SLC25A20,-0.1534,0.3265,0.891056,0.998942,NS
KRT10,0.256,0.1955,0.891146,0.998942,NS
TPD52L2,0.1501,0.3327,0.89142,0.998942,NS
TBCA,-0.1422,0.3502,0.891673,0.998942,NS
TNNC2,-0.1801,0.272,0.893318,0.998942,NS
NIPSNAP3A,-0.176,0.278,0.893444,0.998942,NS
FLNC,-0.1237,0.3923,0.894268,0.998942,NS
ESD,-0.1323,0.3662,0.89441,0.998942,NS
IDH3G,0.127,0.3803,0.894718,0.998942,NS
FLOT2,-0.1647,0.2919,0.895195,0.998942,NS
ANXA4,0.1557,0.3075,0.895625,0.998942,NS
NDUFB3,0.146,0.3274,0.895767,0.998942,NS
CAST,-0.1526,0.3133,0.895768,0.998942,NS
APOO,-0.1639,0.2917,0.895777,0.998942,NS
H6PD,0.169,0.2825,0.895897,0.998942,NS
HUWE1,0.1745,0.2713,0.896741,0.998942,NS
CSTB,-0.1365,0.3464,0.896832,0.998942,NS
H3-3A,-0.2356,0.2003,0.896998,0.998942,NS
UQCR11,-0.2155,0.2179,0.897508,0.998942,NS
SELENBP1,-0.1469,0.318,0.89801,0.998942,NS
COPB2,0.1683,0.2743,0.89915,0.998942,NS
ENO2,0.2026,0.2272,0.899428,0.998942,NS
TAGLN,0.2622,0.1754,0.8995,0.998942,NS
NDUFB4,0.1841,0.2497,0.899577,0.998942,NS
PAK1,-0.1691,0.2709,0.899895,0.998942,NS
ISCU,0.1847,0.2475,0.900073,0.998942,NS
NDUFV1,0.1399,0.3253,0.900533,0.998942,NS
DCTN2,0.121,0.3753,0.900676,0.998942,NS
CALM1,-0.1364,0.3325,0.900825,0.998942,NS
RNF114,0.1843,0.246,0.900904,0.998942,NS
FXN,0.1579,0.2863,0.90114,0.998942,NS
MDH1,0.1159,0.3886,0.9015,0.998942,NS
TXNL1,-0.1151,0.3907,0.901619,0.998942,NS
CALD1,-0.2242,0.2006,0.901627,0.998942,NS
RPS10,-0.2257,0.1985,0.901986,0.998942,NS
FXYD1,0.1865,0.2397,0.902186,0.998942,NS
IGHG2,-0.1933,0.2309,0.902333,0.998942,NS
EIF6,-0.1424,0.3133,0.902349,0.998942,NS
RHOA,0.1225,0.3635,0.90253,0.998942,NS
PSAP,-0.149,0.2979,0.90286,0.998942,NS
ILF3,-0.1988,0.223,0.902957,0.998942,NS
TMX1,0.144,0.3075,0.903055,0.998942,NS
ACYP2,-0.1373,0.3221,0.903176,0.998942,NS
PSMA5,-0.101,0.4357,0.903675,0.998942,NS
SGCB,0.1335,0.3287,0.903886,0.998942,NS
HSP90AA1,0.1186,0.3699,0.903943,0.998942,NS
ACTN4,0.2601,0.1686,0.903952,0.998942,NS
CLIC6,-0.19,0.2302,0.904206,0.998942,NS
SNTB1,0.1728,0.2521,0.904563,0.998942,NS
RALA,0.1268,0.343,0.904747,0.998942,NS
SFXN1,0.1739,0.2499,0.904782,0.998942,NS
PSMB1,-0.1115,0.3892,0.904882,0.998942,NS
TNS1,0.1614,0.2686,0.904982,0.998942,NS
HMGB1,-0.1456,0.2975,0.905097,0.998942,NS
COQ7,0.1204,0.3588,0.90534,0.998942,NS
MBNL1,-0.132,0.3266,0.905473,0.998942,NS
PLCL2,-0.226,0.1905,0.905616,0.998942,NS
PPP3CB,-0.1268,0.3394,0.905645,0.998942,NS
MAP2K2,0.1468,0.2924,0.905912,0.998942,NS
FABP4,-0.1245,0.3445,0.905955,0.998942,NS
PTGR2,-0.1257,0.3403,0.906188,0.998942,NS
KRAS,0.1486,0.2875,0.906293,0.998942,NS
ACY1,0.1283,0.3311,0.906813,0.998942,NS
PSMA4,-0.1162,0.3644,0.907083,0.998942,NS
IQGAP1,0.168,0.2512,0.907403,0.998942,NS
EIF2S3,-0.1205,0.3495,0.907579,0.998942,NS
PXN,-0.234,0.1795,0.907799,0.998942,NS
TFAM,0.1685,0.2488,0.907962,0.998942,NS
LDHA,0.1398,0.2965,0.908989,0.998942,NS
GOT2,0.116,0.3561,0.909265,0.998942,NS
UBE2V1,0.1208,0.342,0.909281,0.998942,NS
GLRX3,0.1457,0.2827,0.909499,0.998942,NS
LUM,0.1534,0.2677,0.909801,0.998942,NS
COL18A1,0.1596,0.2566,0.909973,0.998942,NS
PYGL,0.2413,0.1674,0.911162,0.998942,NS
YWHAH,0.1259,0.3202,0.911351,0.998942,NS
CLTC,0.1229,0.3253,0.912053,0.998942,NS
RNH1,-0.1031,0.3839,0.912903,0.998942,NS
RPL17,-0.1857,0.213,0.91294,0.998942,NS
TOMM7,-0.2272,0.1741,0.912942,0.998942,NS
PGAM2,0.1067,0.37,0.913068,0.998942,NS
SOD2,-0.136,0.2899,0.913242,0.998942,NS
ABHD14B,0.1171,0.3359,0.913387,0.998942,NS
SHMT1,-0.1472,0.2662,0.913734,0.998942,NS
SYNPO2L,0.2269,0.1726,0.913756,0.998942,NS
PGRMC2,-0.1194,0.3275,0.91387,0.998942,NS
RPS2,0.1377,0.284,0.913916,0.998942,NS
SPRYD4,0.1324,0.2947,0.914093,0.998942,NS
