pathway,padj,NES,size,leadingEdge,database,pval,ES,log2err,contrast
REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,1.0375112800967004e-5,2.419664630773654,42,MTX1;TOMM40;SLC25A4;TIMM13;ATP5F1A;SLC25A6;CS;COX19;SAMM50;FXN;SLC25A13;PMPCB;NDUFB8;VDAC1;ATP5F1B;DNAJC19;TIMM9;TIMM8A;TIMM50;HSPA9;CHCHD10;SLC25A12;COA6;HSPD1;IDH3G,Reactome,1.2312238292286793e-7,0.6198636558248638,0.6901324587967956,Training_HR
REACTOME_STRIATED_MUSCLE_CONTRACTION,2.3740621350565194e-5,-2.4656885265989703,30,MYH6;MYH3;TMOD4;ACTA1;TNNC2;TNNT3;TNNI1;MYH8;TPM1;TTN;DES;NEB;ACTN2;TMOD1;MYL4;DMD;TNNC1;MYBPC1;MYL1;TCAP;TPM3;VIM;TNNT1;MYL2,Reactome,3.0051419431095183e-7,-0.6871627663608022,0.674962860011025,Training_HR
REACTOME_PROTEIN_LOCALIZATION,3.640723901217316e-5,2.2452318795123856,69,MTX1;TOMM40;SLC25A4;TIMM13;HMGCL;GSTK1;ATP5F1A;SLC25A6;CS;COX19;SAMM50;CRAT;FXN;VAPA;SLC25A13;PMPCB;NDUFB8;UBE2D3;VDAC1;ECI2;ECH1;ATP5F1B;DNAJC19;TIMM9;TIMM8A;TIMM50;HSPA9;CHCHD10;SLC25A12;COA6;ACAA1;HSPD1;IDH3G,Reactome,4.896543221573921e-7,0.5188010333642012,0.6594443980379349,Training_HR
KEGG_MEDICUS_REFERENCE_ELECTRON_TRANSFER_IN_COMPLEX_I,4.460072876652249e-5,2.33268689691852,40,NDUFB10;NDUFB9;NDUFA7;NDUFB8;NDUFS8;MT-ND3;NDUFS7;NDUFA2;NDUFS4;NDUFB4;NDUFA6;NDUFA12;NDUFV2;NDUFB5;NDUFS3;NDUFA11;NDUFS5;NDUFB6;NDUFS1;NDUFV1;NDUFA3;MT-ND1;NDUFB7;NDUFC2;NDUFB3;NDUFA8,KEGG,6.704223469651323e-7,0.6022012006208117,0.6594443980379349,Training_HR
GOBP_PURINE_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS,7.794508444594813e-5,2.018260642837457,126,PDPR;PDHX;ATP5F1A;NDUFB10;NDUFB9;ATP5MG;GCDH;AK2;NDUFA7;SLC25A13;DLAT;ADK;NDUFB8;DLST;NDUFS8;MT-ATP6;ATP5PO;IDH2;MT-ND3;NDUFS7;ACACA;SHMT1;PDHA1;NDUFA2;ATP5F1B;NDUFS4;NDUFB4;NDUFA6;NDUFA12;ATP5F1E;NDUFV2;NDUFB5;ADSS2;PAICS;NDUFS3;SDHD;PDK2;NDUFA11;NDUFS5;STOML2;NDUFB6;PPCS;ACSL1;MMUT;NDUFS1;NDUFV1;NDUFA3;SDHB;CBR4;MT-ND1;NDUFB7;SDHA;PDHB;ALDOA;NME1;PRPS1;DMAC2L;NDUFC2;ATP5ME;NDUFB3;NDUFA8,GO:BP,1.2333082981953819e-6,0.41800437727760403,0.6435518361507222,Training_HR
GOSLIM_MITOCHONDRION_ORGANIZATION,1.829367807987217e-4,2.0015677386174495,121,MTX1;VDAC2;TOMM40;LONP1;TIMM13;LYRM7;LETM1;APOO;PNPT1;COX19;SAMM50;HSD17B10;FXN;ENDOG;MFN2;ATPAF1;NDUFS8;COA3;AIFM1;NDUFS7;MTCH2;NDUFS4;NDUFA6;TIMM9;TIMM8A;GHITM;TIMM50;CLUH;TMEM11;FAM162A;NDUFS3;SLC25A46;HSPA9;NDUFS5;CHCHD10;STOML2;HTRA2;COA6;TFRC;HSPD1;ATG3;NDUFS1;ACAA2;MT-ND1;PHB2;VAT1;APOOL;UQCRFS1;PPIF;TIMM10;SURF1;IMMT,GO Slim,3.184026248079017e-6,0.41732300401392264,0.6272567397185284,Training_HR
GOBP_MUSCLE_CONTRACTION,3.9174075533156966e-4,-1.895676403745183,148,MYH6;HRC;RPL32;MYH4;ANKRD2;MYH3;MAP2K1;GNAS;TMOD4;MYH13;SYNM;ACTA1;CACNA2D1;TNNC2;RPL6;PRKACA;TNNT3;TNNI1;MYH8;BIN1;MYBPH;TPM1;CAV1;FLNA;MB;EEF2;PPP1R12B;TTN;DES;GSTM2;TMEM38A;FKBP1A;CASQ2;CSRP3;MYLK2;TMOD1;MYL4;RPL9;DMD;SLMAP;TNNC1;RPL18A;ATP2B4;GAA;CA3;CRYAB;MYL1;TCAP;RPLP1;MAP2K3;JSRP1;TPM3;MYL6B;RPL27;TNNT1,GO:BP,7.1281941239130555e-6,-0.3841683521891625,0.610526878385931,Training_HR
REACTOME_COMPLEX_I_BIOGENESIS,5.009862907677375e-4,2.1365292432550573,48,NDUFB10;NDUFB9;NDUFA7;NDUFB8;NDUFS8;MT-ND3;NDUFS7;NDUFA2;NDUFS4;NDUFB4;NDUFA6;NDUFA12;NDUFV2;NDUFB5;NDUFS3;NDUFA11;HSPA9;NDUFS5;NDUFB6;NDUFS1;NDUFV1;NDUFA3;MT-ND1;NDUFB7;NDUFC2;NDUFB3;NDUFA8,Reactome,9.5123979259697e-6,0.5324931895809752,0.5933254763964051,Training_HR
GOBP_MYOFIBRIL_ASSEMBLY,5.102907092515946e-4,-2.151372446783157,41,MYH6;CFL2;MYH3;SYNPO2L;TMOD4;ACTA1;TNNT3;MYBPH;MYOM3;TPM1;MYOZ1;TTN;NEB;CSRP3;PLEC;ACTN2;TMOD1;FLNC;MYBPC1;TCAP;TNNT1;PRKAR1A;MYL2;MYPN;MYOM2;ADPRHL1;LMOD3,GO:BP,1.0092775103868563e-5,-0.5562106977820321,0.5933254763964051,Training_HR
GOSLIM_MUSCLE_SYSTEM_PROCESS,5.216035885376093e-4,-1.9002874944386041,160,MYH6;HRC;RPL32;MYH4;ANKRD2;MYH3;MAP2K1;GNAS;TMOD4;MYH13;SYNM;ACTA1;CACNA2D1;PDLIM5;TNNC2;RPL6;PRKACA;TNNT3;TNNI1;MLIP;MYH8;BIN1;MYBPH;TPM1;CAV1;MYOZ1;FLNA;PAK1;MB;EEF2;TOMM70;PPP1R12B;TTN;DES;GSTM2;FKBP1A;CASQ2;CSRP3;MYLK2;CAMK2G;TMOD1;PPP3CA;MYL4;RPL9;DMD;SLMAP;TNNC1;RPL18A;ATP2B4;GAA;CA3;CRYAB;MYL1;TRIM72;TCAP;RPLP1;JSRP1;TPM3;MYL6B;RPL27;TNNT1;GSK3A;RPL14;MYL2,GO Slim,1.0729187738906522e-5,-0.38037206084738256,0.5933254763964051,Training_HR
GOBP_SKELETAL_MUSCLE_CONTRACTION,6.03875773518609e-4,-2.252771571904381,29,MYH3;GNAS;SYNM;TNNC2;TNNT3;TNNI1;MYH8;MB;EEF2;TTN;GSTM2;FKBP1A;DMD;TNNC1;GAA;CA3;TCAP;JSRP1;TNNT1,GO:BP,1.2899245162185476e-5,-0.6327132394377635,0.5933254763964051,Training_HR
REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE,9.329614992203322e-4,2.1875472529150333,25,TRAP1;IDH3A;NNT;CS;FXN;IDH3B;DLST;MDH2;IDH2;SUCLG1;FH;SUCLA2;SDHD;SUCLG2;IDH3G;SDHB;SDHA,Reactome,2.2143073557444594e-5,0.6398598258873676,0.5756102610711286,Training_HR
GOBP_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.001103486586777352,2.122749042004812,47,MTX1;VDAC2;TOMM40;SLC25A4;TIMM13;LETM1;APOO;SLC25A6;SAMM50;MFN2;MTCH2;AFG3L2;TIMM9;TIMM8A;GHITM;TIMM50;TMEM11;SLC25A46;HSPA9;CHCHD10,GO:BP,2.7936369285502586e-5,0.5309658234767831,0.5756102610711286,Training_HR
GOBP_MUSCLE_CELL_DEVELOPMENT,0.0012491620077814392,-2.008707369689066,72,MYH6;CFL2;MYH3;SYNPO2L;TMOD4;ACTA1;PDLIM5;TNNT3;BIN1;MYBPH;MYOM3;TPM1;MYOZ1;PAK1;TOMM70;TTN;ACTN4;ALPK3;NEB;CSRP3;PLEC;ACTN2;TMOD1;PPP3CA;DCAF8;DMD;FLNC;MYBPC1;TCAP;TNNT1;GSK3A;PRKAR1A;BIN3;MYL2;MYPN;MYOM2,GO:BP,3.2612615709483776e-5,-0.46091449408204715,0.557332238758646,Training_HR
GOBP_MITOCHONDRIAL_ELECTRON_TRANSPORT_NADH_TO_UBIQUINONE,0.001254555967341402,2.1077048419287046,42,NDUFB10;NDUFB9;NDUFA7;NDUFB8;NDUFS8;MT-ND3;NDUFS7;NDUFA2;NDUFS4;NDUFB4;NDUFA6;NDUFV2;NDUFB5;NDUFS3;NDUFA11;NDUFS5;NDUFB6;NDUFS1;NDUFV1;NDUFA3;MT-ND1;NDUFB7;NDUFC2;NDUFB3;NDUFA8,GO:BP,3.374596747595543e-5,0.5399465744556351,0.557332238758646,Training_HR
GOBP_MUSCLE_ORGAN_DEVELOPMENT,0.0017970106465801839,-1.9492340689489178,85,MYH6;ANKRD2;CFL2;MYH3;GPC1;ACTA1;FHL1;TNNI1;FLNB;MUSTN1;TPM1;CAV1;MYOZ1;ASS1;EEF2;TTN;DES;NEB;FKBP1A;CSRP3;PLEC;MYLK2;FXR1;PPP3CA;SMYD1;DMD;TNNC1;COL6A3;CRYAB;TRIM72;TCAP;MYL6B;SPEG;ERO1A;BIN3;MYL2;SMTNL1;MYL6;YBX3;LMOD3;JPH1;MYL3,GO:BP,4.9758997334103196e-5,-0.43341975080264766,0.557332238758646,Training_HR
GOBP_TRICARBOXYLIC_ACID_CYCLE,0.0025518205029989465,2.1043577465322283,26,IDH3A;NNT;CS;IDH3B;DLAT;DLST;MDH2;IDH2;PDHA1;SUCLG1;FH;SUCLA2;SDHD;SUCLG2;IDH3G;SDHB;SDHA;PDHB,GO:BP,7.469727738208942e-5,0.609542204581593,0.5384340963099162,Training_HR
REACTOME_CRISTAE_FORMATION,0.0025518205029989465,2.1053245529127143,26,MTX1;ATP5F1A;APOO;ATP5MG;SAMM50;MT-ATP6;ATP5PO;ATP5F1B;ATP5F1E;TMEM11;HSPA9;APOOL;IMMT;DMAC2L;ATP5ME;ATP5PB,Reactome,7.469727738208942e-5,0.6098222469334869,0.5384340963099162,Training_HR
REACTOME_MITOCHONDRIAL_BIOGENESIS,0.0047870105985409975,2.030281077107045,41,MTX1;ATP5F1A;APOO;ATP5MG;SAMM50;TFAM;MT-ATP6;ATP5PO;IDH2;ATP5F1B;GLUD1;ATP5F1E;TMEM11;HSPA9,Reactome,1.533740529202406e-4,0.5221317720563421,0.5188480777437918,Training_HR
GOBP_AMINO_ACID_CATABOLIC_PROCESS,0.007536105284994236,1.9854094376147235,44,HMGCL;HIBADH;ALDH4A1;GCDH;ACAD8;HSD17B10;GOT2;DLST;BCAT2;SHMT1;BCKDHA;ALDH7A1;GLUD1;ETFB;DDAH1;CARNS1;BLMH;GLUL;KYAT3;GCSH;ETFA;ALDH5A1;HIBCH,GO:BP,2.619894167049927e-4,0.5031344807069243,0.49849310876659025,Training_HR
GOBP_AMINO_ACID_METABOLIC_PROCESS,0.007536105284994236,1.784017357955293,97,HMGCL;AIMP2;HIBADH;ALDH4A1;GCDH;ACAD8;HSD17B10;GOT2;YARS1;DLST;BCAT2;FARSB;SHMT1;BCKDHA;ALDH7A1;GLUD1;ETFB;DARS1;ADSS2;LRRC47;FH;DDAH1;TARS1;CARNS1;BLMH;GLUL;KYAT3;ASPA;IARS2;GCSH;ETFA;ALDH5A1;IARS1;HIBCH;SHMT2;MMUT;AARS1,GO:BP,2.623327789080272e-4,0.3872215680004678,0.49849310876659025,Training_HR
HALLMARK_FATTY_ACID_METABOLISM,0.007536105284994236,1.79410505151896,86,HMGCL;RDH11;CPT1A;GCDH;HCCS;CRAT;HSD17B10;IDH3B;DLST;MDH2;PDHA1;OSTC;ECI2;ECH1;MGLL;SUCLG1;GAPDHS;EPHX1;HSDL2;FH;SUCLA2;SDHD;ERP29;SUCLG2;GLUL;ACAA1;DECR1;ACSL1;IDH3G;HSP90AA1;HIBCH;HSPH1;ACAA2;IDI1;ACADM;SDHA;PDHB;CRYZ;ALDOA;ACADVL,Hallmark,2.58578803676581e-4,0.3978801964635528,0.49849310876659025,Training_HR
GOBP_MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY,0.00781422432981544,1.946890702423897,43,LYRM7;COX19;FXN;TFAM;ATPAF1;NDUFS8;COA3;AIFM1;NDUFS7;NDUFS4;NDUFA6;TACO1;NDUFS3;NDUFS5;COA6;NDUFS1;MT-ND1;UQCRFS1;SURF1;NDUFC2;ATPAF2;MT-ND5;TIMM21;NUBPL;MT-ND4,GO:BP,2.905605565675045e-4,0.4959824559406368,0.49849310876659025,Training_HR
REACTOME_CELL_CYCLE_CHECKPOINTS,0.00781422432981544,-1.9006947977778004,66,DYNLL1;UBE2D1;RPA2;PSMA2;H2BC4;PPP2CA;YWHAG;MAPRE1;CSNK1A1;UBE2V2;UBE2N;PSMD1;PSMC3;XPO1;PSMA4;YWHAZ;RPA3;PSMD12;PSMB7;PSMC1;PSMC6;PPP2R1A;YWHAE;PSMA5;SKP1,Reactome,2.8909383518598654e-4,-0.4432037705633557,0.49849310876659025,Training_HR
REACTOME_MUSCLE_CONTRACTION,0.00781422432981544,-1.900336575481274,71,MYH6;MYH3;TMOD4;ACTA1;TNNC2;PRKACA;TNNT3;TNNI1;MYH8;TPM1;PAK1;TTN;DES;NEB;CASQ2;ACTN2;CACNG6;CAMK2G;TMOD1;MYL4;DMD;TNNC1;MYBPC1;ATP2B4;MYL1;TRIM72;TCAP;TPM3;MYL6B;VIM;TNNT1;PXN;MYL2;DYSF;MYL6,Reactome,2.893769274648604e-4,-0.43734069161167394,0.49849310876659025,Training_HR
GOSLIM_AMINO_ACID_METABOLIC_PROCESS,0.008091500367274192,1.8279112379217928,95,HMGCL;AIMP2;HIBADH;ALDH4A1;GCDH;ACAD8;HSD17B10;GOT2;YARS1;DLST;BCAT2;FARSB;SHMT1;BCKDHA;ALDH7A1;GLUD1;ETFB;DARS1;ADSS2;LRRC47;FH;DDAH1;TARS1;CARNS1;BLMH;GLUL;KYAT3;ASPA;IARS2;GCSH;ETFA;ALDH5A1;IARS1;HIBCH;SHMT2;MMUT;AARS1,GO Slim,3.0727216584585537e-4,0.39845128548454023,0.49849310876659025,Training_HR
GOBP_NEUROMUSCULAR_PROCESS,0.009804008386767319,-1.969307914717837,37,MYH3;GNAS;SYNM;TNNC2;TNNT3;TNNI1;MYH8;MB;EEF2;TTN;GSTM2;FKBP1A;DMD;TNNC1;GAA;OPA3;CA3;TCAP;JSRP1;TNNT1;PAFAH1B1,GO:BP,3.800604517022141e-4,-0.5206302776682092,0.49849310876659025,Training_HR
GOBP_MEMBRANELESS_ORGANELLE_ASSEMBLY,0.013800969848461313,-1.7218517753526748,106,MYH6;CFL2;MYH3;SYNPO2L;TMOD4;DRG1;ACTA1;MAPRE2;TNNT3;CIRBP;MAPRE1;MYBPH;MYOM3;TPM1;XRCC5;MYOZ1;FLNA;CHMP2A;TTN;EIF5;NEB;CSRP3;PLEC;ACTN2;TMOD1;FXR1;KPNB1;PPP2R1A;SBDS;FLNC;MYBPC1;CSDE1;CHMP6;FABP4;TCAP;RPS15;TNNT1;PRKAR1A;FSCN1;MYL2;MYPN;MYOM2;H3-3A,GO:BP,5.56842929012284e-4,-0.3684768536259028,0.47727081536286214,Training_HR
GOBP_ORGANIC_ACID_CATABOLIC_PROCESS,0.014425342429569244,1.7680771062924259,91,ACAD10;HMGCL;CPT1A;HIBADH;ALDH4A1;GCDH;ACAD8;CRAT;HSD17B10;GOT2;DLAT;DLST;BCAT2;SHMT1;BCKDHA;ECI2;ECH1;ALDH7A1;GLUD1;ETFB;SLC16A1;DDAH1;CARNS1;TST;BLMH;GLUL;KYAT3;GCSH;ACAA1;ETFA;ALDH5A1;DECR1;HIBCH;ALDH1L1;ACAA2,GO:BP,5.934476315962031e-4,0.3883451323776878,0.47727081536286214,Training_HR
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,0.02027955409084591,-1.8167734960617246,60,MAP2K1;GNAS;NCL;PTPN1;RAB10;PRKACA;CFL1;BLVRB;YWHAG;CAV1;PRKAR2A;ASS1;PAK1;MAPK1;CSRP3;ACTN2;GRB2;PPP3CA;GSTP1;CA2;GOT1;RAB8A;CA3;TRIM72;PXN;GSK3A;AKT2;PRKAR1A;RAC1,GO:BP,8.503294041256592e-4,-0.4319294772125641,0.47727081536286214,Training_HR
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION,0.021023623665732093,1.930453783905877,26,MTX1;TIMM13;LETM1;APOO;SAMM50;AFG3L2;TIMM9;TIMM8A;GHITM;TMEM11;SLC25A46;HSPA9;CHCHD10,GO:BP,8.981611376183014e-4,0.5591696835882298,0.47727081536286214,Training_HR
GOBP_REGULATION_OF_MUSCLE_CONTRACTION,0.03134488684837052,-1.7946048732336428,52,HRC;MAP2K1;GNAS;CACNA2D1;TNNC2;PRKACA;TNNT3;TNNI1;BIN1;MYBPH;TPM1;CAV1;PPP1R12B;GSTM2;TMEM38A;FKBP1A;CASQ2;MYLK2,GO:BP,0.001427871113956456,-0.44017245718846976,0.45505986738722953,Training_HR
