gene,logFC,neg_log10_p,pi_score,adj_pval,direction
BLVRB,-0.415,1.0311,0.373287,0.749736,NS
FHL1,0.3218,1.3291,0.373451,0.685059,NS
HINT2,-0.4166,1.026,0.373721,0.749736,NS
HLA-B,-0.6579,0.6496,0.373826,0.824465,NS
RDH11,-0.4744,0.9002,0.374064,0.769889,NS
UFL1,0.4629,0.9214,0.374545,0.769889,NS
MAOB,-0.4335,0.9807,0.375693,0.754929,NS
TFAM,-0.4913,0.8591,0.378377,0.769889,NS
PDK2,-0.4782,0.8776,0.380504,0.769889,NS
UBE2D1,0.592,0.7041,0.382986,0.809319,NS
HSDL2,-0.3151,1.3204,0.38366,0.685059,NS
ACTR1A,0.3226,1.2897,0.383717,0.686303,NS
NDUFB9,-0.4348,0.9553,0.384244,0.769889,NS
CLIC5,-0.4163,0.9977,0.384296,0.749736,NS
GCLM,-0.4542,0.9143,0.384385,0.769889,NS
MTRES1,-0.4443,0.9312,0.385727,0.769889,NS
CRYAB,0.3539,1.1668,0.386463,0.688847,NS
ENO2,-0.5866,0.7002,0.388371,0.809319,NS
SLMAP,0.4031,1.0171,0.38902,0.749736,NS
DYNC1LI1,0.432,0.9445,0.390818,0.769889,NS
GLRX3,-0.4317,0.9443,0.391182,0.769889,NS
PNPO,-0.3789,1.072,0.39248,0.727378,NS
PSMD8,0.348,1.1662,0.392783,0.688847,NS
CD59,-0.4868,0.8334,0.392876,0.769889,NS
PNPT1,0.4475,0.9002,0.395529,0.769889,NS
GAPDHS,-0.6467,0.6225,0.395751,0.836401,NS
ECI1,-0.2871,1.4005,0.396185,0.685059,NS
CLIP1,0.3324,1.2026,0.398311,0.688847,NS
NDUFB4,-0.5051,0.7889,0.3995,0.788725,NS
SMYD2,-0.5446,0.7294,0.400637,0.803156,NS
LIMS3,0.433,0.9165,0.401024,0.769889,NS
HNRNPK,0.3609,1.0988,0.401248,0.719321,NS
ARIH2,0.5986,0.6593,0.403051,0.815865,NS
AIFM1,-0.2679,1.4727,0.403076,0.664144,NS
SH3BGRL,-0.629,0.6261,0.403803,0.836401,NS
USP5,0.3598,1.0863,0.406553,0.719764,NS
DLAT,-0.3026,1.2912,0.406649,0.686303,NS
RTRAF,0.4982,0.7769,0.410139,0.795957,NS
ACOT1,-0.5803,0.6661,0.410608,0.814939,NS
RPL35,-0.9051,0.4249,0.412489,0.879341,NS
CACYBP,0.3834,1.0021,0.412823,0.749736,NS
GSTM4,-0.9548,0.3992,0.415786,0.881695,NS
CRADD,-0.6067,0.6245,0.417944,0.836401,NS
ENSA,0.6424,0.5876,0.419299,0.841487,NS
RTCB,0.3255,1.1586,0.419609,0.688847,NS
MDH2,-0.2753,1.3642,0.421138,0.685059,NS
APOO,-0.424,0.8844,0.421759,0.769889,NS
CCDC43,0.6195,0.6027,0.42331,0.837314,NS
EIF3E,0.3636,1.0223,0.424916,0.749736,NS
PGM5,0.4459,0.8318,0.425738,0.769889,NS
FBLN5,0.6209,0.5951,0.427052,0.837314,NS
ARPC1B,-0.5322,0.6942,0.427098,0.809319,NS
NT5C3A,-0.3212,1.1398,0.430395,0.688847,NS
ATAD3A,-0.4045,0.9037,0.431008,0.769889,NS
ADSS1,-0.3479,1.0504,0.431041,0.743432,NS
CUL4B,0.5323,0.6849,0.43195,0.810841,NS
DHRS11,-0.6352,0.5734,0.432274,0.853355,NS
NEK7,-0.4502,0.8083,0.43264,0.783271,NS
NDUFB5,0.492,0.73740000000000006,0.43375,0.801299,NS
RPL31,0.6881,0.5265,0.434212,0.863373,NS
COL15A1,0.5209,0.6946,0.434717,0.809319,NS
CAVIN1,0.3655,0.9876,0.4355,0.751237,NS
GPD1L,-0.3422,1.0517,0.436584,0.743432,NS
CBR1,0.3607,0.9943,0.437858,0.749736,NS
OBSCN,0.4428,0.8097,0.438042,0.783271,NS
MAP2K1,0.4318,0.8291,0.438525,0.770165,NS
HLA-DRB5,-0.6782,0.527,0.439116,0.863373,NS
SELENBP1,-0.3787,0.9422,0.439735,0.769889,NS
UFM1,-0.3934,0.905,0.44052,0.769889,NS
SUCLG1,-0.3087,1.153,0.440633,0.688847,NS
GOT2,-0.3123,1.1355,0.441921,0.688847,NS
CRYM,-0.5941,0.5959,0.442553,0.837314,NS
NDUFS5,-0.4029,0.8783,0.442757,0.769889,NS
MICU2,-0.4647,0.7595,0.443655,0.79802,NS
MT-ND3,-0.5517,0.6351,0.44626,0.831376,NS
CAV1,0.4688,0.7473,0.446349,0.79802,NS
MCTS1,0.3791,0.9236,0.446576,0.769889,NS
SAMM50,-0.367,0.9494,0.448291,0.769889,NS
MTHFD1,0.2885,1.2055,0.448921,0.688847,NS
IPO7,-0.4286,0.8086,0.450275,0.783271,NS
SMIM4,-0.4822,0.7177,0.450697,0.803156,NS
BROX,-0.4138,0.8352,0.451199,0.769889,NS
UBXN6,0.5546,0.6225,0.451647,0.836401,NS
MRPS23,0.4215,0.8179,0.45217,0.783136,NS
UBE2V1,-0.3263,1.0541,0.452981,0.743432,NS
GARS1,0.4105,0.8335,0.454811,0.769889,NS
MAPRE1,0.357,0.9568,0.455458,0.769889,NS
MLEC,-0.3894,0.8769,0.455564,0.769889,NS
DYNLL1,0.4895,0.6963,0.456216,0.809319,NS
SCFD1,0.5306,0.6409,0.456991,0.831376,NS
RCN1,0.4222,0.8029,0.458154,0.788179,NS
ACAA1,0.42,0.8065,0.458402,0.784483,NS
PHKB,-0.3948,0.8548,0.459749,0.769889,NS
METTL7A,-0.3862,0.8739,0.459752,0.769889,NS
SEC22B,0.39,0.8595,0.462148,0.769889,NS
ATP5MG,-0.403,0.8313,0.462358,0.769889,NS
METTL26,-0.443,0.7518,0.464446,0.79802,NS
VPS35,0.3009,1.1067,0.464509,0.714329,NS
CANX,0.2838,1.1698,0.465547,0.688847,NS
HSP90B1,0.3563,0.9295,0.46647,0.769889,NS
SNRPB,0.4913,0.6709,0.468149,0.814939,NS
FSCN1,0.5033,0.651,0.47024,0.824465,NS
EEF2,0.2697,1.2075,0.472462,0.688847,NS
DYSF,0.2649,1.2264,0.47326,0.688847,NS
TUBB2A,0.4447,0.7239,0.47656,0.803156,NS
ALDOC,-0.4073,0.7872,0.477927,0.788725,NS
RAB14,-0.4148,0.7727,0.47808,0.79802,NS
ACAT1,-0.2982,1.0714,0.479183,0.727378,NS
RPS14,0.4759,0.6683,0.4808,0.814939,NS
PSAP,0.3791,0.8387,0.480875,0.769889,NS
MYH4,-0.6938,0.4581,0.480979,0.87903,NS
OLA1,0.2908,1.0906,0.48173,0.719764,NS
SYNPO,-0.4794,0.6612,0.481962,0.814939,NS
EEF1A2,0.4416,0.7148,0.483421,0.803156,NS
PDHX,-0.3141,0.9993,0.485414,0.749736,NS
CLIC1,-0.4335,0.7221,0.486338,0.803156,NS
RRAD,0.6014,0.52,0.486738,0.864226,NS
ACACA,-0.5024,0.6216,0.487194,0.836459,NS
RNF123,-0.3126,0.9953,0.488525,0.749736,NS
DDAH2,0.3945,0.787,0.489216,0.788725,NS
TECR,0.4543,0.6831,0.489393,0.810841,NS
ART3,-0.4091,0.7534,0.491777,0.79802,NS
CASQ2,0.4017,0.7663,0.492219,0.79802,NS
FBP2,-0.3556,0.8657,0.492247,0.769889,NS
NHLRC2,0.3911,0.7865,0.49248,0.788725,NS
SLC25A11,-0.3557,0.8621,0.493531,0.769889,NS
DCXR,-0.3417,0.8969,0.493729,0.769889,NS
UBE2L3,0.5585,0.5485,0.493937,0.856875,NS
NPEPL1,0.3691,0.8287,0.494418,0.770165,NS
BIN3,0.5439,0.5599,0.495945,0.856875,NS
LRRC20,-0.3658,0.8324,0.495977,0.769889,NS
IDI1,-0.3657,0.8317,0.496449,0.769889,NS
NME1,-0.4447,0.6825,0.497189,0.810841,NS
NIBAN1,-0.4065,0.7459,0.497505,0.79802,NS
MGLL,-0.4132,0.7338,0.497518,0.803156,NS
MRPS36,-0.4189,0.7212,0.498746,0.803156,NS
PLIN2,-0.4929,0.6123,0.499073,0.837314,NS
EIF5B,0.4069,0.741,0.499431,0.79802,NS
DCAF8,1.154,0.2599,0.501202,0.926254,NS
CTBP1,0.4469,0.667,0.503447,0.814939,NS
SORD,-0.3948,0.7517,0.504938,0.79802,NS
PSMB3,0.383,0.7727,0.505891,0.79802,NS
UBA1,0.2857,1.0341,0.50641,0.749736,NS
SNX3,0.3583,0.8179,0.509299,0.783136,NS
ZYX,-0.3712,0.7834,0.511941,0.788725,NS
ANP32A,0.3788,0.7666,0.512416,0.79802,NS
STAT5B,-0.4256,0.6814,0.512819,0.810841,NS
PRKAR1A,0.2837,1.0199,0.513616,0.749736,NS
NDUFB10,-0.3959,0.7299,0.514045,0.803156,NS
RPS25,0.359,0.8021,0.515291,0.788179,NS
HNRNPC,-0.5216,0.5513,0.515717,0.856875,NS
TPM2,-0.5313,0.5409,0.515997,0.859298,NS
COPZ1,0.4624,0.6201,0.516728,0.837104,NS
OSTF1,0.6011,0.477,0.516743,0.872835,NS
ETF1,0.3265,0.8781,0.516797,0.769889,NS
RPA2,0.3963,0.7225,0.517195,0.803156,NS
GSTP1,0.2577,1.111,0.517304,0.713011,NS
ACADVL,-0.2404,1.1844,0.519196,0.688847,NS
SDHB,-0.2621,1.084,0.519847,0.719764,NS
CAP2,0.3816,0.7434,0.520352,0.79802,NS
EHD2,0.3342,0.8457,0.521609,0.769889,NS
SURF1,-0.3991,0.7063,0.522543,0.809319,NS
CAPZA1,-0.5522,0.5053,0.526023,0.864226,NS
PACSIN3,0.3119,0.8887,0.528265,0.769889,NS
TKT,-0.566,0.4896,0.528355,0.868363,NS
SCN1B,-0.4686,0.5907,0.528707,0.840446,NS
SUGT1,0.6605,0.4187,0.528977,0.880019,NS
EIF3C,0.2832,0.9724,0.530463,0.76305,NS
LMCD1,-0.3108,0.8852,0.530706,0.769889,NS
NAGK,0.4089,0.6727,0.530856,0.813795,NS
TXNRD1,0.2762,0.9945,0.531316,0.749736,NS
THOP1,-0.4507,0.6068,0.532701,0.837314,NS
UBE2G1,0.4973,0.549,0.533268,0.856875,NS
CKMT2,-0.311,0.8725,0.535369,0.769889,NS
AKR1B1,0.3722,0.7259,0.536779,0.803156,NS
GSK3A,-0.597,0.45,0.538678,0.87903,NS
GPX4,-0.3172,0.8459,0.539163,0.769889,NS
MRPS17,-0.412,0.6512,0.539193,0.824465,NS
CD9,0.7956,0.3369,0.539458,0.896109,NS
PEPD,-0.3739,0.7167,0.539546,0.803156,NS
SDHA,-0.2339,1.1434,0.540178,0.688847,NS
RAB12,0.3922,0.6785,0.541894,0.810841,NS
TMX4,0.3197,0.8319,0.541989,0.769889,NS
FXR1,-0.4001,0.6617,0.543558,0.814939,NS
RAB21,0.4654,0.5681,0.544003,0.856437,NS
PFN2,0.3403,0.7763,0.544291,0.795957,NS
TMOD4,-0.4964,0.531,0.54499,0.863373,NS
HSPB1,0.2957,0.8907,0.545327,0.769889,NS
TIMM13,-0.4627,0.5619,0.549502,0.856875,NS
STUB1,0.3297,0.7885,0.549555,0.788725,NS
NAPRT,-0.4088,0.6348,0.550159,0.831376,NS
NUDT19,-0.6034,0.4297,0.550446,0.87903,NS
HSPB7,-0.3255,0.793,0.551962,0.788725,NS
PMM2,0.3556,0.725,0.552319,0.803156,NS
CMBL,0.2967,0.8686,0.552502,0.769889,NS
NDUFB7,-0.3719,0.6919,0.552925,0.810841,NS
FECH,0.3433,0.7489,0.553233,0.79802,NS
