uniprot_id,module_color,module_num,gene
O43772,green,5,SLC25A20
O43776,grey,0,NARS1
O43813,turquoise,1,LANCL1
O43826,turquoise,1,SLC37A4
O43837,brown,3,IDH3B
O43852,brown,3,CALU
O43865,black,7,AHCYL1
O43920,green,5,NDUFS5
O60220,brown,3,TIMM8A
O60237,turquoise,1,PPP1R12B
O60256,turquoise,1,PRPSAP2
O60313,turquoise,1,OPA1
O60493,yellow,4,SNX3
O60506,red,6,SYNCRIP
O60610,turquoise,1,DIAPH1
O60662,blue,2,KLHL41
O60664,blue,2,PLIN3
O60684,blue,2,KPNA6
O60749,black,7,SNX2
O60763,blue,2,USO1
O60784,turquoise,1,TOM1
O60825,blue,2,PFKFB2
O60826,red,6,CCDC22
O60841,pink,8,EIF5B
O60884,turquoise,1,DNAJA2
O60936,grey,0,NOL3
O75027,turquoise,1,ABCB7
O75083,blue,2,WDR1
O75112,pink,8,LDB3
O75122,brown,3,CLASP2
O75128,black,7,COBL
O75131,purple,10,CPNE3
O75153,green,5,CLUH
O75155,blue,2,CAND2
O75208,turquoise,1,COQ9
O75223,brown,3,GGCT
O75251,green,5,NDUFS7
O75298,blue,2,RTN2
O75306,green,5,NDUFS2
O75323,brown,3,NIPSNAP2
O75340,magenta,9,PDCD6
O75347,purple,10,TBCA
O75348,blue,2,ATP6V1G1
O75351,blue,2,VPS4B
O75352,yellow,4,MPDU1
O75368,greenyellow,11,SH3BGRL
O75369,yellow,4,FLNB
O75380,turquoise,1,NDUFS6
O75390,brown,3,CS
O75396,black,7,SEC22B
O75431,turquoise,1,MTX2
O75436,blue,2,VPS26A
O75438,green,5,NDUFB1
O75439,turquoise,1,PMPCB
O75489,green,5,NDUFS3
O75521,brown,3,ECI2
O75531,red,6,BANF1
O75534,pink,8,CSDE1
O75569,red,6,PRKRA
O75608,turquoise,1,LYPLA1
O75663,turquoise,1,TIPRL
O75688,yellow,4,PPM1B
O75746,green,5,SLC25A12
O75821,pink,8,EIF3G
O75822,yellow,4,EIF3J
O75832,yellow,4,PSMD10
O75874,brown,3,IDH1
O75891,brown,3,ALDH1L1
O75915,turquoise,1,ARL6IP5
O75923,yellow,4,DYSF
O75935,grey,0,DCTN3
O75947,brown,3,ATP5PD
O75955,purple,10,FLOT1
O75964,blue,2,ATP5MG
O76003,brown,3,GLRX3
O94760,blue,2,DDAH1
O94811,turquoise,1,TPPP
O94826,turquoise,1,TOMM70
O94874,pink,8,UFL1
O94903,turquoise,1,PLPBP
O94905,red,6,ERLIN2
O94919,blue,2,ENDOD1
O94979,turquoise,1,SEC31A
O95139,green,5,NDUFB6
O95140,blue,2,MFN2
O95167,green,5,NDUFA3
O95168,blue,2,NDUFB4
O95169,green,5,NDUFB8
O95182,green,5,NDUFA7
O95197,yellow,4,RTN3
O95202,brown,3,LETM1
O95210,grey,0,STBD1
O95278,brown,3,EPM2A
O95292,pink,8,VAPB
O95298,green,5,NDUFC2
O95299,green,5,NDUFA10
O95336,magenta,9,PGLS
O95359,green,5,TACC2
O95372,grey,0,LYPLA2
O95373,blue,2,IPO7
O95376,turquoise,1,ARIH2
O95433,turquoise,1,AHSA1
O95479,grey,0,H6PD
O95563,green,5,MPC2
O95571,blue,2,ETHE1
O95573,yellow,4,ACSL3
O95747,blue,2,OXSR1
O95782,purple,10,AP2A1
O95810,grey,0,CAVIN2
O95817,red,6,BAG3
O95822,red,6,MLYCD
O95831,green,5,AIFM1
O95834,blue,2,EML2
O95861,brown,3,BPNT1
O95865,greenyellow,11,DDAH2
O95870,green,5,ABHD16A
O95881,blue,2,TXNDC12
O95989,yellow,4,NUDT3
O96000,green,5,NDUFB10
O96007,grey,0,MOCS2
O96008,green,5,TOMM40
P00156,green,5,MT-CYB
P00167,purple,10,CYB5A
P00325,greenyellow,11,ADH1B
P00338,grey,0,LDHA
P00352,grey,0,ALDH1A1
P00367,brown,3,GLUD1
P00387,magenta,9,CYB5R3
P00390,grey,0,GSR
P00395,turquoise,1,MT-CO1
P00403,green,5,MT-CO2
P00441,blue,2,SOD1
P00491,purple,10,PNP
P00492,purple,10,HPRT1
P00505,brown,3,GOT2
P00558,turquoise,1,PGK1
P00568,yellow,4,AK1
P00846,blue,2,MT-ATP6
P00918,purple,10,CA2
P00966,grey,0,ASS1
P01116,yellow,4,KRAS
P01889,black,7,HLA-B
P01903,magenta,9,HLA-DRA
P02144,turquoise,1,MB
P02511,yellow,4,CRYAB
P02545,red,6,LMNA
P02585,red,6,TNNC2
P02786,magenta,9,TFRC
P02792,black,7,FTL
P02794,black,7,FTH1
P03886,green,5,MT-ND1
P03891,green,5,MT-ND2
P03897,blue,2,MT-ND3
P03905,green,5,MT-ND4
P03915,green,5,MT-ND5
P03928,brown,3,MT-ATP8
P04040,purple,10,CAT
P04075,blue,2,ALDOA
P04080,yellow,4,CSTB
P04179,magenta,9,SOD2
P04216,greenyellow,11,THY1
P04264,grey,0,KRT1
P04406,grey,0,GAPDH
P04439,magenta,9,HLA-A
P04632,yellow,4,CAPNS1
P04792,blue,2,HSPB1
P04843,turquoise,1,RPN1
P04844,turquoise,1,RPN2
P04899,magenta,9,GNAI2
P04921,purple,10,GYPC
P05023,blue,2,ATP1A1
P05026,grey,0,ATP1B1
P05091,black,7,ALDH2
P05141,grey,0,SLC25A5
P05164,magenta,9,MPO
P05165,brown,3,PCCA
P05166,grey,0,PCCB
P05198,yellow,4,EIF2S1
P05386,turquoise,1,RPLP1
P05387,pink,8,RPLP2
P05388,pink,8,RPLP0
P05413,yellow,4,FABP3
P05455,turquoise,1,SSB
P05556,grey,0,ITGB1
P05787,grey,0,KRT8
P05976,red,6,MYL1
P06132,purple,10,UROD
P06576,brown,3,ATP5F1B
P06703,black,7,S100A6
P06730,grey,0,EIF4E
P06732,grey,0,CKM
P06733,turquoise,1,ENO1
P06737,blue,2,PYGL
P06748,pink,8,NPM1
P06753,red,6,TPM3
P07099,blue,2,EPHX1
P07108,blue,2,DBI
P07195,grey,0,LDHB
P07203,blue,2,GPX1
P07237,magenta,9,P4HB
P07305,red,6,H1-0
P07384,purple,10,CAPN1
P07437,black,7,TUBB
P07451,yellow,4,CA3
P07585,greenyellow,11,DCN
P07602,black,7,PSAP
P07737,magenta,9,PFN1
P07738,purple,10,BPGM
P07741,turquoise,1,APRT
P07814,turquoise,1,EPRS1
P07900,black,7,HSP90AA1
P07910,magenta,9,HNRNPC
P07919,green,5,UQCRH
P07951,red,6,TPM2
P07954,brown,3,FH
P08123,red,6,COL1A2
P08133,black,7,ANXA6
P08237,grey,0,PFKM
P08238,black,7,HSP90AB1
P08311,magenta,9,CTSG
P08473,yellow,4,MME
P08559,blue,2,PDHA1
P08572,red,6,COL4A2
P08574,turquoise,1,CYC1
P08590,red,6,MYL3
P08670,greenyellow,11,VIM
P08708,grey,0,RPS17
P08758,black,7,ANXA5
P08865,pink,8,RPSA
P08962,magenta,9,CD63
P09104,grey,0,ENO2
P09110,grey,0,ACAA1
P09211,black,7,GSTP1
P09417,blue,2,QDPR
P09429,black,7,HMGB1
P09467,brown,3,FBP1
P09488,grey,0,GSTM1
P09493,red,6,TPM1
P09497,grey,0,CLTB
P09525,magenta,9,ANXA4
P09622,brown,3,DLD
P09651,pink,8,HNRNPA1
P09669,green,5,COX6C
P09874,pink,8,PARP1
P09936,black,7,UCHL1
P09960,blue,2,LTA4H
P09972,blue,2,ALDOC
P0CW19,red,6,LIMS3
P0DMV8,yellow,4,HSPA1A
P0DP23,blue,2,CALM1
P10155,turquoise,1,RO60
P10253,turquoise,1,GAA
P10301,greenyellow,11,RRAS
P10321,grey,0,HLA-C
P10515,green,5,DLAT
P10599,blue,2,TXN
P10606,blue,2,COX5B
P10644,yellow,4,PRKAR1A
P10768,turquoise,1,ESD
P10809,brown,3,HSPD1
P10916,red,6,MYL2
P11021,magenta,9,HSPA5
P11047,red,6,LAMC1
P11055,red,6,MYH3
P11142,black,7,HSPA8
P11166,purple,10,SLC2A1
P11171,purple,10,EPB41
P11177,green,5,PDHB
P11182,turquoise,1,DBT
P11216,green,5,PYGB
P11217,brown,3,PYGM
P11233,grey,0,RALA
P11277,purple,10,SPTB
P11279,turquoise,1,LAMP1
P11310,brown,3,ACADM
P11532,grey,0,DMD
P11586,turquoise,1,MTHFD1
P11766,black,7,ADH5
P11940,turquoise,1,PABPC1
P12081,blue,2,HARS1
P12109,red,6,COL6A1
P12110,red,6,COL6A2
P12111,red,6,COL6A3
P12235,blue,2,SLC25A4
P12236,green,5,SLC25A6
P12268,blue,2,IMPDH2
P12277,blue,2,CKB
P12429,magenta,9,ANXA3
P12694,grey,0,BCKDHA
P12814,red,6,ACTN1
P12829,red,6,MYL4
P12882,red,6,MYH1
P12883,red,6,MYH7
P12955,grey,0,PEPD
P12956,blue,2,XRCC6
P13010,black,7,XRCC5
P13073,green,5,COX4I1
P13164,magenta,9,IFITM1
P13473,turquoise,1,LAMP2
P13489,yellow,4,RNH1
P13533,red,6,MYH6
P13535,red,6,MYH8
P13639,yellow,4,EEF2
P13645,grey,0,KRT10
P13667,greenyellow,11,PDIA4
P13693,blue,2,TPT1
P13716,purple,10,ALAD
P13796,magenta,9,LCP1
P13797,turquoise,1,PLS3
P13798,purple,10,APEH
P13804,brown,3,ETFA
P13805,red,6,TNNT1
P13807,green,5,GYS1
P13861,turquoise,1,PRKAR2A
P13929,brown,3,ENO3
P13987,brown,3,CD59
P14314,yellow,4,PRKCSH
P14324,yellow,4,FDPS
P14406,green,5,COX7A2
P14543,red,6,NID1
P14550,black,7,AKR1A1
P14618,brown,3,PKM
P14621,blue,2,ACYP2
P14625,black,7,HSP90B1
P14649,red,6,MYL6B
P14678,black,7,SNRPB
P14735,brown,3,IDE
P14854,green,5,COX6B1
P14866,pink,8,HNRNPL
P14868,blue,2,DARS1
P14923,grey,0,JUP
P14927,green,5,UQCRB
P15090,grey,0,FABP4
P15104,grey,0,GLUL
P15121,yellow,4,AKR1B1
P15170,grey,0,GSPT1
P15259,brown,3,PGAM2
P15311,yellow,4,EZR
P15374,black,7,UCHL3
P15531,purple,10,NME1
P15880,turquoise,1,RPS2
P15927,magenta,9,RPA2
P15954,green,5,COX7C
P16083,brown,3,NQO2
P16118,brown,3,PFKFB1
P16152,black,7,CBR1
P16157,purple,10,ANK1
P16219,brown,3,ACADS
P16298,brown,3,PPP3CB
P16615,grey,0,ATP2A2
P16671,turquoise,1,CD36
P16930,yellow,4,FAH
P16989,yellow,4,YBX3
P17152,green,5,TMEM11
P17174,brown,3,GOT1
P17540,brown,3,CKMT2
P17568,green,5,NDUFB7
P17612,turquoise,1,PRKACA
P17655,black,7,CAPN2
P17661,red,6,DES
P17812,turquoise,1,CTPS1
P17858,blue,2,PFKL
P17980,turquoise,1,PSMC3
P17987,magenta,9,TCP1
P18031,black,7,PTPN1
P18085,yellow,4,ARF4
P18124,pink,8,RPL7
P18206,yellow,4,VCL
P18621,pink,8,RPL17
P18669,brown,3,PGAM1
P18859,brown,3,ATP5PF
P19237,red,6,TNNI1
P19338,black,7,NCL
P19367,pink,8,HK1
P19404,green,5,NDUFV2
P19623,blue,2,SRM
P19971,turquoise,1,TYMP
P20042,blue,2,EIF2S2
P20073,yellow,4,ANXA7
P20340,blue,2,RAB6A
P20472,grey,0,PVALB
P20618,blue,2,PSMB1
P20674,green,5,COX5A
P20774,turquoise,1,OGN
P20807,red,6,CAPN3
P20810,grey,0,CAST
P20929,red,6,NEB
P20962,magenta,9,PTMS
P21266,grey,0,GSTM3
P21281,blue,2,ATP6V1B2
P21291,greenyellow,11,CSRP1
P21333,turquoise,1,FLNA
P21397,green,5,MAOA
P21399,turquoise,1,ACO1
P21695,turquoise,1,GPD1
P21796,green,5,VDAC1
P21817,red,6,RYR1
P21912,brown,3,SDHB
P21926,greenyellow,11,CD9
P21953,turquoise,1,BCKDHB
P21964,black,7,COMT
P21980,purple,10,TGM2
P22033,brown,3,MMUT
P22059,grey,0,OSBP
P22061,yellow,4,PCMT1
P22102,turquoise,1,GART
P22234,purple,10,PAICS
P22307,blue,2,SCP2
P22314,yellow,4,UBA1
P22392,yellow,4,NME2
P22570,black,7,FDXR
P22626,pink,8,HNRNPA2B1
P22695,green,5,UQCRC2
P22830,grey,0,FECH
P23109,green,5,AMPD1
P23142,greenyellow,11,FBLN1
P23246,pink,8,SFPQ
P23297,yellow,4,S100A1
P23327,yellow,4,HRC
P23368,black,7,ME2
P23381,magenta,9,WARS1
P23396,pink,8,RPS3
P23434,blue,2,GCSH
P23526,magenta,9,AHCY
P23528,yellow,4,CFL1
P23634,turquoise,1,ATP2B4
P23786,brown,3,CPT2
P24043,green,5,LAMA2
P24298,grey,0,GPT
P24310,green,5,COX7A1
P24534,turquoise,1,EEF1B2
P24539,grey,0,ATP5PB
P24666,blue,2,ACP1
P24752,brown,3,ACAT1
P25325,purple,10,MPST
P25398,pink,8,RPS12
P25685,pink,8,DNAJB1
P25705,brown,3,ATP5F1A
P25786,yellow,4,PSMA1
P25787,turquoise,1,PSMA2
P25788,yellow,4,PSMA3
P25789,turquoise,1,PSMA4
P26038,magenta,9,MSN
P26196,red,6,DDX6
P26373,pink,8,RPL13
P26440,grey,0,IVD
P26599,turquoise,1,PTBP1
P26639,grey,0,TARS1
P26640,yellow,4,VARS1
P26641,yellow,4,EEF1G
P26678,grey,0,PLN
P26885,blue,2,FKBP2
P27105,purple,10,STOM
P27338,green,5,MAOB
P27348,magenta,9,YWHAQ
P27635,red,6,RPL10
P27695,magenta,9,APEX1
P27797,blue,2,CALR
P27816,black,7,MAP4
P27824,magenta,9,CANX
P28066,purple,10,PSMA5
P28070,grey,0,PSMB4
P28072,brown,3,PSMB6
P28074,grey,0,PSMB5
P28161,grey,0,GSTM2
P28289,red,6,TMOD1
P28331,green,5,NDUFS1
P28482,turquoise,1,MAPK1
P28838,yellow,4,LAP3
P29144,blue,2,TPP2
P29218,blue,2,IMPA1
P29401,magenta,9,TKT
P29692,black,7,EEF1D
P29966,greenyellow,11,MARCKS
P29972,purple,10,AQP1
P29992,blue,2,GNA11
P30038,grey,0,ALDH4A1
P30040,blue,2,ERP29
P30041,yellow,4,PRDX6
P30043,purple,10,BLVRB
P30044,yellow,4,PRDX5
P30046,blue,2,DDT
P30048,grey,0,PRDX3
P30049,grey,0,ATP5F1D
P30050,pink,8,RPL12
P30084,turquoise,1,ECHS1
P30085,turquoise,1,CMPK1
P30086,blue,2,PEBP1
P30101,black,7,PDIA3
P30153,turquoise,1,PPP2R1A
P30405,brown,3,PPIF
P30419,turquoise,1,NMT1
P30520,blue,2,ADSS2
P30533,blue,2,LRPAP1
P30536,turquoise,1,TSPO
P30566,turquoise,1,ADSL
P30622,black,7,CLIP1
P30626,purple,10,SRI
P30837,black,7,ALDH1B1
P31040,brown,3,SDHA
P31146,magenta,9,CORO1A
P31150,turquoise,1,GDI1
P31153,blue,2,MAT2A
P31415,grey,0,CASQ1
P31749,yellow,4,AKT1
P31751,grey,0,AKT2
P31930,green,5,UQCRC1
P31937,blue,2,HIBADH
P31939,turquoise,1,ATIC
P31942,turquoise,1,HNRNPH3
P31943,magenta,9,HNRNPH1
P31946,yellow,4,YWHAB
P31948,grey,0,STIP1
P31949,magenta,9,S100A11
P32119,purple,10,PRDX2
P32969,pink,8,RPL9
P33121,brown,3,ACSL1
P33176,black,7,KIF5B
P34896,blue,2,SHMT1
P34897,brown,3,SHMT2
P34913,turquoise,1,EPHX2
P34932,black,7,HSPA4
P34949,brown,3,MPI
P35052,pink,8,GPC1
P35080,blue,2,PFN2
P35237,grey,0,SERPINB6
P35241,turquoise,1,RDX
P35244,blue,2,RPA3
P35268,pink,8,RPL22
P35270,turquoise,1,SPR
P35573,brown,3,AGL
P35579,magenta,9,MYH9
P35606,magenta,9,COPB2
P35609,red,6,ACTN2
P35611,purple,10,ADD1
P35613,brown,3,BSG
P35637,magenta,9,FUS
P35749,greenyellow,11,MYH11
P35754,grey,0,GLRX
P35813,black,7,PPM1A
P35908,grey,0,KRT2
P35914,green,5,HMGCL
P35998,turquoise,1,PSMC2
P36405,blue,2,ARL3
P36507,grey,0,MAP2K2
P36542,brown,3,ATP5F1C
P36543,turquoise,1,ATP6V1E1
P36578,pink,8,RPL4
P36776,grey,0,LONP1
P36871,yellow,4,PGM1
P36873,grey,0,PPP1CC
P36957,blue,2,DLST
P36959,grey,0,GMPR
P36969,blue,2,GPX4
P37108,grey,0,SRP14
P37235,greenyellow,11,HPCAL1
P37802,magenta,9,TAGLN2
P37837,magenta,9,TALDO1
P37840,purple,10,SNCA
P38117,brown,3,ETFB
P38159,magenta,9,RBMX
P38606,grey,0,ATP6V1A
P38646,black,7,HSPA9
P39019,pink,8,RPS19
P39059,red,6,COL15A1
P39060,red,6,COL18A1
P39656,pink,8,DDOST
P39687,magenta,9,ANP32A
P40123,grey,0,CAP2
P40227,turquoise,1,CCT6A
P40261,black,7,NNMT
P40429,pink,8,RPL13A
P40616,yellow,4,ARL1
P40763,black,7,STAT3
P40925,brown,3,MDH1
P40926,brown,3,MDH2
P40939,turquoise,1,HADHA
P41091,black,7,EIF2S3
P41236,grey,0,PPP1R2
P41250,turquoise,1,GARS1
P41252,pink,8,IARS1
P41567,blue,2,EIF1
P42025,grey,0,ACTR1B
P42126,brown,3,ECI1
P42330,black,7,AKR1C3
P42677,green,5,RPS27
P42704,turquoise,1,LRPPRC
P42765,brown,3,ACAA2
P42766,grey,0,RPL35
P43007,brown,3,SLC1A4
P43034,yellow,4,PAFAH1B1
P43155,green,5,CRAT
P43304,grey,0,GPD2
P43487,purple,10,RANBP1
P43686,turquoise,1,PSMC4
P43897,brown,3,TSFM
P45378,red,6,TNNT3
P45381,blue,2,ASPA
P45877,grey,0,PPIC
P45880,green,5,VDAC2
P45954,brown,3,ACADSB
P45974,yellow,4,USP5
P45984,turquoise,1,MAPK9
P45985,turquoise,1,MAP2K4
P46019,brown,3,PHKA2
P46020,brown,3,PHKA1
P46109,blue,2,CRKL
P46199,brown,3,MTIF2
P46459,blue,2,NSF
P46734,brown,3,MAP2K3
P46776,green,5,RPL27A
P46777,pink,8,RPL5
P46781,pink,8,RPS9
P46782,turquoise,1,RPS5
P46783,turquoise,1,RPS10
P46926,blue,2,GNPDA1
P46939,blue,2,UTRN
P46940,magenta,9,IQGAP1
P46976,brown,3,GYG1
P46977,grey,0,STT3A
P47755,red,6,CAPZA2
P47756,red,6,CAPZB
P47813,grey,0,EIF1AX
P47897,brown,3,QARS1
P47985,green,5,UQCRFS1
P48047,brown,3,ATP5PO
P48059,blue,2,LIMS1
P48147,turquoise,1,PREP
P48163,blue,2,ME1
P48444,grey,0,ARCN1
P48449,grey,0,LSS
P48506,purple,10,GCLC
P48507,purple,10,GCLM
P48556,turquoise,1,PSMD8
P48637,purple,10,GSS
P48643,black,7,CCT5
P48729,red,6,CSNK1A1
P48735,brown,3,IDH2
P48788,red,6,TNNI2
P49023,turquoise,1,PXN
P49137,grey,0,MAPKAPK2
P49189,yellow,4,ALDH9A1
P49247,grey,0,RPIA
P49257,yellow,4,LMAN1
P49354,turquoise,1,FNTA
P49368,black,7,CCT3
P49411,brown,3,TUFM
P49419,blue,2,ALDH7A1
P49441,turquoise,1,INPP1
P49458,blue,2,SRP9
P49588,yellow,4,AARS1
P49589,black,7,CARS1
P49591,turquoise,1,SARS1
P49720,blue,2,PSMB3
P49721,blue,2,PSMB2
P49748,blue,2,ACADVL
P49753,brown,3,ACOT2
P49755,black,7,TMED10
P49773,yellow,4,HINT1
P49821,green,5,NDUFV1
P49840,grey,0,GSK3A
P49841,yellow,4,GSK3B
P49902,turquoise,1,NT5C2
P50213,brown,3,IDH3A
P50238,greenyellow,11,CRIP1
P50395,yellow,4,GDI2
P50416,blue,2,CPT1A
P50461,yellow,4,CSRP3
P50502,yellow,4,ST13
P50570,grey,0,DNM2
P50579,red,6,METAP2
P50583,turquoise,1,NUDT2
P50895,green,5,BCAM
P50914,pink,8,RPL14
P50990,black,7,CCT8
P50991,black,7,CCT4
P50993,blue,2,ATP1A2
P50995,turquoise,1,ANXA11
P51114,red,6,FXR1
P51148,blue,2,RAB5C
P51149,grey,0,RAB7A
P51151,yellow,4,RAB9A
P51452,brown,3,DUSP3
P51553,brown,3,IDH3G
P51570,turquoise,1,GALK1
P51572,yellow,4,BCAP31
P51636,greenyellow,11,CAV2
P51648,turquoise,1,ALDH3A2
P51649,brown,3,ALDH5A1
P51659,green,5,HSD17B4
P51665,grey,0,PSMD7
P51668,yellow,4,UBE2D1
P51692,grey,0,STAT5B
P51812,brown,3,RPS6KA3
P51884,greenyellow,11,LUM
P51888,greenyellow,11,PRELP
P51970,green,5,NDUFA8
P51991,magenta,9,HNRNPA3
P52179,red,6,MYOM1
P52209,purple,10,PGD
P52294,yellow,4,KPNA1
P52564,brown,3,MAP2K6
P52565,magenta,9,ARHGDIA
P52566,magenta,9,ARHGDIB
P52758,grey,0,RIDA
P52788,turquoise,1,SMS
P52815,green,5,MRPL12
P52888,grey,0,THOP1
P52895,black,7,AKR1C2
P52907,blue,2,CAPZA1
P52943,greenyellow,11,CRIP2
P53004,purple,10,BLVRA
P53041,turquoise,1,PPP5C
P53384,grey,0,NUBP1
P53597,brown,3,SUCLG1
P53618,turquoise,1,COPB1
P53621,blue,2,COPA
P53701,brown,3,HCCS
P53778,brown,3,MAPK12
P53814,brown,3,SMTN
P53985,blue,2,SLC16A1
P53990,turquoise,1,IST1
P53992,black,7,SEC24C
P53999,black,7,SUB1
P54136,blue,2,RARS1
P54284,blue,2,CACNB3
P54289,turquoise,1,CACNA2D1
P54296,red,6,MYOM2
P54577,grey,0,YARS1
P54578,purple,10,USP14
P54619,turquoise,1,PRKAG1
P54646,grey,0,PRKAA2
P54652,grey,0,HSPA2
P54725,yellow,4,RAD23A
P54727,yellow,4,RAD23B
P54819,brown,3,AK2
P54920,yellow,4,NAPA
P54922,yellow,4,ADPRH
P55010,turquoise,1,EIF5
P55036,grey,0,PSMD4
P55042,magenta,9,RRAD
P55060,turquoise,1,CSE1L
P55072,black,7,VCP
P55083,greenyellow,11,MFAP4
P55084,grey,0,HADHB
P55209,black,7,NAP1L1
P55263,blue,2,ADK
P55290,blue,2,CDH13
P55786,yellow,4,NPEPPS
P55809,black,7,OXCT1
P55822,grey,0,SH3BGR
P55884,pink,8,EIF3B
P56134,grey,0,ATP5MF
P56181,green,5,NDUFV3
P56211,yellow,4,ARPP19
P56381,green,5,ATP5F1E
P56385,green,5,ATP5ME
P56537,yellow,4,EIF6
P56556,blue,2,NDUFA6
P57105,grey,0,SYNJ2BP
P58546,blue,2,MTPN
P59998,magenta,9,ARPC4
P60033,greenyellow,11,CD81
P60174,turquoise,1,TPI1
P60228,grey,0,EIF3E
P60520,pink,8,GABARAPL2
P60602,green,5,ROMO1
P60660,red,6,MYL6
P60709,red,6,ACTB
P60842,black,7,EIF4A1
P60866,pink,8,RPS20
P60891,purple,10,PRPS1
P60900,blue,2,PSMA6
P60903,greenyellow,11,S100A10
P60953,turquoise,1,CDC42
P60981,greenyellow,11,DSTN
P60983,grey,0,GMFB
P61006,turquoise,1,RAB8A
P61019,blue,2,RAB2A
P61020,turquoise,1,RAB5B
P61026,turquoise,1,RAB10
P61077,blue,2,UBE2D3
P61081,blue,2,UBE2M
P61086,blue,2,UBE2K
P61088,grey,0,UBE2N
P61106,blue,2,RAB14
P61158,magenta,9,ACTR3
P61160,magenta,9,ACTR2
P61163,yellow,4,ACTR1A
P61201,blue,2,COPS2
P61221,turquoise,1,ABCE1
P61224,yellow,4,RAP1B
P61225,turquoise,1,RAP2B
P61247,grey,0,RPS3A
P61289,grey,0,PSME3
P61313,pink,8,RPL15
P61353,pink,8,RPL27
P61457,brown,3,PCBD1
P61513,green,5,RPL37A
P61586,yellow,4,RHOA
P61604,grey,0,HSPE1
P61758,turquoise,1,VBP1
P61803,blue,2,DAD1
P61923,turquoise,1,COPZ1
P61925,blue,2,PKIA
P61956,yellow,4,SUMO2
P61960,blue,2,UFM1
P61970,black,7,NUTF2
P61978,magenta,9,HNRNPK
P61981,yellow,4,YWHAG
P62070,pink,8,RRAS2
P62072,brown,3,TIMM10
P62081,turquoise,1,RPS7
P62136,turquoise,1,PPP1CA
P62140,turquoise,1,PPP1CB
P62191,turquoise,1,PSMC1
P62195,grey,0,PSMC5
P62241,blue,2,RPS8
P62244,pink,8,RPS15A
P62249,pink,8,RPS16
P62253,turquoise,1,UBE2G1
P62258,yellow,4,YWHAE
P62263,grey,0,RPS14
P62269,pink,8,RPS18
P62277,green,5,RPS13
P62280,pink,8,RPS11
P62308,green,5,SNRPG
P62318,blue,2,SNRPD3
P62330,blue,2,ARF6
P62333,black,7,PSMC6
P62424,pink,8,RPL7A
P62495,black,7,ETF1
