gene,logFC,neg_log10_p,pi_score,adj_pval,direction
JUP,0.8417,1.4584,0.059227,0.711089,NS
DNAJB4,-0.8098,1.5157,0.059238,0.711089,NS
MYH8,-1.2157,1.0049,0.06002,0.730244,NS
RPS8,0.7274,1.6534,0.062709,0.710863,NS
MAP2K1,-0.7002,1.7159,0.062876,0.710863,NS
EIF3M,-0.8027,1.4827,0.064529,0.711089,NS
DYNLL1,-0.7266,1.6296,0.065463,0.710863,NS
LYRM7,0.7446,1.5902,0.065465,0.711089,NS
ABHD11,0.7716,1.5223,0.066889,0.711089,NS
HINT1,-0.5818,2.0072,0.067942,0.543887,NS
RTN4,-0.5927,1.9549,0.069409,0.576301,NS
SYNM,-0.8179,1.3941,0.072418,0.711089,NS
PIN4,-0.6535,1.737,0.073249,0.710863,NS
PGPEP1,-0.6983,1.5535,0.082255,0.711089,NS
DUSP28,0.7192,1.5026,0.083061,0.711089,NS
LONP1,0.5083,2.1045,0.085192,0.543887,NS
MMAB,0.7014,1.4915,0.089922,0.711089,NS
ACTA1,-0.7921,1.312,0.091369,0.711089,NS
CD9,1.1786,0.8786,0.092141,0.772851,NS
PREP,-0.3958,2.6054,0.093057,0.515417,NS
SLC25A4,0.4801,2.1242,0.095525,0.543887,NS
SPPL2A,-0.8368,1.2134,0.096522,0.711089,NS
MRPL44,-1.091,0.926,0.097651,0.75276,NS
GSTK1,0.5045,1.9923,0.098824,0.543887,NS
CAMK2B,0.4443,2.2424,0.100882,0.543887,NS
DIAPH1,-1.317,0.7556,0.101123,0.782245,NS
RPS7,-0.8421,1.162,0.105055,0.711089,NS
AIMP2,0.5516,1.7543,0.107733,0.710863,NS
TNNI1,-0.8685,1.1096,0.108738,0.711089,NS
MYOZ1,-1.1718,0.8098,0.112473,0.782245,NS
RAB24,0.7848,1.2092,0.112477,0.711089,NS
MRPL9,-1.0465,0.9064,0.112572,0.769757,NS
MCCC1,-0.656,1.411,0.118665,0.711089,NS
H2BC4,-0.8358,1.1063,0.118938,0.711089,NS
TMLHE,0.5703,1.6206,0.119049,0.710863,NS
TRAP1,0.424,2.1771,0.119406,0.543887,NS
MRPL40,-1.0526,0.871,0.121111,0.776815,NS
USP15,0.5723,1.598,0.121765,0.711089,NS
PPP1R3A,0.8319,1.0911,0.1237,0.711089,NS
KRT10,0.9375,0.9626,0.125203,0.735947,NS
PTPA,0.7068,1.2751,0.125527,0.711089,NS
TNNT3,-0.7856,1.1451,0.126024,0.711089,NS
RBKS,-0.928,0.9552,0.129892,0.736658,NS
APOO,0.5818,1.5189,0.130732,0.711089,NS
HNRNPUL2,-0.8981,0.9831,0.13094,0.730884,NS
TYMP,-1.0548,0.8363,0.131191,0.782245,NS
LAMC1,-0.7953,1.1072,0.131676,0.711089,NS
ACTB,-0.689,1.2768,0.131921,0.711089,NS
BOLA2,-0.6142,1.4221,0.133803,0.711089,NS
ADD1,-1.0105,0.8621,0.134544,0.780921,NS
AKAP12,-0.9803,0.888,0.134753,0.770753,NS
MAPKAPK2,-0.5182,1.6705,0.136263,0.710863,NS
PNPT1,0.6253,1.3805,0.136991,0.711089,NS
TMEM14C,-0.882,0.9578,0.142956,0.736062,NS
UFL1,0.6784,1.239,0.144373,0.711089,NS
COX5A,0.4919,1.7042,0.145093,0.710863,NS
RAB10,-0.6477,1.2823,0.147735,0.711089,NS
UBE2R2,-0.6662,1.2386,0.149564,0.711089,NS
PMPCB,0.7727,1.0679,0.149575,0.711588,NS
MT-ATP6,0.8318,0.9906,0.149982,0.730305,NS
TNNC2,-0.6422,1.2789,0.150921,0.711089,NS
LETM1,0.5309,1.5447,0.15135,0.711089,NS
NDUFB10,0.5882,1.3936,0.151471,0.711089,NS
SYNGR2,-0.5199,1.558,0.154869,0.711089,NS
DDI2,-1.0459,0.7712,0.156074,0.782245,NS
LIMS3,0.8287,0.9662,0.158226,0.735947,NS
RIC8A,-1.0791,0.7372,0.160163,0.782245,NS
MLIP,-0.7245,1.0939,0.161217,0.711089,NS
HNRNPDL,0.5668,1.3941,0.162112,0.711089,NS
STK38L,-0.6036,1.3082,0.162302,0.711089,NS
ROMO1,-0.7001,1.1279,0.162331,0.711089,NS
TMX4,-0.4795,1.6245,0.166339,0.710863,NS
MRPS23,0.5974,1.3029,0.166583,0.711089,NS
RPL6,-0.6491,1.1954,0.167525,0.711089,NS
COL1A2,-1.3808,0.5575,0.169908,0.840264,NS
PDHX,0.4367,1.7601,0.170354,0.710863,NS
LNPEP,-0.9879,0.7725,0.172521,0.782245,NS
TMEM143,0.6311,1.2085,0.172698,0.711089,NS
API5,-0.9028,0.8318,0.17747,0.782245,NS
UBE2D1,-0.5695,1.3082,0.179855,0.711089,NS
TACC2,0.6121,1.2142,0.180634,0.711089,NS
OTUB1,-0.4225,1.7544,0.181456,0.710863,NS
COQ5,0.5202,1.4218,0.182121,0.711089,NS
TMED2,-0.734,1.0072,0.182249,0.730244,NS
ABCF1,0.6418,1.1517,0.182297,0.711089,NS
PPP1R12B,-0.9706,0.7601,0.182913,0.782245,NS
PDCD5,0.4988,1.4773,0.183287,0.711089,NS
RPA2,-0.5861,1.2444,0.186511,0.711089,NS
NDUFA7,0.6403,1.1346,0.187703,0.711089,NS
TOM1,-0.4415,1.6422,0.188378,0.710863,NS
TIGAR,-1.3429,0.5365,0.190322,0.840264,NS
JPT2,-0.5682,1.2602,0.192278,0.711089,NS
ENDOG,0.6234,1.146,0.193026,0.711089,NS
UBE3C,-0.4998,1.4289,0.193154,0.711089,NS
RO60,-1.1973,0.5959,0.193422,0.824166,NS
GNAS,-0.4843,1.4708,0.193946,0.711089,NS
YARS1,0.6772,1.0412,0.197192,0.724783,NS
RAP1A,0.6808,1.0356,0.197237,0.727118,NS
AHSA1,-0.6116,1.1522,0.197381,0.711089,NS
CFL2,-0.3486,2.0085,0.199462,0.543887,NS
PALMD,0.6709,1.0406,0.200371,0.724783,NS
EEF1A2,-0.5923,1.1739,0.201707,0.711089,NS
ADHFE1,0.691,1.0058,0.201809,0.730244,NS
PDLIM5,-0.5407,1.2809,0.202959,0.711089,NS
PPID,-0.5507,1.257,0.203137,0.711089,NS
GART,-0.54,1.2805,0.203504,0.711089,NS
ACTN4,-0.9398,0.7323,0.204982,0.782245,NS
TIPRL,-0.7139,0.9625,0.205545,0.735947,NS
CSNK1A1,-0.7783,0.8755,0.208248,0.775886,NS
FABP5,0.5278,1.283,0.210309,0.711089,NS
NDUFB9,0.5133,1.3186,0.210464,0.711089,NS
CPNE1,-0.5895,1.137,0.213649,0.711089,NS
PSMD10,-0.4981,1.3456,0.213719,0.711089,NS
COX19,0.5399,1.241,0.213762,0.711089,NS
DCAF8,-1.3178,0.5062,0.215259,0.85001,NS
FDXR,0.7085,0.9408,0.215514,0.744156,NS
HCCS,0.5377,1.2332,0.217244,0.711089,NS
CACNG6,-1.0939,0.6037,0.218607,0.824166,NS
MT-ND3,0.6924,0.9424,0.22258,0.743945,NS
ATP5MG,0.5109,1.2672,0.225217,0.711089,NS
ESD,-0.4089,1.5805,0.225821,0.711089,NS
NDUFB8,0.5973,1.0819,0.225826,0.711089,NS
COQ3,0.5028,1.2797,0.227314,0.711089,NS
NT5C,-0.6951,0.9254,0.227399,0.75276,NS
RPS6,0.4858,1.3221,0.227869,0.711089,NS
ATP6V1H,-0.5966,1.0732,0.228972,0.711089,NS
RPL23,0.5386,1.1868,0.229505,0.711089,NS
TPD52L2,0.4661,1.3714,0.229537,0.711089,NS
MYBPH,-0.7327,0.8713,0.229948,0.776815,NS
MRPL41,-0.9732,0.6511,0.232455,0.819434,NS
CKB,0.4088,1.5494,0.232583,0.711089,NS
ACTN2,-1.0149,0.6226,0.233426,0.824166,NS
CHORDC1,-0.9279,0.6787,0.234557,0.81245,NS
YBX1,0.4521,1.3876,0.235901,0.711089,NS
NCL,-0.452,1.3845,0.236738,0.711089,NS
SH3BGR,-0.4405,1.4195,0.237006,0.711089,NS
SMYD2,-0.8381,0.7424,0.238667,0.782245,NS
GRSF1,-0.519,1.1883,0.241727,0.711089,NS
VAPA,0.551,1.1144,0.243203,0.711089,NS
EIF3C,0.3879,1.58,0.243876,0.711089,NS
COX5B,0.5149,1.1893,0.244123,0.711089,NS
ARL6IP5,-0.4516,1.3542,0.244576,0.711089,NS
VPS26A,0.4522,1.3506,0.245071,0.711089,NS
CSNK2A1,0.4705,1.2928,0.246449,0.711089,NS
AP2A1,0.4658,1.2994,0.248131,0.711089,NS
TTN,-0.7898,0.7629,0.24972,0.782245,NS
ACAD8,0.4876,1.2329,0.250509,0.711089,NS
HOOK3,-1.2899,0.4655,0.250911,0.852756,NS
KRT8,0.9196,0.65,0.252506,0.819434,NS
FBXO7,-1.055,0.5649,0.253561,0.840264,NS
XPO7,0.7225,0.8212,0.255067,0.782245,NS
PRUNE1,-0.5487,1.0759,0.256792,0.711089,NS
SLIRP,0.4497,1.3112,0.257239,0.711089,NS
RBMX,-0.8764,0.6694,0.259011,0.818559,NS
NAP1L1,0.4829,1.2095,0.260572,0.711089,NS
TFAM,0.5432,1.0752,0.260575,0.711089,NS
RPS4X,0.4335,1.3409,0.262287,0.711089,NS
RPS9,0.5995,0.9647,0.264014,0.735947,NS
RTN3,-0.5376,1.0736,0.264727,0.711089,NS
HLA-C,-0.8176,0.702,0.266702,0.797631,NS
IDH3A,0.3411,1.6577,0.271962,0.710863,NS
DPP3,-0.399,1.4169,0.272067,0.711089,NS
ACSF2,0.4827,1.1706,0.272234,0.711089,NS
PBDC1,-0.5356,1.0549,0.272249,0.722705,NS
ARF5,-0.5926,0.9508,0.273219,0.736709,NS
PABPC4,0.4,1.4043,0.274355,0.711089,NS
CLASP2,0.6042,0.9254,0.275992,0.75276,NS
CNDP2,-0.4784,1.1622,0.277999,0.711089,NS
MYOM3,-0.6456,0.8581,0.279267,0.780921,NS
ACACA,0.6177,0.8953,0.279867,0.769757,NS
COX6B1,0.4969,1.1103,0.28072,0.711089,NS
CMBL,-0.3908,1.4034,0.282856,0.711089,NS
FXN,0.4692,1.1689,0.282868,0.711089,NS
MFN2,0.5116,1.0674,0.284397,0.711588,NS
NEB,-0.7809,0.6975,0.285302,0.801852,NS
ANP32E,-0.9717,0.5604,0.285406,0.840264,NS
HIBADH,0.3458,1.5735,0.285637,0.711089,NS
SESN1,0.4572,1.1845,0.287393,0.711089,NS
DES,-0.7343,0.7373,0.2875,0.782245,NS
MUSTN1,-0.6037,0.8962,0.287706,0.769757,NS
DNAJA4,0.4666,1.1573,0.288424,0.711089,NS
KCTD12,0.6056,0.8912,0.288575,0.769757,NS
PSMA2,-0.4608,1.171,0.288656,0.711089,NS
BPNT1,-0.5034,1.0716,0.288734,0.711089,NS
FARSA,-0.6,0.8949,0.290437,0.769757,NS
MAPRE2,-0.4509,1.1906,0.29052,0.711089,NS
SMIM4,0.5879,0.9033,0.294422,0.769757,NS
GCDH,0.4263,1.2415,0.295592,0.711089,NS
NDUFS7,0.5659,0.93,0.297659,0.75276,NS
SIRT3,-0.7244,0.7224,0.299714,0.782245,NS
TPM1,-0.6154,0.8491,0.30026,0.782245,NS
UBE2L3,-0.6752,0.7672,0.303359,0.782245,NS
MRPL12,0.4569,1.1319,0.30401,0.711089,NS
MTRES1,0.4534,1.136,0.305457,0.711089,NS
MYO18A,-0.5364,0.9511,0.308902,0.736709,NS
MYOZ3,-0.7523,0.678,0.308998,0.81245,NS
ADK,0.4669,1.0895,0.309985,0.711089,NS
SAMM50,0.4141,1.2269,0.310371,0.711089,NS
ARPP19,-0.495,1.0252,0.310864,0.729202,NS
UQCC3,-0.8262,0.61240000000000006,0.311917,0.824166,NS
ARCN1,0.4192,1.2041,0.312742,0.711089,NS
UQCR10,0.5464,0.9235,0.312864,0.753385,NS
HSPBP1,0.457,1.0962,0.315507,0.711089,NS
FKBP4,0.4238,1.1769,0.317126,0.711089,NS
ADSL,-0.3977,1.2514,0.317963,0.711089,NS
UBQLN1,0.4277,1.1624,0.318301,0.711089,NS
GAPDHS,0.6693,0.735,0.322138,0.782245,NS
COA3,0.5262,0.9339,0.322544,0.75276,NS
ASS1,-0.624,0.7861,0.323178,0.782245,NS
FARSB,0.543,0.9023,0.323629,0.769757,NS
SLC25A6,0.3741,1.3032,0.325412,0.711089,NS
ANXA7,-0.2884,1.687,0.326155,0.710863,NS
GARS1,-0.4576,1.055,0.328985,0.722705,NS
GHITM,0.689,0.6991,0.329863,0.800578,NS
TMCO1,0.6731,0.7136,0.33086,0.787783,NS
ARPC5L,0.4559,1.0464,0.333372,0.723386,NS
PSMD9,-0.4189,1.1359,0.334306,0.711089,NS
OGN,-0.5631,0.8442,0.334674,0.782245,NS
ART3,-0.4643,1.0185,0.336636,0.730244,NS
ATP1A1,0.3486,1.3475,0.339082,0.711089,NS
CTPS1,-0.9043,0.5186,0.339677,0.846413,NS
SYNPO2,-0.6256,0.7464,0.34127,0.782245,NS
ATP5F1A,0.2832,1.6467,0.341707,0.710863,NS
NPLOC4,-0.3634,1.283,0.341763,0.711089,NS
MRPL22,-0.523,0.8852,0.344333,0.770753,NS
DHRS7C,-0.4408,1.0484,0.345046,0.723386,NS
CA14,0.8639,0.5346,0.345307,0.841472,NS
PPTC7,0.4858,0.9482,0.346257,0.736709,NS
UBA2,0.445,1.0292,0.348338,0.728542,NS
ALPK3,-0.6597,0.6911,0.350015,0.806783,NS
THTPA,-0.4098,1.1085,0.35135,0.711089,NS
SFPQ,-0.6664,0.6799,0.352282,0.81245,NS
CKM,0.2892,1.5579,0.354373,0.711089,NS
UBE2G1,-0.5356,0.8368,0.356262,0.782245,NS
BCAT2,0.4497,0.9955,0.356715,0.730305,NS
VTA1,0.3379,1.3204,0.357913,0.711089,NS
NNT,0.3233,1.3566,0.364244,0.711089,NS
NDUFA6,0.5616,0.7762,0.36652,0.782245,NS
RAB21,-0.5795,0.7476,0.368779,0.782245,NS
CMPK1,-0.5892,0.7349,0.368985,0.782245,NS
DNAJB1,-0.6728,0.6391,0.371576,0.819434,NS
OSTC,0.5019,0.8542,0.372608,0.782245,NS
UBE2D3,0.4102,1.0451,0.372628,0.723386,NS
RABGGTA,0.4129,1.0267,0.376778,0.729202,NS
RDH14,-0.5324,0.7949,0.377362,0.782245,NS
SLC25A13,0.3784,1.1118,0.379602,0.711089,NS
ARHGDIB,-0.8675,0.4849,0.379617,0.852756,NS
MLEC,0.4099,1.0233,0.38071,0.729425,NS
CACNA2D1,-0.3206,1.3081,0.380713,0.711089,NS
CIRBP,-0.4131,1.0142,0.381116,0.730244,NS
MT-CO2,0.433,0.9649,0.382142,0.735947,NS
VPS4B,0.343,1.2159,0.382788,0.711089,NS
ERI3,-0.3826,1.081,0.385871,0.711089,NS
BANF1,-0.4071,1.0133,0.386772,0.730244,NS
XPNPEP1,-0.4194,0.9832,0.386923,0.730884,NS
BCKDHA,0.484,0.8519,0.386954,0.782245,NS
CAV1,-0.4846,0.8478,0.388258,0.782245,NS
RTN2,0.4553,0.9001,0.389179,0.769757,NS
NXN,-0.4871,0.834,0.392426,0.782245,NS
FABP3,-0.3592,1.1281,0.393327,0.711089,NS
ZYX,0.4211,0.9608,0.393909,0.736062,NS
LAMTOR3,-0.3597,1.1242,0.394087,0.711089,NS
RAB6A,0.4113,0.9791,0.395614,0.732205,NS
PRKACA,-0.3457,1.1637,0.396055,0.711089,NS
DAD1,0.4644,0.862,0.39781300000000003,0.780921,NS
PDLIM3,-0.3848,1.0351,0.399688,0.727118,NS
PFDN4,-0.3698,1.0734,0.40087,0.711089,NS
GDI2,-0.2737,1.4483,0.401372,0.711089,NS
ATPAF1,0.3828,1.0295,0.403507,0.728542,NS
UQCRC2,0.3041,1.2908,0.404987,0.711089,NS
OPTN,-0.5855,0.667,0.406847,0.818559,NS
BLVRB,-0.3858,1.0084,0.408266,0.730244,NS
RPS12,0.3536,1.0984,0.408864,0.711089,NS
ATP5F1E,0.5079,0.7634,0.409483,0.782245,NS
SNRPG,0.5087,0.7559,0.412526,0.782245,NS
EIF3L,0.3922,0.9768,0.413901,0.733319,NS
ALDH4A1,0.2992,1.2742,0.415724,0.711089,NS
MCTS1,-0.3773,0.9954,0.421162,0.730305,NS
GCN1,-0.8534,0.4394,0.421688,0.859692,NS
SETD7,-0.358,1.0464,0.422047,0.723386,NS
DCTN3,-0.5102,0.7334,0.422529,0.782245,NS
PPIL3,-0.5074,0.7325,0.424938,0.782245,NS
NDUFB4,0.474,0.7822,0.425856,0.782245,NS
CFL1,-0.3245,1.1415,0.426118,0.711089,NS
ALDOC,0.408,0.9049,0.427389,0.769757,NS
GOSR2,-0.6942,0.5313,0.427755,0.841931,NS
AKR7A2,0.4293,0.8587,0.427896,0.780921,NS
HBG2,-0.7717,0.4775,0.428075,0.852756,NS
NDUFS8,0.3619,1.0163,0.428729,0.730244,NS
TPP2,0.37,0.9914,0.429703,0.730305,NS
PAK1,-0.463,0.7897,0.430889,0.782245,NS
PTGES3,0.4095,0.8899,0.432069,0.769757,NS
SLC25A11,0.369,0.985,0.433055,0.730884,NS
CHP1,-0.3935,0.9168,0.435728,0.762589,NS
TPPP,-0.5456,0.6609,0.435913,0.819434,NS
MRC2,0.6062,0.5933,0.436826,0.824166,NS
XRCC5,-0.4374,0.8213,0.437298,0.782245,NS
YWHAZ,-0.5146,0.6961,0.438326,0.8028,NS
SHMT1,0.4004,0.8903,0.440038,0.769757,NS
COPS3,0.4152,0.8586,0.440085,0.780921,NS
GOT2,0.3025,1.1782,0.440154,0.711089,NS
RPL4,0.5253,0.6772,0.440859,0.81245,NS
CRAT,0.2986,1.1863,0.442317,0.711089,NS
MAPRE1,-0.366,0.9674,0.442499,0.735947,NS
CD59,-0.4546,0.7781,0.442873,0.782245,NS
IAH1,-0.4242,0.8333,0.443137,0.782245,NS
RASA4,-0.5228,0.6755,0.443493,0.814022,NS
MRPL47,-0.4576,0.7663,0.446023,0.782245,NS
ADSS2,0.4882,0.7178,0.446212,0.78307,NS
ARHGAP1,-0.4816,0.7249,0.44757,0.782245,NS
PTCD3,-0.5997,0.5766,0.451035,0.831732,NS
VPS13C,-0.3879,0.8854,0.453469,0.770753,NS
IBA57,0.5337,0.6361,0.457579,0.820167,NS
DNAJC19,0.4683,0.7235,0.458341,0.782245,NS
TMEM38A,-0.5012,0.6733,0.459763,0.816434,NS
FHL1,-0.2821,1.1924,0.460957,0.711089,NS
LCMT1,0.3756,0.895,0.461128,0.769757,NS
HSD17B10,0.284,1.1808,0.462011,0.711089,NS
CD36,-0.4579,0.7321,0.46216,0.782245,NS
TMOD1,-0.5563,0.6017,0.462631,0.824166,NS
RPA3,-0.4853,0.6874,0.463871,0.807773,NS
RTCA,-0.3996,0.8311,0.465514,0.782245,NS
YWHAG,-0.3364,0.9868,0.465649,0.730884,NS
ARIH2,-0.5129,0.64,0.469638,0.819434,NS
FBLN5,0.5431,0.604,0.469819,0.824166,NS
TUBA8,0.3389,0.965,0.47098,0.735947,NS
NUDT2,-0.4934,0.6623,0.471201,0.819434,NS
TCP1,0.3238,1.0089,0.47132,0.730244,NS
IDH3B,0.2937,1.1111,0.471663,0.711089,NS
CS,0.2531,1.2812,0.473968,0.711089,NS
ENSA,-0.5062,0.6379,0.475452,0.819712,NS
CAPZB,-0.3741,0.8623,0.475773,0.780921,NS
TIMM9,0.4431,0.7254,0.477053,0.782245,NS
KYAT3,0.6423,0.4978,0.478893,0.850778,NS
XPO1,-0.4242,0.7497,0.480782,0.782245,NS
MRPS16,-0.6019,0.5284,0.480788,0.841931,NS
FLNB,-0.3205,0.9914,0.481089,0.730305,NS
TGM2,-0.3914,0.8104,0.481743,0.782245,NS
CUL5,-0.2962,1.0651,0.483626,0.712307,NS
CSNK2B,-0.5303,0.5943,0.48401,0.824166,NS
PAFAH1B3,0.5125,0.6145,0.484277,0.824166,NS
NFU1,0.4041,0.7736,0.486861,0.782245,NS
RAB11B,-0.3354,0.9294,0.487869,0.75276,NS
EPDR1,0.3901,0.7979,0.488363,0.782245,NS
GLOD4,-0.2969,1.0482,0.48841,0.723386,NS
PCBD2,-0.2783,1.1175,0.488618,0.711089,NS
LANCL1,-0.3489,0.8908,0.488819,0.769757,NS
RPS15,-0.7562,0.4084,0.491131,0.864225,NS
ATG3,0.6841,0.4513,0.491226,0.852756,NS
COPZ1,-0.4715,0.6546,0.491329,0.819434,NS
NGLY1,-0.5373,0.572,0.492784,0.834993,NS
TOMM70,-0.3943,0.7769,0.493978,0.782245,NS
NDUFB5,0.4254,0.7199,0.494014,0.78307,NS
NDUFS4,0.3828,0.7941,0.49662,0.782245,NS
ALDH7A1,0.3739,0.8065,0.499415,0.782245,NS
HK1,0.251,1.195,0.50129,0.711089,NS
USP47,0.3284,0.9109,0.502216,0.769757,NS
MYL4,-0.5439,0.5476,0.503686,0.840264,NS
METAP2,-0.3968,0.7483,0.504719,0.782245,NS
MGLL,0.4073,0.7269,0.505769,0.782245,NS
PCBP1,0.2937,1.004,0.507136,0.730244,NS
MT-CO1,-0.5001,0.5886,0.507765,0.824305,NS
PRXL2A,0.391,0.7502,0.508965,0.782245,NS
SAR1B,-0.4432,0.6577,0.511088,0.819434,NS
EIF4E,-0.2966,0.98,0.512068,0.732205,NS
DGLUCY,-0.4693,0.616,0.513947,0.824166,NS
CACNG1,0.3751,0.765,0.516496,0.782245,NS
AKR1B1,-0.369,0.7764,0.517074,0.782245,NS
CLIC5,0.3448,0.8289,0.517886,0.782245,NS
DYNC1LI2,0.3623,0.7861,0.519048,0.782245,NS
EIF3F,0.2908,0.9735,0.521023,0.735947,NS
SGCG,0.4,0.7054,0.522163,0.797631,NS
FIS1,-0.4085,0.6901,0.522535,0.807061,NS
AK2,0.2456,1.145,0.523411,0.711089,NS
TIMM50,0.3993,0.7028,0.524099,0.797631,NS
SAR1A,0.4043,0.6934,0.52444,0.806034,NS
DLAT,0.2554,1.0973,0.524451,0.711089,NS
MTCH2,0.3215,0.8628,0.527969,0.780921,NS
CUL4A,-0.4302,0.6421,0.52938,0.819434,NS
TIMM8A,0.3848,0.7172,0.5297,0.78307,NS
OSTF1,-0.8107,0.339,0.531092,0.880968,NS
XRCC6,0.3533,0.7768,0.531557,0.782245,NS
C6orf136,0.4883,0.5617,0.531775,0.840264,NS
TSPO,-0.461,0.5947,0.531897,0.824166,NS
RDH13,-0.4612,0.5905,0.534143,0.824305,NS
APOBEC2,0.3385,0.8028,0.534842,0.782245,NS
EIF3K,0.2846,0.9543,0.535036,0.736658,NS
FAM114A2,0.3818,0.7017,0.539612,0.797631,NS
CRKL,0.3592,0.7437,0.540569,0.782245,NS
NAGK,-0.3922,0.6808,0.540738,0.81245,NS
FLNA,-0.3306,0.8074,0.54088,0.782245,NS
NDUFAF5,-0.4421,0.6014,0.542133,0.824166,NS
EIF2S2,0.4107,0.6467,0.542503,0.819434,NS
COPB2,0.4192,0.6332,0.542649,0.824091,NS
H6PD,0.3693,0.7187,0.542731,0.78307,NS
RAB8A,-0.5239,0.5055,0.543515,0.85001,NS
HHATL,-0.4054,0.648,0.546126,0.819434,NS
VDAC3,0.2752,0.949,0.548098,0.736709,NS
PDCD6,0.3229,0.8083,0.548316,0.782245,NS
NDUFA2,0.3044,0.8563,0.548759,0.781831,NS
RAB7A,0.2369,1.0967,0.549841,0.711089,NS
CHMP2A,-0.3287,0.7884,0.550629,0.782245,NS
NIBAN1,0.368,0.7041,0.550636,0.797631,NS
FAH,-0.3058,0.8417,0.552798,0.782245,NS
SNRPD3,0.3833,0.671,0.55309,0.817364,NS
KPNA6,0.3305,0.7754,0.554303,0.782245,NS
ERAP1,-0.4147,0.616,0.555315,0.824166,NS
COL4A2,-0.5797,0.4365,0.558425,0.859692,NS
HLA-DRA,-0.592,0.4274,0.558436,0.860465,NS
NDUFA12,0.3293,0.7673,0.558915,0.782245,NS
PMM2,-0.3495,0.7228,0.558973,0.782245,NS
TRIM54,-0.4013,0.6288,0.559308,0.824166,NS
CHCHD10,0.4461,0.5642,0.560135,0.840264,NS
TMEM167A,-0.4334,0.5795,0.560831,0.831732,NS
TMEM126A,-0.501,0.5,0.561698,0.850778,NS
ALDH16A1,-0.6226,0.4017,0.562256,0.864247,NS
ECI2,0.2981,0.8387,0.562293,0.782245,NS
