gene,logFC,neg_log10_p,pi_score,adj_pval,direction
IDH1,-0.5141,1.3471,0.202947,0.4694,NS
PPM1A,0.4629,1.4874,0.204906,0.417722,NS
ADSS2,-0.6414,1.0726,0.205157,0.536252,NS
SUB1,0.4314,1.5897,0.206161,0.399156,NS
MCCC2,-0.5444,1.2586,0.206417,0.489073,NS
FHOD1,-0.3864,1.7701,0.207023,0.377711,NS
RUVBL1,0.4604,1.485,0.20717,0.417722,NS
HHATL,0.5993,1.1407,0.207196,0.500982,NS
COA6,-0.4917,1.3875,0.20788,0.457558,NS
DDX39B,0.5393,1.2649,0.207907,0.489073,NS
COX6B1,-0.5377,1.2678,0.208135,0.489073,NS
NDUFAF4,-0.6101,1.1172,0.208163,0.518971,NS
CLIP2,0.4776,1.4262,0.208405,0.434647,NS
COPS3,-0.5386,1.2634,0.208671,0.489073,NS
GSTK1,-0.4256,1.5752,0.213631,0.399156,NS
CSNK1A1,0.8053,0.8268,0.215867,0.618467,NS
PURA,0.6559,1.015,0.215894,0.566286,NS
GMPR,-0.5504,1.2073,0.216531,0.490066,NS
FGGY,0.7137,0.9283,0.217486,0.581515,NS
PRXL2A,-0.5427,1.2165,0.218674,0.489498,NS
LASP1,0.5949,1.1084,0.219098,0.51906,NS
SEC22B,0.4935,1.3322,0.220075,0.4694,NS
GPHN,-0.6657,0.9647,0.227911,0.579848,NS
RIC8A,0.9476,0.6721,0.230715,0.676497,NS
HLA-DRB5,-0.8242,0.7704,0.231756,0.644355,NS
RPL30,0.5973,1.0564,0.233928,0.550275,NS
PSME3,0.4866,1.296,0.234099,0.486626,NS
RPL13A,0.6584,0.954,0.235435,0.581088,NS
TMX1,0.4919,1.2693,0.237468,0.489073,NS
PPID,0.5039,1.2362,0.238236,0.489073,NS
ARPP19,0.5337,1.1633,0.239406,0.500982,NS
ARIH2,0.6817,0.9055,0.241358,0.585897,NS
LZIC,-0.5335,1.1543,0.242187,0.500982,NS
MYL2,0.7249,0.8469,0.243244,0.614948,NS
BPNT1,-0.4984,1.2186,0.246959,0.489498,NS
HSP90AB1,0.3455,1.7538,0.247778,0.377711,NS
ALDH3A2,0.5067,1.1892,0.249702,0.493279,NS
OXCT1,0.663,0.9018,0.252431,0.586519,NS
TAGLN,-0.9019,0.6576,0.255182,0.685467,NS
PCYT2,0.6907,0.8584,0.255335,0.608756,NS
CA2,0.4939,1.1938,0.257285,0.490066,NS
SUCLG1,-0.3631,1.6216,0.257739,0.399156,NS
TPPP,0.6656,0.8838,0.258074,0.60045,NS
RPL32,0.7568,0.7772,0.258126,0.643312,NS
CDV3,0.5356,1.0962,0.258731,0.524389,NS
RBKS,0.7733,0.7569,0.25984,0.649806,NS
FBXO7,0.9864,0.5898,0.261983,0.711602,NS
FHL3,-0.5328,1.0843,0.264405,0.530952,NS
MAOB,-0.4715,1.2243,0.264675,0.489073,NS
CHDH,-0.7853,0.7333,0.265532,0.658138,NS
TUBB,0.4331,1.3263,0.266441,0.473277,NS
ALDH2,0.5741,0.9967,0.267762,0.579848,NS
ANXA3,0.55,1.0402,0.267885,0.555294,NS
RWDD1,0.6015,0.9502,0.268166,0.581088,NS
PRKCQ,-0.4917,1.1614,0.268525,0.500982,NS
SESN1,-0.494,1.1525,0.269568,0.500982,NS
MAOA,-0.4909,1.1564,0.270574,0.500982,NS
RAP1A,-0.5766,0.9833,0.271052,0.579848,NS
GPD1L,-0.3949,1.434,0.271512,0.43436,NS
RAB11B,0.4152,1.361,0.272192,0.4694,NS
CA3,0.4749,1.1859,0.27339,0.495007,NS
UNC45B,0.4324,1.2985,0.274502,0.486626,NS
TRIM54,0.5564,1.0081,0.274842,0.570025,NS
PGAM2,-0.3392,1.6467,0.276386,0.399156,NS
LMAN2,-0.5414,1.0314,0.276454,0.558492,NS
NANS,0.6549,0.8479,0.278402,0.614948,NS
BCAM,-0.5396,1.0239,0.28024,0.561868,NS
ANK3,-0.4773,1.1558,0.280746,0.500982,NS
HRC,0.4171,1.3224,0.280819,0.474962,NS
RBBP4,0.4971,1.1078,0.281379,0.51906,NS
COPB1,0.5297,1.0377,0.282092,0.556683,NS
ALDH1B1,0.553,0.9835,0.285825,0.579848,NS
ACTB,0.5616,0.9683,0.285917,0.579848,NS
AGL,-0.3422,1.586,0.286635,0.399156,NS
XPO7,-0.6088,0.8906,0.286965,0.598852,NS
ALDH1L1,-0.393,1.3785,0.287269,0.46438,NS
CASQ2,0.4871,1.1113,0.28756,0.51906,NS
ENDOG,-0.5513,0.9783,0.288854,0.579848,NS
DCUN1D1,0.6383,0.8412,0.290451,0.615949,NS
PMPCB,-0.6083,0.8786,0.29212,0.60045,NS
PLIN2,-0.6009,0.888,0.292658,0.60045,NS
HBG2,0.8692,0.6125,0.293498,0.704559,NS
COQ5,-0.451,1.1755,0.295044,0.495741,NS
ME1,-0.4276,1.2325,0.297163,0.489073,NS
PPIF,-0.3514,1.499,0.297314,0.412945,NS
LSS,-0.6094,0.8593,0.299485,0.608756,NS
TACO1,-0.4159,1.2555,0.300461,0.489073,NS
HNRNPK,0.3869,1.346,0.301476,0.4694,NS
TPP2,-0.4144,1.2559,0.301707,0.489073,NS
STOM,0.6601,0.7869,0.302394,0.641796,NS
HSPA5,0.3521,1.47,0.303693,0.420995,NS
APOOL,-0.3827,1.3523,0.3037,0.4694,NS
DYNC1LI1,0.4265,1.2125,0.304033,0.490066,NS
TARDBP,-0.6208,0.8329,0.304037,0.618467,NS
C6orf136,-0.6879,0.7483,0.305642,0.653493,NS
DNAJB1,0.6214,0.827,0.306273,0.618467,NS
UQCC3,0.9398,0.5406,0.310421,0.725203,NS
ARL6IP5,0.4157,1.2221,0.310423,0.489073,NS
MMUT,-0.3648,1.392,0.310625,0.455559,NS
ERI3,-0.4114,1.223,0.313964,0.489073,NS
BDH2,-0.4265,1.1765,0.314937,0.495741,NS
KPNB1,0.5328,0.9396,0.31581,0.581515,NS
MYL3,0.6617,0.7552,0.316405,0.650109,NS
PDHA1,-0.3432,1.4551,0.316647,0.427176,NS
PSME2,0.544,0.9157,0.317606,0.585897,NS
COMTD1,-0.7019,0.7069,0.319033,0.661478,NS
SURF1,-0.4835,1.0225,0.320314,0.561868,NS
TMEM43,0.4946,0.9993,0.320474,0.579848,NS
PDIA3,0.4237,1.1645,0.321112,0.500982,NS
RPS5,0.6672,0.7362,0.322706,0.657243,NS
GOSR2,0.9314,0.5252,0.324207,0.731924,NS
DAG1,-0.4742,1.0306,0.324603,0.558492,NS
RAB9A,-0.4327,1.1259,0.325709,0.51233,NS
USP5,0.3775,1.2894,0.325996,0.486626,NS
RNF123,-0.36,1.3516,0.326154,0.4694,NS
ADH1B,-0.5625,0.8644,0.326406,0.607402,NS
AP1B1,0.7506,0.6438,0.328647,0.691526,NS
GCDH,-0.388,1.2417,0.329798,0.489073,NS
PCYOX1,-0.3153,1.5259,0.330277,0.399156,NS
KRT2,-0.6738,0.7138,0.330409,0.658138,NS
GOT2,-0.3386,1.415,0.331822,0.439985,NS
DLAT,-0.3152,1.5198,0.331836,0.399156,NS
PPP3CB,-0.3711,1.2908,0.331848,0.486626,NS
MIEN1,-0.5215,0.9065,0.336705,0.585897,NS
UBE3A,-0.4994,0.9427,0.338208,0.581515,NS
CACYBP,0.4085,1.1482,0.339618,0.500982,NS
ACAD9,-0.4918,0.9492,0.341321,0.581088,NS
SUCLA2,-0.2983,1.5569,0.343186,0.399156,NS
KRT1,-0.7327,0.6334,0.343476,0.694444,NS
SMTNL1,-0.4417,1.0443,0.345734,0.555294,NS
NIF3L1,-0.4887,0.9409,0.346895,0.581515,NS
SRP14,-0.5173,0.8848,0.348566,0.60045,NS
H3-3A,0.6731,0.6791,0.34904,0.673747,NS
TUBA1B,0.3817,1.1939,0.350138,0.490066,NS
COX20,-0.4971,0.9147,0.351033,0.585897,NS
MRPL40,-0.7101,0.6399,0.351254,0.692819,NS
ASPA,-0.5816,0.7811,0.351337,0.642938,NS
MT-ND3,-0.5903,0.7669,0.352638,0.644355,NS
RTN4IP1,-0.5911,0.7654,0.352861,0.644355,NS
CPT1B,-0.3959,1.1418,0.35312,0.500982,NS
FUBP1,0.433,1.0407,0.354294,0.555294,NS
HNRNPH1,0.3815,1.1796,0.354827,0.495741,NS
MYL6,0.5137,0.8699,0.357352,0.606971,NS
NFU1,-0.4774,0.931,0.35936,0.581515,NS
CPT2,-0.3868,1.1475,0.359907,0.500982,NS
VPS4A,-0.3995,1.1073,0.361157,0.51906,NS
ATP5F1E,-0.5428,0.8079,0.36429,0.626481,NS
CANX,0.3046,1.4369,0.365044,0.434194,NS
IDH3G,-0.3359,1.2978,0.366474,0.486626,NS
CACNB1,-0.386,1.1274,0.367176,0.51233,NS
API5,0.688,0.6312,0.36795,0.694444,NS
SRM,0.6098,0.6978,0.375426,0.663643,NS
ALDOC,-0.4391,0.9686,0.375541,0.579848,NS
AIMP2,-0.3918,1.0826,0.376508,0.531159,NS
SYNPO,-0.5214,0.8126,0.376952,0.626481,NS
AAMDC,-0.4545,0.9315,0.377293,0.581515,NS
FLOT2,-0.4806,0.8784,0.378309,0.60045,NS
HBS1L,-0.35,1.2036,0.379037,0.490066,NS
MYH7,0.6451,0.6519,0.379724,0.68667,NS
HYOU1,0.4214,0.9965,0.38023,0.579848,NS
AKR1C1,0.5256,0.7884,0.385183,0.641796,NS
AHSA1,0.4866,0.8469,0.38718,0.614948,NS
NONO,0.7403,0.5522,0.390114,0.724103,NS
EIF1AX,0.4665,0.8751,0.390651,0.602734,NS
DNAJC19,-0.4854,0.8389,0.391547,0.615949,NS
COL18A1,-0.5059,0.7868,0.399931,0.641796,NS
PRDX5,0.2949,1.3493,0.400065,0.4694,NS
RPL22,0.4132,0.9609,0.400866,0.579848,NS
TOMM22,0.448,0.8855,0.40118,0.60045,NS
ERP44,0.3621,1.0941,0.40164,0.524389,NS
EIF3B,0.3895,1.017,0.401683,0.565566,NS
VARS1,0.4036,0.9787,0.402689,0.579848,NS
ATP5MG,-0.4136,0.9518,0.403964,0.581088,NS
EZR,0.7403,0.5278,0.406688,0.730971,NS
HSP90AA1,0.313,1.2481,0.406795,0.489073,NS
CAT,0.5198,0.7493,0.40786,0.653493,NS
MFN2,-0.4307,0.8947,0.411771,0.594656,NS
UBE2L3,0.5913,0.6507,0.412303,0.687372,NS
VIM,0.5386,0.7126,0.413269,0.658138,NS
CLIC6,-0.4979,0.7703,0.413497,0.644355,NS
NPLOC4,0.3324,1.1478,0.41541,0.500982,NS
AUH,-0.3532,1.0779,0.416125,0.532231,NS
CKMT2,-0.3428,1.1077,0.417108,0.51906,NS
SNRPB,0.4388,0.8645,0.417538,0.607402,NS
MRPS36,-0.4412,0.8569,0.418712,0.609022,NS
GAPDHS,-0.606,0.622,0.419811,0.700658,NS
PMPCA,-0.4835,0.777,0.421028,0.643312,NS
YWHAZ,0.521,0.7203,0.421417,0.658138,NS
HNRNPC,0.651,0.5761,0.421628,0.715286,NS
ENSA,0.6082,0.6155,0.422363,0.702865,NS
FAM136A,-0.4212,0.8865,0.423213,0.60045,NS
MSN,0.3485,1.0705,0.423571,0.536953,NS
GCSH,-0.3771,0.9826,0.426088,0.579848,NS
HPRT1,0.4712,0.7843,0.426958,0.641796,NS
RPS7,0.5574,0.662,0.427573,0.683485,NS
AFG3L2,-0.3023,1.2118,0.430162,0.490066,NS
MYH13,0.5809,0.6295,0.430848,0.694444,NS
CPT1A,-0.4731,0.7651,0.434497,0.644355,NS
PRPSAP1,0.5894,0.613,0.435154,0.704559,NS
DYNC1LI2,-0.3966,0.9082,0.436318,0.585897,NS
USP9X,0.5139,0.6989,0.437338,0.663643,NS
EEF2,0.269,1.3325,0.438079,0.4694,NS
PPTC7,-0.4984,0.7185,0.438434,0.658138,NS
MRPS18B,-0.5573,0.6385,0.440743,0.692819,NS
AKR1A1,0.3598,0.9818,0.443308,0.579848,NS
MYH9,0.3852,0.914,0.444595,0.585897,NS
CRYAB,0.318,1.1062,0.444884,0.51906,NS
MAP4,0.3137,1.1195,0.445529,0.51813,NS
REEP5,0.3856,0.9069,0.446978,0.585897,NS
USP15,-0.3828,0.9096,0.448542,0.585897,NS
CHMP4B,-0.3946,0.8807,0.449262,0.60045,NS
PGD,0.3584,0.967,0.450246,0.579848,NS
NOL3,-0.3261,1.0555,0.452655,0.550275,NS
SKP1,0.3336,1.0318,0.452701,0.558492,NS
DSTN,-0.4115,0.8363,0.452757,0.615949,NS
IDH3B,-0.2977,1.1535,0.453575,0.500982,NS
TMEM11,-0.3676,0.934,0.453605,0.581515,NS
TIGAR,0.9611,0.3563,0.454473,0.808763,NS
PRKRA,0.4972,0.6883,0.454739,0.669891,NS
PDHX,-0.3119,1.094,0.455764,0.524389,NS
MYO1C,-0.3769,0.9032,0.45664,0.586153,NS
TUBA4A,0.3868,0.8778,0.457571,0.60045,NS
GSK3A,0.4967,0.6799,0.459537,0.673747,NS
SFPQ,0.5225,0.645,0.460233,0.690778,NS
DDB1,0.2752,1.2241,0.460432,0.489073,NS
THAP4,-0.4731,0.7116,0.460667,0.658138,NS
AP1G1,0.4545,0.7394,0.461246,0.657243,NS
PPP1R12B,0.649,0.516,0.462535,0.741697,NS
NDUFAF3,-0.3595,0.9312,0.46263,0.581515,NS
METTL7A,-0.3686,0.9035,0.464474,0.586153,NS
ARCN1,-0.3499,0.9512,0.464727,0.581088,NS
MRPL47,-0.4101,0.8104,0.46522,0.626481,NS
RPS25,0.3655,0.9076,0.4659,0.585897,NS
MGLL,-0.4052,0.8184,0.465946,0.624946,NS
EIF4A1,0.2817,1.1746,0.466822,0.495741,NS
ACSL1,-0.2685,1.2273,0.468276,0.489073,NS
FDXR,0.4696,0.7003,0.468998,0.66322,NS
RBBP7,0.5321,0.6176,0.469221,0.70271,NS
CACNG6,0.7657,0.4275,0.470591,0.787483,NS
IBA57,-0.5066,0.6455,0.47097,0.690778,NS
CHMP6,-0.3921,0.8325,0.471611,0.618467,NS
AIFM1,-0.2374,1.3666,0.473735,0.4694,NS
HINT3,-0.3274,0.9911,0.47374,0.579848,NS
ECI1,-0.2523,1.2845,0.474111,0.489073,NS
NDUFA11,-0.4458,0.7271,0.474127,0.658138,NS
SPTB,0.5002,0.6479,0.474148,0.690212,NS
UBE2B,-0.5407,0.598,0.474932,0.708173,NS
FARSB,0.4431,0.7297,0.474938,0.658138,NS
TKT,0.5935,0.5434,0.475835,0.724103,NS
STAT5B,-0.4066,0.7922,0.476292,0.641387,NS
ATP5ME,-0.2759,1.1664,0.476636,0.500982,NS
PALMD,0.414,0.7684,0.480681,0.644355,NS
CS,-0.2488,1.2725,0.482474,0.489073,NS
MARCKS,0.5742,0.5512,0.4825,0.724103,NS
XIRP1,0.4201,0.747,0.485514,0.653493,NS
SETD7,0.3296,0.9467,0.487495,0.581088,NS
RPLP0,0.3753,0.8298,0.488168,0.618467,NS
CLIP1,0.2879,1.0807,0.48856,0.531694,NS
PNP,0.5468,0.5689,0.488603,0.716743,NS
ACTN4,0.6639,0.4675,0.48936,0.76557,NS
PKM,-0.259,1.1979,0.489424,0.490066,NS
ACTN3,-0.8074,0.3843,0.489456,0.804696,NS
GARS1,0.3781,0.8195,0.489944,0.62477,NS
ANP32A,0.3735,0.8289,0.490207,0.618467,NS
SH3BGRL3,0.5306,0.5794,0.492681,0.715286,NS
PSMD8,0.2975,1.0293,0.49408,0.558492,NS
GLRX5,-0.3121,0.9786,0.494997,0.579848,NS
BLVRB,0.3464,0.881,0.495271,0.60045,NS
