gene,logFC,neg_log10_p,pi_score,adj_pval,direction
MT-ATP6,0.6373,0.6234,0.40061600000000003,0.999501,NS
CRIP1,-0.6551,0.6053,0.401262,0.999501,NS
PRPS1,0.4129,0.9546,0.403547,0.999501,NS
YWHAQ,-0.4064,0.9693,0.403728,0.999501,NS
MAPKAPK2,-0.3779,1.0372,0.40559,0.999501,NS
DEFA3,0.9251,0.421,0.407852,0.999501,NS
GCSH,0.399,0.9754,0.408144,0.999501,NS
SLC25A3,-0.363,1.0684,0.409412,0.999501,NS
ILVBL,0.7094,0.5466,0.409506,0.999501,NS
LSS,0.5505,0.7038,0.409814,0.999501,NS
UQCC3,-0.6869,0.5631,0.410403,0.999501,NS
OPA3,-0.511,0.7557,0.41102,0.999501,NS
ARPC1B,0.5958,0.6468,0.411754,0.999501,NS
TOM1L2,-0.4197,0.9169,0.412291,0.999501,NS
DBI,0.4939,0.7618,0.420526,0.999501,NS
NOL3,0.351,1.0663,0.42237,0.999501,NS
SCN1B,0.5167,0.721,0.424112,0.999501,NS
IDI1,-0.3903,0.9509,0.425483,0.999501,NS
NIPSNAP3A,0.4532,0.8144,0.427488,0.999501,NS
SLK,-0.5788,0.6358,0.42853,0.999501,NS
SEPTIN6,0.8368,0.4395,0.428828,0.999501,NS
RPS2,-0.3856,0.9526,0.429242,0.999501,NS
TXN,0.378,0.9713,0.429386,0.999501,NS
SGCG,0.4621,0.7875,0.432579,0.999501,NS
PURA,-0.5166,0.7045,0.43262,0.999501,NS
DYNLL1,-0.4616,0.7864,0.433521,0.999501,NS
TACC2,0.4503,0.8045,0.434242,0.999501,NS
MGLL,0.4113,0.8799,0.43462,0.999501,NS
FBP1,-0.6231,0.5794,0.435466,0.999501,NS
APOBEC2,0.3967,0.9092,0.435825,0.999501,NS
PPP1R1A,0.5196,0.6907,0.437584,0.999501,NS
ABCE1,-0.3984,0.8928,0.440836,0.999501,NS
SMTNL1,0.4118,0.8563,0.443997,0.999501,NS
SGTA,-0.3629,0.9651,0.446448,0.999501,NS
NAA50,0.407,0.8598,0.446764,0.999501,NS
ETFRF1,0.6037,0.5776,0.447993,0.999501,NS
RAB1B,0.3672,0.9454,0.449587,0.999501,NS
NUDC,-0.3689,0.9377,0.450918,0.999501,NS
MAP2K4,-0.4449,0.777,0.451155,0.999501,NS
RTCA,-0.4179,0.823,0.452974,0.999501,NS
CTSB,-0.4151,0.8254,0.454334,0.999501,NS
NAPRT,-0.4316,0.7937,0.454414,0.999501,NS
CD63,-0.5537,0.6177,0.454955,0.999501,NS
COA3,0.4562,0.7425,0.458394,0.999501,NS
ADPRH,-0.5273,0.6416,0.458881,0.999501,NS
TXNRD2,0.5516,0.6071,0.462482,0.999501,NS
ADH1B,0.5011,0.6664,0.463516,0.999501,NS
ARL8A,0.4017,0.827,0.465349,0.999501,NS
IVD,-0.4024,0.8171,0.468995,0.999501,NS
SMYD1,-0.3419,0.9602,0.469559,0.999501,NS
ABCB7,0.424,0.7711,0.471031,0.999501,NS
MAPK1,-0.3849,0.8489,0.471226,0.999501,NS
EPB41,0.637,0.5107,0.472817,0.999501,NS
EIF2A,0.3954,0.8226,0.472887,0.999501,NS
EPHX1,0.3942,0.8185,0.475768,0.999501,NS
SLC37A4,0.4344,0.7417,0.476193,0.999501,NS
KPNA1,-0.4055,0.7938,0.476541,0.999501,NS
CSNK2A1,0.359,0.89,0.479159,0.999501,NS
CKM,0.2616,1.2156,0.480809,0.999501,NS
CSDE1,-0.3586,0.8861,0.481142,0.999501,NS
CACNA1S,0.3236,0.9773,0.48271,0.999501,NS
SYNM,-0.4963,0.6352,0.483877,0.999501,NS
MYLK2,0.4163,0.7541,0.485378,0.999501,NS
SUMO2,-0.3811,0.8196,0.487117,0.999501,NS
TMEM109,0.434,0.7178,0.488051,0.999501,NS
MRPL44,0.6061,0.5139,0.488116,0.999501,NS
PDAP1,0.44,0.7073,0.488396,0.999501,NS
PYURF,-0.6983,0.4444,0.489436,0.999501,NS
MTARC2,0.4625,0.6702,0.489772,0.999501,NS
DDT,0.4703,0.6581,0.490315,0.999501,NS
CDC37,0.4398,0.7025,0.490949,0.999501,NS
SPR,-0.4553,0.6735,0.493541,0.999501,NS
AK1,0.2679,1.1415,0.494557,0.999501,NS
CHORDC1,-0.5947,0.5139,0.494737,0.999501,NS
SRP14,0.4608,0.6598,0.496516,0.999501,NS
ABCF1,0.4574,0.6637,0.497098,0.999501,NS
ATP5PB,0.2348,1.2927,0.497134,0.999501,NS
EIF2S3,0.3031,0.9972,0.498556,0.999501,NS
RPS7,-0.5326,0.5673,0.498705,0.999501,NS
GLRX5,-0.3183,0.9492,0.498739,0.999501,NS
PREB,-0.5262,0.5732,0.499324,0.999501,NS
SAR1A,0.4317,0.6966,0.500367,0.999501,NS
CPA3,0.4412,0.677,0.502684,0.999501,NS
C1QBP,0.2771,1.0758,0.503371,0.999501,NS
SDHA,-0.2451,1.2121,0.50452,0.999501,NS
HOOK3,-0.949,0.3125,0.505194,0.999501,NS
TFG,-0.3412,0.8666,0.506178,0.999501,NS
ACADSB,-0.3552,0.8274,0.508239,0.999501,NS
COL4A2,-0.613,0.4755,0.511115,0.999501,NS
CAMK2G,0.3953,0.7373,0.511139,0.999501,NS
MOB4,0.3815,0.7637,0.51126,0.999501,NS
ACOT1,-0.4825,0.6036,0.511416,0.999501,NS
MB,-0.316,0.9214,0.511517,0.999501,NS
PKIA,0.4011,0.7212,0.513764,0.999501,NS
NDUFA5,-0.3647,0.7918,0.514341,0.999501,NS
RTN4,-0.3448,0.8329,0.516132,0.999501,NS
SLC44A2,-0.3706,0.7695,0.51858,0.999501,NS
TIMM21,-0.3468,0.8208,0.51918,0.999501,NS
OSTF1,-0.7749,0.3673,0.519235,0.999501,NS
XRCC5,-0.4094,0.6938,0.519949,0.999501,NS
SNRPD3,0.4157,0.6825,0.520356,0.999501,NS
ATG3,0.6858,0.4096,0.523772,0.999501,NS
ALDH1B1,-0.4367,0.6395,0.525696,0.999501,NS
LCP1,0.5727,0.4837,0.528427,0.999501,NS
CYC1,-0.3313,0.8296,0.531027,0.999501,NS
SERPINF2,0.5302,0.5173,0.531789,0.999501,NS
CYB5B,0.316,0.8653,0.53277,0.999501,NS
MAP2K1,-0.3926,0.6941,0.533936,0.999501,NS
PPP1CB,-0.3172,0.8573,0.534606,0.999501,NS
HIBADH,0.2702,1.0044,0.535352,0.999501,NS
CISD2,0.4615,0.588,0.535355,0.999501,NS
PFN1,0.2974,0.9123,0.53543,0.999501,NS
BZW2,0.3164,0.846,0.539948,0.999501,NS
COL6A3,-0.4827,0.5541,0.540148,0.999501,NS
CISD1,-0.2657,1.0028,0.541434,0.999501,NS
ANKRD2,-0.3681,0.7186,0.543854,0.999501,NS
S100A16,0.5471,0.4783,0.547424,0.999501,NS
NLRX1,-0.347,0.7535,0.547699,0.999501,NS
MPC2,0.3376,0.7688,0.550104,0.999501,NS
DCTN4,0.366,0.7076,0.550803,0.999501,NS
RRAS2,0.435,0.5954,0.550821,0.999501,NS
SEPTIN9,-0.476,0.543,0.551451,0.999501,NS
GBE1,-0.3697,0.6987,0.551727,0.999501,NS
HRC,-0.3189,0.8098,0.551777,0.999501,NS
EIF2S2,0.4177,0.6138,0.554148,0.999501,NS
RPS9,0.4402,0.579,0.556015,0.999501,NS
TLN2,0.3732,0.6831,0.556032,0.999501,NS
ADSS2,0.439,0.5802,0.556256,0.999501,NS
MRPS23,0.3725,0.6818,0.557222,0.999501,NS
SEPTIN7,-0.3428,0.7407,0.557298,0.999501,NS
SND1,-0.5277,0.4806,0.557668,0.999501,NS
MRPS36,0.3785,0.6643,0.560511,0.999501,NS
TOMM7,-0.5999,0.4161,0.562819,0.999501,NS
NTMT1,-0.4306,0.5791,0.563181,0.999501,NS
IMPA2,-0.3694,0.675,0.563195,0.999501,NS
SSBP1,-0.2988,0.8333,0.563674,0.999501,NS
C11orf68,0.2708,0.9187,0.563894,0.999501,NS
ANP32E,-0.7225,0.3433,0.56492,0.999501,NS
DGLUCY,-0.4406,0.5585,0.567453,0.999501,NS
NCL,-0.3165,0.7774,0.567465,0.999501,NS
PIN1,0.2892,0.8502,0.567665,0.999501,NS
LDHD,-0.3554,0.6914,0.567861,0.999501,NS
GNPDA1,0.2469,0.9936,0.568443,0.999501,NS
APIP,0.4987,0.4915,0.568721,0.999501,NS
MRPL9,-0.6057,0.4042,0.569079,0.999501,NS
PSMA2,-0.3441,0.7112,0.569195,0.999501,NS
ALAD,0.4108,0.5937,0.570321,0.999501,NS
HSPG2,-0.3975,0.6092,0.57260200000000006,0.999501,NS
LYRM7,0.3779,0.6402,0.572884,0.999501,NS
ISOC1,0.3679,0.6574,0.572977,0.999501,NS
KRAS,-0.3394,0.7087,0.574737,0.999501,NS
CYCS,-0.3103,0.7748,0.574909,0.999501,NS
MAPK9,-0.4572,0.5241,0.575918,0.999501,NS
MICU2,0.3699,0.6464,0.576649,0.999501,NS
CHCHD2,-0.4007,0.5951,0.577476,0.999501,NS
MYO18A,-0.3937,0.602,0.579455,0.999501,NS
WDR1,0.2719,0.8569,0.584806,0.999501,NS
CRIP2,-0.4848,0.4792,0.585741,0.999501,NS
CD81,0.4261,0.5443,0.586281,0.999501,NS
ARL1,-0.4637,0.4976,0.587797,0.999501,NS
NAP1L4,0.3674,0.6243,0.589692,0.999501,NS
VPS35,-0.2562,0.8942,0.590127,0.999501,NS
ATP5MC2,0.6328,0.3598,0.592019,0.999501,NS
TMEM43,-0.3732,0.6061,0.593991,0.999501,NS
ARHGDIB,-0.5997,0.3767,0.594362,0.999501,NS
AP1B1,-0.5947,0.3794,0.594808,0.999501,NS
RPL35,-0.5998,0.3738,0.596721,0.999501,NS
PGAM2,-0.2435,0.9195,0.597178,0.999501,NS
PALMD,0.3664,0.6076,0.598918,0.999501,NS
NEDD8,0.3142,0.7078,0.599254,0.999501,NS
FAM98B,0.3863,0.5737,0.600331,0.999501,NS
EHBP1L1,-0.3375,0.6518,0.602561,0.999501,NS
CA14,-0.4571,0.4811,0.602678,0.999501,NS
SMIM4,0.417,0.5253,0.603896,0.999501,NS
NDUFV3,-0.4029,0.543,0.604252,0.999501,NS
MTCH2,-0.3022,0.7166,0.607377,0.999501,NS
CD36,-0.385,0.562,0.607622,0.999501,NS
PFDN2,0.312,0.6925,0.608018,0.999501,NS
LTF,-1.2261,0.176,0.608344,0.999501,NS
PFDN4,-0.295,0.7302,0.608901,0.999501,NS
BCAP29,0.4214,0.5104,0.60942,0.999501,NS
MLIP,-0.402,0.5329,0.610664,0.999501,NS
RPS8,0.3702,0.578,0.610961,0.999501,NS
CASQ1,0.2443,0.8722,0.61228,0.999501,NS
ALDH5A1,-0.2667,0.7974,0.612842,0.999501,NS
PSMB2,0.2468,0.8552,0.61514,0.999501,NS
PGPEP1,-0.3505,0.6019,0.615251,0.999501,NS
BPGM,0.4289,0.4913,0.615583,0.999501,NS
MT-CYB,0.3986,0.5285,0.615675,0.999501,NS
CACNA2D1,-0.2466,0.8527,0.61623000000000006,0.999501,NS
TMOD4,-0.4487,0.4664,0.617648,0.999501,NS
AKR1C2,0.4945,0.422,0.61849,0.999501,NS
CDC42,-0.3409,0.6118,0.618607,0.999501,NS
RBBP4,-0.3323,0.6272,0.618824,0.999501,NS
PDLIM1,-0.377,0.5518,0.61938,0.999501,NS
SEPTIN2,-0.3591,0.5767,0.620777,0.999501,NS
RUVBL1,-0.2845,0.7247,0.622081,0.999501,NS
APOO,0.331,0.6222,0.622341,0.999501,NS
SELENBP1,0.3007,0.6838,0.62286300000000006,0.999501,NS
OSBPL1A,0.439,0.4669,0.623745,0.999501,NS
PSMA7,0.2404,0.8505,0.624558,0.999501,NS
SYNPO2L,-0.5512,0.3707,0.624753,0.999501,NS
COL18A1,0.3876,0.5269,0.624838,0.999501,NS
PLIN2,0.423,0.4808,0.626103,0.999501,NS
PSME1,0.2985,0.6804,0.626473,0.999501,NS
OGN,-0.4035,0.5018,0.627346,0.999501,NS
CYB5R3,0.2632,0.7675,0.628045,0.999501,NS
MAVS,-0.2842,0.706,0.630057,0.999501,NS
NDUFB7,-0.3342,0.5964,0.631965,0.999501,NS
VAPA,0.3548,0.5618,0.631976,0.999501,NS
TSG101,0.3099,0.6429,0.632084,0.999501,NS
OGDH,-0.1953,1.015,0.63352,0.999501,NS
UBE2K,0.3435,0.5765,0.633873,0.999501,NS
NQO2,0.6056,0.3267,0.634049,0.999501,NS
METTL26,-0.3543,0.553,0.636895,0.999501,NS
GSTO1,0.2761,0.7097,0.636905,0.999501,NS
NRAP,0.3407,0.572,0.638395,0.999501,NS
GNAS,-0.2966,0.6555,0.639163,0.999501,NS
GCN1,-0.5834,0.332,0.640149,0.999501,NS
DAD1,0.3431,0.5623,0.641295,0.999501,NS
KRT1,0.5213,0.3695,0.641726,0.999501,NS
SPPL2A,0.38,0.5057,0.642446,0.999501,NS
DNM1L,-0.2838,0.6731,0.644184,0.999501,NS
BPNT1,-0.3142,0.6075,0.644411,0.999501,NS
PPID,-0.3047,0.6209,0.64685,0.999501,NS
AKAP12,-0.4448,0.4237,0.647991,0.999501,NS
HPRT1,0.3666,0.5102,0.650123,0.999501,NS
GNG12,0.3609,0.514,0.652357,0.999501,NS
PHKG1,0.3426,0.5363,0.655043,0.999501,NS
ACOT13,-0.2759,0.6659,0.655044,0.999501,NS
NUBP2,-0.5034,0.3649,0.655069,0.999501,NS
PRKCSH,-0.2548,0.7208,0.655111,0.999501,NS
ATP5MG,0.3157,0.5808,0.655583,0.999501,NS
CDV3,-0.3338,0.5489,0.655806,0.999501,NS
PRKAA1,-0.2702,0.676,0.656701,0.999501,NS
STIM1,0.3089,0.5909,0.656842,0.999501,NS
MLYCD,-0.263,0.6916,0.657876,0.999501,NS
ACTN3,0.6843,0.2636,0.660092,0.999501,NS
SPCS1,-0.3535,0.5092,0.660644,0.999501,NS
UFD1,0.28,0.6353,0.663956,0.999501,NS
PGRMC2,0.2476,0.7179,0.664114,0.999501,NS
FARSB,0.3586,0.4953,0.664316,0.999501,NS
MEMO1,0.3873,0.458,0.664733,0.999501,NS
PLCL2,-0.4504,0.3931,0.66519,0.999501,NS
DSTN,0.3216,0.5465,0.667215,0.999501,NS
DNAJA3,-0.4094,0.4279,0.668117,0.999501,NS
UQCR10,0.3631,0.4822,0.668167,0.999501,NS
CLIC6,0.3705,0.4716,0.668753,0.999501,NS
ACTR1B,0.283,0.6167,0.669089,0.999501,NS
PLAA,-0.2739,0.6363,0.669449,0.999501,NS
ARF4,-0.2711,0.641,0.670275,0.999501,NS
DDOST,0.2693,0.6433,0.67102,0.999501,NS
ENO2,-0.4028,0.4253,0.674007,0.999501,NS
DBT,-0.3044,0.5608,0.674996,0.999501,NS
OXSR1,0.2826,0.6018,0.675988,0.999501,NS
CUTA,0.2416,0.7038,0.676015,0.999501,NS
RNF123,0.2446,0.6939,0.676542,0.999501,NS
